ID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NAAM,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,BEWEEGBAAR,PUIC,WEGNAAM
6075476,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,1.142448,"1,142448",Randstad Noord,RN,Heerhugowaard,6,KUNSTWERKEN,Hollands Noorderkwartier,112959.673,551854.755367,52.9520888881824,4.76168224927709,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,167.563,283,1,gerealiseerd,2022/09/01 07:56:10+00,Nee,082a9752daa44f7198b6df376162a724,
6075487,,,,,,,,,,,,,,,,211266.365045,472465.0475,52.2373693424717,6.21093056415566,,,,Deventer,G0150,bestaand,,596.758,283,1,gerealiseerd,2016/04/13 12:18:23+00,Nee,786b01453ecd4b86abbb5219d826bb2a,
6075555,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,60.92359,"60,923590",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,183013.594523,426217.18,51.8238585180532,5.79354147392878,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,271.397,283,1,gerealiseerd,2016/09/21 11:02:32+00,Nee,722a9d4c5e5e481fa56f1ea372cf7a5f,
6075600,,,,,,,,,,,,,,,,98055.731,429202.610675,51.8484888078782,4.56076059774168,,,,Barendrecht,G0489,bestaand,,32.869,283,1,gerealiseerd,2016/04/15 09:26:51+00,Nee,b1390fd8c59d4fe4a20ca6b45fe595d6,
6075612,,,,,,,,,,,,,,,,211249.048,472467.059575,52.2373891931019,6.21067740621034,,,,Deventer,G0150,bestaand,,100.504,283,1,gerealiseerd,2016/04/13 12:18:23+00,Nee,d26f35fe6b644dcaaf6a80475054a4ec,
6075616,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,63.253635,"63,253635",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,185304.1345,426714.999928,51.8282132030636,5.82680868965483,KUNSTWERKEN,Noord-Oost,NO,Nijmegen,G0268,bestaand,,181.955,283,1,gerealiseerd,2021/10/12 08:10:33+00,Nee,c7c8e9533610469cb8e47d60448a6552,
6075617,021,,21,021__,Barneveld Noord - Apeldoorn,Asd-Zp,Amsterdam Centraal - Zutphen ,63.917269,"63,917269",Noord-Oost,NO,Gelderse Vallei,29,KUNSTWERKEN,Veluwe,172085.6185,465003.172799,52.1729119520377,5.63696817881658,KUNSTWERKEN,Noord-Oost,NO,Barneveld,G0203,bestaand,,1055.667,283,1,gerealiseerd,2016/05/12 11:00:24+00,Nee,d7750445348d404fa354966e19e9ce7a,
6075683,,,,,,,,,,,,,,,,100570.159,459945.672904,52.1250421432341,4.59236847683297,,,,Alphen aan den Rijn,G0484,bestaand,,15.51,283,1,gerealiseerd,2021/03/19 13:24:14+00,Nee,3794f416f3be6ea8e05370f9200ac4e9,
6075717,,,,,,,,,,,,,,,,98527.39364,428845.9435,51.8453312082199,4.56766357845026,,,,Waterschap Hollandse Delta,W0655,bestaand,,304.586,283,1,gerealiseerd,2016/04/15 09:26:51+00,Nee,e18d1a6f88554c7ab303713854cc9da9,
6075737,,,,,,,,,,,,,,,,102123.228717,460160.292,52.1271216614533,4.61501249910498,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,5.63,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f419c5aa6ea8e05370f9200ac4e9,
6075743,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,60.835257,"60,835257",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,182920.264273,426197.6895,51.8236880155654,5.79218616927474,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,473.303,283,1,gerealiseerd,2018/12/13 10:55:26+00,Nee,df8434deddb340f8870e0cff26fe80a3,
6075757,,,,,,,,,,,,,,,,84257.832914,447119.4765,52.007928715626,4.35685106373805,,,,Delft,G0503,bestaand,,49.739,283,1,gerealiseerd,2016/03/15 12:02:49+00,Nee,f81274aec3954c43a0f1e5be8472d607,
6075789,,,,,,,,,,,,,,,,97953.25782,460159.6485,52.1267014417703,4.55412197757695,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,18.628,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f41bcde76ea8e05370f9200ac4e9,
6075829,,,,,,,,,,,,,,,,96799.4215,431373.785654,51.8678725669886,4.54216326740745,,,,Barendrecht,G0489,bestaand,,19.045,283,1,gerealiseerd,2016/04/15 09:26:51+00,Nee,136fe0ecacb14fcdb49eb31cc1145226,
6075850,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,63.918379,"63,918379",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,185874.4135,427037.387818,51.8310795764947,5.83511000984877,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,436.341,283,1,gerealiseerd,2021/04/22 12:05:14+00,Nee,7cbe1b54922448979c8d8d4cea1c0b7a,
6075904,,,,,,,,,,,,,,,,98638.729546,459950.149,52.1248889097146,4.56416595107267,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,18.24,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f41a61006ea8e05370f9200ac4e9,
6075960,164,,164,164__,Prinsenbeek - Hazeldonk Grens,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,252.234969,"252,234969",Zuid,Z,HSL,70,KUNSTWERKEN,OPC: 70-HSL,110226.840038,390907.55,51.5054018988937,4.74231227469886,KUNSTWERKEN,Randstad Zuid,RZ,Breda,G0758,bestaand,,744.073,283,1,gerealiseerd,2016/03/06 10:27:53+00,Nee,2d5ec18afb8d46c3e05332a1e90a3608,
6075962,164,,164,164__,Prinsenbeek - Hazeldonk Grens,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,247.576084,"247,576084",Zuid,Z,HSL,70,KUNSTWERKEN,OPC: 70-HSL,110117.312564,395581.777,51.5474058730258,4.74013710299216,KUNSTWERKEN,Randstad Zuid,RZ,Breda,G0758,bestaand,,1526.536,283,1,gerealiseerd,2016/03/06 10:27:53+00,Nee,2d5ec18acf5446c3e05332a1e90a3608,
6076014,164,,164,164__,Prinsenbeek - Hazeldonk Grens,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,253.76393,"253,763930",Zuid,Z,HSL,70,KUNSTWERKEN,OPC: 70-HSL,109860.380889,389439.4135,51.492176775005,4.73722285344208,KUNSTWERKEN,Randstad Zuid,RZ,Breda,G0758,bestaand,,681.573,283,1,gerealiseerd,2016/03/06 10:27:53+00,Nee,2d5ec18afb6846c3e05332a1e90a3608,
6076042,,,,,,,,,,,,,,,,95903.38,440318.604261,51.9481693151701,4.52761894359549,,,,Rotterdam,G0599,bestaand,,33.698,283,1,gerealiseerd,2015/03/17 08:14:23+00,Nee,16fd01700e0eacac9e050210a7e24119,
6076055,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,105.528845,"105,528845",Randstad Zuid,RZ,HSL,70,KUNSTWERKEN,OPC: 70-HSL,91186.860723,441776.5005,51.9607503617694,4.45875265819313,KUNSTWERKEN,Randstad Zuid,RZ,Rotterdam,G0599,bestaand,,126.934,283,1,gerealiseerd,2015/04/16 09:25:58+00,Nee,16fd0171127f0cac9e050210a7e24119,
6076069,164,,164,164__,Prinsenbeek - Hazeldonk Grens,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,250.706941,"250,706941",Zuid,Z,HSL,70,KUNSTWERKEN,OPC: 70-HSL,110366.570889,392425.884,51.5190600427357,4.74413183174884,KUNSTWERKEN,Randstad Zuid,RZ,Breda,G0758,bestaand,,661.795,283,1,gerealiseerd,2020/08/26 14:17:56+00,Nee,2d5ec18b272746c3e05332a1e90a3608,
6076073,164,,164,164__,Prinsenbeek - Hazeldonk Grens,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,249.134718,"249,134718",Zuid,Z,HSL,70,KUNSTWERKEN,OPC: 70-HSL,110246.911306,393992.038,51.5331273861933,4.74220822271806,KUNSTWERKEN,Randstad Zuid,RZ,Breda,G0758,bestaand,,1368.403,283,1,gerealiseerd,2016/03/06 10:27:53+00,Nee,2d5ec18ac09a46c3e05332a1e90a3608,
6076082,102,,102,102__,Woerden - Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,6.254107,"6,254107",Randstad Zuid,RZ,Rijn en Gouwe,81,KUNSTWERKEN,Rijn en Gouwe,113949.898941,454334.916,52.0757698098686,4.78841567392442,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,6.886,283,1,gerealiseerd,2020/02/06 11:08:58+00,Nee,4a1df7a73127461b83caca511e2e47ea,
6076250,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,20.31322,"20,313220",Randstad Zuid,RZ,Leiden,1,KUNSTWERKEN,Rijn en Gouwe,102363.085,460211.232505,52.1276023616969,4.61850708266755,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,28.775,283,1,gerealiseerd,2016/01/12 14:11:38+00,Nee,6902da14bc6646e58938c278d53a1272,
6076301,102,,102,102__,Woerden - Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,6.260144,"6,260144",Randstad Zuid,RZ,Rijn en Gouwe,81,KUNSTWERKEN,Rijn en Gouwe,113949.11942,454328.8855,52.0757155520923,4.78840502920942,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,2.366,283,1,gerealiseerd,2020/02/06 11:08:58+00,Nee,4b5feb46e216467ea39253cd99ccf405,
6076359,,,,,,,,,,,,,,,,118452.408,484247.953109,52.3449291918622,4.85086414503224,,,,Amsterdam,G0363,bestaand,,144.722,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,71d20f30bb484445b776c87fc221f3ea,
6076362,,,,,,,,,,,,,,,,118484.6835,484065.035113,52.3432873993491,4.85135761549017,,,,Amsterdam,G0363,bestaand,,196.495,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,12af808640e246a895b7bc8c5ae4e1c9,
6076391,,,,,,,,,,,,,,,,172217.404,437563.796275,51.9262825204157,5.63751092208354,,,,Neder-Betuwe,G1740,bestaand,,273.937,283,1,gerealiseerd,2016/04/07 12:52:11+00,Nee,1a48c3b06de447289a7777690876c05b,
6076530,068,,68,068__,Simpelveld Grens - Simpelveld,Vet-Mtn,Verschau (D) - Maastricht Noord ,11.324394,"11,324394",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,197655.896753,315437.66,50.8272153913646,5.99258443940727,KUNSTWERKEN,Zuid,Z,Limburg,P0031,bestaand,,821.21,283,1,gerealiseerd,2016/03/04 13:48:14+00,Nee,29b020fca674730de053160d000a29b2,
6076599,,,,,,,,,,,,,,,,104995.4045,498127.9945,52.4686080157014,4.65132569046689,,,,Prorail,L0004,bestaand,,12.733,283,1,gerealiseerd,2015/06/09 13:38:34+00,Nee,ae53e32c52cf44008147ed8d0c68fa9b,
6076616,,,,,,,,,,,,,,,,172842.702,436924.255222,51.9205144923699,5.64656827086869,,,,Neder-Betuwe,G1740,bestaand,,1495.16,283,1,gerealiseerd,2016/04/07 12:52:12+00,Nee,4663674f467d436a9112c699aa4bfd24,
6076618,,,,,,,,,,,,,,,,148586.148333,411186.313,51.6894221078832,5.29444534699289,,,,'s-Hertogenbosch,G0796,bestaand,,151.601,283,1,gerealiseerd,2016/05/30 17:41:26+00,Nee,340be0898d64bf87e0538d1013ac73b0,
6076630,,,,,,,,,,,,,,,,118440.964651,484187.576,52.3443858039672,4.8507027776191,,,,Amsterdam,G0363,bestaand,,73.848,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,0dfcc5933ccd443589fade8a4b292525,
6076679,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,27.380341,"27,380341",Zuid,Z,Den Bosch,21,KUNSTWERKEN,Betuwe,152474.706273,413430.407,51.7096240698108,5.35066502920942,KUNSTWERKEN,Zuid,Z,'s-Hertogenbosch,G0796,bestaand,,1605.361,283,1,gerealiseerd,2017/04/05 08:42:51+00,Nee,340be0849082bf87e0538d1013ac73b0,
6076702,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,76.799083,"76,799083",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,174565.154,436725.758517,51.9186724149469,5.67159464977161,KUNSTWERKEN,Randstad Zuid,RZ,Neder-Betuwe,G1740,bestaand,,757.336,283,1,gerealiseerd,2016/04/07 12:52:13+00,Nee,c7def9581c5a4638adf8768f5871a63d,
6076875,,,,,,,,,,,,,,,,137551.3605,434225.778723,51.8962732853298,5.13370187740022,,,,West Betuwe,G1960,bestaand,,7.46,283,1,gerealiseerd,2019/01/21 09:02:00+00,Nee,1787dd1d277043a7aa3ab3b7038433a0,
6076876,,,,,,,,,,,,,,,,136534.34141,434174.2145,51.8957770249436,5.11892913881777,,,,West Betuwe,G1960,bestaand,,127.226,283,1,gerealiseerd,2019/01/21 09:02:00+00,Nee,3f6e657e81c04ede961c28d013c04802,
6076900,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,51.232289,"51,232289",Noord-Oost,NO,Drenthe,35,KUNSTWERKEN,Drenthe,235710.099,558088.678589,53.0036987359788,6.58955691904269,KUNSTWERKEN,Noord-Oost,NO,Assen,G0106,bestaand,,1194.761,283,1,gerealiseerd,2016/04/11 11:19:09+00,Nee,7876192c72f540d1854a6e77683cffcc,
6076948,121,b,121,121_b,Breda - Lage Zwaluwe,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,238.245436,"238,245436",Zuid,Z,HSL,70,KUNSTWERKEN,OPC: 70-HSL,107806.342254,404514.8055,51.6275073171432,4.70561769485902,KUNSTWERKEN,Randstad Zuid,RZ,Breda,G0758,bestaand,,1926.715,283,1,gerealiseerd,2016/03/06 10:16:10+00,Nee,2d5ec18afb8e46c3e05332a1e90a3608,
6076960,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,27.974178,"27,974178",Randstad Zuid,RZ,Leiden,1,KUNSTWERKEN,Rijn en Gouwe,95167.886036,461667.9635,52.1399624948534,4.51318502027889,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,27.261,283,1,gerealiseerd,2020/07/09 18:44:37+00,Nee,b7f6a881c42a4b5d8679b050ae2310d8,
6076985,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,17.570826,"17,570826",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,186997.097983,427903.439,51.8388004278453,5.85147699873637,KUNSTWERKEN,Noord-Oost,NO,Nijmegen,G0268,bestaand,,1533.355,283,1,gerealiseerd,2017/09/22 10:45:18+00,Nee,42ff08b42b685775e0530100007f0cc2,
6076987,102,,102,102__,Woerden - Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,6.258917,"6,258917",Randstad Zuid,RZ,Rijn en Gouwe,81,KUNSTWERKEN,Rijn en Gouwe,113949.429345,454329.7915,52.0757237178704,4.78840944079084,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,7.287,283,1,gerealiseerd,2020/02/06 11:08:58+00,Nee,2fb8b674b71940c9978b429ae3ceb60c,
6077001,,,,,,,,,,,,,,,,117322.132,487095.154028,52.3704413688844,4.83395900894621,,,,Amsterdam,G0363,bestaand,,21.686,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,f1f95b615e3e47aeaa6b857373d64ef4,
6077156,,,,,,,,,,,,,,,,117487.942736,491176.1865,52.4071297551235,4.83593772221583,,,,Amsterdam,G0363,bestaand,,74.374,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,1990c1fdd030436baaffdcbdb526ff87,
6077215,,,,,,,,,,,,,,,,117494.724166,491185.468,52.4072136331363,4.83603633821786,,,,Amsterdam,G0363,bestaand,,194.863,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,fc67064ebc974d1e9a6c3ae2048af62d,
6077570,,,,,,,,,,,,,,,,118567.831986,490349.2765,52.3997709413267,4.85189657731404,,,,Amsterdam,G0363,bestaand,,362.824,283,1,gerealiseerd,2015/06/11 13:56:07+00,Nee,8bed9e8f45b14e3f9c06e260b70b5fa0,
6077582,,,,,,,,,,,,,,,,144099.228475,439725.715,51.9458745465054,5.22865727237732,,,,Culemborg,G0216,bestaand,,18.333,283,1,gerealiseerd,2020/08/28 12:57:42+00,,76e01d1b71f4433d8a5ae36104b35acf,
6077583,,,,,,,,,,,,,,,,144613.319306,438771.452,51.9373072761637,5.23616322232263,,,,Culemborg,G0216,bestaand,,14.366,283,1,gerealiseerd,2016/03/30 15:30:27+00,Nee,c59bd489dea34bfa8737e771a3748565,
6077592,405,,405,405__,Hengelo - Hengelo Zoutindustrie,Hgl-Hglz,Hengelo - Hengelo Zoutindustrie ,1.403311,"1,403311",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,251727.6,474073.624002,52.2462070203717,6.80359667745038,KUNSTWERKEN,Noord-Oost,NO,Hengelo (O),G0164,bestaand,,127.661,283,1,gerealiseerd,2017/01/11 13:48:53+00,Nee,ac53b419b32341a4831c7de05e202c41,
6077679,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.321954,"31,321954",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,228468.7745,487018.28772,52.3661255670677,6.46590317347476,KUNSTWERKEN,Noord-Oost,NO,Hellendoorn,G0163,bestaand,,511.675,283,1,gerealiseerd,2019/12/16 14:48:41+00,Nee,2b418631b8505463e05302011baccbbc,
6077681,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.025875,"31,025875",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,228169.381,487038.28633,52.3663452649273,6.46151245144572,KUNSTWERKEN,Noord-Oost,NO,Hellendoorn,G0163,bestaand,,193.451,283,1,gerealiseerd,2016/11/07 11:29:22+00,Nee,2b418631b84e5463e05302011baccbbc,
6077682,,,,,,,,,,,,,,,,229264.449181,486976.419,52.3656422672125,6.47757432714718,,,,Hellendoorn,G0163,bestaand,,158.611,283,1,gerealiseerd,2020/06/24 10:24:40+00,Nee,2b41863199535463e05302011baccbbc,
6077693,078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,68.982622,"68,982622",Randstad Noord,RN,Alkmaar,7,KUNSTWERKEN,Hollands Noorderkwartier,115457.023907,496803.355,52.4575589042561,4.80542921952201,KUNSTWERKEN,Randstad Noord,RN,Zaanstad,G0479,bestaand,,53.276,283,1,gerealiseerd,2017/01/09 13:19:25+00,Nee,2881ce00ad000054e0530a3243018c29,
6077725,,,,,,,,,,,,,,,,209619.10043,474672.7385,52.2573757591422,6.18717390169784,,,,Deventer,G0150,bestaand,,8.572,283,1,gerealiseerd,2016/03/01 09:26:44+00,Nee,9f4072a5627a4cb395608ea15ec9b909,
6077813,,,,,,,,,,,,,,,,242682.5008,484133.876,52.3381209039336,6.67379658523749,,,,Almelo,G0141,bestaand,,236.425,283,1,gerealiseerd,2016/01/21 13:07:43+00,Nee,747ed9ced5614594a48cfe1688ec2641,
6077814,025,,25,025__,Almelo - Hengelo,Aml-Hgl,Almelo - Hengelo ,2.97643,"2,976430",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,242407.346259,484362.5355,52.3402194305219,6.66981951614687,KUNSTWERKEN,Noord-Oost,NO,Almelo,G0141,bestaand,,53.066,283,1,gerealiseerd,2016/09/19 12:01:40+00,Nee,8dfd22b7fb2f41b1a9079757d01a18b8,
6077816,,,,,,,,,,,,,,,,242379.089847,484380.4015,52.3403844651825,6.66940962004651,,,,Almelo,G0141,bestaand,,92.909,283,1,gerealiseerd,2016/01/21 13:07:43+00,Nee,1733efa714a445fbbf1085fae13dda81,
6077825,,,,,,,,,,,,,,,,83395.719096,435610.4295,51.9043863390469,4.34669656162836,,,,Vlaardingen,G0622,bestaand,,62.643,283,1,gerealiseerd,2016/04/05 11:38:15+00,Ja,2fba55a4fae168c1e053aa1c030a8eb5,
6077843,025,,25,025__,Almelo - Hengelo,Aml-Hgl,Almelo - Hengelo ,1.566915,"1,566915",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,241681.9765,485493.430862,52.3504963607034,6.65946933718221,KUNSTWERKEN,Noord-Oost,NO,Almelo,G0141,bestaand,,212.18,283,1,gerealiseerd,2016/09/19 12:01:40+00,Nee,073e9c90db514aab9fa49746df868d59,
6077855,,,,,,,,,,,,,,,,113268.924447,500841.6975,52.4936889465003,4.77273444817055,,,,Noord-Holland,P0027,bestaand,,733.346,283,1,gerealiseerd,2015/10/13 15:34:31+00,Nee,8393f4c39d4f4c94b41dee98e62e98b4,
6077864,,,,,,,,,,,,,,,,248774.8375,478363.896007,52.2852684003671,6.76156202780881,,,,Hengelo (O),G0164,bestaand,,226.538,283,1,gerealiseerd,2020/01/09 16:58:33+00,Nee,39658c02aaff44cf9671cd6f711ca583,
6077866,025,,25,025__,Almelo - Hengelo,Aml-Hgl,Almelo - Hengelo ,11.49667,"11,496670",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,248617.0165,478621.347228,52.2876086295264,6.75932106787076,KUNSTWERKEN,Noord-Oost,NO,Hengelo (O),G0164,bestaand,,129.741,283,1,gerealiseerd,2019/07/12 13:56:54+00,Nee,a386d7498e6f47998cb978e1e58d5312,
6077883,025,,25,025__,Almelo - Hengelo,Aml-Hgl,Almelo - Hengelo ,1.1353,"1,135300",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,241615.0035,485936.009682,52.3544838506853,6.65860056282994,KUNSTWERKEN,Noord-Oost,NO,Almelo,G0141,bestaand,,476.774,283,1,gerealiseerd,2017/05/24 13:44:43+00,Nee,215b894ddf6e4c1c86cd0910fa1340a1,
6077889,,,,,,,,,,,,,,,,242706.203945,484143.8445,52.3382066956688,6.6741469023761,,,,Almelo,G0141,bestaand,,164.32,283,1,gerealiseerd,2016/01/21 13:11:03+00,Nee,ac45ab7a5de24a2dbc0d208c69b93832,
6077892,,,,,,,,,,,,,,,,243586.904852,483407.1675,52.3314458153371,6.68687268584615,,,,Waterschap Vechtstromen,W0663,bestaand,,13.292,283,1,gerealiseerd,2016/01/21 13:11:03+00,Nee,0e3a5d6482384536a218b089c7a27f1d,
6077907,,,,,,,,,,,,,,,,121137.917794,488391.792,52.3823431596015,4.88985553857584,,,,Amsterdam,G0363,bestaand,,2126.516,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,4a2e5c10025d4f2f98a8dfb17d7c735e,
6077915,025,,25,025__,Almelo - Hengelo,Aml-Hgl,Almelo - Hengelo ,11.515778,"11,515778",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,248644.8095,478627.063732,52.2876552668162,6.75972989603784,KUNSTWERKEN,Noord-Oost,NO,Hengelo (O),G0164,bestaand,,93.61,283,1,gerealiseerd,2019/11/18 13:02:49+00,Nee,2e25b1cd07254ace88134de550ceff2e,
6077917,,,,,,,,,,,,,,,,248812.5245,478376.41325,52.2853744522607,6.7621176930752,,,,Hengelo (O),G0164,bestaand,,234.645,283,1,gerealiseerd,2016/03/08 09:37:32+00,Nee,4cd623d71d7345af9d21b6889fe53b77,
6077956,,,,,,,,,,,,,,,,138236.066,521317.622963,52.6790419496848,5.13932568097116,,,,Hoogheemraadschap Hollands Noorderkwartier,W0651,bestaand,,32.336,283,1,gerealiseerd,2022/02/18 08:31:32+00,Nee,3d2f78c892e74c8db60d5807ac4b4d1e,
6077960,,,,,,,,,,,,,,,,117410.879502,491070.7435,52.4061768469005,4.83481708650057,,,,Amsterdam,G0363,bestaand,,221.822,283,1,gerealiseerd,2015/06/18 14:21:47+00,Nee,ee920730643947cab8d950ad0adaf503,
6078028,,,,,,,,,,,,,,,,147763.45614,399979.1405,51.5886761515406,5.28277975654955,,,,Boxtel,G0757,bestaand,,254.926,283,1,gerealiseerd,2016/02/17 15:26:03+00,Nee,a0c451c0eabf4f3790c9e99236ae4d5a,
6078029,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,38.784266,"38,784266",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,235911.4475,486565.18138,52.3610075153927,6.57504900627273,KUNSTWERKEN,Noord-Oost,NO,Wierden,G0189,bestaand,,298.52,283,1,gerealiseerd,2016/01/20 16:35:46+00,Nee,29c622a21794013de05332a1e90a4ae4,
6078032,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,38.815675,"38,815675",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,235935.8015,486564.847394,52.3610009249389,6.57540638831745,KUNSTWERKEN,Noord-Oost,NO,Wierden,G0189,bestaand,,43.166,283,1,gerealiseerd,2016/01/20 16:35:46+00,Nee,29c622a21792013de05332a1e90a4ae4,
6078128,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,5.458958,"5,458958",Randstad Noord,RN,Amsterdam,9,KUNSTWERKEN,Amsterdam,115132.11,488828.144181,52.3858614229501,4.801597620953,KUNSTWERKEN,Randstad Noord,RN,Amsterdam,G0363,bestaand,,955.05,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,b545bd71c91246c78f02f8f8a858d526,
6078129,523,b,523,523_b,Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,178.555573,"178,555573",Randstad Noord,RN,Amsterdam,9,KUNSTWERKEN,Amsterdam,117554.224,489172.451051,52.3891263545917,4.8371352695647,KUNSTWERKEN,Randstad Noord,RN,Amsterdam,G0363,bestaand,,4449.046,283,1,gerealiseerd,2017/10/06 07:19:53+00,Nee,3bf78f63f9bd425788f97e4e47f04ed3,
6078158,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,3.13134,"3,131340",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,203085.514,502005.659578,52.5036256898246,6.09540246977203,KUNSTWERKEN,Noord-Oost,NO,Zwolle,G0193,bestaand,,551.113,283,1,gerealiseerd,2022/04/07 14:26:26+00,Nee,95d03be44cc54aa49864de9b7dff63d0,
