objectid;url;domein;proces;ntig_nummer;x_coordinaat;y_coordinaat;plaatsaanduiding;plaatsnaam;serienummer_modem;modemsoftwareversie;modemhardwareversie;offsetmodem;wakeupinterval;maaiveldhoogte;referentievlak;sb_bovenkant;sb_onderkant_peilbuis;compensatieoffset;onderkant_filter;bovenkant_filter;bovengrens_weergave;ondergrens_weergave;compensatiestraal;offset_tcn;plaatsing_meetpunt;lengte_peilbuis;serienummer_logger;meetinterval;zendstart;detailfoto;overviewfoto;kenmerkblad;dwarsprofiel;aanmeetschets;geo_shape;geo_point_2d
211;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2492;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2492;161965.0;385379.0;Orpheuslaan (middenberm);Gemeente Eindhoven;--;--;--;--;--;1713;cmNAP;1704.0;1404.0;1401.0;1358.0;1458.0;1704.0;1401.0;-1;1401.0;2014-10-01;346;DW616;720;--;B51G2492_d.jpg;B51G2492_o.jpg;--;--;B51G2492_AS.jpg;"{""coordinates"": [5.4874133424564135, 51.4574439423731], ""type"": ""Point""}";51.4574439423731, 5.4874133424564135
215;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2495;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2495;160698.0;385234.0;Runstraat 18;Gemeente Eindhoven;--;--;--;--;--;1838;cmNAP;1832.0;1347.0;1348.0;1325.0;1425.0;1832.0;1348.0;-1;1348.0;1997-02-01;517;U8932;720;--;B51G2495_d.jpg;B51G2495_o.jpg;--;--;--;"{""coordinates"": [5.469181130972812, 51.45615485119439], ""type"": ""Point""}";51.45615485119439, 5.469181130972812
217;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2497_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2497_001;162508.0;385898.0;Argonautenlaan 11- Icaruslaan;Gemeente Eindhoven;--;--;--;--;--;1642;cmNAP;1637.0;1452.0;1637.0;1452.0;1552.0;1637.0;1637.0;-1;1637.0;2000-11-20;185;;720;--;B51G2497_001_d.jpg;B51G2497_001_o.jpg;--;--;--;"{""coordinates"": [5.495237197831544, 51.46210206246337], ""type"": ""Point""}";51.46210206246337, 5.495237197831544
219;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2498;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2498;162388.0;386331.0;Romulusstraat-Argostraat;Gemeente Eindhoven;--;--;--;--;--;1525;cmNAP;1524.0;1146.0;1154.0;1146.0;1246.0;1524.0;1154.0;-1;1154.0;2001-08-24;379;BT500;720;--;B51G2498_d.jpg;B51G2498_o.jpg;--;--;--;"{""coordinates"": [5.493519515556263, 51.4659957320059], ""type"": ""Point""}";51.4659957320059, 5.493519515556263
222;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2500_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2500_002;161020.0;384710.0;Bakkerstraat 31;Gemeente Eindhoven;--;--;--;--;--;1908;cmNAP;1897.0;1482.0;1481.0;1475.0;1575.0;1897.0;1481.0;-1;1481.0;2002-03-18;422;BZ383;720;--;B51G2500_002_d.jpg;B51G2500_002_o.jpg;--;--;--;"{""coordinates"": [5.473805060830408, 51.45144144425798], ""type"": ""Point""}";51.45144144425798, 5.473805060830408
227;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2504;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2504;161346.0;384872.0;Onze Lieve Vrouwestraat middenberm;Gemeente Eindhoven;--;--;--;--;--;1922;cmNAP;1922.0;937.0;937.0;-78.0;22.0;1922.0;937.0;-1;937.0;2011-11-29;2000;M0588;720;--;B51G2504_d.jpg;B51G2504_o.jpg;--;--;--;"{""coordinates"": [5.478497914113571, 51.45289402220945], ""type"": ""Point""}";51.45289402220945, 5.478497914113571
230;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2510;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2510;162425.0;380060.0;Begraafplaats De Roostenhof;Gemeente Eindhoven;--;--;--;--;--;2095;cmNAP;2085.0;1730.0;1701.0;1688.0;1788.0;2085.0;1701.0;-1;1701.0;;394;DN086;720;--;B51G2510_d.jpg;B51G2510_o.jpg;--;--;--;"{""coordinates"": [5.49391994917458, 51.40962737890668], ""type"": ""Point""}";51.40962737890668, 5.49391994917458
232;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2567_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2567_002;161003.0;383584.0;Mathildelaan;Gemeente Eindhoven;--;--;--;--;--;1689;cmNAP;1683.0;1208.0;1206.0;1196.0;1296.0;1683.0;1206.0;-1;1206.0;;487;AU448;720;--;B51G2567_002_d.jpg;B51G2567_002_o.jpg;--;--;B51G2567_002_AS.jpg;"{""coordinates"": [5.473541336976561, 51.44132040182696], ""type"": ""Point""}";51.44132040182696, 5.473541336976561
233;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2568;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2568;161280.0;383914.0;Neckerspoel;Gemeente Eindhoven;46625;4.0.1;4;0;240;1462;cmNAP;1514.0;1008.0;1189.0;1180.0;1280.0;1514.0;1189.0;-1;1189.0;;334;T9052;60;06:11;--;--;--;--;--;"{""coordinates"": [5.477531333223834, 51.44428363461121], ""type"": ""Point""}";51.44428363461121, 5.477531333223834
236;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2683;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2683;161216.0;382846.0;Don Boscostraat 4;Eindhoven;--;--;--;--;--;1724;cmNAP;1718.0;1418.0;1428.0;1418.0;1518.0;1718.0;1428.0;-1;1428.0;;300;BC589;720;--;--;B51G2683_o.jpg;--;--;--;"{""coordinates"": [5.476591940857595, 51.43468445822548], ""type"": ""Point""}";51.43468445822548, 5.476591940857595
240;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2687;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2687;162275.0;383541.0;PB1.04 Reigerlaan 12;Eindhoven;--;--;--;--;--;1622;cmNAP;1611.0;1373.0;1371.0;1363.0;1463.0;1611.0;1371.0;-1;1371.0;;248;AE761;360;--;--;--;--;--;--;"{""coordinates"": [5.491835771546104, 51.44091888436299], ""type"": ""Point""}";51.44091888436299, 5.491835771546104
242;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2689;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2689;162277.0;383564.0;PB1.06 Reigerlaan 8;Eindhoven;--;--;--;--;--;1611;cmNAP;1601.0;1321.0;1316.0;1311.0;1411.0;1601.0;1316.0;-1;1316.0;;290;AF094;360;--;--;--;--;--;--;"{""coordinates"": [5.491865011924048, 51.44112559749909], ""type"": ""Point""}";51.44112559749909, 5.491865011924048
244;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2691;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2691;162246.0;383675.0;PB1.08 Merellaan 23;Eindhoven;--;--;--;--;--;1632;cmNAP;1616.0;1337.0;1333.0;1327.0;1427.0;1616.0;1333.0;-1;1333.0;;289;AE682;360;--;--;B51G2691_o.jpg;--;--;--;"{""coordinates"": [5.491421416979859, 51.44212373773688], ""type"": ""Point""}";51.44212373773688, 5.491421416979859
245;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2692;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2692;162239.0;383676.0;PB1.09 Merellaan 20;Eindhoven;--;--;--;--;--;1639;cmNAP;1626.0;1392.0;1356.0;1346.0;1446.0;1626.0;1356.0;-1;1356.0;;280;DW814;720;--;--;B51G2692_o.jpeg;--;--;--;"{""coordinates"": [5.491320753902455, 51.44213281646064], ""type"": ""Point""}";51.44213281646064, 5.491320753902455
250;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Blixemb_Buiten_PB04;eindhoven;ESENSE_PEILBUIS_MANUAL;Blixemb_Buite;161170.0;389530.0;Stijging;;--;--;--;--;--;1956;cmNAP;1931.0;0.0;1360.0;1350.0;1750.0;1931.0;1360.0;-1;1360.0;;581;DN457;360;--;Blixemb_Buiten_PB04;Blixemb_Buiten_PB04;--;--;--;"{""coordinates"": [5.476047493444324, 51.49476505802504], ""type"": ""Point""}";51.49476505802504, 5.476047493444324
251;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Blixemb_Buiten_PB05;eindhoven;ESENSE_PEILBUIS_MANUAL;Blixemb_Buite;160968.0;389599.0;Panorama;;--;--;--;--;--;1973;cmNAP;1953.0;0.0;1388.0;1378.0;1778.0;1953.0;1388.0;-1;1388.0;;575;DN442;360;--;Blixemb_Buiten_PB05;Blixemb_Buiten_PB05;--;--;--;"{""coordinates"": [5.473139864531682, 51.49538745611117], ""type"": ""Point""}";51.49538745611117, 5.473139864531682
254;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Erica3;eindhoven;ESENSE_PEILBUIS_MANUAL;Erica3;155032.0;388285.0;Erica3;Eindhoven;--;--;--;--;--;1815;cmNAP;1872.8;0.0;1308.0;1283.0;1383.0;1872.8;1308.0;0;1308.0;;590;;360;--;--;--;--;--;--;"{""coordinates"": [5.387660251213426, 51.483608222590284], ""type"": ""Point""}";51.483608222590284, 5.387660251213426
258;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=J05;eindhoven;ESENSE_PEILBUIS_MANUAL;J05;161642.0;382990.0;Stratumseind 50;Eindhoven;--;--;--;--;--;1602;cmNAP;1597.0;1317.0;1320.0;1317.0;1417.0;1597.0;1320.0;-1;1320.0;;280;AJ133;720;--;--;--;--;--;--;"{""coordinates"": [5.4827209657797, 51.43597395939909], ""type"": ""Point""}";51.43597395939909, 5.4827209657797
262;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=os1;eindhoven;ESENSE_PEILBUIS_MANUAL;os1;160878.0;386949.0;Genovevalaan, nabij K. Arthurlaan;Eindhoven;--;--;--;--;--;1726;cmNAP;1695.0;1550.0;1550.0;1544.0;1649.0;1695.0;1550.0;-1;1550.0;;151;BR075;5;--;--;--;--;--;--;"{""coordinates"": [5.4717995405344295, 51.471568522969875], ""type"": ""Point""}";51.471568522969875, 5.4717995405344295
264;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=os3;eindhoven;ESENSE_PEILBUIS_MANUAL;os3;162151.0;386012.0;Thomaslaan bij kerk;Eindhoven;--;--;--;--;--;1635;cmNAP;1599.0;1476.0;1478.0;1476.0;1486.0;1599.0;1478.0;-1;1478.0;;123;BR073;5;--;--;--;--;--;--;"{""coordinates"": [5.490102394300161, 51.46313141909515], ""type"": ""Point""}";51.46313141909515, 5.490102394300161
266;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Pb_De_Bron;eindhoven;ESENSE_PEILBUIS_MANUAL;Pb_De_Bron;158619.0;384374.0;Elburglaan 51 - Apeldoornstraat;Eindhoven;--;--;--;--;--;1898;cmNAP;1946.0;1458.0;1360.0;1350.0;1450.0;1946.0;1360.0;-1;1360.0;;596;AP306;360;--;Pb_De_Bron_d.jpeg;Pb_De_Bron_o.jpeg;--;--;--;"{""coordinates"": [5.439260077108751, 51.448441842328315], ""type"": ""Point""}";51.448441842328315, 5.439260077108751
269;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Steenwolpakket_1-3;eindhoven;ESENSE_PEILBUIS;Steenwolpakke;159899.0;383223.0;Hastelweg 15;;407987;R4.10L;6;0;8640;1908;cmNAP;1878.0;1715.0;1791.0;1788.0;1888.0;1878.0;1791.0;0;1791.0;2021-09-11;90;DH604;60;08:02;Steenwolpakket_1-3_;Steenwolpakket_1-3_;--;--;--;"{""coordinates"": [5.457657361450094, 51.43808619277806], ""type"": ""Point""}";51.43808619277806, 5.457657361450094
272;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Steenwolpakket_2-1;eindhoven;ESENSE_PEILBUIS;Steenwolpakke;160183.0;383296.0;Strijpsestraat 7e;;410825;R4.10L;6;0;8640;1785;cmNAP;1772.0;1626.0;1676.0;1673.0;1773.0;1772.0;1676.0;0;1676.0;2021-08-11;99;DH609;60;08:02;Steenwolpakket_2-1_;Steenwolpakket_2-1_;--;--;--;"{""coordinates"": [5.461742949142667, 51.43873981993659], ""type"": ""Point""}";51.43873981993659, 5.461742949142667
273;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Steenwolpakket_2-2;eindhoven;ESENSE_PEILBUIS;Steenwolpakke;160192.0;383298.0;Strijpsestraat 7e;;410825;R4.10L;6;0;8640;1781;cmNAP;1772.0;1576.0;1625.0;1622.0;1722.0;1772.0;1625.0;0;1625.0;2021-08-11;150;DH592;60;08:02;Steenwolpakket_2-2_;Steenwolpakket_2-2_;--;--;--;"{""coordinates"": [5.461872419299427, 51.43875771426034], ""type"": ""Point""}";51.43875771426034, 5.461872419299427
274;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Steenwolpakket_2-3;eindhoven;ESENSE_PEILBUIS;Steenwolpakke;160186.0;383296.0;Strijpsestraat 7e;;410825;R4.10L;6;0;8640;1780;cmNAP;1740.0;1605.0;1639.0;1636.0;1736.0;1740.0;1639.0;0;1639.0;2021-08-11;104;DH616;60;08:02;Steenwolpakket_2-3_;Steenwolpakket_2-3_;--;--;--;"{""coordinates"": [5.461786096054883, 51.43873979228497], ""type"": ""Point""}";51.43873979228497, 5.461786096054883
