OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,STRAAL,HELLING_BEGIN,HELLING_EIND,ARGUMENT_BEGIN,ARGUMENT_EIND,HOOGTE_BEGIN,HOOGTE_EIND,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
1037,1019427,009_25BS_165.9,,578.3050389,959.27045096,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,380.96916,,4.43577399,4.43577399,0.00443574,0.00443574,3.52879493,5.21867139,15,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,380.965425015222
1038,1019428,009_25BS_165.9,,959.27045096,961.44065926,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,2.17023,30000,4.43577527,4.50811772,0.00443575,0.00450809,5.21867138,5.22837644,16,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,2.17022714248993
1039,1019429,009_25BS_165.9,,961.44065926,1061.32723426,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,99.88759,,4.50811735,4.50811735,0.00450809,0.00450809,5.22837635,5.67867675,17,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,99.8865238146964
1040,1019430,009_25BS_165.9,,1061.32723426,1079.50539563,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,18.17823,4500,4.50811439,0.46847721,0.00450808,0.00046848,5.67867678,5.72390924,18,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,18.1782389314807
1041,1019431,009_25BS_165.9,,1079.50539563,1144.97102844,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,65.46564,,0.46847721,0.46847721,0.00046848,0.00046848,5.72390937,5.75457853,19,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,65.465574157415
1042,1019432,009_25BS_165.9,,1144.97102844,1173.59096413,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,28.62011,4250,0.46848356,-6.26574199,0.00046848,6.27691965,5.7545784,5.67162076,20,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,28.6199441107071
1043,1019433,009_25BS_165.9,,1173.59096413,1186.37317168,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,12.78237,5000,-6.26574599,-3.70920701,6.27691964,6.27947612,5.67162076,5.6078699,21,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,12.7821983793869
1044,1019434,009_25BS_165.9,,1186.37317168,1276.52214153,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,90.14959,,-3.70920701,-3.70920701,6.27947612,6.27947612,5.60786987,5.27348868,22,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,90.1489868697924
1045,1019435,009_25BS_165.9,,1276.52214153,1317.76793964,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,41.24620001,30000,-3.70920517,-5.0841038,6.27947612,6.27810125,5.27348866,5.09214512,23,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,41.245793945919
1046,1019436,009_25BS_165.9,,1317.76793964,1375.39665485,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,57.62946,,-5.0841038,-5.0841038,6.27810125,6.27810125,5.09214491,4.79915454,24,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,57.6287602040856
1047,1019437,009_25BS_165.9,,1375.39665485,1399.97392565,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,24.57754,30000,-5.08410514,-4.26483586,6.27810125,6.2789205,4.79915449,4.68426878,25,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,24.5772512905736
1048,1019438,009_25BS_165.9,,1399.97392565,1739.62385675,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,339.65302,,-4.26483586,-4.26483586,6.2789205,6.2789205,4.68426799,3.23571678,26,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,339.649906558179
1049,1019439,009_25BS_165.9,,1739.62385675,1758.4841287,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,18.86047,30000,-4.26483352,-4.89352906,6.2789205,6.27829182,3.23571669,3.14935209,27,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,18.8602404483612
1050,1019440,009_25BS_165.9,,1758.4841287,1966.21699146,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,207.73535,,-4.89352936,-4.89352936,6.27829182,6.27829182,3.14935118,2.13280432,28,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,207.732883939022
1051,1019441,009_25BS_165.9,,1966.21699146,1990.50250614,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,24.28576,30000,-4.89353121,-4.08399271,6.27829182,6.27910134,2.13280431,2.02379242,29,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,24.2855630678983
1052,1019442,009_25BS_165.9,,1990.50250614,2068.91011226,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,78.40826,,-4.08399271,-4.08399271,6.27910134,6.27910134,2.02379247,1.70357638,30,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,78.4076036762379
1053,1019443,009_25BS_165.9,,2068.91011226,2159.66815761,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,90.75838,30000,-4.08399519,-1.0586904,6.27910133,6.28212662,1.70357655,1.47020701,31,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,90.7579670095929
1054,1019444,009_25BS_165.9,,2159.66815761,2275.97091244,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,116.30282,,-1.05869042,-1.05869042,6.28212662,6.28212662,1.47020701,1.3470784,32,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,116.302794096902
1055,1019445,009_25BS_165.9,,2275.97091244,2309.9807065,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,34.0098,30000,-1.05869322,0.07496718,6.28212661,7.497e-05,1.34707849,1.33035034,33,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,34.0097512592298
1056,1019446,009_25BS_165.9,,2309.9807065,2725.45489533,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,415.47419,,0.07496967,0.07496967,7.497e-05,7.497e-05,1.33035048,1.36149844,34,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,415.474222632962
1057,1019447,009_25BS_165.9,,2725.45489533,2732.64598531,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,7.19109,30000,0.074973,-0.16473,7.497e-05,6.28302058,1.36149842,1.36117569,35,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,7.19106177556555
1058,1019448,009_25BS_165.9,,2732.64598531,2922.88179273,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,190.23581,,-0.16473,-0.16473,6.28302058,6.28302058,1.36117512,1.32983758,36,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,190.235794351773
1059,1019449,009_25BS_165.9,,2922.88179273,2947.25152135,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,24.36973,30000,-0.16473716,0.64758727,6.28302057,0.00064759,1.32983768,1.33572114,37,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,24.3697354749698
1060,1019450,009_25BS_165.9,,2947.25152135,3090.0856614,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,142.83417,,0.64759015,0.64759015,0.00064759,0.00064759,1.33572132,1.4282193,38,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,142.834114650056
1061,1019451,009_25BS_165.9,,3090.0856614,3109.92809004,2021/10/29 14:31:26+00,2019/07/24 12:14:41+00,Topboog,19.84243,30000,0.64759442,-0.01382,0.00064759,6.28317149,1.42821924,1.43450705,39,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,19.8424126932689
1062,1019452,009_25BS_165.9,,3109.92809004,3431.78155902,2021/10/29 14:31:26+00,2019/07/24 12:14:41+00,Rechtstand,321.85346901,,-0.0138,-0.0138,6.28317151,6.28317151,1.43457623,1.43013465,40,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,321.853461066632
1063,1019453,009_25BS_165.9,,3431.78155902,3434.6081802,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,2.82662118,,-0.0138,-0.0138,6.28317151,6.28317151,1.43013464,1.43009563,41,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,2.82663894404645
1064,1019454,009_25BS_165.9,,3434.6081802,3438.19075019,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,3.58257,30000,-0.013801,-0.13322,6.28317151,6.28305209,1.43009564,1.42983228,42,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,3.58254892639305
1065,1019455,009_25BS_165.9,,3438.19075019,3754.01130639,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,315.820559,,-0.13322033,-0.13322033,6.28305209,6.28305209,1.42983228,1.38775856,43,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,315.82057715894
1066,1019456,009_25BS_165.9,,3754.01130639,3759.06267626,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,5.05137,30000,-0.133221,-0.30160001,6.28305209,6.28288371,1.38775857,1.38666035,44,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,5.05135208929253
1067,1019457,009_25BS_165.9,,3759.06267626,3938.4087931,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,179.346125,,-0.30159964,-0.30159964,6.28288371,6.28288371,1.3866604,1.33256968,45,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,179.346148569851
1068,1019458,009_25BS_165.9,,3938.4087931,3944.68745897,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,6.278666,30000,-0.30159888,-0.09231,6.28288371,6.283093,1.33256968,1.33133307,46,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,6.27870179256827
1069,1019459,009_25BS_165.9,,3944.68745897,4235.00320574,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,290.31574801,,-0.09231018,-0.09231018,6.283093,6.283093,1.33133299,1.30453389,47,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,290.315709507737
1070,1019460,009_25BS_165.9,,4235.00320574,4276.26882493,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,41.265635,30000,-0.09230883,-1.46783105,6.283093,6.28171748,1.30453382,1.27234377,48,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,41.2655930930358
1071,1019461,009_25BS_165.9,,4276.26882493,4334.06518064,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,57.796372,30000,-1.46782961,0.45871721,6.28171748,0.00045872,1.27234359,1.24318211,49,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,57.7963394342583
1072,1019462,009_25BS_165.9,,4334.06518064,4613.02074129,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,278.95559,,0.45871618,0.45871618,0.00045872,0.00045872,1.24318155,1.37114298,50,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,278.955601930114
1073,1019463,009_25BS_165.9,,4613.02074129,4620.62129097,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,7.600551,30000,0.45871551,0.7120673,0.00045872,0.00071207,1.37114296,1.37559226,51,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,7.600601539352
1074,1019464,009_25BS_165.9,,4620.62129097,5012.11179072,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,391.490599,,0.71206705,0.71206705,0.00071207,0.00071207,1.37559182,1.65435931,52,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,391.490452557718
1075,1019465,009_25BS_165.9,,5012.11179072,5016.32663242,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,4.214843,30000,0.71206253,0.85255739,0.00071206,0.00085256,1.65435933,1.65765664,53,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,4.21483703718186
1076,1019466,009_25BS_165.9,,5016.32663242,5251.22440906,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,234.897862,,0.85255739,0.85255739,0.00085256,0.00085256,1.65765745,1.85792128,54,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,234.89778348007
1077,1019467,009_25BS_165.9,,5251.22440906,5285.70325383,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,34.478848,30000,0.85256514,-0.29673001,0.00085256,6.28288858,1.85792113,1.8675034,55,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,34.4788695319322
1078,1019468,009_25BS_165.9,,5285.70325383,5374.77464791,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,89.071398,,-0.2967324,-0.2967324,6.28288857,6.28288857,1.86750323,1.84107286,56,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,89.0714074353708
1079,1019469,009_25BS_165.9,,5374.77464791,5413.86001857,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,39.085391,30000,-0.29673596,-1.59958136,6.28288857,6.28158573,1.84107292,1.80401376,57,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,39.0853475510211
1080,1019470,009_25BS_165.9,,5413.86001857,5589.86364341,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,176.00385,,-1.59958139,-1.59958139,6.28158573,6.28158573,1.80401363,1.52248151,58,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,176.00359197307
1081,1019471,009_25BS_165.9,,5589.86364341,5660.92601567,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,71.062395,30000,-1.59958486,0.76916733,6.28158572,0.00076917,1.52248163,1.49297589,59,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,71.0623986541118
1082,1019472,009_25BS_165.9,,5660.92601567,5707.97748584,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,47.051475,30000,0.76916265,-0.79922017,0.00076916,6.28238609,1.49297604,1.49226892,60,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,47.0514926566123
1083,1019473,009_25BS_165.9,,5707.97748584,5794.39234324,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,86.414885,,-0.79921916,-0.79921916,6.28238609,6.28238609,1.49226911,1.4232047,61,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,86.4148138503425
1084,1019474,009_25BS_165.9,,5794.39234324,5818.23904169,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,23.846701,30000,-0.79921956,-0.00433,6.28238609,6.28318098,1.42320471,1.41362377,62,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,23.8467624322569
1085,1019475,009_25BS_165.9,,5818.23904169,6016.37436369,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,198.135322,,-0.00432707,-0.00432707,6.28318098,6.28318098,1.41362385,1.41276651,63,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,198.135172276594
1086,1019476,009_25BS_165.9,,6016.37436369,6057.46647996,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,41.092129,30000,-0.00432737,1.36540803,6.28318098,0.00136541,1.41276653,1.44073143,64,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,41.0921650217363
1087,1019477,009_25BS_165.9,,6057.46647996,6095.70708823,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,38.240621,30000,1.3654156,0.09072718,0.00136541,9.073e-05,1.44073133,1.46857317,65,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,38.2405337688891
1088,1019478,009_25BS_165.9,,6095.70708823,6542.83247939,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,447.125393,,0.09072379,0.09072379,9.072e-05,9.072e-05,1.46857308,1.50913799,66,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,447.125446296393
1089,1019479,009_25BS_165.9,,6542.83247939,6558.99805615,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,16.165578,30000,0.09072458,0.62957726,9.072e-05,0.00062958,1.50913797,1.51496002,67,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,16.1655747021255
1090,1019480,009_25BS_165.9,,6558.99805615,6755.08646529,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,196.088448,,0.62957647,0.62957647,0.00062958,0.00062958,1.51495998,1.63841263,68,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,196.088430152365
1091,1019481,009_25BS_165.9,,6755.08646529,6779.05397902,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,23.967515,30000,0.62957599,-0.16934,0.00062958,6.28301597,1.63841264,1.64392798,69,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,23.9674328335209
1092,1019482,009_25BS_165.9,,6779.05397902,7103.60768736,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,324.553713,,-0.1693409,-0.1693409,6.28301597,6.28301597,1.64392795,1.58896773,70,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,324.553739700827
1093,1019483,009_25BS_165.9,,7103.60768736,7153.85097403,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,50.243318,30000,-0.16934094,-1.84412209,6.28301597,6.28134119,1.58896773,1.53838631,71,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,50.243283583428
1094,1019484,009_25BS_165.9,,7153.85097403,7198.09662892,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,44.245686,30000,-1.84411829,-0.36926002,6.28134119,6.28281605,1.53838622,1.48942006,72,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,44.2456547567103
1095,1019485,009_25BS_165.9,,7198.09662892,7404.40562086,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,206.309006,,-0.369262,-0.369262,6.28281605,6.28281605,1.48942005,1.41323798,73,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,206.309017980705
1096,1019486,009_25BS_165.9,,7404.40562086,7412.89517872,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,8.489559,30000,-0.36926472,-0.65225009,6.28281604,6.28253306,1.413238,1.4089019,74,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,8.48955224378765
1097,1019487,009_25BS_165.9,,7412.89517872,7495.15854422,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,82.263383,,-0.65225009,-0.65225009,6.28253306,6.28253306,1.40890212,1.35524583,75,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,82.263354164172
1098,1019488,009_25BS_165.9,,7495.15854422,7517.72378283,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,22.56524,30000,-0.65224758,0.09992718,6.28253306,9.993e-05,1.35524583,1.34901421,76,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,22.56525037663
1099,1019489,009_25BS_165.9,,7517.72378283,7672.77611506,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,155.052333,,0.09992735,0.09992735,9.993e-05,9.993e-05,1.34901421,1.36450818,77,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,155.052363271237
1100,1019490,009_25BS_165.9,,7672.77611506,7679.12438105,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,6.348266,30000,0.09992887,-0.11168,9.993e-05,6.28307363,1.36450817,1.36447087,78,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,6.3482106022091
1101,1019491,009_25BS_165.9,,7679.12438105,7821.44548816,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,142.321108,,-0.11168,-0.11168,6.28307363,6.28307363,1.36447065,1.34857623,79,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,142.321118412483
1102,1019492,009_25BS_165.9,,7821.44548816,7841.50750579,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,20.06202,30000,-0.11168476,-0.78042016,6.28307362,6.28240489,1.34857626,1.33962759,80,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,20.0620164276802
1103,1019493,009_25BS_165.9,,7841.50750579,8151.4573064,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,309.949895,,-0.78042016,-0.78042016,6.28240489,6.28240489,1.33962897,1.0977379,81,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,309.949834798633
1104,1019494,009_25BS_165.9,,8151.4573064,8185.5035778,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,34.046274,30000,-0.78041878,0.35445719,6.28240489,0.00035446,1.097738,1.0904868,82,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,34.0462062277135
1105,1019495,009_25BS_165.9,,8185.5035778,8324.0726551,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,138.569086,,0.35445865,0.35445865,0.00035446,0.00035446,1.09048703,1.13960404,83,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,138.569139656581
1106,1019496,009_25BS_165.9,,8324.0726551,8414.60029443,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Topboog,90.527734,30000,0.35446115,-2.6631363,0.00035446,6.28052218,1.13960396,1.03510474,84,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,90.5276101567362
1107,1019497,009_25BS_165.9,,8414.60029443,8490.94580899,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Dalboog,76.34560899,30000,-2.66314043,-0.11828,6.28052217,6.28306703,1.03510483,0.92893066,85,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,76.3454949835527
1108,1019498,009_25BS_165.9,,8490.94580899,8612.78441814,2021/10/29 14:31:26+00,2019/07/15 02:00:00+00,Rechtstand,121.83861,,-0.11828,-0.11828,6.28306703,6.28306703,0.92893099,0.91451992,86,16580.72697,Ja,10,a9d64321-a30b-4284-a2ec-2304472836b0,a946c2c3-1436-42ab-91bc-4b62eab1b083,,121.838639004628
