FID,nwbversie,nwbwvkid,netwerkcategorie,netwerkschakelcode,netwerkschakelnaam,systeemdeelnr,systeemdeelnaam,systeemdeelpositie,vkwegvaknaam,vkwegvakwegcat,vkwegvakfunctie,vkwegvakobjectnaam,nwbwegnummer,nwbwegdeellttr,nwbhectoletter,nwbrpecode,nwbbstcode,nwbbeginkm,nwbeindkm,nwbgmenaam,nwbdistrnaam,nwbdienstnaam,nwbwvklengte,nwbwegnraw,nwbwegnrhmp,vkwegvakeersteinstdl,vkwegvaklaatsteinstdl,vkwegvakmaatgevendint,vkwegvakknooppunt,vkwegvakhmbegin,vkwegvakhmeind,vildtrajectnaam,weg,last_update,se_anno_cad_data,verkeerskundigwegvakcode,kleurcodeverkeerskundigwegvak,gdb_geomattr_data,shape
hwn_verkeerskundige_wegvakken.1646,202210,272190017,B,058-0025,A58 KP De Baars - KP St. Annabosch v.v.,058-0025-L,KP St. Annabosch - KP De Baars,1,KP De Baars,asw,hoofdrijbaan,,058,R,#,L,HR,34.651,33.023,Tilburg,ZN District West,RWS Zuid-Nederland,1415,RW58,A58,0,1,0,1,34649,33032,A58 Breda - Tilburg,A58L,2022-12-01T08:38:20,,058-0025-L_001,058-0025_001,,"LINESTRING (136489.89869999886 395490.59789999947, 136518.65469999984 395523.55799999833, 136532.45059999824 395538.0408000015, 136543.54850000143 395549.0656000003, 136560.34849999845 395565.1944000013, 136575.10339999944 395578.6887000017, 136590.01319999993 395592.0192999989, 136605.120099999 395605.06870000064, 136621.59569999948 395618.53009999916, 136637.3440000005 395630.86080000177, 136653.3526000008 395642.8509999998, 136673.07820000127 395656.9246000014, 136689.56810000166 395668.2424999997, 136706.2969999984 395679.20809999853, 136729.88929999992 395693.72850000113, 136749.78330000117 395705.37000000104, 136775.99969999865 395720.000599999, 136793.72560000047 395729.27010000125, 136811.71440000087 395738.0139000006, 136830.182599999 395746.6086000018, 136848.41050000116 395754.81529999897, 136866.7809999995 395762.7228000015, 136883.23959999904 395769.4021999985, 136901.87170000002 395776.62959999964, 136921.1154000014 395783.65670000017, 136940.07809999958 395790.0051999986, 136959.17240000144 395795.95699999854, 136978.39189999923 395801.49760000035, 136990.08810000122 395804.6821000017, 137009.45679999888 395809.63489999995, 137026.08889999986 395813.6301999986, 137045.65129999816 395817.7888999991, 137065.2677000016 395821.59970000014, 137084.9177000001 395825.05370000005, 137104.6772999987 395828.1464000009, 137130.9387000017 395831.67179999873, 137150.82699999958 395833.7879999988, 137174.98420000076 395835.88919999823, 137186.01900000125 395836.64169999957, 137205.98999999836 395837.6561000012, 137225 395838.248399999, 137245 395838.5128000006, 137265 395838.35229999945, 137277.00090000033 395838.0230999999, 137297.00279999897 395837.258200001, 137316.97080000117 395836.069600001, 137336.90260000154 395834.4158000015, 137354.07119999826 395832.7853000015, 137373.94179999828 395830.4056000002, 137402.82990000024 395826.26960000023, 137422.5604000017 395822.9864999987, 137452.85489999875 395817.1085000001, 137468.41459999979 395813.7140999995, 137487.89460000023 395809.0744000003, 137507.246199999 395804.0216999985, 137534.75869999826 395796.17550000176, 137553.82310000062 395790.12950000167, 137572.8077000007 395783.8278999999, 137598.37029999867 395774.69409999996, 137616.9941000007 395767.3975000009, 137627.4563000016 395763.1171000004, 137645.88870000094 395755.2604999989, 137674.65399999917 395742.1534000002, 137694.004900001 395732.96020000055, 137711.99190000072 395724.1774000004, 137729.87669999897 395715.2093000002, 137747.61400000006 395705.9659000002, 137775.53880000114 395690.9070999995)"
hwn_verkeerskundige_wegvakken.1647,202210,600480340,B,044-0020,A44 KP Burgerveen - Leiden,044-0020-R,KP Burgerveen - Leiden,6,Oegstgeest(7) - Leiden(8),asw,hoofdrijbaan,,044,R,e,R,VBD,17.88,18.09,Leiden,WNZ District Noord,RWS West-Nederland Zuid,204,RW44,A44,0,1,0,0,16795,18220,A44 Amsterdam - Wassenaar,A44R,2022-12-01T08:38:20,,044-0020-R_006,044-0020_006,,"LINESTRING (90992.73079999909 464614.58579999954, 90942.77479999885 464521.4428999983, 90937.22410000116 464512.23690000176, 90930.18420000002 464502.4893999994, 90923.14440000057 464495.8555999994, 90915.15680000186 464490.0342000015, 90905.95080000162 464485.83740000054, 90894.44330000132 464483.12970000133, 90883.47740000114 464483.67130000144, 90876.1667000018 464485.5665999986, 90868.17920000106 464489.49269999936, 90862.26669999957 464493.2802999988)"
hwn_verkeerskundige_wegvakken.1648,202210,600188728,C,012-0030,A12 Zoetermeer - KP Gouwe (v.v.),012-0030-R,Zoetermeer - KP Gouwe,3,Zevenhuizen(9) - Moordrecht(10),asw,hoofdrijbaan,,012,R,b,R,OPR,23.262,23.495,Zuidplas,WNZ District Noord,RWS West-Nederland Zuid,234,RW12,A12,0,0,0,0,22823,25495,A12 Den Haag - Utrecht,A12R,2022-12-01T08:38:20,,012-0030-R_003,012-0030_003,,"LINESTRING (101640.36670000106 448168.1548999995, 101662.32490000129 448165.38749999925, 101689.57039999962 448167.371199999, 101714.82310000062 448167.9470999986, 101732.32459999993 448168.6158000007, 101747.29080000147 448169.63280000165, 101761.59589999914 448171.0434000008, 101775.76249999925 448172.89649999887, 101790.55909999833 448175.3194999993, 101805.24390000105 448178.0844999999, 101849.24830000103 448187.116799999, 101872.2100000009 448191.57140000165)"
hwn_verkeerskundige_wegvakken.1673,202210,275193005,A,065-0010,A65 KP Vught - KP de Baars (v.v.),065-0010-L,A65 KP Vught - KP de Baars (L),12,KP De Baars - Tilburg-Noord(3),asw,hoofdrijbaan,,065,R,c,L,PST,19.608,19.51,Tilburg,ZN District West,RWS Zuid-Nederland,98,RW65,A65,0,0,0,0,20190,19200,A65 Vught - s-Hertogenbosch,A65L,2022-12-01T08:38:21,,065-0010-L_012,065-0010_012,,"LINESTRING (137581.41539999843 397001.1105000004, 137591.1414999999 397004.87480000034, 137641.68510000035 397076.5258000009)"
hwn_verkeerskundige_wegvakken.1650,202210,600153678,A,033-1030,N33 KP Zuidbroek - Beheergrens Groningen v.v.,033-1030-R,KP Zuidbroek - Haven Delzijl,1,KP Zuidbroek,aw,hoofdrijbaan,,033,R,#,R,HR,43.797,44.391,Midden-Groningen,NN District Oost,RWS Noord-Nederland,659,RW33,N33,1,0,1,1,43324,44391,N33 Zuidbroek - Delfzijl,N33R,2022-12-01T08:38:20,,033-1030-R_001,033-1030_001,,"LINESTRING (255767.57730000094 576985.9915999994, 255765.37750000134 577024.4422999993, 255765.23860000074 577026.6640999988, 255764.41459999979 577039.8467999995, 255763.62590000033 577052.4633999988, 255762.70169999823 577067.2476000004, 255761.63390000165 577084.3295999989, 255758.2441000007 577134.8856999986, 255749.9422999993 577243.4408, 255748.57719999924 577260.6101999991, 255748.3242000006 577263.7912000008, 255743.43299999833 577325.308699999, 255737.27899999917 577404.746199999, 255722.9774999991 577589.3555999994, 255718.78539999947 577643.4695999995)"
hwn_verkeerskundige_wegvakken.1651,202210,600140335,B,050-0025,A50 KP Ekkersrijt - KP Paalgraven v.v.,050-0025-L,KP Paalgraven - KP Ekkersrijt,5,Veghel-Noord(12) - Veghel(11) ,asw,hoofdrijbaan,,050,R,d,L,OPR,118.28,118.023,Meierijstad,ZN District Midden,RWS Zuid-Nederland,272,RW50,A50,0,0,0,0,118371,113471,A50 Oss - Eindhoven,A50L,2022-12-01T08:38:20,,050-0025-L_005,050-0025_005,,"LINESTRING (167525.97569999844 405634.25569999963, 167529.85819999874 405630.52430000156, 167580.24399999902 405630.9765000008, 167594.68510000035 405630.78170000017, 167599.67709999904 405630.51029999927, 167610.10049999878 405629.42350000143, 167615.03970000148 405628.7503999993, 167619.94029999897 405627.75670000166, 167624.83309999853 405626.46499999985, 167629.5773999989 405624.98580000177, 167634.16039999947 405622.9847000018, 167643.92870000005 405617.95969999954, 167652.76460000128 405610.6693999991, 167656.32690000162 405607.245099999, 167660.9572999999 405601.20320000127, 167663.78880000114 405597.13749999925, 167668.2468000017 405588.16910000145, 167671.03460000083 405578.57510000095, 167671.9776000008 405571.7228000015, 167672.40320000052 405566.8049999997, 167672.13060000166 405560.09750000015, 167671.55750000104 405555.1645000018, 167670.5971999988 405550.2573999986, 167667.14759999886 405539.6169000007, 167660.39510000125 405528.1959999986, 167657.13980000094 405524.44200000167, 167651.26049999893 405518.1719000004, 167643.41090000048 405512.02329999954, 167636.85280000046 405508.11300000176, 167632.56679999828 405505.6759000011, 167621.78489999846 405500.9776000008)"
hwn_verkeerskundige_wegvakken.1652,202210,600414260,C,028-0010,A28 KP Rijnsweerd - KP Hoevelaken v.v.,028-0005-R,Waterlinieweg - Einde parallel KP Rijnsweerd,102,parallelbaan KP Rijnweerd - einde parallebaan Utrecht-Science park(2),asw,parallelbaan,,028,R,b,R,OPR,2.254,2.437,Utrecht,MN District Zuid,RWS Midden-Nederland,184,RW28,A28,0,0,0,0,1695,3527,A28 Utrecht - Amersfoort,A28R,2022-12-01T08:38:20,,028-0005-R_102,028-0010_102,,"LINESTRING (140789 455887, 140808.73950000107 455883.67339999974, 140842.04839999974 455881.5837999992, 140852.0199000016 455880.81610000134, 140866.95279999822 455879.3984999992, 140872.35960000008 455878.9937000014, 140882.36239999905 455878.6556000002, 140893.77329999954 455878.84800000116, 140901.7936999984 455879.3462000005, 140906.76089999825 455879.82880000025, 140917.2366000004 455881.24489999935, 140923.50439999998 455881.7511, 140945.9279000014 455887.5720000006, 140955.12299999967 455890.70800000057, 140962.73059999943 455893.59789999947, 140969.83940000087 455897.1435999982)"
hwn_verkeerskundige_wegvakken.1653,202210,600114152,D,020-0040,A20 KP Kleinpolderplein - KP Terbregseplein,020-0040-L,KP Terbregseplein - KP Kleinpolderplein,3,KP Terbregseplein - Rotterdam-Crooswijk(15),asw,hoofdrijbaan,,020,R,d,L,PST,32.316,32.082,Rotterdam,WNZ District Noord,RWS West-Nederland Zuid,226,RW20,A20,0,0,0,0,33549,32083,A20 Gouda - Hoek van Holland,A20L,2022-12-01T08:38:20,,020-0040-L_003,020-0040_003,,"LINESTRING (92823.31509999931 439679.7129999995, 92818.58210000023 439678.0469999984, 92813.6873999983 439677.02600000054, 92808.73420000076 439676.28240000084, 92779.40830000117 439669.9572999999, 92749.95580000058 439664.23160000145, 92728.18430000171 439660.4023000002, 92703.48440000042 439656.5014999993, 92674.00939999893 439650.6041000001, 92654.20039999858 439647.8454999998, 92602.33729999885 439634.78379999846)"
hwn_verkeerskundige_wegvakken.1654,202210,453465018,B,028-1020,A28 KP Hoogeveen - KP Assen v.v.,028-1020-L,Westerbork - KP Hoogeveen,3,Ruinen(28) - Fluitenberg(27),asw,hoofdrijbaan,,028,R,#,L,HR,148.124,147.308,Hoogeveen,NN District Oost,RWS Noord-Nederland,816,RW28,A28,0,0,0,0,148122,144110,A28 Assen - Hoogeveen,A28L,2022-12-01T08:38:20,,028-1020-L_003,028-1020_003,,"LINESTRING (226505.0267000012 532864.2628999986, 226507.43360000104 532781.690200001, 226508.7589999996 532741.7470999993, 226510.54190000147 532701.7848000005, 226513.60159999877 532643.5311999992, 226517.4620999992 532584.6550999992, 226521.8434999995 532526.7857999988, 226525.08559999987 532487.6832000017, 226529.68129999936 532438.9734000005, 226533.97839999944 532399.2036999986, 226541.57950000092 532333.7082999982, 226546.66059999913 532294.0315000005, 226555.01850000024 532233.4089000002, 226560.69139999896 532194.7076999992, 226569.91539999843 532135.4217000008, 226576.46009999886 532095.5795999989, 226583.89909999818 532052.8044000007)"
hwn_verkeerskundige_wegvakken.1655,202210,218406059,C,009-0050,A9 Uitgeest - KP Velsen,009-0050-L,Uitgeest - KP Velsen (L),4,Uitgeest(10) - Heemskerk(9),asw,hoofdrijbaan,,009,R,d,L,OPR,59.547,59.177,Uitgeest,WNN District Noord,RWS West-Nederland Noord,299,RW9,A9,1,0,0,0,59557,58352,A9 Alkmaar - Badhoevedorp,A9L,2022-12-01T08:38:20,,009-0050-L_004,009-0050_004,,"LINESTRING (109274 503472, 109294.49469999969 503484.4895000011, 109391.30169999972 503542.0518999994, 109404.3339000009 503549.4873000011, 109417.82899999991 503556.06529999897, 109424.08100000024 503558.7448000014, 109428.88929999992 503560.22140000015, 109433.78840000182 503561.36089999974, 109438.74329999834 503562.03559999913, 109443.74639999866 503562.3088000007, 109449.00569999963 503562.1693999991, 109454.00690000132 503561.57030000165, 109458.88690000027 503560.46649999917, 109464.75470000133 503558.5482000001, 109469.26199999824 503556.5155000016, 109473.44139999896 503553.7578999996, 109480.19550000131 503548.41220000014, 109483.51170000061 503545.0089999996, 109486.65709999949 503541.1134000011, 109490.1649999991 503535.60869999975, 109492.36809999868 503531.2186000012, 109494.18829999864 503526.5614, 109495.36470000073 503522.56639999896, 109496.79069999978 503513.9208999984, 109496.91209999844 503508.9501999989, 109496.60590000078 503503.95859999955, 109495.62150000036 503497.814100001, 109494.45300000161 503492.98369999975, 109492.94830000028 503488.1466999985)"
hwn_verkeerskundige_wegvakken.1656,202210,600399624,B,028-0043,A28 Vathorst - Nijkerk (v.v.),028-0043-L,Nijkerk - Vathorst (L),1,Nijkerk(9) - beheergrens ON/MN Amersfoort-Vasthorst(8a),asw,hoofdrijbaan,,028,R,c,L,AFR,32.077,31.56,Nijkerk,ON District Noord,RWS Oost-Nederland,516,RW28,A28,1,1,1,0,36607,31698,A28 Zwolle - Amersfoort,A28L,2022-12-01T08:38:20,,028-0043-L_001,028-0043_001,,"LINESTRING (159061.67179999873 469562.5775000006, 159022.1094999984 469503.95010000095, 159010.44299999997 469487.70059999824, 159002.26330000162 469477.5219999999, 158999.03649999946 469473.71930000186, 158992.13120000064 469466.48580000177, 158988.56170000136 469462.9824000001, 158983.24340000004 469458.15480000153, 158975.5207999982 469451.84800000116, 158971.50890000165 469448.8638000004, 158967.42159999907 469445.98209999874, 158961.98970000073 469442.5351999998, 158957.74590000138 469439.9433000013, 158948.97210000083 469435.1319999993, 158939.89950000122 469430.9151000008, 158930.05150000006 469427.0311000012, 158925.30739999935 469425.4499000013, 158914.07950000092 469422.18620000035, 158909.2226999998 469421.0727000013, 158904.3275000006 469420.02479999885, 158899.39970000088 469419.1766999997, 158888.7168999985 469417.6458999999, 158873.77910000086 469416.2597000003, 158849.4241000004 469414.7927000001, 158834.47709999979 469413.51260000095, 158827.9701000005 469412.6279999986, 158823.08139999956 469411.7151999995, 158818.18840000033 469410.6442999989, 158813.37079999968 469409.30579999834, 158808.623399999 469407.7188999988, 158804.95069999993 469406.22520000115, 158795.94970000163 469401.9096999988, 158791.68349999934 469399.2987000011, 158785.46119999886 469395.0694000013, 158781.59059999883 469391.93670000136, 158777.85289999843 469388.6099999994, 158774.3412999995 469385.0482000001, 158770.1715000011 469380.28620000184, 158767.08249999955 469376.37889999896, 158764.31549999863 469372.2133000009, 158761.6499999985 469367.9829000011, 158757.15139999986 469358.6845000014, 158753.6977000013 469349.2980999984, 158752.61789999902 469345.2903999984, 158751.51330000162 469340.4712000005, 158750.7666000016 469335.5249999985, 158750.1719999984 469328.2729999982, 158749.91530000046 469323.2829999998, 158750.70560000092 469309.3603999987, 158751.24749999866 469304.3990000002, 158753.31489999965 469289.5421000011, 158758.42540000007 469257.9525000006, 158762.09180000052 469233.82609999925)"
hwn_verkeerskundige_wegvakken.1657,202210,262497016,A,007-0040,A7 Den Oever - Hoorn-Noord,007-0040-L,Den Oever - Hoorn-Noord (L),6,Den Oever(14) (beheergrens WNN/MN) - Wieringerwerf(13),asw,hoofdrijbaan,,007,R,#,L,HR,63.377,63.214,Hollands Kroon,WNN District Noord,RWS West-Nederland Noord,170,RW7,A7,1,0,0,0,65553,53899,A7 Den Oever - Hoorn,A7L,2022-12-01T08:38:20,,007-0040-L_006,007-0040_006,,"LINESTRING (131325.2580000013 548603.7818000019, 131334.43980000168 548546.6048999988, 131338.69350000098 548515.5461999997, 131341.2879000008 548494.3902000003, 131343.5086000003 548474.5029000007, 131347.3585000001 548435.3425000012)"
hwn_verkeerskundige_wegvakken.1658,202210,600106588,B,058-0060,A58 KP De Stok - KP Zoomland v.v.,058-0060-R,KP De Stok - KP Zoomland,402,verzorgingsplaats De Wouwse Tol Noord,vpl,verzorgingsplaats,De Wouwse Tol Noord (Total),058,R,m,R,PKB,101.309,101.356,Bergen op Zoom,ZN District West,RWS Zuid-Nederland,49,RW58,A58,0,0,0,0,101252,101743,A58 Breda - Bergen op Zoom,A58R,2022-12-01T08:38:20,,058-0060-R_402,058-0060_402,,"LINESTRING (83090.54899999872 391237.1579999998, 83055.33900000155 391230.23999999836, 83042.80999999866 391227.8909999989)"
hwn_verkeerskundige_wegvakken.1659,202210,600120845,B,022-0010,A22 en A208 KP Beverwijk - KP Velsen,022-0010-L,KP Beverwijk - KP Velsen (L),3,KP Beverwijk - Beverwijk(2),asw,hoofdrijbaan,,022,R,#,L,HR,16.518,15.701,Beverwijk,WNN District Noord,RWS West-Nederland Noord,783,RW22,A22,1,0,0,0,16518,13585,A22 Beverwijk - Velsen,A22L,2022-12-01T08:38:20,,022-0010-L_003,022-0010_003,,"LINESTRING (107863.13500000164 500171.6471000016, 107839.67509999871 500138.8542000018, 107819.26579999924 500104.4525000006, 107808.66710000113 500087.0106000006, 107798.01190000027 500070.0843999982, 107792.23620000109 500061.27739999816, 107780.87139999866 500044.8194999993, 107769.184799999 500029.4043999985, 107756.50349999964 500013.93560000136, 107744.08889999986 499999.91970000044, 107730.90190000087 499986.05270000175, 107716.50560000166 499972.1627999991, 107703.75259999931 499960.67080000043, 107688.36169999838 499947.8861999996, 107667.8339000009 499932.35929999873, 107651.34169999883 499921.0443000011, 107630.26619999856 499907.9442999996, 107610.2890000008 499896.77160000056, 107592.4475999996 499887.7457000017, 107569.81230000034 499877.71829999983, 107552.60209999979 499870.8590000011, 107532.87159999833 499864.0276999995, 107513.72830000147 499858.19519999996, 107507.56179999933 499856.50450000167, 107486.58410000056 499851.36659999937, 107466.74190000072 499847.35500000045, 107447.62029999867 499844.33480000123, 107427.74329999834 499841.94359999895, 107417.05669999868 499840.9222000018, 107397.06590000167 499839.64279999956, 107377.07339999825 499838.8489000015, 107330.01909999922 499837.8632000014, 107215.5903000012 499836.0806999989)"
hwn_verkeerskundige_wegvakken.1722,202210,600114437,B,017-0010,A17 KP Klaverpolder - KP Noordhoek v.v.,017-0010-R,KP Klaverpolder - KP Noordhoek,1,KP Klaverpolder,asw,hoofdrijbaan,,017,R,#,R,HR,0.259,0.376,Moerdijk,ZN District West,RWS Zuid-Nederland,117,RW17,A17,1,0,0,1,259,376,A17 Dordrecht - Roosendaal,A17R,2022-12-01T08:38:21,,017-0010-R_001,017-0010_001,,"LINESTRING (103820.01700000092 412337.3561999984, 103749.2789000012 412244.00019999966)"
hwn_verkeerskundige_wegvakken.1660,202210,600480448,B,044-0040,A44 Aansluiting N44 Deijlerweg - Aansluiting N14,044-0040-L,Aansluiting N14 - Aansluiting A44 Deijlerweg,3,Den Haag Aansluiting N14 - Wassenaar van der Oudenmeulenlaan,aw,hoofdrijbaan,,044,R,#,L,HR,25.778,25.418,Wassenaar,WNZ District Noord,RWS West-Nederland Zuid,363,RW44,N44,1,0,0,0,27445,25411,A44 Den Haag - Wassenaar,N44L,2022-12-01T08:38:20,,044-0040-L_003,044-0040_003,,"LINESTRING (85583.74850000069 459020.7712999992, 85590.09899999946 459027.79300000146, 85620.06450000033 459058.1614000015, 85675.35799999908 459115.9785999991, 85717.05070000142 459159.12629999965, 85831.63800000027 459276.4519999996, 85836.71909999847 459281.5546000004)"
hwn_verkeerskundige_wegvakken.1661,202210,600140418,C,002-0133,A2 KP Leenderheide - KP Het Vonderen v.v.,002-0133-L,KP Het Vonderen - KP Leenderheide,403,verzorgingsplaats Groote Bleek,vpl,verzorgingsplaats,Groote Bleek (Esso),002,R,n,L,PST,180.805,180.774,Cranendonck,ZN District Midden,RWS Zuid-Nederland,49,RW2,A2,0,0,0,0,181246,180774,A2 Maastricht - Eindhoven,A2L,2022-12-01T08:38:20,,002-0133-L_403,002-0133_403,,"LINESTRING (169098.51799999923 370848.09699999914, 169079.24500000104 370864.85599999875, 169059.97960000113 370879.0375000015)"
hwn_verkeerskundige_wegvakken.1662,202210,182331027,B,044-0020,A44 KP Burgerveen - Leiden,044-0020-L,Leiden - KP Burgerveen,5,Oegstgeest(7) - Noordwijk(6),asw,hoofdrijbaan,,044,R,c,L,PST,16.711,16.647,Oegstgeest,WNZ District Noord,RWS West-Nederland Zuid,73,RW44,A44,0,0,0,0,16708,13148,A44 Wassenaar - Amsterdam,A44L,2022-12-01T08:38:20,,044-0020-L_005,044-0020_005,,"LINESTRING (91342.52580000088 465720.63919999823, 91351.61219999939 465734.37790000066, 91357.0401000008 465753.63610000163, 91362.88610000163 465772.76570000127, 91368.04089999944 465788.8887999989)"
hwn_verkeerskundige_wegvakken.1663,202210,600134717,C,001-0040,A1 KP Eemnes -  KP Hoevelaken v.v,001-0040-L,Bunschoten - KP Eemnes,3,Bunschoten/Amersfoort-West(12) - Eembrugge (11),asw,hoofdrijbaan,,001,R,#,L,HR,35.888,35.247,Baarn,MN District Zuid,RWS Midden-Nederland,640,RW1,A1,1,0,0,0,39188,33786,A1 Amersfoort - Amsterdam,A1L,2022-12-01T08:38:20,,001-0040-L_003,001-0040_003,,"LINESTRING (150716.1864 469715.8295000009, 150639.32250000164 469737.89400000125, 150556.5309999995 469762.08680000156, 150479.85080000013 469784.89350000024, 150403.2661000006 469808.02050000057, 150345.8990000002 469825.6046000011, 150286.46599999815 469844.0480000004, 150194.97850000113 469872.8817999996, 150119.87939999998 469896.9263000004, 150104.2659999989 469901.5760000013)"
