FID,omschr,doorrijhgt,invent_oms,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
kunstinweg_kenmerk.322,Viaduct,0,VIAD.O/D A.C.VERHOEFWEG,R,60.36600113,R,60.44200134,,012,LTK0000430996,M,I,,"LINESTRING (136005.9353 452322.75079999864, 136054.81700000167 452306.38479999825, 136072.15359999985 452300.45529999956, 136076.99769999832 452298.77050000057)"
kunstinweg_kenmerk.323,Viaduct,0,VIAD.O/D LAAGRAVENSEWEG,R,61.08300018,R,61.14699936,,012,LTK0000430998,M,I,,"LINESTRING (136681.6972000003 452080.22349999845, 136742.16699999943 452059.26139999926)"
kunstinweg_kenmerk.324,Viaduct,0,VIAD.O/D LAAGRAVENSEWEG,R,61.31499863,R,61.38000107,,012,LTK0000430999,M,I,,"LINESTRING (136901.4428000003 452005.8443999998, 136963.26570000127 451985.7714000009)"
kunstinweg_kenmerk.325,Viaduct,0,VIAD.OVER RW. 27 ='KP.LUNETTEN',R,62.75,R,62.82799911,,012,LTK0000431001,M,I,,"LINESTRING (138322.23519999906 451895.33729999885, 138385.3359999992 451907.69999999925, 138397.72480000183 451910.49240000173)"
kunstinweg_kenmerk.326,Viaduct,0,VIAD.OVER VBW.u ='KP.OUDENRIJN',R,58.18000031,R,58.2179985,,012,LTK0000431006,M,I,,"LINESTRING (133951.2446999997 452862.43400000036, 133928.3916000016 452867.5582000017, 133899.4626000002 452873.7270999998)"
kunstinweg_kenmerk.327,Viaduct,0,VIAD.O/D EUROPALAAN,R,60.04299927,R,60.125,,012,LTK0000431010,M,I,,"LINESTRING (135765.22300000116 452446.27519999817, 135761.39759999886 452447.24819999933, 135732.1961000003 452454.1240000017, 135710.66149999946 452458.8764999993)"
kunstinweg_kenmerk.328,Viaduct,0,VIAD.O/D A.C.VERHOEFWEG,R,60.37200165,R,60.44100189,,012,LTK0000431011,M,I,,"LINESTRING (136024.4508999996 452371.439100001, 136025.4321999997 452371.2468000017, 136082.33159999922 452351.993999999, 136088.43939999864 452349.8783)"
kunstinweg_kenmerk.329,Viaduct,0,VIAD.OVER VBW.g ='KP.LUNETTEN',R,63.01300049,R,63.07799911,,012,LTK0000431015,M,I,,"LINESTRING (138623.75299999863 452028.5425999984, 138609.6640000008 452023.06700000167, 138562.4301000014 452007.0229000002)"
kunstinweg_kenmerk.330,Viaduct,0,VIAD.O/D SPOORWEG UTRECHT - 's-HERTOGENBOSCH,R,63.30799866,R,63.375,,012,LTK0000431017,M,I,,"LINESTRING (138906.43039999902 452157.7476999983, 138850.86789999902 452130.3103)"
kunstinweg_kenmerk.331,Viaduct,0,VIAD.O/H WATER EN FIETSPAD,R,58.87200165,R,58.89799881,,012,LTK0000431022,M,I,,"LINESTRING (134571.4437999986 452711.69249999896, 134570.38560000062 452710.1413999982, 134567.39090000093 452706.12040000036, 134563.18710000068 452701.14130000025, 134556.34409999847 452694.13329999894, 134554.3110000007 452692.21180000156)"
kunstinweg_kenmerk.332,Viaduct,0,VIAD. O/D GALECOPPERDIJK',R,58.91699982,R,58.93299866,,012,LTK0000431025,M,I,,"LINESTRING (134576.24870000035 452587.53500000015, 134596.84479999915 452578.21880000085, 134606.54300000146 452576.0544999987, 134608.92489999905 452575.4470000006)"
kunstinweg_kenmerk.333,Viaduct,0,VIAD.OVER RW. 27='KP.LUNETTEN',R,62.77700043,R,62.84600067,,012,LTK0000431034,M,I,,"LINESTRING (138312.74320000038 451673.3150999993, 138322.6587000005 451674.4112999998, 138337.47340000048 451676.77320000157, 138352.1675999984 451679.8225999996, 138365.49159999937 451683.24340000004, 138366.6970999986 451683.6063000001)"
kunstinweg_kenmerk.334,Viaduct,0,VIAD. O/D WAIJENSEDIJK,R,62.69599915,R,62.70999908,,012,LTK0000431036,M,I,,"LINESTRING (138217.23580000177 451628.0555000007, 138217.9070999995 451627.35350000113, 138223.9952000007 451620.1207999997, 138226.14669999853 451617.3020000011)"
kunstinweg_kenmerk.335,Viaduct,0,VIAD. SCHOUDERMANTEL,R,67.90000153,R,68.01499939,,012,LTK0000431044,M,I,,"LINESTRING (143306.58469999954 452366.3638000004, 143404.12429999933 452358.3247999996, 143421.6347000003 452363.02270000055)"
kunstinweg_kenmerk.336,Viaduct,0,VIAD. O/D ODIJKERWEG,R,69.93599701,R,69.95999908,,012,LTK0000431047,M,I,,"LINESTRING (145333.34530000016 452203.3856000006, 145357.23959999904 452201.13500000164)"
kunstinweg_kenmerk.337,Viaduct,0,VIAD. O/D ARNHEMSEBOVENWEG,R,72.0490036,R,72.06900024,,012,LTK0000431051,M,I,,"LINESTRING (147298.27600000054 452891.9239999987, 147279.67060000077 452884.5863999985)"
kunstinweg_kenmerk.338,Viaduct,0,VIAD.,R,103.60900116,R,103.61499786,,012,LTK0000431063,M,I,,"LINESTRING (168372.44889999926 450095.20369999856, 168366.933699999 450097.56650000066)"
kunstinweg_kenmerk.339,Viaduct,0,VIAD.,R,103.13500214,R,103.14199829,,012,LTK0000431065,M,I,,"LINESTRING (168366.1185999997 450083.92880000174, 168366.8385999985 450083.6180000007, 168372.56769999862 450081.20699999854)"
kunstinweg_kenmerk.340,Viaduct,0,VIAD. O/D A12,R,106.72000122,R,106.86699677,,012,LTK0000431068,M,I,,"LINESTRING (170516.9283999987 448481.3401999995, 170524.0267000012 448500.8542999998, 170531.03840000182 448521.5293999985, 170534.28069999814 448532.4270000011, 170536.82990000024 448542.1052000001, 170539.08540000021 448551.85179999843, 170540.27210000157 448557.8416999988, 170541.93730000034 448567.69619999826, 170543.17060000077 448577.6207000017, 170543.76999999955 448584.1972000003, 170544.33289999887 448594.18200000003, 170544.50129999965 448604.1840999983, 170544.24170000106 448614.1821000017, 170543.8669999987 448619.4792999998)"
kunstinweg_kenmerk.341,Onderdoorgang (voetgangers/fietsers/eco),0,FIETSTUNNEL,R,119.72299957,R,119.73200226,,012,LTK0000431073,M,I,,"LINESTRING (183446.77629999816 448191.8328000009, 183453.84549999982 448197.40300000086)"
kunstinweg_kenmerk.342,Onderdoorgang (voetgangers/fietsers/eco),0,FIETSTUNNEL,R,119.33999634,R,119.34999847,,012,LTK0000431074,M,I,,"LINESTRING (183448.08190000057 448202.1042999998, 183443.01199999824 448197.85080000013, 183440.27479999885 448195.86410000175)"
kunstinweg_kenmerk.343,Onderdoorgang (voetgangers/fietsers/eco),0,FIETSTUNNEL,R,119.57099915,R,119.58200073,,012,LTK0000431076,M,I,,"LINESTRING (183399.4941000007 448474.5692999996, 183392.3990000002 448468.0460000001, 183392.14090000093 448467.79239999875)"
kunstinweg_kenmerk.344,Viaduct,0,VIAD.O/D JAN VOERMANSSTRAAT,R,24.46500015,R,24.49200058,,010,LTK0000430619,M,I,,"LINESTRING (117896.84439999983 486817.0124000013, 117898.21609999985 486834.47839999944, 117899.00459999964 486843.9257999994)"
kunstinweg_kenmerk.345,Viaduct,0,'VIAD. O/D 7e PHTASTRAAT',R,25.90399933,R,25.91900063,,010,LTK0000430631,M,I,,"LINESTRING (118094.47080000117 488231.60060000047, 118094.24480000138 488246.5989000015)"
kunstinweg_kenmerk.346,Viaduct,0,'VIAD. O/D 7e PHATASTRAAT',R,25.90500069,R,25.91900063,,010,LTK0000430633,M,I,,"LINESTRING (118086.34519999847 488236.1453999989, 118086.4888000004 488249.14460000023)"
kunstinweg_kenmerk.347,Viaduct,0,VIAD.O/D HEMSPOORBAAN EN CHANGWEG,R,26.79800034,R,26.88800049,,010,LTK0000430640,M,I,,"LINESTRING (118025.66640000045 489212.9395999983, 118027.06529999897 489204.02270000055, 118028.54179999977 489189.0918000005, 118031.34039999917 489149.49269999936, 118039.88470000029 489120.22150000185)"
kunstinweg_kenmerk.348,Viaduct,0,VIAD.O/D SPOORWEG AMSTERDAM ZAANDAM,R,27.49900055,R,27.52899933,,010,LTK0000430647,M,I,,"LINESTRING (118049.00299999863 489823.07880000025, 118050.56799999997 489833.73429999873, 118052.96420000121 489848.55849999934, 118054.72610000148 489858.3852000013)"
kunstinweg_kenmerk.349,Viaduct,0,VIAD.O/D COENHAVENWEG,R,28.93700027,R,29.01000023,,010,LTK0000430650,M,I,,"LINESTRING (118801.09310000017 491028.34369999915, 118821.62660000101 491054.2395000011, 118846.59739999846 491085.42540000007)"
kunstinweg_kenmerk.350,Tunnel,0,'COENTUNNEL'(OPEN GED.),R,29.31900024,R,29.60000038,,010,LTK0000430652,M,I,,"LINESTRING (119040.39169999957 491322.19480000064, 119055.66259999946 491342.2564999983, 119076.3916000016 491370.45809999853, 119093.89589999989 491394.82279999927, 119115.75840000063 491426.2096000016, 119135.36410000175 491455.20380000025, 119156.31010000035 491487.16479999945, 119177.73820000142 491520.942400001, 119195.87189999968 491550.55680000037, 119203.57330000028 491563.42880000174)"
kunstinweg_kenmerk.351,Tunnel,0,'COENTUNNEL'(GESL.GED.),R,29.60000038,R,30.40200043,,010,LTK0000430653,M,I,,"LINESTRING (119203.57330000028 491563.42880000174, 119606.61259999871 492237.06390000135)"
kunstinweg_kenmerk.352,Viaduct,0,VIAD.O/D NIEUWE HEM- & SPOORWEG WESTHAVEN DIEMEN,R,28.27499962,R,28.30200005,,010,LTK0000430658,M,I,,"LINESTRING (118389.83080000058 490547.53290000185, 118376.92419999838 490522.6768999994)"
kunstinweg_kenmerk.353,Viaduct,0,VIAD.O/D NIEUWE HEM- & SPOORWEG WESTHAVEN DIEMEN,R,28.30900002,R,28.31299973,,010,LTK0000430660,M,I,,"LINESTRING (118416.25160000101 490538.7419999987, 118415.03249999881 490536.68019999936)"
kunstinweg_kenmerk.354,Tunnel,0,'COENTUNNEL'(OPEN GED.),R,29.31800079,R,29.54299927,,010,LTK0000430668,M,I,,"LINESTRING (119022.34670000151 491347.817400001, 119035.11180000007 491364.3242999986, 119047.14059999958 491380.30519999936, 119059.00589999929 491396.4056000002, 119073.57609999925 491416.7221000008, 119085.03079999983 491433.2204999998, 119096.20190000162 491449.81379999965, 119107.13569999859 491466.56069999933, 119117.79100000113 491483.53500000015, 119128.35379999876 491500.86620000005, 119138.46400000155 491518.12260000035, 119147.4701000005 491533.8627999984)"
kunstinweg_kenmerk.355,Tunnel,0,'COENTUNNEL'(GESL.GED.),R,29.54299927,R,30.43799973,,010,LTK0000430669,M,I,,"LINESTRING (119599.21950000152 492301.8381000012, 119554.68450000137 492227.63899999857, 119531.64900000021 492188.98160000145, 119501.15579999983 492137.3055999987, 119214.37090000138 491649.8112999983, 119180.68019999936 491591.90469999984, 119147.4701000005 491533.8627999984)"
kunstinweg_kenmerk.356,Viaduct,0,VIAD.O/D OOSTZANERWERF VBW. D = RW.010,R,31.60499954,R,31.64299965,,010,LTK0000430675,M,I,,"LINESTRING (120502.29679999873 493113.59490000084, 120492.73380000144 493115.05779999867, 120477.57400000095 493117.73490000144, 120467.76179999858 493119.70340000093, 120464.90720000118 493120.33520000055)"
kunstinweg_kenmerk.357,Viaduct,0,VIAD.O/D VERLENGDE STELLINGWEG,R,31.78499985,R,31.83799934,,010,LTK0000430676,M,I,,"LINESTRING (120695.41539999843 493116.9919999987, 120691.62099999934 493116.3258000016, 120671.04369999841 493113.2100000009, 120653.7137000002 493110.9835000001, 120641.90949999914 493109.8005999997)"
kunstinweg_kenmerk.358,Brug,0,BRUG O/D VAART,R,17.96500015,R,18.20700073,,011,LTK0000430810,M,I,,"LINESTRING (110385.36230000108 455479.3156000003, 110271.45069999993 455669.5764000006, 110268.49709999934 455678.0892999992, 110270.03200000152 455690.26000000164)"
kunstinweg_kenmerk.423,Viaduct,0,'VIAD. O/D fietspad,R,70.02999878,R,70.05799866,,015,LTK0000431489,M,I,,"LINESTRING (100716.28130000085 430071.9706999995, 100688.67199999839 430076.6319000013)"
kunstinweg_kenmerk.359,Viaduct,0,VIAD O/D PR.MARIANNELAAN,R,4.96799994,R,5.18200016,,012,LTK0000430928,M,I,,"LINESTRING (84403.82429999858 453734.2261000015, 84420.6462999992 453725.38919999823, 84453.22159999982 453707.6523000002, 84470.69839999825 453697.9224999994, 84548.13439999893 453653.3839999996, 84584.9990000017 453631.90469999984, 84597.57140000165 453630.0837999992)"
kunstinweg_kenmerk.360,Onderdoorgang (voetgangers/fietsers/eco),0,ONDERDOORGANG,R,7.02400017,R,7.02899981,,012,LTK0000430931,M,I,,"LINESTRING (86238.45109999925 452778.24920000136, 86234.51979999989 452781.3385999985)"
kunstinweg_kenmerk.361,Onderdoorgang (voetgangers/fietsers/eco),0,DUIKER O/D WEG,R,7.01200008,R,7.02799988,,012,LTK0000430940,M,I,,"LINESTRING (86171.67709999904 452710.0890999995, 86185.63379999995 452702.2652999982)"
kunstinweg_kenmerk.362,Onderdoorgang (voetgangers/fietsers/eco),0,TUNNEL ONDER SPOOR EN RW 012,R,7.4749999,R,7.51499987,,012,LTK0000430941,M,I,,"LINESTRING (86574.6678000018 452486.2430000007, 86577.61290000007 452484.69509999827, 86603.67460000142 452471.42720000073, 86612.13179999962 452467.2597000003)"
kunstinweg_kenmerk.363,Viaduct,0,VIAD. O/D VEENWEG (FIETSERS),R,7.91200018,R,7.93599987,,012,LTK0000430942,M,I,,"LINESTRING (86989.67000000179 452313.28539999947, 87003.56720000133 452308.2589999996, 87012.19110000134 452304.99269999936)"
kunstinweg_kenmerk.364,Viaduct,0,VIAD.O/D WEG,R,13.21000004,R,13.47000027,,012,LTK0000430949,M,I,,"LINESTRING (92462 451505, 92446.14719999954 451507.2254999988, 92438.13769999892 451507.56720000133, 92201.66629999876 451534.27629999816)"
kunstinweg_kenmerk.365,Onderdoorgang (voetgangers/fietsers/eco),0,ONDERDOORGANG,R,17.71500015,R,17.71999931,,012,LTK0000430955,M,I,,"LINESTRING (96496.57429999858 450241.1196999997, 96501.20580000058 450239.2357000001)"
kunstinweg_kenmerk.366,Brug,0,VIAD.,R,18.0890007,R,18.11000061,,012,LTK0000430957,M,I,,"LINESTRING (96882.5661999993 450170.4838999994, 96862.55959999934 450176.86620000005)"
kunstinweg_kenmerk.367,Viaduct,0,VIAD.O/D N457,R,25.53000069,R,25.5529995,,012,LTK0000430965,M,I,,"LINESTRING (103895.91010000184 448252.46550000086, 103911.6473999992 448251.6453000009, 103912.6435999982 448251.7318999991)"
kunstinweg_kenmerk.368,Viaduct,0,VIAD.O/D MA.REINALDAWEG,R,45.43799973,R,45.51599884,,012,LTK0000430978,M,I,,"LINESTRING (121786.85649999976 453799.68890000135, 121786.05900000036 453799.40940000117, 121775.23669999838 453795.815200001, 121719.68490000069 453768.84789999947)"
kunstinweg_kenmerk.369,Viaduct,0,VIAD.I/D GROENE KRUISWEG,R,54.45199966,R,54.67699814,,015,LTK0000431422,M,I,,"LINESTRING (89844.3936999999 431436.3546999991, 90028.67610000074 431361.2261000015, 90038.84219999984 431357.04670000076)"
kunstinweg_kenmerk.370,Viaduct,0,VIAD.I/D VERLENGDE ZUIDERPARKWEG,R,56.84500122,R,56.87900162,,015,LTK0000431423,M,I,,"LINESTRING (92091.38329999894 430748.81639999896, 92097.03940000013 430749.25569999963, 92123.26709999889 430751.5379000008)"
kunstinweg_kenmerk.371,Viaduct,0,VIAD.O/D LEIDINGSTRAAT,R,49.41199875,R,49.45999908,,015,LTK0000431425,M,I,,"LINESTRING (85029.96939999983 432422.4085999988, 85004.72560000047 432427.0108000003, 84982.6875 432430.6719999984)"
kunstinweg_kenmerk.372,Viaduct,0,VIAD.O/D GROENE KRUISWEG,R,54.49599838,R,54.69800186,,015,LTK0000431428,M,I,,"LINESTRING (90106.5738000013 431390.11389999837, 90056.46719999984 431411.68250000104, 89987.3387000002 431440.77519999817, 89935.57950000092 431462.07930000126, 89919.37909999862 431468.63170000166)"
kunstinweg_kenmerk.373,Viaduct,0,VIAD.O/D VBW. p,R,49.77000046,R,50.25400162,,015,LTK0000431430,M,I,,"LINESTRING (85300.30600000173 432276.3269999996, 85322.13300000131 432265.9200000018, 85337.07459999993 432260.1900999993, 85350.6185999997 432254.2525999993, 85377.91919999942 432241.80779999867, 85400.5278000012 432231.1334999986, 85418.51449999958 432222.3883000016, 85451.40839999914 432205.86740000173, 85494.05319999903 432183.2153000012, 85536.71550000086 432162.69779999927, 85559.38899999857 432152.1585999988, 85573.86800000072 432146.0799999982, 85607.39699999988 432133.8114, 85619.62590000033 432129.78660000116, 85631.77639999986 432126.0044, 85646.20399999991 432121.8060999997, 85662.89600000158 432117.3027999997, 85677.43149999902 432113.73640000075, 85691.00879999995 432110.6975999996, 85715.56830000132 432105.85179999843, 85730.62819999829 432103.28610000014, 85745.47410000116 432101.13969999924, 85764.58249999955 432098.78390000015)"
kunstinweg_kenmerk.374,Viaduct,0,VIAD.O/D LEIDINGENSTRAAT,R,50.02000046,R,50.17200089,,015,LTK0000431433,M,I,,"LINESTRING (85706.92709999904 432239.9589000009, 85702.64779999852 432244.90790000185, 85656.79720000178 432274.73490000144, 85642.61780000106 432283.52910000086, 85629.00050000101 432291.5069999993, 85609.82009999827 432302.04560000077, 85591.9915000014 432311.0876000002, 85588.90320000052 432312.5482000001)"
kunstinweg_kenmerk.375,Viaduct,0,'VIAD. O/D LEIDINGSTRAAT',R,51.11000061,R,51.15999985,,015,LTK0000431435,M,I,,"LINESTRING (86609.84730000049 432401.7734000012, 86608.24300000072 432397.61400000006, 86606.27910000086 432393.0144000016, 86602.56909999996 432385.0309999995, 86597.9712000005 432376.14350000024, 86592.89059999958 432367.5302999988, 86587.72910000011 432359.80220000073, 86586.29179999977 432357.8333999999)"
kunstinweg_kenmerk.376,Viaduct,0,VIAD. O/D LEIDINGSTRAAT,R,51.52600098,R,51.57500076,,015,LTK0000431437,M,I,,"LINESTRING (87087.2648999989 432160.00569999963, 87073.81060000136 432159.9442999996, 87038.27309999987 432160.69900000095)"
kunstinweg_kenmerk.377,Viaduct,0,VIAD.I/D VERLENGE ZUIDERPARKWEG,R,56.8219986,R,56.85599899,,015,LTK0000431447,M,I,,"LINESTRING (92131.80460000038 430814.6612999998, 92114.10410000011 430813.1876000017, 92097.90890000015 430812.0058000013)"
kunstinweg_kenmerk.378,Viaduct,0,VIAD.I/D HEULWEG,R,57.3730011,R,57.38999939,,015,LTK0000431448,M,I,,"LINESTRING (92657.0914000012 430885.78810000047, 92654.61160000041 430885.25180000067, 92640.42870000005 430882.4197999984)"
kunstinweg_kenmerk.379,Viaduct,0,VIAD.I/D HEULWEG,R,57.36000061,R,57.38000107,,015,LTK0000431450,M,I,,"LINESTRING (92637.47269999981 430818.3363999985, 92657.06129999831 430822.37220000103)"
kunstinweg_kenmerk.380,Brug,0,BRUG O/E WATER,R,58.28499985,R,58.29499817,,015,LTK0000431451,M,I,,"LINESTRING (93542.2435999997 431014.89070000127, 93548.40850000083 431015.9301000014, 93552.35990000144 431016.55139999837)"
kunstinweg_kenmerk.381,Viaduct,0,VIAD. O/D FIETSTUNNEL,R,60.65000153,R,60.66999817,,015,LTK0000431453,M,I,,"LINESTRING (95902.93840000033 430998.4677999988, 95901.46440000087 430998.9362999983, 95884.0212999992 431004.9582999982)"
kunstinweg_kenmerk.382,Viaduct,0,VIAD.O/D BARENDRECHTSEWEG,R,61.14199829,R,61.18999863,,015,LTK0000431454,M,I,,"LINESTRING (96411.94940000027 430957.1248999983, 96394.91950000077 430956.3601000011, 96363.97929999977 430955.47509999946)"
kunstinweg_kenmerk.383,Viaduct,0,VIAD.O/D LORENTZWEG,R,61.64699936,R,61.7820015,,015,LTK0000431455,M,I,,"LINESTRING (96953.503800001 431066.77320000157, 96924.21480000019 431056.0104999989, 96885.28799999878 431042.58989999816, 96865.67410000041 431036.2250000015)"
kunstinweg_kenmerk.384,Viaduct,0,VIAD.,R,60.05400085,R,60.08800125,,015,LTK0000431459,M,I,,"LINESTRING (95088.91090000048 431055.68180000037, 95088.67159999907 431056.5221000016, 95085.50769999996 431066.0084999986, 95081.48539999872 431077.04199999943, 95081.35350000113 431086.97630000114)"
kunstinweg_kenmerk.385,Viaduct,0,VIAD.OVER KP.VAANPLEIN,R,59.48199844,R,60.26699829,,015,LTK0000431461,M,I,,"LINESTRING (94896.0709999986 430868.4129999988, 94897.90749999881 430886.60179999843, 94899.4364 430895.4829999991, 94902.55440000072 430910.47459999844, 94906.1453000009 430924.51089999825, 94910.63910000026 430939.57669999823, 94915.5672999993 430953.743999999, 94922.04140000045 430969.879900001, 94926.22129999846 430979.1145000011, 94930.18039999902 430987.3528999984, 94934.76029999927 430996.24280000106, 94942.81709999964 431010.440200001, 94948.05669999868 431018.9583999999, 94953.5832999982 431027.2954999991, 94960.48070000112 431037.1149000004, 94966.49020000175 431045.1079999991, 94975.93820000067 431056.76689999923, 94984.90940000117 431066.93730000034, 94991.79149999842 431074.192400001, 94998.89519999921 431081.2184999995, 95009.85110000148 431091.46559999883, 95017.38949999958 431098.03990000114, 95025.95430000126 431105.0452999994, 95033.88760000095 431111.13430000097, 95042.02100000158 431117.0293000005, 95047.67660000175 431120.8280000016, 95072.18279999867 431135.79030000046, 95081.00589999929 431140.5, 95090.87299999967 431145.4266999997, 95099.94700000063 431149.6314000003, 95109.14539999887 431153.5581, 95118.51579999924 431157.247299999, 95129.77789999917 431161.2622000016, 95139.33049999923 431164.34789999947, 95152.440200001 431168.06599999964, 95164.42529999837 431170.997299999, 95174.22980000079 431173.07550000027, 95182.35040000081 431174.56859999895, 95192.45540000126 431176.1217, 95205.91530000046 431177.7470000014, 95220.88809999824 431178.9215000011, 95233.41099999845 431179.41310000047, 95240.73730000108 431179.4822999984, 95255.74749999866 431179.1886, 95263.99100000039 431178.7507000007, 95273.12849999964 431177.9805999994, 95288.0287999995 431176.2531999983, 95297.9197999984 431174.7591999993, 95307.76309999824 431172.99269999936, 95317.55449999869 431170.95329999924, 95329.4877000004 431168.0727000013, 95343.82950000092 431163.90019999817, 95353.33810000122 431160.80359999835, 95362.76150000095 431157.4626000002, 95370.45760000125 431154.47309999913, 95384.28610000014 431148.67610000074, 95402.81720000133 431140.00730000064, 95446.50719999894 431118.6176000014, 95467.47250000015 431108.66429999843, 95481.09050000086 431102.374499999, 95483.75979999825 431101.18459999934)"
