ID,SUBTYPE,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,POSITIONELE_NAUWKEURIGHEID_MM,NAAM,STATUS,OPPERVLAKTE
3522330,steiger,2018/12/18 11:48:39+00,G0342,Soest,bestaand,1,283,,,6.379
3522331,steiger,2018/12/18 11:48:39+00,G0342,Soest,bestaand,1,283,,,22.13
3522332,steiger,2018/12/18 11:48:39+00,G0342,Soest,bestaand,1,283,,,4.009
3522333,steiger,2018/12/18 11:48:39+00,G0342,Soest,bestaand,1,283,,,3.045
3522334,steiger,2018/12/18 11:48:39+00,G0342,Soest,bestaand,1,283,,,36.995
3522335,steiger,2016/02/01 13:49:53+00,G0222,Doetinchem,bestaand,1,283,,,303.916
3522340,steiger,2019/11/14 14:36:11+00,W0656,Hoogheemraadschap van Schieland en de Krimpenerwaard,bestaand,1,283,,,16.711
3522342,gemaal,2018/01/29 17:11:47+00,G0917,Heerlen,bestaand,0,283,,,7.073
3522344,gemaal,2019/11/15 12:29:48+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,1.874
3522345,gemaal,2018/01/29 17:11:47+00,G0917,Heerlen,bestaand,0,283,,,26.757
3522346,stuw,2019/11/15 12:29:48+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,0.98
3522355,steiger,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,1,283,,,5.844
3522356,steiger,2022/04/10 08:54:40+00,G0363,Amsterdam,bestaand,1,283,,,58.268
3522357,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,40.239
3522358,steiger,2022/04/09 16:44:43+00,G0363,Amsterdam,bestaand,1,283,,,26.258
3522359,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,42.075
3522360,steiger,2022/04/09 19:29:27+00,G0363,Amsterdam,bestaand,1,283,,,270.79
3522361,stuw,2014/06/24 16:13:47+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,0.923
3522362,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,32.309
3522363,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,12.007
3522364,sluis,2015/09/08 15:55:13+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,0.597
3522365,steiger,2022/04/09 18:08:15+00,G0363,Amsterdam,bestaand,1,283,,,26.541
3522366,sluis,2015/09/08 15:55:13+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,0.64
3522367,steiger,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,1,283,,,6.372
3522368,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,6.476
3522369,sluis,2015/09/08 15:55:13+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,0.671
3522370,steiger,2022/04/09 18:41:11+00,G0363,Amsterdam,bestaand,1,283,,,131.271
3522371,steiger,2018/12/18 11:48:39+00,G0342,Soest,bestaand,1,283,,,10.13
3522373,stuw,2019/04/10 08:20:43+00,W0152,Waterschap Rijn en IJssel,bestaand,0,283,,,1.849
3522374,gemaal,2019/04/24 12:48:00+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,2.187
3522375,gemaal,2019/04/24 12:48:00+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,0.678
3522376,gemaal,2019/04/24 12:48:00+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,4.328
3522377,gemaal,2019/04/24 12:48:00+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,2.827
3522378,gemaal,2019/04/24 12:48:00+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,3.189
3522379,stuw,2019/12/09 10:42:51+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,2.847
3522383,steiger,2020/02/05 07:44:48+00,G0484,Alphen aan den Rijn,bestaand,1,283,,,16.277
3522386,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522387,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522388,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522389,sluis,2019/10/11 06:40:52+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,1.464
3522391,steiger,2020/03/23 09:38:39+00,G0484,Alphen aan den Rijn,bestaand,1,283,,,26.273
3522392,gemaal,2015/11/30 10:15:05+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,283,,,4.847
3522393,steiger,2015/09/25 11:22:12+00,W0372,Hoogheemraadschap van Delfland,bestaand,1,283,,,138.127
3522394,gemaal,2015/10/13 12:03:57+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,283,,,18.031
3522395,steiger,2015/09/16 10:42:07+00,W0372,Hoogheemraadschap van Delfland,bestaand,2,283,,,18.202
3522396,gemaal,2015/11/30 10:15:05+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,283,,,20.43
3522397,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.042
3522399,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.424
3522403,steiger,2019/01/14 14:53:29+00,G1900,Súdwest Fryslân,bestaand,1,283,,,2.981
3522404,stuw,2019/11/15 12:29:48+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,1.598
3522407,steiger,2019/01/14 14:53:28+00,G1900,Súdwest Fryslân,bestaand,1,283,,,2.789
3522408,steiger,2019/01/14 14:53:29+00,G1900,Súdwest Fryslân,bestaand,1,283,,,3.57
3522412,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.074
3522413,steiger,2021/01/07 11:53:44+00,G0546,Leiden,bestaand,1,283,,,2.787
3522415,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,3.104
3522416,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.938
3522417,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.096
3522418,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,0.922
3522419,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.124
3522420,steiger,2019/01/14 14:53:29+00,G1900,Súdwest Fryslân,bestaand,1,283,,,3.845
3522421,steiger,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,1,283,,,97.887
3522422,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,30.784
3522423,steiger,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,1,283,,,240.333
3522424,sluis,2015/11/20 14:15:45+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,1.58
3522425,stuw,2014/06/24 16:13:47+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,1.28
3522426,stuw,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,0,283,,,1.877
3522427,sluis,2015/09/08 15:55:13+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,0.753
3522428,steiger,2022/04/09 18:41:11+00,G0363,Amsterdam,bestaand,1,283,,,91.558
3522429,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,30.872
3522430,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,36.661
3522431,steiger,2022/04/09 18:41:11+00,G0363,Amsterdam,bestaand,1,283,,,90.535
3522432,stuw,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,0,283,,,0.764
3522433,stuw,2014/07/01 13:43:00+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,21.878
3522434,steiger,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,1,283,,,14.52
3522435,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522436,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522438,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522441,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.499
3522442,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522443,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522444,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522446,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.501
3522447,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.499
3522448,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.499
3522449,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522450,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522451,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522452,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522453,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522454,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522455,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522458,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.052
3522459,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,3.702
3522460,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.767
3522461,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.239
3522462,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,1.959
3522463,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.075
3522464,hoogspanningsmast,2015/12/02 10:07:12+00,G0882,Landgraaf,bestaand,0,283,,,2.56
3522465,hoogspanningsmast,2015/12/02 10:07:12+00,G0882,Landgraaf,bestaand,0,283,,,2.558
3522466,hoogspanningsmast,2015/12/02 10:07:12+00,G0882,Landgraaf,bestaand,0,283,,,2.56
3522467,gemaal,2015/12/23 10:10:08+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,6.857
3522469,stuw,2021/01/08 07:41:24+00,G1740,Neder-Betuwe,bestaand,0,283,,,1.253
3522470,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.062
3522471,steiger,2019/02/21 16:30:30+00,G0632,Woerden,bestaand,1,283,,,3.932
3522474,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.05
3522476,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.137
3522477,steiger,2019/02/21 16:30:30+00,G0632,Woerden,bestaand,1,283,,,3.855
3522478,steiger,2016/03/16 10:27:21+00,G0383,Castricum,bestaand,1,283,,,1.938
3522479,steiger,2019/02/21 16:30:30+00,G0632,Woerden,bestaand,1,283,,,4.057
3522480,steiger,2016/07/29 12:04:07+00,P0029,Zeeland,bestaand,1,283,,,8.167
3522481,stuw,2018/01/03 16:46:51+00,G1740,Neder-Betuwe,bestaand,0,283,,,2.34
3522482,steiger,2019/02/21 16:30:30+00,G0632,Woerden,bestaand,1,283,,,4.034
3522483,steiger,2019/02/21 16:30:30+00,G0632,Woerden,bestaand,1,283,,,4.177
3522484,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.036
3522485,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.544
3522486,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,1.145
3522487,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.878
3522488,stuw,2014/06/24 16:13:47+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,2.034
3522489,steiger,2015/06/19 11:16:15+00,G0362,Amstelveen,bestaand,1,283,,,20.6
3522491,steiger,2015/06/19 11:16:15+00,G0362,Amstelveen,bestaand,1,283,,,13.396
3522492,steiger,2015/06/19 11:16:15+00,G0362,Amstelveen,bestaand,1,283,,,18.721
3522493,steiger,2015/06/19 11:16:15+00,G0362,Amstelveen,bestaand,1,283,,,9.816
3522494,steiger,2015/06/19 11:16:15+00,G0362,Amstelveen,bestaand,1,283,,,61.027
3522496,steiger,2015/06/25 09:03:39+00,G0362,Amstelveen,bestaand,1,283,,,104.172
3522497,hoogspanningsmast,2017/01/25 18:17:49+00,G0855,Tilburg,bestaand,0,283,,,2.56
3522498,stuw,2020/11/19 22:43:42+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,1.891
3522499,stuw,2020/11/20 00:04:15+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,0.317
3522500,stuw,2020/11/20 00:10:51+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,0.316
3522503,hoogspanningsmast,2019/01/16 13:15:05+00,G1978,Molenlanden,bestaand,0,283,,,0.766
3522504,stuw,2020/11/16 09:28:42+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,1.014
3522508,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.499
3522509,steiger,2018/02/16 23:32:46+00,P0028,Zuid-Holland,bestaand,1,283,,,19.224
3522510,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.501
3522511,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522512,stuw,2015/12/16 16:08:57+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,3.676
3522513,gemaal,2015/11/13 13:51:51+00,G0394,Haarlemmermeer,bestaand,0,283,,,67.706
3522514,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.501
3522515,niet-bgt: overkluizing,2018/03/01 15:42:18+00,W0664,Waterschap Drents Overijsselse Delta,bestaand,-1,283,,,82.724
3522516,niet-bgt: overkluizing,2018/03/01 15:42:18+00,W0664,Waterschap Drents Overijsselse Delta,bestaand,-1,283,,,66.408
3522517,steiger,2019/04/23 07:20:44+00,G0394,Haarlemmermeer,bestaand,1,283,,,53.074
3522519,steiger,2018/04/10 10:55:30+00,G0388,Enkhuizen,bestaand,1,283,,,31.082
3522522,steiger,2019/02/08 15:46:03+00,G1970,Noardeast-Fryslân,bestaand,1,283,,,21.549
3522523,steiger,2018/06/03 22:07:18+00,G1621,Lansingerland,bestaand,1,283,,,8.733
3522524,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.499
3522525,stuw,2015/12/23 10:10:08+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,2.035
3522526,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,2.843
3522527,stuw,2022/02/10 15:39:19+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,3.263
3522528,stuw,2022/02/10 16:30:45+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,1.596
3522529,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,1.997
3522530,steiger,2021/03/18 11:35:41+00,G0362,Amstelveen,bestaand,1,283,,,7.728
3522531,steiger,2015/08/12 15:18:11+00,G0362,Amstelveen,bestaand,1,283,,,141.901
3522532,steiger,2015/08/12 15:18:11+00,G0362,Amstelveen,bestaand,1,283,,,129.436
3522533,steiger,2015/08/12 15:18:11+00,G0362,Amstelveen,bestaand,1,283,,,81.43
3522534,steiger,2015/11/30 10:06:52+00,G0362,Amstelveen,bestaand,1,283,,,45.286
3522535,steiger,2015/08/12 15:18:11+00,G0362,Amstelveen,bestaand,1,283,,,80.916
3522536,steiger,2015/08/12 15:18:11+00,G0362,Amstelveen,bestaand,1,283,,,142.483
3522539,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,5.195
3522540,steiger,2020/01/24 10:30:16+00,G0546,Leiden,bestaand,1,283,,,4.362
3522542,stuw,2019/12/09 10:42:51+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,1.086
3522543,stuw,2019/12/09 10:42:51+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,6.169
3522547,stuw,2019/12/09 10:42:51+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,1.123
3522549,stuw,2019/12/09 10:42:51+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,2.161
3522555,stuw,2019/12/09 10:42:51+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,0.868
3522556,stuw,2019/12/09 10:42:51+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,5.39
3522561,stuw,2015/05/12 10:57:34+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,5.04
3522562,steiger,2016/09/14 12:17:34+00,G0995,Lelystad,bestaand,1,283,,,34.195
3522563,stuw,2015/09/03 08:20:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,2.849
3522564,steiger,2015/09/29 10:19:37+00,G0394,Haarlemmermeer,bestaand,1,283,,,116.64
3522568,steiger,2015/09/29 10:19:37+00,G0394,Haarlemmermeer,bestaand,1,283,,,165.409
3522570,steiger,2015/09/29 10:19:37+00,G0394,Haarlemmermeer,bestaand,1,283,,,118.081
3522571,niet-bgt: keermuur,2017/10/10 10:13:40+00,G0394,Haarlemmermeer,bestaand,1,283,,,3.539
3522573,stuw,2016/01/05 16:19:00+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,2.077
3522578,niet-bgt: keermuur,2016/01/05 16:19:00+00,G0489,Barendrecht,bestaand,-1,283,,,8.781
3522580,gemaal,2016/01/05 16:19:00+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,7.359
3522582,gemaal,2016/01/05 16:19:00+00,G0489,Barendrecht,bestaand,0,283,,,4.786
3522584,niet-bgt: keermuur,2021/08/06 10:55:51+00,G0394,Haarlemmermeer,bestaand,1,283,,,3.678
3522585,niet-bgt: keermuur,2017/10/10 10:13:40+00,G0394,Haarlemmermeer,bestaand,1,283,,,3.761
3522586,niet-bgt: keermuur,2017/10/10 10:13:40+00,G0394,Haarlemmermeer,bestaand,1,283,,,353.767
3522587,gemaal,2015/12/09 09:08:55+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,1.694
3522588,steiger,2019/06/20 14:57:24+00,G0037,Stadskanaal,bestaand,1,283,,,347.747
3522589,steiger,2016/01/15 11:35:50+00,G0362,Amstelveen,bestaand,1,283,,,65.31
3522592,steiger,2022/06/13 08:05:43+00,G0484,Alphen aan den Rijn,bestaand,1,283,,,261.311
3522594,steiger,2022/06/29 12:45:56+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,1,283,,,168.543
3522606,hoogspanningsmast,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,0,283,,,1.59
3522607,steiger,2015/11/06 09:11:47+00,G0505,Dordrecht,bestaand,1,283,,,8.195
3522615,steiger,2017/11/16 09:13:30+00,P0028,Zuid-Holland,bestaand,1,283,,,3.394
3522616,steiger,2015/11/27 10:24:41+00,P0028,Zuid-Holland,bestaand,1,283,,,1.14
3522617,steiger,2015/11/27 10:24:41+00,P0028,Zuid-Holland,bestaand,1,283,,,0.969
3522618,steiger,2015/11/27 10:24:41+00,P0028,Zuid-Holland,bestaand,1,283,,,2.217
3522619,steiger,2015/11/27 10:24:41+00,P0028,Zuid-Holland,bestaand,1,283,,,2.219
3522620,steiger,2015/11/27 10:24:41+00,P0028,Zuid-Holland,bestaand,1,283,,,22.202
3522621,steiger,2015/11/27 10:24:41+00,P0028,Zuid-Holland,bestaand,1,283,,,180.381
3522622,hoogspanningsmast,2015/07/15 13:16:49+00,G0599,Rotterdam,bestaand,0,283,,,27.056
3522630,hoogspanningsmast,2019/01/15 13:55:23+00,G1731,Midden-Drenthe,bestaand,0,283,,,24.432
3522634,niet-bgt: vispassage,2019/02/06 14:23:43+00,W0664,Waterschap Drents Overijsselse Delta,bestaand,0,283,,,38.649
3522636,stuw,2019/12/09 10:42:51+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,7.846
3522641,steiger,2016/01/05 16:19:00+00,G0489,Barendrecht,bestaand,1,283,,,40.659
3522648,niet-bgt: keermuur,2016/01/05 16:19:00+00,G0489,Barendrecht,bestaand,-1,283,,,7.134
3522649,gemaal,2016/01/05 16:19:00+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,4.366
3522652,stuw,2016/01/05 16:19:00+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,1.448
3522653,niet-bgt: overkluizing,2021/03/10 19:47:04+00,G0796,'s-Hertogenbosch,bestaand,0,283,,,111.151
3522654,stuw,2022/01/24 13:04:16+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,0.304
3522655,niet-bgt: overkluizing,2021/03/10 19:47:04+00,G0796,'s-Hertogenbosch,bestaand,0,283,,,52.766
3522656,stuw,2022/01/21 04:58:45+00,W0663,Waterschap Vechtstromen,bestaand,-1,283,,,0.375
3522662,stuw,2022/02/04 16:29:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,0.913
3522673,steiger,2015/11/27 10:24:41+00,P0028,Zuid-Holland,bestaand,1,283,,,0.944
3522674,steiger,2015/12/01 08:46:36+00,G0546,Leiden,bestaand,1,283,,,4.834
3522675,steiger,2015/12/01 08:46:36+00,G0546,Leiden,bestaand,1,283,,,240.809
3522676,gemaal,2015/11/20 13:10:48+00,W0152,Waterschap Rijn en IJssel,bestaand,0,283,,,1.591
3522677,stuw,2022/04/25 10:37:05+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,2.246
3522678,stuw,2022/04/25 10:37:05+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,2.544
3522679,stuw,2022/03/28 14:47:32+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,10.418
3522680,hoogspanningsmast,2015/11/20 08:31:06+00,G1742,Rijssen-Holten,bestaand,0,283,,,0.702
3522681,hoogspanningsmast,2015/11/20 08:31:06+00,G1742,Rijssen-Holten,bestaand,0,283,,,1.004
3522682,hoogspanningsmast,2015/11/20 08:31:06+00,G1742,Rijssen-Holten,bestaand,0,283,,,1.039
3522683,steiger,2015/11/20 09:58:50+00,G1742,Rijssen-Holten,bestaand,1,283,,,15.252
3522684,steiger,2015/11/20 09:58:50+00,G1742,Rijssen-Holten,bestaand,1,283,,,15.281
3522685,gemaal,2015/11/30 10:53:46+00,W0653,Wetterskip Fryslân,bestaand,0,283,,,13.376
3522686,sluis,2017/01/05 10:56:52+00,G0599,Rotterdam,bestaand,0,283,,,22.097
3522688,steiger,2015/07/27 08:22:31+00,G0599,Rotterdam,bestaand,1,283,,,3339.075
3522689,niet-bgt: keermuur,2021/08/24 12:18:34+00,G1507,Horst aan de Maas,bestaand,0,283,,,5.88
3522694,stuw,2022/03/21 16:28:11+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,23.961
3522695,stuw,2020/11/20 00:22:45+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,0.689
3522696,niet-bgt: keermuur,2021/08/24 12:18:34+00,G1507,Horst aan de Maas,bestaand,0,283,,,6.132
3522698,stuw,2020/11/19 23:43:58+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,0.507
3522700,stuw,2020/11/20 00:04:22+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,0.623
3522703,stuw,2020/11/19 23:46:20+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,0.648
3522704,stuw,2018/02/20 07:23:30+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,0.97
3522708,stuw,2016/01/05 16:19:00+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,2.594
3522723,steiger,2021/07/15 11:13:07+00,G0363,Amsterdam,bestaand,1,283,,,3.794
3522726,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,58.122
3522727,hoogspanningsmast,2021/04/28 11:42:30+00,G0703,Reimerswaal,bestaand,0,283,,,12.926
3522728,hoogspanningsmast,2021/04/28 11:42:30+00,G0703,Reimerswaal,bestaand,0,283,,,12.39
3522729,steiger,2021/07/15 11:13:07+00,G0363,Amsterdam,bestaand,1,283,,,423.751
3522730,steiger,2020/03/31 10:17:12+00,G0599,Rotterdam,bestaand,1,283,,,99.331
3522731,steiger,2013/08/27 15:48:01+00,G0599,Rotterdam,bestaand,1,283,,,2890.237
3522732,steiger,2013/08/27 15:04:00+00,G0599,Rotterdam,bestaand,1,283,,,647.182
3522733,steiger,2019/04/02 12:26:23+00,G0599,Rotterdam,bestaand,1,283,,,12.416
3522734,sluis,2017/01/05 10:56:52+00,G0599,Rotterdam,bestaand,0,283,,,21.595
3522736,sluis,2017/01/05 10:56:52+00,G0599,Rotterdam,bestaand,0,283,,,19.517
3522737,niet-bgt: ponton,2020/03/31 10:17:12+00,G0599,Rotterdam,bestaand,1,283,,,81.998
3522738,niet-bgt: ponton,2015/03/10 10:15:04+00,G0599,Rotterdam,bestaand,1,283,,,1842.882
3522739,steiger,2013/08/27 15:48:01+00,G0599,Rotterdam,bestaand,1,283,,,55.161
3522740,steiger,2015/06/11 07:27:58+00,G0599,Rotterdam,bestaand,1,283,,,265.187
3522741,steiger,2014/06/26 10:50:14+00,G0599,Rotterdam,bestaand,1,283,,,1147.017
3522742,stuw,2020/11/17 21:21:52+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,36.052
3522743,stuw,2020/11/19 23:45:42+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,0.558
3522746,stuw,2020/11/20 00:14:57+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,0.377
3522748,stuw,2020/11/19 23:48:02+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,1.094
3522750,stuw,2018/04/19 08:46:44+00,G0855,Tilburg,bestaand,0,283,,,2.485
3522751,stuw,2018/04/19 08:46:44+00,G0855,Tilburg,bestaand,0,283,,,2.566
3522752,steiger,2022/01/06 18:38:30+00,G1621,Lansingerland,bestaand,1,283,,,51.114
3522753,steiger,2018/06/03 22:07:18+00,G1621,Lansingerland,bestaand,1,283,,,25.262
3522754,stuw,2020/11/20 00:05:00+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,1.891
3522755,steiger,2018/06/03 22:07:18+00,G1621,Lansingerland,bestaand,1,283,,,4.254
3522756,gemaal,2020/05/15 13:42:07+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,5.121
3522757,steiger,2016/05/27 13:50:06+00,G0489,Barendrecht,bestaand,1,283,,,10.936
