ParkingAddressReferenceType,ParkingAddressReference,ParkingAddressType,StreetName,HouseNumber,ZipCode,Place,Province,Country,TelephoneNumber,EmailAddress,FaxNumber
I-O,1104,F,Prins Hendrikkade,11,1012TK,Amsterdam,Noord-Holland,Nederland,020-6385330,,
I-O,1151,F,Osijlaan,10,2722CV,Zoetermeer,Zuid-Holland,Nederland,088-1261414,,
I-O,1204,F,Doorneind,1,5701ML,Helmond,Noord-Brabant,Nederland,,,
I-O,1134,F,Festivalplein/Landdrost,0,1315,Almere Stad,Flevoland,Nederland,,,
I-O,1116,F,Spui,170,2511BW,Den Haag,Zuid-Holland,Nederland,,,
I-O,2062,F,Buitenomme,8,3911AE,Rhenen,,,,info@rhenen.nl,
I-O,1170,F,Deken Thielenstraat,16,5801CG,Venray,Limburg,Nederland,,,
I-O,1118,F,Emmy Belinfantedreef,51,2492JT,Den Haag,Zuid-Holland,Nederland,,,
I-O,1176,F,J.C. Verthorenpad,100,3541MV,Utrecht,Utrecht,Nederland,030-2860000,,
I-O,1143,F,Rio de Janeirostraat,3,1334HG,Almere Buiten,Flevoland,Nederland,,,
I-O,1111,F,Korte Kolfstraat,235,3311XK,Dordrecht,Zuid-Holland,Nederland,078-6316568,,
I-O,2059,F,Inudatiekanaal,6,3961MA,Wijk bij Duurstede,,,,info@wijkbijduurstede.nl,
I-O,1173,F,Grenehout,22,1507EB,Zaandam,Noord-Holland,Nederland,088-1261414,,
I-O,1087,F,Paradeplein,4,2632GR,Nootdorp,Zuid_Holland,Nederland,070-370 50 70,,
I-O,1119,F,Zeehosplein,25,2225JJ,Katwijk aan Zee,Zuid-Holland,Nederland,070-3705070,,
I-O,1103,F,Prins Hendrikkade,20,1012TL,Amsterdam,Noord-Holland,Nederland,020-6385330,,
I-O,877,F,Meibergdreef,45,1105BA,Amsterdam,Noord-Holland,Nederland,020-5669111,Info@amc.nl,
I-O,1930,F,Europaweg,38,2711PT,Zoetermeer,,,,info@p1.nl,
I-O,1239,F,Meibergdreef,45,1105BA,Amsterdam,Noord-Holland,Nederland,020-5669111,Info@amc.nl,
I-O,1931,F,Kerkwijk,8,3901EG,Veenendaal,,,,info@p1.nl,
I-O,1932,F,Torenallee,86,5617BE,Eindhoven,,,,office@parkking.nl,
I-O,1934,F,Spuistraat,78,4381HS,Vlissingen,,,,gemeente@vlissingen.nl,
I-O,1233,F,Gedempte Kattendiep,148,9711PV,Groningen,Groningen,Nederland,050-3172317,,
GEB,363,A,Daniël Goedkoopstraat,7,1096BD,Amsterdam,Noord-Holland,Nederland,14020,p.van.marle@amsterdam.nl,
GEB,363,P,Postbus,95089,1090HB,Amsterdam,Noord-Holland,Nederland,14020,p.van.marle@amsterdam.nl,
I-O,1245,F,Maatweg,3,3813TZ,Amersfoort,Utrecht,Nederland,033-8505050,,
I-O,267,F,Prinsessesingel,28,5911HT,Venlo,Limburg,Nederland,077-3596167,,
I-O,264,F,Mgr. Nolensplein,50,5911GG,Venlo,Limburg,Nederland,077-3596786,,
I-O,1689,F,Bolnesserkade,0,,Rotterdam,,,,noreply@rotterdam.nl,
I-O,265,F,Mgr. Nolensplein,50,5911GG,Venlo,Limburg,Nederland,077-3596786,,
I-O,1254,F,Stadionplein,115,1076CM,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,1251,F,Prinsessesingel,0,5911HT,Venlo,Limburg,Nederland,077-3597282,,
I-O,263,F,Mgr. Nolensplein,50,5911GG,Venlo,Limburg,Nederland,077-3596786,,
I-O,1252,F,Mgr. Nolensplein,50,5911GG,Venlo,Limburg,Nederland,,,
I-O,1253,F,Mgr. Nolensplein,50,5911GG,Venlo,Limburg,Nederland,,,
I-O,266,F,Prinsessesingel,28,5911HT,Venlo,Limburg,Nederland,077-3596167,,
I-O,1268,F,Wagenweg,31,1442BT,Purmerend,Noord-Holland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1256,F,Koningin Julianaplein,58,1502DV,Zaandam,Noord-Holland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1315,F,Spoorhaag,129,3995ED,Houten,Utrecht,Nederland,010-2170970,,
I-O,156,F,Pelsterstraat,4,9711KL,Groningen,Groningen,Nederland,010-2170970,,
I-O,1354,F,Vierhavensstraat,147,3029BB,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1328,F,Daguerrestraat,51,1087BR,Amsterdam,Noord-Holland,Nederland,010-2170970,,
I-O,1281,F,Bargelaan,180,2333CW,Leiden,Zuid-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1746,F,Melanchtonweg,1,3045PN,Rotterdam,,,,noreply@rotterdam.nl,
I-O,375,F,Kralingse Zoom,70,3062SM,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,993,F,Aesopusviaduct,0,,Rotterdam,,,,noreply@rotterdam.nl,
I-O,386,F,Prins Alexanderlaan,35,3068PN,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,373,F,Kralingse Zoom,70,3062SM,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,385,F,Fairoaksbaan,300,3045AS,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1656,F,Schalekampplein,1,3195XW,Pernis,,,,noreply@rotterdam.nl,
I-O,372,F,Kralingse Zoom,70,3062SM,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,387,F,Prins Alexanderlaan,35,3068PN,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1681,F,Prins Hendrikstraat,1,3151AK,Rotterdam,,,,noreply@rotterdam.nl,
I-O,858,F,Noorderhelling,0,3077AP,Rotterdam,,,,noreply@rotterdam.nl,
I-O,389,F,Slinge,763,3086EZ,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1357,F,Grotemarkt,92,3011PA,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1610,F,Zuidkreek,0,,Rotterdam,,,,noreply@rotterdam.nl,
I-O,1341,F,Victoriberg,29,2211DL,Noordwijkerhout,Zuid-Holland,Nederland,010-2170970,,
I-O,162,F,Amstelveenseweg,585,1081JC,Amsterdam,Noord-Holland,Nederland,010-2170970,,
I-O,1312,F,Wagnerlaan,55,6815AD,Arnhem,Gelderland,Nederland,010-2170970,,
I-O,1278,F,Nicolaas Maesstraat,2,1071RA,Amsterdam,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,374,F,Kralingse Zoom,70,3062SM,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1317,F,Stellingmolen,2,3995AV,Houten,Utrecht,Nederland,010-2170970,,
I-O,388,F,Ooltgensplaatweg,0,3086NJ,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1277,F,Singel,451,1012WP,Amsterdam,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1289,F,Onderlangs,2,2711HW,Zoetermeer,Zuid-Holland,Nederland,010-2170970,,
I-O,1342,F,Zeestraat,14,2211XG,Noordwijkerhout,Zuid-Holland,Nederland,010-2170970,,
I-O,345,F,Koornstraat,20,1211CT,Hilversum,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1284,F,Bergsingel,203,3037GG,Rotterdam,Zuid-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,2189,F,Horvathweg,3,3112HB,Schiedam,,,,autoparkeren@ns.nl,
I-O,1279,F,Parnassusweg,220,1076AV,Amsterdam,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,186,F,Henri Faasdreef,200,2492JP,Den Haag,Zuid-Holland,Nederland,010-2170970,,
I-O,1297,F,Zaanstraat,1,9725EG,Groningen,Groningen,Nederland,010-2170970,,
I-O,152,F,Apollopad,72,9401ZA,Assen,Drenthe,Nederland,0592-330160,,
I-O,161,F,Czaar Peterstraat,213,1018PL,Amsterdam,Noord-Holland,Nederland,010-2170970,,
I-O,1321,F,Beren,10,9714DV,Groningen,Groningen,Nederland,010-2170970,,
I-O,2167,F,Barchman Wuytierslaan,0,3818LE,Amersfoort,,,,autoparkeren@ns.nl,
I-O,1351,F,Vierhavensstraat,79,3029BB,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1648,F,Endenhout,0,3191TN,Hoogvliet Rotterdam,,,,noreply@rotterdam.nl,
I-O,1360,F,Groningerstraat,20,3812EG,Amersfoort,Utrecht,Nederland,010-2170970,,
I-O,862,F,Dierenriemstraat,106,9742AK,Groningen,Groningen,Nederland,050-5772862,info@apcoa.nl,
I-O,1269,F,Langendijk,75,4819EV,Breda,Noord-Brabant,Nederland,088-0021400,info@parking-protection.nl,
I-O,1275,F,Molukkenstraat,190,1098TW,Amsterdam,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1708,F,Schieveensedijk,1,3046NN,Rotterdam,,,,zuidholland@pzh.nl,
I-O,340,F,Molukkenstraat,190,1098TW,Amsterdam,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1305,F,Onder de Beuken,9,9401KN,Assen,Drenthe,Nederland,0592-366911,,
I-O,1258,F,Rijnhaven Zuidzijde,5,3072AJ,Rotterdam,Zuid-Holland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1350,F,Vierhavensstraat,63,3029BB,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1280,F,Marktplein,212,2132CW,Hoofddorp,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,2199,F,Geinplein,0,1391TA,Abcoude,,,,autoparkeren@ns.nl,
I-O,1334,F,Middenwaard,41,1703SC,Heerhugowaard,Noord-Holland,Nederland,010-2170970,,
I-O,1263,F,Akerendamlaan,6,1942LZ,Beverwijk,Noord-Holland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1320,F,Rijnkade,16,3511LC,Utrecht,Utrecht,Nederland,030-2399001,,
I-O,1335,F,Parelhof,102,1703DT,Heerhugowaard,Noord-Holland,Nederland,010-2170970,,
I-O,814,F,Kralingseweg,461,2906XD,Rotterdam,,,,noreply@rotterdam.nl,
I-O,1314,F,Stellingmolen,44,3995AV,Houten,Utrecht,Nederland,010-2170970,,
I-O,1311,F,Korenmolen,0,9401DT,Assen,Drenthe,Nederland,0592-330160,,
I-O,182,F,Strosteeg,11,3511NE,Utrecht,Utrecht,Nederland,030-2399000,,
I-O,1285,F,Vetkamp,1,2862JM,Nijkerk,Gelderland,Nederland,,office@parkking.nl,
I-O,153,F,Torenlaan,18,9401HR,Assen,Drenthe,Nederland,0592-330160,,
I-O,1308,F,Minervalaan,5,9401EB,Assen,Drenthe,Nederland,0592-330160,,
I-O,316,F,Reguliersdwarsstraat,59,1017BK,Amsterdam,Noord-Holland,Nederland,020-4205875,info@apcoa.nl,
I-O,1294,F,Amsterdamsestraat,5,2711EE,Zoetermeer,Zuid-Holland,Nederland,010-2170970,,
I-O,1467,F,Hanzelaan,338,8017JJ,Zwolle,,,,postbus@zwolle.nl,
I-O,1514,F,Regisseurstraat,7,1315LT,Almere,,,,info@p1.nl,
I-O,1468,F,Hanzelaan,300,8017JJ,Zwolle,,,,postbus@zwolle.nl,
I-O,1271,F,Molengracht,21,4818CK,Breda,Noord-Brabant,Nederland,088-0021400,info@parking-protection.nl,
I-O,329,F,Hartmansstraat,35,3012VA,Rotterdam,Zuid-Holland,Nederland,010-4041127,info@apcoa.nl,
I-O,337,F,Van Leijenberghlaan,43,1082GC,Amsterdam,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1319,F,Rijnkade,16,3511LC,Utrecht,Utrecht,Nederland,030-2399001,,
I-O,342,F,Valkenburgerstraat,238,1011ND,Amsterdam,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1300,F,Boterdiep,85,9712LL,Groningen,Groningen,Nederland,010-2170970,,
I-O,1366,F,Gelrestraat,2,1079MZ,Amsterdam,Noord-Holland,Nederland,,info@apcoa.nl,
I-O,1369,F,Koningswaard,3,3078AA,Rotterdam,Zuid-Holland,Nederland,,info@apcoa.nl,
I-O,396,F,Schieveensedijk,1,3046NN,Rotterdam,Zuid-Holland,Nederland,14010,,
I-O,1291,F,Bovenlangs,1,2711HW,Zoetermeer,Zuid-Holland,Nederland,010-2170970,,
I-O,1333,F,Middenwaard,67,1703SC,Heerhugowaard,Noord-Holland,Nederland,010-2170970,,
I-O,1301,F,Boterdiep,45,9712LJ,Groningen,Groningen,Nederland,010-2170970,,
I-O,331,F,Jonkerbosplein,52,6534AB,Nijmegen,Gelderland,Nederland,0900-2357275,office@parkking.nl,
I-O,1329,F,Carnapstraat/Fregelaan,0,1062,Amsterdam,Noord-Holland,Nederland,010-2170970,,
I-O,2060,F,Walplantsoen,1,3961CA,Wijk bij Duurstede,,,,info@wijkbijduurstede.nl,
I-O,1364,F,Keizersgracht,648,1017ES,Amsterdam,Noord-Holland,Nederland,020-4222009,info@apcoa.nl,
I-O,338,F,Nolensstraat,352,1067KP,Amsterdam,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1272,F,Pasteurlaan,9,4901DH,Oosterhout,Noord-Brabant,Nederland,088-0021400,info@parking-protection.nl,
I-O,347,F,Harmoniestraat,5,5751KW,Deurne,Noord-Brabant,Nederland,0900-2357275,office@parkking.nl,
I-O,174,F,Wagnerlaan,55,6815AD,Arnhem,Gelderland,Nederland,010-2170970,,
I-O,2052,F,Markt,0,8161CP,Epe,,,,gemeente@epe.nl,
I-O,1347,F,Van Bijlandtplaats,17,3012GA,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1261,F,Basisveenstraat,11,1441ML,Purmerend,Noord-Holland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1270,F,Molengracht,21,4818CK,Breda,Noord-Brabant,Nederland,088-0021400,info@parking-protection.nl,
I-O,2027,F,Burg. Aernoudtseweg,0,4524KX,Sluis,Zeeland,Nederland,,,
I-O,1490,F,Zuidbroeksweg,0,7642GP,Wierden,,,,info@wierden.nl,
I-O,1304,F,Menning,1,9401AK,Assen,Drenthe,Nederland,0592-366911,,
I-O,315,F,Reguliersdwarsstraat,59,1017BK,Amsterdam,Noord-Holland,Nederland,020-4205875,info@apcoa.nl,
I-O,2028,F,Mariahavenpolder,0,4524CJ,Sluis,Zeeland,Nederland,,,
I-O,1368,F,Koningswaard,3,3078AA,Rotterdam,Zuid-Holland,Nederland,,info@apcoa.nl,
I-O,193,F,Wijnbrugstraat,22,3011XW,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1298,F,Zaanstraat,1,9725EG,Groningen,Groningen,Nederland,010-2170970,,
I-O,1292,F,Nederlandlaan,44,2711JD,Zoetermeer,Zuid-Holland,Nederland,010-2170970,,
I-O,1265,F,Rijksstraatweg,1,1261AN,Blaricum,Noord-Holland,Nederland,088-0021400,info@parking-protection.nl,
I-O,2068,F,De Poort,77,3991DX,Houten,,,,gemeentehuis@houten.nl,
I-O,336,F,Amstelstraat,12,1017DA,Amsterdam,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1302,F,Korreweg,9,9714AA,Groningen,Groningen,Nederland,010-2170970,,
I-O,1348,F,Vierhavensstraat,139,3029BB,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1327,F,Gustav Mahlerlaan,2970,1081LA,Amsterdam,Noord-Holland,Nederland,010-2170970,,
I-O,189,F,Abraham van Stolkweg,74,3041JA,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,191,F,Crispijnstraat,6,3012GB,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,151,F,Mercuriusplein,211,9401DK,Assen,Drenthe,Nederland,0592-330160,,
I-O,1290,F,Onderlangs,2,2711HW,Zoetermeer,Zuid-Holland,Nederland,010-2170970,,
I-O,1326,F,Czaar Peterstraat,213,1018PL,Amsterdam,Noord-Holland,Nederland,010-2170970,,
I-O,2069,F,Kamillehof,33,3991GX,Houten,,,,gemeentehuis@houten.nl,
I-O,341,F,Osdorpplein,249,1068ER,Amsterdam,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,339,F,Middenweg,69,1097BR,Amsterdam,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1309,F,Neptunusplein,141,9401CR,Assen,Drenthe,Nederland,0592-330160,,
I-O,183,F,Papsouwselaan,474,2624EP,Delft,Zuid-Holland,Nederland,010-2170970,,
I-O,1303,F,Trompsingel,23,9724DA,Groningen,Groningen,Nederland,010-2170970,,
I-O,1358,F,Sportlaan,2,3118JC,Schiedam,Zuid-Holland,Nederland,010-2170970,,
I-O,1257,F,Brede Hilledijk,95,3072KD,Rotterdam,Zuid-Holland,Nederland,088-0021400,info@parking-protection.nl,
I-O,167,F,Zuidtangent,1,1703EZ,Heerhugowaard,Noord-Holland,Nederland,010-2170970,,
I-O,1812,F,Colosseumweg,13,3074SN,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1345,F,Kruisplein,19,3014DB,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1283,F,Landstraat,126,1401ET,Bussum,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1838,F,Aelbrechtskade,67,3022HP,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1264,F,Beatrixpark,1,7101BN,Winterswijk,Gelderland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1346,F,Weena-Zuid,26,3012NA,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,334,F,Noorderkade,100,1823CK,Alkmaar,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1299,F,Bloemsingel,10,9712KZ,Groningen,Groningen,Nederland,010-2170970,,
I-O,1365,F,Gelrestraat,2,1079MZ,Amsterdam,Noord-Holland,Nederland,,info@apcoa.nl,
I-O,1330,F,Czaar Peterstraat,213,1018PL,Amsterdam,Noord-Holland,Nederland,010-2170970,,
I-O,1862,F,Klencke,74,3191VK,Rotterdam,,,,noreply@rotterdam.nl,
I-O,1296,F,Turfsingel,81,9712KL,Groningen,Groningen,Nederland,010-2170970,,
I-O,1273,F,Oude Vest,3,4811HT,Breda,Noord-Brabant,Nederland,088-0021400,info@parking-protection.nl,
I-O,1349,F,Vierhavensstraat,75,3029BB,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1359,F,Kreupelstraat,46,3111NL,Schiedam,Zuid-Holland,Nederland,010-2170970,,
I-O,1847,F,Burg. van Walsumweg,718,3011MZ,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1336,F,Zuidtangent,124,1703SH,Heerhugowaard,Noord-Holland,Nederland,010-2170970,,
I-O,164,F,Van der Boechorststraat,7,1081BT,Amsterdam,Noord-Holland,Nederland,010-2170970,,
I-O,1340,F,Henri Faasdreef,226,2492JP,Den Haag,Zuid-Holland,Nederland,010-2170970,,
I-O,1282,F,Bargelaan,180,2333CW,Leiden,Zuid-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1288,F,Duitslandlaan,15,2711BJ,Zoetermeer,Zuid-Holland,Nederland,010-2170970,,
I-O,1826,F,Willemsplein,1,3016DN,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,346,F,Voorburgstraat,200,3037BS,Rotterdam,Zuid-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1331,F,Burgemeester van Stamplein,292,2132BH,Hoofddorp,Noord-Holland,Nederland,010-2170970,,
I-O,1266,F,Veenweidestraat,24,1441NH,Purmerend,Noord-Holland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1361,F,De Nieuwe Poort,0,3812PA,Amersfoort,Utrecht,Nederland,010-2170970,,
I-O,1367,F,Korte Breestraat,14,3311ND,Dordrecht,Zuid-Holland,Nederland,078-6132881,info@apcoa.nl,
I-O,1325,F,Willem Fenengastraat,58,1096BP,Amsterdam,Noord-Holland,Nederland,010-2170970,,
I-O,1850,F,Schouwburgplein,22,3012CL,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1355,F,Vierhavensstraat,169,3029BB,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1815,F,Bloklandstraat,154,3036TS,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,859,F,Withoedenveem,8,1019HE,Amsterdam,Noord-Holland,Nederland,,info@apcoa.nl,
I-O,1287,F,Luxemburglaan,1,2711BD,Zoetermeer,Zuid-Holland,Nederland,010-2170970,,
I-O,1860,F,Zoomstraat,111,3036RE,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,163,F,Gutav Mahlerlaan,3004,1081LA,Amsterdam,Noord-Holland,Nederland,010-2170970,,
I-O,1835,F,Chris Bennekerslaan,25,3061EB,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1356,F,Vierhavensstraat,39,3029BB,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1259,F,Henri Dunantstraat,3,5223GZ,'s Hertogenbosch,Noord-Brabant,Nederland,088-0021400,info@parking-protection.nl,
I-O,333,F,Soeverein,36,3817HV,Amersfoort,Utrecht,Nederland,0900-2357275,office@parkking.nl,
I-O,348,F,Wolfsberg,9,5751GX,Deurne,Noord-Brabant,Nederland,0900-2357275,office@parkking.nl,
I-O,1856,F,Siem Heidenstraat,6,3077MS,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1343,F,Dorpsstraat,4,2211GC,Noordwijkerhout,Zuid-Holland,Nederland,010-2170970,,
I-O,1260,F,Henri Dunantstraat,3,5223GZ,'s Hertogenbosch,Noord-Brabant,Nederland,088-0021400,info@parking-protection.nl,
I-O,1306,F,Weiersstraat,1,9401ET,Assen,Drenthe,Nederland,0592-366911,,
I-O,1338,F,Henri Faasdreef,226,2492JP,Den Haag,Zuid-Holland,Nederland,010-2170970,,
I-O,1316,F,Spoorhaag,109,3995ED,Houten,Utrecht,Nederland,010-2170970,,
I-O,1811,F,Terwenakker,18,3011XS,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,2826,F,Phohistraat,20,1276EH,Huizen,,,,gemeente@huizen.nl,
I-O,1755,F,Weenatunnel,50,3013AL,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1837,F,Allard Piersonstraat,43,3022HD,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1353,F,Vierhavensstraat,113,3029BB,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1845,F,Nieuwe Binnenweg,388,3023ET,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,190,F,Kruiskade,21,3012EE,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1822,F,Polderstraat,10,3074XJ,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,154,F,Triade,16,9401ZH,Assen,Drenthe,Nederland,0592-330160,,
I-O,1352,F,Vierhavensstraat,91,3029BB,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1818,F,Terwenakker,18,3011XS,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1362,F,Pleiadenlaan,4,9742NG,Groningen,Groningen,Nederland,050-5772862,info@apcoa.nl,
I-O,1344,F,Koningsplein,1,2981EA,Ridderkerk,Zuid-Holland,Nederland,010-2170970,,
I-O,1262,F,Vondellaan,13,1942LE,Beverwijk,Noord-Holland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1322,F,Aletta Jacobslaan,47,7555PJ,Hengelo,Overijssel,Nederland,010-2170970,,
I-O,1313,F,Wagnerlaan,55,6815AD,Arnhem,Gelderland,Nederland,010-2170970,,
I-O,343,F,Zeestraat,42,2418AB,Alphen aan den Rijn,Zuid-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1832,F,Weenatunnel,50,3013AL,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1286,F,Cella Asia,28,3995XP,Houten,Utrecht,Nederland,010-2170970,,
I-O,194,F,Westerlaan,10,3016CK,Rotterdam,Zuid-Holland,Nederland,010-2170970,,
I-O,1267,F,Wagenweg,31,1442BT,Purmerend,Noord-Holland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1370,F,'s Gravenpolderseweg,114,4462RA,Goes,Zeeland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1828,F,Kipstraat,177,3011ZX,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1371,F,Willy Brandtlaan,10,6716RP,Ede,Gelderland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1373,F,Willy Brandtlaan,10,6716RP,Ede,Gelderland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1375,F,Hofstraat,12,7001CD,Doetinchem,Gelderland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1377,F,Rustenburg,20,6701DV,Wageningen,Gelderland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1841,F,Museumpark,32,3015CX,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1836,F,Chris Bennekerslaan,25,3061EB,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1376,F,Burgemeester van Nispenstraat,21,7001BS,Doetinchem,Gelderland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1372,F,Willy Brandtlaan,10,6716RP,Ede,Gelderland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1374,F,Willy Brandtlaan,10,6716RP,Ede,Gelderland,Nederland,088-0021400,info@parking-protection.nl,
I-O,1853,F,Binnenrotte,15,3011HB,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1825,F,Gedempte Zalmhaven,0,3016DR,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,2056,F,De Hofte,0,7622GV,Borne,,,,info@borne.nl,
I-O,1381,F,Plantsoenstraat,0,7001AA,Doetinchem,Gelderland,Nederland,,,
I-O,2074,F,Schans,0,3931EH,Woudenberg,,,,info@woudenberg.nl,
I-O,2076,F,Kerkplein,0,3931HH,Woudenberg,,,,info@woudenberg.nl,
I-O,1382,F,Walstraat,104,7001BV,Doetinchem,Gelderland,Nederland,,,
I-O,2081,F,Oude Huijgensteeg,5,3421SB,Oudewater,,,,stadskantoor@oudewater.nl,
I-O,29,F,Spoorwegstraat,7,6828AM,Arnhem,Gelderland,Nederland,,,
GEB,353,A,Overtoom,1,3401BK,IJsselstein,Utrecht,Nederland,14030,info@ijsselstein.nl,
GEB,353,P,Postbus,26,3400AA,IJsselstein,Utrecht,Nederland,14030,info@ijsselstein.nl,
I-O,1383,F,Nelson Mandelaplein,0,3401,IJsselstein,Utrecht,Nederland,14030,info@ijsselstein.nl,
I-O,1389,F,Weidemeesterlaan,1,3844DC,Harderwijk,Gelderland,Nederland,,,
GEB,2585,A,De Ruijterkade,7,1013AA,Amsterdam,Noord-Holland,Nederland,+31 6 4090 5886,,
I-O,1942,F,Heijning,1047,1047,Amsterdam,Noord-Holland,Nederland,,,
I-O,1384,F,Scheepssingel,0,3841KR,Harderwijk,Gelderland,Nederland,,,
GEB,2579,A,Smallepad,32,3811 M,Amersfoort,,,,,
I-O,1390,F,Kruithuis,2,3844DH,Harderwijk,Gelderland,Nederland,,,
I-O,1387,F,Kruithuis/Westeinde,0,3844DH,Harderwijk,Gelderland,Nederland,,,
