OBJECTID,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,NAAM,STATUS,Shape__Area,Shape__Length
288,ab7c81b3b4080f19e0530b29a8c02470,2021/11/29 14:01:51+00,L0004,Prorail,bestaand,0,gesloten verharding,108,,108,108__,De Haar Aansl. - Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,67.261954,"67,261954",Noord-Oost,NO,Gelderse Vallei,29,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,166754.969435,451158.0685,52.04861203,5.55856464,33.294228,283,,gerealiseerd,33.294228,34.5648337092095
289,ff98a373e3414f65bdfe61ae6f103cc1,2015/10/26 13:21:56+00,L0004,Prorail,bestaand,0,gesloten verharding,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,90.666196,"90,666196",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,189080.995488,444374.0755,51.98671473,5.88334515,62.475531,283,,Actueel,62.475531,41.0956069143556
290,8c369ddca3de4071b080f37d5a89c7c1,2021/08/02 13:40:28+00,L0004,Prorail,bestaand,0,gesloten verharding,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,10.210032,"10,210032",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,127092.2795,476672.296071,52.27734972,4.97827865,45.05037,283,,gerealiseerd,45.0503695,31.5285854634684
291,0f96819e41ad475b97280dbd06de6b07,2020/10/09 10:55:29+00,L0004,Prorail,bestaand,0,gesloten verharding,547,c,547,547_c,Lunetten Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,37.458924,"37,458924",Randstad Noord,RN,Utrecht,13,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,137597.468261,454078.113,52.07470939,5.1333645,35.482672,283,,gerealiseerd,35.482672,26.5747870022995
292,c6978e31426245c38834c918c0ca60ff,2019/05/15 12:05:01+00,L0004,Prorail,bestaand,0,gesloten verharding,529,,529,529__,Breukelen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,22.846762,"22,846762",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,127890.526,464611.486677,52.16899133,4.99094011,54.430341,283,,Actueel,54.4303405,36.3407480353708
293,492604b7860d42cd8cf46013bcd05953,2020/02/20 11:15:38+00,L0004,Prorail,bestaand,0,gesloten verharding,098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,28.063544,"28,063544",Randstad Noord,RN,Woerden,14,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,131037.313254,460659.524,52.13361734,5.03721483,45.029436,283,,Actueel,45.029436,31.5461806543285
294,ab2d698386513418e05332a1e90a9dc5,2020/07/28 11:56:47+00,L0004,Prorail,bestaand,0,gesloten verharding,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,38.425771,"38,425771",Randstad Noord,RN,Driebergen,15,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,138328.231725,453465.7835,52.06922825,5.14405344,42.873995,283,,Actueel,42.873995,31.1188512303563
295,b17191f4f40f4e169fd024cb69da3a15,2021/08/02 13:40:28+00,L0004,Prorail,bestaand,0,gesloten verharding,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,10.210002,"10,210002",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,127096.0445,476674.351,52.27736838,4.97833364,45.092427,283,,gerealiseerd,45.092427,31.5472599684708
296,500bc7e7e3c04067a68b24420026a8ab,2021/08/02 13:40:28+00,L0004,Prorail,bestaand,0,gesloten verharding,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,10.210061,"10,210061",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,127109.0985,476681.292083,52.27743143,4.97852434,45.085348,283,,gerealiseerd,45.085348,31.6909634253474
297,189aa380621943c09cd1af1a47533158,2019/10/29 10:57:11+00,L0004,Prorail,bestaand,0,gesloten verharding,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,38.443009,"38,443009",Randstad Noord,RN,Driebergen,15,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,138341.959869,453454.6005,52.06912815,5.14425421,41.966952,283,,Actueel,41.966952,30.9353555788909
298,e023680d6cf04a19bedf285d400a8986,2023/01/12 10:46:08+00,L0004,Prorail,bestaand,0,gesloten verharding,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,2.215889,"2,215889",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,61258.6135,440453.730674,51.94462101,4.02377129,88.666275,283,,gerealiseerd,88.666275,57.6055498884645
