FID,omschr,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,vnrwol,max_snelh,gdb_geomattr_data,shape
kantstroken_wegvak.1496,Spitsstrook,H,600472565,2021-11-01T00:00:00,716,1079,060047256520211101,KLK0008203226,L,I,3,100,,"LINESTRING (143341.66319999844 473103.9268999994, 143341.53339999914 473104.11290000007, 143328.4274000004 473123.2840999998, 143303.19940000027 473161.7815999985, 143292.6457999982 473178.7164000012, 143268.44579999894 473218.7109999992, 143248.44750000164 473253.3561999984, 143232.31269999966 473282.07919999957, 143222.6708999984 473299.6779000014, 143213.39059999958 473317.4039000012, 143195.5362999998 473353.19999999925, 143184.46299999952 473376.3909999989, 143167.82039999962 473412.78920000046, 143164.61340000108 473420.1356999986)"
kantstroken_wegvak.1497,Vluchtstrook,H,600472565,2021-11-01T00:00:00,343,716,060047256520211101,KLK0008203381,L,I,4,,,"LINESTRING (143580.97929999977 472818.5493000001, 143561.0357999988 472838.32119999826, 143547.0661999993 472852.6372000016, 143522.47940000147 472878.49379999936, 143508.0811999999 472894.0780000016, 143496.2135999985 472907.19200000167, 143482.97709999979 472922.180399999, 143457.01689999923 472952.6158999987, 143444.25890000165 472968.02800000086, 143419.72879999876 472998.5566999987, 143407.43210000172 473014.3311999999, 143395.21719999984 473030.1680999994, 143376.3423999995 473055.24529999867, 143352.97960000113 473087.71180000156, 143341.66319999844 473103.9268999994)"
kantstroken_wegvak.1498,Pechhaven,H,282353042,2021-11-01T00:00:00,1141,1228,028235304220211101,KLK0008768819,R,I,4,,,"LINESTRING (142004.8114 475892.23900000006, 142070.3286000006 475834.998300001)"
kantstroken_wegvak.1499,Pechhaven,H,282353042,2021-11-01T00:00:00,83,192,028235304220211101,KLK0008768813,R,I,4,,,"LINESTRING (141245.17280000076 476619.9877999984, 141252.5870999992 476606.69249999896, 141262.80790000036 476589.497299999, 141274.74830000103 476570.0788999982, 141284.43210000172 476554.98429999873, 141295.55889999866 476538.3867999986, 141303.05070000142 476527.686999999)"
kantstroken_wegvak.1500,Spitsstrook,H,282353042,2021-11-01T00:00:00,0,1661,028235304220211101,KLK0008651578,R,I,3,100,,"LINESTRING (141208.18250000104 476694.26399999857, 141214.86360000074 476679.6301999986, 141226.05370000005 476656.5131999999, 141233.5073999986 476641.7791999988, 141242.84569999948 476624.1607000008, 141252.5870999992 476606.69249999896, 141262.80790000036 476589.497299999, 141274.74830000103 476570.0788999982, 141284.43210000172 476554.98429999873, 141295.55889999866 476538.3867999986, 141307.03029999882 476522.0033, 141318.15190000087 476506.8579000011, 141330.2580000013 476490.9791000001, 141348.50919999927 476468.2023999989, 141357.09629999846 476457.91640000045, 141370.11320000142 476442.76370000094, 141389.39499999955 476421.29780000076, 141404.97239999846 476404.9594999999, 141419.1510999985 476390.83779999986, 141443.1865000017 476368.3498999998, 141457.91800000146 476355.0406999998, 141472.92080000043 476341.8073000014, 141495.49450000003 476322.54140000045, 141510.85709999874 476309.73530000076, 141526.36730000004 476297.10489999875, 141695.38599999994 476160.1052000001, 141726.3872999996 476134.53009999916, 141756.88080000132 476108.6402999982, 141815.60669999942 476057.54239999875, 142180.06320000067 475739.12590000033, 142210.29190000147 475712.9290000014, 142225.25809999928 475699.66149999946, 142345.23169999942 475594.67639999837, 142396.71339999884 475549.89240000024)"
kantstroken_wegvak.1501,Vluchtstrook,H,284350026,2021-11-01T00:00:00,0,87,028435002620211101,KLK0008201934,R,I,2,,,"LINESTRING (142454.99329999834 475413.93769999966, 142474.1281999983 475419.2201000005, 142479.04439999908 475420.1378000006, 142484.00450000167 475420.7886000015, 142489.67440000176 475421.2269000001, 142494.628800001 475421.3398000002, 142499.63280000165 475421.17909999937, 142504.61349999905 475420.7399000004, 142511.56340000033 475419.5322000012, 142516.3847000003 475418.36620000005, 142521.1873999983 475416.97349999845, 142526.92289999872 475414.9783000015, 142531.48519999906 475413.0870999992, 142539.29720000178 475409.0067999996)"
kantstroken_wegvak.1502,Vluchtstrook,H,600125687,2021-12-01T00:00:00,191,281,060012568720211201,KLK0008781274,L,I,4,,,"LINESTRING (126764.79289999977 486468.63120000064, 126773.48719999939 486472.8445000015, 126791.14759999886 486482.2314000018, 126800.27899999917 486487.4781000018, 126808.85390000045 486492.7186000012, 126817.14840000123 486498.30579999834, 126821.42130000144 486501.4690000005, 126829.23429999873 486507.78599999845, 126834.56560000032 486512.50290000066, 126839.78510000184 486517.5703999996)"
kantstroken_wegvak.1503,Vluchtstrook,H,600125687,2021-12-01T00:00:00,0,191,060012568720211201,KLK0008080938,L,I,3,,,"LINESTRING (126637.3786999993 486334.5364000015, 126644.1501000002 486350.8392999992, 126650.36080000177 486364.4957000017, 126655.85200000182 486375.0047999993, 126660.85779999942 486383.63489999995, 126666.03909999877 486391.6728999987, 126668.92000000179 486395.7617999986, 126671.96869999915 486399.7254999988, 126682.95360000059 486413.0800999999, 126690.40909999982 486420.8302000016, 126697.71939999983 486427.6000000015, 126706.55860000104 486434.9985000007, 126714.52730000019 486440.96759999916, 126722.65879999846 486446.4582999982, 126726.8713000007 486449.0626000017, 126735.57180000097 486453.99329999834, 126746.22159999982 486459.6314999983, 126764.79289999977 486468.63120000064)"
kantstroken_wegvak.1504,Vluchtstrook,H,248366042,2021-12-01T00:00:00,0,113,024836604220211201,KLK0008264294,L,I,7,,,"LINESTRING (124266.75829999894 483083.31430000067, 124316.72309999913 483112.19110000134, 124363.93430000171 483141.0592)"
kantstroken_wegvak.1505,Vluchtstrook,H,600124428,2021-12-01T00:00:00,0,114,060012442820211201,KLK0008264889,L,I,3,,,"LINESTRING (124742 483245, 124736.09209999815 483239.99060000107, 124710.78409999982 483228.58960000053, 124696.07389999926 483222.29300000146, 124677.70179999992 483214.9360000007, 124663.58850000054 483209.84109999985, 124653.0934999995 483206.8084000014, 124648.20369999856 483205.6750999987, 124643.26700000092 483204.8751000017, 124636.80029999837 483204.26199999824)"
kantstroken_wegvak.1506,Puntstuk,H,248366030,2021-12-01T00:00:00,281,390,024836603020211201,KLK0008780775,L,I,5,,,"LINESTRING (124599.5047999993 483293.64649999887, 124617.14559999853 483302.7961000018, 124635.08689999953 483311.63479999825, 124653.15729999915 483320.2151999995, 124665.98460000008 483326.0747999996, 124698.03200000152 483339.93019999936)"
kantstroken_wegvak.1507,Puntstuk,H,248366030,2021-12-01T00:00:00,0,58,024836603020211201,KLK0008082557,L,I,5,,,"LINESTRING (124363.93430000171 483141.0592, 124396.61400000006 483166.5315000005, 124410.45499999821 483175.63369999826)"
kantstroken_wegvak.1508,Vluchtstrook,H,248366030,2021-12-01T00:00:00,58,187,024836603020211201,KLK0008082556,L,I,5,,,"LINESTRING (124410.45499999821 483175.63369999826, 124430.03649999946 483188.51099999994, 124485.6314000003 483225.87689999864, 124499.87009999901 483235.27760000154, 124516.73279999942 483246.0388999991, 124518.01920000091 483246.83469999954)"
kantstroken_wegvak.1509,Vluchtstrook,H,600124672,2021-12-01T00:00:00,0,42,060012467220211201,KLK0008264889,L,I,3,,,"LINESTRING (124636.80029999837 483204.26199999824, 124631.82860000059 483204.15309999883, 124626.84099999815 483204.5075000003, 124621.6042000018 483205.44999999925, 124616.87790000066 483206.9268999994, 124612.32009999827 483208.9829999991, 124608.86470000073 483211.0097000003, 124604.90359999985 483214.0095999986, 124601.54430000111 483217.16039999947, 124599.71979999915 483219.75730000064)"
kantstroken_wegvak.1510,Redresseerstrook,H,600124672,2021-12-01T00:00:00,42,110,060012467220211201,KLK0008264879,L,I,2,,,"LINESTRING (124599.71979999915 483219.75730000064, 124596.53209999949 483224.2943999991, 124594.28330000117 483228.69640000165, 124592.52529999986 483233.3772, 124591.22019999847 483237.82620000094, 124590.35009999946 483242.7063000016, 124589.83339999989 483249.57869999856, 124590.03709999844 483254.5535000004, 124591.95389999822 483262.7190999985, 124593.67080000043 483267.2547999993, 124596.5271999985 483272.62950000167, 124599.45219999924 483276.6169000007, 124604.07030000165 483281.67390000075)"
kantstroken_wegvak.1511,Vluchtstrook,H,600124660,2021-12-01T00:00:00,0,98,060012466020211201,KLK0008264710,L,I,2,,,"LINESTRING (122698.93160000071 492420.46649999917, 122695.11939999834 492431.89869999886, 122674.6790000014 492446.3801999986, 122646.42830000073 492467.0421000011, 122636.23699999973 492475.23110000044, 122632.48449999839 492478.53559999913, 122626.79100000113 492484.26419999823)"
kantstroken_wegvak.1512,Vluchtstrook,H,600125688,2021-12-01T00:00:00,75,113,060012568820211201,KLK0008080938,L,I,3,,,"LINESTRING (126621.62999999896 486300.42269999906, 126622.85200000182 486303.10179999843, 126624.59039999917 486307.7908000015, 126630.05350000039 486321.25569999963, 126637.3786999993 486334.5364000015)"
kantstroken_wegvak.1513,Vluchtstrook,H,600125688,2021-12-01T00:00:00,0,75,060012568820211201,KLK0008080939,L,I,2,,,"LINESTRING (126588.02679999918 486233.7511, 126605.90790000185 486261.4039000012, 126615.15230000019 486284.6383999996, 126620.77400000021 486298.5460000001, 126621.62999999896 486300.42269999906)"
kantstroken_wegvak.1514,Pechhaven,H,363549055,2021-12-01T00:00:00,85,140,036354905520211201,KLK0008811265,R,I,2,,,"LINESTRING (182105.04199999943 574734.9475999996, 182121.2276000008 574739.7415999994, 182144.07930000126 574746.8704999983, 182157.5791000016 574751.2144000009)"
kantstroken_wegvak.1515,Redresseerstrook,H,363549055,2021-12-01T00:00:00,38,85,036354905520211201,KLK0008116347,R,I,2,,,"LINESTRING (182059.70490000024 574722.5672999993, 182082.81650000066 574728.6165999994, 182102.05050000176 574734.0615999997, 182105.04199999943 574734.9475999996)"
kantstroken_wegvak.1516,Puntstuk,H,363549055,2021-12-01T00:00:00,0,38,036354905520211201,KLK0008116346,R,I,2,,,"LINESTRING (182022.7124999985 574713.8836999983, 182037.1986999996 574717.1173, 182056.6363000013 574721.7641000003, 182059.70490000024 574722.5672999993)"
kantstroken_wegvak.1517,Puntstuk,H,363549055,2021-12-01T00:00:00,318,433,036354905520211201,KLK0008116350,R,I,2,,,"LINESTRING (182326.182599999 574808.2795000002, 182413.81480000168 574838.1306999996, 182435.42110000178 574843.6530999988)"
kantstroken_wegvak.1518,Redresseerstrook,H,363549055,2021-12-01T00:00:00,140,318,036354905520211201,KLK0008116349,R,I,2,,,"LINESTRING (182157.5791000016 574751.2144000009, 182163.11740000173 574752.9965000004, 182201.06109999865 574765.6579000019, 182326.182599999 574808.2795000002)"
kantstroken_wegvak.1519,Pechhaven,H,600143497,2021-12-01T00:00:00,201,243,060014349720211201,KLK0008811277,L,I,2,,,"LINESTRING (182155.11580000073 574759.0423000008, 182134.95270000026 574752.3004000001, 182115.17920000106 574746.0443000011)"
kantstroken_wegvak.1520,Puntstuk,H,600143497,2021-12-01T00:00:00,818,934,060014349720211201,KLK0008116368,L,I,2,,,"LINESTRING (181548.23099999875 574735.6323999986, 181539.68019999936 574737.9998000003, 181520.50349999964 574743.6909999996, 181492.10909999907 574752.8951000012, 181454.72949999943 574766.4094000012, 181440.19729999825 574775.9807000011)"
kantstroken_wegvak.1521,Puntstuk,H,600143497,2021-12-01T00:00:00,0,65,060014349720211201,KLK0008116370,L,I,2,,,"LINESTRING (182345.40260000154 574823.7866000012, 182283.87840000167 574802.8159999996)"
kantstroken_wegvak.1523,Vluchtstrook,H,600123661,2021-12-01T00:00:00,0,237,060012366120211201,KLK0008247262,R,I,6,,,"LINESTRING (119555.87970000133 494119.3269000016, 119533.85289999843 494153.26779999956, 119427.38129999861 494318.4677999988)"
kantstroken_wegvak.1524,Puntstuk,H,226397019,2021-12-01T00:00:00,298,413,022639701920211201,KLK0008264142,L,I,2,,,"LINESTRING (113603.95630000159 498480.71649999917, 113664.63929999992 498452.49819999933, 113700.83179999888 498435.99529999867, 113707.8321999982 498430.9349000007)"
kantstroken_wegvak.1525,Vluchtstrook,H,600215347,2021-12-01T00:00:00,0,248,060021534720211201,KLK0008263910,L,I,3,,,"LINESTRING (119574.65810000151 493850.2793000005, 119582.75939999893 493831.96559999883, 119585.10190000013 493828.6735999994, 119587.60170000046 493825.54089999944, 119590.2707999982 493822.5267999992, 119593.90799999982 493818.8892999999, 119600.4263000004 493813.1970000006, 119603.59860000014 493810.7531000003, 119608.55330000073 493807.3632999994, 119613.38010000065 493804.4415999986, 119617.78209999949 493802.0421000011, 119622.28220000118 493799.8627999984, 119629.9171999991 493796.5329999998, 119639.26619999856 493792.9494000003, 119643.99170000106 493791.315200001, 119679.52409999818 493780.4083000012, 119688.98680000007 493777.16789999977, 119698.57050000131 493773.4386, 119703.11080000177 493771.4510000013, 119709.93149999902 493768.1381999999, 119718.65340000018 493763.2413999997, 119725.1127000004 493759.09160000086, 119733.21660000086 493753.2019000016, 119741.27089999989 493746.5254999995, 119744.9087000005 493743.07609999925, 119751.34860000014 493736.3520000018, 119757.87649999931 493728.7584999986, 119763.8909999989 493720.76839999855, 119770.04820000008 493712.0821999982)"
kantstroken_wegvak.1526,Vluchtstrook,H,229395014,2021-12-01T00:00:00,10,321,022939501420211201,KLK0008780546,L,I,2,,,"LINESTRING (114860.95639999956 497586.0669, 114866.93019999936 497585.507100001, 114873.87759999931 497585.14460000023, 114897.66440000013 497581.91050000116, 114946.03009999916 497574.8493999988, 114956.49670000002 497573.5331999995, 114962.55260000005 497573.09970000014, 114967.5335999988 497572.9847000018, 114971.88599999994 497573.23039999977, 114980.09189999849 497574.4386, 114984.9114000015 497575.65349999815, 114992.77939999849 497578.4310000017, 114999.79369999841 497581.86659999937, 115004.06010000035 497584.37900000066, 115009.81049999967 497588.4433999993, 115013.60860000178 497591.68879999965, 115017.34219999984 497595.40190000087, 115020.51990000159 497599.249400001, 115024.378800001 497604.5245000012, 115026.93620000035 497608.7998000011, 115029.26339999959 497613.1812000014, 115031.32429999858 497617.71229999885, 115047.62350000069 497658.8040000014, 115051.66809999943 497666.08150000125, 115056.1763000004 497672.20109999925, 115061.23180000111 497677.6908, 115066.87849999964 497682.45969999954, 115070.99709999934 497685.2875000015, 115077.06560000032 497688.6543999985, 115084.71700000018 497691.65670000017, 115092.66600000113 497693.67339999974, 115097.61699999869 497694.38599999994, 115102.61470000073 497694.758200001, 115110.32979999855 497694.4732999988)"
kantstroken_wegvak.1527,Vluchtstrook,H,600123378,2021-12-01T00:00:00,479,558,060012337820211201,KLK0008263949,R,I,2,,,"LINESTRING (119489.66340000182 494255.3572999984, 119461.67020000145 494294.3355999999, 119443.9560999982 494319.3924999982)"
kantstroken_wegvak.1528,Vluchtstrook,H,239387107,2021-12-01T00:00:00,0,253,023938710720211201,KLK0008263910,L,I,3,,,"LINESTRING (119770.04820000008 493712.0821999982, 119775.67100000009 493702.7699000016, 119791.20839999989 493677.1037000008, 119808.71189999953 493648.62959999964, 119827.47190000117 493619.07930000126, 119848.96249999851 493586.32820000127, 119866.93129999936 493559.8403999992, 119883.98559999838 493535.1592000015, 119892.63980000094 493522.90579999983, 119907.65170000121 493499.85080000013)"
kantstroken_wegvak.1529,Vluchtstrook,H,239387107,2021-12-01T00:00:00,253,323,023938710720211201,KLK0008263909,L,I,2,,,"LINESTRING (119907.65170000121 493499.85080000013, 119908.30050000176 493498.85440000147, 119911.12319999933 493494.73860000074, 119949.48620000109 493443.76209999993)"
kantstroken_wegvak.1530,Vluchtstrook,H,239386005,2021-12-01T00:00:00,0,148,023938600520211201,KLK0008263909,L,I,2,,,"LINESTRING (119949.48620000109 493443.76209999993, 119976.21590000018 493407.5474999994, 119990.83150000125 493387.2648999989, 120005.04659999907 493366.6944999993, 120019.0001000017 493345.6275999993, 120037.9523999989 493326.0254999995)"
kantstroken_wegvak.1531,Vluchtstrook,H,600123379,2021-12-01T00:00:00,0,135,060012337920211201,KLK0008263949,R,I,2,,,"LINESTRING (119443.9560999982 494319.3924999982, 119381.58199999854 494410.07770000026, 119360.1783999987 494421.97260000184)"
kantstroken_wegvak.1532,Puntstuk,T,600474742,2021-12-01T00:00:00,273,323,060047474220211201,KLK0008260977,R,I,1,,,"LINESTRING (111233.5962000005 479889.7333999984, 111232.3889000006 479884.79569999874, 111229.5773999989 479875.19619999826, 111226.48440000042 479865.6864, 111219.93219999969 479842.1537999995)"
kantstroken_wegvak.1533,Vluchtstrook,H,600474742,2021-12-01T00:00:00,102,231,060047474220211201,KLK0008260975,R,I,2,,,"LINESTRING (111204.34369999915 480053.69299999997, 111207.06069999933 480048.63170000166, 111211.42949999869 480039.626699999, 111225.87159999833 480008.06709999964, 111227.70169999823 480003.4134000018, 111229.93259999901 479996.64290000126, 111234.19449999928 479982.2703000009, 111235.61690000072 479974.8115000017, 111237.24210000038 479964.99010000005, 111238.60410000011 479955.0800999999, 111239.19999999925 479947.23050000146, 111239.54450000077 479937.2382000014, 111239.39180000126 479931.24269999936)"
