FID,wpeil_verf,se_anno_cad_data,gdb_geomattr_data,shape
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.294,0.16,,,"LINESTRING (103237.75 471582.15900000185, 103687.4609999992 471363.6169999987)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.295,-0.01,,,"LINESTRING (103687.4609999992 471363.6169999987, 103816.14499999955 471301.08199999854)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.296,-1.33,,,"LINESTRING (85578.94200000167 453085.36499999836, 86010.81599999964 452833.40300000086)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.297,-0.83,,,"LINESTRING (98906.27100000158 449257.3920000009, 98949.81199999899 449240.87999999896, 99228.09299999848 449138.811999999, 99326.69399999827 449100.40199999884, 99374.05600000173 449080.9360000007)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.298,-0.97,,,"LINESTRING (99830.51000000164 448876.89499999955, 100236.44399999827 448691.32400000095, 100285.57400000095 448669.743999999)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.299,-0.76,,,"LINESTRING (100748.01399999857 448479.75, 100885.89600000158 448427.66099999845, 100982.66200000048 448392.54199999943, 101082.1099999994 448358.41099999845, 101133.79399999976 448341.83900000155, 101187.20600000024 448325.7960000001, 101220.44000000134 448316.618999999)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.300,-1.02,,,"LINESTRING (101220.44000000134 448316.618999999, 101242.58999999985 448310.5029999986, 101300.09899999946 448296.2120000012, 101359.77499999851 448283.18299999833, 101421.51999999955 448271.65399999917, 101485.07200000063 448261.81500000134, 101550.00499999896 448253.78599999845, 101615.73900000006 448247.59800000116, 101681.57999999821 448243.1860000007, 101713.67000000179 448241.80999999866)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.301,-0.26,,,"LINESTRING (102213.60000000149 448239.2740000002, 102492.1959999986 448229.1499999985, 102653.39600000158 448225.76099999994, 102713.37900000066 448225.4239999987)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.302,-2.87,,,"LINESTRING (98205.4990000017 449539.3680000007, 98441.71799999848 449442.23900000006)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.303,-2.45,,,"LINESTRING (97979.4450000003 449632.7729999982, 98146.33799999952 449563.7980000004)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.304,-0.04,,,"LINESTRING (102713.37900000066 448225.4239999987, 102743.88199999928 448225.2529999986, 102942.88699999824 448227.22199999914, 103213.2899999991 448233.76000000164)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.305,-1.25,,,"LINESTRING (97055.26399999857 450014.7289999984, 97517.35500000045 449823.7509999983)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.306,-0.75,,,"LINESTRING (98441.71799999848 449442.23900000006, 98549.58300000057 449397.88599999994, 98688.28500000015 449341.91800000146, 98822.54699999839 449289.1420000009, 98906.27100000158 449257.3920000009)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.307,-3.8,,,"LINESTRING (99374.05600000173 449080.9360000007, 99375.21599999815 449080.45899999887, 99473.84200000018 449038.0399999991, 99563.0150000006 448998.0720000006)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.308,-4.5,,,"LINESTRING (99578.3599999994 448991.1939999983, 99686.88899999857 448942.55000000075, 99830.51000000164 448876.89499999955)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.309,-0.77,,,"LINESTRING (100285.57400000095 448669.743999999, 100350.16200000048 448641.3740000017, 100465.67000000179 448592.4549999982, 100578.9450000003 448546.1330000013, 100738.22199999914 448483.44900000095, 100748.01399999857 448479.75)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.310,-1.19,,,"LINESTRING (101713.67000000179 448241.80999999866, 101746.77499999851 448240.3909999989, 101872.36800000072 448238.6229999997, 102093.86199999973 448240.84099999815, 102194.35000000149 448239.97399999946, 102213.60000000149 448239.2740000002)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.311,-0.17,,,"LINESTRING (103213.2899999991 448233.76000000164, 103463.96299999952 448239.8220000006, 103673.43400000036 448249.2989999987, 103712.73299999908 448253.9070000015)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.312,-0.9,,,"LINESTRING (97517.35500000045 449823.7509999983, 97979.4450000003 449632.7729999982)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.313,-0.67,,,"LINESTRING (103712.73299999908 448253.9070000015, 103994.22500000149 448286.91000000015, 104205.46599999815 448334.7019999996)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.314,-1.22,,,"LINESTRING (96131.25899999961 450397.1070000008, 96485.3200000003 450250.2809999995, 96593.17399999872 450205.70699999854)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.315,-0.64,,,"LINESTRING (95216.57999999821 450800.59899999946, 95269.65300000086 450774.03500000015, 95414.1240000017 450704.40100000054, 95418.59200000018 450702.3579999991)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.316,-1.49,,,"LINESTRING (95418.59200000018 450702.3579999991, 95557.97399999946 450638.6180000007, 95670.04600000009 450590.1710000001)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.317,0.95,,,"LINESTRING (104205.46599999815 448334.7019999996, 104565.75400000066 448416.21599999815)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.318,-0.64,,,"LINESTRING (93803.4450000003 451271.58999999985, 93950.95100000128 451248.83399999887, 94027.22199999914 451236.2100000009, 94102.89200000092 451222.7710000016, 94177.89900000021 451208.23900000006, 94252.25 451192.313000001, 94295.18899999931 451182.05700000003)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.319,-2.9,,,"LINESTRING (96990.42300000042 450041.52699999884, 97055.26399999857 450014.7289999984)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.320,-4.8,,,"LINESTRING (96593.17399999872 450205.70699999854, 96973.1240000017 450048.6770000011)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.321,-1.2,,,"LINESTRING (95670.04600000009 450590.1710000001, 95772.55900000036 450545.85599999875, 96131.25899999961 450397.1070000008)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.322,-1.24,,,"LINESTRING (92969.68100000173 451396.1499999985, 93308.86300000176 451344.993999999)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.323,1.61,,,"LINESTRING (92814.45499999821 451419.561999999, 92964.27800000086 451396.96499999985)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.324,-0.46,,,"LINESTRING (94295.18899999931 451182.05700000003, 94326.00800000131 451174.6959999986, 94399.27600000054 451155.11400000006, 94472.17300000042 451133.34899999946, 94544.81799999997 451109.2529999986, 94617.31799999997 451082.7710000016, 94689.75400000066 451053.94999999925, 94762.18499999866 451022.9439999983, 94767.58199999854 451020.4910000004)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.325,-0.18,,,"LINESTRING (88356.49599999934 452028.02899999917, 88852.32400000095 451963.5789999999)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.326,2.27,,,"LINESTRING (89845.30900000036 451846.0370000005, 89976.2109999992 451833.8669999987, 90049.04500000179 451825.15399999917, 90118.63500000164 451814.0529999994, 90326.12000000104 451776.1579999998, 90339.7349999994 451773.9479999989)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.327,1.45,,,"LINESTRING (90339.7349999994 451773.9479999989, 90434.14999999851 451758.62099999934, 90556.88500000164 451740.30900000036, 90834.48800000176 451701.8420000002)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.328,2.44,,,"LINESTRING (90834.48800000176 451701.8420000002, 91329.75600000098 451633.21400000155)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.329,2.71,,,"LINESTRING (91824.88699999824 451563.618999999, 92319.69799999893 451491.77600000054)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.330,2.64,,,"LINESTRING (92319.69799999893 451491.77600000054, 92747.16899999976 451429.7100000009, 92814.45499999821 451419.561999999)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.331,-0.02,,,"LINESTRING (94767.58199999854 451020.4910000004, 94834.64299999923 450990.006000001, 94907.1400000006 450955.48000000045, 95216.57999999821 450800.59899999946)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.332,-2.12,,,"LINESTRING (86909.79199999943 452398.4050000012, 87011.77499999851 452357.5689999983)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.333,-3.21,,,"LINESTRING (87025.85700000077 452351.9310000017, 87034.84899999946 452348.3299999982, 87231.62900000066 452272.22199999914, 87322.67000000179 452239.19299999997, 87377.10000000149 452220.7879999988)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.334,0.18,,,"LINESTRING (87377.10000000149 452220.7879999988, 87410.06399999931 452209.6409999989, 87494.82600000128 452183.48699999973, 87577.99300000072 452160.47300000116, 87660.44700000063 452140.22399999946, 87742.77100000158 452122.3220000006, 87825.20899999887 452106.3579999991, 87861.73999999836 452099.9829999991)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.335,2.07,,,"LINESTRING (89348.29699999839 451900.25, 89469.1099999994 451885.0870000012, 89674.12099999934 451861.9530000016, 89845.30900000036 451846.0370000005)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.336,2.61,,,"LINESTRING (91329.75600000098 451633.21400000155, 91676.05799999833 451585.2270000018, 91824.88699999824 451563.618999999)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.337,0.37,,,"LINESTRING (87861.73999999836 452099.9829999991, 87907.72100000083 452091.95899999887, 88072.01099999994 452066.6090000011, 88313.54399999976 452033.61199999973, 88356.49599999934 452028.02899999917)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.338,-1.19,,,"LINESTRING (93308.86300000176 451344.993999999, 93415.28599999845 451328.94299999997, 93797.1790000014 451272.5560000017, 93803.4450000003 451271.58999999985)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.339,-1.12,,,"LINESTRING (86010.81599999964 452833.40300000086, 86178.49300000072 452735.5780000016, 86450.65900000185 452595.9919999987)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.340,-0.15,,,"LINESTRING (89315.77400000021 451904.33199999854, 89348.29699999839 451900.25)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.341,-1.31,,,"LINESTRING (88852.32400000095 451963.5789999999, 89093.24599999934 451932.26300000027, 89313.97599999979 451904.55799999833)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.342,-1.33,,,"LINESTRING (86450.65900000185 452595.9919999987, 86483.39999999851 452579.2010000013, 86668.60099999979 452496.5720000006, 86807.40900000185 452439.40100000054, 86909.79199999943 452398.4050000012)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.343,0.8,,,"LINESTRING (104512.60099999979 472006.3379999995, 104537.64900000021 472023.93400000036, 104573.45800000057 472050.30900000036, 104609.17599999905 472078.01000000164, 104644.81599999964 472107.13899999857, 104680.34499999881 472137.7039999999, 104715.70300000161 472169.6460000016, 104750.80600000173 472202.85500000045, 104819.84200000018 472272.45600000024, 104853.5549999997 472308.48099999875, 104882.42100000009 472340.98999999836)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.394,-0.11,,,"LINESTRING (101487.33700000122 459907.3660000004, 101575.73299999908 459921.3449999988, 101702.19799999893 459938.9770000018, 101759.6649999991 459945.88699999824)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.344,0.24,,,"LINESTRING (104882.42100000009 472340.98999999836, 104918.79699999839 472381.95800000057, 104980.3590000011 472455.91899999976, 105037.40500000119 472528.7490000017, 105064.0399999991 472564.32400000095, 105113.44799999893 472633.3299999982, 105184.2650000006 472738.9459999986)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.345,0.28,,,"LINESTRING (105184.2650000006 472738.9459999986, 105248.58799999952 472834.8770000003, 105276.81300000101 472873.6620000005, 105310.72899999842 472917.12900000066, 105352.97199999914 472967.3029999994, 105406.875 473026.7039999999, 105476.60099999979 473098.4290000014, 105502.15100000054 473123.1700000018)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.346,0.22,,,"LINESTRING (105502.15100000054 473123.1700000018, 105567.28299999982 473186.23999999836, 105685.1799999997 473294.6579999998, 105837.8599999994 473429.0729999989)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.347,-0.01,,,"LINESTRING (103816.14499999955 471301.08199999854, 103925.99399999902 471452.88800000027, 104017.05299999937 471570.6240000017, 104093.38500000164 471661.7259999998, 104123.79500000179 471694.79300000146)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.348,0.6,,,"LINESTRING (104123.79500000179 471694.79300000146, 104158.33399999887 471732.34899999946, 104214.62200000137 471787.54300000146, 104264.44099999964 471831.4070000015, 104309.53200000152 471867.2289999984, 104351.25400000066 471897.61300000176, 104501.67300000042 471998.6620000005, 104512.60099999979 472006.3379999995)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.349,0.74,,,"LINESTRING (110581.41000000015 454254.65399999917, 110585.97599999979 454191.243999999, 110616.04699999839 453936.34600000083, 110702.37900000066 453459.1790000014)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.350,-0.22,,,"LINESTRING (110549.41200000048 454753.6160000004, 110552.63599999994 454712.80000000075, 110559.54199999943 454607.2969999984, 110573.93400000036 454358.4820000008, 110579.52800000086 454280.79100000113)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.351,-0.77,,,"LINESTRING (110579.52800000086 454280.79100000113, 110581.41000000015 454254.65399999917)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.352,0.37,,,"LINESTRING (110237.48600000143 455689.6810000017, 110273.1790000014 455633.2280000001, 110307.24500000104 455576.8260000013, 110341.9059999995 455515.9149999991, 110376.16600000113 455450.65900000185, 110408.95100000128 455381.4629999995, 110431.30099999905 455327.87900000066)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.353,-0.1,,,"LINESTRING (110438.24799999967 455311.22199999914, 110439.24399999902 455308.8350000009, 110462.18200000003 455244.5329999998)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.354,-1.04,,,"LINESTRING (110522.97300000116 454993.58300000057, 110523.60000000149 454990.1240000017, 110535.52400000021 454902.6270000003, 110544.91099999845 454810.618999999, 110549.41200000048 454753.6160000004)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.355,-1.59,,,"LINESTRING (110462.18200000003 455244.5329999998, 110466.2100000009 455233.2419999987, 110489.31100000069 455154.97199999914, 110508.3740000017 455074.03400000185, 110522.97300000116 454993.58300000057)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.356,0.68,,,"LINESTRING (109995.59200000018 456126.80099999905, 110010.26900000125 456098.05099999905, 110083.81500000134 455950.50400000066, 110130.20800000057 455864.0089999996, 110181.26199999824 455778.6090000011, 110237.48600000143 455689.6810000017)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.357,0.52,,,"MULTILINESTRING ((109754.63800000027 456564.7890000008, 109773.58999999985 456533.32499999925, 109848.44399999827 456402.92500000075, 109884.57899999991 456337.8990000002, 109929.51199999824 456254.1319999993), (109935.69299999997 456242.6079999991, 109951.79699999839 456212.5859999992, 109995.59200000018 456126.80099999905))"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.358,0.23,,,"LINESTRING (109060.81100000069 457262.375, 109124.17199999839 457224.80000000075, 109227.81899999827 457159.7729999982, 109275.7349999994 457127.7170000002, 109321.00400000066 457095.55799999833, 109363.7890000008 457062.83900000155, 109404.37700000033 457029.01300000027, 109443.14799999818 456993.48000000045, 109465.29300000146 456971.061999999)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.359,0.53,,,"LINESTRING (109465.29300000146 456971.061999999, 109480.5309999995 456955.63599999994, 109516.98000000045 456914.92599999905, 109552.93299999833 456870.8920000009, 109588.78200000152 456823.2250000015, 109624.84499999881 456771.8020000011, 109661.33799999952 456716.7049999982, 109698.35200000182 456658.2320000008, 109754.63800000027 456564.7890000008)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.360,0.32,,,"LINESTRING (108628.99700000137 457514.4310000017, 108953.84699999914 457325.80999999866, 109000.28000000119 457298.2729999982)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.361,0.39,,,"LINESTRING (109000.28000000119 457298.2729999982, 109060.81100000069 457262.375)"
