"apby","apdttm","apname","permit","comments","declvltn","deptcm","commercedesc","expdttm","issby","issdttm","laststg","laststgdesc","lstactdttm","nextstgdesc","planrev","pri","pridesc","primaplid","stat","statby","statdttm","worktype","worktypedesc","contractor","address","addr1","addr2","city","state","zip"
"12141","2020-04-29T09:29:31.000",,"60728","DEMOLITION OF ABOVE PROPERTY AND REMOVING ALL DEBRISAPPROVED AC/YC","25000","COM","COMMERCIAL","2020-10-29T09:30:37.000",,,"19","Pre-Issue Permit","2020-04-29T09:32:10.000","Issue Permit","Y",,,"22150","Open",,,"WHOLE","WHOLE DEMOLITION","WYOMISSING STRUCTURES LLC","1138 LANCASTER AV","1 MONTROSE BLVD",,"SHILLINGTON","PA","19607-"
"12147","2020-03-31T13:03:42.000",,"60626","DEMO / AREA BUILD NEW WALLS & DRYWALL SPACKLING, 1 NEW DOOR. NO PLUMBING/ NO ELECTRICAL /NO HVAC/BY ME & ACT REPAIRS.(LEFT REAR STORE) PLAN #9/20. APPROVED BY AC / JM.","30000","COM","COMMERCIAL","2020-09-30T13:03:42.000",,,"10","Process Application","2020-03-31T13:06:43.000","Pre-Issue Permit","Y",,,"13935","Open",,,"PARTL","PARTIAL DEMOLITION","VBC CONSULTING & CONSTRUCTION","645 PENN ST","115 N FURNACE ST",,"BIRDSBORO","PA","19508"
"12141","2020-04-29T09:29:31.000",,"60728","DEMOLITION OF ABOVE PROPERTY AND REMOVING ALL DEBRISAPPROVED AC/YC","25000","COM","COMMERCIAL","2020-10-29T09:30:37.000",,,"19","Pre-Issue Permit","2020-04-29T09:32:10.000","Issue Permit","Y",,,"22150","Open",,,"WHOLE","WHOLE DEMOLITION","WYOMISSING STRUCTURES LLC","1138 LANCASTER AV","1 MONTROSE BLVD",,"SHILLINGTON","PA","19607-"
"12147","2020-09-29T11:23:47.000",,"61154","DEMOLITION OF THE 1 STORY RQCQUETTE BALL COURT BRICK BUILDING. APPROVED BY JO / JM.","30000","COM","COMMERCIAL","2021-03-29T11:23:48.000",,,"10","Process Application","2020-09-29T11:26:27.000","Pre-Issue Permit","Y",,,"12891","Open",,,"PARTL","PARTIAL DEMOLITION","DINOSAUR DEMOLITION LLC","627 WASHINGTON ST","PO BOX 15209",,"READING","PA","19612-"
"12147","2020-09-24T09:37:00.000",,"61244","REMOVAL OF CARPETS, CEILING TILES AND MISC. PARTITION WALLS. (INTERIOR DEMOLITION). APPROVED BY JO / JM. PLAN #63/20","4480","COM","COMMERCIAL","2021-03-24T00:00:00.000",,,"10","Process Application","2020-09-24T09:49:40.000","Pre-Issue Permit","Y",,,"21098","Open",,,"PARTL","PARTIAL DEMOLITION","BRIAN MORGAN CONSTRUCTION","810 OLEY ST","1818 RICHMOND AVE",,"BETHLEHEM","PA","18018-"
"12147","2020-10-27T08:42:43.000",,"61423","DEMOLITION OF SINGLE STORY STRUCTURE LOCATED AT THE ABOVE ADDRESS. ONCE BUILDING IS DEMOLISHED. ANY WORK NEEDED TO BE PERFORMED TO THE ADJACENT STRUCTURE WILL BE DETERMINED ONCE DEMOLITION IS COMPLETE. WALL APPEARS TO BE COLD JOINTED, NO PARTY WALL.  APPROVED BY JO / JM.","151679","COM","COMMERCIAL","2021-04-27T08:42:44.000",,,"10","Process Application","2020-10-27T08:44:30.000","Pre-Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","330 ELM ST","1420 CLARION STREET",,"READING","PA","19601-"
"12147","2020-09-29T11:23:47.000",,"61154","DEMOLITION OF THE 1 STORY RQCQUETTE BALL COURT BRICK BUILDING. APPROVED BY JO / JM.","30000","COM","COMMERCIAL","2021-03-29T11:23:48.000",,,"10","Process Application","2020-09-29T11:26:27.000","Pre-Issue Permit","Y",,,"12891","Open",,,"PARTL","PARTIAL DEMOLITION","DINOSAUR DEMOLITION LLC","627 WASHINGTON ST","PO BOX 15209",,"READING","PA","19612-"
"12147","2020-09-24T09:37:00.000",,"61244","REMOVAL OF CARPETS, CEILING TILES AND MISC. PARTITION WALLS. (INTERIOR DEMOLITION). APPROVED BY JO / JM. PLAN #63/20","4480","COM","COMMERCIAL","2021-03-24T00:00:00.000",,,"10","Process Application","2020-09-24T09:49:40.000","Pre-Issue Permit","Y",,,"21098","Open",,,"PARTL","PARTIAL DEMOLITION","BRIAN MORGAN CONSTRUCTION","810 OLEY ST","1818 RICHMOND AVE",,"BETHLEHEM","PA","18018-"
"12147","2020-10-23T09:37:00.000",,"61335","DEMOLITION AS PER PLANS AND SPECIFICATIONS SUBMITTED. PLAN #60/20.APPROVED BY JO / JM.","300000","COM","COMMERCIAL","2021-04-23T00:00:00.000",,,"10","Process Application","2020-10-23T09:40:04.000","Pre-Issue Permit","Y",,,"19347","Open",,,"PARTL","PARTIAL DEMOLITION","D&B CONSTRUCTION GROUP","400 WASHINGTON ST","8 MORGAN DR",,"SINKING SPRING","PA","19608-"
"12147","2020-10-27T08:42:43.000",,"61423","DEMOLITION OF SINGLE STORY STRUCTURE LOCATED AT THE ABOVE ADDRESS. ONCE BUILDING IS DEMOLISHED. ANY WORK NEEDED TO BE PERFORMED TO THE ADJACENT STRUCTURE WILL BE DETERMINED ONCE DEMOLITION IS COMPLETE. WALL APPEARS TO BE COLD JOINTED, NO PARTY WALL.  APPROVED BY JO / JM.","151679","COM","COMMERCIAL","2021-04-27T08:42:44.000",,,"10","Process Application","2020-10-27T08:44:30.000","Pre-Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","330 ELM ST","1420 CLARION STREET",,"READING","PA","19601-"
"12147","2019-12-10T08:03:00.000",,"59524","REMOVAL OF 4 SEPARATE STRUCTURES (SEE MAP) ATTACHED TO PERMIT APPLICATION. COGEN PLANT BEHIND DS SMITH, 720 LAUREL ST. APPROVED BY AC / JM.","12500","COM","COMMERCIAL","2020-06-10T00:00:00.000",,,"10","Process Application","2019-12-10T08:08:50.000","Pre-Issue Permit","Y",,,"21860","Open",,,"PARTL","PARTIAL DEMOLITION","MOONBEAM INC.","720 LAUREL ST","4391 WADSWORTH RD",,"NORTON","OH","44203-"
"12147","2019-11-14T11:11:00.000",,"59564","DEMO SCHOOL BUILDING & SCHOOL DEMO INTERIOR OF WAREHOUSE. DEMO ROOF. APPROVED BY AC / JM.","85000","COM","COMMERCIAL","2020-05-14T00:00:00.000",,,"10","Process Application","2019-11-14T11:30:24.000","Pre-Issue Permit","Y",,,"21878","Open",,,"PARTL","PARTIAL DEMOLITION","MORACH ENTERPRISE, INC.","229 N 4TH ST","2030 ALPHA CT",,"MANHEIM","PA","17545-"
"12141","2019-12-05T10:21:24.000",,"59837","COMPLETE DEMOLITION AND REMOVAL OF BUILDINGAPPROVED AC/YC            PER THE CITY OF READING CONTRACT OF 2018","15000","RES","RESIDENTIAL","2020-06-05T10:22:13.000",,,"19","Pre-Issue Permit","2019-12-05T10:23:09.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","712 CHESTNUT ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-12-05T10:42:24.000",,"59839","COMPLETE DEMOLITION AND REMOVAL OF BUILDINGAPPROVED AC/YC        PER CITY OF READING CONTRACT 2018","30327","RES","RESIDENTIAL","2020-06-05T10:50:03.000",,,"19","Pre-Issue Permit","2019-12-05T10:56:54.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","714 CHESTNUT ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-12-05T11:07:46.000",,"59840","COMPLETE DEMOLITION AND REMOVAL OF BUILDINGAPPROVED AC/YC        PER CITY OF READING CONTRACT 2018","15000","RES","RESIDENTIAL","2020-06-05T11:21:59.000",,,"19","Pre-Issue Permit","2019-12-05T11:23:53.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","710 CHESTNUT ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-12-17T14:15:11.000","BERKS HUMANE SOCIETY","59909","DEMOLITION OF THE EXISTING FACILITY FOR THE CONSTRUCTION OF A NEW UPDATE FACILITY.APPROVED AC/YC","98900","COM","COMMERCIAL","2020-06-17T14:16:03.000",,,"19","Pre-Issue Permit","2019-12-17T14:17:42.000","Issue Permit","Y",,,"12065","Open",,,"WHOLE","WHOLE DEMOLITION","PURCELL CONSTRUCTION COMPANY","1801 N 11TH ST","PO BOX 188",,"DENVER","PA","17517"
"12141","2020-01-07T10:45:16.000",,"60015","COMPLETE DEMOLITION AND REMOVAL OF THE STRUCTURE AT THE ADDRESS ABOVE, PER CITY OF READING SPECIFICATIONSAPPROVED AC/YC","21444","RES","RESIDENTIAL","2020-07-07T10:46:03.000",,,"19","Pre-Issue Permit","2020-01-07T10:51:07.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","1038 COTTON ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2020-01-28T07:35:50.000","DEMO","60202","EMERGENCY DEMOLITION OF PARTIALLY COLLAPSED BUILDING . BUILDING TO BE DEMOLISHED 2'BELOW GRADE AND BACKFILLED.  PARTY WALLS TO BE SEALED AND STUCCOED.                APPROVED AC/YC          PER CITY OF READING","65000","RES","RESIDENTIAL","2020-07-28T07:36:45.000",,,"19","Pre-Issue Permit","2020-01-28T07:37:55.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","129 MULBERRY ST","1420 CLARION STREET",,"READING","PA","19601-"
"12147","2020-03-31T13:03:42.000",,"60626","DEMO / AREA BUILD NEW WALLS & DRYWALL SPACKLING, 1 NEW DOOR. NO PLUMBING/ NO ELECTRICAL /NO HVAC/BY ME & ACT REPAIRS.(LEFT REAR STORE) PLAN #9/20. APPROVED BY AC / JM.","30000","COM","COMMERCIAL","2020-09-30T13:03:42.000",,,"10","Process Application","2020-03-31T13:06:43.000","Pre-Issue Permit","Y",,,"13935","Open",,,"PARTL","PARTIAL DEMOLITION","VBC CONSULTING & CONSTRUCTION","645 PENN ST","115 N FURNACE ST",,"BIRDSBORO","PA","19508"
"12141","2020-04-29T09:29:31.000",,"60728","DEMOLITION OF ABOVE PROPERTY AND REMOVING ALL DEBRISAPPROVED AC/YC","25000","COM","COMMERCIAL","2020-10-29T09:30:37.000",,,"19","Pre-Issue Permit","2020-04-29T09:32:10.000","Issue Permit","Y",,,"22150","Open",,,"WHOLE","WHOLE DEMOLITION","WYOMISSING STRUCTURES LLC","1138 LANCASTER AV","1 MONTROSE BLVD",,"SHILLINGTON","PA","19607-"
"12147","2020-09-29T11:23:47.000",,"61154","DEMOLITION OF THE 1 STORY RQCQUETTE BALL COURT BRICK BUILDING. APPROVED BY JO / JM.","30000","COM","COMMERCIAL","2021-03-29T11:23:48.000",,,"10","Process Application","2020-09-29T11:26:27.000","Pre-Issue Permit","Y",,,"12891","Open",,,"PARTL","PARTIAL DEMOLITION","DINOSAUR DEMOLITION LLC","627 WASHINGTON ST","PO BOX 15209",,"READING","PA","19612-"
"12147","2020-09-24T09:37:00.000",,"61244","REMOVAL OF CARPETS, CEILING TILES AND MISC. PARTITION WALLS. (INTERIOR DEMOLITION). APPROVED BY JO / JM. PLAN #63/20","4480","COM","COMMERCIAL","2021-03-24T00:00:00.000",,,"10","Process Application","2020-09-24T09:49:40.000","Pre-Issue Permit","Y",,,"21098","Open",,,"PARTL","PARTIAL DEMOLITION","BRIAN MORGAN CONSTRUCTION","810 OLEY ST","1818 RICHMOND AVE",,"BETHLEHEM","PA","18018-"
"12147","2020-10-23T09:37:00.000",,"61335","DEMOLITION AS PER PLANS AND SPECIFICATIONS SUBMITTED. PLAN #60/20.APPROVED BY JO / JM.","300000","COM","COMMERCIAL","2021-04-23T00:00:00.000",,,"10","Process Application","2020-10-23T09:40:04.000","Pre-Issue Permit","Y",,,"19347","Open",,,"PARTL","PARTIAL DEMOLITION","D&B CONSTRUCTION GROUP","400 WASHINGTON ST","8 MORGAN DR",,"SINKING SPRING","PA","19608-"
"12147","2020-10-27T08:42:43.000",,"61423","DEMOLITION OF SINGLE STORY STRUCTURE LOCATED AT THE ABOVE ADDRESS. ONCE BUILDING IS DEMOLISHED. ANY WORK NEEDED TO BE PERFORMED TO THE ADJACENT STRUCTURE WILL BE DETERMINED ONCE DEMOLITION IS COMPLETE. WALL APPEARS TO BE COLD JOINTED, NO PARTY WALL.  APPROVED BY JO / JM.","151679","COM","COMMERCIAL","2021-04-27T08:42:44.000",,,"10","Process Application","2020-10-27T08:44:30.000","Pre-Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","330 ELM ST","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2020-11-17T12:38:00.000","DEMO","61453","DEMOLITION OF THE PARTIALLY COLLAPSED STRUCTURE LOCATED AT 240A WOOD ST BUILDING WILL BE DEMOLISHED AND PARTY WALLS WILL BE WATER PROOFED OR COVERED WITH STUCCO, REPAIRS TO BE MADE AS NEEDEDAPPROVED RS/YC","51681","RES","RESIDENTIAL","2021-05-17T00:00:00.000",,,"19","Pre-Issue Permit","2020-11-17T12:46:29.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","240 WOOD ST A","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2020-11-17T12:57:00.000","DEMO","61456","DEMOLITION OF THE PARTIALLY COLLAPSED STRUCTURE LOCATED AT 244 WOOD ST BUILDING WILL BE DEMOLISHED AND PARTY WALLS WILL BE WATER PROOFED OR COVERED WITH STUCCO, REPAIRS TO BE MADE AS NEEDEDAPPROVED RS/YC","49805","RES","RESIDENTIAL","2021-05-17T00:00:00.000",,,"19","Pre-Issue Permit","2020-11-17T13:23:21.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","244 WOOD ST","1420 CLARION STREET",,"READING","PA","19601-"
"12147","2020-09-29T11:23:47.000",,"61154","DEMOLITION OF THE 1 STORY RQCQUETTE BALL COURT BRICK BUILDING. APPROVED BY JO / JM.","30000","COM","COMMERCIAL","2021-03-29T11:23:48.000",,,"10","Process Application","2020-09-29T11:26:27.000","Pre-Issue Permit","Y",,,"12891","Open",,,"PARTL","PARTIAL DEMOLITION","DINOSAUR DEMOLITION LLC","627 WASHINGTON ST","PO BOX 15209",,"READING","PA","19612-"
"12147","2020-09-24T09:37:00.000",,"61244","REMOVAL OF CARPETS, CEILING TILES AND MISC. PARTITION WALLS. (INTERIOR DEMOLITION). APPROVED BY JO / JM. PLAN #63/20","4480","COM","COMMERCIAL","2021-03-24T00:00:00.000",,,"10","Process Application","2020-09-24T09:49:40.000","Pre-Issue Permit","Y",,,"21098","Open",,,"PARTL","PARTIAL DEMOLITION","BRIAN MORGAN CONSTRUCTION","810 OLEY ST","1818 RICHMOND AVE",,"BETHLEHEM","PA","18018-"
"12147","2020-10-23T09:37:00.000",,"61335","DEMOLITION AS PER PLANS AND SPECIFICATIONS SUBMITTED. PLAN #60/20.APPROVED BY JO / JM.","300000","COM","COMMERCIAL","2021-04-23T00:00:00.000",,,"10","Process Application","2020-10-23T09:40:04.000","Pre-Issue Permit","Y",,,"19347","Open",,,"PARTL","PARTIAL DEMOLITION","D&B CONSTRUCTION GROUP","400 WASHINGTON ST","8 MORGAN DR",,"SINKING SPRING","PA","19608-"
"12147","2020-10-27T08:42:43.000",,"61423","DEMOLITION OF SINGLE STORY STRUCTURE LOCATED AT THE ABOVE ADDRESS. ONCE BUILDING IS DEMOLISHED. ANY WORK NEEDED TO BE PERFORMED TO THE ADJACENT STRUCTURE WILL BE DETERMINED ONCE DEMOLITION IS COMPLETE. WALL APPEARS TO BE COLD JOINTED, NO PARTY WALL.  APPROVED BY JO / JM.","151679","COM","COMMERCIAL","2021-04-27T08:42:44.000",,,"10","Process Application","2020-10-27T08:44:30.000","Pre-Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","330 ELM ST","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2020-11-17T12:38:00.000","DEMO","61453","DEMOLITION OF THE PARTIALLY COLLAPSED STRUCTURE LOCATED AT 240A WOOD ST BUILDING WILL BE DEMOLISHED AND PARTY WALLS WILL BE WATER PROOFED OR COVERED WITH STUCCO, REPAIRS TO BE MADE AS NEEDEDAPPROVED RS/YC","51681","RES","RESIDENTIAL","2021-05-17T00:00:00.000",,,"19","Pre-Issue Permit","2020-11-17T12:46:29.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","240 WOOD ST A","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2020-11-17T12:57:00.000","DEMO","61456","DEMOLITION OF THE PARTIALLY COLLAPSED STRUCTURE LOCATED AT 244 WOOD ST BUILDING WILL BE DEMOLISHED AND PARTY WALLS WILL BE WATER PROOFED OR COVERED WITH STUCCO, REPAIRS TO BE MADE AS NEEDEDAPPROVED RS/YC","49805","RES","RESIDENTIAL","2021-05-17T00:00:00.000",,,"19","Pre-Issue Permit","2020-11-17T13:23:21.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","244 WOOD ST","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2020-11-17T12:38:00.000","DEMO","61453","DEMOLITION OF THE PARTIALLY COLLAPSED STRUCTURE LOCATED AT 240A WOOD ST BUILDING WILL BE DEMOLISHED AND PARTY WALLS WILL BE WATER PROOFED OR COVERED WITH STUCCO, REPAIRS TO BE MADE AS NEEDEDAPPROVED RS/YC","51681","RES","RESIDENTIAL","2021-05-17T00:00:00.000",,,"19","Pre-Issue Permit","2020-11-17T12:46:29.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","240 WOOD ST A","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2020-11-17T12:57:00.000","DEMO","61456","DEMOLITION OF THE PARTIALLY COLLAPSED STRUCTURE LOCATED AT 244 WOOD ST BUILDING WILL BE DEMOLISHED AND PARTY WALLS WILL BE WATER PROOFED OR COVERED WITH STUCCO, REPAIRS TO BE MADE AS NEEDEDAPPROVED RS/YC","49805","RES","RESIDENTIAL","2021-05-17T00:00:00.000",,,"19","Pre-Issue Permit","2020-11-17T13:23:21.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","244 WOOD ST","1420 CLARION STREET",,"READING","PA","19601-"
"12147","2021-01-11T12:59:00.000","EMERGENCY DEMO","61884","DEMOLITION OF THE PARTIALLY COLLAPSED STRUCTURE LOCATED AT 515 N. 9TH ST. BUILDING WILL BE DEMOLISHED AND PARTY WALL WILL BE WATER PROOFED OR COVERED WITH STUCCO, REPAIRS TO PARTY WALL TO BE MADE AS NEEDED. APPROVED BY RS / JM.","55478","RES","RESIDENTIAL","2021-07-11T00:00:00.000",,,"10","Process Application","2021-01-11T13:36:39.000","Pre-Issue Permit","Y",,,"1705","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE SERVICES","515 N 9TH ST","EMPIRE WRECKING CO OF READING PA","1420 CLARION ST","READING","PA","19601-"
"12141","2021-02-05T09:56:58.000","DEMO","62088","COMPLETE DEMOLITION AND REMOVAL  OF FORMER RESIDENTIAL STRUCTUREAPPROVED JO/YC PER CITY OF READING","27000","RES","RESIDENTIAL","2021-08-05T09:57:54.000",,,"19","Pre-Issue Permit","2021-02-05T09:59:09.000","Issue Permit","Y",,,"25842","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","928 PERRY ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","2021-02-05T10:38:17.000","DEMO","62089","ENTIRE DEMOLITION AND REMOVAL OF FORMER RESIDENTIAL STRUCTURE APPROVED JO/YC CITY OF READING","37000","RES","RESIDENTIAL","2021-08-05T10:39:56.000",,,"19","Pre-Issue Permit","2021-02-05T10:41:16.000","Issue Permit","Y",,,"25842","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","235 N 3RD ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","2021-02-05T12:09:36.000","DEMO","62090","DEMOLITION OF THE PARTIALLY COLLAPSED STRUCTURE , BUILDING WILL BE DEMOLISHED AND PARTY WALLS WILL BE WATER PROOFED OR COVERED WITH STUCCO REPAIRS TO PARTY WALL TO BE MADE AS NEEDEDAPPROVED JO/YC CITY OF READING","86649","RES","RESIDENTIAL","2021-08-05T12:10:45.000",,,"19","Pre-Issue Permit","2021-02-08T10:03:25.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","645 N 9TH ST","1420 CLARION STREET",,"READING","PA","19601-"
"12147","2021-02-09T14:17:29.000",,"62106","DEMO OF HOME SEWER WAS DISCONNECTED ON 6/14/18 BY AMERICAN PLUMBING. APPROVED BY RS / JM.","9500","RES","RESIDENTIAL","2021-08-09T14:17:33.000",,,"10","Process Application","2021-02-10T14:01:28.000","Pre-Issue Permit","Y",,,"11783","Open",,,"WHOLE","WHOLE DEMOLITION","CC&J CONSTRUCTION","308 HOLLENBACH ST","PO BOX 373",,"BERNVILLE","PA","19506-"
"12141","2021-02-16T08:14:17.000","AKA 600 SPRING ST","62113","demolition of empty retail space down to slab on grade in preparation for future development Approve JO/YC","47500","COM","COMMERCIAL","2021-08-16T08:15:44.000",,,"19","Pre-Issue Permit","2021-02-16T08:24:03.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","600 SPRING ST","1420 CLARION STREET",,"READING","PA","19601-"
"12147","2018-08-13T12:31:00.000",,"56261","DEMOLITION PERMIT APPLICATION. SELECTIVE DEMOLITION OF THE THREE STORE EXISTING BUILDING LOCATED ON THE CORNER OF 8TH & PENN STREET. THE DUILGIN WAS PREVIOUSLY A BANK. THE BUILDING WILL BE RENOVATED TO SERVE AS A RESTAURANT AND COMMUNITY MEETING SPACE. APPROVED BY AK / JM. PLAN #34/18.","60000","COM","COMMERCIAL","2019-02-13T00:00:00.000",,,"10","Process Application","2021-07-07T08:06:14.000","Pre-Issue Permit","Y",,,"867","Open",,,"PARTL","PARTIAL DEMOLITION","BURKEY CONSTRUCTION CO","758 PENN ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12147","2022-01-24T15:38:00.000",,"63868","COMPLETE DEMOLITION AND REMOVAL OF FORMER RESIDENTIAL BUILDING AS PER CITY OF READING SPECIFICATIONS. APPROVED BY RS / JM.","47427","RES","RESIDENTIAL","2022-07-24T00:00:00.000",,,"10","Process Application","2022-01-24T15:48:18.000","Pre-Issue Permit","Y",,,"25842","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","519 CEDAR ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12147","2022-08-16T15:47:00.000",,"65124","INTERIOR / EXTERIOR DEMOLITION. P #77/22.APPROVED BY CG / JM.","21000","COM","COMMERCIAL","2023-02-16T00:00:00.000",,,"10","Process Application","2022-08-24T15:13:24.000","Pre-Issue Permit","Y",,,"24349","Open",,,"PARTL","PARTIAL DEMOLITION","GGC NATIONAL CONTRACTORS","100 LANCASTER AV","3442 BABCOCK BLVD",,"PITTSBURG","PA","15237-"
"12147","2020-09-29T11:23:47.000",,"61154","DEMOLITION OF THE 1 STORY RQCQUETTE BALL COURT BRICK BUILDING. APPROVED BY JO / JM.","30000","COM","COMMERCIAL","2021-03-29T11:23:48.000",,,"10","Process Application","2020-09-29T11:26:27.000","Pre-Issue Permit","Y",,,"12891","Open",,,"PARTL","PARTIAL DEMOLITION","DINOSAUR DEMOLITION LLC","627 WASHINGTON ST","PO BOX 15209",,"READING","PA","19612-"
"12147","2020-09-24T09:37:00.000",,"61244","REMOVAL OF CARPETS, CEILING TILES AND MISC. PARTITION WALLS. (INTERIOR DEMOLITION). APPROVED BY JO / JM. PLAN #63/20","4480","COM","COMMERCIAL","2021-03-24T00:00:00.000",,,"10","Process Application","2020-09-24T09:49:40.000","Pre-Issue Permit","Y",,,"21098","Open",,,"PARTL","PARTIAL DEMOLITION","BRIAN MORGAN CONSTRUCTION","810 OLEY ST","1818 RICHMOND AVE",,"BETHLEHEM","PA","18018-"
"12147","2020-10-23T09:37:00.000",,"61335","DEMOLITION AS PER PLANS AND SPECIFICATIONS SUBMITTED. PLAN #60/20.APPROVED BY JO / JM.","300000","COM","COMMERCIAL","2021-04-23T00:00:00.000",,,"10","Process Application","2020-10-23T09:40:04.000","Pre-Issue Permit","Y",,,"19347","Open",,,"PARTL","PARTIAL DEMOLITION","D&B CONSTRUCTION GROUP","400 WASHINGTON ST","8 MORGAN DR",,"SINKING SPRING","PA","19608-"
"12147","2020-10-27T08:42:43.000",,"61423","DEMOLITION OF SINGLE STORY STRUCTURE LOCATED AT THE ABOVE ADDRESS. ONCE BUILDING IS DEMOLISHED. ANY WORK NEEDED TO BE PERFORMED TO THE ADJACENT STRUCTURE WILL BE DETERMINED ONCE DEMOLITION IS COMPLETE. WALL APPEARS TO BE COLD JOINTED, NO PARTY WALL.  APPROVED BY JO / JM.","151679","COM","COMMERCIAL","2021-04-27T08:42:44.000",,,"10","Process Application","2020-10-27T08:44:30.000","Pre-Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","330 ELM ST","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2020-11-17T12:38:00.000","DEMO","61453","DEMOLITION OF THE PARTIALLY COLLAPSED STRUCTURE LOCATED AT 240A WOOD ST BUILDING WILL BE DEMOLISHED AND PARTY WALLS WILL BE WATER PROOFED OR COVERED WITH STUCCO, REPAIRS TO BE MADE AS NEEDEDAPPROVED RS/YC","51681","RES","RESIDENTIAL","2021-05-17T00:00:00.000",,,"19","Pre-Issue Permit","2020-11-17T12:46:29.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","240 WOOD ST A","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2020-11-17T12:57:00.000","DEMO","61456","DEMOLITION OF THE PARTIALLY COLLAPSED STRUCTURE LOCATED AT 244 WOOD ST BUILDING WILL BE DEMOLISHED AND PARTY WALLS WILL BE WATER PROOFED OR COVERED WITH STUCCO, REPAIRS TO BE MADE AS NEEDEDAPPROVED RS/YC","49805","RES","RESIDENTIAL","2021-05-17T00:00:00.000",,,"19","Pre-Issue Permit","2020-11-17T13:23:21.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","244 WOOD ST","1420 CLARION STREET",,"READING","PA","19601-"
