Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
130002143,01/09/2013 12:00:00 AM,19:03,01/09/2013 12:00:00 AM,18:45,,,802,13B,Non Agg Assault Dome,311,64123,PJ0341,EPD,Y,1,SUS,B,M,19,N,"200 BALES AV
KANSAS CITY, MO 64123
(39.11451293900046, -94.5404159849997)",202,4,7,76
130001379,01/07/2013 12:00:00 AM,0:28,01/06/2013 12:00:00 AM,6:40,,,401,13A,Aggravated Assault (,345,64133,PJ3526,EPD,U,1,VIC,B,M,0,N,"10600 E 42 ST
KANSAS CITY, MO 64133
(39.04642917400048, -94.45390241699965)",173,3,7,37
130002384,01/10/2013 12:00:00 AM,19:22,01/10/2013 12:00:00 AM,19:22,,,802,13B,Non Agg Assault Dome,413,64151,PP0690,NPD,U,1,ARR,W,F,17,N,"5600 N AMORET AV
KANSAS CITY, MO 64151
(39.19620048200045, -94.62762642899969)",246,5,3,66
130002029,01/09/2013 12:00:00 AM,12:49,01/09/2013 12:00:00 AM,9:09,01/09/2013 12:00:00 AM,11:00,831,13C,Intimidation,324,64127,PJ2094,EPD,N,1,VIC,B,M,37,N,"2400 BRIGHTON AV
KANSAS CITY, MO 64127
(39.08194530200046, -94.52461932799969)",107,3,7,95
130001177,01/05/2013 12:00:00 AM,20:38,01/05/2013 12:00:00 AM,20:38,,,801,13B,Non Aggravated Assau,222,64130,PJ4356,MPD,N,1,SUS,B,M,24,N,"1800 E 55 ST
KANSAS CITY, MO 64130
(39.02687205300049, -94.56434876599968)",58,2,7,157
130001211,01/06/2013 12:00:00 AM,1:45,01/06/2013 12:00:00 AM,1:45,,,401,13A,Aggravated Assault (,122,64124,PJ0762,CPD,U,1,SUS,B,M,15,Y,"700 PARK AV
KANSAS CITY, MO 64124
(39.10449563600048, -94.5546042959997)",109,3,7,70
130002095,01/09/2013 12:00:00 AM,16:24,01/09/2013 12:00:00 AM,16:00,,,801,13B,Non Aggravated Assau,534,64137,PJ7161,SPD,U,1,VIC,B,F,27,N,"11400 GRANDVIEW RD
KANSAS CITY, MO 64137
(38.91848249700047, -94.53278601799968)",34,1,7,149
130001526,01/07/2013 12:00:00 AM,13:42,01/07/2013 12:00:00 AM,13:35,,,802,13B,Non Agg Assault Dome,414,64151,PP0572,NPD,Y,1,SUS,W,M,55,N,"7000 N MONTROSE AV
KANSAS CITY, MO 64151
(39.22106984700048, -94.65781366399966)",,,3,66
130043384,06/22/2013 12:00:00 AM,13:06,06/22/2013 12:00:00 AM,13:00,,,802,13B,Non Agg Assault Dome,534,64134,PJ7081,SPD,Y,1,VIC,U,U,,N,"11300 GRANDVIEW RD
KANSAS CITY, MO 64134
(38.919684204000475, -94.53269877699967)",34,1,7,149
130001705,01/08/2013 12:00:00 AM,8:25,01/08/2013 12:00:00 AM,8:15,,,802,13B,Non Agg Assault Dome,541,64129,PJ6451,SPD,Y,1,VIC,B,F,28,N,"E BANNISTER RD/US 71 HW
KANSAS CITY, MO 64129
(39.03902217600046, -94.49601940699966)",19,3,7,155
130001729,01/08/2013 12:00:00 AM,9:45,01/08/2013 12:00:00 AM,9:15,,,802,13B,Non Agg Assault Dome,242,64131,PJ5703,MPD,U,1,ARR,B,M,35,N,"2200 E 75 ST
KANSAS CITY, MO 64131
(38.99106785300046, -94.56325969199969)",154,2,7,151
130001930,01/09/2013 12:00:00 AM,6:40,01/09/2013 12:00:00 AM,6:30,,,801,13B,Non Aggravated Assau,413,64151,PP0699,NPD,N,1,SUS,B,M,24,N,"4200 NW 57 TE
KANSAS CITY, MO 64151
(39.198884474000465, -94.63003829199965)",246,5,3,66
130083774,11/18/2013 12:00:00 AM,1:48,11/18/2013 12:00:00 AM,1:48,,,801,13B,Non Aggravated Assau,415,64118,PC0412,NPD,N,1,VIC,W,M,31,N,"7900 N OAK TF
KANSAS CITY, MO 64118
(39.214273628000456, -94.57336919499966)",,,4,154
130002411,01/10/2013 12:00:00 AM,21:34,01/10/2013 12:00:00 AM,21:34,,,802,13B,Non Agg Assault Dome,641,64158,PC0406,SCP,Y,1,ARR,W,M,28,N,"7900 N FLINTLOCK RD
KANSAS CITY, MO 64158
(39.23788410600048, -94.4689802319997)",244,6,4,122
130001465,01/07/2013 12:00:00 AM,8:25,01/07/2013 12:00:00 AM,8:20,,,801,13B,Non Aggravated Assau,642,64116,PC0309,SCP,N,1,SUS,W,M,29,N,"600 NE 87 TE
KANSAS CITY, MO 64116
(39.252756469000474, -94.5734013769997)",30,6,4,82
130088474,12/08/2013 12:00:00 AM,9:30,09/01/2013 12:00:00 AM,0:01,12/07/2013 12:00:00 AM,23:59,831,13C,Intimidation,243,64132,PJ5594,MPD,U,1,VIC,B,M,56,N,"7300 NORTON AV
KANSAS CITY, MO 64132
(38.99333362800047, -94.53949214599965)",131,2,7,151
130001181,01/05/2013 12:00:00 AM,21:38,01/05/2013 12:00:00 AM,21:35,,,401,13A,Aggravated Assault (,333,64130,PJ3362,EPD,N,1,VIC,B,M,50,N,"4100 BELLEFONTAINE AV
KANSAS CITY, MO 64130
(39.051502350000476, -94.54811583099968)",177,3,7,157
130002496,01/11/2013 12:00:00 AM,9:14,01/10/2013 12:00:00 AM,23:00,,,201,11A,Rape,535,64147,PJ7443,SPD,U,1,VIC,B,F,22,N,"14400 S US 71 HWY WEST FRONT RD
KANSAS CITY, MO 64147
(38.85709245000049, -94.52893716899968)",189,1,7,153
130001177,01/05/2013 12:00:00 AM,20:38,01/05/2013 12:00:00 AM,20:38,,,801,13B,Non Aggravated Assau,222,64130,PJ4356,MPD,N,3,VIC,W,F,20,N,"1800 E 55 ST
KANSAS CITY, MO 64130
(39.02687205300049, -94.56434876599968)",58,2,7,157
130001384,01/07/2013 12:00:00 AM,2:06,01/07/2013 12:00:00 AM,2:05,,,802,13B,Non Agg Assault Dome,324,64127,PJ2209,EPD,N,1,VIC,B,F,41,N,"2600 CYPRESS AV
KANSAS CITY, MO 64127
(39.078101260000494, -94.5308848789997)",107,3,7,95
130002423,01/10/2013 12:00:00 AM,23:22,01/10/2013 12:00:00 AM,23:15,,,403,13A,Agg Assault - Domest,342,64129,PJ2546,EPD,Y,1,VIC,W,F,22,N,"2900 BLUE RIDGE BL
KANSAS CITY, MO 64129
(39.07033176700048, -94.46978833499969)",236,3,7,155
130001177,01/05/2013 12:00:00 AM,20:38,01/05/2013 12:00:00 AM,20:38,,,801,13B,Non Aggravated Assau,222,64130,PJ4356,MPD,N,2,SUS,B,M,,N,"1800 E 55 ST
KANSAS CITY, MO 64130
(39.02687205300049, -94.56434876599968)",58,2,7,157
130001654,01/07/2013 12:00:00 AM,23:57,01/07/2013 12:00:00 AM,23:35,,,801,13B,Non Aggravated Assau,224,64131,PJ4817,MPD,U,1,VIC,B,M,61,N,"6000 PROSPECT AV
KANSAS CITY, MO 64131
(39.01734160900048, -94.55597557299967)",58,2,7,157
130001717,01/08/2013 12:00:00 AM,9:00,01/07/2013 12:00:00 AM,10:40,,,801,13B,Non Aggravated Assau,331,64128,PJ2493,EPD,U,2,SUS,B,F,14,N,"3000 AGNES AV
KANSAS CITY, MO 64128
(39.07144549700047, -94.54816513199967)",77,3,7,36
130001177,01/05/2013 12:00:00 AM,20:38,01/05/2013 12:00:00 AM,20:38,,,801,13B,Non Aggravated Assau,222,64130,PJ4356,MPD,N,1,ARR,W,M,24,N,"1800 E 55 ST
KANSAS CITY, MO 64130
(39.02687205300049, -94.56434876599968)",58,2,7,157
130001717,01/08/2013 12:00:00 AM,9:00,01/07/2013 12:00:00 AM,10:40,,,801,13B,Non Aggravated Assau,331,64128,PJ2493,EPD,N,1,VIC,B,F,13,N,"3000 AGNES AV
KANSAS CITY, MO 64128
(39.07144549700047, -94.54816513199967)",77,3,7,36
130001627,01/07/2013 12:00:00 AM,20:40,01/07/2013 12:00:00 AM,20:30,,,801,13B,Non Aggravated Assau,144,64109,PJ3641,CPD,U,1,VIC,B,M,46,N,"BRUSH CREEK BL/PASEO
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)",123,3,7,19
130002444,01/11/2013 12:00:00 AM,2:12,01/11/2013 12:00:00 AM,2:12,,,802,13B,Non Agg Assault Dome,232,64131,PJ5808,MPD,Y,1,VIC,B,F,25,N,"1300 E 79 ST
KANSAS CITY, MO 64131
(38.984216964000495, -94.57259826099965)",98,2,7,163
130001908,01/09/2013 12:00:00 AM,0:47,01/09/2013 12:00:00 AM,0:47,,,801,13B,Non Aggravated Assau,314,64124,PJ0630,EPD,U,1,ARR,B,M,31,N,"3700 ROBERTS ST
KANSAS CITY, MO 64124
(39.10676808500045, -94.53747983299968)",202,4,7,70
130001922,01/09/2013 12:00:00 AM,5:33,01/09/2013 12:00:00 AM,5:25,,,802,13B,Non Agg Assault Dome,543,64134,PJ7293,SPD,U,1,SUS,B,M,26,N,"11800 BLUE RIDGE BL
KANSAS CITY, MO 64134
(38.90995522100047, -94.52132213299967)",34,1,7,143
130001332,01/06/2013 12:00:00 AM,18:09,01/06/2013 12:00:00 AM,17:00,,,802,13B,Non Agg Assault Dome,123,64123,PJ1833,CPD,Y,1,VIC,B,F,30,N,"E 23 ST/PASEO
KANSAS CITY, MO 64123
(39.11344343000047, -94.52553937499965)",174,4,7,76
130002036,01/09/2013 12:00:00 AM,13:23,03/01/2012 12:00:00 AM,6:00,10/31/2012 12:00:00 AM,24:00:00,210,11B,Forcible Sodomy,644,64157,PC0057,SCP,U,1,SUS,W,F,19,N,"8400 NE 115 TE
KANSAS CITY, MO 64157
(39.30099585500045, -94.47979790399967)",244,6,4,152
130002463,01/11/2013 12:00:00 AM,6:38,01/11/2013 12:00:00 AM,6:00,,,802,13B,Non Agg Assault Dome,112,64105,PJ0822,CPD,Y,2,VIC,B,M,34,N,"900 E 9 ST
KANSAS CITY, MO 64105
(39.10325269500049, -94.57243448099968)",183,4,7,75
130001862,01/08/2013 12:00:00 AM,18:31,01/08/2013 12:00:00 AM,18:31,,,101,09A,HOMICIDE/Non Neglige,542,64138,PJ6349,SPD,U,1,SUS,B,M,,Y,"8900 BLUE RIDGE BL
KANSAS CITY, MO 64138
(38.96194964900047, -94.49758182599965)",27,2,7,98
130002420,01/10/2013 12:00:00 AM,21:59,01/10/2013 12:00:00 AM,21:45,,,401,13A,Aggravated Assault (,636,64119,PC0913,SCP,N,1,SUS,W,M,44,Y,"8100 N SAN RAFAEL DR
KANSAS CITY, MO 64119
(39.18445123400045, -94.48344281999965)",22,6,4,135
130001384,01/07/2013 12:00:00 AM,2:06,01/07/2013 12:00:00 AM,2:05,,,802,13B,Non Agg Assault Dome,324,64127,PJ2209,EPD,U,1,SUS,B,M,41,N,"2600 CYPRESS AV
KANSAS CITY, MO 64127
(39.078101260000494, -94.5308848789997)",107,3,7,95
130001476,01/07/2013 12:00:00 AM,12:00,01/07/2013 12:00:00 AM,11:30,,,802,13B,Non Agg Assault Dome,543,64134,PJ7122,SPD,Y,1,VIC,B,F,23,N,"11300 SYCAMORE TE
KANSAS CITY, MO 64134
(38.92230027900047, -94.49829708099969)",190,1,7,143
130002080,01/09/2013 12:00:00 AM,15:10,01/09/2013 12:00:00 AM,15:10,,,402,13A,Agg Assault - Drive-,311,64124,PJ0234,EPD,U,10,VIC,U,M,13,Y,"4400 SCARRITT AV
KANSAS CITY, MO 64124
(39.11491800700048, -94.53005950699969)",174,4,7,76
130002434,01/10/2013 12:00:00 AM,23:46,01/10/2013 12:00:00 AM,23:30,01/10/2013 12:00:00 AM,23:46,802,13B,Non Agg Assault Dome,424,64155,PP0119,NPD,Y,1,SUS,W,M,23,N,"I 435 HW/N SKYVIEW AV
KANSAS CITY, MO 64155
(39.27609002000048, -94.57066660199968)",80,5,4,82
130023596,04/09/2013 12:00:00 AM,9:59,04/09/2013 12:00:00 AM,3:30,,,401,13A,Aggravated Assault (,123,64109,PJ2471,CPD,U,1,SUS,B,M,,Y,"3000 WOODLAND AV
KANSAS CITY, MO 64109
(39.07186116700046, -94.56204567199967)",66,3,7,19
130001367,01/06/2013 12:00:00 AM,22:10,01/06/2013 12:00:00 AM,22:10,01/06/2013 12:00:00 AM,22:21,403,13A,Agg Assault - Domest,535,64145,PJ7443,SPD,Y,1,VIC,B,F,20,Y,"14500 S US 71 HWY WEST FRONT RD
KANSAS CITY, MO 64145
(38.8955022990005, -94.59558955399967)",121,1,7,129
130001177,01/05/2013 12:00:00 AM,20:38,01/05/2013 12:00:00 AM,20:38,,,801,13B,Non Aggravated Assau,222,64130,PJ4356,MPD,N,1,VIC,B,M,39,N,"1800 E 55 ST
KANSAS CITY, MO 64130
(39.02687205300049, -94.56434876599968)",58,2,7,157
130002243,01/10/2013 12:00:00 AM,9:26,01/10/2013 12:00:00 AM,9:15,,,802,13B,Non Agg Assault Dome,322,64124,PJ0967,EPD,Y,1,VIC,B,F,24,Y,"4400 E 9 ST
KANSAS CITY, MO 64124
(39.10188831700049, -94.53038877399968)",215,3,7,70
130001312,01/06/2013 12:00:00 AM,15:46,01/04/2013 12:00:00 AM,5:00,,,801,13B,Non Aggravated Assau,343,64127,PJ2294,EPD,U,2,SUS,W,M,,N,"5300 E 27 ST
KANSAS CITY, MO 64127
(39.07613503900046, -94.52130925999967)",107,3,7,95
130002080,01/09/2013 12:00:00 AM,15:10,01/09/2013 12:00:00 AM,15:10,,,402,13A,Agg Assault - Drive-,311,64124,PJ0234,EPD,U,9,VIC,U,M,18,Y,"4400 SCARRITT AV
KANSAS CITY, MO 64124
(39.11491800700048, -94.53005950699969)",174,4,7,76
130001627,01/07/2013 12:00:00 AM,20:40,01/07/2013 12:00:00 AM,20:30,,,801,13B,Non Aggravated Assau,144,64109,PJ3641,CPD,U,3,SUS,B,M,16,N,"BRUSH CREEK BL/PASEO
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)",123,3,7,19
130001332,01/06/2013 12:00:00 AM,18:09,01/06/2013 12:00:00 AM,17:00,,,802,13B,Non Agg Assault Dome,123,64123,PJ1833,CPD,U,2,SUS,B,M,28,N,"E 23 ST/PASEO
KANSAS CITY, MO 64123
(39.11344343000047, -94.52553937499965)",174,4,7,76
130001643,01/07/2013 12:00:00 AM,22:15,01/07/2013 12:00:00 AM,22:15,,,801,13B,Non Aggravated Assau,331,64127,PJ2553,EPD,U,2,SUS,B,F,,N,"3000 E 32 ST
KANSAS CITY, MO 64127
(39.06885750400045, -94.54812885999968)",77,3,7,36
130002112,01/09/2013 12:00:00 AM,17:34,01/07/2013 12:00:00 AM,4:00,,,1750,11D,Sex Off Fondle - mol,112,64106,PJ1013,CPD,U,1,SUS,W,M,,N,"1100 WALNUT ST
KANSAS CITY, MO 64106
(39.100622184000486, -94.58207640699965)",5,4,7,75
130001811,01/08/2013 12:00:00 AM,15:43,01/08/2013 12:00:00 AM,15:42,,,801,13B,Non Aggravated Assau,213,64129,PJ5063,MPD,N,1,VIC,W,F,47,N,"6400 MANCHESTER AV
KANSAS CITY, MO 64129
(39.00809137100049, -94.49599588899969)",18,2,7,37
130001993,01/09/2013 12:00:00 AM,11:18,01/09/2013 12:00:00 AM,11:00,,,801,13B,Non Aggravated Assau,133,64111,PJ3226,CPD,U,1,VIC,B,F,45,N,"4200 BRIDGER RD
KANSAS CITY, MO 64111
(39.05270234200049, -94.59407582499966)",42,4,7,50
130002492,01/11/2013 12:00:00 AM,9:19,01/11/2013 12:00:00 AM,9:15,,,801,13B,Non Aggravated Assau,213,64129,PJ4889,MPD,U,1,ARR,B,M,15,N,"E 63 TF/BLUE PARKWAY DR
KANSAS CITY, MO 64129
(39.03902217600046, -94.49601940699966)",19,3,7,155
130001414,01/07/2013 12:00:00 AM,7:34,01/07/2013 12:00:00 AM,7:20,,,802,13B,Non Agg Assault Dome,322,64127,PJ1369,EPD,Y,1,VIC,B,F,29,N,"4300 E TRUMAN RD
KANSAS CITY, MO 64127
(39.09402632300049, -94.53188886899966)",17,3,7,95
130001810,01/08/2013 12:00:00 AM,15:04,01/08/2013 12:00:00 AM,14:30,,,802,13B,Non Agg Assault Dome,636,64119,PC0836,SCP,Y,1,VIC,B,M,43,N,"5100 N SMALLEY AV
KANSAS CITY, MO 64119
(39.18687917800048, -94.48703227699968)",22,6,4,135
130001901,01/08/2013 12:00:00 AM,22:33,01/08/2013 12:00:00 AM,18:00,,,802,13B,Non Agg Assault Dome,411,64118,PC1483,NPD,Y,1,VIC,W,F,49,N,"100 NE HARLEM RD
KANSAS CITY, MO 64118
(39.11811324400048, -94.58468852199968)",137,4,4,167
130001383,01/07/2013 12:00:00 AM,1:49,01/07/2013 12:00:00 AM,1:49,,,801,13B,Non Aggravated Assau,113,64105,PJ1177,CPD,U,1,ARR,W,F,21,N,"100 E 13 ST
KANSAS CITY, MO 64105
(39.09864529800046, -94.58445112699968)",5,4,7,72
130001723,01/08/2013 12:00:00 AM,9:39,01/08/2013 12:00:00 AM,9:39,,,401,13A,Aggravated Assault (,315,64124,PJ0305,EPD,N,1,VIC,W,F,32,N,"ST JOHN AV/TOPPING AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)",202,4,7,70
130002384,01/10/2013 12:00:00 AM,19:22,01/10/2013 12:00:00 AM,19:22,,,801,13B,Non Aggravated Assau,413,64151,PP0690,NPD,N,2,VIC,W,M,47,N,"5600 N AMORET AV
KANSAS CITY, MO 64151
(39.19620048200045, -94.62762642899969)",246,5,3,66
130001383,01/07/2013 12:00:00 AM,1:49,01/07/2013 12:00:00 AM,1:49,,,801,13B,Non Aggravated Assau,113,64105,PJ1177,CPD,U,1,VIC,W,M,25,N,"100 E 13 ST
KANSAS CITY, MO 64105
(39.09864529800046, -94.58445112699968)",5,4,7,72
130001248,01/06/2013 12:00:00 AM,9:47,01/06/2013 12:00:00 AM,9:47,,,802,13B,Non Agg Assault Dome,999,64127,PWX001,OSPD,U,2,VIC,B,M,51,N,"1500 GARFIELD AV
KANSAS CITY, MO 64127
(39.09406454900045, -94.5575619659997)",54,3,7,95
130002455,01/11/2013 12:00:00 AM,4:22,01/11/2013 12:00:00 AM,4:22,,,801,13B,Non Aggravated Assau,323,64127,PJ1931,EPD,N,1,SUS,B,M,60,N,"2300 WALROND AV
KANSAS CITY, MO 64127
(39.084201530000485, -94.54565581299966)",233,3,7,95
130032537,05/13/2013 12:00:00 AM,11:49,05/13/2013 12:00:00 AM,11:40,,,802,13B,Non Agg Assault Dome,415,64118,PC0388,NPD,Y,1,SUS,B,M,29,N,"1200 NW BARRY RD
KANSAS CITY, MO 64118
(39.24658207000044, -94.59565271599968)",180,5,4,82
130001358,01/06/2013 12:00:00 AM,21:11,01/06/2013 12:00:00 AM,21:00,,,403,13A,Agg Assault - Domest,321,64127,PJ1043,EPD,Y,1,VIC,B,M,25,N,"2600 E 11 ST
KANSAS CITY, MO 64127
(39.100656641000455, -94.55121035999969)",109,3,7,95
130001478,01/07/2013 12:00:00 AM,12:11,01/05/2013 12:00:00 AM,22:00,01/05/2013 12:00:00 AM,23:00,802,13B,Non Agg Assault Dome,415,64118,PC0388,NPD,Y,1,ARR,B,M,18,N,"7900 N HICKORY ST
KANSAS CITY, MO 64118
(39.23787388000045, -94.59233999099968)",59,5,4,154
130019102,03/21/2013 12:00:00 AM,23:36,03/21/2013 12:00:00 AM,23:30,,,101,09A,HOMICIDE/Non Neglige,221,,PJ3927,MPD,U,1,SUS,B,M,,Y,"4900 BROOKSIDE BL
KANSAS CITY, MO
(39.038369108000495, -94.58486206199967)",36,4,7,44
130078833,10/29/2013 12:00:00 AM,18:21,10/29/2013 12:00:00 AM,18:21,,,401,13A,Aggravated Assault (,341,64126,PJ1358,EPD,N,1,SUS,B,M,30,N,"6800 E 13 ST
KANSAS CITY, MO 64126
(39.095524627000486, -94.50329948499967)",83,3,7,94
130001324,01/06/2013 12:00:00 AM,17:05,01/06/2013 12:00:00 AM,16:30,,,802,13B,Non Agg Assault Dome,642,64155,PC0294,SCP,U,1,VIC,W,F,26,N,"1800 NE 85 TE
KANSAS CITY, MO 64155
(39.249108057000456, -94.55697995199966)",30,6,4,82
130001384,01/07/2013 12:00:00 AM,2:06,01/07/2013 12:00:00 AM,2:05,,,802,13B,Non Agg Assault Dome,324,64127,PJ2209,EPD,N,1,VIC,B,M,61,N,"2600 CYPRESS AV
KANSAS CITY, MO 64127
(39.078101260000494, -94.5308848789997)",107,3,7,95
130001204,01/06/2013 12:00:00 AM,1:26,01/06/2013 12:00:00 AM,1:20,,,801,13B,Non Aggravated Assau,231,64114,PJ5592,MPD,U,1,SUS,W,M,34,N,"7400 BROADWAY
KANSAS CITY, MO 64114
(38.99353631000048, -94.59380742599967)",146,1,7,162
130001578,01/07/2013 12:00:00 AM,17:11,01/04/2013 12:00:00 AM,16:30,,,801,13B,Non Aggravated Assau,411,64118,PC1308,NPD,N,1,SUS,W,M,,N,"3500 N MAIN ST , KC
KANSAS CITY, MO 64118
(39.15858504500045, -94.5825740949997)",62,4,4,167
130002119,01/09/2013 12:00:00 AM,17:43,01/09/2013 12:00:00 AM,17:42,,,402,13A,Agg Assault - Drive-,243,64132,PJ5807,MPD,N,2,VIC,B,F,17,Y,"7400 MANCHESTER AV
KANSAS CITY, MO 64132
(38.98995213900048, -94.49683563499968)",181,2,7,37
130001349,01/06/2013 12:00:00 AM,20:04,01/06/2013 12:00:00 AM,19:30,,,802,13B,Non Agg Assault Dome,633,64119,PC0716,SCP,U,1,VIC,W,M,27,N,"5500 N SCANDIA LN
KANSAS CITY, MO 64119
(39.20301137400048, -94.52456609299969)",187,6,4,135
130001702,01/08/2013 12:00:00 AM,8:01,01/08/2013 12:00:00 AM,6:00,,,802,13B,Non Agg Assault Dome,213,,PJ4272,MPD,Y,1,VIC,W,F,20,N,"5100 BOOTH AV
KANSAS CITY, MO
(39.031133543000465, -94.48581717599967)",19,3,7,155
130057255,08/11/2013 12:00:00 AM,15:26,08/11/2013 12:00:00 AM,15:26,,,802,13B,Non Agg Assault Dome,314,64124,PJ0861,EPD,U,1,SUS,W,F,39,N,"700 DENVER AVE
KANSAS CITY, MO 64124
(39.10333457700045, -94.52124936699965)",215,3,7,70
130001908,01/09/2013 12:00:00 AM,0:47,01/09/2013 12:00:00 AM,0:47,,,801,13B,Non Aggravated Assau,314,64124,PJ0630,EPD,U,1,VIC,W,M,55,N,"3700 ROBERTS ST
KANSAS CITY, MO 64124
(39.10676808500045, -94.53747983299968)",202,4,7,70
130002076,01/09/2013 12:00:00 AM,13:36,01/09/2013 12:00:00 AM,13:36,,,403,13A,Agg Assault - Domest,324,64127,PJ1964,EPD,Y,1,VIC,W,F,32,N,"E 24 ST/LISTER AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130001391,01/07/2013 12:00:00 AM,3:05,01/07/2013 12:00:00 AM,1:00,01/07/2013 12:00:00 AM,2:15,401,13A,Aggravated Assault (,115,,PJ1938,CPD,U,1,VIC,B,M,47,Y,"UNKNOWN
KANSAS CITY, MO
(39.10295319700049, -94.5830775179997)",5,4,7,75
130001381,01/07/2013 12:00:00 AM,0:10,01/07/2013 12:00:00 AM,0:05,,,401,13A,Aggravated Assault (,632,64117,PC1152,SCP,U,1,SUS,W,M,17,N,"4400 N CHOUTEAU TF
KANSAS CITY, MO 64117
(39.16966345600048, -94.52730779199965)",127,6,4,166
130002080,01/09/2013 12:00:00 AM,15:10,01/09/2013 12:00:00 AM,15:10,,,402,13A,Agg Assault - Drive-,311,64124,PJ0234,EPD,U,2,VIC,U,M,14,Y,"4400 SCARRITT AV
KANSAS CITY, MO 64124
(39.11491800700048, -94.53005950699969)",174,4,7,76
130001180,01/05/2013 12:00:00 AM,21:55,01/05/2013 12:00:00 AM,21:30,,,401,13A,Aggravated Assault (,323,64108,PJ1748,EPD,U,1,VIC,B,F,17,Y,"E 23 ST/I 70 HW
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130001295,01/06/2013 12:00:00 AM,14:59,01/06/2013 12:00:00 AM,12:00,,,802,13B,Non Agg Assault Dome,314,64126,PJ0636,EPD,Y,1,VIC,W,M,36,N,"500 DENVER AV
KANSAS CITY, MO 64126
(39.107045677000485, -94.52135596899967)",192,4,7,70
130002415,01/10/2013 12:00:00 AM,22:14,01/10/2013 12:00:00 AM,22:14,,,101,09A,HOMICIDE/Non Neglige,324,64127,PJ2094,EPD,U,1,VIC,B,F,44,Y,"2400 BRIGHTON AV
KANSAS CITY, MO 64127
(39.08194530200046, -94.52461932799969)",107,3,7,95
130001204,01/06/2013 12:00:00 AM,1:26,01/06/2013 12:00:00 AM,1:20,,,801,13B,Non Aggravated Assau,231,64114,PJ5592,MPD,U,1,VIC,W,M,32,N,"7400 BROADWAY
KANSAS CITY, MO 64114
(38.99353631000048, -94.59380742599967)",146,1,7,162
130001478,01/07/2013 12:00:00 AM,12:11,01/05/2013 12:00:00 AM,22:00,01/05/2013 12:00:00 AM,23:00,802,13B,Non Agg Assault Dome,415,64118,PC0388,NPD,Y,1,VIC,W,F,18,N,"7900 N HICKORY ST
KANSAS CITY, MO 64118
(39.23787388000045, -94.59233999099968)",59,5,4,154
130001381,01/07/2013 12:00:00 AM,0:10,01/07/2013 12:00:00 AM,0:05,,,401,13A,Aggravated Assault (,632,64117,PC1152,SCP,U,4,SUS,W,F,18,N,"4400 N CHOUTEAU TF
KANSAS CITY, MO 64117
(39.16966345600048, -94.52730779199965)",127,6,4,166
130001723,01/08/2013 12:00:00 AM,9:39,01/08/2013 12:00:00 AM,9:39,,,401,13A,Aggravated Assault (,315,64124,PJ0305,EPD,N,3,VIC,B,M,33,N,"ST JOHN AV/TOPPING AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)",202,4,7,70
130064963,09/08/2013 12:00:00 AM,16:00,09/08/2013 12:00:00 AM,15:00,,,802,13B,Non Agg Assault Dome,232,64132,PJ5813,MPD,U,1,ARR,W,M,52,N,"1400 E 78 ST
KANSAS CITY, MO 64132
(38.98512803900047, -94.57110995899967)",98,2,7,163
130001211,01/06/2013 12:00:00 AM,1:45,01/06/2013 12:00:00 AM,1:45,,,401,13A,Aggravated Assault (,122,64124,PJ0762,CPD,U,3,VIC,B,F,21,Y,"700 PARK AV
KANSAS CITY, MO 64124
(39.10449563600048, -94.5546042959997)",109,3,7,70
130001901,01/08/2013 12:00:00 AM,22:33,01/08/2013 12:00:00 AM,18:00,,,802,13B,Non Agg Assault Dome,411,64118,PC1483,NPD,U,1,SUS,W,M,50,N,"100 NE HARLEM RD
KANSAS CITY, MO 64118
(39.11811324400048, -94.58468852199968)",137,4,4,167
130001349,01/06/2013 12:00:00 AM,20:04,01/06/2013 12:00:00 AM,19:30,,,802,13B,Non Agg Assault Dome,633,64119,PC0716,SCP,U,2,VIC,W,F,27,N,"5500 N SCANDIA LN
KANSAS CITY, MO 64119
(39.20301137400048, -94.52456609299969)",187,6,4,135
130001355,01/06/2013 12:00:00 AM,20:59,01/06/2013 12:00:00 AM,18:00,,,401,13A,Aggravated Assault (,123,64107,PJ2275,CPD,U,1,SUS,B,F,30,N,"2800 PASEO
KANSAS CITY, MO 64107
(39.10295319700049, -94.5830775179997)",5,4,7,75
130001205,01/06/2013 12:00:00 AM,2:05,01/06/2013 12:00:00 AM,1:50,,,801,13B,Non Aggravated Assau,113,,PJ1177,CPD,U,2,SUS,B,M,25,N,"100 E 13 ST
KANSAS CITY, MO
(39.098579058000496, -94.58204310599967)",5,4,7,75
