"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","location_1"
"130000344","2013-01-02T00:00:00.000","12:55","2012-12-22T00:00:00.000","12:00","2012-12-24T00:00:00.000","9:00","640","23F","Stealing From Auto","423","64155","PC0186","NPD","U","1","VIC",,,,"N","200 NE 102 TE
KANSAS CITY, MO 64155
(39.2798186120005, -94.57767040299967)"
"130006816","2013-01-28T00:00:00.000","21:25","2013-01-26T00:00:00.000","15:00","2013-01-26T00:00:00.000","22:00","670","23D","Stealing from Buildi","632","64117","PC1322","SCP","N","1","VIC","W","M","38","N","3700 N ANTIOCH RD
KANSAS CITY, MO 64117
(39.16124855600049, -94.5468354839997)"
"130000661","2013-01-03T00:00:00.000","16:51","2013-01-03T00:00:00.000","13:00","2013-01-03T00:00:00.000","15:00","670","23D","Stealing from Buildi","241","64130","PJ4990","MPD","U","1","VIC","W","F","27","N","2300 E MEYER BL
KANSAS CITY, MO 64130
(39.00715878900047, -94.55978085299967)"
"130081190","2013-11-07T00:00:00.000","12:30","2013-11-07T00:00:00.000","12:30",,,"1849","35A","Possession/Sale/Dist","233","64114","PJ5922","MPD","U","4","ARR","B","M","12","N","8100 WORNALL RD
KANSAS CITY, MO 64114
(38.98131399500045, -94.59477897399967)"
"130000095","2013-01-01T00:00:00.000","9:41","2012-12-31T00:00:00.000","11:59","2013-01-01T00:00:00.000","0:30","401","13A","Aggravated Assault (","331","64128","PJ2253","EPD","N","1","VIC","B","M","17","Y","3200 LOCKRIDGE ST
KANSAS CITY, MO 64128
(39.07577800900049, -94.54580978599967)"
"130000008","2013-01-01T00:00:00.000","0:36","2013-01-01T00:00:00.000","0:36",,,"802","13B","Non Agg Assault Dome","121","64124","PJ0444","CPD","Y","1","VIC","B","F","24","N","400 PROSPECT AV
KANSAS CITY, MO 64124
(39.11024195800047, -94.55066586499964)"
"130000387","2013-01-02T00:00:00.000","14:17","2012-12-24T00:00:00.000","17:00","2013-01-02T00:00:00.000","14:00","501","220","Burglary - Residence","341","64127","PJ1297","EPD","U","1","VIC",,,,"N","1200 BENNINGTON AV
KANSAS CITY, MO 64127
(39.09729400000049, -94.50541695999965)"
"130000897","2013-01-04T00:00:00.000","15:49","2013-01-04T00:00:00.000","15:49",,,"650","23G","Stealing Auto Parts/","121","64106","PJ0558","CPD","N","1","SUS","U","U",,"N","500 CAMPBELL ST
KANSAS CITY, MO 64106
(39.1101005270005, -94.5734195179997)"
"130000736","2013-01-04T00:00:00.000","0:52","2013-01-01T00:00:00.000","0:52",,,"1849","35A","Possession/Sale/Dist","314","64124","PJ0605","EPD","U","1","ARR","W","M","21","N","4200 INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.10570803900049, -94.53224000499966)"
"130043531","2013-06-22T00:00:00.000","23:43","2013-06-22T00:00:00.000","23:35",,,"840","90Z","Resisting an Officer","334","64130","PJ3531","EPD","U","1","ARR","B","M","34","N","4300 MONROE AV
KANSAS CITY, MO 64130
(39.04767359000044, -94.54133590299966)"
"130000804","2013-01-04T00:00:00.000","11:41","2013-01-04T00:00:00.000","9:00",,,"690","23H","Stealing All Other","234","64114","PJ6344","MPD","U","1","VIC",,,,"N","9200 WARD PK N
KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)"
"130003679","2013-01-16T00:00:00.000","8:22","2013-01-16T00:00:00.000","8:00",,,"802","13B","Non Agg Assault Dome","144","64130","PJ3500","CPD","U","1","SUS","B","F","21","N","4300 GARFIELD AV
KANSAS CITY, MO 64130
(39.04838241300047, -94.55982558599965)"
"130068992","2013-09-23T00:00:00.000","11:32","2013-09-23T00:00:00.000","11:32",,,"1849","35A","Possession/Sale/Dist","242","64137","PJ6036","MPD","U","1","VIC",,,,"N","E 85 ST/BRUCE R WATKINS DR
KANSAS CITY, MO 64137
(38.929093536000494, -94.54001693299966)"
"130000616","2013-01-03T00:00:00.000","14:32","2013-01-01T00:00:00.000","20:30",,,"403","13A","Agg Assault - Domest","411","64118","PC0724","NPD","N","1","SUS","W","M","50","N","200 NE ENGLEWOOD RD
KANSAS CITY, MO 64118
(39.196176730000445, -94.58035189299966)"
"120089787","2013-01-04T00:00:00.000","15:05","2012-12-14T00:00:00.000","14:00","2012-12-16T00:00:00.000","12:45","502","220","Burglary - Non Resid","243","64133","PJ5967","MPD","U","1","SUS","U","U",,"N","8500 E 80 TE
KANSAS CITY, MO 64133
(38.97834847900049, -94.48876980599965)"
"130045637","2013-06-30T00:00:00.000","17:32","2013-06-30T00:00:00.000","16:50",,,"501","220","Burglary - Residence","242","64132","PJ5583","MPD","U","1","SUS","B","F",,"N","7300 INDIANA AV
KANSAS CITY, MO 64132
(38.99389474900045, -94.54778758899965)"
"130000739","2013-01-04T00:00:00.000","1:36","2013-01-04T00:00:00.000","1:36","2013-01-04T00:00:00.000","1:36","1850","35B","Possession of Drug E","132","64111","PJ2970","CPD","U","1","ARR","B","M","50","N","W 38 ST/WYANDOTTE ST
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)"
"130000924","2013-01-04T00:00:00.000","18:31","2013-01-04T00:00:00.000","16:00",,,"2601","90Z","Misc Violation","642","64118","PC0375","SCP","N","1","SUS","U","U",,"N","500 NE 83 ST
KANSAS CITY, MO 64118
(39.245027766000476, -94.57457080399968)"
"130000990","2013-01-05T00:00:00.000","1:47","2013-01-05T00:00:00.000","0:30",,,"802","13B","Non Agg Assault Dome","113","64106","PJ1345","CPD","Y","1","VIC","W","F","20","N","W 16 ST/MAIN ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)"
"130000814","2013-01-04T00:00:00.000","12:07","2012-01-01T00:00:00.000","2:30","2012-02-29T00:00:00.000","3:30","201","11A","Rape","544","64134","PJ6680","SPD","Y","1","VIC","B","F","56","N","9800 HEDGES AV
KANSAS CITY, MO 64134
(38.945044020000466, -94.45801122599966)"
"130000699","2013-01-03T00:00:00.000","18:36","2013-01-03T00:00:00.000","14:30","2013-01-03T00:00:00.000","18:00","1401","290","Property Damage","121","64106","PJ0506","CPD","U","1","SUS","B","F","12","N","1200 INDEPENDENCE AV
KANSAS CITY, MO 64106
(39.106898370000465, -94.5666601319997)"
"130000340","2013-01-02T00:00:00.000","12:13","2012-12-27T00:00:00.000","15:00",,,"702","240","Auto Theft","411","64116","PC1483","NPD","N","1","SUS","U","U",,"N","200 NW HARLEM RD
KANSAS CITY, MO 64116
(39.11730310700045, -94.58862259899968)"
"130000468","2013-01-02T00:00:00.000","18:36","2013-01-02T00:00:00.000","18:36",,,"1849","35A","Possession/Sale/Dist","635","64118","PC1130","SCP","U","1","VIC",,,,"N","7100 NE PARVIN RD
KANSAS CITY, MO 64118
(39.168956693000496, -94.49692091299966)"
"130000763","2013-01-04T00:00:00.000","8:12","2013-01-03T00:00:00.000","19:00","2013-01-04T00:00:00.000","7:00","640","23F","Stealing From Auto","642","64119","PC0294","SCP","U","1","VIC","W","F","46","N","1300 NE 88 ST
KANSAS CITY, MO 64119
(39.254947196000444, -94.56403429599965)"
"130000583","2013-01-03T00:00:00.000","12:33","2012-12-01T00:00:00.000","15:00","2013-01-03T00:00:00.000","12:00","702","240","Auto Theft","643","64157","PC0302","SCP","N","1","VIC","W","M","42","N","7000 NE BARRY RD
KANSAS CITY, MO 64157
(39.245427847000485, -94.50105348899967)"
"130037876","2013-06-02T00:00:00.000","9:46","2013-06-02T00:00:00.000","9:46",,,"630","23C","Stealing Shoplifting","343","64127","PJ3234","EPD","N","5","SUS","B","M",,"N","5300 E 39 ST
KANSAS CITY, MO 64127
(39.05449906700045, -94.52209578399965)"
"130000902","2013-01-04T00:00:00.000","17:18","2013-01-04T00:00:00.000","12:30","2013-01-04T00:00:00.000","15:30","670","23D","Stealing from Buildi","232","64131","PJ6099","MPD","U","1","VIC","B","F","30","N","8400 HICKMAN MILLS DR
KANSAS CITY, MO 64131
(38.97415250400047, -94.55045521899967)"
"130000235","2013-01-02T00:00:00.000","3:56","2013-01-02T00:00:00.000","3:50",,,"802","13B","Non Agg Assault Dome","543","64134","PJ7255","SPD","U","1","SUS","B","M","44","N","11500 HOLIDAY DR
KANSAS CITY, MO 64134
(38.914457359000494, -94.51457825299968)"
"130000534","2013-01-03T00:00:00.000","9:13","2013-01-02T00:00:00.000","23:00","2013-01-03T00:00:00.000","9:00","650","23G","Stealing Auto Parts/","243","64130","PJ6093","MPD","U","1","VIC","B","F","24","N","8400 DRURY CI
KANSAS CITY, MO 64130
(38.97359074400049, -94.52507307099967)"
"130001048","2013-01-05T00:00:00.000","11:26","2013-01-05T00:00:00.000","11:24",,,"1401","290","Property Damage","232","64131","PJ4974","MPD","U","1","SUS","B","F","18","N","6400 TROOST AV
KANSAS CITY, MO 64131
(39.01136534900047, -94.57471864999968)"
"130000138","2013-01-01T00:00:00.000","14:13","2013-01-01T00:00:00.000","14:10",,,"802","13B","Non Agg Assault Dome","532",,"PJ6711","SPD","Y","1","VIC","B","F","26","N","6000 E 100 TE
KANSAS CITY, MO 
(38.94302820100046, -94.51958932699966)"
"130020940","2013-03-29T00:00:00.000","18:58","2013-03-29T00:00:00.000","18:58",,,"401","13A","Aggravated Assault (","144","64110","PJ3324","CPD","U","1","SUS","B","M",,"Y","E 42 ST/WAYNE AV
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)"
"120078897","2013-03-06T00:00:00.000","13:37","2012-12-14T00:00:00.000","13:00","2013-03-06T00:00:00.000","13:00","301","120","Strong Arm Robbery",,,,,"U","1","VIC",,,,"N","
, MO 
(38.63579372300046, -92.56629737199967)"
"130000492","2013-01-03T00:00:00.000","1:20","2013-01-03T00:00:00.000","1:15",,,"802","13B","Non Agg Assault Dome","343","64127","PJ2899","EPD","Y","1","VIC","B","F","27","N","3500 JACKSON AV
KANSAS CITY, MO 64127
(39.06193107700045, -94.53484570699965)"
"130000688","2013-01-03T00:00:00.000","18:59","2013-01-03T00:00:00.000","18:15","2013-01-03T00:00:00.000","18:55","640","23F","Stealing From Auto","111","64108","PWX001","OSPD","U","1","SUS","U","U",,"N","2000 WASHINGTON AV
KANSAS CITY, MO 64108
(39.08918197200046, -94.59013631399966)"
"130021408","2013-03-31T00:00:00.000","18:05","2013-03-31T00:00:00.000","18:05",,,"802","13B","Non Agg Assault Dome","332","64130","PJ2801","EPD","Y","4","VIC","B","F","61","N","2600 E 34 ST
KANSAS CITY, MO 64130
(39.064476235000484, -94.55298171399966)"
"130000445","2013-01-02T00:00:00.000","18:10","2013-01-02T00:00:00.000","7:30","2013-01-02T00:00:00.000","17:50","501","220","Burglary - Residence","231","64113","PJ5047","MPD","U","1","VIC","W","M","24","N","300 E 66 TE
KANSAS CITY, MO 64113
(39.0076377420005, -94.58508125299966)"
"130000066","2013-01-01T00:00:00.000","9:04","2013-01-01T00:00:00.000","4:00","2013-01-01T00:00:00.000","8:00","650","23G","Stealing Auto Parts/","414","64151","PP0402","NPD","N","1","VIC","B","M","36","N","7800 NW ROANRIDGE RD
KANSAS CITY, MO 64151
(39.19139386900048, -94.6132280279997)"
"130001113","2013-01-05T00:00:00.000","14:48","2013-01-05T00:00:00.000","14:48",,,"831","13C","Intimidation","532","64134","PJ7111","SPD","U","1","VIC","B","M","26","N","11100 BLUE RIDGE BL
KANSAS CITY, MO 64134
(38.9222204940005, -94.50946380999966)"
"130000153","2013-01-01T00:00:00.000","15:10","2013-01-01T00:00:00.000","15:02",,,"901","200","Arson","124","64128","PJ2169","CPD","U","1","SUS","U","U",,"N","2600 WABASH AV
KANSAS CITY, MO 64128
(39.078862212000445, -94.55358543499966)"
"130000738","2013-01-04T00:00:00.000","1:35","2013-01-04T00:00:00.000","0:30",,,"801","13B","Non Aggravated Assau","633","64118","PC0844","SCP","U","1","VIC","W","F","43","N","N ANTIOCH RD/NE VIVION RD
KANSAS CITY, MO 64118
(39.214273628000456, -94.57336919499966)"
"130000672","2013-01-03T00:00:00.000","17:32","2013-01-03T00:00:00.000","17:32",,,"840","90Z","Resisting an Officer","142","64130","PJ3270","CPD","U","2","VIC",,,,"N","4000 OLIVE ST
KANSAS CITY, MO 64130
(39.053582174000496, -94.55602531799968)"
"130000849","2013-01-04T00:00:00.000","13:46","2012-11-20T00:00:00.000","17:00",,,"1198","26C","Impersonation","642","64119","PC0435","SCP","U","1","SUS","U","U",,"N","7800 N CHESTNUT AV
KANSAS CITY, MO 64119
(39.2357061940005, -94.5469662489997)"
"130090021","2013-12-14T00:00:00.000","14:10","2013-12-13T00:00:00.000","23:00",,,"2601","90Z","Misc Violation","635","64119","PC1128","SCP","U","1","SUS","W","M","36","N","6400 NE 43 TE
KANSAS CITY, MO 64119
(39.17294297100045, -94.50390356599968)"
"130000881","2013-01-04T00:00:00.000","15:41","2012-12-28T00:00:00.000","23:00","2012-12-28T00:00:00.000","23:30","650","23G","Stealing Auto Parts/","224","64131","PJ4833","MPD","U","1","VIC","B","M","20","N","1600 CITADEL DR
KANSAS CITY, MO 64131
(39.0165133590005, -94.5670189439997)"
"130000016","2013-01-01T00:00:00.000","1:34","2013-01-01T00:00:00.000","1:34",,,"842","90Z","Resisting an Officer","333","64128","PJ3403","EPD","U","1","ARR","B","F","37","N","E 43 ST/INDIANA AV
KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)"
"130030583","2013-05-06T00:00:00.000","7:52","2013-05-06T00:00:00.000","2:00","2013-05-06T00:00:00.000","7:00","702","240","Auto Theft","314","64123","PJ0355","EPD","N","1","VIC","W","M","35","N","4000 ANDERSON AV
KANSAS CITY, MO 64123
(39.111217911000494, -94.53495940999966)"
"130001070","2013-01-05T00:00:00.000","12:22","2012-12-22T00:00:00.000","18:00","2012-12-23T00:00:00.000","9:00","690","23H","Stealing All Other","132","64111","PJ2902","CPD","U","1","SUS","U","U",,"N","3600 WALNUT ST
KANSAS CITY, MO 64111
(39.061632605000455, -94.5846453909997)"
"130000239","2013-01-02T00:00:00.000","5:07","2013-01-02T00:00:00.000","5:00",,,"640","23F","Stealing From Auto","641","64119","PC0543","SCP","U","1","SUS","U","U",,"N","6800 N CORRINGTON AV
KANSAS CITY, MO 64119
(39.21725336200046, -94.49391132799968)"
"130001172","2013-01-05T00:00:00.000","20:00","2013-01-05T00:00:00.000","13:30","2013-01-05T00:00:00.000","19:50","501","220","Burglary - Residence","632","64117","PC1106","SCP","U","1","SUS","U","U",,"N","4300 NE 44 TE
KANSAS CITY, MO 64117
(39.174537631000476, -94.52959048099967)"
"120088404","2013-01-16T00:00:00.000","7:22","2013-01-16T00:00:00.000","7:15",,,"1546","520","Weapons Law Violatio","112","64106","PJ1029","CPD","U","1","SUS","B","M","17","Y","1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)"
"130001034","2013-01-05T00:00:00.000","10:15","2013-01-02T00:00:00.000","10:00","2013-01-05T00:00:00.000","9:00","640","23F","Stealing From Auto","344","64130","PJ2966","EPD","U","1","VIC","W","M","27","N","I 435 N TO I 70 W RA/I 70 HW
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)"
"130000013","2013-01-01T00:00:00.000","0:24","2013-01-01T00:00:00.000","0:01",,,"401","13A","Aggravated Assault (","642","64155","PC0149","SCP","U","4","VIC","B","M","14","Y","10700 N KENWOOD AV
KANSAS CITY, MO 64155
(39.28782285200049, -94.57265442799968)"
"130000500","2013-01-03T00:00:00.000","3:18","2013-01-03T00:00:00.000","3:18",,,"1850","35B","Possession of Drug E","641","64116","PC0554","SCP","U","1","ARR","W","M","30","N","N LAWN AVE/NE PLEASANT VALLEY RD
KANSAS CITY, MO 64116
(39.15775379600046, -94.57280868899966)"
"130000787","2013-01-04T00:00:00.000","10:17","2012-12-31T00:00:00.000","0:01",,,"2601","90Z","Misc Violation","631","64117","PC1404","SCP","U","1","VIC","W","F","3","N","2600 NE 37 TE
KANSAS CITY, MO 64117
(39.162145154000484, -94.54911665799966)"
"130000275","2013-01-02T00:00:00.000","8:40","2013-01-01T00:00:00.000","14:30","2013-01-02T00:00:00.000","8:30","501","220","Burglary - Residence","423","64156","PC0276","NPD","N","1","VIC","W","F","50","N","1100 NW 91 TE
KANSAS CITY, MO 64156
(39.260457069000495, -94.59436939399967)"
"130001040","2013-01-05T00:00:00.000","10:30","2013-01-05T00:00:00.000","10:30",,,"630","23C","Stealing Shoplifting","345","64133","PJX007","OSPD","U","1","VIC",,,,"N","11600 E US 40 HW E
KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)"
"130000754","2013-01-04T00:00:00.000","7:00","2013-01-04T00:00:00.000",,,,"702","240","Auto Theft","635","64119","PC1128","SCP","N","1","SUS","U","U","1","N","6400 NE 43 ST
KANSAS CITY, MO 64119
(39.17167412300046, -94.55402893099966)"
"130001098","2013-01-05T00:00:00.000","14:28","2013-01-05T00:00:00.000","14:28",,,"802","13B","Non Agg Assault Dome","124","64127","PJ2026","CPD","Y","2","SUS","B","M","23","N","2100 E 24 TE
KANSAS CITY, MO 64127
(39.08205734000046, -94.55799031899966)"
"120092979","2013-01-30T00:00:00.000","7:37","2013-01-15T00:00:00.000",,,,"1122","26B","Credit/Debit/ATM Car","641","64119","PC0579","SCP","U","1","VIC","W","M","30","N","6800 NE PLEASANT VALLEY RD
KANSAS CITY, MO 64119
(39.2166393280005, -94.49987966199967)"
"130000096","2013-01-01T00:00:00.000","10:55","2013-01-01T00:00:00.000","2:09","2013-01-01T00:00:00.000","10:15","401","13A","Aggravated Assault (","211","64130","PJ4382","MPD","N","3","VIC","B","F","65","Y","4200 E 53 ST
KANSAS CITY, MO 64130
(39.02950786500048, -94.53624923199965)"
"130001089","2013-01-05T00:00:00.000","13:54","2013-01-05T00:00:00.000","8:00",,,"1401","290","Property Damage","233","64114","PJ5975","MPD","U","1","VIC","W","M","67","N","8300 SUMMIT ST
KANSAS CITY, MO 64114
(38.97776219500048, -94.5995855329997)"
"130000259","2013-01-02T00:00:00.000","8:15","2012-12-29T00:00:00.000","6:30","2012-12-29T00:00:00.000","15:45","650","23G","Stealing Auto Parts/","221","64110","PJ4095","MPD","U","1","VIC","W","M","38","N","5100 MAIN ST
KANSAS CITY, MO 64110
(39.03477256500048, -94.58735531999969)"
"130000945","2013-01-04T00:00:00.000","19:55","2013-01-04T00:00:00.000","19:55",,,"630","23C","Stealing Shoplifting","224","64130","PJ4883","MPD","U","1","VIC",,,,"N","1600 E 63 ST
KANSAS CITY, MO 64130
(39.01302589900047, -94.56803811299966)"
"130050237","2013-07-17T00:00:00.000","13:08","2013-07-17T00:00:00.000","13:00",,,"1050","250","Counterfeiting","322","64127","PJ1414","EPD","U","1","VIC",,,,"N","3800 E TRUMAN RD
KANSAS CITY, MO 64127
(39.094203493000464, -94.53769010799965)"
"130000863","2013-01-04T00:00:00.000","14:03","2013-01-04T00:00:00.000","14:03",,,"630","23C","Stealing Shoplifting","345","64133","PJ3601","EPD","U","1","ARR","W","F","36","N","11600 E US 40 HWY
KANSAS CITY, MO 64133
(39.04648032600045, -94.44116774099967)"
"130000961","2013-01-04T00:00:00.000","21:29","2013-01-04T00:00:00.000","21:25",,,"802","13B","Non Agg Assault Dome","644","64155","PC0142","SCP","Y","1","VIC","W","F","47","N","10900 N BROOKLYN AVE
KANSAS CITY, MO 64155
(39.29107168800044, -94.55040529499968)"
"130000120","2013-01-01T00:00:00.000","12:44","2013-01-01T00:00:00.000","12:30",,,"802","13B","Non Agg Assault Dome","241","64116","PJ5255","MPD","Y","1","SUS","B","M","28","N","6800 BELLEFONTAINE AV
KANSAS CITY, MO 64116
(39.00311524500046, -94.55081861499968)"
"130000644","2013-01-03T00:00:00.000","15:16","2013-01-03T00:00:00.000","15:05",,,"2661","100","Kidnapping/Abduction","331","64128","PJ2482","EPD","U","1","VIC","B","F","17","N","3000 PROSPECT AV
KANSAS CITY, MO 64128
(39.071602965000466, -94.55276582299967)"
"130001165","2013-01-05T00:00:00.000","19:48","2013-01-05T00:00:00.000","19:45",,,"302","120","Armed Robbery","123","64108","PJ1515","CPD","U","3","VIC","U","F",,"Y","1500 E 18 ST
KANSAS CITY, MO 64108
(39.09125628300046, -94.56437203199965)"
"130000366","2013-01-02T00:00:00.000","14:15","2012-12-29T00:00:00.000","22:00","2012-12-29T00:00:00.000","22:20","670","23D","Stealing from Buildi","134","64111","PJ3781","CPD","U","1","SUS","U","U",,"N","4700 PENNSYLVANIA AV
KANSAS CITY, MO 64111
(39.04229291500047, -94.59350653199965)"
"130000398","2013-01-02T00:00:00.000","15:17","2013-01-02T00:00:00.000","15:10",,,"1770","90C","Sex Off Indecent Exp","112","64108","PJ0865","CPD","U","1","VIC","W","F","30","N","00 W 10 ST
KANSAS CITY, MO 64108
(39.194183773000475, -94.68616850699965)"
"130000164","2013-01-01T00:00:00.000","16:15","2013-01-01T00:00:00.000","16:10",,,"2601","90Z","Misc Violation","144","64108","PJ3640","CPD","U","1","VIC","B","F","38","N","4500 TRACY AV
KANSAS CITY, MO 64108
(39.045114690000446, -94.5703491379997)"
"120075586","2013-01-25T00:00:00.000","14:13",,,,,"2661","100","Kidnapping/Abduction","134",,"PJ3682","CPD","U","1","VIC","B","F","4","N","4600 HOLLY ST
KANSAS CITY, MO 
(39.04414316600048, -94.60077462499964)"
"130000056","2013-01-01T00:00:00.000","0:13","2013-01-01T00:00:00.000","0:13",,,"1849","35A","Possession/Sale/Dist","233","64131","PJ5921","MPD","U","1","ARR","B","M","22","N","8000 CAMPBELL ST
KANSAS CITY, MO 64131
(38.98245183000046, -94.57849356199966)"
