"case_id","source","department","work_group","request_type","status","exceeded_est_timeframe","closed_date","zip_code","neighborhood","council_district","parcel_id_no","address_with_geocode","ycoordinate","xcoordinate"
"2012077659","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-06-12T00:00:00.000","64151","Parkdale And Walden","2","167254","POINT (-94.628879 39.192759)","39.192759","-94.628879"
"2012098055","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-07-25T00:00:00.000","64154","KCI & 2nd Creek","2","207690","POINT (-94.651419 39.285713)","39.285713","-94.651419"
"2012091505","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-07-16T00:00:00.000","64138","Highview Estates","5","67635","POINT (-94.440205 38.951544)","38.951544","-94.440205"
"2012096058","EMAIL","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-07-18T00:00:00.000","64130","Blue Hills","3","138739","POINT (-94.559542 39.037233)","39.037233","-94.559542"
"2012098206","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-24T00:00:00.000","64133","Riss Lake","3","48380","POINT (-94.465718 39.046586)","39.046586","-94.465718"
"2012078767","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-06-26T00:00:00.000","64158","Shoal Creek","1","208227","POINT (-94.485428 39.226961)","39.226961","-94.485428"
"2012096153","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-07-25T00:00:00.000","64138","Park Farms","5","53918","POINT (-94.495624 38.973324)","38.973324","-94.495624"
"2012079861","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-06-20T00:00:00.000","64119","Country Club Estates And Big S","1","79613","POINT (-94.538405 39.189672)","39.189672","-94.538405"
"2012075150","WALK","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-06-12T00:00:00.000","64131","Oak Meyer Gardens","6","108014","POINT (-94.58234 39.007831)","39.007831","-94.58234"
"2012076112","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-08-09T00:00:00.000","64134","Stratford Estates","6","59681","POINT (-94.517167 38.930732)","38.930732","-94.517167"
"2012096102","EMAIL","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-18T00:00:00.000","64124","South Indian Mound","4","44388","POINT (-94.52913 39.107502)","39.107502","-94.52913"
"2012081443","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-19T00:00:00.000","64133","Ashland Ridge","3","48010","POINT (-94.469125 39.0536)","39.0536","-94.469125"
"2012086471","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-03T00:00:00.000","64126","East Blue Valley","3","20832","POINT (-94.50047 39.088329)","39.088329","-94.50047"
"2012077521","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-14T00:00:00.000","64127","Washington Wheatley","3","16175","POINT (-94.549119 39.082863)","39.082863","-94.549119"
"2012090143","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-11T00:00:00.000","64127","Wendell Phillips","3","14680","POINT (-94.554347 39.079434)","39.079434","-94.554347"
"2012075475","WEB","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-06-07T00:00:00.000","64118","Davidson","1","86436","POINT (-94.580903 39.191821)","39.191821","-94.580903"
"2012078551","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-06-18T00:00:00.000","64134","Longview","6","71050","POINT (-94.469288 38.934591)","38.934591","-94.469288"
"2012095244","PHONE","Public Works","Public Works-Street and Traffic-District 1","Alley Cleaning (North of the River)","RESOL","N","2012-07-25T00:00:00.000","64119","Maple Park West","1","253830","POINT (-94.509142 39.194379)","39.194379","-94.509142"
"2012089663","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-11T00:00:00.000","64127","Washington Wheatley","3","16409","POINT (-94.551448 39.079081)","39.079081","-94.551448"
"2012078370","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-06-18T00:00:00.000","64134","Robandee South","5","256188","POINT (-94.46884 38.944122)","38.944122","-94.46884"
"2012090294","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-07-10T00:00:00.000","64134","Kirkside","6","73679","POINT (-94.501536 38.913164)","38.913164","-94.501536"
"2012075565","EDC","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-14T00:00:00.000","64105","River Market","4","148509","POINT (-94.585186 39.11032)","39.11032","-94.585186"
"2012096720","EMAIL","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-20T00:00:00.000","64124","Scarritt Point","4","255414","POINT (-94.533489 39.106034)","39.106034","-94.533489"
"2012083012","PHONE","Public Works","Public Works-Street and Traffic-District 3","Alley Cleaning (South of 47th Street and West of BLue PKWY)","RESOL","N","2012-06-26T00:00:00.000","64130","Citadel","5","104346","POINT (-94.559531 39.019204)","39.019204","-94.559531"
"2012090435","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-07-10T00:00:00.000","64163","KCI & 2nd Creek","2","171676","POINT (-94.686644 39.332635)","39.332635","-94.686644"
"2012082438","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-20T00:00:00.000","64129","Eastwood Hills East","3","251710","POINT (-94.483471 39.032206)","39.032206","-94.483471"
"2012079724","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-06-20T00:00:00.000","64131","Santa Fe Hills","6","149417","POINT (-94.582116 38.97214)","38.97214","-94.582116"
"2012082264","WEB","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","Y","2012-07-18T00:00:00.000","64119","Maple Park West","1","81945","POINT (-94.510944 39.190918)","39.190918","-94.510944"
"2012085189","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-06-27T00:00:00.000","64153","KCI & 2nd Creek","2","171867","POINT (-94.676882 39.289041)","39.289041","-94.676882"
"2012086303","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-06-29T00:00:00.000","64146","Mission Lake","6","158098","POINT (-94.577539 38.891626)","38.891626","-94.577539"
"2012077270","PHONE","Public Works","Public Works-Street and Traffic-District 2","Bridge Repair (All Districts)","RESOL","N","2012-06-19T00:00:00.000","64108","Westside South","4","128735","POINT (-94.594581 39.074964)","39.074964","-94.594581"
"2012081265","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","Y","2012-07-05T00:00:00.000","64157","Shoal Creek","1","236961","POINT (-94.46298 39.258023)","39.258023","-94.46298"
"2012077018","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-06-22T00:00:00.000","64131","Tower Homes","5","117954","POINT (-94.577644 38.987382)","38.987382","-94.577644"
"2012095641","EMAIL","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-07-20T00:00:00.000","64136","Country Valley-Hawthorn Square","5","62598","POINT (-94.399036 39.031208)","39.031208","-94.399036"
"2012089118","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-07-09T00:00:00.000","64114","West Waldo","6","120915","POINT (-94.602503 38.981853)","38.981853","-94.602503"
"2012080273","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-21T00:00:00.000","64110","Ivanhoe Southwest","3","137498","POINT (-94.567147 39.047032)","39.047032","-94.567147"
"2012083263","WEB","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-29T00:00:00.000","64108","Westside South","4","128571","POINT (-94.597959 39.078343)","39.078343","-94.597959"
"2012091098","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","Y","2012-07-17T00:00:00.000","64129","Brown Estates","5","1","POINT (-94.516944 39.016764)","39.016764","-94.516944"
"2012083589","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-28T00:00:00.000","64129","Eastwood Hills East","3","51473","POINT (-94.497091 39.029875)","39.029875","-94.497091"
"2012082249","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-06-25T00:00:00.000","64132","Marlborough Heights/Marlboroug","5","116996","POINT (-94.560046 38.980176)","38.980176","-94.560046"
"2012074848","WEB","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-06-07T00:00:00.000","64114","Santa Fe Hills","6","149852","POINT (-94.590319 38.96839)","38.96839","-94.590319"
"2012075974","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-06-14T00:00:00.000","64145","Richards Gebaur","6","159936","POINT (-94.59124 38.859252)","38.859252","-94.59124"
"2012088111","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-07-05T00:00:00.000","64151","Park Plaza","2","230305","POINT (-94.631224 39.211166)","39.211166","-94.631224"
"2012075246","WEB","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-08T00:00:00.000","64123","North Indian Mound","4","43817","POINT (-94.526349 39.116005)","39.116005","-94.526349"
"2012074559","WALK","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-06-12T00:00:00.000","64114","Ward Parkway","6","119829","POINT (-94.594828 38.991191)","38.991191","-94.594828"
"2012086811","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-07-05T00:00:00.000","64119","Foxwoods-Carriage Hills","1","80694","POINT (-94.52691 39.192273)","39.192273","-94.52691"
"2012090123","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-07-17T00:00:00.000","64119","Ravenwood-Somerset","1","90461","POINT (-94.51556 39.196423)","39.196423","-94.51556"
"2012082553","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-22T00:00:00.000","64109","North Hyde Park","4","128229","POINT (-94.577489 39.068435)","39.068435","-94.577489"
"2012074560","WALK","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-06-12T00:00:00.000","64113","Morningside","6","107155","POINT (-94.592834 39.011091)","39.011091","-94.592834"
"2012095916","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-07-18T00:00:00.000","64112","Park Central-Research Park","4","225652","POINT (-94.582715 39.0417)","39.0417","-94.582715"
"2012086361","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-06-29T00:00:00.000","64118","Clayton","2","96815","POINT (-94.596071 39.207489)","39.207489","-94.596071"
"2012090195","WEB","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-07-12T00:00:00.000","64134","Ruskin Heights","6","72554","POINT (-94.500744 38.917293)","38.917293","-94.500744"
