"kivapin","countyparcelnumber","approximate","address","zipcode","notes","owner","sqft","mowablesqft","_2013maintainedby","neighborhood","addr","fraction","direction","street","street_type"
"17661","JA28440261400000000","0","2533 Myrtle Ave
Kansas City, MO 64127-
(39.07900907800047, -94.53622554399965)","64127-",,"Land Bank","5389.0230000000001",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2533",,,"Myrtle","Ave"
"134356","JA30110202100000000","0","3739 Brooklyn Ave
Kansas City, MO 64109-
(39.05812912200048, -94.55790497699968)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","3241.752",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3739",,,"Brooklyn","Ave"
"33977","JA31410112300000000","0","4416 Monroe Ave
Kansas City, MO 64130-
(39.0452628810005, -94.54144642099965)","64130-",,"Land Bank","5536.4459999999999",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4416",,,"Monroe","Ave"
"19551","JA28530212700000000","0","2518 Cypress Ave
Kansas City, MO 64127-
(39.079282676000446, -94.53083647999966)","64127-",,"Land Bank","4118.4759999999997",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2518",,,"Cypress","Ave"
"20530","JA28540123300000000","0","2500 Hardesty Ave
Kansas City, MO 64127-
(39.07953258700047, -94.52010572999967)","64127-",,"Land Bank","8930.6790000000001",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","2500",,,"Hardesty","Ave"
"32468","JA31120071100000000","0","3609 Topping Ave
Kansas City, MO 64129-
(39.059205750000444, -94.51638549899968)","64129-",,"Land Bank","8369.5149999999994",,,,"3609",,,"Topping","Ave"
"22754","JA28820200500000000","0","2945 Poplar Ave
Kansas City, MO 64128-
(39.071088931000475, -94.5266649889997)","64128-",,"Land Bank","4387.5410000000002",,"100 Men of Blue Hills","South Round Top Neighborhood Association","2945",,,"Poplar","Ave"
"14261","JA29640020200000000","0","2407 E 23rd St
Kansas City, MO 64127-
(39.08436260900049, -94.55394194199965)","64127-",,"Land Bank","2114.3629999999998",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2407",,"E","23rd","St"
"23948","JA28910322100000000","0","3032 Askew Ave
Kansas City, MO 64128-
(39.07005257200046, -94.54136588099965)","64128-",,"Land Bank","4622.68",,"100 Men of Blue Hills","South Round Top Neighborhood Association","3032",,,"Askew","Ave"
"12419","JA29140061800000000","0","2016 E 13th St
Kansas City, MO 64127-
(39.097758282000484, -94.55745963899966)","64127-",,"Land Bank","3025.3420000000001",,"Twelfth Street Heritage Development Corporation","Forgotten Homes Neighborhood Association","2016",,"E","13th","St"
"18561","JA28520310100000000","0","4517 E 20th St
Kansas City, MO 64127-
(39.087182688000496, -94.52944124599969)","64127-",,"Land Bank","4569.51",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4517",,"E","20th","St"
"30961","JA31210122200000000","0","3619 Hardesty Ave
Kansas City, MO 64128-
(39.05915692500048, -94.52103643699968)","64128-",,"Land Bank","4782.87",,,,"3619",,,"Hardesty","Ave"
"137667","JA30620161700000000","0","4430 Woodland Ave
Kansas City, MO 64110-
(39.045702297000446, -94.56345630399966)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4355.4409999999998",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","4430",,,"Woodland","Ave"
"115828","JA47710140300000000","0","2277 E 77th Ter
Kansas City, MO 64132-
(38.98474310500046, -94.55881460299969)","64132-","Wooded lot; just mow frontage.","Land Bank","19845.030999999999","4000","Marlborough Community Coalition","Walnut Grove Neighborhood Association","2277",,"E","77th","Ter"
"29060","JA31320180800000000","0","3723 Prospect Ave
Kansas City, MO 64128-
(39.05834823800046, -94.55338526899965)","64128-",,"Land Bank","5767.2569999999996",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3723",,,"Prospect","Ave"
"122411","JA48120131700000000","0","1212 E 85th St
Kansas City, MO 64131-
(38.973408306000465, -94.57440024799968)","64131-",,"Land Bank","4541.6620000000003",,"Marlborough Community Coalition","Marlborough Community Coalition","1212",,"E","85th","St"
"16686","JA28430211300000000","0","3000 E 25th St
Kansas City, MO 64127-
(39.08057842000045, -94.54751059799969)","64127-",,"Land Bank","2171.5610000000001",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3000",,"E","25th","St"
"21977","JA28810241700000000","0","5610 E 29th Ter
Kansas City, MO 64128-
(39.07165744800045, -94.51743962299969)","64128-",,"Land Bank","9245.2090000000007",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","5610",,"E","29th","Ter"
"138353","JA30630241200000000","0","1527 E 50th St
Kansas City, MO 64110-
(39.03595342200049, -94.56570194399967)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4651.7489999999998",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","1527",,"E","50th","St"
"29522","JA31330132600000000","0","4024 Bellefontaine Ave
Kansas City, MO 64130-
(39.052542262000486, -94.54805542599968)","64130-",,"Land Bank","4444.8720000000003",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4024",,,"Bellefontaine","Ave"
"21630","JA28810152700000000","0","5638 E 28th Ter
Kansas City, MO 64128-
(39.07304794400045, -94.51609887199965)","64128-",,"Land Bank","8925.1569999999992",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","5638",,"E","28th","Ter"
"31731","JA31230194600000000","0","4128 Spruce Ave
Kansas City, MO 64130-
(39.050001704000465, -94.53420612599967)","64130-",,"Land Bank","7481.4470000000001",,"100 Men of Blue Hills","Vineyard Neighborhood Association","4128",,,"Spruce","Ave"
"117431","JA47740161700000000","0","8136 Wabash Ave
Kansas City, MO 64132-
(38.97853087700048, -94.5590360869997)","64132-",,"Land Bank","7145.9740000000002",,"Marlborough Community Coalition","Marlborough Community Coalition","8136",,,"Wabash","Ave"
"135240","JA30120162800000000","0","3759 Wayne Ave
Kansas City, MO 64109-
(39.0572585810005, -94.5650351219997)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","3292.5219999999999",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3759",,,"Wayne","Ave"
"31562","JA31230040500000000","0","4505 E 39th St
Kansas City, MO 64130-
(39.054683674000444, -94.5313919679997)","64130-","New as of January 2013.","Land Bank","4890",,"100 Men of Blue Hills","Vineyard Neighborhood Association","4505",,"E","39th","St"
"138857","JA30640330800000000","0","5011 Olive St
Kansas City, MO 64130-
(39.03508880300046, -94.55695507999968)","64130-",,"Urban Homesteading","5616.643",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5011",,,"Olive","St"
"2625","JA46410181000000000","0","6901 Cleveland Ave
Kansas City, MO 64132-
(39.00095767200048, -94.54273505899965)","64132-",,"Land Bank","5559.058",,"100 Men of Blue Hills","Foxtown East Neighborhood Association","6901",,,"Cleveland","Ave"
"75521","CL1810800080380001","0","5017 NE 45th St
Kansas City, MO 64117-
(39.1754531790005, -94.52026088699967)","64117-","New as of July 2013. Building has now been demolished.","Urban Homesteading","5914.78",,"Northland Neighborhoods Inc",,"5017",,"NE","45th","St"
"23504","JA28840190400000000","0","3407 Drury Ave
Kansas City, MO 64128-
(39.063368950000495, -94.51983568399964)","64128-",,"Land Bank","3925.9209999999998",,,"Dunbar Neighborhood Association","3407",,,"Drury","Ave"
"27019","JA29710133100000000","0","2920 Olive St
Kansas City, MO 64109-
(39.072852517000456, -94.55505528699967)","64109-",,"Land Bank","5104.7280000000001",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","2920",,,"Olive","St"
"135899","JA30130232500000000","0","4140 Tracy Ave
Kansas City, MO 64110-
(39.05091251500045, -94.57001556399968)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","2998.3429999999998",,,"Manheim Park Neighborhood Association","4140",,,"Tracy","Ave"
"19447","JA28530102500000000","0","2446 Spruce Ave
Kansas City, MO 64127-
(39.08065303900048, -94.5328653739997)","64127-",,"Land Bank","4022.3090000000002",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2446",,,"Spruce","Ave"
"14684","JA29640260900000000","0","2525 Olive St
Kansas City, MO 64127-
(39.079848825000454, -94.55459573599967)","64127-",,"Land Bank","9137.2309999999998",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2525",,,"Olive","St"
"150655","JA48120290200000000","0","8601 Highland Ave
Kansas City, MO 64131-
(38.97116858700048, -94.56857532199967)","64131-",,"Land Bank","6864.6559999999999",,"Marlborough Community Coalition","Marlborough Community Coalition","8601",,,"Highland","Ave"
"19776","JA28530303700000000","0","2611 Lister Ave
Kansas City, MO 64127-
(39.077588971000466, -94.5277049019997)","64127-",,"Land Bank","4978.7299999999996",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2611",,,"Lister","Ave"
"115787","JA47710071600000000","0","1800 E 77th St
Kansas City, MO 64132-
(38.986998221000476, -94.56598620299968)","64132-",,"City-Owned","14599.74",,"Marlborough Community Coalition","Walnut Grove Neighborhood Association","1800",,"E","77th","St"
"133953","JA30110090700000000","0","1803 E 36th St
Kansas City, MO 64109-
(39.06111264900045, -94.56224109899966)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4151.0749999999998",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","1803",,"E","36th","St"
"19631","JA28530250200000000","0","4311 E 26th St
Kansas City, MO 64127-
(39.07822263000048, -94.53237147499965)","64127-",,"Land Bank","1793.894",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4311",,"E","26th","St"
"22846","JA28830170600000000","0","3227 Brighton Ave
Kansas City, MO 64128-
(39.06621863900045, -94.52580510799964)","64128-",,"Land Bank","4245.5820000000003",,"Twelfth Street Heritage Development Corporation","Seven Oaks Neighborhood Association","3227",,,"Brighton","Ave"
"15004","JA28410161100000000","0","1919 Monroe Ave
Kansas City, MO 64127-
(39.08828892700046, -94.53922565299968)","64127-",,"Land Bank","3204.2280000000001",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","1919",,,"Monroe","Ave"
"26372","JA28940250900000000","0","3417 Mersington Ave
Kansas City, MO 64128-
(39.06308824500047, -94.53822482699968)","64128-",,"Land Bank","5155.8739999999998",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3417",,,"Mersington","Ave"
"135258","JA30120163200000000","0","1612 E 38th St
Kansas City, MO 64109-
(39.05700748600049, -94.56443936299968)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","3343.55",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","1612",,"E","38th","St"
"14090","JA29640161900000000","0","2451-2453 Brooklyn Ave
Kansas City, MO 64127-
(39.07724252900044, -94.55708896799968)","64127-",,"Land Bank","6166.7960000000003",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2453",,,"Brooklyn","Ave"
"57102","JA49540072000000000","0","5415 E 97th St
Kansas City, MO 64137-
(38.94867428100048, -94.52489074399966)","64137-","New as of July 2013. Cut every two weeks.","Urban Homesteading","9540.4",,,"Fairlane Homes Association","5415",,"E","97th","St"
"20093","JA28540152200000000","0","2405 Oakley Ave
Kansas City, MO 64127-
(39.08075845100046, -94.51771559099967)","64127-",,"Land Bank","5613.9939999999997",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","2405",,,"Oakley","Ave"
"135285","JA30130023000000000","0","3920 Highland Ave
Kansas City, MO 64110-
(39.05504373500048, -94.56406627499967)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4385.1109999999999",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3920",,,"Highland","Ave"
"10602","JA28320123100000000","0","2630 E 8th St
Kansas City, MO 64124-
(39.103468320000445, -94.54964016699967)","64124-",,"Land Bank","5496.4560000000001",,"Twelfth Street Heritage Development Corporation","Independence Plaza Neighborhood Council","2630",,"E","8th","St"
"137234","JA30610051900000000","0","2116 E 44th St
Kansas City, MO 64130-
(39.046628505000456, -94.5590289809997)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","7391.8459999999995",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","2116",,"E","44th","St"
"117460","JA47740171400000000","0","8124 Olive St
Kansas City, MO 64132-
(38.97825964700047, -94.56024536999968)","64132-",,"Land Bank","8716.0169999999998",,"Marlborough Community Coalition","Marlborough Community Coalition","8124",,,"Olive","St"
"14700","JA29640243300000000","0","2508 Park Ave
Kansas City, MO 64127-
(39.08053222800049, -94.55581567799965)","64127-",,"Land Bank","4806.625",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2508",,,"Park","Ave"
"20463","JA28540211700000000","0","2644 Colorado Ave
Kansas City, MO 64127-
(39.076572747000455, -94.52143582199966)","64127-",,"Land Bank","5889.8720000000003",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2644",,,"Colorado","Ave"
"14036","JA29630283900000000","0","2622 Woodland Ave
Kansas City, MO 64108-
(39.07836239000045, -94.56171640599968)","64108-",,"Land Bank","3036.0619999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2622",,,"Woodland","Ave"
"16899","JA28440151700000000","0","2445 Norton Ave
Kansas City, MO 64127-
(39.08049906500048, -94.53502573599968)","64127-",,"Land Bank","5473.9260000000004",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2445",,,"Norton","Ave"
"148239","JA30740302500000000","0","5834 Olive St
Kansas City, MO 64130-
(39.01999350200049, -94.55795590599968)","64130-",,"Land Bank","5586.9480000000003",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5834",,,"Olive","St"
"15131","JA28410232500000000","0","3716 E 23rd St
Kansas City, MO 64127-
(39.08388766100046, -94.53861923599965)","64127-",,"Land Bank","5366.3019999999997",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","3716",,"E","23rd","St"
"33664","JA31410132000000000","0","4420 Mersington Ave
Kansas City, MO 64130-
(39.0450816660005, -94.53916643299965)","64130-",,"Land Bank","5248.0360000000001",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4420",,,"Mersington","Ave"
"16652","JA28430322100000000","0","3202 E 26th St
Kansas City, MO 64127-
(39.078708238000445, -94.54559896099965)","64127-",,"Land Bank","6393.15",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3202",,"E","26th","St"
"15184","JA28420120300000000","0","3005 E 18th St
Kansas City, MO 64127-
(39.09064128400047, -94.54780936199967)","64127-",,"City-Owned","108852.86",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3005",,"E","18th","St"
"18832","JA28520350300000000","0","4911 E 20th St
Kansas City, MO 64127-
(39.08706306300047, -94.52593183999966)","64127-",,"Land Bank","7374.4279999999999",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4911",,"E","20th","St"
"51232","JA32910044200000000","0","5312 Rinker Rd
Kansas City, MO 64129-
(39.026552763000495, -94.48843580199969)","64129-",,"Land Bank","24847.19",,,"Eastwood Hills Community Association","5312",,,"Rinker","Rd"
"116755","JA47730150700000000","0","8113 Highland Ave
Kansas City, MO 64131-
(38.98016891600048, -94.56816551599968)","64131-",,"Land Bank","6823.6109999999999",,"Marlborough Community Coalition","Marlborough Community Coalition","8113",,,"Highland","Ave"
