"address","fraction","prefix","street","suffix","suite","zip","month","day","year","res_non","type","sf_mf","dwelling_units_gained_or","permit_value","how_far_east","how_far_north","permit_number","structure_class","class_description","subdivision","project_description","county","council_district","school_district","pin","parcel","applicant_name","applicant_representative","legal","plan_area","property_description","owner_name","kiva_code"
"8005",,"E","100TH","ST",,"64134","2","24","2010","Residential","Additions, Alterations, Repairs","NA","0","$   499","2789655","1010585","201021811","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","Hickman Mills","70191","JA50920042100000000","BROADVIEW SECURITY, INC.","LISA PARK",,"Hickman Mills","ELECTRICAL LIMITED SERVICE",,"CPES"
"8005",,"E","100TH","ST",,"64134","12","30","2015","Residential","Additions, Alterations, Repairs","NA","0","$   900","2789656","1010547","201622561","97","Existing One Or Two Family Residence",,"SINGLE FAMILY PLUMBING","Jackson","5","HICKMAN MILLS","70191","JA50920042100000000","B & L PLUMBING SERVICE, INC.","KERRI CLAYTON",,"Hickman Mills","GAS-FIRED APPLIANCES",,"CPPM"
"8005",,"E","100TH","ST",,"64134","8","30","2016","Residential","Additions, Alterations, Repairs","NA","0","$   4,200","2789656","1010547","201716415","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","70191","JA50920042100000000","BOB HAMILTON PLUMBING HEATING & A/C","TIFFANY FLING",,"Hickman Mills","MECHANICAL AIR CONDITIONING EQUIPMENT",,"CPMP"
"8005",,"E","100TH","ST",,"64134","4","5","2017","Residential","Additions, Alterations, Repairs","NA","0","$   73","2789656","1010547","201727644","97","Existing One Or Two Family Residence",,"SINGLE FAMILY /  ELECTRICAL","Jackson","5","HICKMAN MILLS","70191","JA50920042100000000","ADT LLC","JUANITA FARR",,"Hickman Mills","ELECTRICAL LIMITED SERVICE",,"CPES"
"8015",,"E","100TH","ST",,"64134","1","8","2016","Residential","Additions, Alterations, Repairs","NA","0","$   5,000","2789873","1010538","201622900","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","70193","JA50920040400000000","WILSON HOME RESTORATION, LLC","JOSH WILSON",,"Hickman Mills","REMODELING",,"CPBR"
"8015",,"E","100TH","ST",,"64134","1","19","2016","Residential","Additions, Alterations, Repairs","NA","0","$   300","2789873","1010538","201623272","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","70193","JA50920040400000000","TRI-COUNTY PLUMBING, LLC","FRANKIE MEINERSHAGEN",,"Hickman Mills","PLUMBING GAS TEST",,"CPPM"
"8015",,"E","100TH","ST",,"64134","1","22","2016","Residential","Additions, Alterations, Repairs","NA","0","$   6,000","2789873","1010538","201623561","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","70193","JA50920040400000000","ARROW CIRCLE ELECTRIC, INC.","ANTHONY HALLORAN",,"Hickman Mills","ELECTRICAL WIRING",,"CPEM"
"8101",,"E","100th","St",,"64134","7","16","2018","Residential","Additions, Alterations, Repairs","NA","0","$   1,800","2789985","1010534","CPEP-201834581","0",,"BANNISTER ACRES","100 to 100 amp panel change.","Jackson","5","HICKMAN MILLS","70194","JA50920040300000000","FULTON ELECTRIC","DANIEL FULTON",,"Hickman Mills",,,"CPER"
"404",,"NE","100TH","ST",,,"12","11","2014","Residential","New Construction","Single Family","1","$   265,000","2767011","1131682","201521652","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258569","T3471.1","OWEN HOMES LLC","LUKE OWEN",,"Gashland/Nashua","NEW SINGLE FAMILY DWELLING",,"CPBS"
"404",,"NE","100TH","ST",,,"12","19","2014","Residential","New Construction","Single Family","0","$   6,500","2767011","1131682","201522086","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258569","T3471.1","MINDER PLUMBING, INC.","PERMIT SERVICE, INC",,"Gashland/Nashua","PLUMBING PIPING AND FIXTURES",,"CPPM"
"404",,"NE","100TH","ST",,,"2","23","2015","Residential","New Construction","Single Family","0","$   3,500","2767011","1131682","201524827","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258569","T3471.1","UNITED HEATING & COOLING, INC.","ASHLEY FINDLEY",,"Gashland/Nashua","HVAC SYSTEM",,"CPMP"
"404",,"NE","100TH","ST",,,"3","9","2015","Residential","New Construction","Single Family","0","$   4,000","2767011","1131682","201525559","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258569","T3471.1","LUCAS ELECTRIC LLC","LUCAS BORNTREGER",,"Gashland/Nashua","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"503",,"NE","100TH","ST",,,"11","2","2015","Residential","New Construction","Single Family","1","$   260,000","2767339","1131517","201619657","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258591","CL0991800030220001","OWEN HOMES LLC","LUKE OWEN",,"Gashland/Nashua","NEW SINGLE FAMILY DWELLING",,"CPBS"
"503",,"NE","100TH","ST",,,"2","1","2016","Residential","New Construction","Single Family","0","$   6,500","2767339","1131517","201624071","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258591","CL0991800030220001","MINDER PLUMBING, INC.","PERMIT SERVICE, INC",,"Gashland/Nashua","PLUMBING PIPING AND FIXTURES",,"CPPM"
"503",,"NE","100TH","ST",,,"4","26","2016","Residential","New Construction","Single Family","0","$   3,500","2767340","1131518","201628674","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258591","CL0991800030220001","UNITED HEATING & COOLING, INC.","ASHLEY FINDLEY",,"Gashland/Nashua","HVAC SYSTEM",,"CPMP"
"503",,"NE","100TH","ST",,,"5","16","2016","Residential","New Construction","Single Family","0","$   2,300","2767340","1131518","201710786","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258591","CL0991800030220001","LUCAS ELECTRIC LLC","LUCAS BORNTREGER",,"Gashland/Nashua","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"503",,"NE","100TH","ST",,"64155","2","23","2018","Residential","Additions, Alterations, Repairs","NA","0","$   2,000","2767339","1131517","201826413","97","Existing One Or Two Family Residence","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258591","CL0991800030220001","DANIEL MONNIN",,,"Gashland/Nashua","BASEMENT FINISH",,"CPBR"
"503",,"NE","100TH","ST",,"64155","2","23","2018","Residential","Additions, Alterations, Repairs","NA","0","$   1,000","2767339","1131517","201826415","97","Existing One Or Two Family Residence","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258591","CL0991800030220001","DANIEL MONNIN",,,"Gashland/Nashua","ELECTRICAL WIRING",,"CPEP"
"504",,"NE","100th","St",,"64155","6","25","2019","Residential","New Construction","Single Family","1","$   370,000","2767481","1131698","CPBR-2019-00931","101","New Single Family Dwelling",,"Single Family","Clay","2","NORTH KANSAS CITY","258570","CL0991800210140001","Owen Homes LLC","Owen Homes",,"Gashland/Nashua","Single Family - New",,"CPBR"
"504",,"NE","100th","St",,"64155","7","12","2019","Residential","New Construction","Single Family","0","$   6,500","2767481","1131698","CPPR-2019-01524","101","New Single Family Dwelling",,"new s/f","Clay","2","NORTH KANSAS CITY","258570","CL0991800210140001","MINDER PLUMBING, INC.",,,"Gashland/Nashua","Plumbing with Gas Service",,"CPPR"
"504",,"NE","100th","St",,"64155","9","19","2019","Residential","Additions, Alterations, Repairs","NA","0","$   14,400","2767481","1131698","CPMR-2019-02253","97","Existing 1 or 2 Family Residence",,"New Single Family","Clay","2","NORTH KANSAS CITY","258570","CL0991800210140001","BUCKNER'S HEATING & COOLING, CO.",,,"Gashland/Nashua","Mechanical General",,"CPMR"
"602",,"NE","100th","St",,"64155","5","13","2019","Residential","New Construction","Single Family","1","$   330,000","2767541","1131697","CPBR-2019-00682","101","New Single Family Dwelling",,"Single Family","Clay","2","NORTH KANSAS CITY","258571","CL0991800210130001","Owen Homes LLC","Owen Homes",,"Gashland/Nashua","Single Family - New",,"CPBR"
"602",,"NE","100th","St",,"64155","7","9","2019","Residential","New Construction","Single Family","0","$   6,500","2767541","1131697","CPPR-2019-01480","101","New Single Family Dwelling",,"new s/f","Clay","2","NORTH KANSAS CITY","258571","CL0991800210130001","MINDER PLUMBING, INC.",,,"Gashland/Nashua","Plumbing with Gas Service",,"CPPR"
"602",,"NE","100th","St",,"64155","8","26","2019","Residential","New Construction","Single Family","0","$   12,200","2767541","1131697","CPMR-2019-02064","101","New Single Family Dwelling",,"New Single Family","Clay","2","NORTH KANSAS CITY","258571","CL0991800210130001","BUCKNER'S HEATING & COOLING, CO.",,,"Gashland/Nashua","Mechanical General",,"CPMR"
"606",,"NE","100th","St",,"64155","1","8","2019","Residential","New Construction","Single Family","1","$   385,000","2767601","1131697","CPBR-2019-00033","101","New Single Family Dwelling",,"New single family","Clay","2","NORTH KANSAS CITY","258572","CL0991800210120001","Owen Homes LLC","Owen Homes",,"Gashland/Nashua","Single Family - New",,"CPBR"
"606",,"NE","100th","St",,"64155","3","5","2019","Residential","New Construction","Single Family","0","$   6,500","2767601","1131697","CPPR-2019-00448","101","New Single Family Dwelling",,"new S/F","Clay","2","NORTH KANSAS CITY","258572","CL0991800210120001","MINDER PLUMBING, INC.",,,"Gashland/Nashua","Plumbing with Gas Service",,"CPPR"
"606",,"NE","100th","St",,"64155","6","21","2019","Residential","New Construction","Single Family","0","$   12,200","2767601","1131697","CPMR-2019-01391","101","New Single Family Dwelling",,"New Single Family","Clay","2","NORTH KANSAS CITY","258572","CL0991800210120001","BUCKNER'S HEATING & COOLING, CO.",,,"Gashland/Nashua","Mechanical General",,"CPMR"
"606",,"NE","100th","St",,"64155","7","17","2019","Residential","New Construction","Single Family","0","$   6,000","2767601","1131697","CPER-2019-03255","101","New Single Family Dwelling",,"New single family","Clay","2","NORTH KANSAS CITY","258572","CL0991800210120001","LUCAS ELECTRIC","Lucas Borntreger",,"Gashland/Nashua","Electrical General",,"CPER"
"607",,"NE","100TH","ST",,"64155","12","14","2017","Residential","New Construction","Single Family","1","$   191,165","2767740","1131517","201822895","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258589","CL0991800030200001","OWEN HOMES LLC","OWEN HOMES LLC",,"Gashland/Nashua","NEW SINGLE FAMILY DWELLING",,"CPBS"
"607",,"NE","100TH","ST",,"64155","1","22","2018","Residential","New Construction","Single Family","0","$   6,500","2767740","1131517","201824666","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258589","CL0991800030200001","MINDER PLUMBING, INC.","PERMIT SERVICE, INC",,"Gashland/Nashua","PLUMBING PIPING AND FIXTURES",,"CPPM"
"607",,"NE","100TH","ST",,"64155","4","16","2018","Residential","New Construction","Single Family","0","$   10,000","2767740","1131517","201829310","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258589","CL0991800030200001","DELTA T HEATING & COOLING LLC","DELTA T HEATING & COOLING LLC",,"Gashland/Nashua","HVAC SYSTEM",,"CPMP"
"607",,"NE","100TH","ST",,"64155","4","20","2018","Residential","New Construction","Single Family","0","$   10,000","2767740","1131517","201829671","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258589","CL0991800030200001","LIGHTNING ELECTRIC, LLC","DUSTIN WILLIAMS",,"Gashland/Nashua","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"610",,"NE","100TH","ST",,,"1","26","2015","Residential","New Construction","Single Family","1","$   240,000","2767776","1131682","201523483","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258573","T3471.5","OWEN HOMES LLC","LUKE OWEN",,"Gashland/Nashua","NEW SINGLE FAMILY DWELLING",,"CPBS"
"610",,"NE","100TH","ST",,,"2","23","2015","Residential","New Construction","Single Family","0","$   6,500","2767776","1131682","201524874","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258573","T3471.5","MINDER PLUMBING, INC.","PERMIT SERVICE, INC",,"Gashland/Nashua","PLUMBING PIPING AND FIXTURES",,"CPPM"
"610",,"NE","100TH","ST",,,"4","29","2015","Residential","New Construction","Single Family","0","$   3,500","2767776","1131682","201528342","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258573","T3471.5","UNITED HEATING & COOLING, INC.","ASHLEY FINDLEY",,"Gashland/Nashua","HVAC SYSTEM",,"CPMP"
"610",,"NE","100TH","ST",,,"5","18","2015","Residential","New Construction","Single Family","0","$   3,500","2767776","1131682","201610887","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258573","T3471.5","LUCAS ELECTRIC LLC","LUCAS BORNTREGER",,"Gashland/Nashua","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"611",,"NE","100TH","ST",,"64155","1","9","2017","Residential","New Construction","Single Family","1","$   283,000","2767788","1131517","201723130","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258588","CL0991800030190001","OWEN HOMES LLC","LUKE OWEN",,"Gashland/Nashua","NEW SINGLE FAMILY DWELLING",,"CPBS"
"611",,"NE","100TH","ST",,"64155","1","25","2017","Residential","New Construction","Single Family","0","$   6,500","2767788","1131517","201723951","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258588","CL0991800030190001","MINDER PLUMBING, INC.","PERMIT SERVICE, INC",,"Gashland/Nashua","PLUMBING PIPING AND FIXTURES",,"CPPM"
"611",,"NE","100TH","ST",,"64155","3","23","2017","Residential","New Construction","Single Family","0","$   3,500","2767788","1131517","201726936","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258588","CL0991800030190001","UNITED HEATING & COOLING, INC.","ASHLEY FINDLEY",,"Gashland/Nashua","HVAC SYSTEM",,"CPMP"
"611",,"NE","100TH","ST",,"64155","4","4","2017","Residential","New Construction","Single Family","0","$   3,000","2767788","1131517","201727594","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258588","CL0991800030190001","LUCAS ELECTRIC LLC","LUCAS BORNTREGER",,"Gashland/Nashua","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"614",,"NE","100TH","ST",,"64155","6","1","2018","Residential","New Construction","Single Family","1","$   206,720","2767824","1131682","201832088","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258574","CL0991800210100001","OWEN HOMES LLC","PERMIT SERVICES",,"Gashland/Nashua","NEW SINGLE FAMILY DWELLING",,"CPBS"
"614",,"NE","100th","St",,"64155","7","5","2018","Residential","New Construction","Single Family","0","$   6,500","2767728","1131696","CPPM-201834052","0",,,"Install WWV, set fixtures, gas piping and sanitary sewer on private property for single family","Clay","2","NORTH KANSAS CITY","258574","CL0991800210100001","MINDER PLUMBING, INC.",,,"Gashland/Nashua",,,"CPPR"
"614",,"NE","100th","St",,"64155","8","27","2018","Residential","New Construction","Single Family","0","$   3,700","2767728","1131696","CPER-2018-35973","0",,,"Install 200 amp service, fixtures and wiring for single family","Clay","2","NORTH KANSAS CITY","258574","CL0991800210100001","LUCAS ELECTRIC LLC","LUCAS BORNTREGER",,"Gashland/Nashua",,,"CPER"
"614",,"NE","100th","St",,"64155","9","18","2018","Residential","New Construction","Single Family","0","$   14,400","2767728","1131696","CPMR-2018-35975","0",,,"80,000 BTU  96% FURNACE WITH 3 TON HEAT PUMP","Clay","2","NORTH KANSAS CITY","258574","CL0991800210100001","BUCKNER'S HEATING & COOLING, CO.",,,"Gashland/Nashua",,,"CPMR"
"617",,"NE","100TH","ST",,"64155","9","13","2016","Residential","New Construction","Single Family","1","$   243,000","2767860","1131517","201717110","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258587","CL0991800030180001","OWEN HOMES LLC","LUKE OWEN",,"Gashland/Nashua","NEW SINGLE FAMILY DWELLING",,"CPBS"
"617",,"NE","100TH","ST",,"64155","10","19","2016","Residential","New Construction","Single Family","0","$   6,500","2767860","1131517","201719111","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258587","CL0991800030180001","MINDER PLUMBING, INC.","PERMIT SERVICE, INC",,"Gashland/Nashua","PLUMBING PIPING AND FIXTURES",,"CPPM"
"617",,"NE","100TH","ST",,"64155","12","23","2016","Residential","New Construction","Single Family","0","$   3,500","2767860","1131517","201722450","101","New Single Family Dwelling","URBAN NORTH",,"Clay","2","NORTH KANSAS CITY","258587","CL0991800030180001","UNITED HEATING & COOLING, INC.","ASHLEY FINDLEY",,"Gashland/Nashua","HVAC SYSTEM",,"CPMP"
"617",,"NE","100TH","ST",,"64155","1","20","2017","Residential","New Construction","Single Family","0","$   1,700","2767860","1131517","201723688","101","New Single Family Dwelling","URBAN NORTH","NEW SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258587","CL0991800030180001","LUCAS ELECTRIC LLC","LUCAS BORNTREGER",,"Gashland/Nashua","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"618",,"NE","100TH","ST",,"64155","2","9","2018","Residential","New Construction","Single Family","1","$   310,420","2767872","1131682","201825814","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258575","CL0991800210090001","OWEN HOMES LLC","LESLIE OR STEVE",,"Gashland/Nashua","NEW SINGLE FAMILY DWELLING",,"CPBS"
"618",,"NE","100TH","ST",,"64155","2","13","2018","Residential","New Construction","Single Family","0","$   6,500","2767872","1131682","201825946","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258575","CL0991800210090001","MINDER PLUMBING, INC.","PERMIT SERVICE, INC",,"Gashland/Nashua","PLUMBING PIPING AND FIXTURES",,"CPPM"
"618",,"NE","100TH","ST",,"64155","5","29","2018","Residential","New Construction","Single Family","0","$   2,500","2767872","1131682","201831805","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258575","CL0991800210090001","LUCAS ELECTRIC LLC","LUCAS BORNTREGER",,"Gashland/Nashua","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"618",,"NE","100TH","ST",,"64155","5","30","2018","Residential","New Construction","Single Family","0","$   10,000","2767872","1131682","201831895","101","New Single Family Dwelling","URBAN NORTH","SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","258575","CL0991800210090001","DELTA T HEATING & COOLING LLC","ADAM GOLUBSKI",,"Gashland/Nashua","HVAC SYSTEM",,"CPMP"
