"kiva_pin","county_apn","address_number","fraction","prefix","street","street_type","suite","combined_full_address","combined_streamlined_address","city","state","x_coordinate","y_coordinate","longitude","latitude","latitude_and_longitude","location_field"
"100315","CL0952000040070001","11309",,"N","SUMMIT","ST",,"11309  N SUMMIT ST ","11309 N SUMMIT ST ","Kansas City","Missouri","2763283.868","1141334.212","-94.58984492","39.30110417","(39.30110417, -94.58984492)","SUMMIT
Kansas City, Missouri 
(39.30110417, -94.58984492)"
"100316","CL0952000040080001","718",,"NW","113TH","ST",,"718  NW 113TH ST ","718 NW 113TH ST ","Kansas City","Missouri","2763378.637","1141321.013","-94.58950998","39.30106819","(39.30106819, -94.58950998)","113TH
Kansas City, Missouri 
(39.30106819, -94.58950998)"
"100316","CL0952000040080001","11305",,"N","SUMMIT","ST",,"11305  N SUMMIT ST ","11305 N SUMMIT ST ","Kansas City","Missouri","2763378.637","1141321.013","-94.58950998","39.30106819","(39.30106819, -94.58950998)","SUMMIT
Kansas City, Missouri 
(39.30106819, -94.58950998)"
"100317","CL0952000040090001","716",,"NW","113TH","ST",,"716  NW 113TH ST ","716 NW 113TH ST ","Kansas City","Missouri","2763378.048","1141397.265","-94.58951233","39.30127754","(39.30127754, -94.58951233)","113TH
Kansas City, Missouri 
(39.30127754, -94.58951233)"
"100318","CL0952000040100001","714",,"NW","113TH","ST",,"714  NW 113TH ST ","714 NW 113TH ST ","Kansas City","Missouri","2763395.702","1141471.399","-94.5894502","39.30148113","(39.30148113, -94.5894502)","113TH
Kansas City, Missouri 
(39.30148113, -94.5894502)"
"100319","CL0952000050080001","11304",,"N","SUMMIT","ST",,"11304  N SUMMIT ST ","11304 N SUMMIT ST ","Kansas City","Missouri","2763396.359","1141171.501","-94.58944683","39.30065774","(39.30065774, -94.58944683)","SUMMIT
Kansas City, Missouri 
(39.30065774, -94.58944683)"
"10032","JA28310234700000000","3730",,"E","10TH","ST",,"3730  E 10TH ST ","3730 E 10TH ST ","Kansas City","Missouri","2777924.151","1068584.072","-94.53800137","39.10138731","(39.10138731, -94.53800137)","10TH
Kansas City, Missouri 
(39.10138731, -94.53800137)"
"100320","CL0952000050070001","11308",,"N","SUMMIT","ST",,"11308  N SUMMIT ST ","11308 N SUMMIT ST ","Kansas City","Missouri","2763332.892","1141171.781","-94.58967111","39.30065833","(39.30065833, -94.58967111)","SUMMIT
Kansas City, Missouri 
(39.30065833, -94.58967111)"
"100321","CL0952000050060001","11310",,"N","SUMMIT","ST",,"11310  N SUMMIT ST ","11310 N SUMMIT ST ","Kansas City","Missouri","2763266.871","1141170.034","-94.58990441","39.30065336","(39.30065336, -94.58990441)","SUMMIT
Kansas City, Missouri 
(39.30065336, -94.58990441)"
"100324","CL0952000070010001","11247",,"N","SUMMIT","ST",,"11247  N SUMMIT ST ","11247 N SUMMIT ST ","Kansas City","Missouri","2763967.64","1140981.095","-94.58742741","39.30013649","(39.30013649, -94.58742741)","SUMMIT
Kansas City, Missouri 
(39.30013649, -94.58742741)"
"100325","CL0952000080010001","11239",,"N","SUMMIT","ST",,"11239  N SUMMIT ST ","11239 N SUMMIT ST ","Kansas City","Missouri","2764083.127","1140876.679","-94.58701895","39.29985012","(39.29985012, -94.58701895)","SUMMIT
Kansas City, Missouri 
(39.29985012, -94.58701895)"
"100326","CL0952000050180001","11240",,"N","SUMMIT","ST",,"11240  N SUMMIT ST ","11240 N SUMMIT ST ","Kansas City","Missouri","2763919.49","1140804.96","-94.58759695","39.29965277","(39.29965277, -94.58759695)","SUMMIT
Kansas City, Missouri 
(39.29965277, -94.58759695)"
"100327","CL0952000050170001","11244",,"N","SUMMIT","ST",,"11244  N SUMMIT ST ","11244 N SUMMIT ST ","Kansas City","Missouri","2763873.868","1140855.402","-94.58775834","39.29979114","(39.29979114, -94.58775834)","SUMMIT
Kansas City, Missouri 
(39.29979114, -94.58775834)"
"100328","CL0952000050160001","11248",,"N","SUMMIT","ST",,"11248  N SUMMIT ST ","11248 N SUMMIT ST ","Kansas City","Missouri","2763829.801","1140904.565","-94.58791423","39.29992601","(39.29992601, -94.58791423)","SUMMIT
Kansas City, Missouri 
(39.29992601, -94.58791423)"
"100329","CL0952000050150001","11252",,"N","SUMMIT","ST",,"11252  N SUMMIT ST ","11252 N SUMMIT ST ","Kansas City","Missouri","2763785.776","1140953.371","-94.58806997","39.30005989","(39.30005989, -94.58806997)","SUMMIT
Kansas City, Missouri 
(39.30005989, -94.58806997)"
"10033","JA28310234000000000","3732",,"E","10TH","ST",,"3732  E 10TH ST ","3732 E 10TH ST ","Kansas City","Missouri","2777992.28","1068459.461","-94.53776111","39.10104525","(39.10104525, -94.53776111)","10TH
Kansas City, Missouri 
(39.10104525, -94.53776111)"
"100330","CL0952000050140001","11256",,"N","SUMMIT","ST",,"11256  N SUMMIT ST ","11256 N SUMMIT ST ","Kansas City","Missouri","2763741.647","1141002.444","-94.58822608","39.30019451","(39.30019451, -94.58822608)","SUMMIT
Kansas City, Missouri 
(39.30019451, -94.58822608)"
"100335","CL0960300010030101","11801",,"N","MAIN","ST",,"11801  N MAIN ST ","11801 N MAIN ST ","Kansas City","Missouri","2766388.531","1143859.481","-94.57888146","39.30804545","(39.30804545, -94.57888146)","MAIN
Kansas City, Missouri 
(39.30804545, -94.57888146)"
"100337","CL0960300010010001","11660",,"N","MAIN","ST",,"11660  N MAIN ST ","11660 N MAIN ST ","Kansas City","Missouri","2765593.584","1143047.055","-94.58168833","39.30581293","(39.30581293, -94.58168833)","MAIN
Kansas City, Missouri 
(39.30581293, -94.58168833)"
"100339","CL0961700090320001","109",,"NE","114TH","ST",,"109  NE 114TH ST ","109 NE 114TH ST ","Kansas City","Missouri","2766562.17","1141013.597","-94.5782591","39.30023225","(39.30023225, -94.5782591)","114TH
Kansas City, Missouri 
(39.30023225, -94.5782591)"
"10034","JA28310234100000000","918",,,"CLEVELAND","AVE",,"918   CLEVELAND AVE ","918  CLEVELAND AVE ","Kansas City","Missouri","2777975.172","1068539.621","-94.53782152","39.10126532","(39.10126532, -94.53782152)","CLEVELAND
Kansas City, Missouri 
(39.10126532, -94.53782152)"
"100340","CL0961700090330001","103",,"NE","114TH","ST",,"103  NE 114TH ST ","103 NE 114TH ST ","Kansas City","Missouri","2766483.184","1141014.572","-94.57853822","39.30023474","(39.30023474, -94.57853822)","114TH
Kansas City, Missouri 
(39.30023474, -94.57853822)"
"100341","CL0961700090340001","101",,"NE","114TH","ST",,"101  NE 114TH ST ","101 NE 114TH ST ","Kansas City","Missouri","2766404.658","1141015.599","-94.57881571","39.30023737","(39.30023737, -94.57881571)","114TH
Kansas City, Missouri 
(39.30023737, -94.57881571)"
"100342","CL0961700090350001","17",,"NE","114TH","ST",,"17  NE 114TH ST ","17 NE 114TH ST ","Kansas City","Missouri","2766320.623","1141016.582","-94.57911267","39.30023987","(39.30023987, -94.57911267)","114TH
Kansas City, Missouri 
(39.30023987, -94.57911267)"
"100343","CL0961700090010001","11331",,"N","MAIN","ST",,"11331  N MAIN ST ","11331 N MAIN ST ","Kansas City","Missouri","2766198.717","1141063.038","-94.5795436","39.30036713","(39.30036713, -94.5795436)","MAIN
Kansas City, Missouri 
(39.30036713, -94.5795436)"
"100344","CL0961700010110001","11528",,"N","OAK","TRFY",,"11528  N OAK TRFY ","11528 N OAK TRFY ","Kansas City","Missouri","2767275.077","1141968.412","-94.57574269","39.30285545","(39.30285545, -94.57574269)","OAK
Kansas City, Missouri 
(39.30285545, -94.57574269)"
"100345","CL0961700010100001","11524",,"N","OAK","TRFY",,"11524  N OAK TRFY ","11524 N OAK TRFY ","Kansas City","Missouri","2767274.767","1141893.485","-94.57574356","39.30264973","(39.30264973, -94.57574356)","OAK
Kansas City, Missouri 
(39.30264973, -94.57574356)"
"100346","CL0961700010080001","11522",,"N","OAK","TRFY",,"11522  N OAK TRFY ","11522 N OAK TRFY ","Kansas City","Missouri","2767274.429","1141819.207","-94.57574453","39.30244579","(39.30244579, -94.57574453)","OAK
Kansas City, Missouri 
(39.30244579, -94.57574453)"
"100347","CL0961700010070001","320",,"NE","115TH","ST",,"320  NE 115TH ST ","320 NE 115TH ST ","Kansas City","Missouri","2767274.031","1141769.398","-94.57574579","39.30230903","(39.30230903, -94.57574579)","115TH
Kansas City, Missouri 
(39.30230903, -94.57574579)"
"100347","CL0961700010070001","11520",,"N","OAK","TRFY",,"11520  N OAK TRFY ","11520 N OAK TRFY ","Kansas City","Missouri","2767274.031","1141769.398","-94.57574579","39.30230903","(39.30230903, -94.57574579)","OAK
Kansas City, Missouri 
(39.30230903, -94.57574579)"
"100348","CL0961700080130001","11480",,"N","OAK","TRFY",,"11480  N OAK TRFY ","11480 N OAK TRFY ","Kansas City","Missouri","2767273.259","1141672.198","-94.57574823","39.30204216","(39.30204216, -94.57574823)","OAK
Kansas City, Missouri 
(39.30204216, -94.57574823)"
"100348","CL0961700080130001","11482",,"N","OAK","TRFY",,"11482  N OAK TRFY ","11482 N OAK TRFY ","Kansas City","Missouri","2767273.259","1141672.198","-94.57574823","39.30204216","(39.30204216, -94.57574823)","OAK
Kansas City, Missouri 
(39.30204216, -94.57574823)"
"100349","CL0961700080120001","11476",,"N","OAK","TRFY",,"11476  N OAK TRFY ","11476 N OAK TRFY ","Kansas City","Missouri","2767272.813","1141622.227","-94.57574966","39.30190496","(39.30190496, -94.57574966)","OAK
Kansas City, Missouri 
(39.30190496, -94.57574966)"
"10035","JA28310234200000000","916",,,"CLEVELAND","AVE",,"916   CLEVELAND AVE ","916  CLEVELAND AVE ","Kansas City","Missouri","2777996.726","1068580.944","-94.53774562","39.10137881","(39.10137881, -94.53774562)","CLEVELAND
Kansas City, Missouri 
(39.10137881, -94.53774562)"
"100350","CL0961700080110001","11422",,"N","OAK","TRFY",,"11422  N OAK TRFY ","11422 N OAK TRFY ","Kansas City","Missouri","2767272.159","1141547.28","-94.57575175","39.30169919","(39.30169919, -94.57575175)","OAK
Kansas City, Missouri 
(39.30169919, -94.57575175)"
"100351","CL0961700080090001","11416",,"N","OAK","TRFY",,"11416  N OAK TRFY ","11416 N OAK TRFY ","Kansas City","Missouri","2767269.951","1141421.985","-94.57575918","39.30135517","(39.30135517, -94.57575918)","OAK
Kansas City, Missouri 
(39.30135517, -94.57575918)"
"100352","CL0961700080070101","11458",,"N","OAK","TRFY",,"11458  N OAK TRFY ","11458 N OAK TRFY ","Kansas City","Missouri","2767259.476","1141317.314","-94.57579589","39.30106777","(39.30106777, -94.57579589)","OAK
Kansas City, Missouri 
(39.30106777, -94.57579589)"
"100353","CL0961700080070001","11456",,"N","OAK","TRFY",,"11456  N OAK TRFY ","11456 N OAK TRFY ","Kansas City","Missouri","2767256.322","1141259.121","-94.57580686","39.30090798","(39.30090798, -94.57580686)","OAK
Kansas City, Missouri 
(39.30090798, -94.57580686)"
"100354","CL0961700010010001","301",,"NE","COOKINGHAM","DR",,"301  NE COOKINGHAM DR ","301 NE COOKINGHAM DR ","Kansas City","Missouri","2767101.129","1142203.124","-94.5763581","39.30349947","(39.30349947, -94.5763581)","COOKINGHAM
Kansas City, Missouri 
(39.30349947, -94.5763581)"
"100356","CL0961700010020001","11521",,"N","MCGEE","ST",,"11521  N MCGEE ST ","11521 N MCGEE ST ","Kansas City","Missouri","2767100.213","1142104.951","-94.57636104","39.30322992","(39.30322992, -94.57636104)","MCGEE
Kansas City, Missouri 
(39.30322992, -94.57636104)"
"100357","CL0961700010030001","11517",,"N","MCGEE","ST",,"11517  N MCGEE ST ","11517 N MCGEE ST ","Kansas City","Missouri","2767099.73","1142040.046","-94.57636255","39.30305172","(39.30305172, -94.57636255)","MCGEE
Kansas City, Missouri 
(39.30305172, -94.57636255)"
"100358","CL0961700010040001","11513",,"N","MCGEE","ST",,"11513  N MCGEE ST ","11513 N MCGEE ST ","Kansas City","Missouri","2767099.247","1141975.169","-94.57636407","39.30287359","(39.30287359, -94.57636407)","MCGEE
Kansas City, Missouri 
(39.30287359, -94.57636407)"
"100359","CL0961700010050001","11509",,"N","MCGEE","ST",,"11509  N MCGEE ST ","11509 N MCGEE ST ","Kansas City","Missouri","2767098.755","1141909.397","-94.57636561","39.30269301","(39.30269301, -94.57636561)","MCGEE
Kansas City, Missouri 
(39.30269301, -94.57636561)"
"10036","JA28310231200000000","3663",,"E","9TH","ST",,"3663  E 9TH ST ","3663 E 9TH ST ","Kansas City","Missouri","2777392.809","1068719.082","-94.53987392","39.10175738","(39.10175738, -94.53987392)","9TH
Kansas City, Missouri 
(39.10175738, -94.53987392)"
"100360","CL0961700010060001","304",,"NE","115TH","ST",,"304  NE 115TH ST ","304 NE 115TH ST ","Kansas City","Missouri","2767098.03","1141811.604","-94.57636788","39.30242451","(39.30242451, -94.57636788)","115TH
Kansas City, Missouri 
(39.30242451, -94.57636788)"
"100362","CL0961700080020001","11413",,"N","MCGEE","ST",,"11413  N MCGEE ST ","11413 N MCGEE ST ","Kansas City","Missouri","2767055.159","1141429.307","-94.57651824","39.30137478","(39.30137478, -94.57651824)","MCGEE
Kansas City, Missouri 
(39.30137478, -94.57651824)"
"100363","CL0961700080150001","307",,"NE","115TH","ST",,"307  NE 115TH ST ","307 NE 115TH ST ","Kansas City","Missouri","2767136.374","1141528.859","-94.57623154","39.3016483","(39.3016483, -94.57623154)","115TH
Kansas City, Missouri 
(39.3016483, -94.57623154)"
"100364","CL0961700080030001","11409",,"N","MCGEE","ST",,"11409  N MCGEE ST ","11409 N MCGEE ST ","Kansas City","Missouri","2767095.096","1141324.191","-94.57637679","39.30108627","(39.30108627, -94.57637679)","MCGEE
Kansas City, Missouri 
(39.30108627, -94.57637679)"
"100365","CL0961700080050001","11401",,"N","MCGEE","ST",,"11401  N MCGEE ST ","11401 N MCGEE ST ","Kansas City","Missouri","2767093.963","1141218.894","-94.57638048","39.30079716","(39.30079716, -94.57638048)","MCGEE
Kansas City, Missouri 
(39.30079716, -94.57638048)"
"100366","CL0961700080060001","11450",,"N","OAK","TRFY",,"11450  N OAK TRFY ","11450 N OAK TRFY ","Kansas City","Missouri","2767264.137","1141187.305","-94.57577903","39.30071083","(39.30071083, -94.57577903)","OAK
Kansas City, Missouri 
(39.30071083, -94.57577903)"
"100367","CL0961700020010001","11519",,"N","WALNUT","ST",,"11519  N WALNUT ST ","11519 N WALNUT ST ","Kansas City","Missouri","2766655.088","1142208.74","-94.57793438","39.30351384","(39.30351384, -94.57793438)","WALNUT
Kansas City, Missouri 
(39.30351384, -94.57793438)"
"100368","CL0961700020010101","11515",,"N","WALNUT","ST",,"11515  N WALNUT ST ","11515 N WALNUT ST ","Kansas City","Missouri","2766654.435","1142108.451","-94.57793639","39.30323849","(39.30323849, -94.57793639)","WALNUT
Kansas City, Missouri 
(39.30323849, -94.57793639)"
"100369","CL0961700020020201","11511",,"N","WALNUT","ST",,"11511  N WALNUT ST ","11511 N WALNUT ST ","Kansas City","Missouri","2766654.23","1142030.262","-94.57793687","39.30302381","(39.30302381, -94.57793687)","WALNUT
Kansas City, Missouri 
(39.30302381, -94.57793687)"
"10037","JA28310231300000000","3661",,"E","9TH","ST",,"3661  E 9TH ST ","3661 E 9TH ST ","Kansas City","Missouri","2777345.611","1068721.381","-94.54004024","39.10176364","(39.10176364, -94.54004024)","9TH
Kansas City, Missouri 
(39.10176364, -94.54004024)"
"100370","CL0961700020020001","11509",,"N","WALNUT","ST",,"11509  N WALNUT ST ","11509 N WALNUT ST ","Kansas City","Missouri","2766653.892","1141960.685","-94.57793786","39.30283278","(39.30283278, -94.57793786)","WALNUT
Kansas City, Missouri 
(39.30283278, -94.57793786)"
"100371","CL0961700020020101","11505",,"N","WALNUT","ST",,"11505  N WALNUT ST ","11505 N WALNUT ST ","Kansas City","Missouri","2766653.86","1141891.682","-94.57793776","39.30264333","(39.30264333, -94.57793776)","WALNUT
Kansas City, Missouri 
(39.30264333, -94.57793776)"
"100372","CL0961700070010001","101",,"NE","115TH","ST",,"101  NE 115TH ST ","101 NE 115TH ST ","Kansas City","Missouri","2766609.072","1141639.428","-94.57809527","39.30195064","(39.30195064, -94.57809527)","115TH
Kansas City, Missouri 
(39.30195064, -94.57809527)"
"100373","CL0961700070110001","103",,"NE","115TH","ST",,"103  NE 115TH ST ","103 NE 115TH ST ","Kansas City","Missouri","2766713.73","1141637.789","-94.57772542","39.30194639","(39.30194639, -94.57772542)","115TH
Kansas City, Missouri 
(39.30194639, -94.57772542)"
"100374","CL0961700070020001","11417",,"N","WALNUT","ST",,"11417  N WALNUT ST ","11417 N WALNUT ST ","Kansas City","Missouri","2766651.205","1141531.558","-94.57794605","39.30165457","(39.30165457, -94.57794605)","WALNUT
Kansas City, Missouri 
(39.30165457, -94.57794605)"
"100375","CL0961700070070001","11406",,"N","MCGEE","ST",,"11406  N MCGEE ST ","11406 N MCGEE ST ","Kansas City","Missouri","2766860.36","1141368.488","-94.57720644","39.30120734","(39.30120734, -94.57720644)","MCGEE
Kansas City, Missouri 
(39.30120734, -94.57720644)"
"100375","CL0961700070070001","11410",,"N","MCGEE","ST",,"11410  N MCGEE ST ","11410 N MCGEE ST ","Kansas City","Missouri","2766860.36","1141368.488","-94.57720644","39.30120734","(39.30120734, -94.57720644)","MCGEE
Kansas City, Missouri 
(39.30120734, -94.57720644)"
"100376","CL0961700070080001","11418",,"N","MCGEE","ST",,"11418  N MCGEE ST ","11418 N MCGEE ST ","Kansas City","Missouri","2766860.022","1141460.709","-94.57720791","39.30146054","(39.30146054, -94.57720791)","MCGEE
Kansas City, Missouri 
(39.30146054, -94.57720791)"
"100377","CL0961700070100001","201",,"NE","115TH","ST",,"201  NE 115TH ST ","201 NE 115TH ST ","Kansas City","Missouri","2766809.049","1141594.888","-94.57738844","39.30182882","(39.30182882, -94.57738844)","115TH
Kansas City, Missouri 
(39.30182882, -94.57738844)"
"100378","CL0961700020050001","212",,"NE","115TH","ST",,"212  NE 115TH ST ","212 NE 115TH ST ","Kansas City","Missouri","2766916.013","1141802.746","-94.57701108","39.30239977","(39.30239977, -94.57701108)","115TH
Kansas City, Missouri 
(39.30239977, -94.57701108)"
"100379","CL0961700020040001","200",,"NE","115TH","ST",,"200  NE 115TH ST ","200 NE 115TH ST ","Kansas City","Missouri","2766810.605","1141804.488","-94.57738358","39.3024043","(39.3024043, -94.57738358)","115TH
Kansas City, Missouri 
(39.3024043, -94.57738358)"
"10038","JA28310302400000000","929",,,"CLEVELAND","AVE",,"929   CLEVELAND AVE ","929  CLEVELAND AVE ","Kansas City","Missouri","2778177.73","1068419.989","-94.53710757","39.10093708","(39.10093708, -94.53710757)","CLEVELAND
Kansas City, Missouri 
(39.10093708, -94.53710757)"
"100380","CL0961700020070001","11516",,"N","MCGEE","ST",,"11516  N MCGEE ST ","11516 N MCGEE ST ","Kansas City","Missouri","2766863.347","1141935.063","-94.57719759","39.30276293","(39.30276293, -94.57719759)","MCGEE
Kansas City, Missouri 
(39.30276293, -94.57719759)"
"100381","CL0961700020060001","11512",,"N","MCGEE","ST",,"11512  N MCGEE ST ","11512 N MCGEE ST ","Kansas City","Missouri","2766863.482","1141880.377","-94.57719695","39.30261278","(39.30261278, -94.57719695)","MCGEE
Kansas City, Missouri 
(39.30261278, -94.57719695)"
"100383","CL0961700020090001","11526",,"N","MCGEE","ST",,"11526  N MCGEE ST ","11526 N MCGEE ST ","Kansas City","Missouri","2766863.869","1142068.628","-94.57719615","39.30312964","(39.30312964, -94.57719615)","MCGEE
Kansas City, Missouri 
(39.30312964, -94.57719615)"
"100384","CL0961700020100001","11540",,"N","MCGEE","ST",,"11540  N MCGEE ST ","11540 N MCGEE ST ","Kansas City","Missouri","2766864.676","1142223.117","-94.57719376","39.30355381","(39.30355381, -94.57719376)","MCGEE
Kansas City, Missouri 
(39.30355381, -94.57719376)"
