Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
130041817,06/16/2013 12:00:00 AM,21:09,06/16/2013 12:00:00 AM,15:00,06/16/2013 12:00:00 AM,21:05,702,240,Auto Theft,123,64108,PJ2149,CPD,U,1,VIC,B,F,31,N,"2600 FLORA AV
KANSAS CITY, MO 64108
(39.07925235900046, -94.5649471539997)",234,3,7,92
130000300,01/02/2013 12:00:00 AM,8:43,12/31/2012 12:00:00 AM,22:30,01/02/2013 12:00:00 AM,8:15,1401,290,Property Damage,999,64108,PWX001,OSPD,U,1,VIC,,,,N,"200 SOUTHWEST BL
KANSAS CITY, MO 64108
(39.08963351900047, -94.58615609199967)",125,4,7,92
130006271,01/26/2013 12:00:00 AM,23:24,01/26/2013 12:00:00 AM,19:00,01/26/2013 12:00:00 AM,23:20,670,23D,Stealing from Buildi,113,64105,PJ1153,CPD,U,1,SUS,U,U,,N,"300 W 13 ST
KANSAS CITY, MO 64105
(39.098778337000454, -94.58717195899965)",5,4,7,72
130040161,06/10/2013 12:00:00 AM,15:12,06/10/2013 12:00:00 AM,9:27,06/10/2013 12:00:00 AM,16:30,501,220,Burglary - Residence,342,64133,PJ3379,EPD,U,1,SUS,U,U,,N,"3900 WILLOW AV
KANSAS CITY, MO 64133
(39.05167956300045, -94.45441582399968)",156,3,7,37
130007581,01/31/2013 12:00:00 AM,19:16,01/26/2013 12:00:00 AM,12:40,,,630,23C,Stealing Shoplifting,411,64117,PC0863,NPD,U,1,VIC,,,,N,"4800 N OAK TF
KANSAS CITY, MO 64117
(39.16966345600048, -94.52730779199965)",127,6,4,166
130000511,01/03/2013 12:00:00 AM,6:23,01/03/2013 12:00:00 AM,6:10,01/03/2013 12:00:00 AM,6:16,302,120,Armed Robbery,331,64127,PJ2327,EPD,N,1,SUS,B,M,40,Y,"E 28 ST/PROSPECT AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130001112,01/05/2013 12:00:00 AM,15:40,01/04/2013 12:00:00 AM,22:30,01/05/2013 12:00:00 AM,15:15,650,23G,Stealing Auto Parts/,344,64133,PJ3815,EPD,U,1,SUS,U,U,,N,"BYRAMS FORD RD/RAYTOWN RD
KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)",,,7,37
130000399,01/02/2013 12:00:00 AM,15:53,12/29/2012 12:00:00 AM,23:00,12/30/2012 12:00:00 AM,12:00,1401,290,Property Damage,345,64133,PJ3792,EPD,U,1,SUS,U,U,,N,"10300 E 45 TER
KANSAS CITY, MO 64133
(39.040362065000465, -94.45893437899969)",173,3,7,37
130000633,01/03/2013 12:00:00 AM,15:25,01/03/2013 12:00:00 AM,12:12,01/03/2013 12:00:00 AM,13:00,640,23F,Stealing From Auto,999,64108,PWX001,OSPD,U,2,VIC,B,M,41,N,"700 SOUTHWEST BL
KANSAS CITY, MO 64108
(39.08518577400048, -94.59311628799969)",238,4,7,92
130000913,01/04/2013 12:00:00 AM,17:48,01/03/2013 12:00:00 AM,21:30,01/04/2013 12:00:00 AM,7:00,1401,290,Property Damage,414,64151,PP0403,NPD,N,1,VIC,W,M,48,N,"4800 NW 80 ST
KANSAS CITY, MO 64151
(39.23982820800046, -94.63518059399968)",144,5,3,66
130000330,01/02/2013 12:00:00 AM,12:05,01/01/2013 12:00:00 AM,13:30,,,1120,26A,Fraud/Confidence Gam,415,64118,PC0373,NPD,N,1,VIC,W,M,20,N,"100 NE 83 ST
KANSAS CITY, MO 64118
(39.24462862000047, -94.57956072099967)",243,5,4,154
130000358,01/02/2013 12:00:00 AM,13:59,01/02/2013 12:00:00 AM,13:59,,,501,220,Burglary - Residence,122,64106,PJ1056,CPD,U,1,SUS,U,U,,N,"1700 ELLA FITZGERALD LN
KANSAS CITY, MO 64106
(39.099447162000445, -94.5615207089997)",134,3,7,75
130000847,01/04/2013 12:00:00 AM,13:40,01/04/2013 12:00:00 AM,13:30,,,630,23C,Stealing Shoplifting,345,64133,PJ3601,EPD,U,1,VIC,,,,N,"11600 E US 40 HWY
KANSAS CITY, MO 64133
(39.04648032600045, -94.44116774099967)",,,7,146
130000807,01/04/2013 12:00:00 AM,11:48,07/24/2006 12:00:00 AM,8:00,,,1198,26C,Impersonation,543,64134,PJ7080,SPD,U,1,VIC,B,M,54,N,"7600 E 113 ST
KANSAS CITY, MO 64134
(38.9199949880005, -94.50252553799965)",190,1,7,143
130000514,01/03/2013 12:00:00 AM,6:39,01/03/2013 12:00:00 AM,6:39,,,690,23H,Stealing All Other,312,64124,PJ0240,EPD,U,2,ARR,W,M,51,N,"6700 ST JOHN AV
KANSAS CITY, MO 64124
(39.11190842300044, -94.5035997979997)",53,4,7,144
130000944,01/04/2013 12:00:00 AM,19:41,01/04/2013 12:00:00 AM,8:00,01/04/2013 12:00:00 AM,19:41,670,23D,Stealing from Buildi,234,64131,PJ6445,MPD,U,1,VIC,B,F,51,N,"9300 BALES DR
KANSAS CITY, MO 64131
(38.95766058400045, -94.54817382999966)",113,2,7,151
130001073,01/05/2013 12:00:00 AM,12:34,01/04/2013 12:00:00 AM,17:00,01/04/2013 12:00:00 AM,23:00,501,220,Burglary - Residence,313,64123,PJ0748,EPD,U,1,VIC,W,F,40,N,"600 BENTON BL
KANSAS CITY, MO 64123
(39.105991178000465, -94.54412485699964)",109,3,7,70
130082840,11/13/2013 12:00:00 AM,23:05,11/13/2013 12:00:00 AM,19:00,11/13/2013 12:00:00 AM,21:22,640,23F,Stealing From Auto,223,64130,PJ4298,MPD,N,2,VIC,B,F,28,N,"2900 E 54 ST
KANSAS CITY, MO 64130
(39.02822751800045, -94.55138953999966)",175,2,7,157
130001069,01/05/2013 12:00:00 AM,12:57,01/04/2013 12:00:00 AM,13:02,01/04/2013 12:00:00 AM,14:00,670,23D,Stealing from Buildi,535,64145,PJ7425,SPD,U,1,SUS,U,U,,N,"1000 W 136 ST
KANSAS CITY, MO 64145
(38.881456839000464, -94.60596026699966)",159,1,7,129
130005111,01/22/2013 12:00:00 AM,10:59,01/21/2013 12:00:00 AM,23:30,01/22/2013 12:00:00 AM,9:00,640,23F,Stealing From Auto,421,64155,PP0287,NPD,U,1,VIC,B,M,26,N,"7200 NW DONOVAN DR
KANSAS CITY, MO 64155
(39.25882930200049, -94.6600677839997)",184,5,3,130
130000753,01/04/2013 12:00:00 AM,6:06,01/03/2013 12:00:00 AM,18:30,,,690,23H,Stealing All Other,533,64131,PJ6759,SPD,U,1,SUS,U,U,,N,"1400 E 104 ST
KANSAS CITY, MO 64131
(38.9384627500005, -94.57330117599969)",188,1,7,163
130000802,01/04/2013 12:00:00 AM,11:04,01/04/2013 12:00:00 AM,10:50,,,302,120,Armed Robbery,141,64110,PJ2761,CPD,N,1,SUS,B,M,19,Y,"400 E ARMOUR BL
KANSAS CITY, MO 64110
(39.06361767600049, -94.58034953799967)",41,4,7,19
130000071,01/01/2013 12:00:00 AM,9:46,01/01/2013 12:00:00 AM,2:30,,,670,23D,Stealing from Buildi,133,64129,PJ3218,CPD,U,1,VIC,W,F,31,N,"500 WESTPORT RD
KANSAS CITY, MO 64129
(39.05282742500049, -94.59155287999965)",42,4,7,50
130000868,01/04/2013 12:00:00 AM,14:47,12/29/2012 12:00:00 AM,10:00,12/31/2012 12:00:00 AM,14:00,501,220,Burglary - Residence,642,64118,PC0446,SCP,N,2,VIC,W,M,43,N,"1500 NE 77 TE
KANSAS CITY, MO 64118
(39.23464641600049, -94.5615707239997)",164,6,4,154
130000699,01/03/2013 12:00:00 AM,18:36,01/03/2013 12:00:00 AM,14:30,01/03/2013 12:00:00 AM,18:00,1401,290,Property Damage,121,64106,PJ0506,CPD,U,1,VIC,B,F,35,N,"1200 INDEPENDENCE AV
KANSAS CITY, MO 64106
(39.106898370000465, -94.5666601319997)",183,3,7,75
130001061,01/05/2013 12:00:00 AM,12:15,01/05/2013 12:00:00 AM,12:15,,,301,120,Strong Arm Robbery,341,64126,PJ1791,EPD,N,1,VIC,B,F,40,N,"1800 WHITE AV
KANSAS CITY, MO 64126
(39.08970450600049, -94.5126692399997)",6,3,7,94
130001034,01/05/2013 12:00:00 AM,10:15,01/02/2013 12:00:00 AM,10:00,01/05/2013 12:00:00 AM,9:00,640,23F,Stealing From Auto,344,64130,PJ2966,EPD,U,1,SUS,U,U,,N,"I 435 N TO I 70 W RA/I 70 HW
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)",175,2,7,157
130000397,01/02/2013 12:00:00 AM,15:48,12/19/2012 12:00:00 AM,12:00,01/02/2013 12:00:00 AM,15:00,702,240,Auto Theft,345,64133,PJ3981,EPD,U,1,VIC,W,M,56,N,"9100 E 47 ST
KANSAS CITY, MO 64133
(39.03455099700045, -94.47376639799967)",165,3,7,37
130000564,01/03/2013 12:00:00 AM,11:22,01/02/2013 12:00:00 AM,18:00,01/03/2013 12:00:00 AM,11:30,501,220,Burglary - Residence,241,64131,PJ5377,MPD,U,1,SUS,U,U,,N,"7000 BALES AV
KANSAS CITY, MO 64131
(38.99978273800048, -94.54634632299968)",72,2,7,151
130000458,01/02/2013 12:00:00 AM,19:49,12/19/2012 12:00:00 AM,12:00,12/26/2012 12:00:00 AM,12:00,690,23H,Stealing All Other,636,64161,PC1268,SCP,U,1,SUS,U,U,,N,"3900 GREAT MIDWEST DR
KANSAS CITY, MO 64161
(39.165993752000475, -94.48867138099968)",119,6,4,89
130001393,01/07/2013 12:00:00 AM,2:27,01/07/2013 12:00:00 AM,0:30,01/07/2013 12:00:00 AM,4:05,640,23F,Stealing From Auto,544,64139,PJ6001,SPD,U,1,VIC,,,,N,"7700 HIGHRIDGE CT
KANSAS CITY, MO 64139
(38.977798376000464, -94.39680291099967)",214,2,7,4
130000849,01/04/2013 12:00:00 AM,13:46,11/20/2012 12:00:00 AM,17:00,,,1198,26C,Impersonation,642,64119,PC0435,SCP,U,1,VIC,W,F,57,N,"7800 N CHESTNUT AV
KANSAS CITY, MO 64119
(39.2357061940005, -94.5469662489997)",164,6,4,135
130000963,01/04/2013 12:00:00 AM,21:37,01/04/2013 12:00:00 AM,20:00,01/04/2013 12:00:00 AM,21:30,1401,290,Property Damage,535,64145,PJ7379,SPD,U,1,VIC,W,M,25,N,"13000 HOLMES RD
KANSAS CITY, MO 64145
(38.89146812600046, -94.58597430299966)",142,1,7,129
130000676,01/03/2013 12:00:00 AM,17:40,01/03/2013 12:00:00 AM,17:30,,,630,23C,Stealing Shoplifting,641,64158,PC0406,SCP,U,2,ARR,W,F,16,N,"8100 N FLINTLOCK RD
KANSAS CITY, MO 64158
(39.23971213600049, -94.46722302699965)",244,6,4,122
130000889,01/04/2013 12:00:00 AM,15:38,01/04/2013 12:00:00 AM,15:35,,,630,23C,Stealing Shoplifting,312,64120,PJ0021,EPD,U,3,VIC,W,M,42,N,"1800 N CORRINGTON AV
KANSAS CITY, MO 64120
(39.13633213200046, -94.49609537899966)",53,4,7,144
130000987,01/05/2013 12:00:00 AM,0:54,01/05/2013 12:00:00 AM,0:40,,,1401,290,Property Damage,231,64114,PJ5590,MPD,U,2,VIC,,,,N,"7400 WORNALL RD
KANSAS CITY, MO 64114
(38.99406204000047, -94.59425568999967)",147,1,7,162
130000971,01/04/2013 12:00:00 AM,22:35,01/04/2013 12:00:00 AM,22:35,,,640,23F,Stealing From Auto,115,64106,PJ1849,CPD,U,1,VIC,W,M,63,N,"900 SOUTHWEST BL
KANSAS CITY, MO 64106
(39.08417547300047, -94.59482420699965)",238,4,7,92
130000177,01/01/2013 12:00:00 AM,17:52,01/01/2013 12:00:00 AM,10:00,01/01/2013 12:00:00 AM,17:00,501,220,Burglary - Residence,232,64132,PJ5081,MPD,U,1,SUS,U,U,,N,"6600 WOODLAND AV
KANSAS CITY, MO 64132
(39.00694676100045, -94.56571908299969)",96,2,7,163
130008119,02/03/2013 12:00:00 AM,0:16,02/02/2013 12:00:00 AM,18:00,02/02/2013 12:00:00 AM,21:45,1401,290,Property Damage,115,64106,PJ1710,CPD,U,1,SUS,U,U,,N,"2000 GRAND AV
KANSAS CITY, MO 64106
(38.88644412400049, -94.59286615999969)",159,1,7,129
130001018,01/05/2013 12:00:00 AM,7:07,01/02/2013 12:00:00 AM,17:00,01/05/2013 12:00:00 AM,7:00,501,220,Burglary - Residence,534,64134,PJ7105,SPD,U,1,VIC,B,F,29,N,"11300 INDIANA AV
KANSAS CITY, MO 64134
(38.920712740000454, -94.55061611999969)",4,1,7,149
130001048,01/05/2013 12:00:00 AM,11:26,01/05/2013 12:00:00 AM,11:24,,,1401,290,Property Damage,232,64131,PJ4974,MPD,U,1,VIC,B,F,19,N,"6400 TROOST AV
KANSAS CITY, MO 64131
(39.01136534900047, -94.57471864999968)",114,1,7,163
130000884,01/04/2013 12:00:00 AM,15:51,01/04/2013 12:00:00 AM,13:00,01/04/2013 12:00:00 AM,15:45,702,240,Auto Theft,631,64117,PC1185,SCP,U,1,VIC,W,F,22,N,"2400 NE 43 ST
KANSAS CITY, MO 64117
(39.1719674630005, -94.55102000399967)",86,6,4,167
130000825,01/04/2013 12:00:00 AM,12:47,12/17/2012 12:00:00 AM,14:00,01/03/2013 12:00:00 AM,14:00,650,23G,Stealing Auto Parts/,411,64118,PC0996,NPD,U,1,VIC,,,,N,"100 NE VIVION RD
KANSAS CITY, MO 64118
(39.18095831500045, -94.58215457799969)",82,6,4,167
130000866,01/04/2013 12:00:00 AM,13:52,01/03/2013 12:00:00 AM,15:00,01/04/2013 12:00:00 AM,12:30,650,23G,Stealing Auto Parts/,341,64127,PJ1735,EPD,N,1,VIC,W,F,49,N,"1900 HARDESTY AV
KANSAS CITY, MO 64127
(39.08822451700047, -94.51966717399966)",6,3,7,95
130000949,01/04/2013 12:00:00 AM,21:03,01/04/2013 12:00:00 AM,8:00,01/04/2013 12:00:00 AM,17:20,501,220,Burglary - Residence,345,64133,PJ4399,EPD,U,1,VIC,W,M,34,N,"4900 LOGAN AV
KANSAS CITY, MO 64133
(39.031582950000484, -94.40652559099965)",214,2,7,132
130000245,01/02/2013 12:00:00 AM,6:52,01/01/2013 12:00:00 AM,22:30,01/02/2013 12:00:00 AM,6:10,502,220,Burglary - Non Resid,234,64132,PJ6415,MPD,U,1,SUS,U,U,,N,"9400 GRANDVIEW RD
KANSAS CITY, MO 64132
(38.95610526700045, -94.55131018399965)",113,2,7,151
130000869,01/04/2013 12:00:00 AM,14:56,01/03/2013 12:00:00 AM,15:00,01/03/2013 12:00:00 AM,22:30,640,23F,Stealing From Auto,134,64112,PJ3763,CPD,U,1,SUS,U,U,,N,"4700 JEFFERSON ST
KANSAS CITY, MO 64112
(39.04231528800045, -94.59468537699968)",148,4,7,44
130010487,02/13/2013 12:00:00 AM,10:45,02/06/2013 12:00:00 AM,16:00,02/11/2013 12:00:00 AM,8:30,702,240,Auto Theft,234,64114,PJ6174,MPD,U,1,VIC,,,,N,"8600 WARD PK S
KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)",210,1,7,162
130000777,01/04/2013 12:00:00 AM,9:06,01/03/2013 12:00:00 AM,20:30,01/04/2013 12:00:00 AM,7:30,640,23F,Stealing From Auto,642,64155,PC0320,SCP,N,1,SUS,U,U,,N,"1300 NE 87 TE
KANSAS CITY, MO 64155
(39.252577192000444, -94.56553849599965)",30,6,4,82
130000872,01/04/2013 12:00:00 AM,15:17,02/12/2009 12:00:00 AM,0:01,,,1001,250,Forgery,331,64128,PJ2595,EPD,U,1,VIC,B,M,45,N,"3100 MERSINGTON AV
KANSAS CITY, MO 64128
(39.069275710000454, -94.5379758529997)",115,3,7,36
130067096,09/16/2013 12:00:00 AM,12:43,09/16/2013 12:00:00 AM,12:15,,,630,23C,Stealing Shoplifting,,64117,PC1092,SCP,U,1,VIC,,,,N,"4500 N BRIGHTON AV
KANSAS CITY, MO 64117
(39.17549108100047, -94.52141568599967)",127,6,4,166
130023077,04/07/2013 12:00:00 AM,4:19,04/07/2013 12:00:00 AM,4:10,,,502,220,Burglary - Non Resid,332,64127,PJ2651,EPD,U,4,SUS,B,M,,N,"2500 E LINWOOD BL
KANSAS CITY, MO 64127
(39.068103016000464, -94.55394264399968)",26,3,7,36
130000020,01/01/2013 12:00:00 AM,1:39,01/01/2013 12:00:00 AM,1:30,,,1401,290,Property Damage,112,64105,PJ0856,CPD,U,1,ARR,W,F,26,N,"W 10 ST/WYANDOTTE ST
KANSAS CITY, MO 64105
(39.10362371800045, -94.58633903699968)",5,4,7,72
130045323,06/29/2013 12:00:00 AM,12:33,06/28/2013 12:00:00 AM,17:30,06/29/2013 12:00:00 AM,12:00,690,23H,Stealing All Other,632,64117,PC1297,SCP,N,1,VIC,W,M,25,N,"4500 NE PARVIN RD
KANSAS CITY, MO 64117
(39.164066267000464, -94.52755566499968)",127,6,4,166
130000605,01/03/2013 12:00:00 AM,13:57,12/21/2012 12:00:00 AM,14:30,,,690,23H,Stealing All Other,331,64129,PJ2575,EPD,N,1,VIC,B,F,55,N,"3100 PROSPECT AV
KANSAS CITY, MO 64129
(39.06960249700046, -94.55288544899969)",26,3,7,36
130000275,01/02/2013 12:00:00 AM,8:40,01/01/2013 12:00:00 AM,14:30,01/02/2013 12:00:00 AM,8:30,702,240,Auto Theft,423,64156,PC0276,NPD,N,1,VIC,W,F,50,N,"1100 NW 91 TE
KANSAS CITY, MO 64156
(39.260457069000495, -94.59436939399967)",180,5,4,82
130000876,01/04/2013 12:00:00 AM,15:29,01/01/2013 12:00:00 AM,22:02,01/01/2013 12:00:00 AM,22:10,630,23C,Stealing Shoplifting,641,64157,PC0387,SCP,U,2,SUS,B,M,,N,"8300 N CHURCH RD
KANSAS CITY, MO 64157
(39.24208806100046, -94.46174276499966)",244,6,4,122
130000671,01/03/2013 12:00:00 AM,17:24,01/03/2013 12:00:00 AM,16:55,,,630,23C,Stealing Shoplifting,113,64106,PJ1087,CPD,N,1,ARR,W,M,36,N,"00 E 13 ST
KANSAS CITY, MO 64106
(39.09773282100048, -94.56262891899968)",134,3,7,75
130025763,04/17/2013 12:00:00 AM,19:06,04/11/2013 12:00:00 AM,0:01,04/15/2013 12:00:00 AM,12:00,670,23D,Stealing from Buildi,331,64128,PJ2289,EPD,U,1,SUS,U,U,,N,"2900 LOCKRIDGE ST
KANSAS CITY, MO 64128
(39.075884085000496, -94.5489120579997)",77,3,7,36
130024859,04/14/2013 12:00:00 AM,3:30,04/14/2013 12:00:00 AM,3:00,,,1401,290,Property Damage,341,64127,PJ1791,EPD,U,1,SUS,U,U,,N,"1900 EWING AV
KANSAS CITY, MO 64127
(39.086332283000445, -94.50369573499967)",6,3,7,94
130000611,01/03/2013 12:00:00 AM,13:33,01/03/2013 12:00:00 AM,13:33,,,1401,290,Property Damage,234,64130,PJ6445,MPD,N,1,ARR,B,M,28,N,"9400 BALES DR
KANSAS CITY, MO 64130
(38.955840536000494, -94.5481963579997)",113,2,7,151
130000110,01/01/2013 12:00:00 AM,12:39,01/01/2013 12:00:00 AM,0:10,,,670,23D,Stealing from Buildi,133,64129,PJ3303,CPD,U,1,SUS,U,U,,N,"4100 MILL ST
KANSAS CITY, MO 64129
(39.05235973000049, -94.59226539499969)",42,4,7,50
130001142,01/05/2013 12:00:00 AM,18:05,12/15/2012 12:00:00 AM,12:30,12/15/2012 12:00:00 AM,13:00,301,120,Strong Arm Robbery,241,64132,PJ5271,MPD,U,1,SUS,B,M,,Y,"E 69 ST/MONROE AV
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)",93,2,7,151
130000677,01/03/2013 12:00:00 AM,18:24,01/03/2013 12:00:00 AM,15:00,01/03/2013 12:00:00 AM,18:00,1401,290,Property Damage,111,64106,PJ1398,CPD,U,1,VIC,W,M,26,N,"1600 WASHINGTON ST
KANSAS CITY, MO 64106
(39.09485431900049, -94.58979745499965)",149,4,7,92
130001024,01/05/2013 12:00:00 AM,7:44,01/05/2013 12:00:00 AM,7:00,,,1401,290,Property Damage,122,64106,PJ1055,CPD,U,1,VIC,B,M,41,N,"1100 PASEO
KANSAS CITY, MO 64106
(39.10034266300045, -94.56399639399967)",183,3,7,75
130000913,01/04/2013 12:00:00 AM,17:48,01/03/2013 12:00:00 AM,21:30,01/04/2013 12:00:00 AM,7:00,1401,290,Property Damage,414,64151,PP0403,NPD,U,1,SUS,U,U,,N,"4800 NW 80 ST
KANSAS CITY, MO 64151
(39.23982820800046, -94.63518059399968)",144,5,3,66
130000798,01/04/2013 12:00:00 AM,10:58,01/03/2013 12:00:00 AM,21:00,01/04/2013 12:00:00 AM,9:00,640,23F,Stealing From Auto,134,64111,PJ3468,CPD,U,1,VIC,W,M,43,N,"300 E 43 ST
KANSAS CITY, MO 64111
(39.04926855400049, -94.58284153499966)",216,4,7,50
130000844,01/04/2013 12:00:00 AM,13:35,01/02/2013 12:00:00 AM,19:00,01/02/2013 12:00:00 AM,22:00,650,23G,Stealing Auto Parts/,134,64112,PJ3793,CPD,U,1,VIC,W,M,67,N,"4700 PENNSYLVANIA AV
KANSAS CITY, MO 64112
(39.04229291500047, -94.59350653199965)",103,4,7,44
130024578,04/12/2013 12:00:00 AM,19:36,04/12/2013 12:00:00 AM,5:30,04/12/2013 12:00:00 AM,19:00,501,220,Burglary - Residence,344,64130,PJ3142,EPD,U,1,SUS,U,U,,N,"5600 E 39 ST
KANSAS CITY, MO 64130
(39.05398724200046, -94.5191913649997)",231,3,7,36
130031859,05/10/2013 12:00:00 AM,17:53,05/09/2013 12:00:00 AM,10:00,05/09/2013 12:00:00 AM,11:00,501,220,Burglary - Residence,532,64134,PJ7003,SPD,U,1,VIC,W,M,59,N,"10800 CAMBRIDGE AV
KANSAS CITY, MO 64134
(38.926408566000475, -94.50960475499966)",166,1,7,143
120078897,03/06/2013 12:00:00 AM,13:37,12/14/2012 12:00:00 AM,13:00,03/06/2013 12:00:00 AM,13:00,301,120,Strong Arm Robbery,,,,,U,1,SUS,B,F,16,N,"MO
(38.63579372300046, -92.56629737199967)",,,,
130074038,10/12/2013 12:00:00 AM,0:18,10/11/2013 12:00:00 AM,20:00,10/11/2013 12:00:00 AM,22:00,650,23G,Stealing Auto Parts/,111,64106,PJ0513,CPD,U,1,SUS,U,U,,N,"500 WALNUT ST
KANSAS CITY, MO 64106
(39.108466631000454, -94.58163509299965)",71,4,7,75
130006771,01/28/2013 12:00:00 AM,17:06,01/28/2013 12:00:00 AM,17:06,,,630,23C,Stealing Shoplifting,423,64155,PC0338,NPD,U,2,VIC,,,,N,"400 NW BARRY RD
KANSAS CITY, MO 64155
(39.24646527200048, -94.5852059019997)",220,5,4,82
130017117,03/14/2013 12:00:00 AM,15:14,03/14/2013 12:00:00 AM,15:14,,,630,23C,Stealing Shoplifting,341,64123,PJ1506,EPD,U,1,SUS,W,M,40,N,"6800 E TRUMAN RD
KANSAS CITY, MO 64123
(39.09369812500046, -94.50321960299965)",83,3,7,94
130000053,01/01/2013 12:00:00 AM,4:01,01/01/2013 12:00:00 AM,3:50,,,302,120,Armed Robbery,311,64123,PJ0278,EPD,U,1,VIC,W,F,26,Y,"N ASKEW AV/ST JOHN AV
KANSAS CITY, MO 64123
(39.11344343000047, -94.52553937499965)",174,4,7,76
130001134,01/05/2013 12:00:00 AM,17:32,01/04/2013 12:00:00 AM,12:00,01/05/2013 12:00:00 AM,10:00,670,23D,Stealing from Buildi,345,64133,PJ4290,EPD,U,1,VIC,,,,N,"5100 RAYTOWN RD
KANSAS CITY, MO 64133
(39.03015923200047, -94.47045106999968)",165,3,7,37
130000419,01/02/2013 12:00:00 AM,16:19,01/02/2013 12:00:00 AM,16:19,,,502,220,Burglary - Non Resid,341,64125,PJ1736,EPD,U,1,SUS,W,M,30,N,"2200 MANCHESTER TF
KANSAS CITY, MO 64125
(39.1040321480005, -94.50062945799965)",55,4,7,125
130000535,01/03/2013 12:00:00 AM,9:19,01/02/2013 12:00:00 AM,18:00,01/03/2013 12:00:00 AM,7:00,640,23F,Stealing From Auto,421,64152,PP0375,NPD,N,1,VIC,W,M,30,N,"8500 NW 81 TE
KANSAS CITY, MO 64152
(39.24354962300049, -94.67903572599965)",182,5,3,77
130000349,01/02/2013 12:00:00 AM,9:59,01/02/2013 12:00:00 AM,9:59,,,1120,26A,Fraud/Confidence Gam,345,64133,PJ3601,EPD,U,1,ARR,W,M,25,N,"11600 E US 40 HWY
KANSAS CITY, MO 64133
(39.04648032600045, -94.44116774099967)",,,7,146
130001192,01/05/2013 12:00:00 AM,23:49,01/05/2013 12:00:00 AM,9:00,,,1188,26E,Wire Fraud,412,64118,PC0599,NPD,N,1,VIC,W,F,30,N,"400 NW 66 TE
KANSAS CITY, MO 64118
(39.21341824400048, -94.58563081999966)",,,4,154
130001074,01/05/2013 12:00:00 AM,12:54,01/05/2013 12:00:00 AM,12:45,,,1001,250,Forgery,121,64106,PJ0663,CPD,U,1,VIC,,,,N,"1700 INDEPENDENCE AV
KANSAS CITY, MO 64106
(39.106705157000476, -94.56118096099965)",135,3,7,75
130000397,01/02/2013 12:00:00 AM,15:48,12/19/2012 12:00:00 AM,12:00,01/02/2013 12:00:00 AM,15:00,702,240,Auto Theft,345,64133,PJ3981,EPD,U,1,SUS,U,U,,N,"9100 E 47 ST
KANSAS CITY, MO 64133
(39.03455099700045, -94.47376639799967)",165,3,7,37
130040935,06/13/2013 12:00:00 AM,12:21,06/12/2013 12:00:00 AM,18:00,06/13/2013 12:00:00 AM,10:30,690,23H,Stealing All Other,345,64133,PJ4131,EPD,U,1,SUS,U,U,,N,"4800 NOLAND RD
KANSAS CITY, MO 64133
(39.03396845800046, -94.41572547399966)",214,2,7,132
130001106,01/05/2013 12:00:00 AM,15:08,01/05/2013 12:00:00 AM,13:20,,,1401,290,Property Damage,134,64111,PJ3446,CPD,U,1,VIC,W,M,29,N,"1000 WESTPORT RD
KANSAS CITY, MO 64111
(39.05004671100045, -94.59815358199967)",232,4,7,50
130000789,01/04/2013 12:00:00 AM,10:02,01/03/2013 12:00:00 AM,17:10,01/04/2013 12:00:00 AM,9:45,502,220,Burglary - Non Resid,134,64111,PJ3585,CPD,U,1,VIC,,,,N,"1700 W 45 ST
KANSAS CITY, MO 64111
(39.04644353000049, -94.60595967499967)",148,4,7,50
130000940,01/04/2013 12:00:00 AM,20:02,01/04/2013 12:00:00 AM,20:02,,,630,23C,Stealing Shoplifting,332,64128,PJ2651,EPD,U,1,ARR,W,F,30,N,"2500 E LINWOOD BL
KANSAS CITY, MO 64128
(39.068103016000464, -94.55394264399968)",26,3,7,36
130000463,01/02/2013 12:00:00 AM,19:55,01/02/2013 12:00:00 AM,19:50,,,501,220,Burglary - Residence,233,64132,PJ5988,MPD,U,1,VIC,W,F,28,N,"8200 CHERRY ST
KANSAS CITY, MO 64132
(38.97894186700046, -94.58329634799969)",70,1,7,163
130000514,01/03/2013 12:00:00 AM,6:39,01/03/2013 12:00:00 AM,6:39,,,690,23H,Stealing All Other,312,64124,PJ0240,EPD,U,1,VIC,,,,N,"6700 ST JOHN AV
KANSAS CITY, MO 64124
(39.11190842300044, -94.5035997979997)",53,4,7,144
130000816,01/04/2013 12:00:00 AM,12:14,12/17/2012 12:00:00 AM,13:00,12/17/2012 12:00:00 AM,13:30,670,23D,Stealing from Buildi,134,64110,PJ3435,CPD,U,1,SUS,U,U,,N,"4300 PENNSYLVANIA AV
KANSAS CITY, MO 64110
(39.04942314400046, -94.59320719899966)",44,4,7,50
