"service_order_number","date_opened","structure_status","address","city","state","zip_code","neighborhood","latitude","longitude","kivapin","property_owner","demolition_ordered_date","project_phase","structure_type","structure_rating","mapped_location"
"1054872","2011-12-16T00:00:00.000","Downgraded/No Longer a DB","1133 FULLER AVE","KANSAS CITY","MO","64126","Sheffield","39.097753","-94.506215","5931","Land Bank",,,,,"1133 FULLER AVE
KANSAS CITY,  64126
(39.097753, -94.506215)"
"1163107","2016-08-03T00:00:00.000","Closed (City Demolition)","3301 Troost Ave","KANSAS CITY","MO","64109","Center City","39.06672","-94.571181","125721","Private",,,"Commercial Building","High Priority","3301 Troost Ave
KANSAS CITY,  64109
(39.06672, -94.571181)"
"1152741","2016-02-29T00:00:00.000","Closed (City Demolition)","8810 E 9th St","KANSAS CITY","MO","64125","North Blue Ridge","39.100117","-94.478363","47084","Land Bank",,"Kissick Donated Demolition",,,"8810 E 9th St
KANSAS CITY,  64125
(39.100117, -94.478363)"
"1150068","2015-12-17T00:00:00.000","Closed (Owner Repair)","3822 N WOODLAND AVE","KANSAS CITY","MO","64116","River Forest","39.163858","-94.558757","85845","Private",,,"House","Regular Demolition","3822 N WOODLAND AVE
KANSAS CITY,  64116
(39.163858, -94.558757)"
"1047903","2014-07-31T00:00:00.000","Receivership/AHA Review","1311 MANHEIM RD","KANSAS CITY","MO","64109","Squier Park","39.056217","-94.569353","134916","Private",,"AHA Candidate (now Receivership Candidate)","House","Repair/Receivership","1311 MANHEIM RD
KANSAS CITY,  64109
(39.056217, -94.569353)"
"1153827","2016-03-18T00:00:00.000","Closed (Owner Demolition)","5228 Byrams Ford Rd","KANSAS CITY","MO","64129","Eastwood Hills East","39.028441","-94.485154","51040","Private",,"47/63 Strategic Area","House","Regular Demolition","5228 Byrams Ford Rd
KANSAS CITY,  64129
(39.028441, -94.485154)"
"1117303","2014-07-07T00:00:00.000","Closed (Owner Repair)","4124 CHESTNUT AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.050869","-94.551859","30009","Private",,"Dollar House (sold)",,,"4124 CHESTNUT AVE
KANSAS CITY,  64130
(39.050869, -94.551859)"
"1133970","2015-05-01T00:00:00.000","Closed (Sent to Receivership)","4229 Tracy Ave","KANSAS CITY","MO","64110","Manheim Park","39.049533","-94.569645","135844","Private",,"Receivership Candidate","House","Regular Demolition","4229 Tracy Ave
KANSAS CITY,  64110
(39.049533, -94.569645)"
"1166552","2016-09-19T00:00:00.000","Closed (City Demolition)","1101 Cleveland Ave","KANSAS CITY","MO","64127","Lykins","39.099441","-94.537199","10234","Land Bank",,,"House","Emergency","1101 Cleveland Ave
KANSAS CITY,  64127
(39.099441, -94.537199)"
"1102625","2013-11-04T00:00:00.000","Closed (City Demolition)","3808 E 25TH ST","KANSAS CITY","MO","64127","East Community Team South","39.080475","-94.537891","16926","Private",,,"House",,"3808 E 25TH ST
KANSAS CITY,  64127
(39.080475, -94.537891)"
"1148790","2015-11-12T00:00:00.000","Downgraded/No Longer a DB","301 NE 115th St","KANSAS CITY","MO","64155","Meadowbrook Heights","39.301939","-94.576513","256154","Private",,,"Unattached Garage","Regular Demolition","301 NE 115th St
KANSAS CITY,  64155
(39.301939, -94.576513)"
"1135535","2015-05-19T00:00:00.000","Closed (Owner Repair)","8205 Oak St","KANSAS CITY","MO","64131","Rolling Meadows","38.978939","-94.585235","119533","Private",,,,,"8205 Oak St
KANSAS CITY,  64131
(38.978939, -94.585235)"
"1047712","2010-04-22T00:00:00.000","Closed (City Demolition)","3028 KENSINGTON AVE","KANSAS CITY","MO","64128","Knoches Park","39.070232","-94.532362","22490","Land Bank",,"Dollar House List",,,"3028 KENSINGTON AVE
KANSAS CITY,  64128
(39.070232, -94.532362)"
"1172137","2017-01-30T00:00:00.000","Closed (City Demolition)","1006 Cleveland Ave","KANSAS CITY","MO","64127","Lykins","39.100486","-94.537839","9862","Private",,"KCPD Requested","House",,"1006 Cleveland Ave
KANSAS CITY,  64127
(39.100486, -94.537839)"
"1169439","2016-11-08T00:00:00.000","Closed (City Demolition)","2010 Spruce Ave","KANSAS CITY","MO","64127","East Community Team North","39.086822","-94.532831","18652","Land Bank",,"LB Demo Hold (List 4)",,,"2010 Spruce Ave
KANSAS CITY,  64127
(39.086822, -94.532831)"
"1049237","2011-06-01T00:00:00.000","Closed (City Demolition)","5609 Chestnut Ave","KANSAS CITY","MO","64130","North Town Fork Creek","39.024091","-94.552933","36604","Land Bank",,"Dollar House List","House",,"5609 Chestnut Ave
KANSAS CITY,  64130
(39.024091, -94.552933)"
"1128908","2015-02-02T00:00:00.000","Closed (Owner Repair)","734 N Kansas Ave","KANSAS CITY","MO","64120","Northeast Industrial District","39.122012","-94.546756","38849","Private",,,"House","Regular Demolition","734 N Kansas Ave
KANSAS CITY,  64120
(39.122012, -94.546756)"
"1126405","2012-11-13T00:00:00.000","Closed (City Demolition)","2329 LAWN AVE","KANSAS CITY","MO","64127","East Community Team South","39.08267","-94.528334","19066","Land Bank",,"Land Bank Round 3",,,"2329 LAWN AVE
KANSAS CITY,  64127
(39.08267, -94.528334)"
"1104819","2014-01-06T00:00:00.000","Closed (City Demolition)","3858 E 61ST ST","KANSAS CITY","MO","64130","Swope Parkway-Elmwood","39.015161","-94.53886","785","Private",,"47/63 Strategic Area","House","Regular Demolition","3858 E 61ST ST
KANSAS CITY,  64130
(39.015161, -94.53886)"
"1148669","2015-11-09T00:00:00.000","Closed (Owner Repair)","2526 Norton Ave","KANSAS CITY","MO","64127","East Community Team South","39.079156","-94.535454","17544","Private",,,"House","More Information Needed","2526 Norton Ave
KANSAS CITY,  64127
(39.079156, -94.535454)"
"1083236","2013-02-05T00:00:00.000","Closed (City Demolition)","5435 E 27TH TER","KANSAS CITY","MO","64128","South Blue Valley","39.075082","-94.518826","21509","Land Bank",,"Dollar House List",,,"5435 E 27TH TER
KANSAS CITY,  64128
(39.075082, -94.518826)"
"1059889","2008-05-21T00:00:00.000","Downgraded/No Longer a DB","3040 WABASH AVE","KANSAS CITY","MO","64109","Key Coalition","39.070287","-94.554303","26985","Private",,,"House","High Priority","3040 WABASH AVE
KANSAS CITY,  64109
(39.070287, -94.554303)"
"1174795","2017-03-28T00:00:00.000","Closed (City Demolition)","405 Colorado Ave","KANSAS CITY","MO","64124","South Indian Mound","39.108626","-94.519768","45115","Private",,"Accelerated Priority","House",,"405 Colorado Ave
KANSAS CITY,  64124
(39.108626, -94.519768)"
"1151057","2016-01-21T00:00:00.000","Closed (Owner Repair)","10647 N Marsh Ave","KANSAS CITY","MO","64157","Shoal Creek","39.287897","-94.482462","222666","Private",,,"House",,"10647 N Marsh Ave
KANSAS CITY,  64157
(39.287897, -94.482462)"
"1126560","2014-12-02T00:00:00.000","Closed (City Demolition)","2422 Kensington Ave","KANSAS CITY","MO","64127","East Community Team South","39.08136","-94.532055","19336","Land Bank",,"Candidate for Deconstruction (was Dollar House List)",,,"2422 Kensington Ave
KANSAS CITY,  64127
(39.08136, -94.532055)"
"1148212","2015-10-29T00:00:00.000","Closed (City Demolition)","4442 Scarritt Ave","KANSAS CITY","MO","64123","North Indian Mound","39.115049","-94.528286","43651","Land Bank",,"LB 2018","House","Regular Demolition","4442 Scarritt Ave
KANSAS CITY,  64123
(39.115049, -94.528286)"
"1081486","2012-12-14T00:00:00.000","Closed (Owner Repair)","5821 E 29TH TER","KANSAS CITY","MO","64129","South Blue Valley","39.071039","-94.515031","21329","Private",,"Dollar House (sold)",,,"5821 E 29TH TER
KANSAS CITY,  64129
(39.071039, -94.515031)"
"1152394","2016-02-22T00:00:00.000","Demolition NTP Issued","2209 E 42nd St","KANSAS CITY","MO","64130","Ivanhoe Southeast","39.050074","-94.558182","136949","Private",,,"House","Repair/Receivership","2209 E 42nd St
KANSAS CITY,  64130
(39.050074, -94.558182)"
"1154458","2016-03-31T00:00:00.000","Closed (City Demolition)","4507 E 43rd St","KANSAS CITY","MO","64130","Vineyard Northwest","39.047209","-94.531633","32959","Land Bank",,"Kissick Donated Demolition",,,"4507 E 43rd St
KANSAS CITY,  64130
(39.047209, -94.531633)"
"1047279","2008-04-08T00:00:00.000","Closed (City Demolition)","5412 E 24TH ST","KANSAS CITY","MO","64127","South Blue Valley","39.081444","-94.519359","20018","Land Bank",,"Dollar House List",,,"5412 E 24TH ST
KANSAS CITY,  64127
(39.081444, -94.519359)"
"1180852","2017-06-28T00:00:00.000","Closed (City Demolition)","1209 E 45th St","KANSAS CITY","MO","64110","Manheim Park","39.045016","-94.570974","137926","KCHA",,,"House",,"1209 E 45th St
KANSAS CITY,  64110
(39.045016, -94.570974)"
"1147954","2013-06-14T00:00:00.000","Closed (Owner Repair)","3400 E 12TH ST","KANSAS CITY","MO","64127","Lykins","39.098809","-94.541978","9976","Private",,,"Commercial Building","High Priority","3400 E 12TH ST
KANSAS CITY,  64127
(39.098809, -94.541978)"
"1047342","2014-10-02T00:00:00.000","Closed (City Demolition)","3004 POPLAR AVE","KANSAS CITY","MO","64128","Knoches Park","39.070504","-94.527017","22744","Land Bank",,,"House","High Priority","3004 POPLAR AVE
KANSAS CITY,  64128
(39.070504, -94.527017)"
"1071357","2012-08-10T00:00:00.000","Closed (City Demolition)","4238 SPRUCE AVE","KANSAS CITY","MO","64130","Vineyard Northwest","39.048231","-94.534606","31718","Land Bank",,"Dollar House List",,,"4238 SPRUCE AVE
KANSAS CITY,  64130
(39.048231, -94.534606)"
"1126408","2013-01-25T00:00:00.000","Closed (Owner Repair)","2312 LAWNDALE AVE","KANSAS CITY","MO","64127","South Blue Valley","39.08242","-94.516825","20104","Private",,"Dollar House (sold)",,,"2312 LAWNDALE AVE
KANSAS CITY,  64127
(39.08242, -94.516825)"
"1148803","2015-11-12T00:00:00.000","Closed (City Demolition)","4415 E 9th St","KANSAS CITY","MO","64127","Lykins","39.101555","-94.529566","8296","Land Bank",,,"Apartment Building",,"4415 E 9th St
KANSAS CITY,  64127
(39.101555, -94.529566)"
"1166886","2016-09-23T00:00:00.000","Closed (City Demolition)","2917 Poplar Ave","KANSAS CITY","MO","64128","Knoches Park","39.07161","-94.526432","22750","Land Bank",,,,,"2917 Poplar Ave
KANSAS CITY,  64128
(39.07161, -94.526432)"
"1083759","2012-02-13T00:00:00.000","Closed (City Demolition)","1824 Kensington Ave","KANSAS CITY","MO","64127","East Community Team North","39.089129","-94.531636","18390","Land Bank",,"LB 2018","House","High Priority","1824 Kensington Ave
KANSAS CITY,  64127
(39.089129, -94.531636)"
"1109659","2014-04-15T00:00:00.000","Downgraded/No Longer a DB","2615 Askew Ave","KANSAS CITY","MO","64127","Washington Wheatley","39.077935","-94.540628","17361","Private",,,"House","Repair/Receivership","2615 Askew Ave
KANSAS CITY,  64127
(39.077935, -94.540628)"
"1166415","2016-09-19T00:00:00.000","Closed (City Demolition)","817 Indiana Ave","KANSAS CITY","MO","64124","Lykins","39.102776","-94.541587","9833","Private",,"Accelerated Priority","House",,"817 Indiana Ave
KANSAS CITY,  64124
(39.102776, -94.541587)"
"1164308","2015-07-20T00:00:00.000","Closed (City Demolition)","4409 Flora Ave","KANSAS CITY","MO","64110","Ivanhoe Southwest","39.046385","-94.566522","137534","Private",,,"House","Emergency","4409 Flora Ave
KANSAS CITY,  64110
(39.046385, -94.566522)"
"1048483","2008-03-21T00:00:00.000","Closed (City Demolition)","2035 QUINCY AVE","KANSAS CITY","MO","64127","East Community Team North","39.085751","-94.522936","17890","Land Bank",,,"House",,"2035 QUINCY AVE
KANSAS CITY,  64127
(39.085751, -94.522936)"
"1138453","2015-06-22T00:00:00.000","Monitoring Owner Compliance","3727 NE 35th St","KANSAS CITY","MO","64117","Cooley Highlands S","39.157813","-94.536097","78575","Private",,,"House","Regular Demolition","3727 NE 35th St
KANSAS CITY,  64117
(39.157813, -94.536097)"
"1087693","2014-04-02T00:00:00.000","Closed (Owner Repair)","1225 Fremont Ave","KANSAS CITY","MO","64126","East Blue Valley","39.096294","-94.507485","6145","Private",,,,,"1225 Fremont Ave
KANSAS CITY,  64126
(39.096294, -94.507485)"
"1152771","2016-02-29T00:00:00.000","Closed (City Demolition)","1657 Oakley Ave","KANSAS CITY","MO","64127","West Blue Valley","39.090751","-94.51682","247794","Land Bank",,"Kissick Donated Demolition",,,"1657 Oakley Ave
KANSAS CITY,  64127
(39.090751, -94.51682)"
"1153383","2016-03-10T00:00:00.000","Closed (City Demolition)","2441 Lister Ave","KANSAS CITY","MO","64127","East Community Team South","39.080648","-94.527323","19143","Land Bank",,"Kissick Donated Demolition",,,"2441 Lister Ave
KANSAS CITY,  64127
(39.080648, -94.527323)"
"1151576","2014-04-16T00:00:00.000","Closed (Owner Demolition)","3538 N Drury Ave","KANSAS CITY","MO","64117","Hill Haven","39.162199","-94.514841","78763","Private",,,"House","Regular Demolition","3538 N Drury Ave
KANSAS CITY,  64117
(39.162199, -94.514841)"
"1047529","2010-07-26T00:00:00.000","Downgraded/No Longer a DB","3811 MONTGALL AVE","KANSAS CITY","MO","64128","Oak Park Northwest","39.056678","-94.552029","28983","Land Bank",,,,,"3811 MONTGALL AVE
KANSAS CITY,  64128
(39.056678, -94.552029)"
"1047211","2009-07-30T00:00:00.000","Downgraded/No Longer a DB","4105 E LINWOOD BLVD","KANSAS CITY","MO","64128","Palestine East","39.067192","-94.535464","25937","Private",,,"Apartment Building","Repair/Receivership","4105 E LINWOOD BLVD
KANSAS CITY,  64128
(39.067192, -94.535464)"
"1048981","2010-07-22T00:00:00.000","Closed (City Demolition)","3304 MERSINGTON AVE","KANSAS CITY","MO","64128","Palestine East","39.065473","-94.538449","26400","Land Bank",,"Candidate for Deconstruction (was Dollar House List)",,,"3304 MERSINGTON AVE
KANSAS CITY,  64128
(39.065473, -94.538449)"
"1048405","2010-09-03T00:00:00.000","Downgraded/No Longer a DB","3221 E 29TH ST","KANSAS CITY","MO","64128","Santa Fe","39.072139","-94.545126","24940","Private",,,"House","Repair/Receivership","3221 E 29TH ST
KANSAS CITY,  64128
(39.072139, -94.545126)"
"1141853","2015-08-03T00:00:00.000","Closed (City Demolition)","3036 Walrond Ave","KANSAS CITY","MO","64128","Santa Fe","39.070043","-94.546315","24831","Land Bank",,"Land Bank Round 3","House",,"3036 Walrond Ave
KANSAS CITY,  64128
(39.070043, -94.546315)"
"1154385","2016-03-30T00:00:00.000","Closed (City Demolition)","3738 Askew Ave","KANSAS CITY","MO","64128","Palestine West And Oak Park Northeast","39.057269","-94.542296","28115","Land Bank",,"Kissick Donated Demolition",,,"3738 Askew Ave
KANSAS CITY,  64128
(39.057269, -94.542296)"
"1079778","2012-11-13T00:00:00.000","Closed (City Demolition)","4037 PARK AVE","KANSAS CITY","MO","64130","Ivanhoe Southeast","39.052418","-94.556899","136462","Land Bank",,"Land Bank Round 3",,,"4037 PARK AVE
KANSAS CITY,  64130
(39.052418, -94.556899)"
"1169522","2016-11-09T00:00:00.000","Closed (City Demolition)","5613 Prospect Ave","KANSAS CITY","MO","64130","North Town Fork Creek","39.024162","-94.554975","36626","Land Bank",,"LB Demo Hold (List 4)",,,"5613 Prospect Ave
KANSAS CITY,  64130
(39.024162, -94.554975)"
"1077858","2012-10-03T00:00:00.000","Downgraded/No Longer a DB","4631 Chestnut Ave","KANSAS CITY","MO","64130","Oak Park Southwest","39.041507","-94.551754","34762","Land Bank",,,,,"4631 Chestnut Ave
KANSAS CITY,  64130
(39.041507, -94.551754)"
"1149743","2015-12-09T00:00:00.000","Closed (City Demolition)","2807 E 69th ST","KANSAS CITY","MO","64132","Self Help Neighborhood Council","39.001355","-94.554029","3085","Private",,,"House","Regular Demolition","2807 E 69th ST
KANSAS CITY,  64132
(39.001355, -94.554029)"
"1073814","2012-08-23T00:00:00.000","Closed (City Demolition)","3000 E 25TH ST","KANSAS CITY","MO","64127","Washington Wheatley","39.080731","-94.547513","16686","Land Bank",,"Dollar House List",,,"3000 E 25TH ST
KANSAS CITY,  64127
(39.080731, -94.547513)"
"1047588","2014-10-02T00:00:00.000","Closed (City Demolition)","3619 E 33RD ST","KANSAS CITY","MO","64128","Palestine West And Oak Park No","39.065657","-94.540617","26063","Private",,,"House","High Priority","3619 E 33RD ST
KANSAS CITY,  64128
(39.065657, -94.540617)"
"1112349","2014-05-20T00:00:00.000","Closed (City Demolition)","2709 Denver Ave","KANSAS CITY","MO","64128","East Community Team South","39.075696","-94.522626","21702","Land Bank",,"Dollar House List",,,"2709 Denver Ave
KANSAS CITY,  64128
(39.075696, -94.522626)"
"1048379","2011-03-07T00:00:00.000","Closed (City Demolition)","3319 E 24TH TER (unfinished foundation)","KANSAS CITY","MO","64127","Washington Wheatley","39.081586","-94.543345","16076","Land Bank",,"Dollar House List",,,"3319 E 24TH TER
unfinished foundation) KANSAS CITY,  64127
(39.081586, -94.543345)"
"1152748","2016-02-29T00:00:00.000","Closed (City Demolition)","6430 E 16th St","KANSAS CITY","MO","64126","East Blue Valley","39.092193","-94.506463","6687","Land Bank",,"Land Bank Unclaimed",,,"6430 E 16th St
KANSAS CITY,  64126
(39.092193, -94.506463)"
"1126626","2013-01-25T00:00:00.000","Downgraded/No Longer a DB","3307 BALES AVE","KANSAS CITY","MO","64128","Palestine West And Oak Park No","39.065639","-94.542508","26133","Land Bank",,,,,"3307 BALES AVE
KANSAS CITY,  64128
(39.065639, -94.542508)"
"1047514","2008-07-30T00:00:00.000","Closed (Owner Repair)","3038 OLIVE ST","KANSAS CITY","MO","64109","Key Coalition","39.070422","-94.555475","26836","Private",,"Dollar House (sold)",,,"3038 OLIVE ST
KANSAS CITY,  64109
(39.070422, -94.555475)"
"1126923","2014-12-09T00:00:00.000","On Hold - LB Sold","3526 Wayne Ave","KANSAS CITY","MO","64109","Linwood Homeowners-Ivanhoe","39.061934","-94.565139","134483","Land Bank",,,"House","Repair/Receivership","3526 Wayne Ave
KANSAS CITY,  64109
(39.061934, -94.565139)"
"1109397","2014-04-10T00:00:00.000","Closed (Owner Demolition)","4320 Indiana Ave","KANSAS CITY","MO","64130","Oak Park Southeast","39.047093","-94.545144","34342","Private",,,"Easement Garage","Regular Demolition","4320 Indiana Ave
KANSAS CITY,  64130
(39.047093, -94.545144)"
"1047700","2011-05-02T00:00:00.000","Closed (City Demolition)","4442 CYPRESS AVE","KANSAS CITY","MO","64130","Vineyard Northwest","39.044148","-94.532573","32955","Land Bank",,,"House","High Priority","4442 CYPRESS AVE
KANSAS CITY,  64130
(39.044148, -94.532573)"
"1151578","2014-11-14T00:00:00.000","Closed (City Demolition)","3200 Troost Ave","KANSAS CITY","MO","64109","North Hyde Park","39.068369","-94.571827","128152","City",,,"Commercial Building","Regular Demolition","3200 Troost Ave
KANSAS CITY,  64109
(39.068369, -94.571827)"
"1148942","2015-11-16T00:00:00.000","Closed (Owner Repair)","8600 E 93rd St","KANSAS CITY","MO","64138","Fairwood And Robandee","38.953265","-94.488411","68891","Private",,,"House","More Information Needed","8600 E 93rd St
KANSAS CITY,  64138
(38.953265, -94.488411)"
"1134658","2015-05-11T00:00:00.000","Closed (Owner Repair)","8419 Drury Cir","KANSAS CITY","MO","64132","Hillcrest","38.973599","-94.523226","55577","Private",,,"Duplex","Repair/Receivership","8419 Drury Cir
KANSAS CITY,  64132
(38.973599, -94.523226)"
