"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","zip_code","city","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"100000662","2010-01-04T00:00:00.000","6:35","2010-01-04T00:00:00.000","6:10","2010-01-04T00:00:00.000","6:30","702","240","Auto Theft","631","600  NE 44 TE","64116","KANSAS CITY","PC1103","SCP","U","1","SUS","U","U",,"600 44
TE KANSAS CITY, MO 64116
(39.15775379600046, -94.57280868899966)","N"
"100004153","2010-01-17T00:00:00.000","14:31","2010-01-17T00:00:00.000","14:31",,,"802","13B","Non Agg Assault Dome","223","6100  AGNES AV","64130","KANSAS CITY","PJ4852","MPD","U","2","VIC",,,,"6100 AGNES AV
KANSAS CITY, MO 64130
(39.01561204100045, -94.55136700799966)","N"
"100005839","2010-01-23T00:00:00.000","17:43","2010-01-22T00:00:00.000","21:30",,,"1401","290","Property Damage","121","1200  E 4 ST","64104","KANSAS CITY","PJ0363","CPD","U","1","VIC","W","M","23","1200 4 ST
KANSAS CITY, MO 64104
(39.10295319700049, -94.5830775179997)","N"
"100004511","2010-01-18T00:00:00.000","22:51","2010-01-18T00:00:00.000","16:00","2010-01-18T00:00:00.000","22:50","501","220","Burglary - Residence","532","5400  E 100 ST","64137","KANSAS CITY","PJ6660","SPD","U","1","VIC","B","F","46","5400 100 ST
KANSAS CITY, MO 64137
(38.94451818800047, -94.52621965099968)","N"
"100015455","2010-03-03T00:00:00.000","13:28","2010-02-03T00:00:00.000","15:00","2010-03-03T00:00:00.000","12:30","501","220","Burglary - Residence","345","10200  E 45 TE","64133","KANSAS CITY","PJ3792","EPD","U","1","VIC",,,,"10200 45
TE KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"100009517","2010-02-06T00:00:00.000","18:20","2010-02-06T00:00:00.000","15:44","2010-02-06T00:00:00.000","15:46","690","23H","Stealing All Other","112","1100  WALNUT ST","64106","KANSAS CITY","PJ1013","CPD","U","1","SUS","U","U",,"1100 WALNUT ST
KANSAS CITY, MO 64106
(39.100622184000486, -94.58207640699965)","N"
"100015048","2010-03-01T00:00:00.000","21:26","2010-03-01T00:00:00.000","21:20",,,"501","220","Burglary - Residence","634","5300  N BALES AV","64117","KANSAS CITY","PC0780","SCP","U","1","VIC","W","M","47","5300 BALES AV
KANSAS CITY, MO 64117
(39.02769106900047, -94.54413737199968)","N"
"100010326","2010-02-10T00:00:00.000","9:00","2010-02-09T00:00:00.000","19:00","2010-02-10T00:00:00.000","8:20","650","23G","Stealing Auto Parts/","134","E 46 ST/MAIN ST","64111","KANSAS CITY","PJ3562","CPD","U","1","SUS","U","U",,"46 ST MAIN ST
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"100002614","2010-01-11T00:00:00.000","17:30","2010-01-11T00:00:00.000","17:20","2010-01-11T00:00:00.000","17:30","802","13B","Non Agg Assault Dome","632","3000  NE WINN RD",,"KANSAS CITY","PC1375","SCP","U","1","SUS","B","M","26","3000 WINN RD
KANSAS CITY, MO 
(39.159660757000495, -94.5449017419997)","N"
"100062881","2010-08-17T00:00:00.000","11:14","2010-08-17T00:00:00.000","9:10","2010-08-17T00:00:00.000","11:12","501","220","Burglary - Residence","234","9000  CENTRAL ST","64114","KANSAS CITY","PJ6316","MPD","U","1","VIC","W","F","26","9000 CENTRAL ST
KANSAS CITY, MO 64114
(38.96493740900047, -94.59477919999966)","N"
"100017063","2010-03-09T00:00:00.000","14:59","2010-03-09T00:00:00.000","14:50",,,"801","13B","Non Aggravated Assau","132","3700  WALNUT ST","64111","KANSAS CITY","PJ2978","CPD","N","1","VIC","W","M","20","3700 WALNUT ST
KANSAS CITY, MO 64111
(39.060012333000486, -94.5847460659997)","N"
"100000020","2010-01-01T00:00:00.000","0:53","2010-01-01T00:00:00.000","0:53",,,"2402","90C","Disorderly Conduct","133","MILL ST/WESTPORT RD","64111","KANSAS CITY","PJ3218","CPD","U","1","ARR","W","M","31","
MILL ST WESTPORT RD KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"100002607","2010-01-11T00:00:00.000","18:19","2010-01-11T00:00:00.000","17:50",,,"670","23D","Stealing from Buildi","212","5300  N HARDESTY","64119","KCMO","PJ4385","MPD","U","1","VIC","U","M","32","5300 HARDESTY
KCMO, MO 64119
(39.20301137400048, -94.52456609299969)","N"
"100008755","2010-02-03T00:00:00.000","16:44","2010-01-20T00:00:00.000","12:00","2010-02-03T00:00:00.000","16:40","690","23H","Stealing All Other","231","6900  VALLEY RD","64113","KANSAS CITY","PJ5266","MPD","U","1","SUS","U","U",,"6900 VALLEY RD
KANSAS CITY, MO 64113
(39.00452037600047, -94.59930364399969)","N"
"100003254","2010-01-14T00:00:00.000","8:05","2010-01-13T00:00:00.000","14:00","2010-01-14T00:00:00.000","8:00","702","240","Auto Theft","532","10400  HILLCREST RD","64134","KANSAS CITY","PJ6785","SPD","U","1","VIC","B","F","47","10400 HILLCREST RD
KANSAS CITY, MO 64134
(38.93657363500046, -94.52265754499967)","N"
"100002344","2010-01-10T00:00:00.000","17:29","2010-01-10T00:00:00.000","17:20",,,"1546","520","Weapons Law Violatio","999","NE 72 ST/N WOODLAND AV","64118","GLADSTONE","PCX001","NPD","U","1","VIC",,,,"72 ST N WOODLAND AV
GLADSTONE, MO 64118
(39.214273628000456, -94.57336919499966)","Y"
"100004842","2010-01-20T00:00:00.000","7:40","2010-01-19T00:00:00.000","8:30","2010-01-19T00:00:00.000","12:35","501","220","Burglary - Residence","532","9900  LOCUST ST ","64131","KANSAS CITY","PJ6664","SPD","U","1","SUS","B","M","25","9900 LOCUST ST
KANSAS CITY, MO 64131
(38.948142481000446, -94.58660558899965)","N"
"100012041","2010-02-17T00:00:00.000","11:52","2010-02-17T00:00:00.000","11:50",,,"650","23G","Stealing Auto Parts/","232","6600  TROOST AVE",,"KANSAS CITY","PJ5138","MPD","U","1","SUS","U","U",,"6600 TROOST AVE
KANSAS CITY, MO 
(39.007782241000484, -94.57491546599965)","N"
"100005607","2010-01-22T00:00:00.000","20:57","2010-01-22T00:00:00.000","17:30","2010-01-22T00:00:00.000","20:00","650","23G","Stealing Auto Parts/","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","CPD","U","1","VIC","W","F","43",,"N"
"100017208","2010-03-10T00:00:00.000","7:20","2010-03-10T00:00:00.000","0:15","2010-03-10T00:00:00.000","6:55","640","23F","Stealing From Auto","311","4600  GLADSTONE BL","64123","KANSAS CITY","PJ0187","EPD","N","1","VIC","W","M","65","4600 GLADSTONE
BL KANSAS CITY, MO 64123
(39.118289898000455, -94.52758552299969)","N"
"100016471","2010-03-07T00:00:00.000","9:14","2010-03-07T00:00:00.000","1:00","2010-03-07T00:00:00.000","8:00","702","240","Auto Theft","631","2000  NE RUSSELL RD","64116","KANSAS CITY","PC1274","SCP","U","1","SUS","U","U",,"2000 RUSSELL RD
KANSAS CITY, MO 64116
(39.1666250130005, -94.55619080799966)","N"
"100002381","2010-01-10T00:00:00.000","23:06","2010-01-10T00:00:00.000","23:00",,,"302","120","Armed Robbery","122","1100  E 10 ST","64109","KANSAS CITY","PJ0894","CPD","U","1","VIC","W","M","28","1100 10 ST
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"100001481","2010-01-07T00:00:00.000","0:49","2009-12-09T00:00:00.000","20:30",,,"802","13B","Non Agg Assault Dome","344","3300  DENVER AV","64128","KANSAS CITY","PJ2766","EPD","Y","1","SUS","B","M","50","3300 DENVER AV
KANSAS CITY, MO 64128
(39.06509226500049, -94.52268181999966)","N"
"100007600","2010-01-30T00:00:00.000","10:16","2010-01-29T00:00:00.000","19:00","2010-01-30T00:00:00.000","7:00","1401","290","Property Damage","314","5200  INDEPENDENCE AV","64124","KANSAS CITY","PJ0737","EPD","U","1","VIC","W","M","34","5200 INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.10532784300045, -94.52124868499965)","N"
"100013217","2010-02-22T00:00:00.000","9:04","2010-02-03T00:00:00.000","18:00","2010-02-04T00:00:00.000","3:00","1401","290","Property Damage","213","6400  MANCHESTER AV","64133","KANSAS CITY","PJ5063","MPD","U","1","SUS","U","U",,"6400 MANCHESTER AV
KANSAS CITY, MO 64133
(39.00809137100049, -94.49599588899969)","N"
"100004912","2010-01-20T00:00:00.000","12:26","2010-01-19T00:00:00.000","8:00","2010-01-19T00:00:00.000","20:00","690","23H","Stealing All Other","231","7800  JEFFERSON ST","64114","KANSAS CITY","PJ5777","MPD","N","1","SUS","U","U",,"7800 JEFFERSON ST
KANSAS CITY, MO 64114
(38.98691175900046, -94.59757558999968)","N"
"100002260","2010-01-10T00:00:00.000","9:09","2010-01-09T00:00:00.000","18:30","2010-01-10T00:00:00.000","9:00","501","220","Burglary - Residence","134","4400  STATE LINE RD","64111","KANSAS CITY","PJ3502","CPD","U","1","VIC","W","M","26","4400 STATE LINE RD
KANSAS CITY, MO 64111
(39.04462280000047, -94.60736923099967)","N"
"100005153","2010-01-21T00:00:00.000","9:58","2010-01-21T00:00:00.000","6:00",,,"1401","290","Property Damage","632","2900  NE 39 ST","64117","KANSAS CITY","PC1293","SCP","Y","1","SUS","W","F","24","2900 39 ST
KANSAS CITY, MO 64117
(39.16485053600047, -94.54644762899966)","N"
"100007843","2010-01-31T00:00:00.000","10:06","2010-01-30T00:00:00.000","4:00","2010-01-31T00:00:00.000","10:00","640","23F","Stealing From Auto","532","6700  E 101 ST","64134","KANSAS CITY","PJ6729","SPD","U","1","SUS","U","U",,"6700 101 ST
KANSAS CITY, MO 64134
(38.94208778000046, -94.51128069399965)","N"
"100017239","2010-03-10T00:00:00.000","8:10","2010-03-10T00:00:00.000","8:05",,,"802","13B","Non Agg Assault Dome","415","7800  N HOLLY ST ","64118","KANSAS CITY","PC0431","NPD","Y","1","VIC","W","M","46","7800 HOLLY ST
KANSAS CITY, MO 64118
(39.235373937000475, -94.59226295099967)","N"
"100012193","2010-02-17T00:00:00.000","20:30","2010-02-17T00:00:00.000","20:25",,,"680","23E","Stealing Coin Operat","131","3700  SUMMIT ST","64111","KANSAS CITY","PJ2988","CPD","U","1","VIC","W","M","52","3700 SUMMIT ST
KANSAS CITY, MO 64111
(39.059372752000456, -94.59528612699967)","N"
"100015205","2010-03-02T00:00:00.000","14:23","2010-03-02T00:00:00.000","14:23",,,"401","13A","Aggravated Assault (","341","5700  E 17 ST","64127","KANSAS CITY","PJ1735","EPD","U","1","VIC","B","M","42","5700 17 ST
KANSAS CITY, MO 64127
(39.09041124300046, -94.51603530399967)","Y"
"100008702","2010-02-03T00:00:00.000","14:10","2010-02-03T00:00:00.000","9:00","2010-02-03T00:00:00.000","12:45","640","23F","Stealing From Auto","213","6400  MANCHESTER AV","64133","KANSAS CITY","PJ5063","MPD","U","1","SUS","U","U",,"6400 MANCHESTER AV
KANSAS CITY, MO 64133
(39.00809137100049, -94.49599588899969)","N"
"100007710","2010-01-30T00:00:00.000","18:51","2010-01-30T00:00:00.000","18:51",,,"802","13B","Non Agg Assault Dome","134","4300  BELLEVIEW AV ","64111","KANSAS CITY","PJ3452","CPD","Y","1","VIC","W","F","32","4300 BELLEVIEW AV
KANSAS CITY, MO 64111
(39.04966058600047, -94.59816951799968)","N"
"100017144","2010-03-09T00:00:00.000","20:01","2010-03-09T00:00:00.000","20:01",,,"501","220","Burglary - Residence","314","4000  MORRELL AV","64123","KANSAS CITY","PJ0325","EPD","U","1","VIC","W","F","44","4000 MORRELL AV
KANSAS CITY, MO 64123
(39.1121030650005, -94.53501405599968)","N"
"100006405","2010-01-26T00:00:00.000","7:51","2010-01-26T00:00:00.000","7:00","2010-01-26T00:00:00.000","7:10","640","23F","Stealing From Auto","545","8400  E 108 ST","64134","KANSAS CITY","PJ6922","SPD","N","1","VIC","B","F","34","8400 108 ST
KANSAS CITY, MO 64134
(38.927715959000466, -94.49274356499967)","N"
"100010773","2010-02-11T00:00:00.000","21:09","2010-02-11T00:00:00.000","7:15","2010-02-11T00:00:00.000","21:00","650","23G","Stealing Auto Parts/","341","1500  DRURY AV","64127","KANSAS CITY","PJ1426","EPD","U","1","SUS","U","U",,"1500 DRURY AV
KANSAS CITY, MO 64127
(39.09399457800049, -94.5182362599997)","N"
"100016483","2010-03-07T00:00:00.000","9:20","2010-03-06T00:00:00.000","18:30","2010-03-07T00:00:00.000","9:20","640","23F","Stealing From Auto","635","4300  N CORRINGTON AV","64119","KANSAS CITY","PC1130","SCP","N","1","VIC","W","M","56","4300 CORRINGTON AV
KANSAS CITY, MO 64119
(38.90967117800045, -94.5085579309997)","N"
"100007311","2010-01-29T00:00:00.000","14:12","2010-01-27T00:00:00.000","16:00","2010-01-29T00:00:00.000","10:00","1002","250","Forged Checks","344","4300  CLARY BL","64130","KANSAS CITY","PJ3374","EPD","U","2","SUS","U","M",,"4300 CLARY
BL KANSAS CITY, MO 64130
(39.04874780300048, -94.51820017499966)","N"
"100005855","2010-01-23T00:00:00.000","19:33","2010-01-23T00:00:00.000","19:30",,,"302","120","Armed Robbery","243","8600  BLUE RIDGE BL",,"KANSAS CITY","PJ6229","MPD","U","1","VIC",,,,"8600 BLUE RIDGE
BL KANSAS CITY, MO 
(39.52368635500045, -99.11415045099966)","Y"
"100001753","2010-01-08T00:00:00.000","9:51","2009-12-23T00:00:00.000","14:35",,,"1120","26A","Fraud","111","600  MULBERRY ST","64101","KANSAS CITY","PJ0653","CPD","U","1","ARR","B","M","24","600 MULBERRY ST
KANSAS CITY, MO 64101
(39.10712534200047, -94.5995970949997)","N"
"100031857","2010-05-01T00:00:00.000","18:08","2010-05-01T00:00:00.000","17:30",,,"690","23H","Stealing All Other","134","300  W 47 ST","64111","KANSAS CITY","PJ3742","CPD","U","1","ARR","B","M","49","300 47 ST
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"100003033","2010-01-13T00:00:00.000","12:00","2006-08-01T00:00:00.000","12:00","2007-05-08T00:00:00.000","12:00","2601","90Z","Misc Violation","322","E 22 ST/ELMWOOD AV","64127","KANSAS CITY","PJ1785","EPD","U","1","SUS","B","M","36","22 ST ELMWOOD AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"100012834","2010-02-20T00:00:00.000","13:30","2010-01-25T00:00:00.000","19:15","2010-01-26T00:00:00.000","6:30","1122","26B","Credit/Debit/ATM Car","535","100  E 12 ST","64145","KANSAS CITY","PJ1089","CPD","U","1","VIC","W","F","50","100 12 ST
KANSAS CITY, MO 64145
(38.8955022990005, -94.59558955399967)","N"
"100014544","2010-02-27T00:00:00.000","16:39","2010-02-27T00:00:00.000","16:39",,,"840","90Z","Resisting an Officer","222","E 50 ST/MICHIGAN AV","64110","KANSAS CITY","PJ3958","MPD","U","1","ARR","B","M","45","50 ST MICHIGAN AV
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
"100007949","2010-01-31T00:00:00.000","20:04","2010-01-31T00:00:00.000","19:00","2010-01-31T00:00:00.000","20:00","501","220","Burglary - Residence","331","3200  E LINWOOD BL ","64127","KANSAS CITY","PJ2610","EPD","U","1","VIC","B","F","24","3200 LINWOOD
BL KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"100014937","2010-03-01T00:00:00.000","14:23","2010-02-25T00:00:00.000","9:00","2010-02-25T00:00:00.000","17:00","670","23D","Stealing from Buildi","144","4600  PASEO","64110","KANSAS CITY","PJ3711","CPD","U","1","SUS","U","U",,"4600 PASEO
KANSAS CITY, MO 64110
(39.043302749000475, -94.56835813899966)","N"
"100013403","2010-02-22T00:00:00.000","21:11","2010-02-22T00:00:00.000","21:11",,,"401","13A","Aggravated Assault (","114","2300  HOLLY ST","64108","KANSAS CITY","PJ1842","CPD","U","1","VIC","W","F","24","2300 HOLLY ST
KANSAS CITY, MO 64108
(39.08592194500045, -94.59840534799969)","Y"
"100074959","2010-09-27T00:00:00.000","10:20","2010-09-26T00:00:00.000","19:00","2010-09-27T00:00:00.000","8:00","650","23G","Stealing Auto Parts/","221","5800  TROOST AV","64110","KANSAS CITY","PJ4629","MPD","U","1","VIC",,,,"5800 TROOST AV
KANSAS CITY, MO 64110
(39.021432561000495, -94.57415625999965)","N"
"100010754","2010-02-11T00:00:00.000","17:35","2010-02-11T00:00:00.000","17:20",,,"401","13A","Aggravated Assault (","211","E 51 ST/CHESTNUT AV","64130","KANSAS CITY","PJ4055","MPD","U","1","SUS","B","M",,"51 ST CHESTNUT AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","Y"
"100016131","2010-03-05T00:00:00.000","20:41","2009-12-10T00:00:00.000","15:00","2009-12-30T00:00:00.000","16:30","690","23H","Stealing All Other","542","7200  E 87 TE","64138","KANSAS CITY","PJ6259","SPD","U","1","SUS","U","U",,"7200 87
TE KANSAS CITY, MO 64138
(38.97011038800048, -94.47911733499967)","N"
"100002299","2010-01-10T00:00:00.000","13:51","2010-01-10T00:00:00.000","13:00",,,"831","13C","Intimidation","242","7700  MONTGALL AV","64132","KANSAS CITY","PJ5791","MPD","U","1","SUS","U","U",,"7700 MONTGALL AV
KANSAS CITY, MO 64132
(38.98703523300048, -94.55640568599966)","N"
"100005282","2010-01-21T00:00:00.000","16:34","2010-01-21T00:00:00.000","16:30",,,"801","13B","Non Aggravated Assau","123","E 14 ST/GARFIELD AV","64127","KANSAS CITY","PJ1220","CPD","U","1","SUS","B","M","15","14 ST GARFIELD AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"100014195","2010-02-26T00:00:00.000","7:06","2010-02-26T00:00:00.000","7:00",,,"2040","90Z","Violation Full Order","124","2400  PARK AV","64127","KANSAS CITY","PJ2029","CPD","U","1","VIC","B","F","25","2400 PARK AV
KANSAS CITY, MO 64127
(39.083114354000486, -94.55566678299965)","N"
"100004339","2010-01-18T00:00:00.000","8:21","2010-01-18T00:00:00.000","8:21",,,"2001","90F","Family Offense","243","8500  BLUE PK W ","64128","KANSAS CITY","PJ5085","MPD","N","1","ARR","W","M","42","8500 BLUE PK
KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)","N"
"100010923","2010-02-12T00:00:00.000","13:42","2010-02-12T00:00:00.000","13:30","2010-02-12T00:00:00.000","13:37","702","240","Auto Theft","342","4100  STERLING AV","64133","KANSAS CITY","PJ3493","EPD","U","1","VIC","W","F","21","4100 STERLING AV
KANSAS CITY, MO 64133
(39.04697292500049, -94.44766206199967)","N"
"100017360","2010-03-10T00:00:00.000","13:31","2010-03-10T00:00:00.000","9:00",,,"690","23H","Stealing All Other","424","11200  N ROBINHOOD LN","64153","KANSAS CITY","PP0164","NPD","U","1","SUS","U","U",,"11200 ROBINHOOD LN
KANSAS CITY, MO 64153
(39.2630028640005, -94.6872691699997)","N"
"100062430","2010-08-15T00:00:00.000","22:53","2010-08-15T00:00:00.000","22:45",,,"630","23C","Stealing Shoplifting","421","8100  NW PRAIRIE VIEW RD","64152","KANSAS CITY","PP0398","NPD","U","1","VIC",,,,"8100 PRAIRIE VIEW RD
KANSAS CITY, MO 64152
(39.24526115100048, -94.66031982899966)","N"
"100005350","2010-01-22T00:00:00.000","0:18","2010-01-22T00:00:00.000","0:18",,,"1849","35A","Possession/Sale/Dist","344","I 435 HW/I 70 HW","64133","KANSAS CITY","PJ2966","EPD","U","1","VIC",,,,"70 HW
KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"100008351","2010-02-02T00:00:00.000","8:01","2010-01-30T00:00:00.000","14:00",,,"1188","26E","Wire Fraud","211","4000  E 55 ST","64130","KANSAS CITY","PJ4459","MPD","U","1","SUS","U","U",,"4000 55 ST
KANSAS CITY, MO 64130
(39.02598534100048, -94.53889971199965)","N"
"100007796","2010-01-31T00:00:00.000","2:43","2010-01-30T00:00:00.000","18:00","2010-01-31T00:00:00.000","2:15","702","240","Auto Theft","344","4600  RAYTOWN RD","64129","KANSAS CITY","PJ3840","EPD","N","1","SUS","U","U",,"4600 RAYTOWN RD
KANSAS CITY, MO 64129
(39.041977329000474, -94.4840878339997)","N"
"100009294","2010-02-05T00:00:00.000","20:15","2010-02-05T00:00:00.000","15:00","2010-02-05T00:00:00.000","20:15","501","220","Burglary - Residence","545","11200  GREENWOOD RD","64134","KANSAS CITY","PJ7150","SPD","U","1","VIC","W","F","36","11200 GREENWOOD RD
KANSAS CITY, MO 64134
(38.919217098000445, -94.4928750419997)","N"
"100006796","2010-01-27T00:00:00.000","14:15","2010-01-27T00:00:00.000","14:15",,,"1849","35A","Possession/Sale/Dist","222","E 53 ST/WOODLAND AV","64110","KANSAS CITY","PJ4194","MPD","U","1","VIC",,,,"53 ST WOODLAND AV
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
"100003873","2010-01-16T00:00:00.000","10:51","2010-01-13T00:00:00.000","10:00","2010-01-16T00:00:00.000","9:00","1401","290","Property Damage","233","8000  GARFIELD AV","64132","KANSAS CITY","PJ5917","MPD","N","1","SUS","U","U",,"8000 GARFIELD AV
KANSAS CITY, MO 64132
(38.98185196200046, -94.56349538899968)","N"
"100016386","2010-03-06T00:00:00.000","22:16","2010-03-06T00:00:00.000","21:50",,,"1401","290","Property Damage","541","BRUCE R WATKINS DR/US 71 HW","64132","KANSAS CITY","PJ6347","SPD","N","3","SUS","B","M","16","71 HW
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)","N"
"100011332","2010-02-14T00:00:00.000","10:50","2010-02-14T00:00:00.000","0:35","2010-02-14T00:00:00.000","10:15","640","23F","Stealing From Auto","243","8600  NEWTON AV","64138","KANSAS CITY","PJ6191","MPD","U","1","VIC","U","F","54","8600 NEWTON AV
KANSAS CITY, MO 64138
(38.96875488800049, -94.51068731199967)","N"
"100007192","2010-01-29T00:00:00.000","0:53","2010-01-29T00:00:00.000","0:53",,,"1849","35A","Possession/Sale/Dist","221","E 55 ST/PASEO","64130","KANSAS CITY","PJ4347","MPD","U","1","VIC",,,,"55 ST
PASEO KANSAS CITY, MO 64130
(39.025252898000474, -94.51821631199965)","N"
"100016988","2010-03-09T00:00:00.000","11:08","2010-03-08T00:00:00.000","12:00","2010-03-09T00:00:00.000","11:00","650","23G","Stealing Auto Parts/","143","4100  HARRISON ST","64110","KANSAS CITY","PJ3313","CPD","U","1","SUS","U","U",,"4100 HARRISON ST
KANSAS CITY, MO 64110
(39.05242263600047, -94.57355576399965)","N"
