"reported_issue","current_status","open_date_time","resolved_date","issue_type","issue_sub_type","department_work_group","incident_address","latitude","longitude","lat_long","additional_questions"
"770588","resolved","2021-09-08T19:28:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","507 E 92nd St Kansas City 64131","38.96122147","-94.58457246","POINT (-94.58457246 38.96122147)","{""What is your regular trash day?"":""Wednesday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"757791","resolved","2021-08-27T14:07:00.000","2021-09-09T00:00:00.000","Sidewalk / Right-of-Way","Advertising Signs in ROW","PW Permits","8447 Wornall Rd Kansas City 64114","38.974795","-94.59473769","POINT (-94.59473769 38.974795)","{""Approximately how many signs are at this location?"":""Yes""}"
"757774","resolved","2021-08-27T13:48:00.000","2021-09-09T00:00:00.000","Sidewalk / Right-of-Way","Advertising Signs in ROW","PW Permits","8315 Wornall Rd Kansas City 64114","38.97711563","-94.59463481","POINT (-94.59463481 38.97711563)","{""Approximately how many signs are at this location?"":""2""}"
"688418","resolved","2021-07-06T13:02:00.000","2021-07-09T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","2748 Raytown Rd Kansas City 64128","39.07459754","-94.52653194","POINT (-94.52653194 39.07459754)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"761439","resolved","2021-08-31T12:37:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","1615 Admiral Blvd Kansas City 64106","39.105119","-94.561843","POINT (-94.561843 39.105119)","{""Approximate Number of People in Camp"":""Yes"",""Are there tents or temporary structures?"":""No"",""Additional Location Information"":""""}"
"769806","resolved","2021-09-08T12:22:00.000","2021-09-09T00:00:00.000","Sewer or Stormwater","Engineering","WSD Stormwater Investigation","5122 Hedges Ct Kansas City 64133","39.02795346","-94.45535007","POINT (-94.45535007 39.02795346)",
"760143","resolved","2021-08-30T13:41:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","1224 Admiral Blvd Kansas City 64106","39.10560104","-94.56688464","POINT (-94.56688464 39.10560104)","{""Approximate Number of People in Camp"":""3"",""Are there tents or temporary structures?"":""No"",""Additional Location Information"":""admiral and virginia""}"
"770317","resolved","2021-09-08T15:32:00.000","2021-09-09T00:00:00.000","Street Maintenance","Pothole","PW Permits","631 Grand Blvd Kansas City 64106","39.105841","-94.5801189","POINT (-94.5801189 39.105841)","{""Number of Potholes"":""Entire Block"",""Location"":""Street""}"
"770508","resolved","2021-09-08T18:04:00.000","2021-09-09T00:00:00.000","Street Maintenance","Utility or Contractor Worksite","PW Permits","5330 Dr. Martin Luther King Jr. Blvd Kansas City 64130","39.03491593","-94.52193073","POINT (-94.52193073 39.03491593)","{""Problem"":""Cones\/Signage Issue""}"
"743451","resolved","2021-08-16T15:34:00.000","2021-08-18T00:00:00.000","Street Maintenance","Pothole","PW Permits","2942 Southwest Blvd Kansas City 64108","39.074758","-94.605461","POINT (-94.605461 39.074758)","{""Location"":""Alley"",""Number of Potholes"":""Entire Block""}"
"756230","canceled","2021-08-26T11:49:00.000","2021-09-09T00:00:00.000","Health Code Violations","Rats","Health Environmental Services","3630 Jefferson St Kansas City 64111","39.0621819","-94.59415951","POINT (-94.59415951 39.0621819)","{""Concern"":""Infestation"",""Location"":""Indoor,Outdoor""}"
"735266","resolved","2021-08-10T09:13:00.000","2021-08-13T00:00:00.000","Water Service","Street/Yard Leak or Repair Issue","Water Services Department","9321 Myrtle Ave Kansas City 64132","38.9553711","-94.54182589","POINT (-94.54182589 38.9553711)","{""Leak or Issue Location"":""In Street"",""Type of Flow or Issue"":""Trickling"",""Is Leak Causing Damage?"":""No"",""Is Issue From a Previous Repair?"":""No""}"
"741255","resolved","2021-08-13T22:00:00.000","2021-09-09T00:00:00.000","Street Maintenance","Pothole","PW Permits","4307 E 9th Ter Kansas City 64127","39.10157351","-94.53135073","POINT (-94.53135073 39.10157351)","{""Number of Potholes"":""Entire Block"",""Location"":""Alley""}"
"739393","resolved","2021-08-12T14:50:00.000","2021-09-09T00:00:00.000","Street Maintenance","Pothole","PW Permits","4310 E 10th St Kansas City 64127","39.10120483","-94.53129072","POINT (-94.53129072 39.10120483)","{""Number of Potholes"":""(select one)"",""Location"":""Alley""}"
"656203","resolved","2021-06-10T06:50:00.000","2021-06-10T00:00:00.000","Water Service","Low or High Pressure","Water Services Department","19 E 68th St Kansas City 64113","39.00533615","-94.58806196","POINT (-94.58806196 39.00533615)","{""Is the Pressure Low or High?"":""Low""}"
"656213","resolved","2021-06-10T07:00:00.000","2021-06-10T00:00:00.000","Water Service","Low or High Pressure","Water Services Department","203 E 67th St Kansas City 64113","39.00657413","-94.58623358","POINT (-94.58623358 39.00657413)","{""Is the Pressure Low or High?"":""Low""}"
"769211","resolved","2021-09-07T07:19:00.000","2021-09-09T00:00:00.000","Solid Waste Services","Opportunity for Improvement (Central Trash/Recycling)","PW Solid Waste","5337 Charlotte St Kansas City 64110","39.02955084","-94.57686032","POINT (-94.57686032 39.02955084)","{""What services were affected? (check all that apply)"":""Recycling Services""}"
"661220","resolved","2021-06-14T13:16:00.000","2021-06-14T00:00:00.000","Streetlights","Visibility due to Trees","PW Streetlights","5322 NE Munger Ave Kansas City 64119","39.19116262","-94.51367357","POINT (-94.51367357 39.19116262)",
"661217","resolved","2021-06-14T13:06:00.000","2021-06-16T00:00:00.000","Streetlights","Blinking Off and On","PW Streetlights","5313 NE Munger Ave Kansas City 64119","39.19010859","-94.51355951","POINT (-94.51355951 39.19010859)",
"757207","resolved","2021-08-27T08:40:00.000","2021-09-02T00:00:00.000","Street Maintenance","Pothole","PW Permits","10904 E 97th Ter Kansas City 64134","38.946128","-94.455707","POINT (-94.455707 38.946128)","{""Location"":""Street"",""Number of Potholes"":""One Pothole""}"
"726383","resolved","2021-08-03T10:20:00.000","2021-09-09T00:00:00.000","Street Maintenance","Ditch Cleaning","PW Permits","5607 Ewing Ave Kansas City 64129","39.02212106","-94.50632311","POINT (-94.50632311 39.02212106)",
"770236","resolved","2021-09-08T15:27:00.000","2021-09-09T00:00:00.000","Solid Waste Services","Opportunity for Improvement (Central Trash/Recycling)","PW Solid Waste","2414 E 42nd St Kansas City 64130","39.05031957","-94.55541568","POINT (-94.55541568 39.05031957)","{""What services were affected? (check all that apply)"":""Trash Services""}"
"759900","resolved","2021-08-30T11:01:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","3001 E Truman Rd Kansas City 64127","39.09398507","-94.54713762","POINT (-94.54713762 39.09398507)","{""Approximate Number of People in Camp"":"""",""Are there tents or temporary structures?"":""No"",""Additional Location Information"":""The camp is under the  under pass between  Benton and Indiana on Truman Rd""}"
"762642","resolved","2021-09-01T10:13:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","3122 E Truman Rd Kansas City 64127","39.09480346","-94.54501086","POINT (-94.54501086 39.09480346)","{""Approximate Number of People in Camp"":""3 TO 4 PEOPLE"",""Are there tents or temporary structures?"":""Yes"",""Additional Location Information"":""UNDER THE UNDERPASS OF TRUMAN  BENTON""}"
"760775","resolved","2021-08-30T20:50:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","3450 N M 9 Hwy LIGHT TOWR Kansas City 64116","39.15864576","-94.59470083","POINT (-94.59470083 39.15864576)","{""Approximate Number of People in Camp"":""Unknown"",""Are there tents or temporary structures?"":""No"",""Additional Location Information"":""""}"
"732781","resolved","2021-08-08T11:51:00.000","2021-09-09T00:00:00.000","Street Maintenance","Street Plates","PW Permits","3416 Locust St Kansas City 64109","39.064537","-94.579769","POINT (-94.579769 39.064537)","{""What is the issue?"":""Open Hole""}"
"770707","resolved","2021-09-09T00:07:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Overflowing City Owned Trash Cans","PW Solid Waste","2401 Troost Ave A Kansas City 64108","39.083234","-94.570712","POINT (-94.570712 39.083234)","{""Where is the trash can located"":""Bus Stop""}"
"732776","resolved","2021-08-08T11:48:00.000","2021-08-31T00:00:00.000","Street Maintenance","Pothole","PW Permits","3408 Locust St Kansas City 64109","39.064799","-94.579784","POINT (-94.579784 39.064799)","{""Location"":""Street"",""Number of Potholes"":""Entire Block""}"
"761398","resolved","2021-08-31T12:10:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","463 Marsh Ave Kansas City 64125","39.10648025","-94.48614264","POINT (-94.48614264 39.10648025)","{""Approximate Number of People in Camp"":""10"",""Are there tents or temporary structures?"":""Yes"",""Additional Location Information"":""Camps under both bridges and along the entrance and exit ramps.""}"
"657435","resolved","2021-06-10T03:25:00.000","2021-06-10T00:00:00.000","Traffic Signals","Outage","PW Signals","4990 NE Vivion Rd Kansas City 64119","39.18848823","-94.52188413","POINT (-94.52188413 39.18848823)","{""Type of Signal"":""Traffic Signal"",""Direction"":""All Directions""}"
"655797","resolved","2021-06-09T16:44:00.000","2021-06-10T00:00:00.000","Traffic Signals","Other Concerns or Questions","PW Signals","3424 Gillham Rd Kansas City 64111","39.06491173","-94.58116992","POINT (-94.58116992 39.06491173)",
"655813","resolved","2021-06-09T16:44:00.000","2021-06-10T00:00:00.000","Traffic Signals","Other Concerns or Questions","PW Signals","3001 Benton Blvd Kansas City 64128","39.07141945","-94.54886104","POINT (-94.54886104 39.07141945)",
"654445","resolved","2021-06-09T07:10:00.000","2021-06-09T00:00:00.000","Traffic Signals","Damage","PW Signals","11101 Blue Ridge Blvd Kansas City 64134","38.92225355","-94.50897679","POINT (-94.50897679 38.92225355)","{""Type of damage?"":""Light Head""}"
"761813","resolved","2021-08-31T15:19:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","4004 Sterling Ave Kansas City 64133","39.04859575","-94.44806719","POINT (-94.44806719 39.04859575)","{""Approximate Number of People in Camp"":""40"",""Are there tents or temporary structures?"":""Yes"",""Additional Location Information"":""I70 over sterling""}"
"729811","resolved","2021-08-05T10:22:00.000","2021-08-05T00:00:00.000","Trees - City Owned","Dead Tree","Parks and Recreation - Forestry","612 Beacon Ave Kansas City 64125","39.10401727","-94.50872092","POINT (-94.50872092 39.10401727)",
"729679","resolved","2021-08-05T10:13:00.000","2021-08-14T00:00:00.000","Trees - City Owned","Dead Tree","Parks and Recreation - Forestry","9909 Jarboe St Kansas City 64114","38.948342","-94.60392306","POINT (-94.60392306 38.948342)",
"729542","resolved","2021-08-05T09:24:00.000","2021-08-06T00:00:00.000","Trees - City Owned","Limbs Down","Parks and Recreation - Forestry","5937 Brooklyn Ave Kansas City 64130","39.01802083","-94.56002547","POINT (-94.56002547 39.01802083)","{""Is the limb blocking the street?"":""No"",""Is the limb blocking the sidewalk?"":""Yes"",""Is the limb on a power line?"":""No"",""Is the limb blocking the driveway?"":""Yes""}"
"729540","resolved","2021-08-05T09:23:00.000","2021-08-16T00:00:00.000","Trees - City Owned","Questions","Parks and Recreation - Forestry","6219 E 108th Ter Kansas City 64134","38.92793162","-94.51733903","POINT (-94.51733903 38.92793162)",
"729525","resolved","2021-08-05T09:21:00.000","2021-08-05T00:00:00.000","Trees - City Owned","Tree Down","Parks and Recreation - Forestry","7501 NW 86th St Kansas City 64153","39.25042266","-94.66731371","POINT (-94.66731371 39.25042266)","{""Is the tree blocking the street?"":""No"",""Is the tree blocking the sidewalk or driveway?"":""No"",""When did you notice the tree down?"":""08-05-2021 09:21 AM""}"
"729516","resolved","2021-08-05T09:19:00.000","2021-08-05T00:00:00.000","Trees - City Owned","Trimming","Parks and Recreation - Forestry","339 Denver Ave Kansas City 64124","39.10905913","-94.5210544","POINT (-94.5210544 39.10905913)","{""Is the tree in the City Right of Way?"":""Yes"",""Approximate Number of Trees"":""Its one Tree all the branches are hanging on my power lines in my backyard. Its a city tree from the sidewalk area. Its on Smart Ave between Denver & Colorado. I tried to trim it best i could i am not tall enough nor have the euipment. "",""Are the tree limbs blocking visibility of signs, signals, or at an intersection?"":""No""}"
"729468","resolved","2021-08-05T08:33:00.000","2021-08-11T00:00:00.000","Trees - City Owned","Declining Tree","Parks and Recreation - Forestry","9001 Wornall Rd Kansas City 64114","38.96500752","-94.59525951","POINT (-94.59525951 38.96500752)",
"729374","resolved","2021-08-05T07:16:00.000","2021-08-05T00:00:00.000","Trees - City Owned","Limbs Down","Parks and Recreation - Forestry","12400 NE Sherman Rd Kansas City 64166","39.31798898","-94.51442793","POINT (-94.51442793 39.31798898)","{""Is the limb blocking the street?"":""Yes"",""Is the limb blocking the sidewalk?"":""No"",""Is the limb on a power line?"":""No"",""Is the limb blocking the driveway?"":""No""}"
"770935","resolved","2021-09-09T08:49:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","11808 E 59th Ter Kansas City 64133","39.01420044","-94.44212832","POINT (-94.44212832 39.01420044)","{""What is your regular trash day?"":""Monday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"589291","resolved","2021-04-19T08:31:00.000","2021-09-09T00:00:00.000","Sidewalk / Right-of-Way","Utility or Contractor Worksite","PW Permits","5325 Olive St Kansas City","39.0294071","-94.55707537","POINT (-94.55707537 39.0294071)","{""Issue"":""Site restoration""}"
"654874","resolved","2021-06-09T10:20:00.000","2021-06-16T00:00:00.000","Traffic Signs and Street Markings","Other Traffic Signs","PW Signs","600 W 44th St Kansas City 64111","39.04806236","-94.59339452","POINT (-94.59339452 39.04806236)","{""Type of Sign"":""No Parking Day or Night"",""Issue"":""Damaged""}"
"654762","resolved","2021-06-09T09:51:00.000","2021-08-23T00:00:00.000","Traffic Signs and Street Markings","Street Name Sign","PW Signs","4133 Mercier St Kansas City 64111","39.05289494","-94.60162344","POINT (-94.60162344 39.05289494)","{""What is the issue?"":""Sign is damaged""}"
"739107","resolved","2021-08-12T12:42:00.000","2021-09-09T00:00:00.000","Sidewalk / Right-of-Way","Advertising Signs in ROW","PW Permits","13241 State Line Rd Kansas City 64145","38.88722159","-94.60746948","POINT (-94.60746948 38.88722159)","{""Approximately how many signs are at this location?"":""Many""}"
"769330","resolved","2021-09-08T08:16:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","12004 E 54th Ter Kansas City 64133","39.0231411","-94.43979732","POINT (-94.43979732 39.0231411)","{""What is your regular trash day?"":""Monday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
