"cn","princ_name","rn","reg_ent_name","phys_loc_desc_txt","near_city_name","loc_cnty_name","loc_zip_txt","lat_dec_coord_num","long_dec_coord_num","deliv_txt","deliv_2_txt","usps_state_cd","zip_plus4_cd","incid_track_num","status_cd","start_dt","rcvd_dt","status_dt","media_name","rcv_wtr_body_txt","source","material_name","amt_num","uom_cd","clas_cd","incident_effect","incident_nature","comments","action","description","inv_num","tnrcc_region_name","coordinates"
"CN600135198","CITY OF AUSTIN","RN104052295","GENERIC INCIDENT ZIP CODE 78701",,"AUSTIN","TRAVIS","78701",,,,,,,"373978","BREFERRED","2021-11-27T00:00:00.000","2022-02-03T00:00:00.000","2022-02-07T00:00:00.000","WATER",,"WASTEWATER LINE","Sewage","400","GALLONS","006_OTHER","ENVIRONMENTAL","WASTEWATER","This incident has been referred to the City of Austin.",,"400-gallon wastewater release caused by a lift pump failure.",,"REGION 11 - AUSTIN",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104039268","GENERIC INCIDENT ZIP CODE 76240",,"GAINESVILLE","COOKE","76240",,,,,,,"368065","CLOSED","2021-10-06T00:00:00.000","2021-10-06T00:00:00.000","2021-12-15T00:00:00.000","WASTE",,"Tractor Trailer","Diesel (unspeciated)","40","GALLONS","001_OIL","ENVIRONMENTAL","MUNICIPAL NON-INDUSTRIAL",,"On November 23, 2021, a response action report was received by the TCEQ DFW Region Office.  The report included a description of the incident, cleanup actions taken, sample results, and disposal documentation.  The spill impacted soil and the impacted soil was excavated.  The confirmation sample was analyzed by Oxidor Laboratories (National Environmental Laboratory Accreditation Program Certification No. T104704227) in Plano, Texas for total petroleum hydrocarbons (TPH).  The sample results were non-detect for TPH.  The waste generated during the cleanup activities was disposed at Abilene Environmental Landfill (Solid Waste Registration No. 87859) Abilene (Jones County), Texas.  Based on the information received, it appears no further action is warranted at this time.","Incident Date: October 6, 2021
Responsible Party: Freight Operation Services
Material/Quantity Released: Refined Oil - Diesel/ 40 gallons
Incident Location: 33.6131872, -97.1497772, Gainesville (Cooke County), Texas 76240
Spill Report Number: 20213609
Contractor: US Ecology",,"REGION 04 - DFW METROPLEX",
"CN601424468","SCHNEIDER NATIONAL CARRIERS INC","RN104056288","GENERIC INCIDENT ZIP CODE 79536",,"MERKEL","TAYLOR","79536",,,,,,,"374051","CLOSED","2022-02-02T00:00:00.000","2022-02-02T00:00:00.000","2022-03-11T00:00:00.000","WASTE","None","TRANSPORT TRUCK","Diesel fuel","50","GALLONS","003_OIL","ENVIRONMENTAL","OTHER",,"On March 10, 2022, Ms. Patty Gough, Environmental Investigator with the Texas Commission on Environmental Quality (TCEQ) Region 3 - Abilene Office, conducted an Emergency Response In-House Evaluation (ER IHEVAL) investigation to determine if a spill incident was managed in compliance with Spill Prevention & Control rules found in 30 Tex. Admin. Code 327 (30 TAC 327).  More information is available in Investigation No. 1789531.","On February 2, 2022, the TCEQ Abilene Region Office received an initial notification of a reportable quantity spill.","1789531","REGION 03 - ABILENE",
"CN605948876","SIX BROS TRUCKING LLC","RN111362422","EMERGENCY RESPONSE CR 142 & I-20 S FRONTAGE RD CISCO","CR 142 & I-20 S FRONTAGE RD, CISCO, EASTLAND COUNTY","CISCO","EASTLAND","76437",,,,,,,"369451","CLOSED","2021-10-27T00:00:00.000","2021-10-27T00:00:00.000","2022-03-29T00:00:00.000","WASTE",,"RIGHT SADDLE TANK","DIESEL/GASOLINE/WATER MIXTURE","125","GALLONS","003_OIL","ENVIRONMENTAL","OTHER",,"On March 29, 2022, Mr. Nicholas Parrott, Environmental Investigator with the Texas Commission on Environmental Quality (TCEQ) Region 3 - Abilene Office, conducted an Emergency Response investigation to determine if a spill incident was managed in compliance with Spill Prevention & Control rules found in 30 Tex. Admin. Code 327 (30 TAC 327).  More information is provided in investigation number 1804698.","On October 27, 2021, the TCEQ Abilene Region Office received an initial notification of a reportable quantity spill.","1804698","REGION 03 - ABILENE",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104052071","GENERIC INCIDENT ZIP CODE 78660",,"PFLUGERVILLE","TRAVIS","78660",,,,,,,"223880","CLOSED","2015-11-29T00:00:00.000","2015-12-01T00:00:00.000","2015-12-08T00:00:00.000","WASTE",,,,,,,"GENERAL","OTHER","This emergency response incident does not meet the necessary criteria for conducting an investigation.",,"Five gallons of vegetable oil leaked into the soil from a mobile drill.",,"REGION 11 - AUSTIN",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104036322","GENERIC INCIDENT ZIP CODE 75672",,"MARSHALL","HARRISON","75672",,,,,,,"375629","CLOSED","2022-02-28T00:00:00.000","2022-03-02T00:00:00.000","2022-03-07T00:00:00.000","WASTE",,"Tank Valve","Motor oil","110","GALLONS","006_OTHER","GENERAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","On March 3, 2022, at approximately 0900 hours, investigator Tom Erny went to the location of the spill and met with Mr. Randolph Stuart, Director of Compliance, Profac Services LLC.  Profrac crews has removed most of the motor oil impacted soils from the yard.  The spill appeared to be contained and there did not appear to be an impact to waters of the State.

On March 3, 2022, the investigator, gave verbal directives to Mr. Randolph Stuart, Director of Compliance, Profac Services LLC, to submit a written report to the attention of the investigator for this incident, no later than 30 working days from the incident. At a minimum, the report is to describe the details of the discharge or spill, a statement that the discharge or spill response action has been completed, a description of how the response action was conducted, proof of disposal of any contaminated media to an approved facility, and photographs for verification.","The TCEQ Tyler office will continue to monitor the remediation of the spill.","On March 2, 2022, at 1404 hours, Mr. Randolph Stuart, Director of Compliance, Profac Services LLC, called with a report of a spill. On February 28, 2022, at approximately 1800 hours, a valve failed on a new motor oil tank.  This resulted in a leak of an estimated 110 gallons of new motor oil to the soils in the Profrac Services yard located at 16365 Hwy 59 South, Marshall, Harrison County, Texas.
The responsible party for the spill is: 

Profrac Services
333 Shops Blvd. Ste 301
Willow Park, Texas 76097
Work Phone: (817) 850-5382
POC: Mr. Randolph Stuart, Director of Compliance","1797227","REGION 05 - TYLER",
"CN602722159","FORT HOOD","RN105832596","III CORPS & FORT",,"FORT HOOD","BELL","76544","31.141000","-97.787200","761 ST BATTALION AVE",,"TX",,"372275","CLOSED","2001-01-01T00:00:00.000","2022-01-03T00:00:00.000","2022-01-21T00:00:00.000","WASTE",,,,,,,"ENVIRONMENTAL","MUNICIPAL NON-INDUSTRIAL","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","A vehicle oil pan spill incident was reported to the Region Office.","1788221","REGION 09 - WACO","POINT (-97.7872 31.141)"
,,"RN104049283","GENERIC INCIDENT ZIP CODE 78219",,"SAN ANTONIO","BEXAR","78219",,,,,,,"367552","CLOSED","2021-09-21T00:00:00.000","2021-09-21T00:00:00.000","2021-12-23T00:00:00.000","WASTE","Salado Creek","Tanker Truck","Diesel fuel","7500","GALLONS","003_OIL","ENVIRONMENTAL","OTHER","More information will be available upon the approval of the investigation report.","TAS Environmental was contracted to perform the clean up.","A traffic accident resulted in the release of red diesel on the roadway.  A tanker truck rolled on its side and slid into the rail.  One lane was closed.","1782248","REGION 13 - SAN ANTONIO",
"CN600745392","EL PASO WATER UTILITIES PUBLIC SERVICE BOARD","RN100812023","FRED HERVEY WATER PLANT","11700 RAILROAD DRIVE","EL PASO","EL PASO","79934","31.943333","-106.344722","11700 RAILROAD DR",,"TX","2608","370749","CLOSED","2021-11-22T00:00:00.000","2021-11-23T00:00:00.000","2021-12-09T00:00:00.000","WATER",,"Sewer Line","Wastewater discharge, municipal","350","GALLONS","006_OTHER","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This incident has been assigned and will be further investigated by an Environmental Investigator.","On November 23, 2021, an emergency response was received by the TCEQ El Paso Region Office for an unauthorized discharge of 350 gallons of raw sewage which occurred within Zip Code 79904.","1776342","REGION 06 - EL PASO","POINT (-106.344722 31.943333)"
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104050034","GENERIC INCIDENT ZIP CODE 78336",,"ARANSAS PASS","SAN PATRICIO","78336",,,,,,,"372467","CLOSED","2001-01-01T00:00:00.000","2021-11-23T00:00:00.000","2022-01-07T00:00:00.000","WASTE","Redfish Bay","Unknown","UNKNOWN SUBSTANCE","0",,"006_OTHER","ENVIRONMENTAL","OTHER","On November 23, 2021, Mr. Bill Ross, Emergency Response Coordinator (ERC) with TCEQ R14 met with the RO and observed a black substance on the water near where a new bulkhead was being constructed. The black substance appeared to be emanating from underwater during piling installation. The black substance was not absorbed with absorbent pads. The RO requested analysis of the substance from Michael Followell, site supervisor, with the JM Davis construction crew.","TCEQ R14 will continue to gather information and assess the situation.","On November 23, 2021, the Texas General Land Office (GLO) received a notification via the State Emergency Response Commission (SERC) hotline of an unknown unknown sheen in Conn Brown Harbor, in Aransas Pass Texas. Mr. William Thompson, Response Officer (RO), with GLO requested assistance from the Texas Commission on Environmental Quality (TCEQ) Region 14 (R14) in determining the source of the discharge.","1783119","REGION 14 - CORPUS CHRISTI",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104036884","GENERIC INCIDENT ZIP CODE 75790",,"VAN","VAN ZANDT","75790",,,,,,,"368994","CLOSED","2021-10-21T00:00:00.000","2021-10-22T00:00:00.000","2021-10-27T00:00:00.000","WATER","UNNAMED TRIB. NECHES RIVER","Saddle Tanks","DIESEL OIL #2/GUAR GUM","200","GALLONS","006_OTHER","GENERAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","On October 25, 2021, at approximately 1430 hours, the investigator went to the location of the spill.  The truck involved in the accident had been removed and there were no response personnel present at the location. The area affected soil by the spill had been excavated.  The roadside ditch had also been excavated and the water in the ditch had did not have a sheen.  

On October 25, 2021, the investigator, gave verbal directives to Ms. Lorie Brown, Project Manager, Fuller Environmental to submit a written report to the attention of the investigator for this incident, no later than 30 working days from the incident. At a minimum, the report is to describe the details of the discharge or spill, a statement that the discharge or spill response action has been completed, a description of how the response action was conducted, proof of disposal of any contaminated media to an approved facility, and photographs for verification.","The TCEQ Tyler office will continue to monitor the remediation of the spill.","On October 22, 2021, at 1334 hours, Ms. Lorie Brown, Project Manager, called with a report of a spill (Chem-Tel No. 20213814). On October 21, 2021, at approximately 1900 hours, a semitruck ran off the road.  This caused a release of an estimated 200 gallons of diesel fuel to be released to the shoulder of the road and in an unnamed tributary of the Neches River (Segment 0606).  The spill occurred on the Southwest corner of I-20 and the Highway 16 intersection, Van, Van Zandt County, Texas.  The coordinates where the spill occurred are North 32.51822 degrees and West -95.69647 degrees.

The semi-truck that spilled the diesel fuel is owned by: 

American Lanes Transport
9550 Forest Lane, Suite 722
Dallas, TX 75243
Phone 469-793-0441
POC: Mr. Suleiman Osman, Managing Member","1770912","REGION 05 - TYLER",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104047204","GENERIC INCIDENT ZIP CODE 77808",,"BRYAN","BRAZOS","77808",,,,,,,"299282","BREFERRED","2018-12-19T00:00:00.000","2018-12-19T00:00:00.000","2019-01-18T00:00:00.000","AIR",,,,,,,"GENERAL","OTHER","This incident is being handled by the RRC. TCEQ has responded in conjuction with the RRC and local authorities.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","Gas leak",,"REGION 09 - WACO",
"CN605992478","READY TO RUN LOGISTICS LLC","RN111452017","EMERGENCY RESPONSE 5M W INTX OF CR 273 & CR 132 ON CR 273 MARYNEAL","5M W OF THE INTERSECTION OF CR 273 & CR 132 ON CR 273, MARYNEAL, NOLAN COUNTY","MARYNEAL","NOLAN","79535","32.198930","-100.540280",,,,,"375604","CLOSED","2022-03-03T00:00:00.000","2022-03-04T00:00:00.000","2022-04-18T00:00:00.000","WASTE",,"Saddle Tank","DIESEL/GASOLINE/WATER MIXTURE","100","GALLONS","003_OIL","ENVIRONMENTAL","OTHER",,"On March 25, 2022, Ms. Linda Fields, Environmental Investigator with the Texas Commission on Environmental Quality (TCEQ) Region 3 - Abilene Office, conducted an Emergency Response On-Site Follow-Up (ER-OSFI) investigation of a to determine if a spill incident was managed in compliance with Spill Prevention & Control rules found in 30 Tex. Admin. Code 327 (30 TAC 327).  More information is provided in investigation Number 1806069.","On March 3, 2022 the TCEQ Abilene Region Office received an initial notification of a reportable quantity spill.",,"REGION 03 - ABILENE","POINT (-100.54028 32.19893)"
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104032974","GENERIC INCIDENT ZIP CODE 75103",,"CANTON","VAN ZANDT","75103",,,,,,,"368197","CLOSED","2021-10-10T00:00:00.000","2021-10-11T00:00:00.000","2021-10-20T00:00:00.000","WATER","Unnamed Trib. of Caney Creek","Tanker","Milk","2500","GALLONS","006_OTHER","GENERAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","On October 11, 2021, at approximately 1430 hours, the investigator went to the location of the spill.  The truck involved in the accident had been removed and there were no response personnel present at the location. The area affected by the spill had been excavated, but there was still an estimated 300 gallons of milk in the unnamed tributary of Caney Creek.  A phone call was made to Ms. Lorie Brown, Project Manager, Fuller Environmental, who indicated the Fuller Environmental was contracted to clean up the spill.  Ms. Brown stated the fuller Environmental crews would be vacuuming the milk out of the ditch in the next few days and will complete the excavation of the site.

On October 11, 2021, the investigator, gave verbal directives to Ms. Lorie Brown, Project Manager, Fuller Environmental to submit a written report to the attention of the investigator for this incident, no later than 30 working days from the incident. At a minimum, the report is to describe the details of the discharge or spill, a statement that the discharge or spill response action has been completed, a description of how the response action was conducted, proof of disposal of any contaminated media to an approved facility, and photographs for verification.","The TCEQ Tyler office will continue to monitor the remediation of the spill.","On October 11, 2021, at 1110 hours, Ms. Lorie Brown, Project Manager, Fuller Environmental, called with a report of a spill. On October 10, 2021, at approximately 1306 hours, a semitruck was involved in an accident puncturing the tanker trailer.  This caused a release of an estimated 2500 gallons of milk to be released to the shoulder of the road and in an unnamed tributary of Caney Creek (Segment 0506).  The spill occurred on the East Bound shoulder bound shoulder of I-20 near mile marker 525, Canton, Van Zandt County, Texas.  The coordinates where the spill occurred are North 32.59497 degrees and West -95.89668 degrees.

The tanker-truck that spilled the Milk is owned by: 

Lonestar Mike Transport
3003 East Business 287
Wichita Falls, Texas 76305
Phone 940-285-6309
POC: Mr. Jim Baird, President","1770217","REGION 05 - TYLER",
