"application_id","applicant_name","region","grant_amount","project_title_long","grant_summary","city","geo"
"48617","Houston Boychoir","Gulf Coast","4000","Arts Respond Health & Human Services","To support a series of free online concerts for patients in hospitals, seniors in nursing homes and senior facilities, refugees, and residents in the Houston area.","Houston","POINT (-95.369506 29.760803)"
"77748210","Austin Chamber Music Center","Hill Country","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"77747992","Kitchen Dog Theater","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"48181","Garland Symphony Orchestra","Prairies & Lakes","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Garland","POINT (-96.636564 32.914343)"
"77748399","Downtown Georgetown Cultural District","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Georgetown","POINT (-84.559769 38.209947)"
"48020","Amon Carter Museum","Prairies & Lakes","14500","Arts Create - Major 4","To advance the creative economy of Texas by investing in the operations of this arts organization.","Fort Worth","POINT (-97.340038 32.739977)"
"77748630","McNay Art Museum","South Texas Plains","5000","Commission Initiative - Creative Forces","Support for art activities and programming offered to military families as an additional feature of the Blue Star Museums program for summer 2021.","San Antonio","POINT (-98.494599 29.425173)"
"48870","Lawndale Art Center","Gulf Coast","3500","Arts Respond Economic Development","To support the Sankofa Project, which commissions new works examining issues of race and equality for a window exhibition in Houston.","Houston","POINT (-95.369506 29.760803)"
"48343","South Texas Symphony Association","South Texas Plains","7500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","McAllen","POINT (-98.235698 26.196695)"
"77748446","MB Foundation","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Sugar Land","POINT (-95.620971 29.597075)"
"48078","Brazos Valley Chorale","Gulf Coast","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","College Station","POINT (-96.32585 30.622373)"
"48506","Alley Theatre","Gulf Coast","3500","Arts Respond Public Safety & Criminal Justice","To support the Slam Poetry at Alley Theatre program, offering virtual poetry workshops for incarcerated youth at Harris County Juvenile Probation Department facilities.","Houston","POINT (-95.369506 29.760803)"
"77748105","Temple Civic Theatre","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Temple","POINT (-97.342737 31.098237)"
"77748636","National Center for Children's Illustrated Literature","Panhandle Plains","5000","Commission Initiative - Creative Forces","Support for art activities and programming offered to military families as an additional feature of the Blue Star Museums program for summer 2021.","Abilene","POINT (-99.732654 32.453562)"
"10089483","Children's Center","Gulf Coast","5000","Commission Initiative -Public Art Project","Support to create a mural marking Juneteenth and Galveston's historic role in it.","Galveston","POINT (-94.795846 29.300128)"
"48274","Mexic-Arte Museum","Hill Country","11500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"48787","Ballet Lubbock","Panhandle Plains","5000","Arts Respond Health & Human Services","To support the Arts in Medicine program, which presents mini-ballet performances and instruction to patients and their families via live streaming at the Covenant Children's Hospital and University Medical Center in Lubbock.","Lubbock","POINT (-101.855113 33.583578)"
"48360","Temple Symphony Orchestra","Prairies & Lakes","4500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Temple","POINT (-97.342737 31.098237)"
"77748185","American Indians in Texas - Spanish Colonial Missions","South Texas Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Antonio","POINT (-98.494599 29.425173)"
"77748094","Stage West","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Fort Worth","POINT (-97.340038 32.739977)"
"77748302","Dallas Symphony","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"48655","Mexic-Arte Museum","Hill Country","4500","Arts Respond Economic Development","To support the Viva la Vida Fest, which focuses on traditions associated with Dia de los Muertos and attracts Austin residents and visitors from across the state, with increased online participation opportunities this year.","Austin","POINT (-97.746598 30.264979)"
"77748349","Inprint","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"48165","Fine Arts Chamber Players","Prairies & Lakes","6500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"10090491","Woodlands Children's Museum","Gulf Coast","650","Performance Support","Artistic fee subsidy for Juicebox Jukebox to perform in The Woodlands on March 19, 2021.","The Woodlands","POINT (-95.484612 30.182039)"
"77748000","Lone Star Wind Orchestra (dba)","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"48926","Texas Shakespeare Festival/Kilgore College","Piney Woods","4500","Arts Respond Economic Development","To support Before the Curtain Rises, which provides virtual behind-the-scenes programming for productions in Kilgore.","Kilgore","POINT (-94.868573 32.385785)"
"48011","Alley Theatre","Gulf Coast","12500","Arts Create - Major 4","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"10089290","City of Cedar Hill/Zula B. Wylie Library","Prairies & Lakes","1500","Performance Support","Artistic fee subsidy for Toni Simmons to provide biweekly storytelling workshops for young people, September 1, 2020-June 1, 2021.","Cedar Hill","POINT (-96.954231 32.589903)"
"48110","Classic Theatre of San Antonio","South Texas Plains","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","San Antonio","POINT (-98.494599 29.425173)"
"48775","Arts Council of Wichita Falls/Kemp Center","Panhandle Plains","4000","Arts Respond Economic Development","To support Sounds of Speedway, a summer concert series with the goal of introducing the community to new and unique forms of music.","Wichita Falls","POINT (-98.500854 33.90976)"
"48166","Floot Fire","Gulf Coast","6500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"48700","Teatro De Artes De Juan Seguin","Prairies & Lakes","3500","Arts Respond Public Safety & Criminal Justice","To support after-school cultural arts instruction for students in Seguin who are economically disadvantaged, at-risk, and have a history of juvenile delinquency.","Seguin","POINT (-97.968526 29.580782)"
"77748227","Ballet East Dance Theatre","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"48281","Modern Art Museum of Fort Worth (dba)","Prairies & Lakes","14500","Arts Create - Major 4","To advance the creative economy of Texas by investing in the operations of this arts organization.","Fort Worth","POINT (-97.340038 32.739977)"
"48754","Allen Arts Alliance Association","Prairies & Lakes","1500","Arts Respond Economic Development","To support the Allen Arts Festival which attracts residents and visitors and supports artists and musicians in the region.","Allen","POINT (-96.671738 33.104193)"
"77748217","Austin Jazz Workshop","Hill Country","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"48887","National Center for Children's Illustrated Literature","Panhandle Plains","4000","Arts Respond Education","To support a digital gallery tour, books, instruction, and fine art materials for K-12th grade students in Abilene schools.","Abilene","POINT (-99.732654 32.453562)"
"48147","Denton Festival Foundation","Prairies & Lakes","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Denton","POINT (-97.13245 33.215533)"
"48302","Panhandle Plains Historical Society","Panhandle Plains","3500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Canyon","POINT (-101.927566 34.979872)"
"48953","Melody of Hope","Prairies & Lakes","3000","Arts Respond Economic Development","To support producing socially distanced, live music events and the 2nd annual COVID-compliant music festival, attracting visitors virtually and in person from across Texas.","Frisco","POINT (-96.825082 33.15066)"
