"license_type","license_number","business_county","business_name","business_address_line1","business_address_line2","business_city_state_zip","business_telephone","license_expiration_date_mmddccyy","owner_name","mailing_address_line1","mailing_address_line2","mailing_address_city_state_zip","mailing_address_county_code","mailing_address_county","mailing_address_zip","owner_telephone","license_subtype","continuing_education_flag"
"Barber Shop","231003","CAMERON","FADE & STYLE BARBERSHOP","1601 S 77 SUNSHINE STRIP","SUITE B","HARLINGEN TX 78550","9562007427","11/19/2023","FADE & STYLE BARBERSHOP","905 N LOOP 499 APT 614",,"HARLINGEN TX 78550-2543","61","CAMERON","78550",,"BS","N"
"Barber Shop","226399","TARRANT","LEGENDZ CLASSIC BARBER SHOP","207 N CENTER ST",,"ARLINGTON TEXAS TX 76011","4692222137","07/23/2023","LEGENDZ CLASSIC BARBER SHOP","1329 N SAN SABA ST",,"GRAND PRAIRIE TX 75052-5462","439","DALLAS","76011",,"BS","N"
"Barber Shop","229874","SHELBY","NEW BEGINNINGS BARBERSHOP","203 HURT ST",,"CENTER TX 75935","9365536253","06/29/2022","NEW BEGINNINGS BARBERSHOP","192 COUNTY ROAD 111",,"NACOGDOCHES TX 75965-8669","419","NACOGDOCHES","75935",,"BS","N"
"Barber Shop","231366","REFUGIO","GENTLEMEN'S BARBERSHOP REFUGIO","611 THOMAS ST",,"REFUGIO TX 78377","3616469551","05/13/2024","GENTLEMEN'S BARBERSHOP REFUGIO","611 THOMAS ST",,"REFUGIO TX 78377-2527","391","REFUGIO","78377",,"BS","N"
"Barber Shop","7905","DALLAS","EXPRESSWAY TOWER BARBERS","6116 N CENTRAL STE 130",,"DALLAS TX 75206","2143697359","07/29/2023","EXPRESSWAY TOWER BARBERS","6116 N CENTRAL EXPY STE 130",,"DALLAS TX 75206-5101","113","DALLAS","75206",,"BS","N"
"Barber Shop","229685","TRAVIS","KIRBY THE BARBER AND SON","3909 RED RIVER",,"AUSTIN TX 78751","5127301969","05/16/2024","KIRBY THE BARBER AND SON","3909 RED RIVER ST",,"AUSTIN TX 78751-5213","453","TRAVIS","78751",,"BS","N"
"Barber Shop","230077","HARRIS","TAKUACHES BARBER SHOP","191 GREENS RD","SUITE 175B","HOUSTON TX 77060","8323622646","09/28/2022","TAKUACHES BARBER SHOP","APT 89","17030 IMPERIAL VALLEY DR","HOUSTON TX 77060-2819","201","HARRIS","77060",,"BS","N"
"Barber Shop","12178","CAMERON","CASAS BARBER SHOP","2604 TULIPAN STREET",,"BROWNSVILLE TX 78521","9564541782","12/18/2023","CASAS BARBER SHOP","2604 TULIPAN ST",,"BROWNSVILLE TX 78521-8111","61","CAMERON","78521",,"BS","N"
"Barber Shop","229487","HARRIS","DC CREATION HAIR INC","11718 S WILCREST DR",,"HOUSTON TX 77099","7139885336","01/22/2024","DC CREATION HAIR INC","PO BOX 1115",,"STAFFORD TX 77497-1115","201","FORT BEND","77099",,"BS","N"
"Barber Shop","224749","WILLIAMSON","MANE TAMERS SALON","15212 RANCH ROAD 620 N",,"AUSTIN TX 78717","5122552780","06/08/2022","MANE TAMERS SALON","608 ALGERITA DR",,"GEORGETOWN TX 78628-2504","491","WILLIAMSON","78717",,"BS","N"
"Barber Shop","231233","DALLAS","MAIN STREET BARBER","112 EAST MAIN STREET",,"RICHARDSON TX 75081","9729557478","03/29/2024","MAIN STREET BARBER","5920 BILLINGSLEY ST",,"SACHSE TX 75048-3144","113","DALLAS","75081",,"BS","N"
"Barber Shop","212565","DALLAS","HEADLINER HAIR SALON","1347 MORRELL",,"DALLAS TX 75203","2147791519","04/20/2023","HEADLINER HAIR SALON","1347 MORRELL AVE",,"DALLAS TX 75203-3362","113","DALLAS","75203",,"BS","N"
"Barber Shop","228631","DALLAS","DOMINICAN BARBER SHOP","1108 N BELT LINE RD",,"IRVING TX 75061","6463990137","12/17/2022","DOMINICAN BARBER SHOP","1108 N BELT LINE RD",,"IRVING TX 75061-4012","113","DALLAS","75061",,"BS","N"
"Barber Shop","230829","DALLAS","THE PREMIUM BARBERSHOP","2307 W ROCHELLE RD",,"IRVING TX 75062","9728153064","08/23/2023","THE PREMIUM BARBERSHOP","1128 JANELL DR",,"IRVING TX 75062-6975","113","DALLAS","75062",,"BS","N"
"Barber Shop","220511","HARRIS","VIP BARBER SHOP","120E LITTLE YORK RD",,"HOUSTON TX 77076","7136951004","02/10/2023","VIP BARBER SHOP","120 E LITTLE YORK RD",,"HOUSTON TX 77076-1412","201","HARRIS","77076",,"BS","N"
"Barber Shop","224531","HIDALGO","CREATIONS BEAUTY SALON","1439 HIGHWAY 495",,"ALAMO TX 78516","9567837316","01/11/2024","CREATIONS BEAUTY SALON","2005 S NEBRASKA AVE",,"SAN JUAN TX 78589-2781","215","HIDALGO","78516",,"BS","N"
"Barber Shop","229408","YOUNG","MANE ATTRACTIONS","201 CLIFF DRIVE",,"GRAHAM TX 76450","9405495887","12/12/2021","MANE ATTRACTIONS","201 CLIFF DR",,"GRAHAM TX 76450-2939","503","YOUNG","76450",,"BS","N"
"Barber Shop","226261","TRAVIS","BIRDS BARBERSHOP","5000 W. SLAUGHTER","SUITE 202","AUSTIN TX 78749","2068175939","05/11/2023","BIRDS BARBERSHOP","1902 S CONGRESS AVE",,"AUSTIN TX 78704-3503","453","TRAVIS","78749",,"BS","N"
"Barber Shop","229958","HARRIS","A SHAVING GRACE BARBER SHOP","303 MEMORIAL CITY MALL STE 776",,"HOUSTON TX 77024","7138208200","07/30/2022","A SHAVING GRACE BARBER SHOP","25266 AZEL SHORE CT",,"PORTER TX 77365-1599","201","MONTGOMERY","77024",,"BS","N"
"Barber Shop","228296","TARRANT","ZANEY CUTZ VIP","2301 N COLLINS ST",,"ARLINGTON TX 76011","8324831237","06/13/2022","ZANEY CUTZ VIP","2301 N COLLINS ST STE 240",,"ARLINGTON TX 76011-2647","439","TARRANT","76011",,"BS","N"
"Barber Shop","220258","BELL","ESTILOS BARBER SHOP","2800 STE 200 ILLINOIS AVE",,"KILLEEN TX 76543","2543681813","08/30/2023","ESTILOS BARBER SHOP","2800 ILLINOIS AVE STE 200",,"KILLEEN TX 76543-5640","27","BELL","76543",,"BS","N"
"Barber Shop","229330","ECTOR","STAY FADED BARBER STUDIO","2728 N GRANDVIEW AVE",,"ODESSA TX 79762","4326535660","10/30/2023","STAY FADED BARBER STUDIO","2728 N GRANDVIEW AVE",,"ODESSA TX 79762-6953","135","ECTOR","79762",,"BS","N"
"Barber Shop","230832","BRAZORIA","PLANTATION BARBER SHOP","18 CIRCLE WAY SUITE A",,"LAKE JACKSON TX 77566","9792977143","08/25/2023","PLANTATION BARBER SHOP","142 CREEKWOOD DR",,"FREEPORT TX 77541-9714","39","BRAZORIA","77566",,"BS","N"
"Barber Shop","225362","DALLAS","RICK'S BARBER SHOP","108 CASALITA DR",,"GARLAND TX 75040-7910","2145325302","01/22/2024","RICK'S BARBER SHOP","108 CASALITA DR",,"GARLAND TX 75040-7910","113","DALLAS","75040",,"BS","N"
"Barber Shop","230569","HARRIS","EXTREME CUTS BEAUTY SALON","8761 LONG POINT RD",,"HOUSTON TX 77055-3012","7134681593","05/03/2023","EXTREME CUTS BEAUTY SALON","8761 LONG POINT RD",,"HOUSTON TX 77055-3012","201","HARRIS","77055",,"BS","N"
"Barber Shop","229929","BEXAR","ROB THE ORIGINAL BARBERSHOP #2","7708 MARBACH RD",,"SAN ANTONIO TX 78227","2106856649","07/21/2022","ROB THE ORIGINAL BARBERSHOP #2","9806 LITTLE LAURIE DR",,"SAN ANTONIO TX 78245-1952","29","BEXAR","78227",,"BS","N"
"Barber Shop","10098","DALLAS","SEOUL BARBER SHOP","2560 ROYAL LANE # 115",,"DALLAS TX 75229","9722431753","12/09/2022","SEOUL BARBER SHOP","2566 ROYAL LN",,"DALLAS TX 75229-3417","113","DALLAS","75229",,"BS","N"
"Barber Shop","201678","TRAVIS","AMAZ FOR HAIR","1509 OLD WEST 38TH STE #1",,"AUSTIN TX 78731","5123025790","03/30/2023","AMAZ FOR HAIR","1509 OLD WEST 38TH ST STE 1",,"AUSTIN TX 78731-6328","453","TRAVIS","78731",,"BS","N"
"Barber Shop","224062","AUSTIN","ALAN'S BARBER SHOP","204 B FOWLKES ST",,"SEALY TX 77474","9793980355","01/27/2023","ALAN'S BARBER SHOP","204 FOWLKES ST STE B",,"SEALY TX 77474-2347","15","AUSTIN","77474",,"BS","N"
"Barber Shop","230850","JEFFERSON","J & J BARBER SHOP","3184 CONCORD RD  SUITE C",,"BEAUMONT TX 77703","4094667086","09/01/2023","J & J BARBER SHOP","10 MORROGH DR",,"BEAUMONT TX 77707-2452","245","JEFFERSON","77703",,"BS","N"
"Barber Shop","222731","DALLAS","SALONS BY JC","7602 W CAMPBELL RD",,"DALLAS TX 75248","9722484854","10/22/2022","SALONS BY JC","7602 CAMPBELL RD",,"DALLAS TX 75248-1704","113","DALLAS","75248",,"BS","N"
"Barber Shop","228881","KENDALL","HAUPTSTRASSE BARBERSHOP","108 E SAN ANTONIO ST",,"BOERNE TX 78006","8304310065","03/29/2021","HAUPTSTRASSE BARBERSHOP","137 PILSEN DR",,"BOERNE TX 78006-3561","259","KENDALL","78006",,"BS","N"
"Barber Shop","229991","HARRIS","CUT ABOVE THE REST","810 1ST STREET #C",,"HUMBLE TX 77338","8329745392","08/14/2022","CUT ABOVE THE REST","7606 CRYSTAL ISLE LN",,"HUMBLE TX 77396-3063","201","HARRIS","77338",,"BS","N"
"Barber Shop","231140","COLLIN","MIRAGE BARBER SHOP","2320 LOS RIOS BLVD STE 103",,"PLANO TX 75074-3557","7349458851","02/07/2024","MIRAGE BARBER SHOP","3111 CREEKWOOD DR",,"WYLIE TX 75098-7339","85","COLLIN","75074",,"BS","N"
"Barber Shop","230319","HARRIS","TEXAS LATIN BARBER SHOP","STE D","11243 VETERANS MEMORIAL DR","HOUSTON TX 77067-3838","8322750183","01/29/2023","TEXAS LATIN BARBER SHOP","STE D","11243 VETERANS MEMORIAL DR","HOUSTON TX 77067-3838","201","HARRIS","77067",,"BS","N"
"Barber Shop","222164","TARRANT","GO IN STYLE","1009 WINDSOR DR",,"SAGINAW TX 76179-6353","8176248271","06/01/2022","GO IN STYLE","1009 WINDSOR DR",,"SAGINAW TX 76179-6353","439","TARRANT","76179",,"BS","N"
"Barber Shop","225426","EL PASO","ROYAL CROWN BARBER SHOP","10024 MONTANA SUITEC",,"EL PASO TX 79925","9157319291","09/30/2023","ROYAL CROWN BARBER SHOP","10024 MONTANA AVE STE C",,"EL PASO TX 79925-1542","141","EL PASO","79925",,"BS","N"
"Barber Shop","229517","HARRIS","CUTTIN UP BARBERSHOP","5415B KELLEY ST",,"HOUSTON TX 77026","8329930526","02/05/2022","CUTTIN UP BARBERSHOP","18534 DESERT MARIGOLD DR",,"HOUSTON TX 77073-4424","201","HARRIS","77026",,"BS","N"
"Barber Shop","231255","WILLIAMSON","DAPPER BARBERSHOP, LLC","4410 WILLIAMS DR UNIT 103",,"GEORGETOWN TX 78628","5126353827","04/04/2024","DAPPER BARBERSHOP, LLC","1506 CRESTED BUTTE WAY",,"GEORGETOWN TX 78626-7087","491","WILLIAMSON","78628",,"BS","N"
"Barber Shop","230125","JEFFERSON","CLASSIC HAIR STUDIO","3621 PURE ATLANTIC RD",,"GROVES TX 77619-6026","4099629595","10/14/2022","CLASSIC HAIR STUDIO","4720 BEAUMONT AVE",,"GROVES TX 77619-6005","245","JEFFERSON","77619",,"BS","N"
"Barber Shop","224943","HALL","LEO'S BARBER SHOP","101S MAIN",,"MEMPHIS TX 79245","8062041952","02/24/2023","LEO'S BARBER SHOP","103 S 10TH ST",,"MEMPHIS TX 79245-3223","191","HALL","79245",,"BS","N"
"Barber Shop","223129","EL PASO","CHEMA'S BARBER SHOP","1020 SAN ANTONIO",,"EL PASO TX 79901","9158879712","10/23/2021","CHEMA'S BARBER SHOP","1020 E SAN ANTONIO AVE",,"EL PASO TX 79901-2621","141","EL PASO","79901",,"BS","N"
"Barber Shop","224807","BRAZORIA","ANGLETON BARBER SHOP","105 E WILKINS ST STE A",,"ANGLETON TX 77515-4571","9798482410","07/12/2024","ANGLETON BARBER SHOP","105 E WILKINS ST STE A",,"ANGLETON TX 77515-4571","39","BRAZORIA","77515",,"BS","N"
"Barber Shop","230106","ORANGE","MAINSTREET BARBER SHOP","1220 N MAIN",,"VIDOR TX 77662","4092214149","10/09/2022","MAINSTREET BARBER SHOP","3276 MARTHA DR",,"ORANGE TX 77632-6033","361","ORANGE","77662",,"BS","N"
"Barber Shop","229035","HARRIS","ARABIC TOUCH SALON, INC","3330 HILLCROFT STREET STE F",,"HOUSTON TX 77057","8322922894","06/03/2021","ARABIC TOUCH SALON, INC","3330 HILLCROFT ST STE F",,"HOUSTON TX 77057-5818","201","HARRIS","77057",,"BS","N"
"Barber Shop","202987","GALVESTON","STEVE'S BARBER SHOP","5922 TEXAS AVE",,"TEXAS CITY TX 77591","4099162631","07/01/2023","STEVE'S BARBER SHOP","3401 MAGNOLIA ST APT 908",,"TEXAS CITY TX 77590-4338","167","GALVESTON","77591",,"BS","N"
"Barber Shop","209033","HARRIS","A BARBER SHOP","314 W SAN AUGUSTINE",,"DEER PARK TX 77536","2814794792","02/01/2021","A BARBER SHOP","314 W SAN AUGUSTINE ST",,"DEER PARK TX 77536-4028","201","HARRIS","77536",,"BS","N"
"Barber Shop","8235","MILLS","WAYNE'S BARBER SHOP","1898 DIXIE LANE",,"GOLDTHWAITE TX 76844","3256483884","08/23/2023","WAYNE'S BARBER SHOP","1805 PEACH ST",,"GOLDTHWAITE TX 76844-2448","333","MILLS","76844",,"BS","N"
"Barber Shop","227798","HARRIS","SALONS D' ALLON","18301 EGRET BAY BLVD.","SUITE B","WEBSTER TX 77598","2815388000","11/25/2023","SALONS D' ALLON","6 WATERFORD OAKS LN",,"KEMAH TX 77565-2922","201","GALVESTON","77598",,"BS","N"
"Barber Shop","229194","VICTORIA","VICTORIA BARBER SHOP","1706 N LOUIS. ST",,"VICTORIA TX 77901","3615734975","08/16/2023","VICTORIA BARBER SHOP","1201 E TRINITY ST",,"VICTORIA TX 77901","469","VICTORIA","77901",,"BS","N"
"Barber Shop","231411","BRAZORIA","O'S KUTZ","8818 DALMATIAN WAY",,"ROSHARON TX 77583-1996","8102280228","05/30/2024","O'S KUTZ","8818 DALMATIAN WAY",,"ROSHARON TX 77583-1996","39","BRAZORIA","77583",,"BS","N"
"Barber Shop","230512","HARRIS","LEON'S BARBERSHOP","3719 FRY RD",,"KATY TX 77449-6739","8329653232","04/14/2023","LEON'S BARBERSHOP","3719 FRY RD",,"KATY TX 77449-6739","201","HARRIS","77449",,"BS","N"
"Barber Shop","201279","TARRANT","JAGZ HAIR STUDIO","6848 BOULEVARD 26",,"RICHLAND HILLS TX 76180","8172842211","05/17/2023","JAGZ HAIR STUDIO","6848 BOULEVARD 26",,"RICHLAND HILLS TX 76180-8818","439","TARRANT","76180",,"BS","N"
"Barber Shop","231340","HARRIS","EXCLUSIVE BARBER SHOP","4335 HOPPER RD ST 300",,"HOUSTON TX 77093-2225","8328161599","05/04/2024","EXCLUSIVE BARBER SHOP","2895 RD 3545",,"CLEVELAND TX 77327-2660","201","LIBERTY","77093",,"BS","N"
"Barber Shop","230873","CAMERON","EL CATRIN BARBERIA AFEITADOS Y MAS","5250 PAREDES LINE RD SUITE D",,"BROWNSVILLE TX 78526","9564155334","09/09/2023","EL CATRIN BARBERIA AFEITADOS Y MAS","3728 CALLE BUENOS AIRES",,"BROWNSVILLE TX 78526-1168","61","CAMERON","78526",,"BS","N"
"Barber Shop","227607","TARRANT","ELCO'S BARBERSHOP","593 W DEBBIE LN SUITE 109",,"MANSFIELD TX 76063","6827123445","06/27/2023","ELCO'S BARBERSHOP","593 W DEBBIE LN STE 111",,"MANSFIELD TX 76063-6978","439","TARRANT","76063",,"BS","N"
"Barber Shop","229319","DALLAS","BEYOND CUTS","12895 JOSEY LN",,"FARMERS BRANCH TX 75234","4696487686","10/23/2021","BEYOND CUTS","12895 JOSEY LN STE 109",,"FARMERS BRANCH TX 75234-8300","113","DALLAS","75234",,"BS","N"
"Barber Shop","231443","HARRIS","SALONS D' ALLON","2900 NASA PKWY SUITE 230",,"SEABROOK TX 77586","2815388000","06/07/2024","SALONS D' ALLON","6 WATERFORD OAKS LN",,"KEMAH TX 77565-2922","201","GALVESTON","77586",,"BS","N"
"Barber Shop","230023","HARRIS","DEINER'S DEEP CUTZ ON THE GO","17000 EL CAMINO REAL","SUITE 301B","HOUSTON TX 77058","8322124169","08/27/2022","DEINER'S DEEP CUTZ ON THE GO","2123 THETA ST",,"HOUSTON TX 77034-1244","201","HARRIS","77058",,"BS","N"
"Barber Shop","229879","GALVESTON","GALVESTON ISLAND BARBER & SUPPLY","6626 STEWART RD",,"GALVESTON TX 77551","3233567826","06/29/2022","GALVESTON ISLAND BARBER & SUPPLY","6626 STEWART RD",,"GALVESTON TX 77551-1838","167","GALVESTON","77551",,"BS","N"
"Barber Shop","227052","NUECES","MAGIC CUTS BARBERSHOP","3932 LEOPARD STREET",,"CORPUS CHRISTI TX 78408","3615633366","08/24/2022","MAGIC CUTS BARBERSHOP","1501 W POINT RD STE 202",,"CORPUS CHRISTI TX 78416-1774","355","NUECES","78408",,"BS","N"
"Barber Shop","225181","MONTGOMERY","SAL'S BARBER SHOP","426 N MAIN ST",,"CONROE TX 77301-2812","9367563731","04/23/2023","SAL'S BARBER SHOP","426 N MAIN ST",,"CONROE TX 77301-2812","339","MONTGOMERY","77301",,"BS","N"
"Barber Shop","224744","BRAZORIA","ULTIMATE KUTZ","121 NORTH BRAZOS PORT BLVD  B",,"CLUTE TX 77531","8323184124","05/16/2024","ULTIMATE KUTZ","121 BRAZOSPORT BLVD N",,"CLUTE TX 77531-3745","39","BRAZORIA","77531",,"BS","N"
"Barber Shop","220150","FRANKLIN","KATHY'S BARBER SHOP","2402 FM 115",,"MOUNT VERNON TX 75457","9035636359","06/07/2022","KATHY'S BARBER SHOP","2402 FARM ROAD 115",,"MOUNT VERNON TX 75457-7304","159","FRANKLIN","75457",,"BS","N"
"Barber Shop","224250","BEXAR","SALONS BY JC","10919 CULEBRA RD STE112",,"SAN ANTONIO TX 78254","2106883255","07/11/2023","SALONS BY JC","10919 CULEBRA RD STE 112",,"SAN ANTONIO TX 78253-4503","29","BEXAR","78254",,"BS","N"
"Barber Shop","12324","HARRIS","TOMBALL BARBER SHOP","613 WEST MAIN STREET",,"TOMBALL TX 77375","7138344031","07/01/2023","TOMBALL BARBER SHOP","613 W MAIN ST",,"TOMBALL TX 77375-5500","201","HARRIS","77375",,"BS","N"
"Barber Shop","228921","TARRANT","ART CUT","5224 RUFE SNOW DRIVE",,"NORTH RICHLAND HILLS TX 76180","6822275361","05/26/2024","ART CUT","5224 RUFE SNOW DR",,"NORTH RICHLAND HILLS TX 76180","439","TARRANT","76180",,"BS","N"
"Barber Shop","211661","TRAVIS","S & R HAIR DESIGNS","5903 WELLINGTON DR",,"AUSTIN TX 78703","5129331833","05/06/2021","S & R HAIR DESIGNS","5903 WELLINGTON DR",,"AUSTIN TX 78723-3252","453","TRAVIS","78703",,"BS","N"
"Barber Shop","229301","LAMPASAS","LAMPASAS BARBERSHOP","409 E FOURTH ST",,"LAMPASAS TX 76550","2542518220","01/03/2024","LAMPASAS BARBERSHOP","1325 NARUNA RD",,"LAMPASAS TX 76550-3027","281","LAMPASAS","76550",,"BS","N"
"Barber Shop","231447","TRAVIS","LEGENDS BARBER SHOP","2619 JONES RD STE B",,"AUSTIN TX 78745","5124436757","06/07/2024","LEGENDS BARBER SHOP","2619 JONES RD STE B",,"AUSTIN TX 78745-2682","453","TRAVIS","78745",,"BS","N"
"Barber Shop","226217","MARION","PEARLIE'S BARBER SHOP","24782 STATE HIGHWAY 49",,"JEFFERSON TX 75657","9036653697","03/30/2021","PEARLIE'S BARBER SHOP","401 E CLARKSVILLE ST",,"JEFFERSON TX 75657-1521","315","MARION","75657",,"BS","N"
"Barber Shop","222440","LUBBOCK","BROADWAY BARBER SHOP","1020 BROADWAY",,"LUBBOCK TX 79401","8065351934","05/21/2022","BROADWAY BARBER SHOP","1020 BROADWAY",,"LUBBOCK TX 79401-3302","303","LUBBOCK","79401",,"BS","N"
"Barber Shop","222932","HARRIS","GO GETTA BARBER SHOP & SALON","7355 HIGHWAY 6 SOUTH",,"HOUSTON TX 77083","8324534701","11/30/2023","GO GETTA BARBER SHOP & SALON","12926 BRIARWEST CIR",,"HOUSTON TX 77077-5694","201","HARRIS","77083",,"BS","N"
"Barber Shop","201163","WEBB","FRANK'S HAIRSTYLISTS","1A NORTH GATE LN",,"LAREDO TX 78041","9567248118","06/06/2023","FRANK'S HAIRSTYLISTS","5817 NORTHGATE LN",,"LAREDO TX 78041-2662","479","WEBB","78041",,"BS","N"
"Barber Shop","225717","HARRIS","MERLOT'S BARBERSHOP","2715 BISSONETT","SUITE 203","HOUSTON TX 77005","9366711697","06/11/2022","MERLOT'S BARBERSHOP","422 CORRIDOR WAY",,"STAFFORD TX 77477-5835","201","FORT BEND","77005",,"BS","N"
"Barber Shop","229097","DALLAS","JAS","1340 NORTH TOWNEAST BLVD",,"MESQUITE TX 75150","3187010932","06/28/2021","JAS","9605 TERENCE DR",,"ROWLETT TX 75089-4855","113","DALLAS","75150",,"BS","N"
"Barber Shop","228783","CROSBY","STRIKES MY FANCY","305 SOUTH HARRISON",,"CROSBYTON TX 79322","2146423878","02/19/2021","STRIKES MY FANCY","PO BOX 83",,"CROSBYTON TX 79322-0083","107","CROSBY","79322",,"BS","N"
"Barber Shop","211109","ANDERSON","B-NEAT BARBER SHOP","2101 W OAK",,"PALESTINE TX 75801","9037291668","08/22/2022","B-NEAT BARBER SHOP","2101 W OAK ST",,"PALESTINE TX 75801-4048","1","ANDERSON","75801",,"BS","N"
"Barber Shop","221689","NUECES","THE CHOP SHOP BARBERSHOP","5520 E EVERHART RD",,"CORPUS CHRISTI TX 78411","3619922467","02/07/2024","THE CHOP SHOP BARBERSHOP",,,,"355",,"78411",,"BS","N"
"Barber Shop","224969","HARRIS","BRUNSON'S BARBER SHOP","5914 FM 2100 RD",,"CROSBY TX 77532","8326945987","03/07/2023","BRUNSON'S BARBER SHOP","5411 1ST ST",,"CROSBY TX 77532-8849","201","HARRIS","77532",,"BS","N"
"Barber Shop","231301","CRANE","FLORES BARBERSHOP","414 WEST 6TH STREET",,"CRANE TX 79731","4325306689","04/20/2024","FLORES BARBERSHOP","502 E 23RD ST",,"CRANE TX 79731-5116","103","CRANE","79731",,"BS","N"
"Barber Shop","228031","DALLAS","KC'S JAZZ BARBER SHOP","1494 N HAMPTON RD",,"DESOTO TX 75115-3034","4695671110","08/03/2022","KC'S JAZZ BARBER SHOP","1496 N HAMPTON RD",,"DESOTO TX 75115-3034","113","DALLAS","75115",,"BS","N"
"Barber Shop","225870","LUBBOCK","NAVARRETTE'S BARBER SHOP","3404 RALEIGH",,"LUBBOCK TX 79414","8069286770","09/30/2022","NAVARRETTE'S BARBER SHOP","3404 RALEIGH AVE",,"LUBBOCK TX 79414-2621","303","LUBBOCK","79414",,"BS","N"
"Barber Shop","213096","DALLAS","LSL HAIR STUDIO","3758 S CARRIER PKWY STE 136",,"GRAND PRAIRIE TX 75052","8177977895","02/22/2023","LSL HAIR STUDIO","2719 EXPLORADOR",,"GRAND PRAIRIE TX 75054-5536","113","DALLAS","75052",,"BS","N"
"Barber Shop","226178","NUECES","BILL'S BARBER SHOP","7602 EVERHART RD C",,"CORPUS CHRISTI TX 78410","3619457153","09/28/2023","BILL'S BARBER SHOP","7602 EVERHART RD # C",,"CORPUS CHRISTI TX 78413-6124","355","NUECES","78410",,"BS","N"
"Barber Shop","228865","HIDALGO","ALFA & OMEGA BARBERSHOP","5206 JANIE ST",,"EDINBURG TX 78542","9565708412","03/25/2021","ALFA & OMEGA BARBERSHOP","3305 PLUTO ST",,"EDINBURG TX 78542-1342","215","HIDALGO","78542",,"BS","N"
"Barber Shop","1631","EL PASO","ESTINE'S EAST SIDE BARBER SHOP","106 N PIEDRAS ST",,"EL PASO TX 79905","9155469212","06/12/2021","ESTINE'S EAST SIDE BARBER SHOP","106 N PIEDRAS ST",,"EL PASO TX 79905-1017","141","EL PASO","79905",,"BS","N"
"Barber Shop","5158","BRAZORIA","BONNIE'S BARBER SHOPPE","8631 MASTERS",,"MANVEL TX 77578","2813310428","01/01/2024","BONNIE'S BARBER SHOPPE","8631 MASTERS RD",,"MANVEL TX 77578-4944","39","BRAZORIA","77578",,"BS","N"
"Barber Shop","228144","HARRIS","B MACK CUTZ","8500 COOK RD. STE B",,"HOUSTON TX 77072","8328810466","04/09/2024","B MACK CUTZ","8122 GOLDEN TRACE CT",,"HOUSTON TX 77083-6940","201","HARRIS","77072",,"BS","N"
"Barber Shop","229142","TRAVIS","KENNETH'S HAIR SALON","4111 MEDICAL PKWY STE 101",,"AUSTIN TX 78756-3726","5125072901","07/25/2023","KENNETH'S HAIR SALON","3810 BAILEY LN",,"AUSTIN TX 78756-3910","453","TRAVIS","78756",,"BS","N"
"Barber Shop","200580","BEXAR","SALAZAR VETERANS BARBER SHOP","3709 CULEBRA RD",,"SAN ANTONIO TX 78228","2104329742","03/18/2023","SALAZAR VETERANS BARBER SHOP","3709 CULEBRA RD",,"SAN ANTONIO TX 78228-5918","29","BEXAR","78228",,"BS","N"
"Barber Shop","230706","ANGELINA","EMPIRE CUTS & SHAVES BARBER SHOP","1506 SOUTH FIRST ST STE A",,"LUFKIN TX 75901","9368992457","07/01/2023","EMPIRE CUTS & SHAVES BARBER SHOP","207 JUDITH ST",,"LUFKIN TX 75901-3377","5","ANGELINA","75901",,"BS","N"
"Barber Shop","231226","HIDALGO","MARKHAM SOUTHWEST BARBERSHOP","3000 N 10TH ST STE A",,"MCALLEN TX 78501-1906","9566169452","03/25/2024","MARKHAM SOUTHWEST BARBERSHOP","3000 N 10TH ST STE A",,"MCALLEN TX 78501-1906","215","HIDALGO","78501",,"BS","N"
"Barber Shop","230666","HARRIS","IN LINE BARBER LOUNGE","2014 CYPRESS CREEK PKWY",,"HOUSTON TX 77090-3102","3462829051","06/16/2023","IN LINE BARBER LOUNGE","2014 CYPRESS CREEK PKWY",,"HOUSTON TX 77090-3102","201","HARRIS","77090",,"BS","N"
"Barber Shop","228646","ELLIS","THE BARBER LIFESTYLE","413 N I 35",,"RED OAK TX 75154-4243","2149499024","12/27/2022","THE BARBER LIFESTYLE","413 N INTERSTATE 35 RD",,"RED OAK TX 75154-4243","139","ELLIS","75154",,"BS","N"
"Barber Shop","11043","LAMAR","TRU CUTS","444 1ST ST NE",,"PARIS TX 75460","9037379858","07/01/2024","TRU CUTS","664 17TH ST NE",,"PARIS TX 75460-4592","277","LAMAR","75460",,"BS","N"
"Barber Shop","221184","DALLAS","THE ULTIMATE SALON","8224 PARK LN #138",,"DALLAS TX 75231","2143699554","06/26/2021","THE ULTIMATE SALON","8224 PARK LN STE 138",,"DALLAS TX 75231-6018","113","DALLAS","75231",,"BS","N"
"Barber Shop","226837","DENTON","THE BARBERSHOP BY INSTYLE INSIDE JCP2921","5751 LONG PRAIRIE RD",,"FLOWER MOUND TX 75028","8013502535","04/29/2024","THE BARBERSHOP BY INSTYLE INSIDE JCP2921","PO BOX 45057",,"SALT LAKE CITY UT 84145-0057","121","OUT OF STATE","75028",,"BS","N"
"Barber Shop","229802","CAMERON","GENTS BARBER SHOP & MORE","1575 US HWY 281 SUITE. 205",,"BROWNSVILLE TX 78520","9565187085","05/29/2022","GENTS BARBER SHOP & MORE","444 MILITARY RD",,"BROWNSVILLE TX 78520-4636","61","CAMERON","78520",,"BS","N"
