Agency Number,Agency Name,Solicitation Number,Class Code,Item Code,Category,Quantity,"Unit of Sale (Each, Lot, Package, etc.)",Description,Estimated Worth (OLD),Contact Name,Contact Phone,Contact Email,Comments,Specs and Drawings,Agency Terms and Conditions,Solicitation Document,Estimated Worth
551,Texas Department of Agriculture,0000001399 Air Purifier,345,48,,1,each,Air Purifier Carbon and HEPA filters remove odors and 99.97% of airborne particles,270.00,Jack Hammond,,jack.hammond@texasagriculture.gov,,,https://data.texas.gov/views/uk2f-keq4/files/6a34469e-4a0e-41cf-8885-b61237496800?filename=TDA_Terms_and_Conditions__as_of__9.1.2019.pdf,https://data.texas.gov/views/uk2f-keq4/files/469e846b-57c5-4583-a654-124ae2c6c5ba?filename=0000001399+Air+Purifier.doc,
551,Texas Department of Agriculture,0000001399 PPE,345.48,,,,,"Nitrile Gloves, hand sanitizer, disinfectant spray",1083.44,Jack Hammond,,jack.hammond@texasagriculture.gov,,,https://data.texas.gov/views/uk2f-keq4/files/d28f3bb1-c8fa-45b3-b4c8-e499e471f7d4?filename=TDA_Terms_and_Conditions__as_of__9.1.2019.pdf,https://data.texas.gov/views/uk2f-keq4/files/d03e3223-fafb-4c96-97a7-27f079332480?filename=0000001399+PPE.doc,
303,Texas Facilities Commission,303-0-02380:Office Supplies for Surplus Warehouse,615,45,Office Supplies,35,Boxes/Packs,"SMEAD Pressboard Classification Folders, 2 Dividers, Letter Size, Red, Box Of 10 or Equal",800.00,Archana Sastry,512-463-2743,archana.sastry@tfc.state.tx.us,,,,https://data.texas.gov/views/uk2f-keq4/files/b51c8cea-e997-4731-bc5f-067b3561f05b?filename=IFB+303-0-02380+Bid+Document.doc,
303,Texas Facilities Commission,303-0-02373:IT Telework Support Items,204,64,Computer Hardware &Peripherals,14,Each,"USBC to Gigabit Ethernet, Digital Audio/Video HDMI,Display Port to HDMI Adapter Convertor",298.46,Archana Sastry,512-463-2743,archana.sastry@tfc.state.tx.us,,,,https://data.texas.gov/views/uk2f-keq4/files/debf9de7-41db-4974-a4e7-b9649a411478?filename=IFB+303-0-02373+-Telework+Support+Items.doc,
303,Texas Facilities Commission,303-0-02373:IT Telework Support Items,204,77,Computer Hardware & Peripherals,13,EA,HP Laser Jet Pro Printers,3348.00,Archana Sastry,512-463-2743,archana.sastry@tfc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/c1960e7d-95e7-4f79-a399-661696ad4c0b?filename=IFB+303-0-02373+-Telework+Support+Items.doc,
303,Texas Facilities Commission,303-0-02373 - IT Telework Support Items,206,57,Keyboards & Mouse,25,Each,"	Logitech MK270 Wireless Keyboard and Mouse Combo - Keyboard and Mouse Included, 2.4GHz",574.75,Archana Sastry,512-463-2743,archana.sastry@tfc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/06ae1f88-aa86-438c-8d62-4b96ca38308f?filename=IFB+303-0-02373+-Telework+Support+Items.doc,
303,Texas Facilities Commission,303-0-02373 - IT Telework Support Items,204,32,External Hard Drives,20,,External Flash Drives,149.00,Archana Sastry,512-463-2743,archana.sastry@tfc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/31dc36c0-86c3-4b97-b56b-242f4ebd0ebb?filename=IFB+303-0-02373+-Telework+Support+Items.doc,
303,Texas Facilities Commission,303-0-02373 - IT Telework Support Items,204,68,Computer Hardware& Peripherals ,30,Each,Noise Cancelling Headset & Mic -Logitech,749.70,Archana Sastry,512-463-2743,archana.sastry@tfc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/e8e579b9-b3ae-42e8-84e8-7faaf4418ad4?filename=IFB+303-0-02373+-Telework+Support+Items.doc,
303,Texas Facilities Commission,303-0-02373 - IT Telework Support Items,615,89,General Office Supplies,4,Each,"Velcro Brand One Wrap Tape 1/2""x 25 Yard Roll",51.20,Archana Sastry,512-463-2743,archana.sastry@tfc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/8731d5c7-03e4-4cf0-b7eb-c4df0c23df4f?filename=IFB+303-0-02373+-Telework+Support+Items.doc,
303,Texas Facilities Commission,303-0-02373 - IT Telework Support Items,206,14,Computer Hardware& Peripherals ,9,Each,Ethernet Cables,124.91,Archana Sastry,512-463-2743,archana.sastry@tfc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/8274f266-eced-462a-85c2-145f399b2fee?filename=IFB+303-0-02373+-Telework+Support+Items.doc,
582,TCEQ,582-20-14439,207,67,Commodities,20,EA,Surge Protector,,Roger Dube,512-239-3427,roger.dube@tceq.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/dbb7b00b-25c6-4b39-811d-55ef2229cd1e?filename=582-20-14439+-+Surge+Protector.pdf,
303,Texas Facilities Commission,IFB 303-0-02391 IT- Tablets and Laptops,204,54,"MicroComputers, Handheld, Laptop and Notebook",26,EA,"Apple iPad Pro 4Gen, 2+yr Apple Care Warranty,t	Dell Mobile Precision 3541,Dell Dock-part# WD19TB",19822.32,Archana Sastry,512 436-2743,archana.sastry@tfc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/40d0736f-4ecb-436e-a573-fccafb91c9a0?filename=IFB+303-0-02391+-Tablets+%26+Laptops.doc,
738,The University of Texas at Dallas,UTD2020-SBF-004,,,,,,Sloan Repair Kit,,Leigh Hausman,9728836971,lhausman@utdallas.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/71a36aff-b1c8-4b25-9bf1-5e8286020f58?filename=Spot+Bid+Fair+RFQ+Form+2020+-+004+-+Sloan+Repair+Kit+_TC.pdf,
738,The University of Texas at Dallas,UTD2020-SBF-005,,,,,,MERV Pleated Filter,,Leigh Hausman,9728836971,lhausman@utdallas.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/b73d4937-4ce1-4934-b782-8375d80d7f53?filename=Spot+Bid+Fair+RFQ+Form+2020+-+005+-+MERV+Pleated+Filter+_TC.pdf,
738,The University of Texas at Dallas,UTD2020-SBF-006,,,,,,Electrical Metallic Tubing (EMT),,Leigh Hausman,9728836971,lhausman@utdallas.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/f9da9b02-4661-424a-be3f-12f8c00a80eb?filename=Spot+Bid+Fair+RFQ+Form+2020+-+006+-+Electrical+Metallic+Tubing+_TC.pdf,
696,Texas Department of Criminal Justice,IW039104,207,72,Commodities,1,EA,Toners,,"Jason Andrews, CTCD CTCM",936-437-7116,,,,,https://data.texas.gov/views/uk2f-keq4/files/bea24cb0-f789-4c3b-ab89-2f5326ab0f09?filename=IW039104.pdf,
721,The University of Texas at Austin,721-001,405,82,Commodity,240,Bottles,Stihl HP Ultra 2-cycle engine oil 6.4oz bottles,,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/ca1c4060-7c39-4144-a848-d617e9f6115b?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,345,64,Commodity,288,Each,"Safety Goggles, Encon # 05058201",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/77ceaf45-15d1-4bcb-97f9-8da78667c705?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,360,05,Commodity,72,Each,"Mastic remover, 5 gallon pail, Chemsafe # 57770",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/1a705436-2031-40cf-af90-6149c4e9fb9b?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,505,25,Commodity,75,Bottles,"Bleach, Sodium Hydrochloride (6%), 96 oz bottle. Pure Brite",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/cbd247e7-22f1-4408-b579-b561efd3893d?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,393,80,Commodity,48,Boxes,"Arm & Hammer commercial grade baking soda, 16oz. Box, A&H # CDC 33200-84104",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/334c6a9f-6203-43c1-9f24-7fa440efd8c0?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,393,88,Commodity,40,Gallons,"Vinegar, 5% Acetic Acid, 1 Gallon",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/6023d2ef-8800-4b4b-8389-0517ad6d6149?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,405,66,Commodity,48,Cans,"Penetrating oil, Aerokroil 10 oz. cans (Kano Laboratories)",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/9cbcf99e-2e82-4740-8440-fdf9acbd3c35?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,485,10,Commodity,50,Each,"Broom, sythetic angle, Weiler # 44305",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/88b0431d-a44b-4aba-8829-0e4630509e4d?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,735,60,Commodity,200,Boxes,"Rags, Knit, Medium White, Type IV SCU # 735-60-01A PRO-SOURCE Cotton Reclaimed Medium Weight Rags White, Low Lint, 50 Lbs. Box",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/4b60e6ce-92bf-49f9-84e5-12fedd384871?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
529,Texas Health and Human Services,124317,936,77,,1,HR,High voltage electrical maintenance and repair services,24000.00,Shawn Lyncook,512-406-2685,shawn.lyncook@hhsc.state.tx.us,Email responses to onlinebids@hhsc.state.tx.us,,,https://data.texas.gov/views/uk2f-keq4/files/b858f26b-a9c8-4fc3-ad28-9e3a62f49425?filename=124317_solicitation.pdf,
721,The University of Texas at Austin,721-001,450,55,Commodity,200,Each,"Key Caddy, clip-on, Starrett # 63135",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/363133dd-dd9c-435e-a13c-0c97d82bc900?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,460,30,Commodity,25,Each,"Garden hose, reinforced vinyly, 5/8"" x 50 feet, Swan Hose # ELIH58050",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/51eb0270-01e3-4cea-adc4-659d6abc9db6?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,485,11,Commodity,160,Containers,"Tide Pods, P&G # 50978CT",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/5923e599-4ab1-472d-a116-213d7ed4dcca?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,630,45,Commodity,24,Cans,"""Goof Off"" Professional, Paint & Gum Remover, 12oz Aerosol Goof-Off# FG658",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/b3c39b0d-afe6-4ef8-a0a1-159c1460328b?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
788,Lamar State College Port Arthur,788-20-PENCILS,620,60,Commodities,2000,Each,Budgeteer Pencil,415.00,Maria Garcia,4099846117,garciamd@lamarpa.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/63fd7f7f-9da7-48d6-9c6c-dea859cb371b?filename=788-20-PENCILS.pdf,
721,The University of Texas at Austin,721-001,630,45,Commodity,2,Each,"Graffiti Remover ""Elephant Snot"" 1 Gallon Bucket, Graffiti Solutions# ESGR-1",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/1f4dd0df-d42a-4d91-85be-cb3a121523b0?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,485,18,Commodity,24,Each,"Simple Green Cleaner/Degreaser, 1 Gallon Jug, Simple Green # 2710200613005",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/ecae4831-6b95-427c-baf5-39f23f67888b?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,785,57,Commodity,288,Each,"Eraser, 5"" felt, Charles Leonard # 74555",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/e8e02980-aa60-438f-886c-c6930f9b0090?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,485,40,Commodity,48,Each,"Lysol Lavender Scent, 19 oz. can, Commercial grade, Lysol # 89097",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/0d3b3111-7123-4852-9aed-abab35348ec7?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
761,Texas A&M International University,761-20-01,645,33,,22,Pallets,Willcopy Paper,,Annie Gutierrez,9563262346,ann.gutierrez@tamiu.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/d6c66f4e-9666-4960-b7d3-75bceb3932f5?filename=761-20-01+Copy+Paper.pdf,
721,The University of Texas at Austin,721-001,485,60,Commodity,48,Each,"OFF ""Deep Woods"" insect repellent 6oz cans, SC Johnson # 629350",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/03f37950-410d-48e7-ab7a-a814ff888aaa?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,445,57,Commodity,14,Each,"Tape Rule, 25'L X 1-14""W Fat Max Stanley FatMax# 33-725",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/cb886d8f-4192-4715-9af5-a1838adcb3d7?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,670,05,Commodity,24,Each,"Oatey 16oz Clear Cement for PVC, Oatey # 31014",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/d6545ed5-15b7-428a-ad50-a3c38bb606b5?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,445,57,Commodity,8,Each,"Tape Rule, 16'L x 1-1/4""W Fat Max Stanley FatMax# 33-716",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/a7c36ec5-f5e8-4a70-b69e-8ac3fb484780?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,485,68,Commodity,10,Each,"Sign, ""Caution Wet Floor""; Rubbermaid 6114-7",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/bfa94ee2-3592-4fe4-9219-d7491c47654c?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,485,86,Commodity,12,Gallons,Dial Liquid Antibacterial Soap (# DPR88047EA),,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/296039e7-2265-4837-8fbd-be4202945f5f?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
582,TCEQ,582-20-14451,207,72,Commodities,18,EA,Toners,,Roger Dube,512-239-3427,roger.dube@tceq.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/b599b06d-dd3e-4986-a223-4696972405bb?filename=582-20-14451+-+Toners.pdf,
721,The University of Texas at Austin,721-001,485,94,Commodity,60,Sets,"Ergonomic dustpan with broom, red handle, Unger# EDTBR",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/82e5bcae-bbd2-4b21-950f-977cadc41076?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,630,06,Commodity,60,Each,"DAP clear silicone caulk 10.8oz cartridge, DAP # 08771",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/6e058b89-a483-4f03-871c-16045228c35d?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,630,06,Commodity,36,Each,"DAP white acrylic latex caulk 10.1oz cartridge, DAP # 18670",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/5ca86b76-1ef3-4a71-8b0c-7419d3283943?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,445,52,Commodity,10,Each,"Pliers, Tongue/Groove 7-1/16"", 1"" Capacity PROTO #J262SG",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/f3c13231-722c-4a82-a47a-7a4b3e474508?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,445,52,Commodity,4,Each,"Pliers, Lineman, Bevel Nose 7"" Klein# D-201-7NE",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/ade5db3a-fcb4-4270-9b81-9c708e61fa6a?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,630,90,Commodity,24,Each,CROWN Lacquer Thinner 1 gallon can,,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/8bad6aa3-65a6-4002-81c9-d9af60f88811?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,RFP 721-2019,915,51,Other Services,,,Internet Service Provider Services,,Kelley Piwonka,,purchasing-rfp@austin.utexas.edu,This is a formal bid. You MUST upload soliciation documents at https://purchasing.utexas.edu/resources/formal-bid-opportunities.,,,,
721,The University of Texas at Austin,721-001,670,05,Commodity,24,Each,"Oatey 16oz Clear Primer for PVC, Oatey # 30752",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/739cb827-b375-4325-8070-016e14920349?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
721,The University of Texas at Austin,721-001,832,52,Commodity,144,Rolls,"Painter's Tape, Blue 2"" x 60 yards, Shurtape # CP49",,Annette Smith,,Annette.Smith@austin.utexas.edu,UT Austin Terms and Conditions: https://financials.utexas.edu/hbp/part-7/11-4-university-terms-and-conditions,,,https://data.texas.gov/views/uk2f-keq4/files/cb3f2d56-bcdf-4ca1-999b-b99bf06deb3c?filename=DBTS+Spot+Bid+Response+Form+721-001.docx,
714,University of Texas at Arlington,UTA2020-005,485,65,Commodities,,,"Mops, Wipes and Dispensers",85112.00,Julia Cornwell,817-272-3002,cornwell@uta.edu,,,https://data.texas.gov/views/uk2f-keq4/files/14d556be-dfba-4c38-8224-ea9f916253d5?filename=Purchase+Order+Terms+and+Conditions+-+UT+Arlington.pdf,https://data.texas.gov/views/uk2f-keq4/files/7e01774b-300e-48f5-ad41-0faefd33cbb4?filename=UTA2020-005.pdf,
