"taxpayer_number","taxpayer_name","taxpayer_address","taxpayer_city","taxpayer_state","taxpayer_zip","location_name","location_address","location_city","location_state","location_zip","responsibility_begin_date_yyyymmdd","responsibility_end_date_yyyymmdd","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"32046814474","MWJI LLC","PO BOX 691390","SAN ANTONIO","TX","78269","THE ANGRY ELEPHANT/ROO PUB","19314 US HIGHWAY 281 N STE 107","SAN ANTONIO","TX","78258","2012-06-13T00:00:00.000",,"2018-02-28T00:00:00.000","80313","1681","56660","0","138654"
"32056177127","AZ ORIENTAL FOOD CONCEPTS RIM, LP","1723 N LOOP 1604 E STE 211","SAN ANTONIO","TX","78232","BRASAO BRAZILIAN STEAKHOUSE","19210 W INTERSTATE 10","SAN ANTONIO","TX","78257","2015-06-04T00:00:00.000",,"2018-03-31T00:00:00.000","0","0","0","0","0"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET","954 E RECTOR","SAN ANTONIO","TX","78216","2017-10-26T00:00:00.000",,"2018-02-28T00:00:00.000","38909","7947","41451","0","88307"
"12026040894","KONA TEXAS RESTAURANTS, INC.","6900 E CAMELBACK RD STE 602","SCOTTSDALE","AZ","85251","KONA GRILL","7400 SAN PEDRO AVE STE 1255","SAN ANTONIO","TX","78216","2016-09-22T00:00:00.000","2020-03-24T00:00:00.000","2018-02-28T00:00:00.000","57723","12283","36117","0","106123"
"32008170998","JOHN WAYNE DOWNUM","PO BOX 15858","SAN ANTONIO","TX","78212","THE ANNEX","330 SAN PEDRO AVE","SAN ANTONIO","TX","78212","1997-03-21T00:00:00.000","2019-03-20T00:00:00.000","2018-02-28T00:00:00.000","26004","42","11827","0","37873"
"32055588381","JOSEPH CANO ET AL","2114 N SAINT MARYS ST","SAN ANTONIO","TX","78212","THE PHANTOM ROOM","2106 N SAINT MARYS ST","SAN ANTONIO","TX","78212","2015-02-23T00:00:00.000","2018-10-19T00:00:00.000","2018-02-28T00:00:00.000","24176","0","11240","0","35416"
"32063091923","2015 PLACE LLC","60 SENDERO VERDE","SAN ANTONIO","TX","78261","2015 PLACE","2015 SAN PEDRO AVE","SAN ANTONIO","TX","78212","2017-04-07T00:00:00.000",,"2018-03-31T00:00:00.000","20344","90","8429","0","28863"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET","17122 W INTERSTATE 10","SAN ANTONIO","TX","78257","2014-03-04T00:00:00.000",,"2018-02-28T00:00:00.000","39536","8048","38671","0","86255"
"32055588381","JOSEPH CANO ET AL","2114 N SAINT MARYS ST","SAN ANTONIO","TX","78212","THE PHANTOM ROOM","2106 N SAINT MARYS ST","SAN ANTONIO","TX","78212","2015-02-23T00:00:00.000","2018-10-19T00:00:00.000","2018-03-31T00:00:00.000","28672","39","15377","0","44088"
"17429013323","CLOWN ALLEY, INC.","1066 FILLMORE DR","SAN ANTONIO","TX","78245","A'S UP SPORTS LOUNGE","5518 W MILITARY DR # 20","SAN ANTONIO","TX","78242","1999-03-05T00:00:00.000",,"2018-02-28T00:00:00.000","7246","288","6722","0","14256"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET","17122 W INTERSTATE 10","SAN ANTONIO","TX","78257","2014-03-04T00:00:00.000",,"2018-03-31T00:00:00.000","48203","9283","47356","0","104842"
"12610744810","3N PRESTIGE, LLC","5307 MCCULLOUGH AVE","SAN ANTONIO","TX","78212","THE THRISTY CAMEL BAR & LOUNGE","5307 MCCULLOUGH AVE","SAN ANTONIO","TX","78212","2008-03-06T00:00:00.000",,"2018-03-31T00:00:00.000","13211","398","5419","0","19028"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET GRILL & BAR","5722 W LOOP 1604 N","SAN ANTONIO","TX","78251","2011-06-14T00:00:00.000",,"2018-01-31T00:00:00.000","49772","9041","44494","0","103307"
"12610744810","3N PRESTIGE, LLC","5307 MCCULLOUGH AVE","SAN ANTONIO","TX","78212","THE THRISTY CAMEL BAR & LOUNGE","5307 MCCULLOUGH AVE","SAN ANTONIO","TX","78212","2008-03-06T00:00:00.000",,"2018-01-31T00:00:00.000","11536","204","4979","0","16719"
"32055588381","JOSEPH CANO ET AL","2114 N SAINT MARYS ST","SAN ANTONIO","TX","78212","THE PHANTOM ROOM","2106 N SAINT MARYS ST","SAN ANTONIO","TX","78212","2015-02-23T00:00:00.000","2018-10-19T00:00:00.000","2018-01-31T00:00:00.000","27589","12","12807","0","40408"
"32049107132","LOPEZ ENTERTAINMENT, LLC","2502 PLEASANTON RD","SAN ANTONIO","TX","78221","FARWEST EVENT CENTER","2502 PLEASANTON RD","SAN ANTONIO","TX","78221","2016-06-01T00:00:00.000",,"2018-03-31T00:00:00.000","6075","0","26400","0","32475"
"32061953017","GINGER ROOT LLC","2435 W WOODLAWN AVE","SAN ANTONIO","TX","78228","LAS GUERAS BAR","1118 PLEASANTON RD","SAN ANTONIO","TX","78214","2017-02-22T00:00:00.000","2018-11-13T00:00:00.000","2018-02-28T00:00:00.000","105","0","700","0","805"
"10505527217","MICRIC ENTERPRISES, INC.","60 SENDERO VERDE","SAN ANTONIO","TX","78261","THE TEXAN","4518 WEST AVE","SAN ANTONIO","TX","78213","2013-12-20T00:00:00.000",,"2018-02-28T00:00:00.000","17869","18","15607","0","33494"
"14216575879","HAMMER/LIFSHUTZ HOSPITALITY, LLC","302 E JOSEPHINE ST BLDG 2","SAN ANTONIO","TX","78215","EL TROPICANO","110 LEXINGTON AVE","SAN ANTONIO","TX","78205","2006-05-31T00:00:00.000","2019-03-12T00:00:00.000","2018-02-28T00:00:00.000","13375","2517","8508","0","24400"
"10505527217","MICRIC ENTERPRISES, INC.","60 SENDERO VERDE","SAN ANTONIO","TX","78261","THE TEXAN","4518 WEST AVE","SAN ANTONIO","TX","78213","2013-12-20T00:00:00.000",,"2018-03-31T00:00:00.000","21311","0","17287","0","38598"
"32061953017","GINGER ROOT LLC","2435 W WOODLAWN AVE","SAN ANTONIO","TX","78228","LAS GUERAS BAR","1118 PLEASANTON RD","SAN ANTONIO","TX","78214","2017-02-22T00:00:00.000","2018-11-13T00:00:00.000","2018-03-31T00:00:00.000","85","0","785","0","870"
"14216575879","HAMMER/LIFSHUTZ HOSPITALITY, LLC","302 E JOSEPHINE ST BLDG 2","SAN ANTONIO","TX","78215","EL TROPICANO","110 LEXINGTON AVE","SAN ANTONIO","TX","78205","2006-05-31T00:00:00.000","2019-03-12T00:00:00.000","2018-03-31T00:00:00.000","21493","1709","11877","0","35079"
"10505527217","MICRIC ENTERPRISES, INC.","60 SENDERO VERDE","SAN ANTONIO","TX","78261","THE TEXAN","4518 WEST AVE","SAN ANTONIO","TX","78213","2013-12-20T00:00:00.000",,"2018-01-31T00:00:00.000","16657","0","15915","0","32572"
"32053065267","TREBOR HOLDINGS, LLC","12536 NACOGDOCHES RD","SAN ANTONIO","TX","78217","MOE'S TEXAS TAVERN","12536 NACOGDOCHES RD","SAN ANTONIO","TX","78217","2015-02-12T00:00:00.000",,"2018-02-28T00:00:00.000","20875","332","13425","0","34632"
"17420045274","ROFO'S, INC.","215 LOSOYA ST","SAN ANTONIO","TX","78205","PALOMA RIVER WALK","215 LOSOYA ST","SAN ANTONIO","TX","78205","1993-12-01T00:00:00.000","2018-11-07T00:00:00.000","2018-01-31T00:00:00.000","7233","1071","2353","0","10657"
"17420045274","ROFO'S, INC.","215 LOSOYA ST","SAN ANTONIO","TX","78205","PALOMA RIVER WALK","215 LOSOYA ST","SAN ANTONIO","TX","78205","1993-12-01T00:00:00.000","2018-11-07T00:00:00.000","2018-02-28T00:00:00.000","14021","1849","3640","0","19510"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET","954 E RECTOR","SAN ANTONIO","TX","78216","2017-10-26T00:00:00.000",,"2018-01-31T00:00:00.000","39623","7378","44423","0","91424"
"32053065267","TREBOR HOLDINGS, LLC","12536 NACOGDOCHES RD","SAN ANTONIO","TX","78217","MOE'S TEXAS TAVERN","12536 NACOGDOCHES RD","SAN ANTONIO","TX","78217","2015-02-12T00:00:00.000",,"2018-03-31T00:00:00.000","21366","377","15562","0","37305"
"32040725684","OJOS LOCOS SPORTS CANTINA BEVERAGE HOLDING, LLC","6010 W SPRING CREEK PKWY","PLANO","TX","75024","OJOS LOCOS SPORTS CANTINA","5809 NW LOOP 410","SAN ANTONIO","TX","78238","2010-09-08T00:00:00.000","2018-11-15T00:00:00.000","2018-03-31T00:00:00.000","109511","153","184382","0","294046"
"32061953017","GINGER ROOT LLC","2435 W WOODLAWN AVE","SAN ANTONIO","TX","78228","LAS GUERAS BAR","1118 PLEASANTON RD","SAN ANTONIO","TX","78214","2017-02-22T00:00:00.000","2018-11-13T00:00:00.000","2018-01-31T00:00:00.000","100","0","650","0","750"
"32049107132","LOPEZ ENTERTAINMENT, LLC","2502 PLEASANTON RD","SAN ANTONIO","TX","78221","FARWEST EVENT CENTER","2502 PLEASANTON RD","SAN ANTONIO","TX","78221","2016-06-01T00:00:00.000",,"2018-02-28T00:00:00.000","3741","0","8633","0","12374"
"12026040894","KONA TEXAS RESTAURANTS, INC.","6900 E CAMELBACK RD STE 602","SCOTTSDALE","AZ","85251","KONA GRILL","15900 LA CANTERA PKWY BLDG 7","SAN ANTONIO","TX","78256","2005-08-08T00:00:00.000","2020-03-24T00:00:00.000","2018-02-28T00:00:00.000","73318","18410","54422","0","146150"
"17420045274","ROFO'S, INC.","215 LOSOYA ST","SAN ANTONIO","TX","78205","PALOMA RIVER WALK","215 LOSOYA ST","SAN ANTONIO","TX","78205","1993-12-01T00:00:00.000","2018-11-07T00:00:00.000","2018-03-31T00:00:00.000","29689","2753","8848","0","41290"
"32053065267","TREBOR HOLDINGS, LLC","12536 NACOGDOCHES RD","SAN ANTONIO","TX","78217","MOE'S TEXAS TAVERN","12536 NACOGDOCHES RD","SAN ANTONIO","TX","78217","2015-02-12T00:00:00.000",,"2018-01-31T00:00:00.000","17693","305","18295","0","36293"
"32040725684","OJOS LOCOS SPORTS CANTINA BEVERAGE HOLDING, LLC","6010 W SPRING CREEK PKWY","PLANO","TX","75024","OJOS LOCOS SPORTS CANTINA","5809 NW LOOP 410","SAN ANTONIO","TX","78238","2010-09-08T00:00:00.000","2018-11-15T00:00:00.000","2018-02-28T00:00:00.000","90120","57","154224","0","244401"
"32040725684","OJOS LOCOS SPORTS CANTINA BEVERAGE HOLDING, LLC","6010 W SPRING CREEK PKWY","PLANO","TX","75024","OJOS LOCOS SPORTS CANTINA","5809 NW LOOP 410","SAN ANTONIO","TX","78238","2010-09-08T00:00:00.000","2018-11-15T00:00:00.000","2018-01-31T00:00:00.000","82354","38","149623","0","232015"
"32056772646","BAR 306, LLC","4047 ENCHANTED SUN","SAN ANTONIO","TX","78244","REINA'S CAFE & BAR","10730 PERRIN BEITEL RD","SAN ANTONIO","TX","78217","2017-08-01T00:00:00.000","2018-11-28T00:00:00.000","2018-01-31T00:00:00.000","2820","0","1485","0","4305"
"12019965685","EAGLE GULCH SALOON, LLC","10134 TEMPESTUOUS","SAN ANTONIO","TX","78251","DILLO","214 LOSOYA ST","SAN ANTONIO","TX","78205","2005-02-28T00:00:00.000",,"2018-03-31T00:00:00.000","50833","38","24720","0","75591"
"32056772646","BAR 306, LLC","4047 ENCHANTED SUN","SAN ANTONIO","TX","78244","REINA'S CAFE & BAR","10730 PERRIN BEITEL RD","SAN ANTONIO","TX","78217","2017-08-01T00:00:00.000","2018-11-28T00:00:00.000","2018-03-31T00:00:00.000","2671","0","1234","0","3905"
"12019965685","EAGLE GULCH SALOON, LLC","10134 TEMPESTUOUS","SAN ANTONIO","TX","78251","DILLO","214 LOSOYA ST","SAN ANTONIO","TX","78205","2005-02-28T00:00:00.000",,"2018-02-28T00:00:00.000","32127","31","17862","0","50020"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET","7307 S NEW BRAUNFELS","SAN ANTONIO","TX","78223","2013-07-12T00:00:00.000",,"2018-01-31T00:00:00.000","46409","4600","50158","0","101167"
"32063098233","JESUS ANTONIO M LOPEZ","6825 SAN PEDRO AVE","SAN ANTONIO","TX","78216","LAS SABROSITAS DE GUANAJUATO BAR AND GRILL","19141 STONE OAK PKWY STE 106","SAN ANTONIO","TX","78258","2017-06-07T00:00:00.000","2018-02-08T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
"32052173443","SANCHOS CANTINA LLC","701 W POPLAR ST","SAN ANTONIO","TX","78212","SANCHO'S CANTINA","628 JACKSON ST","SAN ANTONIO","TX","78212","2014-11-19T00:00:00.000",,"2018-02-28T00:00:00.000","46422","300","32551","0","79273"
"32054243137","DEUKBOK, INC","1411 FAWN HVN","SAN ANTONIO","TX","78248","YUMMI JAPANESE SUSHI & GRILL","300 W BITTERS RD STE 185","SAN ANTONIO","TX","78216","2016-12-01T00:00:00.000","2018-11-30T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET","954 E RECTOR","SAN ANTONIO","TX","78216","2017-10-26T00:00:00.000",,"2018-03-31T00:00:00.000","48720","9294","46590","0","104604"
"32054243137","DEUKBOK, INC","1411 FAWN HVN","SAN ANTONIO","TX","78248","YUMMI JAPANESE SUSHI & GRILL","300 W BITTERS RD STE 185","SAN ANTONIO","TX","78216","2016-12-01T00:00:00.000","2018-11-30T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"32063098233","JESUS ANTONIO M LOPEZ","6825 SAN PEDRO AVE","SAN ANTONIO","TX","78216","LAS SABROSITAS DE GUANAJUATO BAR AND GRILL","19141 STONE OAK PKWY STE 106","SAN ANTONIO","TX","78258","2017-06-07T00:00:00.000","2018-02-08T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"32054243137","DEUKBOK, INC","1411 FAWN HVN","SAN ANTONIO","TX","78248","YUMMI JAPANESE SUSHI & GRILL","300 W BITTERS RD STE 185","SAN ANTONIO","TX","78216","2016-12-01T00:00:00.000","2018-11-30T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"32064453791","YWNSIC LLC","437 MCCARTY RD STE 101","SAN ANTONIO","TX","78216","FITZGERALD'S BAR & LIVE MUSIC VENUE","437 MCCARTY RD STE 101","SAN ANTONIO","TX","78216","2017-11-21T00:00:00.000",,"2018-01-31T00:00:00.000","7556","27","6108","0","13691"
"32053030816","EL CHE-BICHERO, LLC","8514 EL GATO RD","LAREDO","TX","78045","MICHIN, FRESH MEXICAN KITCHEN","427 N LOOP 1604 W STE 202","SAN ANTONIO","TX","78232","2015-01-23T00:00:00.000","2019-01-25T00:00:00.000","2018-02-28T00:00:00.000","6287","70","948","0","7305"
"17423105497","BST SENIOR LIVING WEST, INC.","12455 FREEDOM WAY RD","SAN ANTONIO","TX","78245","BLUE SKIES OF TEXAS EAST","4917 RAVENSWOOD DR BLDG 1","SAN ANTONIO","TX","78227","2015-11-17T00:00:00.000",,"2018-02-28T00:00:00.000","0","0","0","0","0"
"32065577523","FRESCA LLC","202 GREENLAWN DR","SAN ANTONIO","TX","78201","FRESCA","1035 S PRESA ST","SAN ANTONIO","TX","78210","2018-03-09T00:00:00.000","2018-11-21T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"32056004081","THE HOUSE, LLC","17942 MAUI SANDS","SAN ANTONIO","TX","78255","THE HOUSE","732 S ALAMO ST","SAN ANTONIO","TX","78205","2015-05-08T00:00:00.000","2018-12-27T00:00:00.000","2018-03-31T00:00:00.000","800","4","215","0","1019"
"32044983412","SPINK DISTILLING, LLC","7426 ROUND MTN","SAN ANTONIO","TX","78255","SPINK DISTILLING LLC","315 W 8TH STREET","SAN ANTONIO","TX","78215","2016-08-01T00:00:00.000","2018-07-01T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"32053419696","SAN ROMA, LLC","103900 OVERSEAS HWY","KEY LARGO","FL","33037","TONY ROMAS - SAN ANTONIO RIVERCENTER","849 E COMMERCE ST STE 171","SAN ANTONIO","TX","78205","2014-05-13T00:00:00.000","2019-01-02T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
"32047145514","S.A.R.M.G. LLC","115 N LOOP 1604 E STE 1108","SAN ANTONIO","TX","78232","RIVER CITY SEAFOOD & GRILL","115 N LOOP 1604 E STE 1108","SAN ANTONIO","TX","78232","2012-08-08T00:00:00.000","2019-05-31T00:00:00.000","2018-01-31T00:00:00.000","2112","1062","648","0","3822"
"32060798306","CARLOS DEL CARMEN GONZALEZ","PO BOX 5172","SAN ANTONIO","TX","78201","LA TREMENDOZA SPORTS BAR","700 RUIZ ST","SAN ANTONIO","TX","78207","2016-10-06T00:00:00.000","2018-10-23T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","31734"
"32053939396","BWARNER FARACE, LLC","10003 NW MILITARY HWY STE 2205","SAN ANTONIO","TX","78231","TIU STEPPI'S","17230 BULVERDE RD STE 110","SAN ANTONIO","TX","78247","2015-07-20T00:00:00.000","2019-03-11T00:00:00.000","2018-01-31T00:00:00.000","3448","9857","2305","0","15610"
"32053419696","SAN ROMA, LLC","103900 OVERSEAS HWY","KEY LARGO","FL","33037","TONY ROMAS - SAN ANTONIO RIVERCENTER","849 E COMMERCE ST STE 171","SAN ANTONIO","TX","78205","2014-05-13T00:00:00.000","2019-01-02T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"32064813762","LC STORE 3, LLC","PO BOX 2967","PRAIRIE VIEW","TX","77446","THE LOST CAJUN","5602 W HAUSMAN RD STE 102","SAN ANTONIO","TX","78249","2018-03-01T00:00:00.000","2019-01-02T00:00:00.000","2018-03-31T00:00:00.000","4666","175","4450","0","9291"
"32061650191","PMAT, LLC","20770 HIGWAY 281 N_ 108-420","SAN ANTONIO","TX","78258","X-GOLF SAN ANTONIO","115 N LOOP 1604 E STE 1100","SAN ANTONIO","TX","78232","2017-06-09T00:00:00.000","2018-12-31T00:00:00.000","2018-02-28T00:00:00.000","2746","381","6560","0","9687"
"32056004081","THE HOUSE, LLC","17942 MAUI SANDS","SAN ANTONIO","TX","78255","THE HOUSE","732 S ALAMO ST","SAN ANTONIO","TX","78205","2015-05-08T00:00:00.000","2018-12-27T00:00:00.000","2018-02-28T00:00:00.000","728","0","123","0","851"
"32056004081","THE HOUSE, LLC","17942 MAUI SANDS","SAN ANTONIO","TX","78255","THE HOUSE","732 S ALAMO ST","SAN ANTONIO","TX","78205","2015-05-08T00:00:00.000","2018-12-27T00:00:00.000","2018-01-31T00:00:00.000","709","10","133","0","852"
"32053419696","SAN ROMA, LLC","103900 OVERSEAS HWY","KEY LARGO","FL","33037","TONY ROMAS - SAN ANTONIO RIVERCENTER","849 E COMMERCE ST STE 171","SAN ANTONIO","TX","78205","2014-05-13T00:00:00.000","2019-01-02T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"32060798306","CARLOS DEL CARMEN GONZALEZ","PO BOX 5172","SAN ANTONIO","TX","78201","LA TREMENDOZA SPORTS BAR","700 RUIZ ST","SAN ANTONIO","TX","78207","2016-10-06T00:00:00.000","2018-10-23T00:00:00.000","2018-01-31T00:00:00.000","530","0","2052","0","2582"
"32060798306","CARLOS DEL CARMEN GONZALEZ","PO BOX 5172","SAN ANTONIO","TX","78201","LA TREMENDOZA SPORTS BAR","700 RUIZ ST","SAN ANTONIO","TX","78207","2016-10-06T00:00:00.000","2018-10-23T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","31734"
"32061650191","PMAT, LLC","20770 HIGWAY 281 N_ 108-420","SAN ANTONIO","TX","78258","X-GOLF SAN ANTONIO","115 N LOOP 1604 E STE 1100","SAN ANTONIO","TX","78232","2017-06-09T00:00:00.000","2018-12-31T00:00:00.000","2018-01-31T00:00:00.000","2867","636","5423","0","8926"
"32044983412","SPINK DISTILLING, LLC","7426 ROUND MTN","SAN ANTONIO","TX","78255","SPINK DISTILLING LLC","315 W 8TH STREET","SAN ANTONIO","TX","78215","2016-08-01T00:00:00.000","2018-07-01T00:00:00.000","2018-03-31T00:00:00.000","1443","0","0","0","1443"
"32061650191","PMAT, LLC","20770 HIGWAY 281 N_ 108-420","SAN ANTONIO","TX","78258","X-GOLF SAN ANTONIO","115 N LOOP 1604 E STE 1100","SAN ANTONIO","TX","78232","2017-06-09T00:00:00.000","2018-12-31T00:00:00.000","2018-03-31T00:00:00.000","1875","385","4520","0","6780"
"32047145514","S.A.R.M.G. LLC","115 N LOOP 1604 E STE 1108","SAN ANTONIO","TX","78232","RIVER CITY SEAFOOD & GRILL","115 N LOOP 1604 E STE 1108","SAN ANTONIO","TX","78232","2012-08-08T00:00:00.000","2019-05-31T00:00:00.000","2018-02-28T00:00:00.000","2382","1220","756","0","4358"
"14813035913","HURST-IBRAHIM, CORPORATION","1139 HARRY WURZBACH RD","SAN ANTONIO","TX","78209","THE BASE LINE","1139 HARRY WURZBACH RD","SAN ANTONIO","TX","78209","2003-05-06T00:00:00.000",,"2018-02-28T00:00:00.000","12005","53","7982","0","20040"
"32063091923","2015 PLACE LLC","60 SENDERO VERDE","SAN ANTONIO","TX","78261","2015 PLACE","2015 SAN PEDRO AVE","SAN ANTONIO","TX","78212","2017-04-07T00:00:00.000",,"2018-01-31T00:00:00.000","16351","0","6616","0","22967"
"32060976407","SA TACO STUFFERS 1, LLC","121 SANDY SHL","BOERNE","TX","78006","FUZZY'S TACO SHOP UTSA","7280 UTSA BLVD STE 101","SAN ANTONIO","TX","78249","2017-10-02T00:00:00.000","2019-03-01T00:00:00.000","2018-03-31T00:00:00.000","14326","363","6960","0","21649"
"14813035913","HURST-IBRAHIM, CORPORATION","1139 HARRY WURZBACH RD","SAN ANTONIO","TX","78209","THE BASE LINE","1139 HARRY WURZBACH RD","SAN ANTONIO","TX","78209","2003-05-06T00:00:00.000",,"2018-03-31T00:00:00.000","13734","145","9635","0","23514"
"32056578597","REDNECK HEAVEN SAN ANTONIO NW, LLC","PO BOX 1416","COPPELL","TX","75019","REDNECK HEAVEN","6759 NW LOOP 410","SAN ANTONIO","TX","78238","2017-06-02T00:00:00.000","2019-01-07T00:00:00.000","2018-01-31T00:00:00.000","16198","112","42408","0","58718"
"32053676915","RICK'S MVP SPORTS BAR & GRILL, L.L.C.","202 JENNINGS AVE","SAN ANTONIO","TX","78225","ZIP 2 FIVE SPORTS & SPIRITS","2432 NOGALITOS","SAN ANTONIO","TX","78225","2014-10-14T00:00:00.000","2018-08-09T00:00:00.000","2018-01-31T00:00:00.000","10688","26","21199","0","31913"
"32064453791","YWNSIC LLC","437 MCCARTY RD STE 101","SAN ANTONIO","TX","78216","FITZGERALD'S BAR & LIVE MUSIC VENUE","437 MCCARTY RD STE 101","SAN ANTONIO","TX","78216","2017-11-21T00:00:00.000",,"2018-02-28T00:00:00.000","7970","58","6662","0","14690"
"16806008443","1909 LTD.","105 N ALAMO ST","SAN ANTONIO","TX","78205","HOTEL INDIGO","105 N ALAMO ST","SAN ANTONIO","TX","78205","2009-10-27T00:00:00.000","2018-12-01T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"17429620481","MELTZER SAN ANTONIO RESTAURANT I, L.P.","5603 CHARLIE CHAN DR","SAN ANTONIO","TX","78240","SUMO-KOI SUSHI BAR","8342 IH 10 W","SAN ANTONIO","TX","78230","2000-09-01T00:00:00.000",,"2018-03-31T00:00:00.000","5278","2514","14636","0","22428"
"32058941074","GDAR, LLC","226 W BITTERS RD STE 126","SAN ANTONIO","TX","78216","MAX & LOUIE'S","226 W BITTERS RD STE 126","SAN ANTONIO","TX","78216","2016-07-27T00:00:00.000",,"2018-03-31T00:00:00.000","5810","5720","3459","0","14989"
"14813035913","HURST-IBRAHIM, CORPORATION","1139 HARRY WURZBACH RD","SAN ANTONIO","TX","78209","THE BASE LINE","1139 HARRY WURZBACH RD","SAN ANTONIO","TX","78209","2003-05-06T00:00:00.000",,"2018-01-31T00:00:00.000","13761","105","8040","0","21906"
"16806008443","1909 LTD.","105 N ALAMO ST","SAN ANTONIO","TX","78205","HOTEL INDIGO","105 N ALAMO ST","SAN ANTONIO","TX","78205","2009-10-27T00:00:00.000","2018-12-01T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
"32053676915","RICK'S MVP SPORTS BAR & GRILL, L.L.C.","202 JENNINGS AVE","SAN ANTONIO","TX","78225","ZIP 2 FIVE SPORTS & SPIRITS","2432 NOGALITOS","SAN ANTONIO","TX","78225","2014-10-14T00:00:00.000","2018-08-09T00:00:00.000","2018-03-31T00:00:00.000","13395","50","23166","0","36611"
"32053676915","RICK'S MVP SPORTS BAR & GRILL, L.L.C.","202 JENNINGS AVE","SAN ANTONIO","TX","78225","ZIP 2 FIVE SPORTS & SPIRITS","2432 NOGALITOS","SAN ANTONIO","TX","78225","2014-10-14T00:00:00.000","2018-08-09T00:00:00.000","2018-02-28T00:00:00.000","11211","27","21050","0","32288"
"16806008443","1909 LTD.","105 N ALAMO ST","SAN ANTONIO","TX","78205","HOTEL INDIGO","105 N ALAMO ST","SAN ANTONIO","TX","78205","2009-10-27T00:00:00.000","2018-12-01T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
