"ticket_id","ticket_method_received","ticket_created_date_time","ticket_status","ticket_closed_date_time","issue_type","issue_sub_category","request_activity","request_outcome","street_address","city","zip","neighborhood_district","latitude","longitude","new_geocoded_address"
"22-00103695","CSR Mobile Apps","2022-08-25T11:06:15.000","Open","2022-08-25T11:06:15.000","Code Violations","Trash / Rubbish / Debris on Premise",,,"7309 MARCIA DR","LITTLE ROCK","72209","WARD 7","34.68891801","-92.35804811","POINT (-92.35804811 34.68891801)"
"22-00103693","Phone","2022-08-25T11:06:02.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"1712 JONES ST","LITTLE ROCK","72202","WARD 1","34.73440637","-92.30278048","POINT (-92.30278048 34.73440637)"
"22-00103692","Phone","2022-08-25T11:04:23.000","Closed","2022-08-25T11:15:45.000","Trash Complaints","Missed Garbage Pick-Up",,,"621 E 15TH ST","LITTLE ROCK","72202","WARD 1","34.73340368","-92.26640853","POINT (-92.26640853 34.73340368)"
"22-00103691","Phone","2022-08-25T11:03:15.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"404 ENSBURY DR","LITTLE ROCK","72223","WARD 5","34.77795919","-92.48557032","POINT (-92.48557032 34.77795919)"
"22-00103689","CSR Mobile Apps","2022-08-25T11:00:15.000","Open","2022-08-25T11:00:15.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","7424 MARCIA DR","LITTLE ROCK","72209","WARD 7","34.68938962","-92.36021762","POINT (-92.36021762 34.68938962)"
"22-00103688","CSR Mobile Apps","2022-08-25T11:00:12.000","Open","2022-08-25T11:00:12.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","7424 MARCIA DR","LITTLE ROCK","72209","WARD 7","34.68938962","-92.36021762","POINT (-92.36021762 34.68938962)"
"22-00103687","Phone","2022-08-25T10:57:44.000","Open","2022-08-25T10:57:44.000","Trash Complaints","Garbage Cart Issues",,,"26 SOLOGNE CIR","LITTLE ROCK","72223","WARD 5","34.78349706","-92.48341162","POINT (-92.48341162 34.78349706)"
"22-00103686","Citizen Mobile App","2022-08-25T10:57:12.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"8006 LEAWOOD BLVD","LITTLE ROCK","72205","WARD 4","34.76018112","-92.36383889","POINT (-92.36383889 34.76018112)"
"22-00103685","CSR Mobile Apps","2022-08-25T10:57:11.000","Open","2022-08-25T16:22:56.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"7418 DEBBIE DR","LITTLE ROCK","72209","WARD 7","34.690269","-92.3599155","POINT (-92.3599155 34.690269)"
"22-00103684","Phone","2022-08-25T10:56:43.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"3209 CENTER ST","LITTLE ROCK","72206","WARD 1","34.7171371","-92.27650356","POINT (-92.27650356 34.7171371)"
"22-00103682","Phone","2022-08-25T10:55:14.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"2112 N VAN BUREN ST","LITTLE ROCK","72207","WARD 3","34.77156577","-92.32993003","POINT (-92.32993003 34.77156577)"
"22-00103681","CSR Mobile Apps","2022-08-25T10:54:10.000","Open","2022-08-25T10:54:10.000","Code Violations","Trash / Rubbish / Debris on Premise",,,"7410 DEBBIE DR","LITTLE ROCK","72209","WARD 7","34.69025124","-92.35945516","POINT (-92.35945516 34.69025124)"
"22-00103680","Phone","2022-08-25T10:52:12.000","Open","2022-08-25T10:52:12.000","Code Violations","High Grass & Weeds",,,"5 JECK CT","LITTLE ROCK","72206","WARD 1","34.7120523","-92.25024948","POINT (-92.25024948 34.7120523)"
"22-00103678","CSR Mobile Apps","2022-08-25T10:51:12.000","Open","2022-08-25T10:51:12.000","Code Violations","High Grass & Weeds",,,"7324 DEBBIE DR","LITTLE ROCK","72209","WARD 7","34.69021799","-92.35875526","POINT (-92.35875526 34.69021799)"
"22-00103676","Citizen Mobile App","2022-08-25T10:51:08.000","Open","2022-08-25T10:51:08.000","Trash Complaints","Garbage Cart Issues",,,"9020 W 30TH ST","LITTLE ROCK","72204","WARD 6","34.7263337","-92.3758897","POINT (-92.3758897 34.7263337)"
"22-00103674","Phone","2022-08-25T10:50:00.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"2207 ROMINE RD","LITTLE ROCK","72204","WARD 6","34.73328099","-92.37878099","POINT (-92.37878099 34.73328099)"
"22-00103673","Phone","2022-08-25T10:49:43.000","Open","2022-08-25T16:22:56.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"1722 S PARK ST","LITTLE ROCK","72202","WARD 1","34.73387374","-92.29801532","POINT (-92.29801532 34.73387374)"
"22-00103672","Phone","2022-08-25T10:49:33.000","Open","2022-08-25T10:49:33.000","Code Violations","High Grass & Weeds",,,"4509 W 21ST ST","LITTLE ROCK","72204","WARD 1","34.73240571","-92.32423338","POINT (-92.32423338 34.73240571)"
"22-00103671","Phone","2022-08-25T10:49:31.000","Open","2022-08-25T10:49:31.000","Trash Complaints","Garbage Cart Issues",,,"1910 E 4TH ST","LITTLE ROCK","72202","WARD 1","34.74416764","-92.24795065","POINT (-92.24795065 34.74416764)"
"22-00103670","Phone","2022-08-25T10:48:14.000","Open","2022-08-25T10:48:14.000","Code Violations","High Grass & Weeds",,,"2024 W 21ST ST","LITTLE ROCK","72202","WARD 1","34.72936774","-92.29636472","POINT (-92.29636472 34.72936774)"
"22-00103669","CSR Mobile Apps","2022-08-25T10:48:08.000","Open","2022-08-25T10:48:08.000","Code Violations","High Grass & Weeds",,,"7315 DEBBIE DR","LITTLE ROCK","72209","WARD 7","34.68984743","-92.35846507","POINT (-92.35846507 34.68984743)"
"22-00103668","Citizen Mobile App","2022-08-25T10:48:07.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"10 SAINT THOMAS CT","LITTLE ROCK","72211","WARD 5","34.76121744","-92.42974181","POINT (-92.42974181 34.76121744)"
"22-00103667","CSR Mobile Apps","2022-08-25T10:45:05.000","Open","2022-08-25T10:45:05.000","Code Violations","High Grass & Weeds",,,"7306 DEBBIE DR","LITTLE ROCK","72209","WARD 7","34.69022453","-92.35802052","POINT (-92.35802052 34.69022453)"
"22-00103665","Phone","2022-08-25T10:42:52.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"400 GAMBLE RD","LITTLE ROCK","72211","WARD 6","34.75067569","-92.41847496","POINT (-92.41847496 34.75067569)"
"22-00103664","CSR Mobile Apps","2022-08-25T10:42:04.000","Open","2022-08-25T10:42:04.000","Code Violations","High Grass & Weeds",,,"7300 DEBBIE DR","LITTLE ROCK","72209","WARD 7","34.69022197","-92.35781727","POINT (-92.35781727 34.69022197)"
"22-00103663","Phone","2022-08-25T10:41:12.000","Open","2022-08-25T10:41:12.000","Animal Services","Animal Abuse / Conditions",,,"5007 MABELVALE PIKE","LITTLE ROCK","72209","WARD 2","34.70368028","-92.33594845","POINT (-92.33594845 34.70368028)"
"22-00103662","Generated by Officer","2022-08-25T10:40:22.000","Open","2022-08-25T10:40:22.000","Code Violations","High Grass & Weeds",,,"4623 HOFFMAN RD","LITTLE ROCK","72209","WARD 2","34.69728311","-92.32779363","POINT (-92.32779363 34.69728311)"
"22-00103661","Phone","2022-08-25T10:39:48.000","Open","2022-08-25T10:39:48.000","Trash Complaints","Deceased Animal Pick-Up at Street/Curb",,,"1424 DR MARTIN LUTHER KING DR","LITTLE ROCK","72202","WARD 1","34.7366578","-92.28966613","POINT (-92.28966613 34.7366578)"
"22-00103660","CSR Mobile Apps","2022-08-25T10:39:03.000","Open","2022-08-25T10:39:03.000","Code Violations","Trash / Rubbish / Debris on Premise",,,"6523 BROOKVIEW DR","LITTLE ROCK","72209","WARD 7","34.69064963","-92.3574961","POINT (-92.3574961 34.69064963)"
"22-00103659","Phone","2022-08-25T10:37:33.000","Open","2022-08-25T10:37:33.000","Trash Complaints","Garbage Cart Issues",,,"6108 BOYLE PARK RD","LITTLE ROCK","72204","WARD 6","34.73535094","-92.34308161","POINT (-92.34308161 34.73535094)"
"22-00103658","CSR Mobile Apps","2022-08-25T10:36:01.000","Open","2022-08-25T10:36:01.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","7301 ANITA DR","LITTLE ROCK","72209","WARD 7","34.69062947","-92.35801989","POINT (-92.35801989 34.69062947)"
"22-00103656","CSR Mobile Apps","2022-08-25T10:33:01.000","Open","2022-08-25T10:33:01.000","Code Violations","High Grass & Weeds",,,"7309 ANITA DR","LITTLE ROCK","72209","WARD 7","34.69063507","-92.35824194","POINT (-92.35824194 34.69063507)"
"22-00103655","CSR Mobile Apps","2022-08-25T10:33:00.000","Open","2022-08-25T16:22:56.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"7324 ANITA DR","LITTLE ROCK","72209","WARD 7","34.69102083","-92.35866275","POINT (-92.35866275 34.69102083)"
"22-00103652","CSR Mobile Apps","2022-08-25T10:29:58.000","Open","2022-08-25T10:29:58.000","Code Violations","Trash / Rubbish / Debris on Premise",,,"7400 ANITA DR","LITTLE ROCK","72209","WARD 7","34.6910259","-92.35889395","POINT (-92.35889395 34.6910259)"
"22-00103650","Phone","2022-08-25T10:27:34.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"3522 LEE AVE","LITTLE ROCK","72205","WARD 3","34.75529134","-92.31232654","POINT (-92.31232654 34.75529134)"
"22-00103649","Phone","2022-08-25T10:27:27.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"5 CHAMBERLAIN CT","LITTLE ROCK","72204","WARD 6","34.72900663","-92.3762881","POINT (-92.3762881 34.72900663)"
"22-00103648","CSR Mobile Apps","2022-08-25T10:26:57.000","Open","2022-08-25T10:26:57.000","Code Violations","Trash / Rubbish / Debris on Premise",,,"7420 ANITA DR","LITTLE ROCK","72209","WARD 7","34.69105621","-92.35958262","POINT (-92.35958262 34.69105621)"
"22-00103647","Phone","2022-08-25T10:24:08.000","Open","2022-08-25T10:24:08.000","Code Violations","Housing Code Violations",,,"9300 TREASURE HILL RD","LITTLE ROCK","72227","WARD 4","34.7616989","-92.3803383","POINT (-92.3803383 34.7616989)"
"22-00103646","CSR Mobile Apps","2022-08-25T10:23:56.000","Open","2022-08-25T10:23:56.000","Code Violations","High Grass & Weeds",,,"7420 ANITA DR","LITTLE ROCK","72209","WARD 7","34.69105621","-92.35958262","POINT (-92.35958262 34.69105621)"
"22-00103644","Generated by Officer","2022-08-25T10:22:14.000","Open","2022-08-25T10:22:14.000","Code Violations","High Grass & Weeds",,,"4615 HOFFMAN RD","LITTLE ROCK","72209","WARD 2","34.6956977","-92.32630993","POINT (-92.32630993 34.6956977)"
"22-00103643","Phone","2022-08-25T10:21:54.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"2216 WRIGHT AVE","LITTLE ROCK","72202","WARD 1","34.73261511","-92.2987703","POINT (-92.2987703 34.73261511)"
"22-00103642","Phone","2022-08-25T10:21:27.000","Open","2022-08-25T10:21:27.000","Code Violations","Abandoned/Inoperable Vehicle",,,"2317 S MARTIN ST","LITTLE ROCK","72204","WARD 1","34.72962302","-92.31154613","POINT (-92.31154613 34.72962302)"
"22-00103641","CSR Mobile Apps","2022-08-25T10:20:57.000","Open","2022-08-25T10:20:57.000","Code Violations","High Grass & Weeds",,,"7424 ANITA DR","LITTLE ROCK","72209","WARD 7","34.69108572","-92.35977544","POINT (-92.35977544 34.69108572)"
"22-00103640","CSR Mobile Apps","2022-08-25T10:20:54.000","Open","2022-08-25T10:20:54.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","6401 ELMORE RD","LITTLE ROCK","72209","WARD 2","34.65869636","-92.34929271","POINT (-92.34929271 34.65869636)"
"22-00103639","Phone","2022-08-25T10:19:20.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"13000 CHERRY LAUREL DR","LITTLE ROCK","72211","WARD 6","34.73559888","-92.41603887","POINT (-92.41603887 34.73559888)"
"22-00103638","Phone","2022-08-25T10:18:47.000","Open","2022-08-25T10:18:47.000","Code Violations","Abandoned/Inoperable Vehicle",,,"2318 S MARTIN ST","LITTLE ROCK","72204","WARD 1","34.72964698","-92.31205134","POINT (-92.31205134 34.72964698)"
"22-00103636","Phone","2022-08-25T10:18:33.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"7 CHERRY CREST CV","LITTLE ROCK","72211","WARD 6","34.73791194","-92.41261528","POINT (-92.41261528 34.73791194)"
"22-00103635","Phone","2022-08-25T10:18:08.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"2108 N VAN BUREN ST","LITTLE ROCK","72207","WARD 3","34.77140079","-92.32993304","POINT (-92.32993304 34.77140079)"
"22-00103634","CSR Mobile Apps","2022-08-25T10:17:53.000","Open","2022-08-25T10:17:53.000","Code Violations","High Grass & Weeds",,,"6608 CAROLINA DR","LITTLE ROCK","72209","WARD 7","34.69047661","-92.36062242","POINT (-92.36062242 34.69047661)"
"22-00103629","CSR Mobile Apps","2022-08-25T10:14:52.000","Open","2022-08-25T10:14:52.000","Code Violations","High Grass & Weeds",,,"6700 CAROLINA DR","LITTLE ROCK","72209","WARD 7","34.6899265","-92.36068733","POINT (-92.36068733 34.6899265)"
"22-00103627","Phone","2022-08-25T10:13:45.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"1 BETSY LN","LITTLE ROCK","72205","WARD 3","34.75160279","-92.35698863","POINT (-92.35698863 34.75160279)"
"22-00103626","CSR Mobile Apps","2022-08-25T10:11:50.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"2312 VALMAR ST","LITTLE ROCK","72204","WARD 1","34.72982284","-92.31310641","POINT (-92.31310641 34.72982284)"
"22-00103624","Phone","2022-08-25T10:11:37.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"5424 WOODLAWN DR","LITTLE ROCK","72205","WARD 3","34.75660105","-92.33438915","POINT (-92.33438915 34.75660105)"
"22-00103623","CSR Mobile Apps","2022-08-25T10:08:50.000","Open","2022-08-25T10:08:50.000","Code Violations","High Grass & Weeds",,,"6715 CAROLINA DR","LITTLE ROCK","72209","WARD 7","34.68958082","-92.36024754","POINT (-92.36024754 34.68958082)"
"22-00103622","CSR Mobile Apps","2022-08-25T10:08:49.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"2309 VALMAR ST","LITTLE ROCK","72204","WARD 1","34.72994501","-92.31265013","POINT (-92.31265013 34.72994501)"
"22-00103621","Phone","2022-08-25T10:07:28.000","Open","2022-08-25T16:22:56.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"4206 WOODLAWN DR","LITTLE ROCK","72205","WARD 3","34.75657269","-92.3198865","POINT (-92.3198865 34.75657269)"
"22-00103620","CSR Mobile Apps","2022-08-25T10:05:53.000","Open","2022-08-25T10:05:53.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","7312 SKYLARK DR","LITTLE ROCK","72209","WARD 2","34.66159111","-92.35995281","POINT (-92.35995281 34.66159111)"
"22-00103619","CSR Mobile Apps","2022-08-25T10:05:50.000","Closed","2022-08-25T13:24:54.000","Code Violations","Parking in Yard","Inspect Site","Left Warning/Advisory Notice - Close SR","6806 CAROLINA DR","LITTLE ROCK","72209","WARD 7","34.6888578","-92.36071877","POINT (-92.36071877 34.6888578)"
"22-00103618","CSR Mobile Apps","2022-08-25T10:05:49.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"2301 S VALENTINE ST","LITTLE ROCK","72204","WARD 1","34.73028901","-92.31372427","POINT (-92.31372427 34.73028901)"
"22-00103617","CSR Mobile Apps","2022-08-25T10:05:47.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"6806 CAROLINA DR","LITTLE ROCK","72209","WARD 7","34.6888578","-92.36071877","POINT (-92.36071877 34.6888578)"
"22-00103615","CSR Mobile Apps","2022-08-25T10:02:53.000","Open","2022-08-25T10:02:53.000","Public Works","Ditch Maintenance",,,"6824 CAROLINA DR","LITTLE ROCK","72209","WARD 7","34.68854328","-92.36083462","POINT (-92.36083462 34.68854328)"
"22-00103614","CSR Mobile Apps","2022-08-25T10:02:51.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"7505 VEGA DR","LITTLE ROCK","72209","WARD 2","34.65949005","-92.36210433","POINT (-92.36210433 34.65949005)"
"22-00103613","CSR Mobile Apps","2022-08-25T10:02:47.000","Closed","2022-08-25T13:25:12.000","Code Violations","Illegal Dumping","Inspect Site","Site Cleaned - Close SR","7001 N CHICOT RD","LITTLE ROCK","72209","WARD 7","34.68670554","-92.36074853","POINT (-92.36074853 34.68670554)"
"22-00103611","Phone","2022-08-25T10:02:38.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"8311 W 28TH ST","LITTLE ROCK","72204","WARD 6","34.72757066","-92.36788315","POINT (-92.36788315 34.72757066)"
"22-00103609","Phone","2022-08-25T09:59:59.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"7511 L ST","LITTLE ROCK","72207","WARD 3","34.76347911","-92.35806787","POINT (-92.35806787 34.76347911)"
"22-00103608","Phone","2022-08-25T09:59:57.000","Open","2022-08-25T12:01:35.000","Trash Complaints","Missed Garbage Pick-Up",,,"7304 H ST","LITTLE ROCK","72205","WARD 3","34.76017884","-92.35470343","POINT (-92.35470343 34.76017884)"
"22-00103607","CSR Mobile Apps","2022-08-25T09:59:48.000","Open","2022-08-25T09:59:48.000","Code Violations","Trash / Rubbish / Debris on Premise","Issue Violation Notice","Completed","7407 VEGA DR","LITTLE ROCK","72209","WARD 2","34.65948611","-92.36105321","POINT (-92.36105321 34.65948611)"
"22-00103606","CSR Mobile Apps","2022-08-25T09:59:45.000","Open","2022-08-25T09:59:45.000","Code Violations","Trash / Rubbish / Debris on Premise","Issue Violation Notice","Completed","7001 N CHICOT RD","LITTLE ROCK","72209","WARD 7","34.68670554","-92.36074853","POINT (-92.36074853 34.68670554)"
"22-00103605","Phone","2022-08-25T09:57:30.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"11401 BIRCHWOOD DR","LITTLE ROCK","72211","WARD 4","34.75078055","-92.4005849","POINT (-92.4005849 34.75078055)"
"22-00103604","CSR Mobile Apps","2022-08-25T09:56:46.000","Open","2022-08-25T09:56:46.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","7001 N CHICOT RD","LITTLE ROCK","72209","WARD 7","34.68670554","-92.36074853","POINT (-92.36074853 34.68670554)"
"22-00103603","CSR Mobile Apps","2022-08-25T09:56:43.000","Open","2022-08-25T09:56:43.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","7400 VEGA DR","LITTLE ROCK","72209","WARD 2","34.65988955","-92.36081103","POINT (-92.36081103 34.65988955)"
"22-00103600","Phone","2022-08-25T09:55:06.000","Open","2022-08-25T09:55:06.000","Trash Complaints","Knuckleboom Pick-Up",,,"11180 RIVERCREST DR","LITTLE ROCK","72212","WARD 4","34.80003121","-92.39695541","POINT (-92.39695541 34.80003121)"
"22-00103599","Phone","2022-08-25T09:54:57.000","Open","2022-08-25T09:55:12.000","Code Violations","Trash / Rubbish / Debris on Premise",,,"4405 AREHART DR","LITTLE ROCK","72209","WARD 2","34.66334605","-92.3272068","POINT (-92.3272068 34.66334605)"
"22-00103598","Phone","2022-08-25T09:54:47.000","Open","2022-08-25T09:54:47.000","Trash Complaints","Carts Being Left Out",,,"4405 AREHART DR","LITTLE ROCK","72209","WARD 2","34.66334605","-92.3272068","POINT (-92.3272068 34.66334605)"
"22-00103597","Phone","2022-08-25T09:54:05.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"6907 SKYWOOD RD","LITTLE ROCK","72207","WARD 3","34.78052389","-92.35092455","POINT (-92.35092455 34.78052389)"
"22-00103596","CSR Mobile Apps","2022-08-25T09:53:47.000","Open","2022-08-25T09:53:47.000","Public Works","Ditch Maintenance",,,"7438 MABELVALE PIKE","LITTLE ROCK","72209","WARD 7","34.68441889","-92.36106519","POINT (-92.36106519 34.68441889)"
"22-00103595","CSR Mobile Apps","2022-08-25T09:53:43.000","Open","2022-08-25T09:53:43.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","7317 VEGA DR","LITTLE ROCK","72209","WARD 2","34.65947552","-92.36043347","POINT (-92.36043347 34.65947552)"
