Receipt,Permit,Current Status,DIV,WD,County,Designated Basin,Management District,PM,Township,Range,Section,Q10,Q40,Q160,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Location Accuracy,Parcel Name,Permit Issued,First Beneficial Use,Permit Expires,Well Constructed,Pump Installed,Well Plugged,Elevation,Well Depth,Top Perforated Casing,Bottom Perforated Casing,Yield,More Information,Location,Counties
0091909 ,98232-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NW,NE,2250,E,150,N,428295.3,4422686,Spotted from section lines,ICEBOX ESTATES,05/03/1978,,05/03/1980,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0091909,"(39.951276, -105.839442)",1450
0447062,218013-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,1,,SE,SW,2350,W,150,S,428094.4,4426008.7,Spotted from section lines,HIDDEN RIVER RANCH,06/15/1999,,06/15/2001,08/03/1999,10/05/1999,,,270,169,269,6.2,https://dwr.state.co.us/Tools/WellPermits/0447062,"(39.981196, -105.842162)",1450
0090521 ,97162-,Permit Issued,5,51,GRAND,,,S,3.0 N,76.0 W,12,,NW,NW,400,W,150,N,426732.6,4454960.4,Spotted from section lines,SHOREWOOD LAKESHORE ADDITION,03/31/1978,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0090521,"(40.241887, -105.861384)",1450
9502475 ,64154-F,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,16,,SE,SE,200,E,150,S,433710.1,4422757.6,Spotted from section lines,RANCH CREEK RANCH,04/21/2006,,04/21/2007,06/08/2006,07/31/2006,,,260,120,240,14.2,https://dwr.state.co.us/Tools/WellPermits/9502475,"(39.952367, -105.776063)",1450
0357810,172717-,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,6,,SE,SE,350,E,150,S,430482.6,4425994.4,Spotted from section lines,SUNSET RIDGE (FILING: 2),09/10/1993,,09/10/1995,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0357810,"(39.981261, -105.814184)",1450
0211118,77550--A,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SE,SW,2240,W,150,S,422361,4428171.3,Spotted from section lines,ALPINE ACRES,01/20/1981,01/29/1981,,01/29/1981,,,,200,160,200,,https://dwr.state.co.us/Tools/WellPermits/0211118,"(40.000165, -105.909557)",1450
9115818,77550-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SE,SW,2240,W,150,S,422361,4428171.3,Spotted from section lines,ALPINE ACRES,11/29/1974,07/22/1975,,07/22/1975,,,,90,50,90,,https://dwr.state.co.us/Tools/WellPermits/9115818,"(40.000165, -105.909557)",1450
0374170,182608-,Well Constructed,5,51,GRAND,,,S,3.0 N,77.0 W,35,,NW,NW,1240,W,150,N,415710.2,4448742,Spotted from section lines,SHADOW MOUNTAIN RANCH,10/17/1994,,10/17/1996,10/24/1994,01/04/1995,,,245,160,245,4,https://dwr.state.co.us/Tools/WellPermits/0374170,"(40.184838, -105.990145)",1450
0366475O,44517-F,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SE,SW,1500,W,150,S,431050.1,4424376.5,Spotted from section lines,SUNSET RIDGE ESTATES EXEMPTION,01/27/1995,,01/27/1996,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0366475O,"(39.96674, -105.807372)",1450
0384757,45184-F,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,14,,NE,NE,600,E,150,N,426384.4,4453362.1,Spotted from section lines,,06/30/1995,,06/30/1996,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0384757,"(40.227461, -105.865304)",1450
0329720,161977-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,NE,NW,2200,W,150,N,424203.3,4429638.6,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),10/09/1991,,,05/19/1992,05/21/1992,,,395,180,395,3,https://dwr.state.co.us/Tools/WellPermits/0329720,"(40.013558, -105.888151)",1450
0449006A,38967-F-R,Permit Issued,5,51,GRAND,,,S,2.0 N,76.0 W,12,,SW,SW,920,W,150,S,426615.5,4443760.5,Spotted from section lines,SUNNYSHORE PARK,08/06/1999,,08/06/2001,,,,,0,,,,https://dwr.state.co.us/Tools/WellPermits/0449006A,"(40.140991, -105.861482)",1450
0450655,219909-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,21,,NW,NE,1900,E,150,N,422652.6,4451845.9,Spotted from section lines,OLD JOSLIN RANCH,09/02/1999,,09/02/2001,03/13/2000,11/08/2000,,,344,204,344,10,https://dwr.state.co.us/Tools/WellPermits/0450655,"(40.213469, -105.908971)",1450
0246688B,136135-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,14,,NW,NW,350,W,150,N,424867.2,4443692.4,Spotted from section lines,BUSSEY HILLS,07/11/1984,02/11/1986,07/11/1986,09/01/1985,,,,135,90,135,,https://dwr.state.co.us/Tools/WellPermits/0246688B,"(40.140215, -105.882004)",1450
0258685,141409-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,13,,NE,NW,2540,W,150,N,427340.9,4453327.2,Spotted from section lines,PINE BEACH,09/25/1985,,,12/12/1985,,,,135,60,135,,https://dwr.state.co.us/Tools/WellPermits/0258685,"(40.22723, -105.854052)",1450
0488643 ,240336-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,14,,NE,NE,150,E,150,N,426521.4,4453352.5,Spotted from section lines,MOUNTAIN MEADOWS,04/26/2002,,04/26/2004,04/22/2004,,,,41,30,41,,https://dwr.state.co.us/Tools/WellPermits/0488643,"(40.227383, -105.863692)",1450
0366475E,13324-AD,Application Denied,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SE,SW,1500,W,150,S,431050.1,4424376.5,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0366475E,"(39.96674, -105.807372)",1450
0204998 ,114973-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,4,,NE,NE,600,E,150,N,423991.2,4428044.9,Spotted from section lines,,07/09/1980,,,09/05/1980,,,,90,50,90,,https://dwr.state.co.us/Tools/WellPermits/0204998,"(39.999179, -105.890449)",1450
9500595 ,56083-F,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,16,,SW,SE,2390,E,150,S,433042.6,4422756.4,Spotted from section lines,RANCH CREEK RANCH,08/17/2001,,08/17/2002,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9500595,"(39.952296, -105.783871)",1450
0100155 ,103495-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NW,NW,150,W,150,N,427422.4,4422684.4,Spotted from section lines,SKY VIEW ACRES,11/29/1978,,,04/27/1979,05/15/1979,,,120,100,120,6,https://dwr.state.co.us/Tools/WellPermits/0100155,"(39.951184, -105.849661)",1450
0391242,191026-,Permit Issued,5,51,GRAND,,,S,1.0 S,76.0 W,10,,NW,NE,1670,E,150,N,425263.6,4425905.4,Spotted from section lines,GROSVENOR EXEMPTION,11/01/1995,,11/01/1997,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0391242,"(39.980013, -105.875291)",1450
9114748 ,129-RN-A,Well Constructed,5,51,GRAND,,,S,1.0 N,78.0 W,7,,SW,SW,950,W,150,S,399535.9,4434924,Spotted from section lines,,07/08/1976,08/20/1976,07/08/1978,08/20/1976,,,,10,,,,https://dwr.state.co.us/Tools/WellPermits/9114748,"(40.058589, -106.177952)",1450
0012183,33066-F,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,14,,NE,NE,600,E,150,N,426384.4,4453362.1,Spotted from section lines,,01/28/1988,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0012183,"(40.227461, -105.865304)",1450
0545727 ,266802-,Well Constructed,5,51,GRAND,,,S,1.0 N,77.0 W,17,,NE,NE,1100,E,150,N,411715.9,4434531.7,Spotted from section lines,GRAND SKY EXEMPTION,11/29/2005,,,07/19/1989,,,,195,,,,https://dwr.state.co.us/Tools/WellPermits/0545727,"(40.056421, -106.035112)",1450
0402520,46973-F,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SE,SW,1500,W,150,S,431050.1,4424376.5,Spotted from section lines,SUNSET RIDGE ESTATES EXEMPTION,08/01/1996,,08/01/1997,09/13/1996,,,,275,125,265,,https://dwr.state.co.us/Tools/WellPermits/0402520,"(39.96674, -105.807372)",1450
0506928 ,,Application Withdrawn,5,51,GRAND,,,S,3.0 N,75.0 W,7,,NE,NE,350,E,150,N,429727.5,4454897.3,Spotted from section lines,GRAND LAKE CITY,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0506928,"(40.241577, -105.82617)",1450
0276882A,33064-F,Permit Issued,5,51,GRAND,,,S,3.0 N,76.0 W,14,,NE,NE,600,E,150,N,426384.4,4453362.1,Spotted from section lines,,01/28/1988,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0276882A,"(40.227461, -105.865304)",1450
9502976 ,277261-,Well Constructed,5,51,GRAND,,,S,2.0 N,81.0 W,32,,SE,SE,1092,E,160,S,373217.4,4438916.3,Spotted from section lines,,04/22/2008,,,09/16/2003,,,,950,790,950,,https://dwr.state.co.us/Tools/WellPermits/9502976,"(40.090995, -106.487237)",1450
0911712 ,81131-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,14,,SE,SE,180,E,160,S,426479.2,4451818.7,Spotted from section lines,SHADOW MOUNTAIN ESTATES,10/01/1975,,10/01/1977,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0911712,"(40.21357, -105.864011)",1450
9501403 ,248226-,Permit Issued,5,51,GRAND,,,S,3.0 N,76.0 W,25,,NW,NE,2040,E,160,N,427459.2,4450077.9,Spotted from section lines,MOUNTAIN SHADOWS ESTATES,03/05/2003,,03/05/2005,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9501403,"(40.197971, -105.852299)",1450
0424964,208281-,Permit Issued,5,51,GRAND,,,S,1.0 S,76.0 W,9,,SE,SE,1170,E,160,S,423815.6,4424353.9,Spotted from section lines,,02/26/1998,,02/26/2000,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0424964,"(39.965912, -105.892066)",1450
0429132,209452-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,13,,NE,NE,765,E,160,N,427941.5,4453306.9,Spotted from section lines,WILDACRES,05/07/1998,,,11/01/1998,05/14/1999,,,105,97,105,10,https://dwr.state.co.us/Tools/WellPermits/0429132,"(40.227101, -105.846998)",1450
0091205 ,97282-,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,5,,SW,SW,1127,W,160,S,430932.8,4425995.3,Spotted from section lines,SUNSET RIDGE (FILING: 2),04/03/1979,,04/03/1981,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0091205,"(39.981307, -105.808914)",1450
0433987 ,212781-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,27,,SW,SE,2125,E,160,S,424484.5,4429734.5,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),09/22/1998,,09/22/2000,10/22/1998,,,,650,550,650,,https://dwr.state.co.us/Tools/WellPermits/0433987,"(40.014448, -105.884859)",1450
0205453 ,115100-,Permit Expired,5,51,GRAND,,,S,1.0 N,76.0 W,35,,NE,NE,50,E,162,N,426803.2,4429585.2,Spotted from section lines,WINTER PARK HIGHLANDS-GREENRIDGE,07/14/1981,,07/14/1983,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0205453,"(40.013301, -105.857683)",1450
0535772 ,262105-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,22,,NW,NW,695,W,165,N,423443.4,4451823.7,Spotted from section lines,STILLWATER SMALL TRACTS,03/04/2005,,03/04/2007,06/21/2005,07/25/2005,,,150,100,150,13,https://dwr.state.co.us/Tools/WellPermits/0535772,"(40.213343, -105.899685)",1450
0366353 ,177188-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,22,,NW,NE,2460,E,165,N,424180.8,4451785.5,Spotted from section lines,STILLWATER SMALL TRACTS,04/11/1994,,04/11/1996,10/10/1994,,,,630,150,630,,https://dwr.state.co.us/Tools/WellPermits/0366353,"(40.213059, -105.891009)",1450
0105972,107013-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SE,SW,2092,W,165,S,422315.8,4428175,Spotted from section lines,ALPINE ACRES,06/04/1979,10/16/1979,,10/16/1979,10/16/1979,,,210,110,210,5,https://dwr.state.co.us/Tools/WellPermits/0105972,"(40.000197, -105.910084)",1450
0271693 ,146727-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NE,NW,1751,W,165,N,427910.8,4422680.7,Spotted from section lines,SKY VIEW ACRES,01/23/1987,,01/23/1989,06/16/1987,,,,156,116,156,,https://dwr.state.co.us/Tools/WellPermits/0271693,"(39.951199, -105.843936)",1450
0009270 ,116478--A,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,22,,NE,NE,825,E,165,N,424678.7,4451759.7,Spotted from section lines,STILLWATER SMALL TRACTS,11/29/1983,,,02/20/1984,,,,580,90,580,,https://dwr.state.co.us/Tools/WellPermits/0009270,"(40.212878, -105.885155)",1450
0262490,143256-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,25,,NE,NW,1405,W,165,N,426926.4,4450094.9,Spotted from section lines,,03/27/1986,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0262490,"(40.198078, -105.858562)",1450
0008342A,116478-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,22,,NE,NE,825,E,165,N,424678.7,4451759.7,Spotted from section lines,STILLWATER SMALL TRACTS,10/03/1980,,,06/12/1981,,,,195,155,195,,https://dwr.state.co.us/Tools/WellPermits/0008342A,"(40.212878, -105.885155)",1450
0244730,58071--A,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,NW,NW,550,W,170,N,423692.6,4429630,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),04/24/1984,,,05/29/1984,,,,335,80,335,,https://dwr.state.co.us/Tools/WellPermits/0244730,"(40.01343, -105.894126)",1450
3617488B,22773-F-R,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,16,,NW,NE,2470,E,170,N,433021,4424273.1,Spotted from section lines,,07/24/2007,,07/24/2008,08/07/2007,11/19/2007,,,483,80,483,10,https://dwr.state.co.us/Tools/WellPermits/3617488B,"(39.965961, -105.784284)",1450
3647757A,22773-F-R,Well Abandoned,5,51,GRAND,,,S,1.0 S,75.0 W,16,,NW,NE,2470,E,170,N,433021,4424273.1,Spotted from section lines,,01/03/2011,,01/03/2012,07/27/2011,10/04/2011,10/01/2013,,726,346,726,13,https://dwr.state.co.us/Tools/WellPermits/3647757A,"(39.965961, -105.784284)",1450
0411842B,202015-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,12,,SW,SW,350,W,170,S,426676,4453443.7,Spotted from section lines,WILDACRES,04/03/1997,,04/03/1999,09/22/1997,,,,120,110,120,,https://dwr.state.co.us/Tools/WellPermits/0411842B,"(40.228226, -105.861881)",1450
3633919 ,22773-F-R,Well Abandoned,5,51,GRAND,,,S,1.0 S,75.0 W,16,,NW,NE,2470,E,170,N,433021,4424273.1,Spotted from section lines,,10/07/2008,,10/07/2009,12/14/2009,,01/03/2013,,500,,,,https://dwr.state.co.us/Tools/WellPermits/3633919,"(39.965961, -105.784284)",1450
0411842B,202015-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,12,,SW,SW,350,W,170,S,426676,4453443.7,Spotted from section lines,WILDACRES,04/03/1997,,04/03/1999,09/22/1997,,,,120,110,120,,https://dwr.state.co.us/Tools/WellPermits/0411842B,"(40.228226, -105.861881)",1450
0466788 ,231320-,Permit Issued,5,51,GRAND,,,S,1.0 N,76.0 W,27,,SW,SE,2540,E,170,S,424357.6,4429736.9,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),02/01/2001,,02/01/2003,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0466788,"(40.014454, -105.886347)",1450
0299294,134306--A,Well Constructed,5,51,GRAND,,,S,1.0 S,79.0 W,2,,NE,NE,63,E,174,N,398514.5,4428388.2,Spotted from section lines,,04/21/1989,,,05/02/1989,,,,60,45,60,,https://dwr.state.co.us/Tools/WellPermits/0299294,"(39.999591, -106.18891)",1450
0395356 ,192837-,Well Constructed,5,51,GRAND,,,S,3.0 N,77.0 W,25,,NE,NE,690,E,175,N,418366.4,4450374.8,Spotted from section lines,TRAIL MOUNTAIN RANCHETTES,02/12/1996,,02/12/1998,05/03/1996,,,,320,140,320,,https://dwr.state.co.us/Tools/WellPermits/0395356,"(40.199811, -105.959157)",1450
9115902 ,83379-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,1200,E,175,S,422923.1,4428188.9,Spotted from section lines,ALPINE ACRES,04/19/1976,06/16/1976,,06/16/1976,,,,125,65,125,,https://dwr.state.co.us/Tools/WellPermits/9115902,"(40.000379, -105.902976)",1450
0372611,180764-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,3,,NE,NW,2220,W,175,N,425395.5,4437274.4,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),08/17/1994,,08/17/1996,06/12/1995,,,,150,90,150,,https://dwr.state.co.us/Tools/WellPermits/0372611,"(40.082445, -105.875065)",1450
9115889 ,82605-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,NW,NE,1365,E,175,N,424701.7,4429633.5,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 3),02/24/1976,06/10/1976,02/24/1978,06/10/1976,11/12/1976,,,400,300,400,1,https://dwr.state.co.us/Tools/WellPermits/9115889,"(40.013557, -105.882305)",1450
0497657A,244871-,Permit Issued,5,51,GRAND,,,S,3.0 N,76.0 W,22,,SE,SE,200,E,175,S,424839.1,4450253,Spotted from section lines,FOX RIDGE ESTATES SUBDIVISION EXEMPTION,10/10/2002,,10/10/2005,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0497657A,"(40.199317, -105.883098)",1450
0107464 ,108201-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,NW,NW,300,W,175,N,423615.2,4429628.1,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),07/02/1980,,,07/05/1982,,,,415,100,415,,https://dwr.state.co.us/Tools/WellPermits/0107464,"(40.013405, -105.895039)",1450
0340406,165307-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,14,,SE,SE,400,E,175,S,426412.2,4451824.5,Spotted from section lines,SHADOW MOUNTAIN ESTATES,07/24/1992,,,08/10/1992,07/01/1993,,,150,130,150,8,https://dwr.state.co.us/Tools/WellPermits/0340406,"(40.213609, -105.864798)",1450
0410102,201228-,Well Constructed,5,51,GRAND,,,S,3.0 N,77.0 W,33,,NW,NE,1586,E,175,N,413332.6,4448753.5,Spotted from section lines,,02/25/1997,,02/25/1999,10/16/1997,,,,50,30,50,,https://dwr.state.co.us/Tools/WellPermits/0410102,"(40.184695, -106.018065)",1450
0355879A,175722-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,4,,NW,NE,2625,E,175,N,423373.9,4428042.6,Spotted from section lines,DRAKE EXEMPTION,01/11/1994,,01/11/1996,10/16/1995,11/15/1999,,,502,262,482,7,https://dwr.state.co.us/Tools/WellPermits/0355879A,"(39.999105, -105.897676)",1450
0448197,219352-,Permit Issued,5,51,GRAND,,,S,3.0 N,75.0 W,6,,SW,SW,200,W,175,S,428295,4455023.2,Spotted from section lines,VILLA HARBOR,07/27/1999,,07/27/2001,,,,,0,,,,https://dwr.state.co.us/Tools/WellPermits/0448197,"(40.24259, -105.843029)",1450
0459137J,224715-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,12,,NE,NE,1125,E,175,N,427888.3,4454925.7,Spotted from section lines,SHOREWOOD,04/11/2000,,04/11/2002,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0459137J,"(40.241681, -105.847803)",1450
0112278,112030-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,8,,NW,NW,680,W,180,N,430796.4,4425892.2,Spotted from section lines,SUNSET RIDGE (FILING: 2),12/05/1979,,,08/30/1980,,,,270,180,270,,https://dwr.state.co.us/Tools/WellPermits/0112278,"(39.980367, -105.810507)",1450
0112278,112030-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,8,,NW,NW,680,W,180,N,430796.4,4425892.2,Spotted from section lines,SUNSET RIDGE (FILING: 2),12/05/1979,,,08/30/1980,,,,270,180,270,,https://dwr.state.co.us/Tools/WellPermits/0112278,"(39.980367, -105.810507)",1450
9115702 ,71257-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NW,NE,1835,E,180,N,428421.8,4422677.1,Spotted from section lines,ICEBOX ESTATES,09/10/1973,07/28/1974,09/10/1975,07/31/1974,,,,90,,,,https://dwr.state.co.us/Tools/WellPermits/9115702,"(39.951206, -105.837954)",1450
9115298 ,44083-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,12,,SW,SE,2100,E,180,S,427538.1,4453422.1,Spotted from section lines,,12/22/1970,01/08/1971,,01/09/1971,,,,42,30,42,,https://dwr.state.co.us/Tools/WellPermits/9115298,"(40.228102, -105.851748)",1450
0384437L,13625-AD,Application Denied,5,51,GRAND,,,S,2.0 S,75.0 W,8,,SW,SE,2250,E,180,S,431244.7,4415090.5,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0384437L,"(39.883089, -105.80411)",1450
9115650 ,69184-,Well Constructed,5,51,GRAND,,,S,4.0 N,76.0 W,36,,NE,NE,345,E,180,N,428204.3,4458143.8,Spotted from section lines,STATE COLUMBINE,06/01/1973,11/01/1973,,10/02/1973,10/15/1973,,,34,24,34,10,https://dwr.state.co.us/Tools/WellPermits/9115650,"(40.270698, -105.844449)",1450
0112278,112030-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,8,,NW,NW,680,W,180,N,430796.4,4425892.2,Spotted from section lines,SUNSET RIDGE (FILING: 2),12/05/1979,,,08/30/1980,,,,270,180,270,,https://dwr.state.co.us/Tools/WellPermits/0112278,"(39.980367, -105.810507)",1450
0353220,170961-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NW,NW,580,W,180,N,427553.9,4422675.5,Spotted from section lines,SKY VIEW ACRES,06/30/1993,,06/30/1995,07/30/1993,,,,160,80,160,,https://dwr.state.co.us/Tools/WellPermits/0353220,"(39.951114, -105.848115)",1450
0112278,112030-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,8,,NW,NW,680,W,180,N,430796.4,4425892.2,Spotted from section lines,SUNSET RIDGE (FILING: 2),12/05/1979,,,08/30/1980,,,,270,180,270,,https://dwr.state.co.us/Tools/WellPermits/0112278,"(39.980367, -105.810507)",1450
9504090 ,300893-,Well Constructed,5,51,GRAND,,,S,1.0 S,78.0 W,17,,SW,SE,1522,E,181,S,402935.9,4423007.2,Spotted from section lines,GOVERNMENT SMALL TRACTS,04/22/2016,,04/22/2018,06/22/2016,07/13/2016,,,701,301,701,7,https://dwr.state.co.us/Tools/WellPermits/9504090,"(39.951639, -106.136313)",1450
0108011 ,108698-,Permit Expired,5,51,GRAND,,,S,2.0 N,76.0 W,10,,NW,NE,2390,E,185,N,424055.2,4445366.1,Spotted from section lines,SCANLOCH,07/13/1980,,07/13/1982,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0108011,"(40.155222, -105.891732)",1450
3652636B,286934-,Permit Canceled,5,51,GRAND,,,S,3.0 N,76.0 W,12,,SW,SE,2615,E,185,S,427381.2,4453428.1,Spotted from section lines,LYONS HOMESTEAD EXEMPTION,10/26/2011,,,08/18/1969,08/18/1969,,,100,,,15,https://dwr.state.co.us/Tools/WellPermits/3652636B,"(40.228143, -105.853594)",1450
9503811 ,78097-F,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,11,,SE,SW,2430,W,185,S,426505,4424417.3,Spotted from section lines,STAGECOACH MEADOWS,05/05/2014,,05/05/2015,08/06/2014,10/15/2014,,,313,113,313,13.6,https://dwr.state.co.us/Tools/WellPermits/9503811,"(39.966717, -105.86059)",1450
0256958 ,140592-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,34,,SW,SW,600,W,190,S,423363.7,4447091.4,Spotted from section lines,EVANS,07/31/1985,,,03/18/1986,,,,123,50,123,,https://dwr.state.co.us/Tools/WellPermits/0256958,"(40.170699, -105.90005)",1450
0445465,,Application Information Requested,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SW,SW,385,W,195,S,430710.2,4424394.1,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0445465,"(39.966865, -105.811355)",1450
0534792 ,62236-F,Well Constructed,5,51,GRAND,,,S,1.0 N,75.0 W,35,,NE,NW,2520,W,195,N,435373.6,4429445.9,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 6),02/08/2005,,02/08/2006,06/07/2005,08/24/2005,,,401,201,381,11.1,https://dwr.state.co.us/Tools/WellPermits/0534792,"(40.012748, -105.757249)",1450
0373937,182272-,Well Constructed,5,51,GRAND,,,S,1.0 N,77.0 W,10,,NW,NW,10,W,200,N,413640.8,4436043.9,Spotted from section lines,,09/29/1994,,09/29/1996,07/17/1995,,,,495,350,495,,https://dwr.state.co.us/Tools/WellPermits/0373937,"(40.070241, -106.012747)",1450
0318423,44742--A,Permit Issued,5,51,GRAND,,,S,3.0 N,76.0 W,23,,SE,SE,920,E,200,S,426220.9,4450227.4,Spotted from section lines,TIMBERLANE,10/29/1990,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0318423,"(40.199206, -105.86686)",1450
0249514 ,137235-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,22,,NW,NW,550,W,200,N,423399.1,4451815.3,Spotted from section lines,,09/25/1985,,,04/08/1987,06/24/1987,,,300,180,300,0.75,https://dwr.state.co.us/Tools/WellPermits/0249514,"(40.213258, -105.900201)",1450
9114947 ,14201-F,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,34,,SW,SW,200,W,200,S,423241.8,4447097.5,Spotted from section lines,HIGHLAND MARINA MH PARK,,07/04/1969,,07/04/1969,,,,75,,,,https://dwr.state.co.us/Tools/WellPermits/9114947,"(40.170742, -105.901483)",1450
9502850 ,66170-F,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,11,,SW,SE,1840,E,200,S,426819.1,4424420.1,Spotted from section lines,STAGECOACH MEADOWS,08/20/2007,,08/20/2009,10/14/2007,05/21/2009,,,400,260,400,12,https://dwr.state.co.us/Tools/WellPermits/9502850,"(39.966771, -105.856914)",1450
9115981 ,87655-,Well Constructed,5,51,GRAND,,,S,1.0 N,79.0 W,36,,SE,SE,800,E,200,S,398797.4,4428498.2,Spotted from section lines,,,08/13/1977,,,,,,330,,,,https://dwr.state.co.us/Tools/WellPermits/9115981,"(40.000616, -106.185612)",1450
