"entityid","entityname","principaladdress1","principalcity","principalstate","principalzipcode","principalcountry","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingcountry","entitystatus","jurisdictonofformation","entitytype","agentfirstname","agentmiddlename","agentlastname","agentsuffix","agentorganizationname","agentprincipaladdress1","agentprincipaladdress2","agentprincipalcity","agentprincipalstate","agentprincipalzipcode","agentprincipalcountry","agentmailingaddress1","agentmailingaddress2","agentmailingcity","agentmailingstate","agentmailingzipcode","agentmailingcountry","entityformdate"
"20131240806","Colorado's Best Drinks, LLC","4370 Glencoe St","Denver","CO","80216","US",,,,,,,"Good Standing","CO","Limited Liability Company","Andrew",,"Fulton",,,"4370 Glencoe St",,"DENVER","CO","80216","US","4370 GLENCOE STREET",,"DENVER","CO","80216","US","2013-04-20T00:00:00.000"
"20071140847","Aspen Wealth Planners, LLC","590 E Hwy 105","Monument","CO","80132","US",,,,,,,"Good Standing","CO","Limited Liability Company","Ross","A","Schmidt",,,"590 E Hwy 105","#163","Monument","CO","80132","US",,,,,,,"2007-03-20T00:00:00.000"
"20071508670","Paradise Valley Minerals LLC","73 J Sipprelle Drive","Battlement Mesa","CO","81635","US","P.O. Box 6000",,"Battlement Mesa","CO","81636","US","Good Standing","CO","Limited Liability Company","Sheldon",,"Sager",,,"2525 Otter Ct",,"Lafayette","CO","80026","US","PO Box 6000",,"Battlement Mesa","CO","81636","US","2007-12-28T00:00:00.000"
"20131241031","10th Street Properties LLC","229 N Chimney Park Drive","Windsor","CO","80550","US","PO Box 303",,"Windsor","CO","80550","US","Good Standing","CO","Limited Liability Company","Erick",,"Drescher",,,"229 N Chimney Park Drive",,"Windsor","CO","80550","US","229 N Chimney Park Dr",,"Windsor","CO","80550","US","2013-04-20T00:00:00.000"
"20071542757","Caribou Investment Properties, LLC","130 Sierra Vista Dr","Colorado Springs","CO","80906","US",,,,,,,"Good Standing","CO","Limited Liability Company","Julie",,"Bonicelli-Oliva",,,"130 Sierra Vista Dr",,"Colorado Springs","CO","80906","US","130 sierra vista drive",,"colorado springs","CO","80906","US","2007-11-29T00:00:00.000"
"20131241041","Bark Properties LLC","229 N Chimney Park Drive","Windsor","CO","80550","US","PO Box 303",,"Windsor","CO","80550","US","Good Standing","CO","Limited Liability Company","Erick","W","Drescher",,,"229 N Chimney Park Drive",,"Windsor","CO","80550","US","229 N Chimney Park Dr",,"Windsor","CO","80550","US","2013-04-20T00:00:00.000"
"20071552134","C M Parker & Associates, LLC","25771 E. 5th Place","Aurora","CO","80018","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"CM Parker & Associates, LLC","25771 E 5th Place",,"Aurora","CO","80018","US",,,,,,,"2007-12-05T00:00:00.000"
"20071591026","Ankrum Home Solutions, LLC","3612 Yellow Pine Place","Loveland","CO","80538","US",,,,,,,"Good Standing","CO","Limited Liability Company","John","W.","Gaddis",,,"515 Kimbark Street",,"Longmont","CO","80501","US","P.O Box 978",,"Longmont","CO","80502-0978","US","2007-12-24T00:00:00.000"
"20131241042","Scotch Properties LLC","229 N Chimney Park Drive","Windsor","CO","80550","US","PO Box 303",,"Windsor","CO","80550","US","Good Standing","CO","Limited Liability Company","Erick","W","Drescher",,,"229 N Chimney Park Drive",,"Windsor","CO","80550","US","229 N Chimney Park Dr",,"Windsor","CO","80550","US","2013-04-20T00:00:00.000"
"20081050139","New Hope Ranch","1508 S. Jasmine St.","Denver","CO","80224","US",,,,,,,"Good Standing","CO","Nonprofit Corporation",,,,,"New Hope Ranch","1508 S. Jasmine St.",,"Denver","CO","80224","US","1508 S Jasmine St",,"Denver","CO","80224","US","2008-01-25T00:00:00.000"
"20081083458","R. Shay Bess, MD, PC","31 Albion Place","Castle Rock","CO","80108","US",,,,,,,"Good Standing","CO","Corporation","Catherine",,"Bess",,,"31 Albion Plance",,"Castle Rock","CO","80108","US",,,,,,,"2008-02-08T00:00:00.000"
"20081084599","JSI Innovations, LLC","1611 Prairie Song Pl","Longmont","CO","80504","US",,,,,,,"Good Standing","CO","Limited Liability Company","Adam","Alan","Wood",,,"1611 Prairie Song Pl",,"Longmont","CO","80504","US",,,,,,,"2008-02-10T00:00:00.000"
"20081094336","RAE Services L.L.C.","1261 North Birch Street","Denver","CO","80220-2425","US",,,,,,,"Good Standing","CO","Limited Liability Company","Raymond","Lee","Allen",,,"1261 North Birch Street",,"Denver","CO","80220","US","Pickup",,"Denver","CO","80220","US","2008-02-15T00:00:00.000"
"20081101995","Sachs Construction Commercial, LLC","656 Main Ave.","Durango","CO","81301","US",,,,,,,"Good Standing","CO","Limited Liability Company","Robert","A.","Sachs",,,"312 Hollow Ridge Rd.",,"Durango","CO","81301","US","P.O. Box 696",,"Durango","CO","81302","US","2008-02-21T00:00:00.000"
"20131241429","Arch Ditch Association","3533 Cty. Rd. 46","Gunnison","CO","81230","US",,,,,,,"Good Standing","CO","Cooperative Association","Dale","Allen","Irby",,,"3533 Cty. Rd. 46",,"Gunnison","CO","81230","US","4723 CTY. RD. 46",,"GUNNISON","CO","81230","US","2013-04-21T00:00:00.000"
"20081190545","Krug Anesthesia Services LLC, Colorado Authority Relinquished February 8, 2022","1227 Huntington Road","Kansas City","MO","64113","US","1227 Huntington Rd",,"Kansas City","MO","64113","US","Withdrawn","Kansas","Foreign Limited Liability Company",,,,,,,,,,,,,,,,,,"2008-04-07T00:00:00.000"
"20081214892","Wilbur Interests LLC","6351 Vanderbilt Street","Houston","TX","77005","US","6351 Vanderbilt Street",,"Houston","TX","77005","US","Good Standing","CO","Limited Liability Company","Allison",,"Templin",,,"917 Road Hawg Circle","P.O. Box 850","Telluride","CO","81435","US",,,,,,,"2008-04-18T00:00:00.000"
"20081247555","LaFondFX, Inc.","1701 31st St.","Denver","CO","80216","US","1733 Weston Circle",,"Erie","CO","80516","US","Good Standing","CO","Corporation","Louis",,"LaFond",,,"1701 31st St.",,"Denver","CO","80216","US","1450 lafayette st #12",,"denver","CO","80218","US","2008-05-05T00:00:00.000"
"20131242392","Excel Commercial Properties, LLC","123 N. College Ave","Fort Collins","CO","80524","US",,,,,,,"Good Standing","CO","Limited Liability Company","Matthew","Corey","Seitz",,,"123 N. College Ave","Suite 230","Fort Collins","CO","80524","US","123 N. College Ave.","Suite 230","Fort Collins","CO","80524","US","2013-04-22T00:00:00.000"
"20131246096","Reynolds-Yew Tree LLC","1375 Walnut Street","Boulder","CO","80302","US","1375 Walnut Street, Suite 10",,"Boulder","CO","80302","US","Good Standing","CO","Limited Liability Company",,,,,"WWR Real Estate Services, LLC","1375 Walnut Street","Suite 10","Boulder","CO","80302","US","1375 Walnut St Ste 10",,"Boulder","CO","80302","US","2013-04-23T00:00:00.000"
"20131246628","Usonia Properties LLC","7328 Woodglen Place","Castle Pines","CO","80108","US","7328 Woodglen Place",,"Castle Pines","CO","80108","US","Good Standing","CO","Limited Liability Company","Thomas","Edward","Hurford",,,"7328 Woodglen Place",,"Castle Pines","CO","80108","US","7328 Woodglen Place",,"Castle Pines","CO","80108","US","2013-04-23T00:00:00.000"
"20131246636","C & J Holdings, LP","4760 Malibu Dr","Berthoud","CO","80513","US","4760 Malibu Dr",,"Berthoud","CO","80513","US","Good Standing","CO","Limited Partnership","Cynthia","Lea","Edwards",,,"4760 Malibu Dr",,"Berthoud","CO","80513","US","4760 Malibu Drive",,"Berthoud","CO","80513","US","2013-04-23T00:00:00.000"
"20131247686","The Continuing Circle","3741 Ward Rd","Wheat Ridge","CO","80033","US","3741 Ward Rd",,"Wheat Ridge","CO","80033","US","Good Standing","CO","Nonprofit Corporation","Diane",,"Welty",,,"3741 Ward Rd",,"Wheat Ridge","CO","80033","US","3741 Ward Rd",,"Wheat Ridge","CO","80033","US","2013-04-23T00:00:00.000"
"20131247692","LIH Investments, LLC","14915 Crooked Spur Ln.","Colorado Springs","CO","80921","US","PO BOX 62952",,"Colorado Springs","CO","80962","US","Good Standing","CO","Limited Liability Company","Li Heng",,"Cao",,,"14915 Crooked Spur Ln.",,"Colorado Springs","CO","80921","US","14915 Crooked Spur Ln.",,"Colorado Springs","CO","80921","US","2013-04-23T00:00:00.000"
"20131247856","HINES LLC","8352 S Balsam St","Littleton","CO","80128-6112","US",,,,,,,"Good Standing","CO","Limited Liability Company","John","Michael","Hines",,,"8352 S Balsam St",,"LITTLETON","CO","80128-6112","US","8352 S Balsam St",,"Littleton","CO","80128","US","2013-04-23T00:00:00.000"
"20131247980","Camp Acorn LLC","3455 Ringsby Ct.","Denver","CO","80216","US",,,,,,,"Good Standing","CO","Limited Liability Company","Dianne",,"Belloni",,,"3455 Ringsby Ct.","#100","Denver","CO","80216","US","3455 Ringsby Ct","Ste 100","Denver","CO","80216","US","2013-04-23T00:00:00.000"
"20131255021","Richersd Art Studios, LLC","13085 Ash Street","Thornton","CO","80241","US",,,,,,,"Good Standing","CO","Limited Liability Company","David","Matthew","Richers",,,"13085 Ash Street",,"Thornton","CO","80241","US","13085 Ash Street","13085 Ash Street","Thornton","CO","80241","US","2013-04-24T00:00:00.000"
"20081506795","Waveset Group, LLC","3881 Eaton Park Street","Aurora","CO","80019","US","3881 Eaton Park Street",,"Aurora","CO","80239","US","Good Standing","CO","Limited Liability Company","LANCE","Bradford","Wierenga",,,"3881 Eaton Park Street",,"AURORA","CO","80019","US","3881 Eaton Park Street",,"AURORA","CO","80019","US","2008-09-23T00:00:00.000"
"20081504521","LEFTHAND GRAPHICS LLC, Delinquent February 1, 2021","25081 WCR 74","Eaton","CO","80615","US","25081 WCR 74",,"Eaton","CO","80615","US","Delinquent","CO","Limited Liability Company","margaret","Siobhan","willoughby",,,"25081 County Road  74",,"Eaton","CO","80615","US","25081 County Road  74",,"Eaton","CO","80615","US","2008-09-22T00:00:00.000"
"20081629395","Ernie LLC, Dissolved February 8, 2022","1401 Walnut St","Boulder","CO","80302","US","PO Box 2682",,"Charlottesville","VA","22902","US","Voluntarily Dissolved","CO","Limited Liability Company",,,,,"Madison House","1401 Walnut St",,"Boulder","CO","80302","US",,,,,,,"2008-12-03T00:00:00.000"
"20081632930","Lesley University","29 Everett Street","Cambridge","MA","02138","US",,,,,,,"Good Standing","Massachusetts","Foreign Other",,,,,"Corporation Service Company","1900 W. Littleton Boulevard",,"Littleton","CO","80120","US",,,,,,,"2008-12-05T00:00:00.000"
"20081632936","Boulder Associates LA Professional Corporation","1426 Pearl Street","Boulder","CO","80302","US","1426 Pearl Street","Suite 300","Boulder","CO","80302","US","Good Standing","CO","Corporation","Andrew",,"Garst",,,"1426 Pearl Street","Suite 300","Boulder","CO","80302","US","1426 Pearl St., Ste 300","Suite 300","Boulder","CO","80302","US","2008-12-05T00:00:00.000"
"20081652655","LineRate Systems, Inc.","285 Century Place","Louisville","CO","80027","US","801 5th Ave",,"Seattle","WA","98104","US","Good Standing","DE","Foreign Corporation",,,,,"F5, Inc","285 Century Place","Suite 150","Louisville","CO","80027","US","801 5th Ave",,"Seattle","CO","98104","US","2008-12-17T00:00:00.000"
"20091011755","KDH Investments, LLC","515 Kimbark Street","Longmont","CO","80501","US","P.O. Box 978",,"Longmont","CO","80502-0978","US","Good Standing","CO","Limited Liability Company","John","W.","Gaddis",,,"515 Kimbark Street",,"Longmont","CO","80501","US","P.O Box 978",,"Longmont","CO","80502-0978","US","2009-01-06T00:00:00.000"
"20091025178","P J Bentley, LLC","12851 Jersey Ct","Thornton","CO","80602","US",,,,,,,"Good Standing","CO","Limited Liability Company","Patricia","J","Bentley",,,"12851 Jersey Ct",,"Thornton","CO","80602","US","12851 Jersey Court",,"Thornton","CO","80602","US","2009-01-12T00:00:00.000"
"20051143711","Oak Grove Partners, LLC","4643 South Ulster","Denver","CO","80237","US","4643 South Ulster St. Suite 1210",,"Denver","CO","80237","US","Good Standing","CO","Limited Liability Company","Shirley","S.","Huber",,,"4643 South Ulster","Suite 1210","Denver","CO","80237","US","4643 South Ulster Street","Suite 1210","Denver","CO","80237","US","2005-04-05T00:00:00.000"
"20091058607","D. G. Berger Inc.","5336 Bristol St","Arvada","CO","80002","US",,,,,,,"Good Standing","CO","Corporation","David","Gerard","Berger",,,"5336 Bristol St",,"Arvada","CO","80002","US","5336 Bristol Street",,"Arvada","CO","80002","US","2009-01-29T00:00:00.000"
"20091059268","Lexington Investment Solutions, LLC","PO BOX 397","Castle Rock","CO","80104","US",,,,,,,"Good Standing","CO","Limited Liability Company","Shea",,"Hall",,,"29141 CR 45",,"Kiowa","CO","80117","US",,,,,,,"2009-01-29T00:00:00.000"
"20091080391","RJR Solutions, LLC","10517 Skyreach Road","Highlands Ranch","CO","80126","US",,,,,,,"Good Standing","CO","Limited Liability Company","Ronald","Jerry","Rider",,,"10517 Skyreach Road",,"Highlands Ranch","CO","80126","US","4612 S Washington Street",,"Highlands Ranch","CO","80113","US","2009-02-05T00:00:00.000"
"20091088518","Becker Architecture LLC","35 5th Street","Steamboat Springs","CO","80487","US","P.O. Box 771064",,"Steamboat Springs","CO","80477","US","Good Standing","CO","Limited Liability Company","Frank","Xavier","Becker","II",,"334 3rd Street",,"Steamboat Springs","CO","80487","US","PO Box 771064",,"Steamboat Springs","CO","80477","US","2009-02-10T00:00:00.000"
"20091088550","RS Financial, Inc.","21418 Tim Tam Cir","Parker","CO","80138","US",,,,,,,"Good Standing","CO","Corporation","Mark","Anthony","Schwartz",,,"21418 Tim Tam Cir",,"Parker","CO","80138","US",,,,,,,"2009-02-10T00:00:00.000"
"20131258094","Stuart Wilcox LLC","2340 Dayton Street","Aurora","CO","80010","US",,,,,,,"Good Standing","CO","Limited Liability Company","Stuart",,"Wilcox",,,"2340 Dayton Street",,"Aurora","CO","80010","US",,,,,,,"2013-04-25T00:00:00.000"
"20091103874","Frederick Environmental Consulting, LLC, Dissolved February 8, 2022","280 Driftwood Drive","Pagosa Springs","CO","81147","US","280 Driftwood Dr",,"Pagos Springs","CO","81147","US","Voluntarily Dissolved","CO","Limited Liability Company","David",,"Frederick",,,"280 driftwood drive",,"pagosa springs","CO","81147","US","280 Driftwood Drive",,"Pagosa Springs","CO","81147","US","2009-02-19T00:00:00.000"
"20211403779","Mountain Springs Services LLC","6431 Cabana Circle","Colorado Springs","CO","80923","US",,,,,,,"Noncompliant","CO","Limited Liability Company","Enrique",,"Perez",,,"6431 Cabana Circle",,"Colorado Springs","CO","80923","US",,,,,,,"2021-04-26T00:00:00.000"
"20091145078","Henry Jaco Farms, Inc.","48921 E 128th Ave, Unit A","Bennett","CO","80102","US",,,,,,,"Good Standing","CO","Corporation","Jeffrey","D","Kalcevic",,,"48921 E 128th Ave, Unit A",,"Bennett","CO","80102","US","48921 E 128th Avenue, Unit A",,"Bennett","CO","80102","US","2009-03-10T00:00:00.000"
"20091145095","KALCO Farms, Inc.","48921 East 128th Ave, Unit A","Bennett","CO","80102","US",,,,,,,"Good Standing","CO","Corporation","Kent",,"Kalcevic",,,"48921 East 128th Ave, Unit A",,"Bennett","CO","80102","US","48921 E 128th Avenue, Unit A",,"Bennett","CO","80102","US","2009-03-10T00:00:00.000"
"20091145111","Henry Jaco Land, LLC","48921 E 128th Ave, Unit A","Bennett","CO","80102","US",,,,,,,"Good Standing","CO","Limited Liability Company","Jeffrey",,"Kalcevic",,,"48921 East 128th Ave, Unit A",,"Bennett","CO","80102","US","48921 E 128th Avenue, Unit A",,"Bennett","CO","80102","US","2009-03-10T00:00:00.000"
"20091145130","KALCO Land, LLC","48921 East 128th Ave, Unit A","Bennett","CO","80102","US",,,,,,,"Good Standing","CO","Limited Liability Company","Kent",,"Kalcevic",,,"48921 East 128th Ave, Unit A",,"Bennett","CO","80102","US","48921 E 128th Avenue, Unit A",,"Bennett","CO","80102","US","2009-03-10T00:00:00.000"
"20091145299","DTA Farms, LLC","48921 East 128th Ave, Unit A","Bennett","CO","80102","US",,,,,,,"Good Standing","CO","Limited Liability Company","Danell",,"Kalcevic",,,"48921 East 128th Ave, Unit A",,"Bennett","CO","80102","US","48921 E 128th Avenue, Unit A",,"Bennett","CO","80102","US","2009-03-10T00:00:00.000"
"20131258574","Alive With Grace Fellowship","634 Goodnight Ave.","Pueblo","CO","81005","US",,,,,,,"Good Standing","CO","Nonprofit Corporation","David","A.","Foncannnon",,,"125 Melrose Ave.",,"Pueblo","CO","81004","US","125 Melrose Ave",,"Pueblo","CO","81004-1050","US","2013-04-25T00:00:00.000"
"20131258831","Crosscut Logging, LLC","515 South Oak Street","Cortez","CO","81321","US",,,,,,,"Good Standing","CO","Limited Liability Company","Dylan",,"Muzzy",,,"515 S Oak St",,"Cortez","CO","81321","US",,,,,,,"2013-04-25T00:00:00.000"
"20131260099","TLC Companies, LLC","828 Pope Drive","Erie","CO","80516","US",,,,,,,"Good Standing","CO","Limited Liability Company","Lori","L","Jones",,,"828 Pope Drive",,"Erie","CO","80516","US","828 Pope Drive",,"Erie","CO","80516","US","2013-04-25T00:00:00.000"
"20091265138","Blue Marble Advisors LLC","25612 Mosier Circle","Conifer","CO","80433","US","1700 Robb St","Apt 301","Lakewood","CO","80215","US","Good Standing","CO","Limited Liability Company","Mark",,"Heffington",,,"1700 Robb St","Apt 301","Lakewood","CO","80215","US",,,,,,,"2009-05-12T00:00:00.000"
"20131261159","Coen Properties, LLC","11858 Bradburn Blvd","Westminster","CO","80031","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"High Point Realty LLC","11858 Bradburn Blvd",,"Westminster","CO","80031","US",,,,,,,"2013-04-26T00:00:00.000"
"20131261180","LEWIS BRISBOIS BISGAARD & SMITH LLP","1700 LINCOLN STREET","Denver","CO","80203","US","633 WEST 5TH ST.","SUITE 4000","Los Angeles","CA","90071","US","Good Standing","California","Foreign Limited Liability Partnership","Todd","R.","Seelman",,,"1700 LINCOLN STREET","SUITE 4000","DENVER","CO","80203","US","633 W. 5TH STREET","SUITE 4000","LOS ANGELES","CO","90071","US","2013-04-26T00:00:00.000"
"20091443437","Kingman Holdings, Inc.","14143 Denver West Pkwy","Lakewood","CO","80401","US",,,,,,"US","Good Standing","CO","Corporation","Racine",,"Felix",,,"14143 Denver West Pkwy",,"Lakewood","CO","80401","US",,,,,,,"2009-08-19T00:00:00.000"
"20091467177","Larson Insurance Agency, Inc.","4895 W. 10th Street  STE C","Greeley","CO","80634","US","4895 W. 10th St. STE C",,"Greeley","CO","80634","US","Good Standing","CO","Corporation","Mark","R","Larson",,,"5121 W 25th St Rd",,"Greeley","CO","80634","US","4895 W 10th St. Ste C",,"Greeley","CO","80634","US","2009-09-01T00:00:00.000"
"20091482515","Mobile Machine Care, LLC","13111 5950 Rd","Montrose","CO","81403","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Mobile Machine Care llc","13111 5950 Rd",,"Montrose","CO","81403","US",,,,,,,"2009-09-11T00:00:00.000"
"20131261334","Four-Bagger Enterprises, LLC","99 Inverness Drive E","Englewood","CO","80112","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Four-Bagger Enterprises LLC","99 Inverness Drive E","Suite 275","Englewood","CO","80112","US","9867 Mulberry Way",,"Highlands Ranch","CO","80129","US","2013-04-26T00:00:00.000"
"20131261392","Five G, LLC","21 Winterset Drive","Mt. Crested Butte","CO","81225","US","300 Suffolk Avenue",,"College Station","TX","77840","US","Good Standing","CO","Limited Liability Company","David",,"Leinsdorf",,,"215 Elk Avenue 3rd Floor",,"Crested Butte","CO","81224","US","P O Box 187","215 Elk Avenue 3rd floor","Crested Butte","CO","81224","US","2013-04-26T00:00:00.000"
"20131261460","Six-Nations, Inc.","7600Grand River Rd","Brighton","MI","48114","US","P.O.Box 1895",,"Brighton","MI","48116","US","Good Standing","MI","Foreign Corporation","Carl","A","Schultz",,,"1319 Westend Ave",,"Colorado Springs","CO","80904","US",,,,,,,"2013-04-26T00:00:00.000"
