"loanrange","businessname","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd","loanamount"
"b $2-5 million","PIONEER RESTAURANTS LLC","7490 CLUBHOUSE RD","BOULDER","CO","80301","722511","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"500","4/7/2020","Cadence Bank, National Association","CO - 02",
"b $2-5 million","PIPER ELECTRIC CO., INCORPORATED","5960 Jay St","ARVADA","CO","80003","238210","Corporation","White","Male Owned","Non-Veteran",,"190","4/15/2020","KeyBank National Association","CO - 07",
"b $2-5 million","PIZZA HUT","985 Tabor Street","GOLDEN","CO","80401","722513","Corporation","Hispanic","Male Owned","Non-Veteran",,"390","4/15/2020","U.S. Bank, National Association","CO - 02",
"b $2-5 million","POPSOCKETS LLC","5757 CENTRAL AVE","BOULDER","CO","80301","423990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"4/27/2020","PNC Bank, National Association","CO - 02",
"b $2-5 million","POWER EQUIPMENT CO","500 E 62ND AVE","DENVER","CO","80216","811310","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"151","4/12/2020","PNC Bank, National Association","CO - 01",
"b $2-5 million","POWER MOTIVE CORPORATION","5000 Vasquez Blvd.","DENVER","CO","80216","423440","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"162","4/7/2020","BOKF, National Association","CO - 01",
"b $2-5 million","PREMIER EARTHWORKS & INFRASTRUCTURE, INC.","5600 S Quebec St, Ste 107A","ENGLEWOOD","CO","80111","238910","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"164","4/8/2020","1st Source Bank","CO - 01",
"b $2-5 million","PRESCIENTCO INC.","14401 W. 65th Unit B","ARVADA","CO","80004","332311","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/8/2020","UMB Bank, National Association","CO - 07",
"b $2-5 million","PRIMARY CARE PARTNERS, INC","3150 N 12th Street","GRAND JUNCTION","CO","81506","621111","Corporation","Unanswered","Unanswered","Unanswered",,"305","4/6/2020","ANB Bank","CO - 03",
"b $2-5 million","PRIME WINDOWS SYSTEMS, LLC","12775 E 38TH AVE","DENVER","CO","80239","332321","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"250","4/4/2020","FNB South","CO - 01",
"b $2-5 million","PROCRAFT MECHANICAL INC","2400 INDUSTRIAL LN","BROOMFIELD","CO","80020","238220","Corporation","Unanswered","Unanswered","Unanswered",,"142","4/4/2020","BOKF, National Association","CO - 02",
"b $2-5 million","PROFESSIONAL BUREAU OF COLLECTIONS OF MARYLAND, INC.","5295 DTC Parkway","GREENWOOD VILLAGE","CO","80111","561440","Corporation","White","Male Owned","Non-Veteran",,"377","5/27/2020","5Star Bank","CO - 01",
"b $2-5 million","PROWERS COUNTY HOSPITAL DISTRICT","401 Kendall Drive","LAMAR","CO","81052","622110","Corporation","Unanswered","Unanswered","Unanswered",,"195","4/28/2020","GNBank, National Association","CO - 04",
"b $2-5 million","PUBLIC BROADCASTING OF COLORADO, INCORPORATED","7409 S Alton Ct","ENGLEWOOD","CO","80112","484110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y",,"4/13/2020","KeyBank National Association","CO - 04",
"b $2-5 million","PURGATORY RECREATION I, LLC","1 Skier PL","DURANGO","CO","81301","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"108","4/11/2020","Zions Bank, A Division of","CO - 03",
"b $2-5 million","QUALITY LOGISTICS, LLC","3340 S. ZUNI ST.","ENGLEWOOD","CO","80110","484110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"132","4/10/2020","Zions Bank, A Division of","CO - 01",
"b $2-5 million","RAC TRANSPORT COMPANY INC","6050 E 56TH AVE","COMMERCE CITY","CO","80022","484110","Corporation","Unanswered","Unanswered","Unanswered",,"365","4/14/2020","BOKF, National Association","CO - 01",
"b $2-5 million","RADIOLOGY IMAGING ASSOCIATES P.C .","10700 GEDDES AVE","ENGLEWOOD","CO","80112","621111","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"178","4/15/2020","Community Banks of Colorado, A Division of","CO - 04",
"b $2-5 million","RAMPART PLUMBING AND HEATING SUPPLY INC","1801 N. UNION BLVD","COLORADO SPRINGS","CO","80909","423720","Corporation","Unanswered","Unanswered","Unanswered",,,"5/3/2020","Wells Fargo Bank, National Association","CO - 05",
"b $2-5 million","RCF ENTERPRISES, INC","5660 CENTRAL AVE","BOULDER","CO","80301","335129","Corporation","White","Male Owned","Non-Veteran",,"245","4/12/2020","BBVA USA","CO - 02",
"b $2-5 million","READY FOODS, INC.","2645 West 7th Ave","DENVER","CO","80204","311991","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"293","4/15/2020","U.S. Bank, National Association","CO - 01",
"b $2-5 million","READY MIXED CONCRETE COMPANY, LLC","2500 E BRANNAN WAY","DENVER","CO","80229","327320","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"153","4/29/2020","PNC Bank, National Association","CO - 07",
"b $2-5 million","RED CEDAR GATHERING CO","125 MERCADO ST STE 201","DURANGO","CO","81301","486210","Corporation","Unanswered","Unanswered","Unanswered",,"105","4/16/2020","BBVA USA","CO - 03",
"b $2-5 million","REGIS JESUIT HIGH SCHOOL CORPORATION","6300 South Lewiston Way","AURORA","CO","80016","611110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","234","4/7/2020","BOKF, National Association","CO - 04",
"b $2-5 million","RENEW, LLC","7070 S Tucson Way","ENGLEWOOD","CO","80112","621210","Limited  Liability Company(LLC)","White","Male Owned","Unanswered",,"120","4/8/2020","Zions Bank, A Division of","CO - 04",
"b $2-5 million","RENEWABLE FIBER INC","305 DENVER AVE Ste B","FORT LUPTON","CO","80621","484121","Corporation","Unanswered","Unanswered","Unanswered",,,"4/9/2020","TBK Bank, SSB","CO - 04",
"b $2-5 million","REVGEN PARTNERS, INC.","6300 S. Syracuse Way Suite 760","ENGLEWOOD","CO","80111","541611","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"109","4/9/2020","KeyBank National Association","CO - 01",
"b $2-5 million","RICHEY, MAY & CO., LLP","9605 S Kingston Ct Suite 200","ENGLEWOOD","CO","80112","541219","Partnership","Unanswered","Unanswered","Unanswered",,"191","4/15/2020","Fidelity Bank","CO - 04",
"b $2-5 million","RIO GRANDE CO.","201 SANTA FE DRIVE","DENVER","CO","80223","423310","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"162","4/11/2020","KeyBank National Association","CO - 01",
"b $2-5 million","RIO GRANDE MEXICAN RESTAURANTS INC.","149 W MOUNTAIN AVE","FORT COLLINS","CO","80524","722410","Corporation","Unanswered","Male Owned","Non-Veteran",,"250","4/5/2020","FirstBank","CO - 02",
"b $2-5 million","RIVER VALLEY RESTAURANTS LLC","7490 CLUBHOUSE RD Ste 200","BOULDER","CO","80301","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"500","4/6/2020","Cadence Bank, National Association","CO - 02",
"b $2-5 million","RMO, INC.","650 W. Colfax Avenue","DENVER","CO","80204","339116","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"133","4/15/2020","Zions Bank, A Division of","CO - 01",
"b $2-5 million","ROCKSOL CONSULTING GROUP, INC.","12076 GRANT ST","THORNTON","CO","80241","541330","Corporation","Asian","Male Owned","Non-Veteran",,"179","4/15/2020","JPMorgan Chase Bank, National Association","CO - 06",
"b $2-5 million","ROCKY MOUNTAIN INSTITUTE","2490 Junction Place Ste 200","BOULDER","CO","80301","541620","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y",,"4/8/2020","First National Bank of Omaha","CO - 02",
"b $2-5 million","ROCKY MOUNTAIN PLANNED PARENTHOOD, INC.","7155 E 38th Avenue","DENVER","CO","80207","621410","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","400","4/8/2020","MidFirst Bank","CO - 01",
"b $2-5 million","ROCKY MOUNTAIN PREPARATORY SCHOOLS","600 Grant Street, Suite 700","DENVER","CO","80203","611110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","211","4/8/2020","MidFirst Bank","CO - 01",
"b $2-5 million","ROCKY MOUNTAIN RESTAURANT GROUP, INC.","26 S TEJON ST, STE 206","COLORADO SPRINGS","CO","80903","722511","Corporation","White","Male Owned","Non-Veteran",,"468","4/5/2020","FirstBank","CO - 05",
"b $2-5 million","ROCKY MOUNTAIN SER JOBS FOR PROGRESS, INC","3555 PECOS ST","DENVER","CO","80211","624410","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","315","4/27/2020","Evergreen National Bank","CO - 01",
"b $2-5 million","ROLLING PLAINS CONSTRUCTION, INC.","12331 N. Peoria Street","HENDERSON","CO","80640","922160","Corporation","Unanswered","Male Owned","Non-Veteran",,,"4/11/2020","Sunflower Bank, National Association","CO - 06",
"b $2-5 million","ROMANTIX INC.","4655 N. Colorado Blvd.","DENVER","CO","80216","541618","Corporation","Unanswered","Unanswered","Unanswered",,"415","4/15/2020","Mission Valley Bank","CO - 01",
"b $2-5 million","RSG ACQUISITIONS, LLC","231 MILWAUKEE STREET SUITE 200","DENVER","CO","80206","448210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","6/16/2020","Comerica Bank","CO - 01",
"b $2-5 million","SAGE HOSPITALITY RESOURCES, LLC","1575 WELTON ST STE 300","DENVER","CO","80202","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"150","4/5/2020","FirstBank","CO - 01",
"b $2-5 million","SALES PARTNERSHIPS, INCORPORATED","350 INTERLOCKEN BLVD STE 280","BROOMFIELD","CO","80021","541990","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"165","4/11/2020","JPMorgan Chase Bank, National Association","CO - 02",
"b $2-5 million","SAMPLE SUPPORTS, LLC","620 KIMBARK ST","LONGMONT","CO","80501","624110","Limited  Liability Company(LLC)","White","Female Owned","Non-Veteran",,"250","4/4/2020","ANB Bank","CO - 04",
"b $2-5 million","SAMUEL ENGINEERING INC","8450 E. Crescent Pkwy, Ste. 200","ENGLEWOOD","CO","80111","541330","Subchapter S Corporation","Black or African American","Unanswered","Unanswered",,"105","4/11/2020","Commerce Bank","CO - 01",
"b $2-5 million","SAN JUAN CONSTRUCTION, INC.","401 EAST MAIN ST","MONTROSE","CO","81401","236220","Employee Stock Ownership Plan(ESOP)","Unanswered","Unanswered","Unanswered",,"217","4/3/2020","American Savings Bank, FSB","CO - 03",
"b $2-5 million","SAN LUIS VALLEY COMMUNITY MENTAL HEALTH CENTER","8745 County Rd 9 South","ALAMOSA","CO","81101","621330","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","157","4/15/2020","Glacier Bank","CO - 03",
"b $2-5 million","SANGRE DE CRISTO HOSPICE AND PALLATIVE CARE","1207 PUEBLO BOULEVARD WAY","PUEBLO","CO","81005","623110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","251","4/6/2020","The Pueblo Bank and Trust Company","CO - 03",
"b $2-5 million","SAVIO HOUSE","325 KING ST","DENVER","CO","80219","623990","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","184","4/6/2020","BOKF, National Association","CO - 01",
"b $2-5 million","SCADA PRODUCTS, LLC","1600 STOUT ST ste 450","DENVER","CO","80202","213112","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"4/6/2020","Synovus Bank","CO - 01",
"b $2-5 million","SEATTLE FISH COMPANY","6211 E. 42nd Ave.","DENVER","CO","80216","424410","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/8/2020","UMB Bank, National Association","CO - 01",
"b $2-5 million","SHALESTONE, INC.","2768 COMPASS DR Suite 103","GRAND JUNCTION","CO","81506","213112","Corporation","Unanswered","Unanswered","Unanswered",,"148","4/3/2020","Timberline Bank","CO - 03",
"b $2-5 million","SHAW SERVICES COMPANY","300 Kalamath Street","DENVER","CO","80223","236220","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/6/2020","UMB Bank, National Association","CO - 01",
"b $2-5 million","SHERIDAN ROSS PC","1560 BROADWAY STE 1200","DENVER","CO","80202","541110","Corporation","Unanswered","Unanswered","Unanswered",,"84","4/11/2020","BOKF, National Association","CO - 01",
"b $2-5 million","SILVERWEST-I INVERNESS HOLDINGS LLC","200 Inverness Dr. West","ENGLEWOOD","CO","80112","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"250","4/4/2020","Community Banks of Colorado, A Division of","CO - 04",
"b $2-5 million","SIXTH AVENUE RESTAURANT MANAGEMENT LLC","1050 17th Street Suite 1850 0.0","DENVER","CO","80265","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"25","4/15/2020","JPMorgan Chase Bank, National Association","CO - 01",
"b $2-5 million","SKY UTE CASINO RESORT","14324 Hwy 172 N","IGNACIO","CO","81137","721120","Non-Profit Organization","American Indian or Alaska Native","Unanswered","Unanswered","Y","288","4/28/2020","Native American Bank, National Association","CO - 03",
"b $2-5 million","SOLACE HEALTHCARE, INC.","4500 CHERRY DR E","GLENDALE","CO","80246","621498","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"324","5/3/2020","U.S. Bank, National Association","CO - 01",
"b $2-5 million","SOMALOGIC, INC.","2945 Wilderness Place 0.0","BOULDER","CO","80301","541714","Corporation","Unanswered","Unanswered","Unanswered",,"176","4/13/2020","JPMorgan Chase Bank, National Association","CO - 02",
"b $2-5 million","SONNENALP PROPERTIES INC","20 Vail Rd","VAIL","CO","81657","721110","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/8/2020","Alpine Bank","CO - 02",
"b $2-5 million","SOUTH DENVER CARDIOLOGY ASSOCIATES, PC","1000 Southpark Dr","LITTLETON","CO","80120","621399","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"88","4/7/2020","BOKF, National Association","CO - 01",
"b $2-5 million","SOUTHEAST COLORADO HOSPITAL DISTRICT","373 E 10TH AVE","SPRINGFIELD","CO","81073","621491","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y",,"4/10/2020","TBK Bank, SSB","CO - 04",
"b $2-5 million","SOUTHERN UTE INDIAN TRIBE","14933 HWY 172","IGNACIO","CO","81137","512110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","110","4/27/2020","BBVA USA","CO - 03",
"b $2-5 million","SOUTHWEST COLORADO MENTAL HEALTH CENTER INC","185 SUTTLE ST","DURANGO","CO","81303","621112","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","0","4/7/2020","Alpine Bank","CO - 03",
"b $2-5 million","SOVRN HOLDINGS, INC.","5541 CENTRAL AVE STE 100","BOULDER","CO","80301","541810","Corporation","Unanswered","Unanswered","Unanswered",,"203","4/28/2020","First Western Trust Bank","CO - 02",
"b $2-5 million","SPACE GROUND SYSTEM SOLUTIONS, INC.","559 EAST PIKES PEAK AVE SUITE 300","COLORADO SPRINGS","CO","80903","517410","Corporation","Unanswered","Unanswered","Unanswered",,"98","4/9/2020","First Western Trust Bank","CO - 05",
"b $2-5 million","SPHERO INC.","4775 WALNUT ST Suite 100","BOULDER","CO","80301","611710","Corporation","Unanswered","Male Owned","Unanswered",,"74","4/14/2020","Community Banks of Colorado, A Division of","CO - 02",
"b $2-5 million","SRS ACQUIOM HOLDINGS INC","950 17th Street Suite 1400","DENVER","CO","80202","522320","Corporation","Unanswered","Unanswered","Unanswered",,"145","4/11/2020","Zions Bank, A Division of","CO - 01",
"b $2-5 million","STERLING-RICE GROUP, INC.","1801 13th Street Suite 400","BOULDER","CO","80302","541810","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"107","4/4/2020","BOKF, National Association","CO - 02",
"b $2-5 million","STEVENS HOLTZE REAL ESTATE HOLDING CO, LLLP","818 17th St","DENVER","CO","80202","721110","Partnership","Unanswered","Unanswered","Unanswered",,"412","4/27/2020","Sunflower Bank, National Association","CO - 01",
"b $2-5 million","STONEAGE, INC.","466 SKYLANE DR","DURANGO","CO","81303","333999","Corporation","Unanswered","Unanswered","Unanswered",,"145","4/8/2020","First Southwest Bank","CO - 03",
"b $2-5 million","STONEBRIDGE REALTY ADVISORS, INC.","4949 S. NIAGARA STREET #300","DENVER","CO","80237","721110","Corporation","Unanswered","Male Owned","Non-Veteran",,"96","4/27/2020","Pacific Western Bank","CO - 01",
"b $2-5 million","SUMMIT RESOURCES LLC","3300 E 1ST AVE STE 480","DENVER","CO","80206","531390","Limited  Liability Company(LLC)","White","Male Owned","Unanswered",,"250","4/7/2020","FirstBank","CO - 01",
"b $2-5 million","SUMMIT SUBWAY LLC","3518 HARTSEL DR","COLORADO SPRINGS","CO","80920","722513","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","4/10/2020","Independent Bank","CO - 05",
"b $2-5 million","SUMMIT TECHNICAL SOLUTIONS, LLC","565 SPACE CENTER DR","COLORADO SPRINGS","CO","80915","541512","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"116","4/5/2020","Farmers & Stockmens Bank","CO - 05",
"b $2-5 million","SUMMITSTONE HEALTH PARTNERS","4856 INNOVATION DR STE B","FORT COLLINS","CO","80525","621420","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y",,"4/8/2020","First National Bank of Omaha","CO - 02",
"b $2-5 million","SUNNY VISTA LIVING CENTER","2445 E CACHE LA POUDRE","COLORADO SPRINGS","CO","80909","623312","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","0","4/10/2020","Independent Bank","CO - 05",
"b $2-5 million","SUNRISE COMMUNITY HEALTH","2930 11th Ave","EVANS","CO","80620","621111","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","1","4/15/2020","BBVA USA","CO - 04",
"b $2-5 million","SW AUTOMOTIVE MANAGEMENT INC","1190 Plum Valley Lane 0.0","HIGHLANDS RANCH","CO","80129","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"175","4/10/2020","JPMorgan Chase Bank, National Association","CO - 06",
"b $2-5 million","SYNQ3, LLC","5825 Mark Dabling Blvd Ste 160","COLORADO SPRINGS","CO","80919","561421","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"500","4/10/2020","Legacy Bank & Trust Company","CO - 05",
"b $2-5 million","T SQUARE LOGISTICS SERVICES CORPORATION","1625 TUSKEGEE PL UNIT 170","COLORADO SPRINGS","CO","80915","811111","Corporation","Unanswered","Unanswered","Unanswered",,"257","4/13/2020","The Pueblo Bank and Trust Company","CO - 05",
"b $2-5 million","T&H SERVICES, LLC","2595 CANYON BLVD Suite 0240","BOULDER","CO","80302","561210","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"308","4/10/2020","Truist Bank d/b/a Branch Banking & Trust Co","CO - 02",
