"entityid","registranttypeabbr","name","fein","filingtype","documentid","amendmententityid","externalfilingfromnccs","externalfilingtype","actualfinancialsprovided","principaladdress","principalcity","principalstate","principalzipcode","principalzipcode4","residentialcounty","mailingaddress","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","phone","fax","website","authorizedofficername","authorizedofficersigneddate","cfoname","cfosigneddate","registrationapproveddate","paymentprocesseddate","nextrenewalregistrationdate","fiscalyearstartdate","fiscalyearenddate","nteecode1","nteecode2","nteecode3","taxexemptstatus","taxexemptcode","irsexemptiondate","taxdeductible","extensionfiled","consolidatedregistrationstatement","fiscalyearbeginning","fiscalyearending","newcharity","outsideprofessionalfundraiserfees","totalcontributionsraisedpreviousyear","totalfundraisingexpensespreviousyear","totalmanagementgeneralexpensespreviousyear","expensesdividedbycontributions","totalexpensesplusmanagementgeneraldividedbycontributions","relatedorganizations","relatedtootherorganization","relatedorganizationtaxexempt","solicitednontaxdeductiblegifts","statedgiftnottaxdeductible","revenuefromcontibutions","revenuefromgovernment","programservicerevenue","revenuefrominvestments","revenuefromspecialevents","revenuefromsales","revenueother","revenuetotal","expensesfromprogramservices","expensesfromadministrativeother","expensesfundraising","expensesaffiliates","expensesother","expensesothercomment","expensestotal","endofyearassests","endofyeartotalliabilities","endofyearassestsminusliabilities","unrestrictedassests","temporarilyrestrictedassets","permanentlyrestrictedassets","publicbenefitcorporation","pbcrecordingmethod","pbcpromotedbenefit","pbcissuesstockshares","pbcstocksharesavailable","pbcbenefitreportsent","pbcannualbenefitreport","conflictofinterest","conflictofinterestaffirmation","legalbusinessformation","currentstatus","statusdate","principaladdress2","principalprovince","principalcountry","mailingaddress2","mailingprovince","mailingcountry","placeformed","dateformed","expirationdate","programserviceratio"
"20203000926","CO","PROMUNDO-US","261931968","INITIAL REGISTRATION","20203000926",,,,"true","1367 CONNECTICUT AVE., NW","Washington","DC","20036",,"DISTRICT OF COLUMBIA",,,,,,"2025880061","2025880063","www.promundoglobal.org","Victor Santillan, Jr.","2020-01-14T00:00:00.000",,,"2020-01-15T00:00:00.000","2020-01-14T00:00:00.000","2020-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(3)",,"true","false","false","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000",,"0","10109572","257275","742078",,,,"false","false","false","false","9635341","474231","611307","0","0","0","0","10508386","6476839","742078","257275","0","0",,"7476192","11068763","608831","10459932","0","0","0","false",,,,,,,,,"Corporation","GOOD",,"SUITE 310",,"UNITED STATES",,,,"CA","20070626","11/15/22","0.86633"
"20083003220","CO","THE CODY ST. JOHN FOUNDATION","208899547","RENEWAL","20213019766","20203016906",,,"true","6989 SO. SYRACUSE CT.","Centennial","CO","80112",,"ARAPAHOE","C/O 414 METROPOLITAN BLVD","PASADENA","MD","21122",,"4435626482","4105448413","www.tcsjf.org","Marc W George","2021-07-31T00:00:00.000",,,"2021-08-02T00:00:00.000","2021-07-31T00:00:00.000","2022-05-15T00:00:00.000","01-01","12-31","EDUCATION",,,"true","501(C)(3)","2005-08-08T00:00:00.000","true","false","false","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000",,"0","0","1524.36","20",,,,"false","false","false","false","0","0","0","0","1213.19","0","0","1276.92","6500","20","1524.36","0","0",,"8044.36","147802.99","0","147802.99","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","20070422","08/15/23","0.80802"
"20023003320","CO","BIG BROTHERS BIG SISTERS OF SOUTHWEST COLORADO, INC.","742333611","RENEWAL","20193033088","20183031220",,,"true","175 MERCADO STREET, SUITE 109","Durango","CO","81301",,"LA PLATA","P.O. BOX 2154","DURANGO","CO","81302",,"9702473720","9703858491","www.bbig.org","Paul Plvan","2019-10-31T00:00:00.000",,,"2019-10-31T00:00:00.000","2019-10-31T00:00:00.000","2020-05-15T00:00:00.000","01-01","12-31","EDUCATION","PUBLIC,SOCIETY BENEFIT","YOUTH DEVELOPMENT","true","501(C)(3)",,"true","true","false","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000",,"0","286432","35949","56863","0","0",,"false","false","false","false","276532","9900","0","779","-34653","0","0","252558","221011","56863","35949","0","0",,"313823","91234","14193","77041","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","19841105","11/15/22","0.70425"
"20083002493","CO","IZAAK WALTON LEAGUE CHAPTER 34","237455866","RENEWAL","20113010510","20103014892",,,"true","450 FRANCEVILLE COAL MINE RD.","Colorado Springs","CO","80929",,"EL PASO",,,,,,"7196834420","7196835990","www.pikespeakgunclub.org","Robin G Speiser","2011-04-08T00:00:00.000",,,"2011-04-08T00:00:00.000","2011-04-08T00:00:00.000","2012-05-15T00:00:00.000","09-01","12-31","ENVIRONMENT QUALITY,PROTECTION & BEAUTIFICATION",,,"true","501(C)(3)",,"true","false","false","2010-01-01T00:00:00.000","2010-12-31T00:00:00.000",,"0","9711","1888.38","322851.07",,,"IZAAK WALTON LEAGUE OF AMERICA","true","true","false","false","9711","0","0","309.65","365384.66","40216.99","0","427001.53","26442.92","322851.07","1888.38","0","0",,"351182.37","968871.51","37491.68","931379.83","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"CO","19460725","08/15/16","0.0753"
"20083004728","CO","CHEYENNE MOUNTAIN HIGH SCHOOL PTO, INC.","141921984","RENEWAL","20103005087","20093004057",,,"true","1200 CRESTA ROAD","Colorado Springs","CO","80906",,"EL PASO",,,,,,"7194756110",,,"Michelle A Mclean","2010-04-29T00:00:00.000",,,"2010-04-30T00:00:00.000","2010-04-29T00:00:00.000","2011-05-15T00:00:00.000","01-01","12-31","YOUTH DEVELOPMENT",,,"true","501(C)(3)","2011-02-04T00:00:00.000","true","false","false","2009-01-01T00:00:00.000","2009-12-31T00:00:00.000",,"0","13385","1502","0",,,,"false","false","false","false","13385","0","0","19","0","0","750","46361","38332","0","1502","0","750",,"40584","23913","0","23913","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"CO","20041102","08/15/22","0.94451"
"20083006849","CO","BEHOLD THE LAMB MINISTRIES","202298161","RENEWAL","20123012729","20113013339",,,"true","7997 S. IRIS WAY","Littleton","CO","80128",,"JEFFERSON",,,,,,"7203796626","666","beholdthelambministries.org","Mark D Flaxman","2012-04-23T00:00:00.000",,,"2012-04-23T00:00:00.000","2012-04-23T00:00:00.000","2013-05-15T00:00:00.000","01-01","12-31","EDUCATION","RELIGION,SPIRITUAL DEVELOPMENT",,"true","501(C)(3)","2003-12-07T00:00:00.000","true","false","false","2011-01-01T00:00:00.000","2011-12-31T00:00:00.000",,"0","29542.8","562.28","44212.19",,,,"false","false","false","false","29542.8","0","0","0","0","0","0","29542.8","0","44212.19","562.28","0","0",,"44774.47","4160.66","0","4160.66","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20050205","08/15/23","0"
"20113041165","CO","JEWISH INSTITUTE FOR NATIONAL SECURITY AFFAIRS","521233683","INITIAL REGISTRATION","20113041165",,,,"true","1307 NEW YORK AVENUE NW","Washington","DC","20005",,"FAIRFAX",,,,,,"2026673900","2026670601","www.jinsa.org","Yola Johnston","2011-12-05T00:00:00.000",,,"2011-12-05T00:00:00.000","2011-12-02T00:00:00.000","2012-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(3)",,"true","false","false","2010-01-01T00:00:00.000","2010-12-31T00:00:00.000",,"0","2377408","252288","268095",,,,"false","false","false","false","2377408","0","897218","27069","0","0","0","3332140","2653278","268095","252288","0","0",,"3173661","2365983","28169","2337814","0","0","0","false",,,,,,,,,"Corporation","GOOD",,"#200",,"UNITED STATES",,,,"DC","19760924","11/15/22","0.83603"
"20033009002","CO","PLANO LAND TRUST CORPORATION","841559910","RENEWAL","20143006370","20133016401",,,"true","206  MAIN STREET","Wray","CO","80758",,"YUMA","PO BOX 314","WRAY","CO","80758",,"9703325091","9703325022",,"Lance Bohall","2014-02-11T00:00:00.000",,,"2014-02-12T00:00:00.000","2014-02-11T00:00:00.000","2014-11-15T00:00:00.000","07-01","06-30","PUBLIC,SOCIETY BENEFIT",,,"true","501(C)(3)",,"true","false","false","2012-07-01T00:00:00.000","2013-06-30T00:00:00.000",,"0","134059","0","7772",,,,"false","false","false","false","134059","0","0","5171","0","0","0","139230","136655","7772","0","0","0",,"144427","573244","518681","54563","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","20000823","02/15/23","0.94619"
"20093009205","CO","USA FOOTBALL","113667205","REINSTATE RENEWAL","20183040264","20183010300",,,"true","45 NORTH PENNSYLVANIA STREET, SUITE 700","Indianapolis","IN","46204",,"MARION",,,,,,"3176147750","3176147751","www.usafootball.com","Karen Burkitt","2018-12-26T00:00:00.000",,,"2018-12-26T00:00:00.000","2018-12-26T00:00:00.000","2019-05-15T00:00:00.000","01-01","12-31","EDUCATION","RECREATION,SPORTS","YOUTH DEVELOPMENT","true","501(C)(3)","2001-01-04T00:00:00.000","true","false","false","2017-01-01T00:00:00.000","2017-12-31T00:00:00.000",,"0","14249589","0","2542077",,,,"false","false","false","false","14249589","0","16229879","332153","0","0","0","31840024","28886226","2542077","0","0","0",,"31428303","21161691","6858873","14302818","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"VA","20021209","11/15/20","0.91912"
"20083005163","CO","FAITH-N-ACTION, INTERNATIONAL","841088800","INITIAL REGISTRATION - ESTIMATES","20083005163",,,,"false","2005 N 13TH STREET","Grand Junction","CO","81501",,"MESA",,,,,,"9702411677","9702418116",,"Richard A Long","2008-05-17T00:00:00.000",,,"2008-05-27T00:00:00.000","2008-05-17T00:00:00.000","2009-05-15T00:00:00.000","01-01","12-31","EDUCATION","HOUSING,SHELTER","RELIGION,SPIRITUAL DEVELOPMENT","true","501(C)(3)",,"true","false","false","2007-01-01T00:00:00.000","2007-12-31T00:00:00.000",,"0","0","0","0",,,,"false","false","false","false","0","0","0","0","0","0","41","46502","0","0","0","0","41","POSTAGE---SENT OUT LETTERS AND RECEIPTS TO CONTRIBTORS.","41","3345","0","3345","3345","0","0","false",,,,,,,,,"Corporation","WITHDRAWN",,,,"UNITED STATES",,,,"CO","19890703",,"0"
"20123007281","CO","WESTY CFIRE","454612526","RENEWAL","20183024910","20173019406",,,"true","9110 YATES ST","Wesminster","CO","80031",,"ADAMS",,,,,,"3036584500","3037063913","www.ci.westminster.co.us/safety/firedepartm","Sherrie L Leeka","2018-08-07T00:00:00.000",,,"2018-08-09T00:00:00.000","2018-08-07T00:00:00.000","2019-05-15T00:00:00.000","01-01","12-31","EDUCATION",,,"false",,,"false","false","false","2017-01-01T00:00:00.000","2017-12-31T00:00:00.000",,"0","0","0","0",,,,"false","false","true","false","0","0","0","0","1330.49","10141.01","0","11471.5","9948.06","0","0","0","0",,"9948.06","11471.5","9948.06","1523.44","0","0","0","false",,,,,,,,,"NON-PROFIT","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"CO","20080601","08/15/21","1"
"20223007532","CO","POSTPONENOTHING.ORG","863963588","INITIAL REGISTRATION","20223007532",,,,"true","700 PINON HILL ROAD","South Fork","CO","81154",,"RIO GRANDE",,,,,,"9563468133",,"postponenothing.org/","David R Cohen","2022-03-31T00:00:00.000",,,"2022-04-01T00:00:00.000","2022-03-31T00:00:00.000","2023-05-15T00:00:00.000","05-20","12-31","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING",,,"true","501(C)(3)","2012-03-21T00:00:00.000","true","false","false","2021-05-20T00:00:00.000","2021-12-31T00:00:00.000",,"0","28500","0","3000",,,,"false","false","false","false","28500","0","0","0","0","0","0","28500","0","3000","0","0","0",,"3000","25500","8000","17500","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20210520","08/15/23","0"
"20133005226","CO","COLORADO ORGANIZATION OF NURSE LEADERS","841002407","RENEWAL","20223012360","20213034353",,,"true","1935 N. LOGAN ST","Denver","CO","80203",,"DENVER","PO BOX 472904","AUORA","CO","88047",,"3038872184",,"coloradonurseleaders.org","Caleb Dettmann","2022-05-10T00:00:00.000",,,"2022-05-11T00:00:00.000","2022-05-10T00:00:00.000","2023-05-15T00:00:00.000","01-01","12-31","EDUCATION","HEALTH","HUMAN SERVICES","true","501(C)(6)",,"false","false","false","2021-01-01T00:00:00.000","2021-12-31T00:00:00.000",,"0","7200","0","0",,,,"false","false","true","false","7200","0","2027","9","0","0","0","21111","15552","0","0","0","0",,"15552","94162","0","94162","0","0","0","false",,,,,,,,,"501 (C) (6)","GOOD",,"#227",,"UNITED STATES",,,,"CO","19861101","08/15/23","1"
"20143035084","CO","FAMILY TALK ACTION CORPORATION","275071802","RENEWAL","20173028877","20163024648",,,"true","540 ELKTON DRIVE, SUITE 201","Colorado Springs","CO","80907",,"EL PASO","1747 PENNSYLVANIA AV","WASHINGTON","DC","20006",,"7192449300","2028350243","www.drjamesdobson.org/ftahome","Steve Jump","2017-08-24T00:00:00.000",,,"2017-09-01T00:00:00.000","2017-08-24T00:00:00.000","2018-05-15T00:00:00.000","01-01","12-31","RELIGION,SPIRITUAL DEVELOPMENT",,,"true","501(C)(4)",,"false","true","false","2016-01-01T00:00:00.000","2016-12-31T00:00:00.000",,"0","0","7013","61",,,,"false","false","true","true","0","0","0","0","0","0","0","0","0","61","7013","0","0",,"7074","1352","383","969","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES","SUITE 1000",,"UNITED STATES","CA","20100826","08/15/23","0"
"20083004641","CO","ASPEN GROVE JOURNEY","208669300","RENEWAL","20103005316","20093004533",,,"true","346 CRESTA RD","Edwards","CO","81632",,"EAGLE","224 DATURA STREET, SUITE 1312","WEST PALM BEACH","FL","33401",,"5618049797","5618049707",,"Harry Strunk","2010-05-03T00:00:00.000",,,"2010-05-03T00:00:00.000","2010-05-03T00:00:00.000","2011-05-15T00:00:00.000","01-01","12-31","ARTS,CULTURE & HUMANITIES","PUBLIC,SOCIETY BENEFIT","RELIGION,SPIRITUAL DEVELOPMENT","true","501(C)(3)","2003-07-07T00:00:00.000","true","false","false","2009-01-01T00:00:00.000","2009-12-31T00:00:00.000",,"0","5000","0","2345.8",,,,"false","false","false","false","5000","0","0","1132.87","0","0","0","6132.87","45000","2345.8","0","0","0",,"47345.8","128358.85","0","128358.85","0","0","0","false",,,,,,,,,"Corporation","WITHDRAWN",,,,"UNITED STATES",,,"UNITED STATES","CO","20070307",,"0.95045"
"20043006545","CO","WONDERS","841645099","RENEWAL","20173024908","20163028378",,,"true","2364 SANDPIPER DRIVE","Lafayette","CO","80026",,"BOULDER",,,"CO",,,"7209887482","7209887482","wondersinc.org","Marie L. Mcdavid","2017-07-31T00:00:00.000",,,"2017-08-03T00:00:00.000","2017-07-31T00:00:00.000","2018-05-15T00:00:00.000","01-01","12-31","EDUCATION",,,"true","501(C)(3)",,"true","true","false","2016-01-01T00:00:00.000","2016-12-31T00:00:00.000",,"0","0","0","4566",,,,"false","false","false","false","0","0","0","0","0","0","0","5583.49","0","4566","0","0","0",,"4566","1017.45","0","1017.45","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20040422","08/15/23","0"
"20023004525","CO","INTERNATIONAL SERVICE FELLOWSHIP, USA","231644377","RENEWAL","20063009651","20053009208",,,"false","7000 LUDLOW STREET","Upper Darby","PA","19082",,"DELAWARE","P.O. BOX 418","UPPER DARBY","PA","19082",,"6103520581","6103524394","www.interserveusa.org","Robert Dolan","2006-11-09T00:00:00.000",,,"2006-11-09T00:00:00.000","2006-11-09T00:00:00.000","2007-08-15T00:00:00.000","04-01","03-31","RELIGION,SPIRITUAL DEVELOPMENT",,,"true","501(C)(3)",,"true","true","false","2005-04-01T00:00:00.000","2006-03-31T00:00:00.000",,"0","5159396","204032","785399","0","16","N/A","false","false","false","false","5159396","0","0","174890","0","9650","0","5503177","4668163","785399","204032","0","0",,"5657594","9054211","592050","8462161","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","PA","19640925","11/15/22","0.82511"
"20083005329","CO","PUEBLO COMMUNITY HEALTH CENTER FOUNDATION, INC.","041404345","RENEWAL","20103004279","20093005804",,,"true","112 EAST PITKIN AVENUE","Pueblo","CO","81004",,"PUEBLO","310 COLORADO AVENUE","PUEBLO","CO","81004",,"195438718",,"www.pueblochc.org","Janet Fieldman","2010-04-14T00:00:00.000",,,"2010-04-14T00:00:00.000","2010-04-14T00:00:00.000","2011-05-15T00:00:00.000","01-01","12-31","HEALTH",,,"true","501(C)(3)","2007-08-05T00:00:00.000","true","false","false","2009-01-01T00:00:00.000","2009-12-31T00:00:00.000",,"0","20281","29798","72629",,,,"false","false","false","false","20281","0","0","2070","8765","0","0","169685","24103","72629","29798","0","0",,"126530","423311","152916","270395","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","20041122","08/15/23","0.19049"
"20213009946","CO","AMERICAN STUDENT DENTAL ASSOCIATION - COLORADO CHAPTER","352307719","INITIAL REGISTRATION - ESTIMATES","20213009946",,,,"false","13065 EAST 17TH AVENUE","Aurora","CO","80045",,"ADAMS","10565 STARGLOW CT","HIGHLANDS RANCH","CO","80126",,"7203636810",,,"Madison Courtney","2021-04-28T00:00:00.000",,,"2021-04-29T00:00:00.000","2021-04-28T00:00:00.000","2023-11-15T00:00:00.000","07-01","06-30","DISEASES,DISORDERS,& MEDICAL DISCIPLINES","EDUCATION","HEALTH","true","501(C)(3)",,"true","false","false","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000",,"0","0","0","7500",,,"AMERICAN STUDENT DENTAL ASSOCIATION","true","true","false","false","0","0","0","0","10000","0","0","10000","0","7500","0","0","0",,"7500","20000","0","20000","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","20210428","02/15/23","0"
"20083012033","CO","PTA LOUISVILLE ELEMENTARY","562321478","INITIAL REGISTRATION","20083012033",,,,"true","400 HUTCHINSON STREET","Louisville","CO","80027",,"BOULDER",,,,,,"3036666562",,"www.schools.bvsd.org/les","Heather Crouch","2008-11-14T00:00:00.000",,,"2008-11-14T00:00:00.000","2008-11-14T00:00:00.000","2009-11-15T00:00:00.000","07-01","06-30","EDUCATION",,,"true","501(C)(3)","2012-01-01T00:00:00.000","true","false","false","2007-07-01T00:00:00.000","2008-06-30T00:00:00.000",,"0","7894","23489","655",,,"COLORADO CONGRESS OF PTA","true","true","false","false","7894","0","0","223","52392","0","0","62416","31260","655","23489","448","0",,"55852","58518","0","58518","0","0","0","false",,,,,,,,,"PARENT TEACHER ASSOCIATION","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"CO","20011201","02/15/19","0.55969"
"20023003211","CO","DR. A.J. KAUVAR FOUNDATION","742462875","RENEWAL","20113038648","20103007114",,,"true","1625 BROADWAY, SUITE 800","Denver","CO","80202",,"DENVER",,,,,,"3035720055","3035721603","www.ajkauvarfoundation.org","James D Hanegan","2011-11-15T00:00:00.000",,,"2011-11-15T00:00:00.000","2011-11-15T00:00:00.000","2012-05-15T00:00:00.000","01-01","12-31","EDUCATION","HEALTH","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING","true","501(C)(3)",,"true","true","false","2010-01-01T00:00:00.000","2010-12-31T00:00:00.000",,"0","267043","0","14179","0","0",,"false","false","false","false","0","267043","0","12630","0","0","0","298842","294410","14179","0","0","0",,"308589","686429","18539","667890","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19861124","11/15/22","0.95405"
"20193017225","CO","WINSTON KNOLLS FOUNDATION FOR THRIVING WITH AUTISM","832223613","AMENDMENT","20203006690","20203006496",,,"true","2353 HASSELL ROAD","Hoffman Estates","IL","60169",,"COOK",,,,,,"6302833221",,,"Val Belmonte","2020-02-27T00:00:00.000",,,"2020-02-28T00:00:00.000","2020-02-27T00:00:00.000","2020-11-15T00:00:00.000","08-13","06-30","EDUCATION",,,"true","501(C)(3)",,"true","false","false","2018-08-13T00:00:00.000","2019-06-30T00:00:00.000",,"0","579812","1120","15149",,,"THE BANCROFT SCHOOL D/B/A WINSTON KNOLLS EDUCATION GROUP","true","true","false","false","579812","0","0","1058","-21105","0","0","559765","9493","15149","1120","0","0",,"25762","546862","12859","534003","534003","0","0","false",,,,,,,,,"Corporation","GOOD",,"STE 110",,"UNITED STATES",,,,"IL","20180813","02/15/23","0.36849"
"20153037036","CO","LEGEND HIGH SCHOOL BAND BOOSTERS, INC.","263784650","RENEWAL","20173007024","20153038542",,,"true","22219 HILLTOP ROAD","Parker","CO","80138",,"DOUGLAS","P.O. BOX 3393","PARKER","CO","80134",,"3035019645",,,"Monica Ballenger","2017-02-15T00:00:00.000",,,"2017-02-21T00:00:00.000","2017-02-15T00:00:00.000","2017-11-15T00:00:00.000","07-01","06-30","ARTS,CULTURE & HUMANITIES","EDUCATION","YOUTH DEVELOPMENT","true","501(C)(3)","2010-08-10T00:00:00.000","true","false","false","2015-07-01T00:00:00.000","2016-06-30T00:00:00.000",,"0","5064","0","5349",,,,"false","false","false","false","5064","0","94466","24","59975","0","0","159529","168572","5349","0","0","0",,"173921","36734","0","36734","36734","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20081103","02/15/23","0.96924"
"20053000004","CO","TRANSAFRIKA CULTURAL INSTITUTES, INC.","841524957","RENEWAL","20083007090","20073005373",,,"false","18598 E WHITAKER CIRCLE. UNIT: A","Aurora","CO","80015",,"DENVER",,,,,,"3036179675","3036179675","www.transafrikacultural.org","Patrick Amisi","2008-06-22T00:00:00.000",,,"2008-06-25T00:00:00.000","2008-06-22T00:00:00.000","2009-05-15T00:00:00.000","01-01","12-31","ARTS,CULTURE & HUMANITIES","EDUCATION","PUBLIC,SOCIETY BENEFIT","true","501(C)(3)",,"true","false","true","2007-01-01T00:00:00.000","2007-12-31T00:00:00.000",,"0","4830","0","1200",,,,"false","false","false","false","4830","0","0","0","0","0","0","4830","0","1200","0","0","0",,"1200","1500","0","1500","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"CO","19991020","08/15/17","0"
"20173029459","CO","GIRLS WHO CODE, INC.","300728021","RENEWAL","20193029132","20183034754",,,"true","28 WEST 23RD STREET, 7TH FLOOR","New York","NY","10010",,"NEW YORK",,,,,,"6466299735",,"www.girlswhocode.com","Feargus Leggett","2019-09-16T00:00:00.000",,,"2019-09-16T00:00:00.000","2019-09-16T00:00:00.000","2020-05-15T00:00:00.000","01-01","12-31","EDUCATION",,,"true","501(C)(3)","2007-09-12T00:00:00.000","true","true","false","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000",,"0","22164367","861328","1451357",,,,"false","false","false","false","22164367","0","725518","137997","-159142","0","0","23089564","11744561","1451357","861328","0","0",,"14057246","29781493","764200","29017293","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"DE","20120328","11/15/22","0.83548"
"20033007600","CO","COMMUTING SOLUTIONS","841594869","AMENDMENT","20173020165","20173016645",,,"true","287 CENTURY CIRCLE","Louisville","CO","80027",,"BOULDER",,,,,,"3036044383","3032232887","www.commutingsolutions.org","Audrey Debarros","2017-06-27T00:00:00.000",,,"2017-06-27T00:00:00.000","2017-06-27T00:00:00.000","2017-05-15T00:00:00.000","01-01","12-31","COMMUNITY IMPROVEMENT,CAPACITY BUILDING","PUBLIC,SOCIETY BENEFIT",,"true","501(C)(3)","2003-01-02T00:00:00.000","true","false","false","2015-01-01T00:00:00.000","2015-12-31T00:00:00.000",,"0","220528","13400","63232",,,,"false","false","false","false","220528","0","497591","-432","0","0","0","727343","534731","63232","13400","0","0",,"611363","325162","65297","259865","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20010703","08/15/23","0.87465"
