"spid","fileid","actiontypecode","actiontype","actionrefid","recordstatuscd","recordstatus","lastname","firstname","middlename","suffix","organizationname","address1","address2","city","state","country","zipcode","zipcode4","assignor"
"1234540","1348640","A","add",,"A","active",,,,,"Cellco Partnership, as Marketing Agent","One Verizon Way",,"Basking Ridge","NJ","United States","07920",,"0"
"424225","421785","A","add",,"A","active",,,,,"ELLEN EQUIPMENT,LLC",,,,,,,,"0"
"1376869","1574275","A","add",,"A","active",,,,,"TECHNOLOGY CREDIT UNION","2010 N FIRST ST. STE 206",,"SAN JOSE","CA","United States","95131",,"0"
"137969","143579","A","add",,"A","active",,,,,"RALEIGH AMERICA INC.","6004 S 190TH ST., SUITE 101",,"KENT","WA","United States","98032",,"0"
"136309","142038","A","add",,"I","inactive",,,,,"BANK OF COLORADO",,,,,,,,"0"
"349010","348243","A","add",,"A","active",,,,,"FIRST NATIONAL BANK OF HEREFORD","PO BOX  1033",,"HEREFORD","TX","United States","79045",,"0"
"838694","826851","A","add",,"A","active",,,,,"NUVISTA FEDERAL CREDIT UNION","2711 COMMERCIAL WAY","PO BOX 1085","MONTROSE","CO","United States","81402",,"0"
"1473987","1717108","A","add",,"A","active",,,,,"Wells Fargo Bank, N.A.","800 Walnut Street, F0005-044",,"Des Moines","IA","United States","50309",,"0"
"1079657","1106450","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"119377","125696","A","add",,"A","active",,,,,"BANK ONE, N.A. WITH COLUMBUS, OHIO AS ITS MAIN OFFICE",,,,,,,,"0"
"1107847","1150495","A","add",,"A","active",,,,,"GENEVA CAPITAL, LLC","522 BROADWAY STREET","SUITE 4","ALEXANDRIA","MN","United States","56308",,"0"
"682145","673301","A","add",,"A","active",,,,,"VIEWPOINT BANK","1309 W. 15TH ST,","SUITE 400","PLANO","TX","United States","75075",,"0"
"1278729","1419212","A","add",,"A","active",,,,,"Polar Ice, Inc.","5001 E. 38th Ave.",,"Denver","CO","United States","80207",,"0"
"432264","429654","A","add",,"A","active",,,,,"US BANCORP BUSINESS EQUIPMENT FINANCE GROUP","1150 AMERICAN BLVD E SUITE 450",,"BLOOMINGTON","MN","United States","55425",,"0"
"1066352","1086010","A","add",,"A","active",,,,,"Capital One, N.A.","P.O. Box 660070",,"Sacramento","CA","United States","95866",,"1"
"1150161","1217178","A","add",,"A","active",,,,,"DEERE & COMPANY","6400 NW 86TH ST",,"JOHNSTON","IA","United States","50131",,"0"
"535783","529230","A","add",,"A","active",,,,,"SAN LUIS VALLEY FEDERAL BANK","P.O. BOX 780",,"ALAMOSA","CO","United States","81101",,"0"
"1462019","1703216","A","add",,"A","active",,,,,"Lohmiller & Company DBA Carrier West","4800 Osage St #100",,"Denver","CO","United States","80221",,"0"
"1040224","1045130","A","add",,"A","active",,,,,"Sheffield Financial, A Division of Branch Banking and Trust Company","PO Box 1704",,"Clemmons","NC","United States","27012",,"0"
"563271","556203","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1391496","1596912","A","add",,"A","active",,,,,"United States of America acting through the Farm Service Agency","PO Box 97",,"Hugo","CO","United States","80821",,"0"
"1255297","1381685","A","add",,"A","active",,,,,"Management Systems of Colorado","14111 E Alameda Ave","Suite # 200","Aurora","CO","United States","80012",,"0"
"652269","643790","A","add",,"A","active",,,,,"HSBC BANK NEVADA, N.A.","PO BOX 660070",,"SACRAMENTO","CA","United States","95866",,"0"
"1428223","1653958","A","add",,"A","active",,,,,"Alliance Health Partners","155 Printers Pkwy","Ste 200","Colorado Springs","CO","United States","80910",,"0"
"1232730","1345807","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"482541","477392","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"783554","772627","A","add",,"A","active",,,,,"VFI-SPV SL VII, CORP","6340 SOUTH 3000 EAST","SUITE 400","SALT LAKE CITY","UT","United States","84121",,"0"
"1284825","1428805","A","add",,"A","active",,,,,"Bank of Estes Park","P.O. Box 2390",,"Estes Park","CO","United States","80517",,"0"
"360688","359684","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"564030","556953","A","add",,"A","active",,,,,"WELLS FARGO FINANCIAL LEASING INC","365 WEST PASSAIC ST",,"ROCHELLE PARK","NJ","United States","07662",,"0"
"1082173","1110459","A","add",,"A","active",,,,,"Centura Health","8140 South Holly St",,"Centennial","CO","United States","80122",,"0"
"1473966","1717080","A","add",,"A","active",,,,,"Caterpillar Financial Services Corporation","2120 West End Avenue",,"Nashville","TN","United States","37203",,"0"
"163260","167433","A","add",,"A","active",,,,,"DEERE CREDIT, INC.","6400 NW 86TH STREET",,"JOHNSTON","IA","United States","50131",,"0"
"1058338","1073480","A","add",,"A","active",,,,,"Exempla Good Samaritan Medical Center","200 Exempla Circle",,"Lafayette","CO","United States","80026",,"0"
"991108","968768","A","add",,"A","active",,,,,"CAPITAL ONE, N.A.","PO BOX 660070",,"SACRAMENTO","CA","United States","95866",,"1"
"782652","771755","A","add",,"A","active",,,,,"ALAMOSA STATE BANK","PO BOX 1098",,"ALAMOSA","CO","United States","81101",,"0"
"547087","540291","A","add",,"A","active",,,,,"WELLS FARGO BANK, NATIONAL ASSOCIATION","P O BOX 659713",,"SAN ANTONIO","TX","United States","78265",,"0"
"481313","476236","A","add",,"A","active",,,,,"JOHN DEERE CONSTRUCTION & FORESTRY COMPANY",,,,,,,,"0"
"525290","519085","A","add",,"A","active",,,,,"BANK OF AMERICA, N.A","2740 AIRPORT DRIVE","SUITE 300","COLUMBUS","OH","United States","43219",,"0"
"259638","260700","A","add",,"A","active",,,,,"COOPERATIEVE CENTRALE RAIFFEISEN-BOERENLEENBANK B.A., ""RABOBANK INTERNATIONAL"", NEW YORK BRANCH, AS AGENT",,,,,,,,"0"
"828767","817086","A","add",,"A","active",,,,,"EXEMPLA HEALTHCARE BUSINESS OFFICE","2480 WEST 26TH AVENUE","SUITE 200B","DENVER","CO","United States","80211",,"0"
"1293743","1442988","A","add",,"A","active",,,,,"COLORADO BUSINESS BANK","1099 18th Street","Ste 3000","Denver","CO","United States","80202",,"0"
"1474053","1717188","A","add",,"A","active",,,,,"ELEVATIONS CREDIT UNION","P O BOX 9004",,"BOULDER","CO","United States","80301",,"0"
"660567","651961","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"168060","171986","A","add",,"A","active",,,,,"FIRST NTL BANK IN LAMAR","200 S MAIN",,"LAMAR","CO","United States","81052",,"0"
