Licensee Name,Doing Business As,License Type,Expiration,Street Address,City,State,Zip,Location,Counties
"7-ELEVEN, INC",7- ELEVEN STORE 32386J,Fermented Malt Beverage Off (city),11/08/2022,4710 CENTENNIAL BLVD,Colorado Springs,CO,809193305,"4710 CENTENNIAL BLVD
Colorado Springs, CO 809193305
(38.899586, -104.851554)",1447
THE CLARK LIQUOR COMPANY LLC,CLARK LIQUOR STORE,Liquor Store (county),10/21/2022,54175 COUNTY ROAD 129,Clark,CO,80428,"54175 COUNTY ROAD 129
Clark, CO 80428
(40.706397, -106.918979)",1066
G & Y CORPORATION,VILLAGE LIQUORS,Liquor Store (city),11/07/2022,5305 WEST 38TH AVENUE  UNIT D,Wheat Ridge,CO,80212,"5305 WEST 38TH AVENUE UNIT D
Wheat Ridge, CO 80212
(39.769308, -105.054876)",1008
DANDELIONS CAFE LLC,DANDELIONS CAFE,Beer & Wine (county),11/12/2022,1552 BERGEN PARKWAY UNIT 305,Evergreen,CO,80439,"1552 BERGEN PARKWAY UNIT 305
Evergreen, CO 80439
(39.687314, -105.361606)",1008
TACO BOULDER LLC,"T-ACO, AN URBAN TAQUERIA",Hotel & Restaurant (city),11/09/2022,1175 WALNUT STREET,Boulder,CO,80302,"1175 WALNUT STREET
Boulder, CO 80302
(40.016814, -105.279904)",85
SAS INC,WILLIAM VILLAGE LIQUOR,Liquor Store (city),11/05/2022,655 30TH STREET,Boulder,CO,80303,"655 30TH STREET
Boulder, CO 80303
(39.99927, -105.253127)",85
MKY INC,FLORIDA LIQUORS,Liquor Store (city),10/31/2022,7597 WEST FLORIDA AVENUE,Lakewood,CO,80232,"7597 WEST FLORIDA AVENUE
Lakewood, CO 80232
(39.689458, -105.079393)",1008
DILLON COMPANIES LLC,KING SOOPERS INC NO55,Fermented Malt Beverage Off (city),11/02/2022,9983 N WADSWORTH PKWY,Westminster,CO,800214249,"9983 N WADSWORTH PKWY
Westminster, CO 800214249
(39.87749, -105.095609)",1008
LYNFRED WINERY INC,LYNFRED WINERY,Winery Direct Shipper's Permit,11/06/2022,15 S ROSELLE RD,Roselle,IL,601722027,"15 S ROSELLE RD
Roselle, IL 601722027
(41.983181, -88.080267)",1866
TAVERN 16 STREET INC,OTRA VEZ,Hotel & Restaurant (city),09/30/2022,614 16TH STREET,Denver,CO,80202,"614 16TH STREET
Denver, CO 80202
(39.744594, -104.991531)",1444
T AND S COLORADO LLC,ORIGINAL AURORA LIQUOR,Liquor Store (city),10/17/2022,11651 EAST MONTVIEW BLVD,Aurora,CO,80010,"11651 EAST MONTVIEW BLVD
Aurora, CO 80010",
CHIPOTLE MEXICAN GRILL INC,CHIPOTLE MEXICAN GRILL,Hotel & Restaurant (city),10/27/2022,14255 WEST COLFAX DR UNIT A,Lakewood,CO,80401,"14255 WEST COLFAX DR UNIT A
Lakewood, CO 80401
(39.733671, -105.159799)",1008
HOLLOWELL HOLLOWELL HOLLOWELL LYONS LLC,PLAINS BAR,Tavern (city),09/19/2022,331 4TH STREET,Hugo,CO,80821,"331 4TH STREET
Hugo, CO 80821
(39.134576, -103.470589)",30
FLX GROUP LLC,VINIFERA,Winery Direct Shipper's Permit,11/29/2022,9782 RTE 414,Valois,NY,14841,"9782 RTE 414
Valois, NY 14841
(42.549504, -76.86978)",2144
LUCILE'S CREOLE CAFE BOULDER LLC,LUCILE'S CREOLE CAFE,Hotel & Restaurant (city),11/25/2022,2124 14TH STREET,Boulder,CO,80302,"2124 14TH STREET
Boulder, CO 80302
(40.020019, -105.277922)",85
RENATUS INC,CASA MARGARITAS NO. 3,Hotel & Restaurant (city),08/21/2022,8196 COLORADO BLVD # N-11,Firestone,CO,80504,"8196 COLORADO BLVD # N-11
Firestone, CO 80504
(40.11985, -104.94201)",1072
LTF CLUB OPERATIONS COMPANY INC,LIFE CAFE,Lodging & Entertainment (City),12/11/2022,300 SUMMIT BOULEVARD,Broomfield,CO,80021,"300 SUMMIT BOULEVARD
Broomfield, CO 80021
(39.926648, -105.141647)",85
HPL INC,HOLIDAY PLAZA LIQUOR,Liquor Store (city),10/23/2022,1842 W 92ND AVE,Federal Heights,CO,802605301,"1842 W 92ND AVE
Federal Heights, CO 802605301
(39.863492, -105.009384)",82
"STINKER STORES CO, INC","STINKER STORES CO, INC",Fermented Malt Beverage Off (city),11/01/2022,601 MAIN STREET,Fort Morgan,CO,80701,"601 MAIN STREET
Fort Morgan, CO 80701
(40.254291, -103.801498)",1059
1320 REPUBLIC DR OWNER LP,SPRINGHILL SUITES COLORADO SPRINGS NORTHWEST,Lodging & Entertainment (City),11/07/2022,1320 REPUBLIC DRIVE,Colorado Springs,CO,80920,"1320 REPUBLIC DRIVE
Colorado Springs, CO 80920
(38.988285, -104.801758)",1447
DINGDI HIBACHI SUSHI INC,AWI SUSHI,Hotel & Restaurant (city),09/18/2022,5070 NORTH NEVADA AVENUE UNIT 110,Colorado Springs,CO,80918,"5070 NORTH NEVADA AVENUE UNIT 110
Colorado Springs, CO 80918
(38.901808, -104.817562)",1447
TRI-STATE INNOVATIONS -1 LLC,DIESEL BARBERSHOP,Beer & Wine (city),01/04/2023,5131 WEST 120TH AVENUE - BROOMFIELD PLAZA,Broomfield,CO,80020,"5131 WEST 120TH AVENUE - BROOMFIELD PLAZA
Broomfield, CO 80020",
GIODONE RESTAURANT INC,GIODONE'S AG PALACE,Tavern (city),12/12/2022,1001 BEULAH AVE,Pueblo,CO,81004,"1001 BEULAH AVE
Pueblo, CO 81004
(38.249545, -104.634617)",34
ARAMARK ENTERTAINMENT LLC,GOTHIC THEATRE,Tavern (city),12/15/2022,3263 SOUTH BROADWAY,Englewood,CO,80113,"3263 SOUTH BROADWAY
Englewood, CO 80113
(39.657641, -104.987687)",1395
SALVADOR KIM Y SALVADOR BONG S,KS LIQUOR,Liquor Store (city),12/07/2022,2060 S ACADEMY BLVD,Colorado Springs,CO,809102447,"2060 S ACADEMY BLVD
Colorado Springs, CO 809102447
(38.803084, -104.757643)",1447
TGI FRIDAYS OF THE ROCKIES INC,TGI FRIDAYS,Hotel & Restaurant (city),12/02/2022,125 KEN PRATT BOULEVARD,Longmont,CO,80501,"125 KEN PRATT BOULEVARD
Longmont, CO 80501
(40.152366, -105.094678)",85
DRAGONFLY ENTERTAINMENT GROUP LLC,BLUSH COFFEE BAR AND LOUNGE,Tavern (city),12/11/2022,1526 EAST COLFAX AVENUE,Denver,CO,80218,"1526 EAST COLFAX AVENUE
Denver, CO 80218
(39.740011, -104.969064)",1444
MICHITAKA KIKUCHI,KIKI'S JAPANESE RESTAURANT,Hotel & Restaurant (city),11/21/2022,2440 SOUTH COLORADO BLVD,Denver,CO,80222,"2440 SOUTH COLORADO BLVD
Denver, CO 80222
(39.672513, -104.940616)",1444
THE LOST CAJUN SOUTHLANDS LLC,THE LOST CAJUN SOUTHLANDS,Hotel & Restaurant (city),11/27/2022,6105 SOUTH MAIN STREET SUITE 104-F,Aurora,CO,80016,"6105 SOUTH MAIN STREET SUITE 104-F
Aurora, CO 80016
(39.605584, -104.709185)",1395
DANGER ZONE CALZONES LLC,FULL AFTERBURNER CALZONES,Hotel & Restaurant (city),11/09/2022,32 NORTH BROADWAY,Denver,CO,80203,"32 NORTH BROADWAY
Denver, CO 80203
(39.717185, -104.987512)",1444
BIG FELLA INC,BIG FELLA WINE & LIQUOR,Liquor Store (city),12/02/2022,965 SOUTH 1ST STREET UNIT A,Bennett,CO,80102,"965 SOUTH 1ST STREET UNIT A
Bennett, CO 80102
(39.743481, -104.433388)",82
KRG BHTT LLC,BRICK HOUSE TAVERN & TAP #20224,Hotel & Restaurant (city),12/06/2022,19320 COTTONWOOD DRIVE,Parker,CO,80138,"19320 COTTONWOOD DRIVE
Parker, CO 80138
(39.552148, -104.772213)",3133
JAIME'S MEXICAN RESTAURANT LLC,JAIME'S MEXICAN RESTAURANT,Tavern (city),11/30/2022,1910 SOUTH DEPEW STREET,Denver,CO,80227,"1910 SOUTH DEPEW STREET
Denver, CO 80227
(39.681555, -105.057257)",1008
CO MGMT LLC,RHINO LIQUORS,Liquor Store (county),09/24/2022,6820 CO-82,Glenwood Springs,CO,81601,"6820 CO-82
Glenwood Springs, CO 81601",
AC TENNYSON LLC,ATOMIC COWBOY/DENVER BISCUIT CO/FAT SULLY'S,Hotel & Restaurant (city),12/10/2022,4275 TENNYSON STREET,Denver,CO,80212,"4275 TENNYSON STREET
Denver, CO 80212
(39.774472, -105.044008)",1444
V&C LLC,MARYHILL WINERY,Importer (vinous & spirituous),12/11/2022,9774 SR 14,Goldendale,WA,98620,"9774 SR 14
Goldendale, WA 98620
(45.671435, -120.884972)",3195
RED SQUARE BISTRO LLC,RED SQUARE BISTRO,Hotel & Restaurant (city),12/08/2022,1512 LARIMER STREET UNIT 38-R,Denver,CO,80202,"1512 LARIMER STREET UNIT 38-R
Denver, CO 80202
(39.748796, -104.998)",1444
ST JULIEN PARTNERS LLC,ST JULIEN HOTEL,Hotel & Restaurant (city),11/23/2022,900 WALNUT STREET,Boulder,CO,80302,"900 WALNUT STREET
Boulder, CO 80302
(40.01626, -105.282634)",85
PARISI FOOD INC,PARISI AN ITALIAN MARKET & DELI,Hotel & Restaurant (city),10/21/2022,4401 TENNYSON STREET,Denver,CO,802122309,"4401 TENNYSON STREET
Denver, CO 802122309
(39.776789, -105.043987)",1444
CJB EATS INC,HIGH PLAINS DINER,Hotel & Restaurant (city),11/24/2022,100 EAST BENNETT AVE. UNIT 2,Bennett,CO,80102,"100 EAST BENNETT AVE. UNIT 2
Bennett, CO 80102
(39.752795, -104.432419)",82
GINOS SPORTS BAR LLC,GINOS SPORTS BAR LLC,Tavern (city),01/02/2023,991 E MAIN ST,Trinidad,CO,810822724,"991 E MAIN ST
Trinidad, CO 810822724
(37.172281, -104.495122)",1013
MURPHY OIL USA INC,MURPHY EXPRESS 8732,Fermented Malt Beverage Off (city),12/22/2022,14375 LINCOLN STREET,Thornton,CO,80241,"14375 LINCOLN STREET
Thornton, CO 80241",
DOZORTSEV & SONS ENTERPRISES LTD,DOZORTSEV & SONS ENTERPRISES LTD,Importer (vinous & spirituous),12/04/2022,10 21ST STREET BLDG B2,Brooklyn,NY,112321138,"10 21ST STREET BLDG B2
Brooklyn, NY 112321138
(40.664961, -73.999267)",2090
LIONSHEAD STORE LLC,ALPINE WINE AND SPIRITS,Delivery Permit,,2109 NORTH FRONTAGE RD WEST SPACE H,Vail,CO,816574897,"2109 NORTH FRONTAGE RD WEST SPACE H
Vail, CO 816574897
(39.631687, -106.41582)",1446
TURLEY WINE COMPANY LLC,TURLEY WINE COMPANY LLC,Limited Winery,10/28/2022,3553  E  ROAD,Palisade,CO,81526,"3553 E ROAD
Palisade, CO 81526
(39.077444, -108.395211)",1015
"HAYKIN FAMILY CIDERY, LLC",HAYKIN FAMILY CIDER,Winery Direct Shipper's Permit,11/04/2022,12001 EAST 33RD AVENUE UNIT D,Aurora,CO,80010,"12001 EAST 33RD AVENUE UNIT D
Aurora, CO 80010
(39.763875, -104.848209)",82
CONCERT RANCH LLC,THE RANCH COUNTRY CLUB,Hotel & Restaurant / Optional (city),10/15/2022,11887 TEJON STREET,Westminster,CO,80234,"11887 TEJON STREET
Westminster, CO 80234
(39.911909, -105.008584)",82
CASA 1921 LLC,CASA 1921 LLC,Importer (vinous & spirituous),10/05/2022,84 NE 410 LOOP SUITE 291,San Antonio,TX,78216,"84 NE 410 LOOP SUITE 291
San Antonio, TX 78216",
BRINKER RESTAURANTCORPORATION,CHILI'S GRILL & BAR,Hotel & Restaurant (county),11/06/2022,8454 S KIPLING PKWY,Littleton,CO,80127,"8454 S KIPLING PKWY
Littleton, CO 80127
(39.565381, -105.109848)",1008
CAMERON MITCHELL RESTAURANTS LLC,OCEAN PRIME,Hotel & Restaurant (city),10/15/2022,8000 EAST BELLEVIEW AVENUE UNIT C-10,Greenwood Village,CO,80111,"8000 EAST BELLEVIEW AVENUE UNIT C-10
Greenwood Village, CO 80111
(39.623998, -104.895964)",1395
518 WINE BAR LLC,518 WHISKEY & WINE BAR,Tavern (city),09/30/2022,518 YAMPA AVENUE,Craig,CO,81625,"518 YAMPA AVENUE
Craig, CO 81625
(40.514501, -107.54726)",1016
BRODIES LLC,VINTAGE,Hotel & Restaurant (city),09/20/2022,12 VAIL ROAD  SUITE 1,Vail,CO,81657,"12 VAIL ROAD SUITE 1
Vail, CO 81657
(39.642892, -106.37822)",1446
RIAL DE MINAS II INC.,REAL DE MINAS MEXICAN GRILL II,Hotel & Restaurant (city),09/16/2022,14035 E EVANS AVE,Aurora,CO,80014,"14035 E EVANS AVE
Aurora, CO 80014
(39.679191, -104.826272)",1395
HAAS GNG LLC,KRAZY KARLS PIZZA,Beer & Wine (city),11/07/2022,2620 SOUTH TIMBERLINE AVE UNIT D5,Fort Collins,CO,80525,"2620 SOUTH TIMBERLINE AVE UNIT D5
Fort Collins, CO 80525
(40.55055, -105.038955)",1012
DETOUR MANAGEMENT LLC,THE WHISTLESTOP STATION,Fermented Malt Beverage Off (city),10/05/2022,315 GREENE STREET,Silverton,CO,81433,"315 GREENE STREET
Silverton, CO 81433",
CIRCLE K STORES INC,CIRCLE K STORE #2709898,Fermented Malt Beverage Off (city),04/02/2023,2200 W EVANS,ENGLEWOOD,CO,801101022,"2200 W EVANS
ENGLEWOOD, CO 801101022
(39.678672, -105.013833)",1444
SWISS CHALET OF WOODLAND PARK,SWISS CHALET,Hotel & Restaurant (city),11/17/2022,19263 EAST US HIGHWAY 24,Woodland Park,CO,80863,"19263 EAST US HIGHWAY 24
Woodland Park, CO 80863",
AMULET ESTATE LLC,TUCK BECKSTOFFER WINES / AMULET ESTATE,Winery Direct Shipper's Permit,12/04/2022,230 NORTH CRYSTAL SPRINGS ROAD,Saint Helena,CA,94574,"230 NORTH CRYSTAL SPRINGS ROAD
Saint Helena, CA 94574
(38.554518, -122.497148)",1172
ILLOGICALE BREWING COMPANY,LOVELAND ALEWORKS,Manufacturer (brewery),10/23/2022,118 W 4TH ST,Loveland,CO,805375523,"118 W 4TH ST
Loveland, CO 805375523
(40.395499, -105.077286)",1012
THE TAVERN AT LOWRY INC,THE TAVERN AT LOWRY,Tavern (city),10/13/2022,7401 EAST 1ST AVENUE,Denver,CO,802306910,"7401 EAST 1ST AVENUE
Denver, CO 802306910
(39.718696, -104.900936)",1444
EXTANT BREWING COMPANY LLC,RIVER NORTH BREWERY,Manufacturer (brewery),10/23/2022,6021 WASHINGTON ST #A,Denver,CO,80216,"6021 WASHINGTON ST #A
Denver, CO 80216
(39.806313, -104.978087)",82
PISCIS UN LIMITED,FISH HOSTEL,Tavern (city),09/16/2022,1217 20TH STREET,Denver,CO,80202,"1217 20TH STREET
Denver, CO 80202
(39.752384, -104.991829)",1444
MILLION DYNASTY LLC,THE LAUGHING GOAT COFFEEHOUSE,Beer & Wine (city),10/16/2022,1709 PEARL STREET,Boulder,CO,803025516,"1709 PEARL STREET
Boulder, CO 803025516
(40.019315, -105.273055)",85
SAFEWAY STORE FORTY SIX INC,SAFEWAY STORE # 1532,Fermented Malt Beverage Off (city),11/19/2022,220 S ELIZABETH ST,Elizabeth,CO,80107,"220 S ELIZABETH ST
Elizabeth, CO 80107",
"TRIYU, INC. & 7-ELEVEN, INC.",7 ELEVEN STORE 37221A,Fermented Malt Beverage Off (city),11/30/2022,23830 EAST SMOKY HILL ROAD,Aurora,CO,80016,"23830 EAST SMOKY HILL ROAD
Aurora, CO 80016
(39.599721, -104.711016)",1395
APRO LLC,ROCKET #6522,Fermented Malt Beverage Off (city),09/22/2022,7995 N FEDERAL BLVD,Westminster,CO,80030,"7995 N FEDERAL BLVD
Westminster, CO 80030
(39.841437, -105.024947)",82
TARGET CORPORATION,TARGET STORE T2183,Fermented Malt Beverage Off (city),09/27/2022,2171 PRAIRIE CENTER PKWY,Brighton,CO,80601,"2171 PRAIRIE CENTER PKWY
Brighton, CO 80601
(39.954743, -104.777701)",82
VINCENT ARROYO WINERY,VINCENT ARROYO,Winery Direct Shipper's Permit,10/30/2022,2361 GREENWOOD AVE,Calistoga,CA,94515,"2361 GREENWOOD AVE
Calistoga, CA 94515
(38.59564, -122.587199)",1172
SOUTH PARK CIGARS LLC,SOUTH PARK CIGARS LLC,Tavern (city),10/11/2022,519 MAIN STREET,Fairplay,CO,80440,"519 MAIN STREET
Fairplay, CO 80440
(39.224343, -106.001394)",1062
MANHATTAN BAR LLC,MANHATTAN BAR,Tavern (city),09/04/2022,618 HARRISON AVENUE,Leadville,CO,80461,"618 HARRISON AVENUE
Leadville, CO 80461
(39.249364, -106.292161)",1010
BJ'S RESTAURANT OPERATIONS COMPANY,BJ'S RESTAURANT AND BREWHOUSE,Hotel & Restaurant (city),08/11/2022,14245 WEST COLFAX AVENUE,Lakewood,CO,80401,"14245 WEST COLFAX AVENUE
Lakewood, CO 80401
(39.735169, -105.159493)",1008
MAYACAMA FARMS LLC,BOICH FAMILY CELLAR,Winery Direct Shipper's Permit,12/06/2022,3524 SILVERADO TRAIL NORTH,Saint Helena,CA,94574,"3524 SILVERADO TRAIL NORTH
Saint Helena, CA 94574
(38.546581, -122.490482)",1172
TWISTED ROOTS WINE LLC,TWISTED ROOTS WINE,Winery Direct Shipper's Permit,12/10/2022,2 WEST LOCKEFORD STREET,Lodi,CA,95240,"2 WEST LOCKEFORD STREET
Lodi, CA 95240
(38.137779, -121.272179)",1181
BRECK ONE LLC,QUANDARY GRILLE,Hotel & Restaurant (city),11/28/2022,505 SOUTH MAIN STREET UNIT C-1,Breckenridge,CO,80424,"505 SOUTH MAIN STREET UNIT C-1
Breckenridge, CO 80424
(39.476266, -106.044542)",1070
SOUTH FORK HOSPITALITY LLC,WOLF CREEK SKI LODGE,Lodging & Entertainment (City),10/26/2022,31042 WEST HIGHWAY 160,South Fork,CO,81154,"31042 WEST HIGHWAY 160
South Fork, CO 81154
(37.662295, -106.648195)",35
ADAMS CITY LIQUOR INC,CORK AND KEG LIQUORS,Liquor Store (city),08/02/2022,6935 LOWELL BOULEVARD,Westminster,CO,800302654,"6935 LOWELL BOULEVARD
Westminster, CO 800302654
(39.822843, -105.034469)",82
TRUE GRITS OF MORGAN COUNTY INC,TRUE GRITS OF MORGAN COUNTY,Hotel & Restaurant (city),11/02/2022,919 W EDISON STREET,Brush,CO,80723,"919 W EDISON STREET
Brush, CO 80723
(40.255135, -103.630709)",1059
BLOOMBERRIES BOX CART LLC,BLOOMBERRIES BOX CART,Optional Premises (city),09/27/2022,1209 MANFORD AVENUE EVENT CENTER & PAVILION,Estes Park,CO,80517,"1209 MANFORD AVENUE EVENT CENTER & PAVILION
Estes Park, CO 80517",
LUMBERJACK HOSPITALITY LLC,CRAVE HOTDOGS & BARBECUE,Hotel & Restaurant (city),10/12/2022,6300 EAST HAMPDEN AVENUE BUILDING 1 SUITE A,Denver,CO,80222,"6300 EAST HAMPDEN AVENUE BUILDING 1 SUITE A
Denver, CO 80222
(39.652999, -104.915689)",1444
PROJECT 1901 LLC,GRAND AVENUE GRILL,Hotel & Restaurant (city),10/25/2022,678 GRAND AVENUE,Eagle,CO,81631,"678 GRAND AVENUE
Eagle, CO 81631
(39.64988, -106.834477)",1446
O'SOLE MIO INC,PELLEGRINI CUCINA ITALIANA,Hotel & Restaurant (city),10/20/2022,2400 17TH STREET,Greeley,CO,80634,"2400 17TH STREET
Greeley, CO 80634
(40.412536, -104.716875)",1072
"EAGLE VENTURES, III LLC",EAGLE WINE & SPIRITS,Liquor Store (city),11/11/2022,1060 BAPTIST ROAD,Monument,CO,80132,"1060 BAPTIST ROAD
Monument, CO 80132",
SAAVEDRA GRILL LLC,LAS FAJITAS MEXICAN RESTAURANT,Hotel & Restaurant (city),11/06/2022,2680 SOUTH HAVANA STREET UNIT A,Aurora,CO,80014,"2680 SOUTH HAVANA STREET UNIT A
Aurora, CO 80014
(39.668072, -104.86609)",1395
MURPHY OIL USA INC,MURPHY EXPRESS #8897,Fermented Malt Beverage Off (city),09/14/2022,18261 GREEN VALLEY RANCH BLVD,Denver,CO,80249,"18261 GREEN VALLEY RANCH BLVD
Denver, CO 80249
(39.783789, -104.775612)",1444
CHOOK ON ORCHARD LLC,CHOOK CHICKEN,Hotel & Restaurant (city),10/12/2022,2500 EAST ORCHARD ROAD UNIT C,Littleton,CO,80121,"2500 EAST ORCHARD ROAD UNIT C
Littleton, CO 80121
(39.609704, -104.958117)",1395
"EL JEBOWL, LLC",BOWLSKI'S,Tavern (county),01/08/2023,280 FAVRE LANE,El Jebel,CO,81623,"280 FAVRE LANE
El Jebel, CO 81623
(39.396221, -107.092086)",1446
RCM FOOD CONCEPTS LLC,LIL RICCIS,Hotel & Restaurant (city),08/02/2022,5322 DTC BLVD STE 100,Greenwood Village,CO,80111,"5322 DTC BLVD STE 100
Greenwood Village, CO 80111
(39.618754, -104.889756)",1395
NORTHSIDE GRAB & GO LLC,NORTHSIDE GRAB & GO,Hotel & Restaurant (city),10/10/2022,2271 NORTH FRONTAGE ROAD UNIT C,Vail,CO,81657,"2271 NORTH FRONTAGE ROAD UNIT C
Vail, CO 81657
(39.628741, -106.42059)",1446
ETHYL AMBROSIA LLC,ETHYL AMBROSIA LLC,Winery Direct Shipper's Permit,12/30/2022,12440 TRAIL DRIVER ROAD SUITE 207,Austin,TX,78737,"12440 TRAIL DRIVER ROAD SUITE 207
Austin, TX 78737
(30.23153, -98.004884)",755
THREE GARYS LLC,THE PALISADE LIVERY SALOON,Tavern (city),09/19/2022,215 SOUTH MAIN STREET,Palisade,CO,81526,"215 SOUTH MAIN STREET
Palisade, CO 81526",
BENIHANA NATIONAL CORP,BENIHANA OF TOKYO,Hotel & Restaurant (city),10/05/2022,3295 S TAMARAC DR,Denver,CO,802314360,"3295 S TAMARAC DR
Denver, CO 802314360
(39.656236, -104.899193)",1444
TASTES 5280 LLC,TASTES 5280/TAPAS SKY BAR/MODERN MARKET/SILVER BULLET SPORTS BAR/LITTLE MAN ICE CREAM,Tavern (city),10/28/2022,9100 PENA BLVD CONCOURSE C,Denver,CO,80249,"9100 PENA BLVD CONCOURSE C
Denver, CO 80249",
ESTEP BRENDA M,CHEYENNE TAVERN,Tavern (city),11/29/2022,267 S 1ST E,Cheyenne Wells,CO,80810,"267 S 1ST E
Cheyenne Wells, CO 80810
(38.821008, -102.346343)",1399
TRINIDAD LANES LLC,TRINIDAD LANES LLC,Tavern (city),11/16/2022,823 VAN BUREN,Trinidad,CO,810823681,"823 VAN BUREN
Trinidad, CO 810823681
(37.157942, -104.5129)",1013
MURPHY OIL USA INC,MURPHY EXPRESS 8586,Fermented Malt Beverage Off (city),12/25/2022,120 WEST 64TH STREET,Loveland,CO,80538,"120 WEST 64TH STREET
Loveland, CO 80538
(40.454934, -105.078359)",1012
THE ARVADA LIBERATION LLC,ARVADA TAVERN THE,Tavern (city),01/02/2023,5707 OLDE WADSWORTH BLVD UNIT A&B,Arvada,CO,80002,"5707 OLDE WADSWORTH BLVD UNIT A&B
Arvada, CO 80002
(39.800379, -105.081409)",1008
VINE & SUN LLC,VINE & SUN LLC,Winery Direct Shipper's Permit,12/02/2022,1102 DELL AVENUE,WALLA WALLA,WA,99362,"1102 DELL AVENUE
WALLA WALLA, WA 99362
(46.071156, -118.358648)",2743
STE MICHELLE WINE ESTATES LTD,SPRING VALLEY VINEYARD,Winery Direct Shipper's Permit,11/26/2022,1663 CORKRUM ROAD,Walla Walla,WA,993628628,"1663 CORKRUM ROAD
Walla Walla, WA 993628628
(46.175425, -118.211528)",2743
TRIPLE H & J INC,SMITTY'S LIQUORS,Liquor Store (county),04/06/2023,10255 HWY 491,Cortez,CO,813218301,"10255 HWY 491
Cortez, CO 813218301
(37.361386, -108.594877)",1058
"VINTAGE WINE ESTATES, INC",LAETITIA VINEYARD & WINERY,Winery Direct Shipper's Permit,12/10/2022,453 LAETITIA VINEYARD DRIVE,Arroyo Grande,CA,93420,"453 LAETITIA VINEYARD DRIVE
Arroyo Grande, CA 93420
(35.091339, -120.534616)",1332
SAFEWAY STORE FORTY SIX INC,SAFEWAY FUEL #920,Fermented Malt Beverage Off (city),10/28/2022,621 BIG THOMPSON AVENUE,Estes Park,CO,805178949,"621 BIG THOMPSON AVENUE
Estes Park, CO 805178949
(40.379945, -105.51342)",1012
"BOULDER HOTEL GROUP, LLC",BASECAMP BOULDER,Beer & Wine (city),10/26/2022,2020 ARAPAHOE AVENUE,Boulder,CO,80302,"2020 ARAPAHOE AVENUE
Boulder, CO 80302
(40.014606, -105.26853)",85
MINI CORPORATION,MATCH-UPS,Tavern (city),11/11/2022,625 SOUTH MASON STREET,Fort Collins,CO,805243007,"625 SOUTH MASON STREET
Fort Collins, CO 805243007
(40.579227, -105.079024)",1012
JOHN P. CLARK & KELLEY B. CLARK,BROPHY CLARK CELLARS,Winery Direct Shipper's Permit,11/12/2022,6785 CRESTON ROAD,Paso Robles,CA,93446,"6785 CRESTON ROAD
Paso Robles, CA 93446
(35.571651, -120.574198)",1332
COLUMBINE SALOON LLC,COLUMBINE SALOON LLC,Tavern (city),09/17/2022,217 MAIN STREET,Ordway,CO,81063,"217 MAIN STREET
Ordway, CO 81063
(38.216553, -103.756643)",87
ROLO & M CORP,EL LUCERO,Hotel & Restaurant (city),10/25/2022,1500 WEST LITTLETON BLVD SUITE 103,Littleton,CO,80120,"1500 WEST LITTLETON BLVD SUITE 103
Littleton, CO 80120
(39.613176, -105.005543)",1395
COLLEGE LIQUORS INC,COLLEGE LIQUORS,Liquor Store (city),10/28/2022,2695 PATTERSON RD  UNIT 9,Grand Junction,CO,815068848,"2695 PATTERSON RD UNIT 9
Grand Junction, CO 815068848
(39.091857, -108.553406)",1015
"SOUTH BAY WINE GROUP, LLC",CASTLE ROCK WINERY,Winery Direct Shipper's Permit,12/08/2022,300 VIA ARCHIMEDES,Geyserville,CA,95441,"300 VIA ARCHIMEDES
Geyserville, CA 95441
(38.680593, -122.888104)",1339
SHRUNKEN HEAD TIKI LLC,SHRUNKEN HEAD TIKI,Tavern (city),10/19/2022,112-114 NORTH TEJON STREET SUITE #10,Colorado Springs,CO,80903,"112-114 NORTH TEJON STREET SUITE #10
Colorado Springs, CO 80903
(38.835891, -104.823408)",1447
UNITED K & C INC,SPORTSMAN LIQUOR,Liquor Store (city),11/11/2022,610 PERRY ST,Denver,CO,802043044,"610 PERRY ST
Denver, CO 802043044
(39.726073, -105.039478)",1444
DILLON COMPANIES LLC,KING SOOPERS #36,Fermented Malt Beverage Off (city),12/22/2022,8031 WADSWORTH,Arvada,CO,80003,"8031 WADSWORTH
Arvada, CO 80003
(39.843674, -105.081927)",1008
CST METRO LLC,CIRCLE K #2741722,Fermented Malt Beverage Off (county),11/05/2022,9986 W REMINGTON PLACE,Littleton,CO,80128,"9986 W REMINGTON PLACE
Littleton, CO 80128
(39.564778, -105.109361)",1008
CLIMBING VINES LLC,OAKSTONE WINERY,Winery Direct Shipper's Permit,10/06/2022,6470 IRISH ACRES,Somerset,CA,95684,"6470 IRISH ACRES
Somerset, CA 95684
(38.602426, -120.646322)",1187
STE MICHELLE WINE ESTATES LTD,COL SOLARE,Winery Direct Shipper's Permit,11/26/2022,50207 ANTINORI ROAD,Benton City,WA,99320,"50207 ANTINORI ROAD
Benton City, WA 99320
(46.286423, -119.429413)",2955
ADEGA LLC,ADEGA LLC,Importer (vinous & spirituous),01/13/2023,1449 WYNKOOP STREET #406,Denver,CO,80202,"1449 WYNKOOP STREET #406
Denver, CO 80202
(39.750754, -105.00237)",1444
BUHR DARLENE S,T D LIQUOR,Liquor Store (city),11/19/2022,422 SPRUCE STREET,La Jara,CO,81140,"422 SPRUCE STREET
La Jara, CO 81140
(37.273421, -105.962296)",1440
