"street_name","cross_street_name1","cross_street_name2","direction","material","pm_stencil_unitid","pm_zone","stencil_num","stencil_type","line"
"SUNVALLEY BV SE","SUNPARK DRIVE SE",,"EB","PAINT","1110117200","SE","3","RT","LINESTRING (-114.056099070771 50.906396836468, -114.055855346443 50.906438816807)"
"5 ST SW","25 AVE SW",,"SB","PAINT","1109945069","SW","2","LT","LINESTRING (-114.073316112851 51.030893000329, -114.073316150091 51.030769316545)"
"SADDLETOWNE CI NE","SADDLETOWNE CI NE","FALCONRIDGE BV NE","SB","PAINT","1110001197","NE","3","LT","LINESTRING (-113.946830536009 51.122534569019, -113.946856639081 51.121887656793)"
"LANSDOWNE AVE","ELBOW DR SW",,"NB","PAINT","1110278523","SW","2","RT","LINESTRING (-114.077916692127 51.01715023483, -114.077861625904 51.017024210581)"
"48 AVE NW","JOHN LAURIE BV",,"EB","PAINT","1110049288","NW","2","RT","LINESTRING (-114.084021458199 51.097583464008, -114.083711735845 51.097465835399)"
"SARCEE TRAIL","144 AVE NW",,"NB","PAINT","1110047712","NW","3","RT","LINESTRING (-114.17594135697 51.182899082793, -114.17594612592 51.182545226196)"
"40 AVE NW","33 ST NW","37 ST NW","WB","PAINT","1109946633","NW","4","DEDICATED LANE","LINESTRING (-114.140026223497 51.087446843766, -114.139056114896 51.087354763409, -114.13856348211 51.087300166979, -114.137591435071 51.08731525524, -114.136965704043 51.087461886036, -114.136620136467 51.087666979791)"
"5 ST SW","14 AV SW","15 AV SW","NS","PAINT","1110004721","DT","4","BIKE","LINESTRING (-114.074300283555 51.039275606988, -114.07431239179 51.039023943114)"
"EVERGREEN DR SW","EVERGREEN HILL SW","EVERGREEN GROVE SW","NS","PAINT","1109942584","SW","4","SPEED HUMP","LINESTRING (-114.100955993858 50.927194900257, -114.101046057509 50.927073514206)"
"89 ST","OLD BANFF COACH RD SW",,"NB","PAINT","1110278567","SW","2","RT","LINESTRING (-114.216680391998 51.066771312831, -114.216674072867 51.066579073248)"
"BARLOW TR NE","48 AV NE",,"SB","PAINT","1109807402","NE","3","RT","LINESTRING (-114.001806819613 51.096758429342, -114.0018043931 51.096514869121)"
"80 AVE NE","METIS TRAIL NE",,"WB","PAINT","1109942245","NE","2","LT","LINESTRING (-113.969604636998 51.125177250375, -113.969441347558 51.125188624625)"
"MACLEOD TR","5 AVE SE",,"NB","PAINT","1110277951","SE","6","RT","LINESTRING (-114.0580042894 51.047956102351, -114.058021587392 51.047708452796)"
"BEDDINGTON BLVD NW","BERMUDA RD",,"EW","PAINT","1109735606","NW","28","YIELD MARKINGS","LINESTRING (-114.080675999453 51.128980208596, -114.079544717741 51.128474243952)"
"80 AVE","SADDLETOWNE CIRCLE NE","EAST LEG","WB","PAINT","1110278016","NE","3","RT","LINESTRING (-113.943841649158 51.125263636114, -113.943526303533 51.125267875689)"
"19 AVE NW","2 ST NW","4 ST NW","EW","PAINT","1109946724","NW","8","SPEED HUMP","LINESTRING (-114.070929606897 51.069701178833, -114.068135979824 51.069704534137)"
"24 AV NW","CROWCHILD TR NW",,"EB","PAINT","1110001035","NW","3","RT","LINESTRING (-114.120276569671 51.074530033983, -114.119090180818 51.074164248908)"
"HOME ROAD","32 AVE NW","BOWNESS ROAD","SB","PAINT","1110136948","NW","15","BIKE","LINESTRING (-114.164434982274 51.081458808471, -114.164400152224 51.075448694135)"
"FLANDERS AVE","RICHARD RD",,"WB","PAINT","1110070979","SW","2","SPECIAL","LINESTRING (-114.118492492754 51.016314697847, -114.118408405663 51.016289764522, -114.118221962118 51.016283563361, -114.118089078517 51.016263822218, -114.118089579626 51.016257429977)"
"5 AVE SE","MEMORIAL DR NE",,"NB","PAINT","1109546784","DT","2","DEDICATED LANE","LINESTRING (-114.050288285455 51.050495962842, -114.050343377227 51.050350310077, -114.050418520722 51.050169824236)"
"15 AVE SW/SE","8 ST SW","1 ST SE","EB","PAINT","1110148633","DT","16","DEDICATED LANE","LINESTRING (-114.08156204047 51.039073003118, -114.061237139222 51.038497444739)"
"53 ST NW","VARSITY ESTATES DRIVE","VARSITY ESTATES LANE","NS","PAINT","1110064750","NW","3","SHARROW","LINESTRING (-114.164363259195 51.102570284473, -114.164127452578 51.102657431456, -114.164033385577 51.102764596937, -114.164077171517 51.102860865908, -114.164285150998 51.102916468838, -114.16457986272 51.102904386736, -114.164486266676 51.102634331774, -114.16448439453 51.102639091731)"
"10 ST NW","19 AVE NW",,"NB","PAINT","1109942280","NW","2","LT","LINESTRING (-114.084876660203 51.069468626294, -114.084875707218 51.069356362752)"
"HOME ROAD","46 ST NW","MONTGOMERY BV","NS","PAINT","1110136955","NW","7","BIKE","LINESTRING (-114.164417647891 51.070662108967, -114.164430769573 51.06837297695)"
"MARTINDALE GATE NE","MARTINDALE BV NE",,"NB","PAINT","1109942620","NE","1","DEDICATED LANE","LINESTRING (-113.965234241916 51.112325680944, -113.965228590264 51.112208348425)"
"128 AVE NE","METIS TRAIL NE",,"WB","PAINT","1109942266","NE","6","LT","LINESTRING (-113.969407383282 51.165350878092, -113.968693146035 51.165371620397)"
"BRENTWOOD RD NW","RAMP FROM CROWCHILD TR","CHARLESWOOD DR NW","WB","MMA","1109945390","NW","1","SPECIAL","LINESTRING (-114.124984978862 51.083346391135, -114.12496075491 51.083325485463)"
"10 ST NW","20 AVE NW",,"SB","PAINT","1109942281","NW","2","LT","LINESTRING (-114.084866673742 51.07118105817, -114.084874571336 51.070924315754)"
"14 ST NW","14 AVE NW",,"NB","PAINT","1109941657","NW","2","RT","LINESTRING (-114.094589949454 51.062784740361, -114.094611527786 51.061441281949)"
"CROWCHILD TRAIL SW","17 AVE SW","33 AVE SW","SB","PAINT","1109941124","SW","14","DEDICATED LANE","LINESTRING (-114.113456823191 51.037643627481, -114.113861030166 51.037054734011, -114.114500405894 51.036561983528, -114.115487916421 51.03612831365, -114.117048817115 51.03557194126, -114.117577424185 51.035253523155, -114.118060426574 51.034780187862, -114.118330275822 51.034212648063, -114.118306701742 51.031174513887, -114.118238078461 51.03047199415, -114.118042113883 51.029749318487, -114.117922324321 51.029095220375, -114.117993647195 51.023720943499)"
"HARVEST HILLS GATE","HARVEST HILLS DR",,"SB","PAINT","1110278951","NE","3","LT","LINESTRING (-114.048159862055 51.151866831539, -114.048161500877 51.151668462557)"
"EDMONTON TRAIL","1 AVE NE",,"NS","PAINT","1110061280","NE","3","BIKE","LINESTRING (-114.050421391811 51.053300005868, -114.050430462744 51.053245702245)"
"4 ST NW","MCKNGHT BV",,"NB","PAINT","1110063894","NW","3","LT","LINESTRING (-114.071408976995 51.095806569018, -114.071422254205 51.095598202265)"
"GLENMORE TR SE","MACLEOD TR SE","FISHER ST SE","EB","PAINT","1109944211","SE","3","RT","LINESTRING (-114.070790672672 50.994051034562, -114.069940286936 50.994062810057)"
"OAKMOOR DR SW","OAKMOOR PL SW","OAKFIELD DR SW","EW","PAINT","1109640669","SW","4","SPEED HUMP","LINESTRING (-114.132014852725 50.962821701557, -114.131527315376 50.962819233656)"
"GRAND OAKS DR SW","17 AVE SW","19 AVE SW","NS","MMA","1109944391","SW","3","SPECIAL","LINESTRING (-114.148284334323 51.037641275407, -114.148272760108 51.037162598455, -114.147792974644 51.036413966106, -114.14780654651 51.03510514966)"
"14 ST TRANSIT WAY","EAGLE RIDGE DR",,"NS","PAINT","1110279378","SW","2","DEDICATED LANE","LINESTRING (-114.095820067714 50.98761583003, -114.095628633069 50.987491078672)"
"BRISEBOI DR NW","BRENTWOOD RD NW","33 ST","SB","PAINT","1109946641","NW","4","DEDICATED LANE","LINESTRING (-114.136389720368 51.087829803652, -114.133803854349 51.089492302698)"
"114 AV","24 ST",,"WB","PAINT","1109998915","SE","7","LT","LINESTRING (-114.00062777775 50.953566359329, -113.999305114254 50.953140995848)"
"18 AVE NW","CENTRE ST","1 ST NW","EW","PAINT","1109941768","NW","4","SPEED HUMP","LINESTRING (-114.064570737768 51.068797975458, -114.064361231667 51.068797859957)"
"NORTHLAND DR NW","52 AVE NW","SHAGANAPPI TR NW","NW","MMA","1109943137","NW","1","ST","LINESTRING (-114.141949813219 51.102281932269, -114.141930787296 51.102246480408)"
"COUNTRY HILLS BLVD","DEERFOOT TR NE",,"EB","PAINT","1109935205","NE","3","RT","LINESTRING (-114.02544742979 51.154194986295, -114.02411313069 51.15421239407)"
"DALHOUSIE DR NW","SHAGANAPPI TR NW",,"NW","MMA","1109943131","NW","1","BIKE","LINESTRING (-114.142756972023 51.102862428912, -114.142724494998 51.102795479491)"
"18 ST SE","24 ST SE","107 AVE SE","EB","PAINT","1109704506","SE","3","RT","LINESTRING (-114.002392487464 50.956235327937, -114.002022341409 50.956291443408, -114.001869346198 50.956319499744, -114.001627517081 50.956369377364)"
"20 ST SW","22 AVE SW","23 AVE SW","NS","PAINT","1109992356","SW","4","SPEED HUMP","LINESTRING (-114.108818218687 51.033583510643, -114.108689046288 51.033577138445)"
"29 ST NW","PARKDALE BLVD NW",,"SB","PAINT","1109696822","NW","2","LT","LINESTRING (-114.129563994491 51.056063055782, -114.129556929295 51.055560003337)"
"52 ST NW","BOWNESS RD NW","HOME RD NW","SB","PAINT","1110001690","NW","18","BIKE","LINESTRING (-114.170765378751 51.077382741169, -114.165770147806 51.080102479448, -114.164430411165 51.07992289752)"
"NORTHLAND DR NW","CROWCHILD TR NW","SHAGANNAPI TR NW","NB","MMA","1109943106","NW","17","BIKE","LINESTRING (-114.141360115589 51.094364324896, -114.141228203918 51.094686919198, -114.141187150849 51.095507448834, -114.14124580407 51.101010687183, -114.141660220701 51.101861218143, -114.142395624224 51.102553351393)"
"BARLOW TR","COUNTRY HILLS BLVD NE","FREEPORT BLVD","SB","PAINT","1110279354","NE","4","LT","LINESTRING (-114.001781661972 51.153552282756, -114.001833437303 51.15280782099)"
"NOLAN HILL DR","NOLAN HILL BLVD NW","ON APPROACH TO TC","EW","PAINT","1110278949","NW","4","FISH HOOK OPT RIGHT","LINESTRING (-114.171164110672 51.178724808096, -114.16995924828 51.178715520005)"
"FALCONRIDGE BV NE","CASTLERIDGE BV NE",,"SB","PAINT","1110193198","NE","1","DEDICATED LANE","LINESTRING (-113.958343733149 51.100374301561, -113.958382687433 51.100227629554)"
"85 ST SW","17 AVE SW",,"SB","PAINT","1109944900","SW","3","LT","LINESTRING (-114.211048792818 51.038657108057, -114.211049071777 51.038233587588)"
"45 ST SE","17 AVE SE",,"NB","PAINT","1110193591","SE","1","RT","LINESTRING (-113.968539032764 51.037730223587, -113.968539129407 51.037587511422)"
"ERIN WOODS BLVD","36 ST SE",,"WB","PAINT","1110070412","SE","3","RT","LINESTRING (-113.979518024524 51.01783502838, -113.979315676764 51.017946394026)"
"5 AV","CENTRE ST",,"EB","PAINT","1110000668","SW","3","LT","LINESTRING (-114.063966150801 51.048477970236, -114.063020674248 51.048452393852)"
"26 ST SW","BOW TRAIL SW","26 AVE SW","NS","PAINT","1109941787","SW","50","SHARROW","LINESTRING (-114.123707519706 51.041395347243, -114.123754879058 51.030140030523)"
"NOLAN HILL BLVD","NOLAN HILL DR NW","ON APPROACH","NS","PAINT","1110278950","NW","4","FISH HOOK OPT RIGHT","LINESTRING (-114.170380973439 51.17906114752, -114.170535515689 51.178485502276)"
"CROWCHILD TR NW","WEST OF SHAGANAPPI TR NW",,"WB","PAINT","1109947163","NW","3","ST","LINESTRING (-114.153211740475 51.100564851647, -114.152248890093 51.100014292891)"
"10 AVE SW","45 ST SW","43 ST SW","EW","PAINT","1109806822","SW","4","SPEED HUMP","LINESTRING (-114.152142661345 51.043288720935, -114.151748654159 51.043288016848)"
"BOWNESS RD NW","46 AVE NW",,"NS","PAINT","1109944351","NW","1","LT","LINESTRING (-114.210969213115 51.094329113191, -114.210968827188 51.094244612795)"
"70 ST NW","44 AVE NW","46 AVE NW","NS","PAINT","1109941255","NW","8","SPEED HUMP","LINESTRING (-114.1952889665 51.093606828178, -114.194365388688 51.092780574141)"
"7 ST NW","18 AVE NW",,"NS","PAINT","1109945185","NW","4","SPEED HUMP","LINESTRING (-114.078918758472 51.068711242535, -114.078916953735 51.068627437295)"
"14 ST","90 AVE SW",,"SB","PAINT","1110279386","SW","3","RT","LINESTRING (-114.095329364699 50.973685867604, -114.095329164075 50.973200465532)"
"SHAWNEE DRIVE SW","SHAWNEE CRES SW","SHAWNEE PLACE SW","EW","PAINT","1109941161","SW","4","SPEED HUMP","LINESTRING (-114.083243327838 50.926673354116, -114.083099589463 50.926698239896)"
"104 AVE NE","METIS TRAIL",,"WB","PAINT","1110054224","NE","2","LT","LINESTRING (-113.969416039439 51.1471744899, -113.969248138372 51.147180154259)"
"DALHART RD","DALHURTS WAY","IN FRONT OF 5003","EW","PAINT","1110036293","NW","4","SPEED HUMP","LINESTRING (-114.155960716452 51.109879185525, -114.155790774621 51.109803901782)"
"7 ST SW","5 AV SW",,"SB","PAINT","1109933455","SW","3","LT","LINESTRING (-114.07863285353 51.049426432162, -114.078655638646 51.049105631879)"
"2 ST NW","16 AVE NW",,"NB","PAINT","1109660554","NW","1","SPECIAL","LINESTRING (-114.059931662199 51.066707159483, -114.059921750801 51.066518317032)"
"RICHARD RD","CROCHILD TR","SOUTH ROUNDABOUT OFF RAMP TO CROWCHILD TR SB","NB","PAINT","1110070869","SW","4","SPECIAL","LINESTRING (-114.119840262572 51.014241355595, -114.119565065243 51.014523676698)"
"11 ST SW","12 AVE SW",,"SB","PAINT","1109742571","DT","3","LT","LINESTRING (-114.088913749237 51.04261934797, -114.088937360866 51.042322904157)"
"11 ST","COUNTRY HILLS BLVD NE",,"NB","PAINT","1110278907","NE","6","LT","LINESTRING (-114.031935831755 51.153928083143, -114.032000086406 51.153600247621)"
"BARLOW TRAIL","COUNTRY HILLS BLVD NE",,"NB","PAINT","1110134945","NE","3","RT","LINESTRING (-114.001466150429 51.153919771544, -114.001470672706 51.153411725344)"
"32 AVE NW","3 ST NW","2 ST NW","EW","MMA","1109944405","NW","2","SPECIAL","LINESTRING (-114.067985858629 51.08154231096, -114.067475827987 51.081510962772)"
"SHAWVILLE PLACE / LRT LOT","SHAWVILLE BV SE",,"EB","PAINT","1110131604","SE","1","RT","LINESTRING (-114.069705692915 50.910154582429, -114.069584097363 50.910202809585)"
"24 AV NW","W OF CROWCHILD TR",,"EB","PAINT","1110001034","NW","1","LT","LINESTRING (-114.121123029864 51.074956581194, -114.120841457903 51.074845082186)"
"52 ST NW","BOWNESS ROAD",,"NS","TAPE","1110056462","NW","3","SPECIAL","LINESTRING (-114.170646544488 51.077486462442, -114.170561367809 51.07751969667)"
"85 ST","OLD BANFF COACH RD",,"NS","PAINT","1110147602","SW","6","LT","LINESTRING (-114.210948341969 51.06750383093, -114.210912749846 51.066493550484)"
"36 ST","AIRPORT TR NE",,"NB","PAINT","1110279690","NE","2","LT","LINESTRING (-113.981626973736 51.139422510685, -113.981597930959 51.13924336343)"
"14 ST TRANSIT WAY","HERITAGE DR SW",,"NS","PAINT","1110279383","SW","4","DEDICATED LANE","LINESTRING (-114.09568869289 50.979820140497, -114.095666582938 50.979126546864)"
"CRANSTON GATE","CRANFORD DRIVE",,"NB","PAINT","1110193522","SE","2","RT","LINESTRING (-113.97124711518 50.870226731479, -113.971101691925 50.869994685151)"
"NORTHMOUNT DRIVE","CAMBRIAN DRIVE",,"SB","PAINT","1110138950","NW","3","RT","LINESTRING (-114.091796048145 51.083615200903, -114.092210311134 51.083322937889)"
"MEMORIAL DR NE","12 ST NE",,"WB","PAINT","1109938851","NE","3","ST","LINESTRING (-114.032515943728 51.048083029221, -114.031625768565 51.048073055748)"
"SUNVALLEY BV","MACLEOD TRAIL",,"WB","PAINT","1110117197","SE","4","ST","LINESTRING (-114.060500775021 50.905418463195, -114.060627049603 50.905323254359)"
"CROWCHILD TRANSIT WAY","GLENMORE TR SW",,"NB","PAINT","1110279547","SW","1","DEDICATED LANE","LINESTRING (-114.117621495288 50.998762225521, -114.117517958978 50.998822731327)"
"SYMONS VALLEY RD","144 AVE NW",,"NB","PAINT","1110279349","NW","4","LT","LINESTRING (-114.13477371968 51.182978844231, -114.134676098153 51.182724934242)"
"12 AVE","MACLEOD TR",,,"PAINT","1109999265","SE","4","LT","LINESTRING (-114.059513538901 51.04133139283, -114.058903842914 51.041315362846)"
"SHAWNEE DR","SHAWNEE GATE",,"EB","PAINT","1110146995","SW","4","LT","LINESTRING (-114.076446956404 50.924149408316, -114.075381357432 50.924128605259)"
"14 AVE SW","29 ST SW","24 ST SW","EW","PAINT","1109749339","SW","20","SHARROW","LINESTRING (-114.117992799602 51.039631198247, -114.12268987565 51.039631544433, -114.129400424955 51.039634907148)"
"NORTHMOUNT DR","14 ST",,"WB","PAINT","1110135687","NW","3","SPECIAL","LINESTRING (-114.094510914485 51.083149371873, -114.093269269012 51.083143518873)"
"SARCEE TR","16 AVE","EB OFF RAMP TO SB SARCEE TR","SB","PAINT","1110214293","NW","4","ST","LINESTRING (-114.190196367247 51.078341147045, -114.189919255459 51.078016737956)"
"BRENTWOOD RD NW","32 AVE NW",,"EB","PAINT","1109750684","NW","2","LT","LINESTRING (-114.125733756235 51.083735651274, -114.12531185219 51.083519204904)"
"128 AVE NE","METIS TRAIL",,"EB","PAINT","1110051465","NE","4","LT","LINESTRING (-113.970657976109 51.165360707585, -113.970503627821 51.165366377132)"
"8 AVE SE","36 ST SE",,"EB","PAINT","1110135880","SE","3","BIKE","LINESTRING (-113.981666015924 51.045090327912, -113.981539238823 51.045084599476)"
"7 ST NW","14 AV NW","13 AV NW","NS","PAINT","1110001640","NW","8","SPEED HUMP","LINESTRING (-114.078534424711 51.065054834588, -114.078533231822 51.064349839434, -114.078533234236 51.064351266099)"
"HERITAGE DR SE","HERITAGE MEADOWS RD SE",,"EB","PAINT","1109933459","SE","4","RT","LINESTRING (-114.031318822615 50.987018660878, -114.030154826247 50.987008449026)"
"NA'A DRIVE SW","PIITA RISE SW",,"EB","PAINT","1110141701","SW","2","SPECIAL","LINESTRING (-114.208245068796 51.08117201, -114.207968018843 51.081101847799)"
"CROWCHILD TR","OFF RAMP TO 50 AVE SW",,"NB","PAINT","1110279670","SW","2","RT","LINESTRING (-114.117799969429 51.006603583927, -114.117797991433 51.006036396292)"
"SARCEE TR","NA'A DR",,"SB","PAINT","1110214290","SW","2","SPECIAL","LINESTRING (-114.189552243781 51.078720378698, -114.189373440959 51.078505992848)"
"EDMONTON TRAIL","1 AVE NW",,"NS","PAINT","1110061287","NE","2","SPECIAL","LINESTRING (-114.050345312751 51.05334843662, -114.050473389619 51.05332856894)"
"COUNTRY HILLS BLVD","CORNERSTONE BLVD NE",,"WB","PAINT","1110279387","NE","4","LT","LINESTRING (-113.935757579902 51.154389231633, -113.934730105045 51.154402615549)"
"AIRPORT TR","36 ST NE",,"WB","PAINT","1110279691","NE","2","LT","LINESTRING (-113.981252376957 51.13975118244, -113.980669320313 51.139780794518)"
"COUNTRY HILLS BLVD","11 ST NE",,"WB","PAINT","1110278906","NE","6","LT","LINESTRING (-114.031621072953 51.154286866648, -114.030805874394 51.154322405065)"
"32 AVE NE","36 ST NE",,"EB","PAINT","1109406523","NE","2","LT","LINESTRING (-113.981661905663 51.081504090532, -113.98013822425 51.081488055736)"
"GLENMORE TR","CROWCHILD TRANSIT WAY",,"EB","PAINT","1110279568","SW","2","DEDICATED LANE","LINESTRING (-114.115830986931 50.999540711191, -114.115531247149 50.999512994823)"
"46 AVE","BLACKFOOT TR",,"EB","PAINT","1109933157","SE","3","RT","LINESTRING (-114.047719584233 51.011159429842, -114.046663091245 51.011171602575)"
"COUNTRY HILLS BLVD","14 ST NE",,"EB","PAINT","1109935204","NE","3","RT","LINESTRING (-114.029162378768 51.154276112064, -114.028506419538 51.15430273993)"
"SHAGANAPPI TRAIL NW","144 AVE NW",,"NB","PAINT","1109942065","NW","4","LT","LINESTRING (-114.160887938262 51.182726637192, -114.160818439655 51.181895214892)"
"36 ST NE","COUNTRY HILLS BV NE",,"NB","PAINT","1109941809","NE","3","RT","LINESTRING (-113.981533113897 51.153817364869, -113.981561637373 51.1529689441)"
"17 AVE SW","35 ST SW",,"WB","PAINT","1109933430","SW","2","LT","LINESTRING (-114.138116086005 51.037818562169, -114.1376737421 51.037821238021)"
"BOWNESS ROAD","33 AVE NW",,"NS","PAINT","1110138973","NW","2","LT","LINESTRING (-114.173282911302 51.082565228621, -114.173286420213 51.082245301264)"
"DISCOVERY RDIGE BV","DISCOVERY RIDGE GA","ROUNDABOUT","WB","PAINT","1109998882","SW","3","RT","LINESTRING (-114.199442845395 51.012091527677, -114.198133522137 51.012630138399)"
"14 ST","HERITAGE DR SW",,"NB","PAINT","1110279385","SW","3","RT","LINESTRING (-114.094615904088 50.979087983018, -114.094619589525 50.97863814205)"
"COUNTRY HILLS BLVD","STONEY TR NE",,"EB","PAINT","1110279429","NE","3","RT","LINESTRING (-113.930212141028 51.154246699372, -113.929368203644 51.154285909639)"
"ELBOW DR SW","SOUTHLAND CR SW",,"NB","PAINT","1109942658","SW","2","RT","LINESTRING (-114.084677201098 50.964158185947, -114.084673635947 50.964016177513)"
"NORTHLAND DR NW","52 AVE NW","NORTHMOUNT DR NW","SB","MMA","1109943195","NW","3","BIKE","LINESTRING (-114.141492199833 51.097493569028, -114.141491752653 51.097347053438)"
"8 AVE SE","34 ST SE","35 ST SE","EW","PAINT","1110135889","SE","4","BIKE","LINESTRING (-113.984577391779 51.04510947305, -113.983187350515 51.045108371604)"
"62 AV SE","19 ST SE","MILLICAN RD SE","NW","PAINT","1110004180","SE","2","SPECIAL","LINESTRING (-114.013835154649 50.997763013703, -114.013652437539 50.997775114798)"
"EVANSPARK BLVD","EVANSTON DR",,"NB","PAINT","1110054771","NW","1","LT","LINESTRING (-114.117844934027 51.173338638149, -114.117844470523 51.173206166082)"
"9 AVE SE","CENTRE ST",,"EB","PAINT","1109938775","DT","3","LT","LINESTRING (-114.06409778407 51.044674221422, -114.06335445609 51.044657976821, -114.063358231066 51.044659164116)"
"TUSCANY SPRINGS BLVD NW","TUSCANY BLVD NW",,"SB","PAINT","1109670560","NW","4","LT","LINESTRING (-114.238636818446 51.126525558679, -114.238690872281 51.126229924395, -114.2386925693 51.12602008154, -114.238685254821 51.125679107442, -114.238671351816 51.125677387334, -114.238671315768 51.125670392581)"
"ROCKYRIDGE ROAD NW","N OF COUNTRY HILLS BV NW",,"NB","PAINT","1110120397","NW","3","RT","LINESTRING (-114.233973900344 51.158258557487, -114.233971662715 51.157816161665)"
"5 ST SW","4 AV SW","5 AV SW","NS","PAINT","1110002532","DT","4","BIKE","LINESTRING (-114.073595787184 51.049166644998, -114.073601496939 51.049016796124, -114.073600076445 51.049019493038)"
"BOWFORT RD","BOWFORT RD",,"NB","PAINT","1110117681","NW","2","SPECIAL","LINESTRING (-114.208667474067 51.08447837916, -114.208701298342 51.084334473051)"
"RIVERGLEN DR SE","RIVERGLEN WAY",,"EB","PAINT","1109722156","SE","3","RT","LINESTRING (-114.013311240557 50.975928358671, -114.012529536562 50.976166301894)"
"14 ST","COUNTRY HILLS BLVD NE",,"NB","PAINT","1110278905","NE","3","RT","LINESTRING (-114.027914821153 51.153869285356, -114.027859588767 51.153212674625)"
"5 ST SW","3 AVE SW","2 AVE SW","NB","PAINT","1110051456","SW","1","BIKE","LINESTRING (-114.073388991124 51.05082895207, -114.073395639089 51.050736142467)"
"68 ST SE","114 AVE SE",,"NB","PAINT","1109650341","SE","3","LT","LINESTRING (-113.935174762499 50.950392016443, -113.935181281032 50.94997220163)"
"SARCEE TR","16 AVE NW",,"NB","PAINT","1110214294","SW","4","ST","LINESTRING (-114.188820410976 51.078890438807, -114.188623021139 51.078633876137)"
"5 ST SW","14 AV SW",,"NS","PAINT","1110004718","DT","4","BIKE","LINESTRING (-114.074395697919 51.039893889554, -114.074194110781 51.039749308919)"
"40 AVE NW","37 ST NW",,"WB","PAINT","1109945294","NW","1","DEDICATED LANE","LINESTRING (-114.141793493537 51.087634281754, -114.141694437576 51.087645059101)"
"COUNTRY HILLS BLVD","HARVEST HILLS WAY",,"EB","PAINT","1110200649","NE","3","SPECIAL","LINESTRING (-114.0420664829 51.154120657038, -114.04131872267 51.154144558016)"
"COUNTRY HILLS BLVD","HARVEST HILLS WAY","HARVEST HILLS GATE","EB","PAINT","1110200648","NE","3","LT","LINESTRING (-114.043941948106 51.15414074784, -114.043406415318 51.154146656158)"
"11 ST","64 AVE",,"NB","PAINT","1110214216","SE","8","LT","LINESTRING (-114.036384484974 51.110200420101, -114.036417751067 51.109779462113)"
"64 AVE NW","14 ST NW",,"WB","PAINT","1110054347","NW","3","RT","LINESTRING (-114.082841665468 51.109172906675, -114.082522584419 51.109123157106)"
"OGDEN ROAD","GLENMORE TRAIL","80 SVE SE","NB","PAINT","1110117230","SE","3","RT","LINESTRING (-113.998645614675 50.981204625119, -113.998627535025 50.980980088583)"
"4 ST NE","MEMORIAL DRIVE",,"SB","PAINT","1110049415","NE","3","LT","LINESTRING (-114.051657352976 51.051575463162, -114.051641889095 51.051244377581)"
"BOWNESS RD NW","73 ST NW",,"WB","PAINT","1109942805","NW","2","LT","LINESTRING (-114.19348856079 51.088977723136, -114.19329594052 51.088978230529)"
"83 ST","BOWFORT RD",,"SB","PAINT","1110117677","NW","1","SPECIAL","LINESTRING (-114.212222274203 51.086226517676, -114.212202162757 51.086401784651)"
"EVERGREEN ST SW","EVERGREEN WAY SW","EVERGREEN WAY SW","NS","PAINT","1109942579","SW","4","SPEED HUMP","LINESTRING (-114.094783327088 50.925434315056, -114.094783102824 50.925323948684)"
"WALDEN GATE","194 AVE",,"NB","PAINT","1110214200","SE","4","LT","LINESTRING (-114.036293390757 50.876763918515, -114.036061472381 50.876423538432)"
"CAMBRIAN DRIVE NW","ROSEHILL DRIVE NW","NORTHMOUNT DRIVE NW",,"PAINT","1109942524","NW","16","BIKE","LINESTRING (-114.086249549333 51.079025627451, -114.092206306139 51.082826767558)"
"GRAND OAKS DR","17 AV","GROSVENOR PL","NS","PAINT","1109806818","SW","4","SPEED HUMP","LINESTRING (-114.148078503885 51.036868834028, -114.147933156793 51.036572335613)"
"MCKNIGHT BV NE","47 ST NE",,"EB","PAINT","1109942074","NE","6","LT","LINESTRING (-113.966964082641 51.096034118636, -113.966441288601 51.096054901268)"
"DEER RIDGE DR SE","CANYON MEADOWS DR SE",,"NB","PAINT","1109806052","SE","3","RT","LINESTRING (-114.02691003936 50.93154450891, -114.026956780997 50.93128982211)"
"80 AVE NE","METIS TRAIL NE",,"EB","PAINT","1109942247","NE","2","LT","LINESTRING (-113.970721046831 51.125193129473, -113.970560757033 51.125187325097)"
"KELWOOD DR SW","19 AVE SW","26 AVE SW","NS","MMA","1109944393","SW","6","SPECIAL","LINESTRING (-114.146070049224 51.034948213367, -114.144758504076 51.031730218738, -114.144752919908 51.031344917374, -114.144761090094 51.030620854881)"
"SHAGANAPPI TRAIL NW","128 AVE NW",,"NB","PAINT","1109941848","NW","4","LT","LINESTRING (-114.151676041039 51.167693949226, -114.151573474681 51.167565643966)"
"12 AV SW","4 ST SW","2 ST SW","EW","PAINT","1110003213","DT","12","BIKE","LINESTRING (-114.070522623383 51.041686840306, -114.069969844882 51.041668832575)"
"19 ST NW","MEMORIAL DRIVE",,"SB","PAINT","1109942019","NW","3","LT","LINESTRING (-114.10559076883 51.04966616386, -114.105593117482 51.049371223119)"
"JOHN LAURIE BV NW","14 ST NW",,,"PAINT","1110001707","NW","3","RT","LINESTRING (-114.101592212634 51.091397790457, -114.099260432692 51.090629230725)"
"104 AV","METIS TR",,,"PAINT","1109998292","NE","2","LT","LINESTRING (-113.970891358884 51.147179226286, -113.970406960989 51.147175337208, -113.970425166497 51.147154994809)"
