"uid","name","description","provenance","type","category","tags","url","api_endpoint","creation_date","last_metadata_updated_date","last_data_updated_date","derived_view","visits","downloads","row_count","column_count","license","attribution","attribution_link","parent_uid","timedate_howdataiscollected","timedate_updatefrequency","timedate_temporalresolution","timedate_creationdate","licenseattribution_licenseurl","datasupplier_businessunit","additionalinformation_sourceurl","timedate_timeperiodcovered","timedate_temporalstartdate","datasupplier_organization","geospatialinformation_mapprojection","geospatialinformation_datasetcontainsgeospatialinformation","timedate_dateoflastupdate"
"dv2f-necx","Intersection Safety Cameras","Intersection Safety Cameras (ISCs) are cameras that detect the travel speed of vehicular traffic. The ISC is also able to detect whether a vehicle fails to stop for the red light phase in a signalized intersection. ISCs are deployed at signalized intersections throughout the city with high collision rates and a history of serious injury or fatal collisions.
More information on this is available at: http://www.calgary.ca/cps/Pages/Traffic/Speed-on-green-and-red-light-cameras.aspx","official","dataset","Health and Safety","camera,green light,red light,speed","https://data.calgary.ca/d/dv2f-necx","https://data.calgary.ca/resource/dv2f-necx.json","2019-07-08T22:52:12.000","2022-08-01T12:30:29.000","2022-08-01T12:30:31.000","false","994","206","58","9","See Terms of Use","The City of Calgary","http://www.calgary.ca/cps/Pages/Traffic/Speed-on-green-and-red-light-cameras.aspx",,,"Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Police Service","https://www.calgary.ca/cps/Pages/Traffic/Speed-on-green-and-red-light-cameras.aspx",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"56t2-yadn","User Guide - Charts","Charts provide a means of displaying data graphically in order to make it easier to understand. Various types of charts can be created from a dataset including bar charts, column charts, pie charts, line graphs, bubble maps and tree maps.","official","story","Help and Information","bar chart,bar charts,bubble map,bubble maps,chart,charting,charts,column chart,graph,graphing,graphs,guide,help,how to,pie chart,tree map,tree maps","https://data.calgary.ca/stories/s/56t2-yadn",,"2016-11-24T20:40:18.000","2019-07-09T22:08:31.000","2019-06-20T21:40:05.000","false","3082","8",,,,,,,,,,,"https://data.calgary.ca/stories/s/u45n-7awa/","Corporate Analytics and Innovation",,,,"The City of Calgary",,"No",
"jr6n-wr8p","311 Call Centre Data - Daily View","","official","filter","Government","citizen-dashboard","https://data.calgary.ca/d/jr6n-wr8p","https://data.calgary.ca/resource/jr6n-wr8p.json","2016-07-04T22:22:54.000","2016-11-24T16:26:38.000","2022-08-28T20:10:07.000","true","634","635","3145",,"See Terms of Use","The City of Calgary",,"hk5h-uv5k",,,,,,,,,,,,,
"yigb-2xmq","Calgary Bikeways","This data set contains the on-street bikeway network within the City of Calgary. A map of bikeways and connection trails is also available in fhe following formats: paper hardcopy, electronic, and the CITYonline interactive map.

If you’re interested in data relating to Calgary’s bikeways, The City of Calgary’s Pathways and Bikeways app is available for iPhone, iPod and iPad devices and will provide you with information regarding all City of Calgary bikeways. You can find this app in The City's mobile apps page.","official","map","Transportation/Transit","bike,cycle,transportation","https://data.calgary.ca/d/yigb-2xmq","https://data.calgary.ca/resource/yigb-2xmq.json","2016-08-18T20:42:19.000","2021-09-20T20:08:37.000","2022-08-22T19:31:20.000","true","2664","704",,,"See Terms of Use","The City of Calgary",,"jjqk-9b73","manual","Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"n52m-2ku5","Central Business District Cordon Count 2012","Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at 31 locations around the CBD over a three week time period, collecting data on how people travel into and out of downtown Calgary. The CBD cordon circles the downtown with the Bow River to the north and the railway tracks to the south and from 11 Street in the west to the Elbow River in the east. For additional information please see  <a href=""http://www.calgary.ca/Transportation/TP/Pages/Planning/Transportation-Data/Central-Business-District-Cordon-Count.aspx"">Central Business District Cordon Count</a>.
*Attachment is a summary of the inbound and outbound totals and mode of travel.*","official","dataset","Transportation/Transit","bike,business,car,cordon,count,district,pedestrian,transit,travel,vehicle","https://data.calgary.ca/d/n52m-2ku5","https://data.calgary.ca/resource/n52m-2ku5.json","2016-11-01T21:39:37.000","2022-03-08T14:43:05.000","2019-01-10T22:01:59.000","false","618","109","28","8","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning"," http://www.calgary.ca/Transportation/TP/Pages/Planning/Transportation-Data/Central-Business-District-Cordon-Count.aspx",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"g6dp-uymi","2013 Bike Normalized Volume","The data represented in this map are 2-way volumes collected from spring to fall between 2010 & 2013. The data came from a variety of sources and 6 hour counts were factored to 16 hours using screenline data.","official","dataset","Transportation/Transit",,"https://data.calgary.ca/d/g6dp-uymi","https://data.calgary.ca/resource/g6dp-uymi.json","2018-05-24T20:29:26.000","2021-08-03T15:29:08.000","2018-05-24T20:36:38.000","false","87","72","375","5","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"78gh-n26t","Community Crime Statistics","Data is provided monthly by the Calgary Police Service. This data is considered cumulative as late-reported incidents are often received well after an offence has occurred. Therefore, crime counts are subject to change as they are updated. 
Crime count is based on the most serious violation (MSV) per incident. Violence:  These figures include all violent crime offences as defined by the Centre for Canadian Justice Statistics Universal Crime Reporting (UCR) rules.  Domestic violence is excluded. Break and Enter:   Residential B&E includes both House and ‘Other’ structure break and enters due to the predominantly residential nature of this type of break in (e.g. detached garages, sheds).  B&Es incidents include attempts.
*Resident counts are pulled from the latest census data, and therefore undergo a change when new census data is collected and made available (typically in the summer).*","official","dataset","Health and Safety","community,crime,law enforcement,police,safety","https://data.calgary.ca/d/78gh-n26t","https://data.calgary.ca/resource/78gh-n26t.json","2020-02-05T22:17:24.000","2022-08-15T18:00:09.000","2022-08-15T18:00:20.000","false","12112","2187","63591","16","See Terms of Use","The City of Calgary","https://www.calgary.ca/cps/statistics/calgary-police-statistical-reports.html",,,"Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Police Service",,"2017-Present",,"The City of Calgary","EPSG:4326 WGS84","Yes",
"rhkg-vwwp","On-Street Parking Zones","Locations of the Calgary Parking Authority On-Street Parking Zones. The rates applicable in different price zones can be viewed as a <a href=""https://data.calgary.ca/api/views/pda2-cfwb/files/66efe56a-2e0d-425c-b9ed-39f2df7d6824?download=true&filename=On-Street_RateChanges_2020.pdf"">PDF</a> or <a href=""https://data.calgary.ca/dataset/On-Street-Parking-Rates/pda2-cfwb"">dataset</a>.","official","dataset","Transportation/Transit","cpa,parkplus","https://data.calgary.ca/d/rhkg-vwwp","https://data.calgary.ca/resource/rhkg-vwwp.json","2019-11-05T21:43:35.000","2022-08-22T13:30:22.000","2022-08-22T13:30:24.000","false","3002","200","1593","18","See Terms of Use","Calgary Parking Authority","https://www.calgaryparking.com/",,,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Other Business Unit",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"ppdg-jguj","Knowledge of radon and testing Survey","Statistics Canada conducts the <a href= ""http://www23.statcan.gc.ca/imdb/p2SV.pl Function=getSurvey&SDDS=3881"">Households and the Environment Survey</a> every 2 years. Please contact Statistics Canada for more information.","official","dataset","Health and Safety","health,knowledge,radon,survey","https://data.calgary.ca/d/ppdg-jguj","https://data.calgary.ca/resource/ppdg-jguj.json","2022-07-13T20:16:02.000","2022-07-13T20:47:01.000","2022-07-13T20:37:55.000","false","129","35","60","7","See Terms of Use","Statistics Canada","https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3810008601",,"Households and the Environment Survey","Irregular","2011-present",,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Other - Not City of Calgary","https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3810008601",,,"Other",,"No","2020-12-01"
"r9vx-mhnf","Ward Boundaries","A ward is the division of the city into electoral areas, each represented by one elected Councillor. Wards are a geographical division of the municipality and are referred to by a number defined in the bylaw. Divisions are determined under the authority of the Municipal Government Act and criteria in Council policy.","official","map","Government","election,ward","https://data.calgary.ca/d/r9vx-mhnf","https://data.calgary.ca/resource/r9vx-mhnf.json","2016-09-12T21:29:50.000","2021-10-29T16:51:54.000","2021-10-29T18:13:09.000","true","3170","1215",,,"See Terms of Use","The City of Calgary",,"tz8z-hyaz","manual","Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,"October 16 2017- October 2021",,"The City of Calgary","EPSG:4326 WGS84","Yes","October 2017"
"jzna-hfhu","Building Permit Values by Community","Total estimated construction value (EstProjectCost) of building permits in each community.","official","map","Business and Economic Activity",,"https://data.calgary.ca/d/jzna-hfhu","https://data.calgary.ca/resource/jzna-hfhu.json","2018-05-08T15:09:50.000","2022-01-03T16:54:03.000","2022-08-28T15:05:19.000","true","6230","40",,,"See Terms of Use","The City of Calgary",,"c2es-76ed",,,,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Building Services",,,,"The City of Calgary",,,
"aq3j-3uqr","Cemetery Burial Records","City owned cemeteries.","official","filter","Services and Amenities","burial,cemetery,interment,name","https://data.calgary.ca/d/aq3j-3uqr","https://data.calgary.ca/resource/aq3j-3uqr.json","2018-06-28T21:04:37.000","2020-02-20T22:37:51.000","2022-08-28T01:31:31.000","true","1223","1990","146211",,"See Terms of Use","The City of Calgary",,"tcwg-fcae",,,,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks","http://www.calgary.ca/CSPS/Parks/Pages/Cemeteries/home.aspx",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"7d3k-88hj","wallpaper_banner_icons","Template Dataset: wallpaper_banner","official","filter",,,"https://data.calgary.ca/d/7d3k-88hj","https://data.calgary.ca/resource/7d3k-88hj.json","2017-05-02T16:37:56.000","2017-05-02T16:37:56.000","2020-06-04T16:45:35.000","true","207","17","13",,,,,"daq7-idr4",,,,,,,,,,,,,
"rify-psmh","wallpaper_banner map","Template Dataset: wallpaper_banner","official","filter",,,"https://data.calgary.ca/d/rify-psmh","https://data.calgary.ca/resource/rify-psmh.json","2017-04-28T23:26:27.000","2017-04-28T23:30:56.000","2020-06-04T16:45:35.000","true","225","5","13",,,,,"daq7-idr4",,,,,,,,,,,,,
"iwfx-pwgz","Public Water Service Lines Data Lens","","official","datalens","Health and Safety",,"https://data.calgary.ca/view/iwfx-pwgz",,"2020-01-29T23:37:37.000","2020-06-13T00:16:56.000","2022-08-01T20:33:34.000","true","228","12",,,"See Terms of Use","The City of Calgary","https://www.calgary.ca/UEP/Water/Pages/Water-and-wastewater-systems/Water-Service-Lines-Calgary.aspx","ta76-7bfx",,,,,,,,,,,,,
"f29y-pav4","2019 Black Cart Composition Data Lens","","official","datalens","Help and Information",,"https://data.calgary.ca/view/f29y-pav4",,"2020-02-19T21:23:44.000","2020-03-10T14:55:44.000","2020-02-19T21:10:14.000","true","108","6",,,"See Terms of Use","The City of Calgary","https://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Collection.aspx","p2fv-5peq",,,,,,,,,,,,,
"y2j4-jpw3","Voting Subdivisions (effective October 16, 2017)","The voting subdivision defines the area served by a voting station which is where an elector casts his/her vote. It is an area of a local jurisdiction or ward designated as a voting subdivision by the Returning Officer. The Returning Officer may divide the local jurisdiction into voting subdivisions and may alter their boundaries. The new voting subdivisions will come into effect on Election Day (October 16) 2017.  At that time, this dataset will be removed and the new voting subdivisions will be reflected in the existing Voting Subdivisions dataset.","official","dataset","Government",,"https://data.calgary.ca/d/y2j4-jpw3","https://data.calgary.ca/resource/y2j4-jpw3.json","2017-09-14T21:58:24.000","2021-08-03T14:58:15.000","2017-09-14T21:58:27.000","false","103","98","166","2","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office","http://www.calgary.ca/election/",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"yius-inbn","Solar Potential 2012-2013 (images-.tiff)","Using data collected in 2012 and 2013, The City has created this solar potential dataset of all buildings within city limits. The data shows varying degrees of a roof’s solar exposure, on an annual basis, in generalized optimal conditions. The data model used to generate the map takes into account the shape of the terrain and the relative position of building rooftops and structures, existing infrastructure, and tree canopies. It doesn’t take into account weather conditions, such as cloudy days and precipitation that limit a roof’s direct solar exposure. It also does not reflect any new adjacent structures built after 2012 that may obstruct another building’s solar exposure.  

The Yield levels are measured as kWh\m2\day.  Yield values are interpreted as:  Low Yield (0 - 0.87); Low Moderate Yield (0.87 - 1.74); High Moderate Yield (1.74 - 2.61); High Yield (2.61 - 3.48)

The compressed file for download is 3 GB.  The uncompressed files are 3.35 GB.  Data is arranged in Townships, with 16 GeoTiff image files in total.

The Solar map data is intended for information purposes only and as a preliminary solar opportunity assessment tool.  It is not intended to be used as a decision making source of information for solar panel installations.","official","file","Environment","alternative energy,buildings,solar potential","https://data.calgary.ca/d/yius-inbn","https://data.calgary.ca/resource/yius-inbn.json","2017-05-09T17:55:34.000","2021-08-03T14:53:09.000","2017-05-09T17:55:34.000","false","1599","248",,,"See Terms of Use","City of Calgary",,,"LiDAR","None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Corporate Analytics and Innovation","https://maps.calgary.ca/SolarPotential/","2012-2013",,"The City of Calgary","EPSG:4326 WGS84","Yes",
"64iy-rpqq","Hours of service provided by Calgary Transit","Calgary Transit provides service to customers measured in service hours.  Each hour of service reflects all paid hours of operations, both in service to customers and out of service.","official","dataset","Transportation/Transit","bus service,ctrain service,operating hours,service hours","https://data.calgary.ca/d/64iy-rpqq","https://data.calgary.ca/resource/64iy-rpqq.json","2020-02-03T21:16:42.000","2022-08-20T10:20:02.000","2022-08-20T10:20:16.000","false","383","64","186","6","See Terms of Use","The City of Calgary",,,,"Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Transit",,"2007-Present",,"The City of Calgary",,"No",
