"reason_subcategory","reason_category","street_number","street_direction","street_name","street_type","city","arrive_datetime","clear_datetime","latitude","longitude","property_use","incident_type","incident_type_code"
"Fire-Other","Fire","4600","E","INVERNESS","AVE","MESA","2007-02-19T23:06:23.000","2007-02-19T23:38:35.000","33.3792714852666","-111.7353345442","Clinics, doctors offices, hemodialysis cntr, other","System malfunction, Other                         ","730 "
"Medical - ALS","Medical","300","S","HORNE",,"MESA","2007-02-19T18:31:15.000","2007-02-19T18:49:38.000",,,"Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","N","GILBERT","RD","MESA","2007-02-19T18:44:39.000","2007-02-19T19:04:29.000","33.4193910251688","-111.78825232141","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","7000","E","UNION","AVE","MESA","2007-02-19T07:16:48.000","2007-02-19T07:50:11.000","33.3007254061018","-111.681944093898","Elementary school, including kindergarten         ","System malfunction, Other                         ","730 "
"Medical - ALS","Medical","4200","E","BROADWAY","RD","MESA","2007-02-19T11:23:26.000","2007-02-19T11:47:19.000","33.4083474903357","-111.741088582123","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","5100","E","SOUTHERN","AVE","MESA","2007-02-19T18:15:43.000","2007-02-19T18:29:06.000","33.3938899931788","-111.721211718664","Construction site                                 ","Good intent call, Other                           ","600 "
"Medical - ALS","Medical","700","E","2ND","AVE","MESA","2007-02-19T08:04:07.000","2007-02-19T08:14:04.000","33.4115160453208","-111.816265066073","Boarding/rooming house, residential hotels        ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","200","W","BROWN","RD","MESA","2007-02-19T17:23:42.000","2007-02-19T17:40:21.000","33.4352398662119","-111.835896019935","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","100","S","DORAN",,"MESA","2007-02-19T20:05:47.000","2007-02-19T20:23:47.000",,,"Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1900","S","82ND","ST","MESA","2007-02-19T08:31:36.000","2007-02-19T08:51:36.000","33.3809687638193","-111.654947640669","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2100","N","CENTER","ST","MESA","2007-02-19T11:26:47.000","2007-02-19T11:34:54.000","33.4543400450252","-111.831116039643","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","700","W","PEPPER","PL","MESA","2007-02-19T10:31:07.000","2007-02-19T10:47:34.000","33.4164561303128","-111.846241094059","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","10900","E","KEATS","AVE","MESA","2007-02-19T15:24:26.000","2007-02-19T15:43:42.000","33.3777557353763","-111.598974891036","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","600","N","COUNTRY CLUB","DR","MESA","2007-02-19T13:30:12.000","2007-02-19T13:51:08.000","33.4260580442907","-111.840050835035","Clinics, doctors offices, hemodialysis cntr, other","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2100","E","HAMPTON","AVE","MESA","2007-02-19T12:36:18.000","2007-02-19T12:51:50.000","33.3899604759127","-111.786303524087","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","6200","E","ARBOR","AVE","MESA","2007-02-19T14:08:01.000","2007-02-19T14:46:29.000","33.4130031468206","-111.697980517348","Doctor, dentist or oral surgeon office            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","6200","E","ARBOR","AVE","MESA","2007-02-19T08:50:29.000","2007-02-19T09:16:37.000","33.4130031468206","-111.697980517348","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2500","E","MAIN","ST","MESA","2007-02-19T19:27:06.000","2007-02-19T19:53:08.000","33.4155474959871","-111.777515004013","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","6200","E","BROADWAY","RD","MESA","2007-02-19T11:37:29.000","2007-02-19T11:58:30.000","33.4086178618427","-111.701901883617","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","E","UNIVERSITY","DR","MESA","2007-02-19T16:51:14.000","2007-02-19T16:58:10.000","33.4223935267966","-111.82439065465","None                                              ","Police matter                                     ","552 "
"Medical - ALS","Medical","1000","N","STAPLEY","DR","MESA","2007-02-19T06:38:58.000","2007-02-19T06:57:42.000","33.4334192194023","-111.805354270832","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","S","POWER","RD","MESA","2007-02-19T20:05:02.000","2007-02-19T20:46:17.000","33.4119953088614","-111.684613511216","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1100","S","SYCAMORE",,"MESA","2007-02-19T10:29:46.000","2007-02-19T10:41:35.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","S","63RD","ST","MESA","2007-02-19T16:43:48.000","2007-02-19T17:10:04.000","33.410323093835","-111.694729073049","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","3300","E","MAIN","ST","MESA","2007-02-19T16:16:12.000","2007-02-19T16:37:50.000","33.4156190555537","-111.7603732008","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","2800","S","ALMA SCHOOL","RD","MESA","2007-02-19T19:47:29.000","2007-02-19T19:57:58.000","33.364174247933","-111.859175111525","Street or road in commercial area                 ","Motor vehicle accident with injuries              ","322 "
"Fire-Structure","Fire","900","S","DOBSON","RD","MESA","2007-02-19T17:47:58.000","2007-02-19T18:04:12.000","33.3981958944377","-111.874652277392","Multifamily dwelling                              ","Smoke scare, odor of smoke                        ","651 "
"Fire-Other","Fire","1700","E","BROADWAY","RD","MESA","2007-02-19T10:54:07.000","2007-02-19T11:06:40.000","33.4080975814799","-111.794927696186","Vehicle parking area                              ","Power line down                                   ","444 "
"Medical - ALS","Medical","9300","E","OSAGE","AVE","MESA","2007-02-19T02:48:40.000","2007-02-19T03:06:34.000","33.3634280185375","-111.633582112216","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","100","E","INGRAM","ST","MESA","2007-02-19T08:17:19.000","2007-02-19T08:30:46.000","33.4465480201321","-111.828987142454","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","1900","S","EMERSON",,"MESA","2007-02-19T22:42:12.000","2007-02-19T23:06:59.000",,,"Residential street, road or residential driveway  ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","1400","S","VAL VISTA","DR","MESA","2007-02-19T13:47:15.000","2007-02-19T14:06:42.000","33.3899875577609","-111.753939442239","Street or road in commercial area                 ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","400","E","BROWN","RD","MESA","2007-02-19T16:18:10.000","2007-02-19T16:23:53.000","33.4356258286909","-111.822622314735","Vehicle parking area                              ","No Incident found on arrival at dispatch address  ","622 "
"Fire-Other","Fire","300","N","HORNE",,"MESA","2007-02-19T08:50:34.000","2007-02-19T09:09:15.000",,,"Vehicle parking area                              ","Fire in mobile prop used as a fixed struc, Other  ","120 "
"Medical - ALS","Medical","1900","W","MAIN","ST","MESA","2007-02-19T17:27:48.000","2007-02-19T17:46:37.000","33.4150434955914","-111.872262165932","Outside or special property, Other                ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","4200","E","60 SUPERSTITION","FRWY","MESA","2007-02-19T15:34:05.000","2007-02-19T15:52:30.000",,,"Highway or divided highway                        ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","2400","E","BROADWAY","RD","MESA","2007-02-19T11:34:09.000","2007-02-19T11:46:50.000","33.4082116873197","-111.779750720038","Street, Other                                     ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","1300","S","GILBERT","RD","MESA","2007-02-19T08:15:01.000","2007-02-19T08:17:17.000","33.3914668137218","-111.788399342171","Vehicle parking area                              ","Outside rubbish fire, Other                       ","150 "
"Medical - ALS","Medical","2200","S","CATARINA",,"MESA","2007-02-19T21:36:30.000","2007-02-19T21:59:17.000",,,"Residential, Other                                ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2600","S","ELLSWORTH","RD","MESA","2007-02-19T05:04:20.000","2007-02-19T05:26:54.000","33.3681057100744","-111.636150024792","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","3300","E","BROADWAY","RD","MESA","2007-02-19T17:25:29.000","2007-02-19T17:58:44.000","33.4082445155796","-111.760013774655","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2600","S","ELLSWORTH","RD","MESA","2007-02-19T06:58:16.000","2007-02-19T07:15:52.000","33.3681057100744","-111.636150024792","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1400","S","VINEYARD",,"MESA","2007-02-19T13:31:53.000","2007-02-19T13:51:48.000",,,"Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"SpecOps-Other","SpecOps","1100","S","38TH","ST","MESA","2007-02-19T17:06:44.000","2007-02-19T17:13:37.000","33.3954318109365","-111.748998442186","Open land or field                                ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","200","E","1ST","AVE","MESA","2007-02-19T21:58:58.000","2007-02-19T22:20:58.000","33.4129462433177","-111.826200256731","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","2600","N","DORAL","CIR","MESA",,"2007-02-17T14:15:01.000","33.4628169441448","-111.700842383319",,"Medical Call (Non Vehicle Acc) - Cancelled enroute","6117"
"Fire-Other","Fire","700","W","1ST","AVE","MESA","2007-02-19T18:42:49.000","2007-02-19T18:56:58.000","33.4132747686977","-111.846260961728","Multifamily dwelling                              ","Good intent call, Other                           ","600 "
"Medical - ALS","Medical","1000","S","REVERE",,"MESA","2007-02-19T12:16:29.000","2007-02-19T12:30:09.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","500","S","HIGLEY","RD","MESA","2007-02-19T06:54:07.000","2007-02-19T07:14:21.000","33.4054500150528","-111.719262896706","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","1200","S","ALMA SCHOOL","RD","MESA","2007-02-19T15:14:47.000","2007-02-19T15:15:01.000","33.3929395577859","-111.857398942214","Bank                                              ","False alarm or false call, Other                  ","700 "
"Medical - ALS","Medical","3300","E","UNIVERSITY","DR","MESA","2007-02-19T12:08:44.000","2007-02-19T12:28:49.000","33.4228015016829","-111.759672498317","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1300","E","MCKELLIPS","RD","MESA","2007-02-19T12:06:53.000","2007-02-19T12:22:18.000","33.4516027618757","-111.802354844497","Clinics, doctors offices, hemodialysis cntr, other","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1800","W","BASELINE","RD","MESA","2007-02-19T14:24:13.000","2007-02-19T14:46:53.000","33.3787187172075","-111.873282205498","Street, Other                                     ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","600","S","WILLIAMS",,"MESA","2007-02-19T08:42:36.000","2007-02-19T08:59:50.000",,,"Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1500","W","GARDEN","ST","MESA","2007-02-19T01:35:50.000","2007-02-19T01:57:56.000","33.4230355018667","-111.862672510839","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
