"granting_department","grant_number","grant_description","funding_source","cfda","start_date","end_date","fiscal_year_issued","award_amount","grantee_name","address_line_1","address_line_2","city","st","zip"
"Children and Families","03440-47016-15-DOE","Weatherization Assistance Program","Federal","81.042","2014-10-15T00:00:00.000","2015-06-30T00:00:00.000","2015","164700.00","Northeast Employment & Training","PO Box 584",,"Newport","VT","05855"
"Children and Families","03440-10004-15","Reach Up","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","42366.58","Lamoille Family Center","480 Cady's Falls Rd",,"Morrisville","VT","05661"
"Children and Families","03440-10005-15","REACH UP","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","16900.00","Family Place Inc","319 US Rte 5 South",,"Norwich","VT","05055"
"Children and Families","03440-10005-15","REACH UP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","16900.00","Family Place Inc","319 US Rte 5 South",,"Norwich","VT","05055"
"Children and Families","03440-10005-15","REACH UP","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","33800.00","Family Place Inc","319 US Rte 5 South",,"Norwich","VT","05055"
"Children and Families","03440-10006-15","PSRSWTB005","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","41800.00","Rutland County Parent/Child Center","61 Pleasant St",,"Rutland","VT","05701"
"Children and Families","03440-10006-15","PSRSWTB005","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","41800.00","Rutland County Parent/Child Center","61 Pleasant St",,"Rutland","VT","05701"
"Children and Families","03440-10006-15","PSRSWTB005","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","83600.00","Rutland County Parent/Child Center","61 Pleasant St",,"Rutland","VT","05701"
"Children and Families","03440-10007-15","REACH UP","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","37350.00","Sunrise Family Resource Center","244 Union Street",,"Bennington","VT","05201"
"Children and Families","03440-10007-15","REACH UP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","37350.00","Sunrise Family Resource Center","244 Union Street",,"Bennington","VT","05201"
"Children and Families","03440-10007-15","REACH UP","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","74700.00","Sunrise Family Resource Center","244 Union Street",,"Bennington","VT","05201"
"Children and Families","03440-10009-15","REACH UP","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","30105.00","Northwestern Counseling & Support","107 Fisher Pond Rd",,"ST Albans","VT","05478"
"Children and Families","03440-10009-15","REACH UP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","30105.00","Northwestern Counseling & Support","107 Fisher Pond Rd",,"ST Albans","VT","05478"
"Children and Families","03440-10009-15","REACH UP","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","60210.00","Northwestern Counseling & Support","107 Fisher Pond Rd",,"ST Albans","VT","05478"
"Children and Families","03440-10011-15","Reach Up","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","61897.00","Lund Family Center","76 Glen Rd","PO Box 4009","Burlington","VT","05406"
"Children and Families","03440-10011-15","Reach Up","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","61897.00","Lund Family Center","76 Glen Rd","PO Box 4009","Burlington","VT","05406"
"Children and Families","03440-10011-15","Reach Up","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","66658.00","Lund Family Center","76 Glen Rd","PO Box 4009","Burlington","VT","05406"
"Children and Families","03440-10013-15","REACH-UP","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","8400.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-10013-15","REACH-UP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","8400.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-10018-15","Reach Up","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","34335.00","Brattleboro Town School District","% Windham SE Superv Union","53 Green St","Brattleboro","VT","05301"
"Children and Families","03440-10018-15","Reach Up","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","34335.00","Brattleboro Town School District","% Windham SE Superv Union","53 Green St","Brattleboro","VT","05301"
"Children and Families","03440-10018-15","Reach Up","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","68670.00","Brattleboro Town School District","% Windham SE Superv Union","53 Green St","Brattleboro","VT","05301"
"Children and Families","03440-10019-15","REACH UP","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","36953.00","Milton Family Community Center","PO Box 619",,"Milton","VT","05468"
"Children and Families","03440-10019-15","REACH UP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","36953.00","Milton Family Community Center","PO Box 619",,"Milton","VT","05468"
"Children and Families","03440-10019-15","REACH UP","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","73906.00","Milton Family Community Center","PO Box 619",,"Milton","VT","05468"
"Children and Families","03440-10020-15","REACH UP","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","33107.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-10020-15","REACH UP","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","141648.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-10020-15","REACH UP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","141648.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-10021-15","Reach Up - Case Management","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","22500.00","Springfield Area Parent Child Center","6 Main St",,"N Springfield","VT","05150"
"Children and Families","03440-10021-15","Reach Up - Case Management","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","22500.00","Springfield Area Parent Child Center","6 Main St",,"N Springfield","VT","05150"
"Children and Families","03440-10021-15","Reach Up - Case Management","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","45000.00","Springfield Area Parent Child Center","6 Main St",,"N Springfield","VT","05150"
"Children and Families","03440-10022-15","Reach Up - Case Management and Job Coachin","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","20317.00","Orange County Parent Child Center, Inc.","693 VT Route 110",,"Tunbridge","VT","05077"
"Children and Families","03440-10022-15","Reach Up - Case Management and Job Coachin","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","20317.00","Orange County Parent Child Center, Inc.","693 VT Route 110",,"Tunbridge","VT","05077"
"Children and Families","03440-10022-15","Reach Up - Case Management and Job Coachin","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","40634.00","Orange County Parent Child Center, Inc.","693 VT Route 110",,"Tunbridge","VT","05077"
"Children and Families","03440-10030-15","Reach Up","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","22176.00","BROC-Community Action in Southwestern","45 Union Street",,"Rutland","VT","05701"
"Children and Families","03440-10030-15","Reach Up","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","22176.00","BROC-Community Action in Southwestern","45 Union Street",,"Rutland","VT","05701"
"Children and Families","03440-10031-15","REACH UP","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","13200.00","Resource","266 Pine St",,"Burlington","VT","05401"
"Children and Families","03440-10031-15","REACH UP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","13200.00","Resource","266 Pine St",,"Burlington","VT","05401"
"Children and Families","03440-10035-15","REACH UP","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","13146.00","Addison County Community Action Group","PO Box 165",,"Middlebury","VT","05753"
"Children and Families","03440-10035-15","REACH UP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","13146.00","Addison County Community Action Group","PO Box 165",,"Middlebury","VT","05753"
"Children and Families","03440-10057-15","REACH UP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","104415.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-10057-15","REACH UP","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","132862.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-10061-15","REACH UP","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","540505.50","Good News Garage - LSS Inc","Business & Finance Office","261 Sheep Davis Rd Ste A-1","Concord","NH","03301"
"Children and Families","03440-10061-15","REACH UP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","540505.50","Good News Garage - LSS Inc","Business & Finance Office","261 Sheep Davis Rd Ste A-1","Concord","NH","03301"
"Children and Families","03440-10073-15","Reach Up","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","57272.00","Family Center of Washington County","383 Sherwood Dr",,"Montpelier","VT","05602"
"Children and Families","03440-10073-15","Reach Up","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","85908.00","Family Center of Washington County","383 Sherwood Dr",,"Montpelier","VT","05602"
"Children and Families","03440-10073-15","Reach Up","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","85908.00","Family Center of Washington County","383 Sherwood Dr",,"Montpelier","VT","05602"
"Children and Families","03440-10084-15","Affordable Transportation for Reach Up Participants","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","30000.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-10084-15","Affordable Transportation for Reach Up Participants","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","30000.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-10087-15","Reach Up","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","62500.00","Boys & Girls Club of Burlington","62 Oak St",,"Burlington","VT","05401"
"Children and Families","03440-10087-15","Reach Up","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","62500.00","Boys & Girls Club of Burlington","62 Oak St",,"Burlington","VT","05401"
"Children and Families","03440-10090-15","Reach Up","Federal","10.356","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","8700.00","Goodwill Industries of the Berkshire Inc","158 Tyler Street",,"Pittsfield","MA","01201"
"Children and Families","03440-10090-15","Reach Up","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","8700.00","Goodwill Industries of the Berkshire Inc","158 Tyler Street",,"Pittsfield","MA","01201"
"Children and Families","03440-10091B-15","Senior Heating Assistance","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","15500.00","Central Vermont Council on Aging","59 North Main St Suite 200",,"Barre","VT","05641"
"Children and Families","03440-10092B-15","Senior Heating Assistance","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","15500.00","Council on Aging for Southeastern VT","56 Main St Ste 202",,"Springfield","VT","05156"
"Children and Families","03440-10093B-15","LIHEAP Outreach","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","15500.00","Southwestern Vermont Council on Aging","East Ridge Professional Bldg","1085 Us Rte 4 East","Rutland","VT","05701"
"Children and Families","03440-10094B-15","LIHEAP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","15500.00","Champlain Valley Area Agency on Aging","76 Pearl St Ste 201",,"Essex Jct","VT","05452"
"Children and Families","03440-10095B-15","Heat Assistance for Seniors","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","15500.00","Northeast Kingdom Council on Aging Inc","481 Summer St Ste 101",,"ST Johnsbury","VT","05819"
"Children and Families","03440-10106-15","Reach Up Worksite","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","6000.00","Springfield Family Center","365 Summer St",,"Springfield","VT","05156"
"Children and Families","03440-10106-15","Reach Up Worksite","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","6000.00","Springfield Family Center","365 Summer St",,"Springfield","VT","05156"
"Children and Families","03440-10106-15","Reach Up Worksite","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","12000.00","Springfield Family Center","365 Summer St",,"Springfield","VT","05156"
"Children and Families","03440-10107-15","Reach Up","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","19243.00","U S Committee for Refugees & Immigrants","2231 Crystal Dr Ste 350",,"Arlington","VA","22202-3711"
"Children and Families","03440-10107-15","Reach Up","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","19244.00","U S Committee for Refugees & Immigrants","2231 Crystal Dr Ste 350",,"Arlington","VA","22202-3711"
"Children and Families","03440-10107-15","Reach Up","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","38488.00","U S Committee for Refugees & Immigrants","2231 Crystal Dr Ste 350",,"Arlington","VA","22202-3711"
"Children and Families","03440-10117-15-OR","SNAP","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","6500.00","Groundworks Collaborative Inc","dba Morningside Shelter","PO Box 370","Brattleboro","VT","05302-0370"
"Children and Families","03440-10121-15","Reach Up","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","17750.00","Association of Africans Living in","20 Allen St 3rd Floor",,"Burlington","VT","05401"
"Children and Families","03440-10121-15","Reach Up","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","17750.00","Association of Africans Living in","20 Allen St 3rd Floor",,"Burlington","VT","05401"
"Children and Families","03440-10121-15","Reach Up","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","35500.00","Association of Africans Living in","20 Allen St 3rd Floor",,"Burlington","VT","05401"
"Children and Families","03440-10122-15","Reach Up","Federal","93.558","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","9419.00","Parent Child Center Inc","PO Box 646",,"Middlebury","VT","05753"
"Children and Families","03440-10122-15","Reach Up","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","14128.00","Parent Child Center Inc","PO Box 646",,"Middlebury","VT","05753"
"Children and Families","03440-10122-15","Reach Up","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","14128.00","Parent Child Center Inc","PO Box 646",,"Middlebury","VT","05753"
"Children and Families","03440-10136-15-OR","SNAP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","30000.00","Hunger Free Vermont, Inc","38 Eastwood Dr Ste 100",,"S Burlington","VT","05403"
"Children and Families","03440-10136-15-OR","SNAP","Federal","10.561","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","41701.00","Hunger Free Vermont, Inc","38 Eastwood Dr Ste 100",,"S Burlington","VT","05403"
"Children and Families","03440-10173-15-CF","LIHEAP","General",,"2014-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","82000.00","BROC-Community Action in Southwestern","45 Union Street",,"Rutland","VT","05701"
