"profile_number","agency_involved","stop_date_and_time","street_address_of_stop","city_of_stop","stop_reason","stop_reason_description","stop_search","stop_search_outcome","stop_outcome","stop_outcome_description","stop_contraband","stop_contraband_description","gender","race","driver_race_description","driver_age","count"
"386119","SPB3","2016-01-03T17:33:00.000","I 91 S MM98                             ","BRA","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","44","1"
"386106","SPB3","2016-01-03T17:34:00.000","I 91 S MM105; 105/50                    ","NWB","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","51","1"
"387546","SPA2","2016-01-03T17:34:00.000","Fairfield ER                            ","SAC","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","35","1"
"419566","SPA1","2016-01-03T17:34:00.000","I89                                     ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","47","1"
"389315","SPD1","2016-01-03T17:39:00.000","I 91 S MM24                             ","WST","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","60","1"
"385925","SPC3","2016-01-03T17:45:00.000","US ROUTE 7                              ","SUN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","46","1"
"398461","SPC1","2016-01-03T17:45:00.000","US Route 7                              ","BRN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","37","1"
"386508","SPB3","2016-01-03T17:50:00.000","I 91 N MM85                             ","THE","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","42","1"
"391786","SPC1","2016-01-03T17:59:00.000","US RT 4                                 ","KIL","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","22","1"
"394946","SPC1","2016-01-03T17:59:00.000","US Route 4; E of Pico                   ","MEN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","22","1"
"385749","SPB2","2016-01-03T18:00:00.000","Glover Road                             ","BAN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","56","1"
"385894","SPC3","2016-01-03T18:00:00.000","US ROUTE 7                              ","SUN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","A","Asian or Pacific Islander","43","1"
"396787","SPC1","2016-01-03T18:00:00.000","US Route 4; MM 10.26 wb                 ","CAS","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","53","1"
"426186","SPC1","2016-01-03T18:00:00.000","US RT 4 W MM10                          ","CAS","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","53","1"
"396113","SPA3","2016-01-03T18:01:00.000","I 89 N MM37                             ","BRK","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","B","Black","28","1"
"388202","SPC3","2016-01-03T18:05:00.000","US ROUTE 7                              ","SUN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","54","1"
"386121","SPB3","2016-01-03T18:10:00.000","I 91 S MM86                             ","THE","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","46","1"
"386534","SPB3","2016-01-03T18:12:00.000","I 91 N MM81                             ","NRW","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","45","1"
"391817","SPC1","2016-01-03T18:15:00.000","US RT 7 & GLORIOSA DR                   ","PFD","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","34","1"
"386116","SPB3","2016-01-03T18:19:00.000","I 91 S MM98                             ","BRA","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","48","1"
"396788","SPC1","2016-01-03T18:22:00.000","US Route 4; Exit 5 WB                   ","CAS","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","57","1"
"426188","SPC1","2016-01-03T18:22:00.000","ENT EXT RAMP STATE HWY                  ","CAS","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","57","1"
"386529","SPB3","2016-01-03T18:24:00.000","I 91 N MM85                             ","THE","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","50","1"
"385617","SPD3","2016-01-03T18:25:00.000","I 91 N MM69                             ","HRT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"386830","SPD1","2016-01-03T18:30:00.000","I 91 N MM34                             ","RCK","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","H","Hispanic","25","1"
"386124","SPB3","2016-01-03T18:35:00.000","I 91 N MM86                             ","THE","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","17","1"
"386112","SPB3","2016-01-03T18:39:00.000","I 91 S MM98                             ","BRA","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","33","1"
"386528","SPB3","2016-01-03T18:39:00.000","I 91 N MM91                             ","FAE","I   ","Investigatory Stop","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","33","1"
"385975","SPB3","2016-01-03T18:41:00.000","I 91 N MM91                             ","FAE","I   ","Investigatory Stop","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","32","1"
"385621","SPD3","2016-01-03T18:45:00.000","I 89 S MM23                             ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","50","1"
"465854","SPC1","2016-01-03T19:00:00.000","256 N MAIN ST                           ","RUC","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","36","1"
"397796","SPC1","2016-01-03T19:05:00.000","US Route 4                              ","FHA","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","19","1"
"385877","SPB3","2016-01-03T19:06:00.000","US RT 5; Church Lane                    ","BRA","I   ","Investigatory Stop","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","49","1"
"386132","SPB3","2016-01-03T19:10:00.000","I 91 N MM87                             ","THE","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","63","1"
"386971","SPC3","2016-01-03T19:10:00.000","US ROUTE 7                              ","MAN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","18","1"
"392447","SPA3","2016-01-03T19:13:00.000","Route 100 & Route 2                     ","WAT","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","34","1"
"396112","SPA3","2016-01-03T19:13:00.000","I 89 N MM38                             ","BRK","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","U","Unknown","33","1"
"385927","SPC3","2016-01-03T19:15:00.000","US ROUTE 7                              ","MAN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","20","1"
"387447","SPA2","2016-01-03T19:20:00.000","Federal and Lower Newton                ","SAC","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","44","1"
"396455","SPC1","2016-01-03T19:45:00.000","VT RT 30                                ","CAS","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"387810","SPA2","2016-01-03T19:58:00.000","I89 U turn south of exit 19             ","SAS","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","40","1"
"390099","SPC3","2016-01-03T19:58:00.000","US ROUTE 7                              ","SUN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"389781","SPC3","2016-01-03T20:19:00.000","US ROUTE 7                              ","SUN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","42","1"
"396463","SPC1","2016-01-03T20:30:00.000","US RT 7                                 ","BRN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","24","1"
"408613","SPC1","2016-01-03T21:00:00.000","US Route 7; Garvey Nissan               ","RUT","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"415845","SPC1","2016-01-03T21:00:00.000","US Route 7; Garvey Nissan               ","RUT","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"428202","SPA1","2016-01-03T21:30:00.000","I89                                     ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"387522","SPB3","2016-01-03T21:45:00.000","VT ROUTE 113; Tucker Hill Road          ","THE","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","66","1"
"386342","SPB1","2016-01-03T21:55:00.000","S Wheelock Rd                           ","LYV","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","17","1"
"391380","SPA1","2016-01-03T21:58:00.000","Stage Coach                             ","MSV","M   ","Moving Violation","SPC ","Consent Search-Probable Cause","T   ","Ticket / VCVC Issued","C   ","Contraband/Evidence Found","M","W","White","21","1"
"428205","SPA1","2016-01-03T22:24:00.000","I89 Exit 16                             ","COL","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"385701","SPB2","2016-01-03T22:50:00.000","us rt 5                                 ","DER","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","45","1"
"385875","SPB3","2016-01-03T22:58:00.000","VT RT 25 MM1; Park & Ride               ","COR","I   ","Investigatory Stop","SPC ","Consent Search-Probable Cause","T   ","Ticket / VCVC Issued","C   ","Contraband/Evidence Found","M","W","White","36","1"
"389392","SPA1","2016-01-03T23:00:00.000","I89                                     ","BUR","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","44","1"
"419526","SPA1","2016-01-03T23:27:00.000","Rt 15                                   ","CAM","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"390971","SPD1","2016-01-04T00:52:00.000","I 91 N MM34                             ","RCK","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","44","1"
"387414","SPD1","2016-01-04T01:25:00.000","I 91 N MM34                             ","RCK","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","A","Asian or Pacific Islander","33","1"
"386852","SPD3","2016-01-04T01:40:00.000","I 89 S MM14                             ","SHA","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","H","Hispanic","36","1"
"419539","SPA3","2016-01-04T06:45:00.000","I89 MM 57                               ","MSX","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","50","1"
"489266","SPH1","2016-01-04T06:45:00.000","I89                                     ","MSX","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","50","1"
"419542","SPA1","2016-01-04T08:29:00.000","Church St                               ","EXJ","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","38","1"
"385758","SPD3","2016-01-04T08:30:00.000","VT RT 14 & SLACK HILL                   ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","26","1"
"389625","SPD3","2016-01-04T08:30:00.000","VT RT 14 & SLACK HILL                   ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","26","1"
