"ticket_type","race","gender","dob","issued_at","stop_based_on","search_based_on","contraband_evidence","outcome_of_stop"
"Warning","W=White","Female - F","1979-04-10T00:00:00.000","2018-03-21T19:20:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1979-04-10T00:00:00.000","2018-05-20T14:20:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1979-04-13T00:00:00.000","2018-06-22T16:26:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1979-05-01T00:00:00.000","2018-10-05T16:57:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-07-18T00:00:00.000","2018-05-29T08:48:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-07-20T00:00:00.000","2018-05-21T16:22:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-08-08T00:00:00.000","2018-08-10T06:23:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-08-14T00:00:00.000","2018-09-13T12:27:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-08-15T00:00:00.000","2018-08-30T17:47:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1979-08-15T00:00:00.000","2018-06-14T22:26:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1979-08-15T00:00:00.000","2018-08-30T17:47:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1979-08-16T00:00:00.000","2018-06-12T07:43:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-08-29T00:00:00.000","2018-01-25T08:19:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-09-13T00:00:00.000","2018-10-26T20:47:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-09-16T00:00:00.000","2018-03-19T09:35:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-12-14T00:00:00.000","2018-11-19T20:06:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-12-26T00:00:00.000","2018-05-29T16:01:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1979-12-26T00:00:00.000","2018-04-19T08:18:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1979-12-28T00:00:00.000","2018-07-19T13:08:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1980-01-13T00:00:00.000","2018-10-06T20:10:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1980-01-17T00:00:00.000","2018-05-23T09:20:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-01-31T00:00:00.000","2018-06-02T16:28:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-01-31T00:00:00.000","2018-06-02T16:28:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-02-13T00:00:00.000","2018-12-21T20:37:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-03-06T00:00:00.000","2018-04-28T17:52:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-04-13T00:00:00.000","2018-05-30T09:25:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-04-13T00:00:00.000","2018-12-07T19:09:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-04-13T00:00:00.000","2018-12-07T19:09:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-04-18T00:00:00.000","2018-04-21T18:54:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-04-23T00:00:00.000","2018-02-10T13:39:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-04-23T00:00:00.000","2018-11-24T14:13:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-04-29T00:00:00.000","2018-03-30T20:29:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-04-29T00:00:00.000","2018-03-30T20:29:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1980-04-29T00:00:00.000","2018-03-30T20:29:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1980-05-06T00:00:00.000","2018-05-29T16:37:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-05-15T00:00:00.000","2018-10-13T15:06:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-06-11T00:00:00.000","2018-08-14T09:47:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-07-04T00:00:00.000","2018-11-22T17:22:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-07-04T00:00:00.000","2018-11-22T17:22:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-07-16T00:00:00.000","2018-06-08T09:01:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-08-03T00:00:00.000","2018-07-14T20:39:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-08-03T00:00:00.000","2018-10-30T21:44:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-08-03T00:00:00.000","2018-10-30T21:44:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1980-08-09T00:00:00.000","2018-12-21T20:42:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1980-09-19T00:00:00.000","2018-02-09T22:24:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1980-09-29T00:00:00.000","2018-06-14T21:12:00.000","V = Vehicle Equipment","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-09-30T00:00:00.000","2018-12-07T23:24:00.000","M = Moving violation","SRS = Search Reasonable Suspicion","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1980-09-30T00:00:00.000","2018-12-07T23:24:00.000","M = Moving violation","SRS = Search Reasonable Suspicion","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1980-11-23T00:00:00.000","2018-10-04T09:20:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1980-12-08T00:00:00.000","2018-09-20T17:11:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1980-12-08T00:00:00.000","2018-09-20T17:11:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1980-12-21T00:00:00.000","2018-02-02T16:55:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1980-12-21T00:00:00.000","2018-03-24T19:07:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1981-01-30T00:00:00.000","2018-06-06T14:10:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1981-03-02T00:00:00.000","2018-12-13T16:59:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1981-03-12T00:00:00.000","2018-07-29T10:37:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1981-03-28T00:00:00.000","2018-07-13T19:58:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1981-04-10T00:00:00.000","2018-02-09T10:00:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1981-04-18T00:00:00.000","2018-09-26T16:01:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1981-05-27T00:00:00.000","2018-05-28T14:25:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1981-05-27T00:00:00.000","2018-07-18T10:51:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1981-06-01T00:00:00.000","2018-07-20T08:42:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1981-06-01T00:00:00.000","2018-07-20T08:42:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1981-06-20T00:00:00.000","2018-02-23T12:06:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1981-06-22T00:00:00.000","2018-11-23T21:01:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1981-07-02T00:00:00.000","2018-07-14T21:59:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1981-07-07T00:00:00.000","2018-05-02T07:19:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1981-07-12T00:00:00.000","2018-01-09T16:52:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1981-07-20T00:00:00.000","2018-11-15T18:27:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1981-07-25T00:00:00.000","2018-04-20T20:37:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1981-07-25T00:00:00.000","2018-02-22T09:32:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1981-07-25T00:00:00.000","2018-04-20T20:37:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1981-08-09T00:00:00.000","2018-04-25T14:35:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1981-08-14T00:00:00.000","2018-11-12T08:14:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1981-08-16T00:00:00.000","2018-06-07T19:34:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1981-08-19T00:00:00.000","2018-04-26T11:41:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1981-08-19T00:00:00.000","2018-04-26T11:41:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1981-08-31T00:00:00.000","2018-07-25T07:49:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1981-10-23T00:00:00.000","2018-06-05T08:42:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1981-10-23T00:00:00.000","2018-07-17T17:00:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1981-10-23T00:00:00.000","2018-07-17T17:00:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1981-10-23T00:00:00.000","2018-08-04T08:31:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1981-10-29T00:00:00.000","2018-02-24T19:59:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1981-10-31T00:00:00.000","2018-06-07T08:04:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1981-10-31T00:00:00.000","2018-06-07T08:04:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1981-11-04T00:00:00.000","2018-08-16T15:08:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1981-11-09T00:00:00.000","2018-07-25T15:27:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1981-12-11T00:00:00.000","2018-10-04T16:54:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1981-12-24T00:00:00.000","2018-04-22T19:59:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1981-12-24T00:00:00.000","2018-04-22T19:59:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1981-12-26T00:00:00.000","2018-12-27T17:54:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1981-12-28T00:00:00.000","2018-07-11T08:48:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1982-01-05T00:00:00.000","2018-06-19T13:54:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1982-01-05T00:00:00.000","2018-09-14T16:56:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1982-01-17T00:00:00.000","2018-12-21T16:47:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1982-01-25T00:00:00.000","2018-03-09T09:00:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1982-02-03T00:00:00.000","2018-04-20T21:19:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1982-02-12T00:00:00.000","2018-01-03T13:50:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1982-02-12T00:00:00.000","2018-05-29T18:32:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1982-02-14T00:00:00.000","2018-05-04T11:22:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1982-02-15T00:00:00.000","2018-01-25T15:32:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1982-04-01T00:00:00.000","2018-07-28T08:34:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1982-05-24T00:00:00.000","2018-12-29T18:42:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1982-05-25T00:00:00.000","2018-03-30T20:02:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1982-05-25T00:00:00.000","2018-08-07T11:17:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1982-05-25T00:00:00.000","2018-05-23T09:21:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1982-06-15T00:00:00.000","2018-07-15T01:47:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
