"granting_department","grant_number","grant_description","funding_source","cfda","start_date","end_date","fiscal_year_issued","award_amount","grantee_name","address_line_1","address_line_2","city","st","zip"
"BGS Capital Projects","01181-07-REC-070","Upgrades to several outdoor recreational spaces","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","10000.00","Fairfield Town Treasurer","PO Box 5",,"Fairfield","VT","05455"
"BGS Capital Projects","01181-07-REG-035","Partial funding toward a dust collector system","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","20000.00","Bennington County Industrial Corp","111 South St Suite 203",,"Bennington","VT","05201"
"BGS Capital Projects","01181-07-REG-036","Expansion & Upgrades to the rod coating process at the fly rod manufaturing shop","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","20000.00","Bennington County Industrial Corp","111 South St Suite 203",,"Bennington","VT","05201"
"BGS Capital Projects","01181-07-HS-044","Masonry repairs at the COTS Firehouse Family Shelter","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","8200.00","Committee on Temporary Shelter","PO Box 1616",,"Burlington","VT","05402"
"BGS Capital Projects","01181-07-HS-046","Purchase and install a walk in freezer and shelving","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","8000.00","Martha's Kitchen","PO Box 1561",,"St Albans","VT","05478"
"BGS Capital Projects","01181-07-HS-048","Renovate Additional Spcae to meet growing needs","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","20000.00","Neighborhood Connections","PO Box 207",,"Londonderry","VT","05148"
"BGS Capital Projects","01181-07-REC-075","Purchase & Install an ADA Compliant restroom trailer for the recreation fields","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","22500.00","Fair Haven Town Treasurer","Municipal Building","5 North Park Place","Fair Haven","VT","05743"
"BGS Capital Projects","01181-07-REG-046","Creation of a dental clinic at Brattleboro Memorial Hospital","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","25000.00","United Way of Windham County","PO Box 617",,"Brattleboro","VT","05302"
"BGS Capital Projects","01181-07-HS-041","Build a Kitchen in new facility","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","14833.00","Boys & Girls Club of Greater Vergennes","20 Armory Lane",,"Vergennes","VT","05491"
"BGS Capital Projects","01181-07-REC-076","Completion of Chittenden Brook Hut","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","10000.00","Vermont Huts Association, LTD","262 Cady Hill Rd",,"Stowe","VT","05672"
"BGS Capital Projects","01181-07-REC-083","Create Public Park and green space","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","10000.00","Saxtons River Treasurer",".PO Box 243",,"Saxtons River","VT","05154"
"BGS Capital Projects","01181-07-REG-039","Purchase an x-ray machine to inspect product and Forklift to move product","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","15000.00","Franklin County Industrial Development","2 North Main St, 4th Floor","PO Box 1099","St Albans","VT","05478-1099"
"BGS Capital Projects","01181-07-REC-071","Creation of Outdoor play area for children with special needs","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","3000.00","Lamoille County Mental Health Services","Lamoille Community Connections","72 Harrel St","Morrisville","VT","05661"
"BGS Capital Projects","01181-07-REC-074","Build Small Playground at the Derby Beach House","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","8900.00","Derby Town Treasurer","124 Main Street",,"Derby","VT","05829"
"BGS Capital Projects","01181-07-REC-068","Construction Phase 1 & 2 of master trail plan at Town Forest","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","15000.00","ST Albans Town Treasurer","PO Box 37",,"ST Albans Bay","VT","05481"
"BGS Capital Projects","01181-07-REC-081","Contruction of New pavilion w/amenites and to install trash/recycling stations","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","4000.00","Plainfield Town Treasurer","PO Box 217",,"Plainfield","VT","05667"
"BGS Capital Projects","01181-07-HS-042","Roof Replacement","OTH",,"2018-09-01T00:00:00.000","2020-09-01T00:00:00.000","2019","5750.00","United Way of Addison County","PO Box 555",,"Middlebury","VT","05753-0555"
"BGS Capital Projects","01181-07-HS-050","Painting Exterior of building, roof repairs & trim replacement","OTH",,"2018-09-01T00:00:00.000","2020-09-01T00:00:00.000","2019","6000.00","Plymouth Town Treasurer","68 Town Office Rd",,"Plymouth","VT","05056"
"BGS Capital Projects","01181-07-ED-005","Educational Grant","OTH",,"2018-09-01T00:00:00.000","2020-09-01T00:00:00.000","2019","15000.00","Southeastern Vermont Community Action","91 Buck Drive",,"Westminster","VT","051589618"
"BGS Capital Projects","01181-07-REC-069","Purchase of building to house canoes and kayaks for public use","OTH",,"2018-09-01T00:00:00.000","2020-09-01T00:00:00.000","2019","5500.00","Richford Town Treasurer","PO Box 236",,"Richford","VT","05476"
"BGS Capital Projects","01181-07-ED-024","Replace outdated, inefficient light fixtures","OTH",,"2018-09-01T00:00:00.000","2020-09-01T00:00:00.000","2019","3322.50","Maclure Library","PO Box 60",,"Pittsford","VT","05763"
"BGS Capital Projects","01181-07-ED-018","Eduational Grant","OTH",,"2018-09-01T00:00:00.000","2020-09-01T00:00:00.000","2019","25000.00","Readsboro Hometown Redevelopment Inc","7012 Main St","PO Box 261 P","Readsboro","VT","05350"
"BGS Capital Projects","01181-07-REC-063","Technical Components of steep terraine along the New Haven River Trial","OTH",,"2018-09-01T00:00:00.000","2020-09-01T00:00:00.000","2019","7200.00","Bristol Recreation Club, Inc","PO Box 411",,"Bristol","VT","05443"
"Children and Families","03440-20409-IFBS17","Intensive Family Based Services","GC",,"2017-01-01T00:00:00.000","2018-12-31T00:00:00.000","2019","405000.00","Easter Seals Vermont","14 North Main Street,Suite 3004",,"Barre","VT","05641"
"Children and Families","03440-42301-17-PCC","Parent Child Center Grant","FED","93.590","2017-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","34000.00","Windham Southeast School District","C/O Windham Southeast S.U.","53 Green Street","Brattleboro","VT","05301"
"Children and Families","03440-42301-17-PCC","Parent Child Center Grant","FED","93.778","2017-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","100411.00","Windham Southeast School District","C/O Windham Southeast S.U.","53 Green Street","Brattleboro","VT","05301"
"Children and Families","03440-42301-17-PCC","Parent Child Center Grant","GEN",,"2017-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","220647.00","Windham Southeast School District","C/O Windham Southeast S.U.","53 Green Street","Brattleboro","VT","05301"
"Children and Families","03440-20339-18 PEER","Peer Navigator - Promoting Safe and Stable Families","GEN",,"2017-07-01T00:00:00.000","2019-09-30T00:00:00.000","2019","67500.00","Vermont Kin As Parents, Inc.","33 Blair park Rd Ste 100B","PO Box 415","Williston","VT","05495"
"Children and Families","03440-44035-18-VAV","Housing Opportunity Grant Program (HOP)","GEN",,"2017-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","62062.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Children and Families","03440-47005-19-EHSGP","Emergency Heating System Grant Program","FED","93.568","2018-07-01T00:00:00.000","2019-09-30T00:00:00.000","2019","119000.00","Southeastern Vermont Community Action","91 Buck Drive",,"Westminster","VT","051589618"
"Children and Families","03440-47005-19-EHSGP","Emergency Heating System Grant Program","SP",,"2018-07-01T00:00:00.000","2019-09-30T00:00:00.000","2019","111000.00","Southeastern Vermont Community Action","91 Buck Drive",,"Westminster","VT","051589618"
"Children and Families","03440-47001-19-EHSGP","Emergency Heating System Grant Program","FED","93.568","2018-07-01T00:00:00.000","2019-09-30T00:00:00.000","2019","119000.00","BROC-Community Action in Southwestern","45 Union Street",,"Rutland","VT","05701"
"Children and Families","03440-47001-19-EHSGP","Emergency Heating System Grant Program","SP",,"2018-07-01T00:00:00.000","2019-09-30T00:00:00.000","2019","46000.00","BROC-Community Action in Southwestern","45 Union Street",,"Rutland","VT","05701"
"Children and Families","03440-47006-19-EHSGP","Emergency Heating System Grant Program","FED","93.568","2018-07-01T00:00:00.000","2019-09-30T00:00:00.000","2019","119000.00","Northeast Employment & Training","PO Box 584",,"Newport","VT","05855"
"Children and Families","03440-47006-19-EHSGP","Emergency Heating System Grant Program","SP",,"2018-07-01T00:00:00.000","2019-09-30T00:00:00.000","2019","96000.00","Northeast Employment & Training","PO Box 584",,"Newport","VT","05855"
"Children and Families","03440-PCC-2019-IFS","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","15816.00","Parent Child Center Inc","PO Box 646",,"Middlebury","VT","05753"
"Children and Families","03440-PCC-2019-IFS","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","13587.00","Parent Child Center Inc","PO Box 646",,"Middlebury","VT","05753"
"Children and Families","03440-PCC-2019-IFS","Master Grant Agreement","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","30117.00","Parent Child Center Inc","PO Box 646",,"Middlebury","VT","05753"
"Children and Families","03440-41002-19-IDA","Vermont Individual Development Account Program (IDA)","GEN",,"2018-07-01T00:00:00.000","2022-06-30T00:00:00.000","2019","170300.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-34134-18-ELCG24","RTTT-ELCG","FED","84.412","2018-07-01T00:00:00.000","2018-12-31T00:00:00.000","2019","42000.00","United Way of Northwest Vermont, Inc","412 Farrell St Ste 200",,"S Burlington","VT","05403-4466"
"Children and Families","03440-11022-19-FSH-WPC","Family Supportive Housing","FED","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","124800.00","Winston L Prouty Center for Child and","209 Austine Drive",,"Brattleboro","VT","05301"
"Children and Families","03440-11022-19-FSH-WPC","Family Supportive Housing","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","5000.00","Winston L Prouty Center for Child and","209 Austine Drive",,"Brattleboro","VT","05301"
"Children and Families","03440-11027-19-FSH-SUNRISE","Family Supportive Housing","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","58000.00","Sunrise Family Resource Center","244 Union Street",,"Bennington","VT","05201"
"Children and Families","03440-11027-19-FSH-SUNRISE","Family Supportive Housing","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","6000.00","Sunrise Family Resource Center","244 Union Street",,"Bennington","VT","05201"
"Children and Families","03440-11025-19-FSH-NEKCA","NORTHEAST KINGDOM COMMUNITY ACTION Family Supportive Housing","FED","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","68000.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-11025-19-FSH-NEKCA","NORTHEAST KINGDOM COMMUNITY ACTION Family Supportive Housing","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","18000.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-47002-19-HWAP","CAPSTONE COMMUNITY ACTION Home Weatherization Assistance Grant","FED","93.568","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","303467.05","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-47002-19-HWAP","CAPSTONE COMMUNITY ACTION Home Weatherization Assistance Grant","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","1340082.95","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-47002-19-HWAP","CAPSTONE COMMUNITY ACTION Home Weatherization Assistance Grant","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","123000.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-11021-19-FSH-HPC","Family Supportive Housing","FED","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","132000.00","Homeless Prevention Center","56 Howe St - Patch Place","Bldg A, Box 7","Rutland","VT","05701"
"Children and Families","03440-11021-19-FSH-HPC","Family Supportive Housing","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","2000.00","Homeless Prevention Center","56 Howe St - Patch Place","Bldg A, Box 7","Rutland","VT","05701"
"Children and Families","03440-11026-19-FSH-FCWC","Family Supportive Housing","FED","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","67200.00","Family Center of Washington County","383 Sherwood Dr",,"Montpelier","VT","05602"
"Children and Families","03440-11026-19-FSH-FCWC","Family Supportive Housing","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","10000.00","Family Center of Washington County","383 Sherwood Dr",,"Montpelier","VT","05602"
"Children and Families","03440-42168-19-VCEHVISTA","VCEH VISTA Project","FED","93.569","2018-07-01T00:00:00.000","2019-12-31T00:00:00.000","2019","89000.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-11024-19-FSH-HAVEN","Family Supportive Housing","FED","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","100800.00","Upper Valley Haven Inc","713 Hartford Ave",,"White River Junction","VT","05001"
"Children and Families","03440-11024-19-FSH-HAVEN","Family Supportive Housing","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","12000.00","Upper Valley Haven Inc","713 Hartford Ave",,"White River Junction","VT","05001"
"Children and Families","03440-30045-19-CCCSA","Community Child Care Support Agreement (CCCSA) SFY 2019","FED","93.575","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","2019","302324.00","Family Center of Washington County","383 Sherwood Dr",,"Montpelier","VT","05602"
"Children and Families","03440-30047-19-CCCSA","Community Child Care Support Agreement (CCCSA) SFY 2019","FED","93.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","171688.00","Lamoille Family Center Inc","480 Cady's Falls Rd",,"Morrisville","VT","05661"
"Children and Families","03440-34133-18-ELCG24","Promise Communities RTT-ELCG","FED","84.412","2018-07-01T00:00:00.000","2018-12-31T00:00:00.000","2019","150000.00","Central Vermont Supervisory Union","111B Brush Hill Road",,"Williamstown","VT","05679"
"Children and Families","03440-11023-19-FSH-COTS","Family Supportive Housing","FED","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","72000.00","Committee on Temporary Shelter","PO Box 1616",,"Burlington","VT","05402"
"Children and Families","03440-11023-19-FSH-COTS","Family Supportive Housing","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32800.00","Committee on Temporary Shelter","PO Box 1616",,"Burlington","VT","05402"
"Children and Families","03440-28322-19PCAV-HEAD","Abusive Head Trauma/Shaken Baby Prevention","GEN",,"2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","2019","177750.00","Prevent Child Abuse-Vermont","94 Main St","PO Box 829","Montpelier","VT","05601"
"Children and Families","03440-28362-VFAFA19","Support for Operating Expenses for VFAFA","FED","93.556","2018-07-01T00:00:00.000","2020-09-30T00:00:00.000","2019","150000.00","Vermont Foster/Adoptive Family Assoc","PO Box 220",,"Graniteville","VT","05654"
"Children and Families","03440-47005-19-HWAP","Home Weatherization Assistance Grant","FED","93.568","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","468169.74","Southeastern Vermont Community Action","91 Buck Drive",,"Westminster","VT","051589618"
"Children and Families","03440-47005-19-HWAP","Home Weatherization Assistance Grant","SP",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","1193110.26","Southeastern Vermont Community Action","91 Buck Drive",,"Westminster","VT","051589618"
"Children and Families","03440-30067-19-CCCSA","Community Child Care Support Agreement (CCCSA) SFY 2019","FED","93.575","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","2019","152075.72","Winston L Prouty Center for Child and","209 Austine Drive",,"Brattleboro","VT","05301"
"Children and Families","03440-32340-19-VCFCR","Vermont Children & Families Community Response Pilot","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","116666.00","Northwestern Counseling & Support","107 Fisher Pond Rd",,"ST Albans","VT","05478"
"Children and Families","03440-10040-19","transitional housing","OTH",,"2018-07-01T00:00:00.000","2019-09-30T00:00:00.000","2019","330150.00","Lund Family Center, Inc","76 Glen Rd","PO Box 4009","Burlington","VT","05406"
"Children and Families","03440-32341-19-VCFCR","Vermont Children & Families Community Response Pilot","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","116666.00","Family Center of Washington County","383 Sherwood Dr",,"Montpelier","VT","05602"
"Children and Families","03440-32346-19-VCFCR","Vermont Children & Families Community Response Pilot","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","116666.00","Rutland County Parent/Child Center","61 Pleasant St",,"Rutland","VT","05701"
"Children and Families","03440-30041-19-CCCSA","Community Child Care Support Agreement (CCCSA) SFY 2019","FED","93.575","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","2019","203690.00","Family Place Inc","319 US Rte 5 South",,"Norwich","VT","05055"
"Children and Families","03440-30046-19-CCCSA","Community Child Care Support Agreement (CCCSA) SFY 2019","FED","93.575","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","305771.48","Vermont Achievement Center","88 Park St",,"Rutland","VT","05702"
"Children and Families","03440-30051-19-CCCSA","Community Child Care Support Agreement (CCCSA) SFY 2019","FED","93.575","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","2019","159972.26","Springfield Area Parent Child Center","6 Main St",,"N Springfield","VT","05150"
"Children and Families","03440-28324-19PCAV-SAFE-T","Sexual Abuse Free Environment for Teens Program (SAFE-T)","GEN",,"2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","2019","75000.00","Prevent Child Abuse-Vermont","94 Main St","PO Box 829","Montpelier","VT","05601"
"Children and Families","03440-30050-19-CCCSA","Community Child Care Support Agreement (CCCSA) SFY 2019","FED","93.575","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","2019","261724.00","Northwestern Counseling & Support","107 Fisher Pond Rd",,"ST Albans","VT","05478"
