"id","reporting_agency","report_number","date","street_address","town","number","number1","number2","number3","intersection","distance_from_intersection","distance_1","posted_speed","direction_of_collision","direction_from_intersection","easting","northing","mile_marker","mile_marker_1","mile_marker_2","aot_roadway","aot_route","aot_actual_mile","lrs_number","how_mapped","crash_type","location_1"
"2109","VT0040500","12CC08175","2012-11-30T00:00:00.000","FAU-5605 Porters Point Road","Colchester","NO DATA","NO DATA","NO DATA","NO DATA","Church Road","NO DATA","NO DATA","35.00000000","12 - Left Turn and Thru, Same Direction Sideswipe/Angle Crash vv--","NO DATA","440352","226700","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PORTER POINT RD., COLCHESTER","0.17000000","S56050405","LRS","Property Damage Only","(44.53802896, -73.25056841)"
"701","VTVSP1000","12D203473","2012-12-16T00:00:00.000","I-91 N MM5/85","Guilford","NO DATA","NO DATA","NO DATA","91","MM 5/85 NB","100","Feet","65.00000000","6 - Single Vehicle Crash","North","494381","34943","910","1307","585","State System (State Highways and Class I TH links)","I-91","5.87000000","I091-0000","LRS","Property Damage Only","(42.81339902, -72.56825861)"
"313","VT0040100","2012BU031663","2012-12-15T00:00:00.000","Alt. US-7 South Winooski Avenue","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Buell Street","NO DATA","NO DATA","25.00000000","2 - Head On","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","BURLINGTON (ALTERNATE US-7)","1.22000000","A007-0403","LRS","Property Damage Only","(44.47910209, -73.21115374)"
"482","VTVSP0400","12D103961","2012-12-09T00:00:00.000","I-91 SB","Weathersfield","NO DATA","NO DATA","NO DATA","91","MM 47/80 SB","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","506372","94701","910","1420","4780","State System (State Highways and Class I TH links)","I-91","47.80000000","I091-0000S","LRS","Property Damage Only","(43.35271747, -72.42151255)"
"619","VTVSP1300","12B302383","2012-10-28T00:00:00.000","I-91 NB","Thetford","NO DATA","NO DATA","NO DATA","91","NO DATA","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","524180","149287","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-91","86.50000000","I091-0000","LRS","Property Damage Only","(43.84346472, -72.19978289)"
"970","VT0080200","12ST02485","2012-09-30T00:00:00.000","Luce Hill Rd","Stowe","NO DATA","NO DATA","NO DATA","NO DATA","Barrows Rd Intersection","NO DATA","Feet","35.00000000","1 - Rear End","NO DATA","481956","219114","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0236","3.32000000","S02360808","LRS","Property Damage Only","(44.47206023, -72.72650169)"
"127","VTVSP0100","12A100345","2012-01-27T00:00:00.000","I-89 N MM 100","Milton","NO DATA","NO DATA","NO DATA","89","MM 100","100","Feet","65.00000000","6 - Single Vehicle Crash","South","447667","235459","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-89","99.98000000","I089-0000","LRS","Property Damage Only","(44.61760224, -73.15916342)"
"678","VTVSP1000","12D200127","2012-01-13T00:00:00.000","Interstate 91 NB","Putney","NO DATA","NO DATA","NO DATA","91","Mile Marker 19/20","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","500023","51988","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-91","19.20000000","I091-0000","LRS","Property Damage Only","(42.96774316, -72.50091888)"
"178","VTVSP1200","12A300912","2012-02-13T00:00:00.000","Interstate 89 NB","Middlesex","NO DATA","NO DATA","NO DATA","89","Mm56.6","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","487604","197564","890","1210","5660","State System (State Highways and Class I TH links)","I-89","56.60000000","I089-0000","LRS","Property Damage Only","(44.27815094, -72.65520206)"
"2074","VT0040500","12CC02810","2012-05-02T00:00:00.000","FAU-5617 Bay Rd","Colchester","NO DATA","127","NO DATA","NO DATA","Roosevelt Highway","NO DATA","NO DATA","35.00000000","1 - Rear End","NO DATA","447137","227781","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","BAY RD., COLCHESTER","1.39000000","S56170405","LRS","Property Damage Only","(44.54830597, -73.16506623)"
"554","VT0130200","12BB07031","2012-09-11T00:00:00.000","I-91 Exit 1 Ramp E/Canal St","Brattleboro","NO DATA","NO DATA","NO DATA","NO DATA","Exit 1-I91","NO DATA","NO DATA","25.00000000","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Ramp or Spur","I-91","0.23000000","I091-0000NR001E","LRS","Property Damage Only","(42.83584742, -72.56647453)"
"60","VTVSP1200","12A300997","2012-03-01T00:00:00.000","I89 SB","Berlin","NO DATA","NO DATA","NO DATA","89","Exit 6","5","Feet","65.00000000","6 - Single Vehicle Crash","South","493672","185072","890","1203","4680","State System (State Highways and Class I TH links)","I-89","46.90000000","I089-0000S","LRS","Property Damage Only","(44.16597107, -72.57899351)"
"455","VTVSP1300","12B302134","2012-09-24T00:00:00.000","MM82.65 I 91 Sb","Thetford","NO DATA","NO DATA","NO DATA","91","NO DATA","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","522984","143423","910","911","8265","State System (State Highways and Class I TH links)","I-91","82.65000000","I091-0000S","LRS","Property Damage Only","(43.79081674, -72.21436348)"
"1025","VT0040800","12RM00267","2012-03-24T00:00:00.000","FAS-209 Huntington Road","Richmond","NO DATA","NO DATA","NO DATA","NO DATA","Farr Farn","320","Feet","35.00000000","6 - Single Vehicle Crash","East","459590","211053","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0209","4.53000000","S02090411","LRS","Property Damage Only","(44.39905312, -73.00086882)"
"1753","VT0040100","2012BU013613","2012-06-06T00:00:00.000","FAU-5032 (318 North Street)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Hyde Street","NO DATA","NO DATA","25.00000000","7 - Other - Explain in Narrative","West","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","NORTH ST., BURLINGTON","0.67000000","S50320403","LRS","Property Damage Only","(44.48486941, -73.208932)"
"1062","VT0070000","12GIC0885","2012-06-27T00:00:00.000","FAS-291 West Shore Rd","Alburgh","NO DATA","NO DATA","NO DATA","NO DATA","Rt 129","100","Feet","45.00000000","4 - Opp Direction Sideswipe","North","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0291","0.02000000","S02910701","LRS","Property Damage Only","(44.90502304, -73.31350598)"
"343","VT0040100","2012BU004882","2012-02-28T00:00:00.000","ALTUS-7 (S Winooski Ave)","Burlington","NO DATA","NO DATA","A7","NO DATA","Main St","25","NO DATA","25.00000000","1 - Rear End","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","BURLINGTON (ALTERNATE US-7)","0.99000000","A007-0403","LRS","Property Damage Only","(44.47591244, -73.21099254)"
"1491","VT0040100","2012BU025955","2012-10-08T00:00:00.000","FAU-5038 Pearl Street","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Battery Street","NO DATA","NO DATA","25.00000000","3 - Same Direction Sideswipe","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PEARL ST., BURLINGTON","0.00000000","S50380403","LRS","Property Damage Only","(44.48026615, -73.21902375)"
"1543","VT0040100","2012BU004586","2012-02-24T00:00:00.000","FAU 5038 (Pearl Street)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","N Willard St","25","Feet","25.00000000","NO DATA","East","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PEARL ST., BURLINGTON","0.69000000","S50380403","LRS","Property Damage Only","(44.48066396, -73.20545909)"
"371","VTVSP1200","12A304135","2012-09-18T00:00:00.000","I-89 SB","Waterbury","NO DATA","NO DATA","NO DATA","89","Mile Marker 66","75","Feet","65.00000000","6 - Single Vehicle Crash","North","475939","217891","890","1218","6655","State System (State Highways and Class I TH links)","I-89","65.99000000","I089-0000S","LRS","Property Damage Only","(44.357061, -72.79132364)"
"1235","VT0110200","12RL04590","2012-05-22T00:00:00.000","FAU 3002 (Allen Street)","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Graybar Electric","NO DATA","NO DATA","30.00000000","1 - Rear End","NO DATA","462321","121913","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","ALLEN ST., RUTLAND CITY","0.12000000","S30021119","LRS","Property Damage Only","(43.59646544, -72.96768455)"
"958","VT0080000","12LC01633","2012-06-13T00:00:00.000","FAS-239 (124 Church Street)","Hyde Park","NO DATA","NO DATA","NO DATA","NO DATA","Rt 15","0","Miles","25.00000000","NO DATA","East","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0239","0.58000000","S02390805","LRS","Property Damage Only","(44.59555742, -72.61624307)"
"1977","VT0040300","12SB007677","2012-06-23T00:00:00.000","FAU-5202 (1181 Airport Drive)","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Patrick Street","15","NO DATA","25.00000000","NO DATA","South","447770","218859","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","AIRPORT DRIVE, SOUTH BURLINGTON","0.36000000","S52020414","LRS","Property Damage Only","(44.46797109, -73.15627578)"
"2097","VT0040500","12CC01706","2012-03-22T00:00:00.000","FAU-5608 Malletts Bay Avenue","Colchester","NO DATA","NO DATA","NO DATA","NO DATA","Lavigne Road","750","Feet","35.00000000","6 - Single Vehicle Crash","South","004-44-199","002-25-012","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","MALLETTS BAY AVE., COLCHESTER","1.72000000","S56080405","LRS","Injury","(44.52313705, -73.20240282)"
"690","VTVSP1000","12D200139","2012-01-13T00:00:00.000","Interstate 91 N","Brattleboro","NO DATA","NO DATA","NO DATA","91","Exit 2","0","Miles","65.00000000","4 - Opp Direction Sideswipe","North","493392","39899","910","1302","950","State System (State Highways and Class I TH links)","I-91","9.33000000","I091-0000","LRS","Property Damage Only","(42.85923171, -72.58097361)"
"807","VTVSP0900","12C303502","2012-11-16T00:00:00.000","FAS-171 (608 Warm Brook Road)","Arlington","4","NO DATA","NO DATA","NO DATA","Vt Rt 313","NO DATA","NO DATA","35.00000000","1 - Rear End","NO DATA","446933","61787","3130","201","719","Federal Aid Secondary System (Class 2 TH)","FAS 0171","0.06000000","S01710201","LRS","Property Damage Only","(43.05471745, -73.15151998)"
"1273","VT0130200","12BB09689","2012-12-25T00:00:00.000","FAU-2006 Cedar St","Brattleboro","NO DATA","NO DATA","NO DATA","NO DATA","Linden St","NO DATA","NO DATA","25.00000000","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","CEDAR ST., BRATTLEBORO","0.75000000","S20061302","LRS","Property Damage Only","(42.86084596, -72.56517354)"
"442","VTVSP1300","12B301664","2012-07-30T00:00:00.000","I-91 103.15 Sb","Newbury","NO DATA","NO DATA","NO DATA","91","Exit 16","5","Miles","65.00000000","6 - Single Vehicle Crash","North","531434","172954","910","907","10315","State System (State Highways and Class I TH links)","I-91","103.15000000","I091-0000S","LRS","Injury","(44.05913542, -72.10872283)"
"1322","VT0040100","2012BU3834","2012-02-14T00:00:00.000","FAU 5026 (North Ave)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Woodbury Rd","NO DATA","NO DATA","25.00000000","3 - Same Direction Sideswipe","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","NORTH AVE., BURLINGTON","2.70000000","S50260403","LRS","Property Damage Only","(44.51174687, -73.25135051)"
"538","VTVSP1100","12D305200","2012-11-27T00:00:00.000","I-89 NB Ramp To I-91 NB","Hartford","NO DATA","NO DATA","NO DATA","89","I-91 NB","300","Feet","55.00000000","1 - Rear End","South","513484","15485","NO DATA","NO DATA","NO DATA","Ramp or Spur","I-91","0.21000000","I091-0000NR010A","LRS","Property Damage Only","(43.64030326, -72.33611854)"
"1048","VTVSP0800","12B200102","2012-01-12T00:00:00.000","FAS 319 (1210 Beebe Rd)","Derby","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","50.00000000","6 - Single Vehicle Crash","North","529629","275789","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0319","1.22000000","S03191007","LRS","Property Damage Only","(44.98165757, -72.12434978)"
"2156","VT0040500","12CC05392","2012-08-09T00:00:00.000","FAU-5600 (105 West Lakeshore Drive)","Colchester","NO DATA","NO DATA","NO DATA","NO DATA","West Lakeshore Drive","100","Feet","99.00000000","3 - Same Direction Sideswipe","NO DATA","442940","227479","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","VT. 127 TH, COLCHESTER","3.09000000","S56000405","LRS","Property Damage Only","(44.54542325, -73.21772941)"
"1621","VT0040100","12BU19934","2012-08-10T00:00:00.000","FAU-5008 BATTERY ST","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","KING ST","NO DATA","NO DATA","25.00000000","6 - Single Vehicle Crash","West","442824","219620","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","BATTERY ST., BURLINGTON","0.15000000","S50080403","LRS","Property Damage Only","(44.47444499, -73.21858828)"
"242","VT0110200","12RL12633","2012-12-14T00:00:00.000","BRUS-4 Merchants Row","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","West Street","NO DATA","NO DATA","30.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","461175","123161","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","WEST RUTLAND-RUTLAND (BR US-4)","1.52000000","B004-1119","LRS","Property Damage Only","(43.60782288, -72.98054225)"
"508","VTVSP1000","12D203475","2012-12-16T00:00:00.000","I-91 SB","Brattleboro","NO DATA","NO DATA","NO DATA","91","MM 12","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","495564","43518","910","1302","1200","State System (State Highways and Class I TH links)","I-91","12.00000000","I091-0000S","LRS","Property Damage Only","(42.8914259, -72.55464788)"
"263","VT0110200","12RL09896","2012-09-26T00:00:00.000","BRUS-4 State Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Lalor Avenue","NO DATA","NO DATA","30.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","460513","123275","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","WEST RUTLAND-RUTLAND (BR US-4)","0.98000000","B004-1119","LRS","Property Damage Only","(43.60856044, -72.98971247)"
"1097","VT0020100","12BN04438","2012-07-01T00:00:00.000","FAU-1054 (219 Pleasant Street)","Bennington","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","25.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","443249","42343","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","VALENTINE ST., BENNINGTON","0.14000000","S10540202","LRS","Property Damage Only","(42.87899048, -73.1923448)"
"1785","VT0040300","12SB016748","2012-12-13T00:00:00.000","FAU-5226 White St","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Suburban Square","10","Feet","25.00000000","1 - Rear End","East","447095","219116","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","WHITE ST., SOUTH BURLINGTON","0.49000000","S52260414","LRS","Property Damage Only","(44.47028887, -73.16507201)"
"1932","VT0040300","12SB017193","2012-12-21T00:00:00.000","FAU-5208 (370 Dorset Street)","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","San Remo Drive","50","NO DATA","35.00000000","1 - Rear End","North","445915","217752","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","DORSET ST., SOUTH BURLINGTON","3.32000000","S52080414","LRS","Property Damage Only","(44.45789095, -73.17957067)"
"751","VT0130500","12DV00376","2012-04-08T00:00:00.000","FAS-106 Dover Hill Road","Dover","NO DATA","NO DATA","NO DATA","NO DATA","Taft Brook Road","NO DATA","NO DATA","35.00000000","6 - Single Vehicle Crash","NO DATA","004-77-660E","000-49-458N","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0106","3.72000000","S01061304","LRS","Injury","(42.94504931, -72.77351523)"
"1200","VT0110200","12RL04292","2012-05-15T00:00:00.000","FAU 3030 (26 Kendall Avenue)","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Lincoln Avenue","200","Feet","30.00000000","1 - Rear End","East","461533","125758","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","KENDALL AVE., RUTLAND CITY","0.17000000","S30301119","LRS","Property Damage Only","(43.61312122, -72.97571016)"
"1560","VT0040100","2012BUU3526","2012-02-10T00:00:00.000","FAU 5014 (Colchester Ave)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Mansfield Ave","NO DATA","NO DATA","25.00000000","1 - Rear End","East","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","COLCHESTER AVE., BURLINGTON","0.10000000","S50140403","LRS","Property Damage Only","(44.48063497, -73.19863892)"
"192","VTVSP1200","12A303280","2012-07-28T00:00:00.000","Interstate 89 NB","Berlin","NO DATA","NO DATA","NO DATA","89","Exit 6 NB On Ramp","0","Miles","65.00000000","3 - Same Direction Sideswipe","North","493952","186366","890","1203","4760","State System (State Highways and Class I TH links)","I-89","47.43000000","I089-0000","LRS","Property Damage Only","(44.17151098, -72.57592318)"
"763","VTVSP0900","12C300941","2012-04-07T00:00:00.000","FAS-103 (971 South Stream Road)","Pownal","3","NO DATA","NO DATA","NO DATA","County Road","1","Miles","35.00000000","6 - Single Vehicle Crash","North","444615","34260","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0103","5.87000000","S01030208","LRS","Injury","(42.806329, -73.17722893)"
"1832","VT0040300","12SB08907","2012-07-14T00:00:00.000","FAU-5216 Patchen Road","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","White Street","NO DATA","NO DATA","25.00000000","7 - Other - Explain in Narrative","NO DATA","446553","218898","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PATCHEN ROAD, SOUTH BURLINGTON","0.87000000","S52160414","LRS","Injury","(44.47854227, -73.17656336)"
"1987","VT0040400","12WS004956","2012-10-10T00:00:00.000","FAU5110 W Spring St","Winooski City","NO DATA","NO DATA","NO DATA","NO DATA","Weaver St","50","Feet","25.00000000","1 - Rear End","West","004-45-310","002-21-873","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","W SPRING ST., WINOOSKI CITY","0.24000000","S51100418","LRS","Property Damage Only","(44.49515377, -73.18788208)"
"1595","VT0040100","2012BU031743","2012-12-16T00:00:00.000","Route 127","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Manhattan Drive","NO DATA","NO DATA","25.00000000","1 - Rear End","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","VT. 127 BELTLINE, BURLINGTON","0.00000000","S50090403","LRS","Property Damage Only","(44.4874964, -73.21943831)"
