"department","department_acronym","division","title","servicedescription","servicearea","servicearea2_sub","customerdescription","customerdetail","requiredfees","requiredfeesother","service_federally_mandated","service_federally","service_completed_by_dep","service_completed_by_depother","otherdepartments","delivery_method_walk_in","delivery_method_phone","delivery_method_mail","delivery_method_text","delivery_method_internet","delivery_method_other","delivery_method_other_text","serviceurl","servicephone","helptoservewalkin","helptoservephone","helptoserveinternet","helptoserveother","departmentserveinperson_high","departmentserveinperson_low","digitalmaturity","receivecustomerinformation","receivecustomerinformati","applicationtorecord","technologyreplacement","technologyreplacementdetail","tabulardata","tabulardataother","rawdatamadeavailable","rawdatamadeavailableother","vulnerablepop1","vulnerablepop2","jobs","sub_cat2"
"Elections","REG","Administrative","San Francisco Department of Elections: Language Accessibility Advisory Committee (LAAC) Interest Form","Provides input on the Department’s services and programs in languages other than English and assists with developing messages and materials to increase voter education for minority-language communities throughout San Francisco.","Administration & Records","Hiring & Employment","Resident","Any member of the public can join the Language Accessibility Advisory Committee.","No",,"No",,"Yes",,"Yes",,,,,,"true","Public meetings","https://sfelections.sfgov.org/participate-advisory-committees","415-554-4375",,,,,"5000","10","4","Custom Form",,"Excel spreadsheet","Not applicable",,"No",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,"Null",
"Fire Department","FIR","Bureau of Fire Investigation","Subpoena Services","Subpoena the Fire Department to testify about a fire or medical incident","Public Safety & Justice","Legal Services & Enforcement","Resident; Other",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elections","REG","Poll Worker","San Francisco Department of Elections: Online Poll Worker Application","Allows members of the public to apply to be a poll worker on Election Day.","Administration & Records","Hiring & Employment","Resident","Any interested member of the public who meets eligibility requirements can apply to be a poll worker.","No",,"Yes",,"Yes",,,"true","true","true",,"true","false",,"https://www.surveymonkey.com/r/PW_Assessment_Online","415-554-4395","0.25","0.25","0.25",,"50","3","4","Custom Form",,"Election Information Management System","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,"Jobs","Volunteers"
"Fire Department","FIR",,"Financial Hardship Program","Apply for financial assistance from the Fire Department if your ambulance services are not covered by insurance","Social & Health Services","Financial Assistance","Resident",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","Low-income",,
"Fire Department","FIR",,"Fire Reports","Get a copy of your Fire Incident or Fire Investigation Report","Public Safety & Justice","Certificates & Public Record","Resident; Business; Other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elections","REG","Administrative","San Francisco Department of Elections: Voting Accessibility Advisory Committee (VAAC) Interest Form","Provides input on accessibility issues and recommendations for improving access to voting and election materials for voters with disabilities and voters who are elderly.","Administration & Records","Hiring & Employment","Resident","Any member of the public can join the Voting Accessibility Advisory Committee.","No",,"No",,"Yes",,"Yes",,,,,,"true","Public meetings","https://sfelections.sfgov.org/participate-advisory-committees","415-554-4375",,,,,"5000","10","4","Custom Form",,"Excel spreadsheet","No, we have no plans to replace system. System enhancements are sufficient",,"No",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,"Jobs","Volunteers"
"Elections","REG","Administration","Third-Party Voter Registration Notification","Allows individuals to notify the Department of Elections about voters who have moved.","Administration & Records","Notifications & Information Services","Resident","Residents notifying the Department of Elections that a voter has moved (i.e. third-parties)","No",,"No",,"Yes",,"Yes","true",,"true",,"true",,,"https://www.sfelections.org/tools/regupdate/thirdparty.php",,"0.1",,"0.1",,"5000","10","4","Paper;#Custom Form",,"Election Information Management System","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,,,,,,
"Elections","REG","Administration","Update my registration: Update your registration","Allows registered voters to update various information in their voter registration record, including address, contact information, and preferences for election materials.","Administration & Records","Account Services","Resident","Any registered voter can request to update their registration information on file with the Department of Elections.","No",,"No",,"Yes",,"Yes","true",,"true",,"true",,,"https://www.sfelections.org/tools/regupdate/regupd.php",,"0.25",,"0.25",,"5000","10","3","Paper;#Non-fillable PDF;#Fillable PDF;#Custom Form;#Other","Fax","Election Information Management System","No, we have no plans to replace system. System enhancements are sufficient",,"No",,,,,,,
"Elections","REG","Administration","Voter Portal","Allows voters to view their registration information, ballot status, and elected officials. Through the Portal, voters can also request replacement ballots, find locations of in-person voting sites, download sample ballots, and update their preference for election materials.","Administration & Records","Microservice","Resident","Any registered voter can access the service by inputting their house number, date of birth, and zip code.",,,"No",,"Yes",,"Yes",,,,,"true",,,"https://sfelections.org/tools/portal/",,,,"0.25",,"5000","10","4","Custom Form",,"Election Information Management System","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,,,,,,
"Elections","REG","Voter Data Analysis","Voter Registration Card Request","All voters are mailed Voter Notifications Cards within 2-3 weeks of registering; this service allows voters to request a replacement Voter Notification Card.","Administration & Records","Formal Requests & Forms","Resident","Any voter may request a Voter Notification Card, which provides proof of registration.","No",,"Yes",,"Yes",,"Yes","true","true","true",,"true","true","Fax","https://sfelections.sfgov.org/get-proof-registration","415-554-4375","0.1","0.1","0.1",,"5000","10","3","Paper;#Non-fillable PDF;#Fillable PDF;#Custom Form;#Email;#Other","Fax","Election Information Management System","No, we have no plans to replace system. System enhancements are sufficient",,"No",,,,,,,
"Elections","REG","Administration","Voter registration status lookup tool","Allows voters to view their registration information, ballot status, and elected officials. Through the Portal, voters can also request replacement ballots, find locations of in-person voting sites, download sample ballots, and update their preference for election materials.","Administration & Records","Microservice","Resident","Any registered voter can access the service by inputting their house number, date of birth, and zip code.","No",,"No",,"Yes",,"Yes",,,,,"true",,,"https://sfelections.org/tools/portal/",,,,"0.25",,"5000","10","4","Custom Form",,"Election Information Management System","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,,,,,,
"Emergency Management","DEM","Emergency Communications","Custodian of Records","Members of the public may request identifiable Public records in written and electronic formats that pertain to the conduct of the public's business.","Administration & Records","Certificates & Public Record","Resident;#Business;#Visitor;#Other","Any member of the public including Media. elected officials, Law enforcement, governmental agencies, etc.","Yes",,,,"Yes",,"No","true",,"true",,,,,"https://sfdem.org/requesting-public-records-0","415-558-3826","0",,,,"0","0","2","Non-fillable PDF",,"ACCESS Database","2-3 Year","There are newer, more efficient technologies that provide deflection technology, thereby eliminating duplication, and frivolous requests.  This new Records Management system has the ability to track requests/critical events, historical data, and payment processing.","No",,"Other: please describe","Raw data is not available from the application.",,,,
"Emergency Management","DEM","Auxiliary Communications Service","ACS Radio Nets",,"Public Safety & Justice","Other","Resident","Residents",,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,
"Emergency Management","DEM","Emergency Services","AlertSF","AlertSF is the City's official text and email alert system. Residents may opt in to receive emergency alerts, notifications and warnings based on geographic preference.","Public Safety & Justice","Notifications & Information Services","Resident;#Business;#Visitor","Anyone who lives, works in or visits San Francisco is encouraged to use this service.","No",,"No",,"Yes",,"Yes",,"true",,"true","true",,,"www.alertsf.org","415-558-3000",,,,,"100000","100000","4","•Paper;#Email",,"email.","Not applicable",,"Yes",,,,,,,
"Ethics Commission","ETH","Engagement and Compliance","File disclosure forms","File campaign finance, campaign consultant, lobbyist, conflict of interest, major developer, and permit consultant disclosure forms.","Administration & Records","Certificates & Public Record","Resident","City officials, candidates for local office, campaign committee officers, campaign consultants, lobbyists, major developers, permit consultants, and other regulated entities.",,,"Other","Some of these services are state mandated.","Yes",,"Yes","true",,"true",,"true",,,"https://sfethics.org/compliance/e-file","415-252-3100","0.1","0.15","0","0","20","10","4","Custom Form;#Fillable PDF;#Paper",,"Netfile and SharePoint","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,,,,,,
"Fine Arts Museums","FAM",,"Become a Member",,"Arts, Culture, and Community Building","Events & Attraction Services","Resident",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fine Arts Museums","FAM",,"Buy Tickets",,"Arts, Culture, and Community Building","Events & Attraction Services","Resident; Visitor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fine Arts Museums","FAM",,"Donate Online",,"Arts, Culture, and Community Building","Grants and Funding","Resident",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fine Arts Museums","FAM",,"Volunteer Application",,"Arts, Culture, and Community Building","Volunteering & Mentorship","Resident",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jobs","Volunteers"
"Fire Department","FIR","Bureau of Fire Prevention","Application for Permits","Apply for a permit for use of hazardous materials or procedures","Permitting","Registration and Permits","Business",,"Yes",,"Yes",,"Yes",,"Yes",,,,,,,,,,,,,,,,,,,,"Yes, within 1-2 Years",,,,,,,,"Permit","Public Benefit & Safety"
