"fiscal_year","related_govt_units","organization_group_code","organization_group","department_code","department","program_code","program","character_code","character","object_code","object","sub_object_code","sub_object","fund_type_code","fund_type","fund_code","fund","fund_category_code","fund_category","revenue_or_spending","amount"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGF","Administration, Business","475","Other Revenues","477","SFO-Miscellaneous","477951","Rent-Governmental Agency","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","616462.81"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGF","Administration, Business","475","Other Revenues","477","SFO-Miscellaneous","477999","Misc Airport Revenue","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-864223.84"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGF","Administration, Business","475","Other Revenues","477","SFO-Security","477411","Security Services","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","1820123.23"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGF","Administration, Business","475","Other Revenues","477","SFO-Water","477311","Water Resale-Sewage Disposal","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","3301507.35"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGF","Administration, Business","475","Other Revenues","775","SFIA-Medical Services","77511","Medical Services","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","1083066.23"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGF","Administration, Business","495","Intrafund Transfers In","495","Intrafund Transfers In (Iti)","495021","ITI Fr 5A-Airport Funds","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","2","Annual Projects","Revenue","59425041.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGF","Administration, Business","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-21009065.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGG","Safety & Security","425","Fines; Forfeitures & Penalties","425","Other Forfeitures & Penalties","425920","Penalties","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","31702.70"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGG","Safety & Security","440","Intergovernmental Rev-Federal","444","Federal-Other","444932","Fed-Narc Forfeitures & Seizure","5A","SF International Airport Funds","5ASRF","Airport Special Revenue Fund","3","Continuing Projects","Revenue","4407.07"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGG","Safety & Security","440","Intergovernmental Rev-Federal","444","Federal-Other","444939","Federal Direct Grant","5A","SF International Airport Funds","5ASRF","Airport Special Revenue Fund","4","Grants","Revenue","992310.45"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGG","Safety & Security","449","Intergovernmental Rev-Other","449","Other - Governmental Agencies","449999","Other Local-Regional Grants","5A","SF International Airport Funds","5ATAF","Airport Trust & Agency Fund","4","Grants","Revenue","3067.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGG","Safety & Security","475","Other Revenues","477","SFO-Miscellaneous","477999","Misc Airport Revenue","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","2","Annual Projects","Revenue","60.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGH","Facilities Maintenance,Construction","430","Interest & Investment Income","430","Interest","430120","Interest Earned-FisclAgentAcct","5A","SF International Airport Funds","5ACPF","Airport Capital Projects Fund","3","Continuing Projects","Revenue","426725.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGH","Facilities Maintenance,Construction","430","Interest & Investment Income","430","Interest","430140","Interest Earned-Non PooledCash","5A","SF International Airport Funds","5ACPF","Airport Capital Projects Fund","3","Continuing Projects","Revenue","50233315.97"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGH","Facilities Maintenance,Construction","440","Intergovernmental Rev-Federal","444","Federal-Other","444931","Fed Grants Pass-Thru State-Oth","5A","SF International Airport Funds","5ACPF","Airport Capital Projects Fund","4","Grants","Revenue","868.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGH","Facilities Maintenance,Construction","440","Intergovernmental Rev-Federal","444","Federal-Other","444939","Federal Direct Grant","5A","SF International Airport Funds","5ACPF","Airport Capital Projects Fund","4","Grants","Revenue","8276604.75"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGH","Facilities Maintenance,Construction","445","Intergovernmental Rev-State","448","State - Other","448922","State Emergency Services Rev","5A","SF International Airport Funds","5ACPF","Airport Capital Projects Fund","4","Grants","Revenue","289.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGH","Facilities Maintenance,Construction","445","Intergovernmental Rev-State","448","State - Other","448999","Other State Grants & Subventns","5A","SF International Airport Funds","5ACPF","Airport Capital Projects Fund","3","Continuing Projects","Revenue","79113.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGH","Facilities Maintenance,Construction","480","Other Financing Sources","480","Proceed From Long-Term Debts","480111","ProceedsFromSaleOfBond-FaceAmt","5A","SF International Airport Funds","5ACPF","Airport Capital Projects Fund","3","Continuing Projects","Revenue","653288846.59"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGH","Facilities Maintenance,Construction","480","Other Financing Sources","480","Proceed From Short-Term Debts","480399","Proceeds From Other S-T Debts","5A","SF International Airport Funds","5ACPF","Airport Capital Projects Fund","3","Continuing Projects","Revenue","118397198.70"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGH","Facilities Maintenance,Construction","495","Intrafund Transfers In","495","Intrafund Transfers In (Iti)","495021","ITI Fr 5A-Airport Funds","5A","SF International Airport Funds","5ACPF","Airport Capital Projects Fund","3","Continuing Projects","Revenue","11372341.62"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGH","Facilities Maintenance,Construction","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","2","Annual Projects","Revenue","-4600000.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BGH","Facilities Maintenance,Construction","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","5A","SF International Airport Funds","5ACPF","Airport Capital Projects Fund","3","Continuing Projects","Revenue","-244540.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","435","Rents & Concessions","437","SFO-Advertising; Tel. & Other","437441","Concession-Advertising","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-6000.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","435","Rents & Concessions","437","SFO-Advertising; Tel. & Other","437499","Concession-Others","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-33446.32"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","435","Rents & Concessions","437","SFO-Other Ground Transprtn","437921","Ground Trans Trip Fees","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-4430.50"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","435","Rents & Concessions","437","SFO-Passenger Terminal Rental","437211","Rentl-Intl Term (Non-Air)","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-1851.46"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","435","Rents & Concessions","437","SFO-Passenger Terminal Rental","437213","Rentl-North Term T3 (Non-Air)","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-8418.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","435","Rents & Concessions","437","SFO-Passenger Terminal Rental","437214","Rentl-South Term T1 (Non-Air)","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-2945.98"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","460","Charges For Services","467","SFO-Flight Operations","467111","Airline Landing Fees","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-57501.60"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","460","Charges For Services","467","SFO-Rental Airlines","467214","Rental-Airline SouthTerminalT1","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","508942.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","475","Other Revenues","477","SFO-Miscellaneous","477911","Licenses & Permits","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-10.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","475","Other Revenues","477","SFO-Security","477411","Security Services","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-2199.17"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","475","Other Revenues","477","SFO-Water","477311","Water Resale-Sewage Disposal","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-108.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","475","Other Revenues","478","Other Operating Adjustments","478902","NSFChecks","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","1","Operating","Revenue","-1121.57"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","495","Intrafund Transfers In","495","Intrafund Transfers In (Iti)","495021","ITI Fr 5A-Airport Funds","5A","SF International Airport Funds","5AAAA","Airport Operating Fund","3","Continuing Projects","Revenue","4600000.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","495","Intrafund Transfers In","495","Intrafund Transfers In (Iti)","495021","ITI Fr 5A-Airport Funds","5A","SF International Airport Funds","5ASRF","Airport Special Revenue Fund","4","Grants","Revenue","244540.00"
"1999","No","02","Public Works, Transportation & Commerce","AIR","AIR Airport Commission","BXX","No Program Defined","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","5A","SF International Airport Funds","5ACPF","Airport Capital Projects Fund","3","Continuing Projects","Revenue","-11372341.62"
