"cnn","street_name","from_street","to_street","pci_score","pci_change_date","treatment_or_survey","street_accepted_for_maintenance","functional_class","x","y","latitude","longitude","line","point",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"10332001","PENNSYLVANIA AVE","I-280 S OFF RAMP","18TH ST","63","1993-01-01T00:00:00.000","Survey","No",,"6014313.9732","2105834.76885","37.76302585215413","-122.39363758412009","LINESTRING (-122.393662625551 37.763296205749, -122.393612542886 37.762755526159)",,,,,,
"11955102","SLOAT BLVD","MEADOWBROOK DR","SYLVAN DR","84","1995-01-06T00:00:00.000","Survey","No",,"5987661.26194","2095893.24814","37.734212042061365","-122.48508962700339","LINESTRING (-122.484653785318 37.734229932554, -122.48552546847 37.734194177613)",,,,,,
"19960000","NADELL CT","GUTTENBERG ST","END","68","2008-10-29T13:59:26.000","Survey","No",,"5999754.76825","2086377.81607","37.70878187772441","-122.44259568133636","LINESTRING (-122.442411559085 37.708844676967, -122.442779803232 37.708719105884)",,,,,,
"4845000","DIVISION ST","UTAH ST","POTRERO AVE","56","2007-07-26T16:21:27.000","Survey","No",,"6010369.91834","2108189.43158","37.769271271397535","-122.40744480184826","LINESTRING (-122.406882399959 37.769298557654, -122.40800720328 37.769244010022)",,,,,,
"11955202","SLOAT BLVD","VALE AVE","PALOS PL","81","1993-01-01T00:00:00.000","Survey","No",,"5987826.22936","2095956.97749","37.734396634290015","-122.48452396219652","LINESTRING (-122.484075358081 37.734415322128, -122.484972566048 37.734377972367)",,,,,,
"12532006","TERRY A FRANCOIS BLVD","16TH ST","MID BLOCK","57","1994-01-01T00:00:00.000","Survey","No",,"6016515.09435","2107194.51938","37.76688149852088","-122.38611938277229","LINESTRING (-122.386135620021 37.767075977732, -122.386103145595 37.766687046908)",,,,,,
"1500000","26TH ST","MINNESOTA ST","INDIANA ST","34","2004-07-29T16:33:20.000","Survey","No",,"6015256.24699","2101588.30178","37.751418274604596","-122.39008188399534","LINESTRING (-122.389600184967 37.751446100539, -122.390563582657 37.751390474309)",,,,,,
"11959104","SLOAT BLVD S/S","SUNSET BLVD OFF RAMP","SUNSET BLVD ON RAMP","46","2009-08-10T15:43:09.000","Survey","No",,"5984843.59358","2095791.48667","37.733768099555846","-122.49482355809488","LINESTRING (-122.494375690982 37.733788414795, -122.495271424916 37.73374781026)",,,,,,
"8716002","MARIPOSA ST","I-280 S ON RAMP","PENNSYLVANIA AVE","66","1996-07-24T00:00:00.000","Survey","No",,"6014375.12532","2106202.31721","37.76403845749799","-122.39345180181381","LINESTRING (-122.393173807831 37.764055599162, -122.393729795627 37.764021342753)",,,,,,
"374001","07TH ST","I-80 E OFF RAMP","I-80 E OFF RAMP","61","2009-08-10T15:43:09.000","Survey","No",,"6011067.70766","2110121.27471","37.774614701228685","-122.4051672232572","LINESTRING (-122.405443792177 37.77483510222, -122.404890655986 37.774394327175)",,,,,,
"172000","03RD ST","HARRISON ST","PERRY ST","100","1987-07-02T00:00:00.000","Treatment","No",,"6013451.93505","2112885.02953","37.78233634399675","-122.39711348201965","LINESTRING (-122.39738553825 37.782553592904, -122.396841427359 37.782119122026)",,,,,,
"7434000","JAMESTOWN AVE","03RD ST","KEITH ST","43","2007-07-26T16:21:27.000","Survey","No",,"6013040.38215","2090340.38004","37.720410673362096","-122.39695611760781","LINESTRING (-122.39661702614 37.720230912546, -122.397295210668 37.720590460875)",,,,,,
"3417000","BURROWS ST","PERU AVE","MANSFIELD ST","14","1997-08-07T00:00:00.000","Survey","No",,"6005442.57107","2091736.27892","37.723817652246964","-122.42331850048825","LINESTRING (-122.422830067456 37.723944193955, -122.423806931804 37.72369113619)",,,,,,
"3296000","BRYANT ST","DECATUR ST","I-80 E ON RAMP","50","2009-08-10T15:43:09.000","Survey","No",,"6010649.86938","2109484.50409","37.772842908219914","-122.4065677344091","LINESTRING (-122.406545182595 37.772860749704, -122.406590286167 37.772825094306)",,,,,,
"11939000","SKYLINE BLVD","LAKE MERCED BLVD","LAKE MERCED BLVD \ ZOO RD","43","2009-08-10T15:43:09.000","Survey","No",,"5983742.33899","2095142.62241","37.731921968016124","-122.49858294874169","LINESTRING (-122.498106916217 37.732267891808, -122.499058976811 37.73157606995)",,,,,,
"10824000","QUESADA AVE","SELBY ST","INDUSTRIAL ST","58","1997-08-15T00:00:00.000","Survey","No",,"6011897.61319","2097124.6324","37.7389751456125","-122.40138284884318","LINESTRING (-122.400808267324 37.738648772148, -122.401957435369 37.73930154389)",,,,,,
"3153000","Broadway","Columbus Ave","Grant Ave","76","2014-02-04T17:08:35.000","Survey","Yes","Arterial","6010756.071","2118587.472","37.7978434575213","-122.40684204716631","LINESTRING (-122.406667930917 37.797864612499, -122.407016163317 37.797822302287)",,,,,,
"11181000","ROYAL LN","MORSE ST","END: 1-99 BLOCK","87","1994-01-01T00:00:00.000","Survey","No",,"6001139.32217","2087898.92513","37.713037334332974","-122.43791936338921","LINESTRING (-122.438053911548 37.713356140894, -122.43778481633 37.71271855527)",,,,,,
"11956102","SLOAT BLVD","MIDDLEFIELD DR","RIVERTON DR","41","2007-07-26T16:21:27.000","Survey","No",,"5987153.08978","2095876.54702","37.7341365708879","-122.48684529091715","LINESTRING (-122.486402356604 37.734156088329, -122.487288224992 37.734117079438)",,,,,,
"10375000","PERSIA AVE","DUBLIN ST","MANSELL ST \ SUNNYDALE AVE","34","2008-10-29T13:59:26.000","Survey","No",,"6004594.20032","2089787.94766","37.718420043544164","-122.42611254288354","LINESTRING (-122.426390270155 37.718560725279, -122.425834816628 37.718279388808)",,,,,,
"5589000","ARELIOUS WALKER DR","FITZGERALD AVE","GILMAN AVE","51","1997-08-18T00:00:00.000","Survey","No",,"6016192.72769","2089212.24449","37.71748800167427","-122.38598078007236","LINESTRING (-122.385696543951 37.717797082, -122.386265013791 37.717178948313)",,,,,,
"12050000","SPOFFORD ST","CLAY ST","WASHINGTON ST","71","1997-08-16T00:00:00.000","Survey","No",,"6010573.6578","2117401.51325","37.794576879608975","-122.40738960074037","LINESTRING (-122.40729400525 37.794137811566, -122.407485197343 37.795015975068)",,,,,,
"2215000","ALPHA ST","ALPHA ST","TEDDY AVE","100","1993-08-05T00:00:00.000","Treatment","No",,"6010878.4658","2088055.96871","37.714017566002845","-122.40426850196661","LINESTRING (-122.404078661226 37.714195784949, -122.404458341778 37.713839374434)",,,,,,
"6504000","GREENWICH ST","LEAVENWORTH ST","GREENWICH CT","63","1994-01-01T00:00:00.000","Survey","No",,"6007489.73997","2119881.11389","37.80121215326782","-122.41823626270701","LINESTRING (-122.417798643173 37.80126734827, -122.418673881552 37.80115698417)",,,,,,
"3106000","BREEN PL","MCALLISTER ST","END: 1-99 BLOCK","100","1956-08-01T00:00:00.000","Treatment","No",,"6007930.24129","2112456.13795","37.78084977854204","-122.41618576983608","LINESTRING (-122.416138098276 37.78061496672, -122.416233441711 37.781084617886)",,,,,,
"3296000","BRYANT ST","DECATUR ST","I-80 E ON RAMP","50","2007-07-26T16:21:27.000","Survey","No",,"6010649.86938","2109484.50409","37.772842908219914","-122.4065677344091","LINESTRING (-122.406545182595 37.772860749704, -122.406590286167 37.772825094306)",,,,,,
"5461000","FELLA PL","POWELL ST","END: 1-99 BLOCK","49","1997-08-16T00:00:00.000","Survey","No",,"6010188.27143","2116051.94314","37.7908497088293","-122.40862784301176","LINESTRING (-122.408919782059 37.790812879058, -122.408335903645 37.790886565396)",,,,,,
"1163000","22ND ST","IOWA ST","PENNSYLVANIA AVE","65","2002-11-19T00:00:00.000","Survey","No",,"6014566.33998","2103882.91285","37.75768049814693","-122.3926281813077","LINESTRING (-122.392133733798 37.757710236743, -122.393122628406 37.757650785095)",,,,,,
"4503000","CRESCIO CT","START: 1-99 BLOCK","WHITTIER ST","60","1995-08-14T00:00:00.000","Survey","No",,"5998322.38502","2086706.76807","37.70960335022287","-122.44756983429968","LINESTRING (-122.447240564407 37.709718676949, -122.447899103148 37.709488050264)",,,,,,
"374000","07TH ST","HARRISON ST","I-80 E OFF RAMP","75","1994-01-01T00:00:00.000","Survey","No",,"6010868.81857","2110329.24374","37.77517461517635","-122.40586987641476","LINESTRING (-122.406295964542 37.775514154135, -122.405443792177 37.77483510222)",,,,,,
"11175002","ROUSSEAU ST","GLEN CT","BOSWORTH ST","11","1993-01-01T00:00:00.000","Survey","No",,"6003494.90131","2095303.90555","37.733503439700094","-122.43030568315231","LINESTRING (-122.430333545465 37.733693781419, -122.430277820941 37.733313125613)",,,,,,
"11178000","ROUSSEAU ST","STILL ST","CAYUGA AVE","36","2007-07-26T16:21:27.000","Survey","No",,"6003609.49594","2094631.63272","37.731664020701636","-122.42986156094801","LINESTRING (-122.429956771197 37.7318683386, -122.429766351221 37.731459730352)",,,,,,
"13572000","WELSH ST","START: 150-199 BLOCK","05TH ST","22","1993-01-01T00:00:00.000","Survey","No",,"6012762.32903","2111200.83017","37.77767350635742","-122.39938095736723","LINESTRING (-122.398999326356 37.777975043543, -122.399762585235 37.777371995494)",,,,,,
"1024000","20TH ST","UNNAMED 042","MICHIGAN ST","46","2008-10-29T13:59:26.000","Survey","No",,"6016476.02056","2104921.43119","37.760637922713556","-122.38609605681339","LINESTRING (-122.385603281167 37.760667281722, -122.38658883207 37.760608589241)",,,,,,
"10718000","POWHATTAN AVE","NEVADA ST","BERNAL HEIGHTS BLVD","16","1994-01-01T00:00:00.000","Survey","No",,"6009054.90913","2098063.05557","37.74139283439188","-122.41127792267113","LINESTRING (-122.411360913211 37.741391112104, -122.411194932133 37.741394584241)",,,,,,
"11749000","SELBY ST","PALOU AVE","QUESADA AVE","100","1957-06-01T00:00:00.000","Treatment","No",,"6012144.84775","2097114.94005","37.738962323644245","-122.4005273396338","LINESTRING (-122.400246409531 37.739275902075, -122.400808267324 37.738648772148)",,,,,,
"6713000","HARRISON ST","I-80 E ON RAMP","02ND ST","72","1994-01-01T00:00:00.000","Survey","No",,"6014187.15598","2113741.94825","37.784730147976134","-122.39462994975497","LINESTRING (-122.394099271533 37.7851493089, -122.395160621975 37.784311012205)",,,,,,
"10189000","PAGODA PL","SACRAMENTO ST","END: 1-99 BLOCK","52","1994-01-01T00:00:00.000","Survey","No",,"6010587.40282","2116952.99062","37.79334611414927","-122.40731040702659","LINESTRING (-122.407287231582 37.793233636255, -122.407333582497 37.793458619598)",,,,,,
"1498000","26TH ST","03RD ST","TENNESSEE ST","100","1992-01-01T00:00:00.000","Survey","No",,"6015820.834","2101617.91029","37.75153087066428","-122.38813152395198","LINESTRING (-122.387633975006 37.751559603325, -122.388629072517 37.751502163521)",,,,,,
"9960000","OPHIR ALY","POST ST","COSMO PL","26","1992-01-01T00:00:00.000","Survey","No",,"6008970.63975","2114998.48413","37.78788889559458","-122.41276629972623","LINESTRING (-122.412735847107 37.787741137111, -122.412796752445 37.788036681595)",,,,,,
"4613000","DAVIDSON AVE","PHELPS ST","QUINT ST","4","1995-08-15T00:00:00.000","Survey","No",,"6015564.5538","2098931.88981","37.744141415507926","-122.3888302813213","LINESTRING (-122.387900407932 37.743610176334, -122.389760167955 37.744672674918)",,,,,,
"13178000","VARENNES ST","GREEN ST","UNION ST","45","1995-08-23T00:00:00.000","Survey","No",,"6010813.25486","2119469.95351","37.80026972130186","-122.40670639949211","LINESTRING (-122.406611748231 37.799802634617, -122.406801051952 37.800736835376)",,,,,,
"13053000","VALENCIA ST","MCCOPPIN ST","DUBOCE AVE","100","1987-10-20T00:00:00.000","Treatment","No",,"6006045.86599","2108809.69302","37.77073138713781","-122.42244558055289","LINESTRING (-122.422526344437 37.771595103745, -122.422364818544 37.769867697908)",,,,,,
"416000","08TH ST","BRYANT ST","BRANNAN ST","58","2009-08-10T15:43:09.000","Survey","No",,"6010750.23431","2109143.17091","37.771911300437054","-122.40619650589493","LINESTRING (-122.406968289872 37.772526270032, -122.405424734662 37.771296353276)",,,,,,
"11175001","ROUSSEAU ST","SAN JOSE AVE","GLEN CT","80","1997-08-11T00:00:00.000","Survey","No",,"6003484.11859","2095416.92539","37.73381315578982","-122.43035102292946","LINESTRING (-122.430368500408 37.7339325578, -122.430333545465 37.733693781419)",,,,,,
"8592000","MACONDRAY LN","JONES ST","LEAVENWORTH ST","28","1993-01-01T00:00:00.000","Survey","No",,"6007978.01389","2119082.31031","37.799046310499264","-122.41649000161718","LINESTRING (-122.41566750334 37.799150732492, -122.417312497539 37.798941910275)",,,,,,
"11439104","SAN JOSE AVE","ROUSSEAU ST","I-280 N OFF RAMP","67","1997-07-24T00:00:00.000","Survey","No",,"6003349.25664","2095385.41134","37.73371898528373","-122.43081503265553","LINESTRING (-122.430368500408 37.7339325578, -122.43126156231 37.733505438723)",,,,,,
"6945000","HOLLADAY AVE","RUTLEDGE ST","COSTA ST","100","1968-05-01T00:00:00.000","Treatment","No",,"6010700.59854","2099262.38152","37.744778084669115","-122.40567212692365","LINESTRING (-122.405574166749 37.745028684748, -122.405770086447 37.744527512129)",,,,,,
"2258000","AMES ST","21ST ST","22ND ST","47","1992-01-01T00:00:00.000","Survey","No",,"6005533.55258","2103431.45244","37.75593509741403","-122.42383519723064","LINESTRING (-122.423913207418 37.756733701384, -122.423757188707 37.75513652087)",,,,,,
"4194000","CLEMENTINA ST","01ST ST","ECKER ST","75","1995-08-07T00:00:00.000","Survey","No",,"6013984.35067","2114721.52637","37.78740856643836","-122.39540024264899","LINESTRING (-122.395007841381 37.787717615642, -122.395792640653 37.78709954344)",,,,,,
"13503000","WAYLAND ST","WAYLAND ST","SAN BRUNO AVE","60","1997-08-07T00:00:00.000","Survey","No",,"6011375.40666","2092590.27182","37.72649559301798","-122.40286958704603","LINESTRING (-122.402636866222 37.726557757985, -122.40310230743 37.726433455245)",,,,,,
"10229000","PALOU AVE","SELBY ST","INDUSTRIAL ST","100","1993-01-01T00:00:00.000","Survey","No",,"6012135.46612","2097299.11221","37.739467498264595","-122.40057271114085","LINESTRING (-122.400246409531 37.739275902075, -122.400899014405 37.739659121165)",,,,,,
"2961000","BERWICK PL","START: 1-39 BLOCK","HERON ST","79","1994-01-01T00:00:00.000","Survey","No",,"6010130.52698","2110234.69564","37.77487369105602","-122.40841713362718","LINESTRING (-122.408524709306 37.774960288775, -122.408309558157 37.774787120823)",,,,,,
"852000","18TH ST","MINNESOTA ST","I-280 N ON RAMP","48","2007-07-26T16:21:27.000","Survey","No",,"6014923.71483","2105768.4134","37.76287751703167","-122.39152403940602","LINESTRING (-122.390698494128 37.762925746773, -122.392349583608 37.762829309094)",,,,,,
"10718000","POWHATTAN AVE","NEVADA ST","BERNAL HEIGHTS BLVD","11","1993-01-01T00:00:00.000","Survey","No",,"6009054.90913","2098063.05557","37.74139283439188","-122.41127792267113","LINESTRING (-122.411360913211 37.741391112104, -122.411194932133 37.741394584241)",,,,,,
"261000","04TH ST","STILLMAN ST","BRYANT ST","48","1997-09-08T00:00:00.000","Survey","No",,"6013081.58983","2111959.03139","37.77977314239647","-122.39832972957026","LINESTRING (-122.398599520644 37.779979400625, -122.398059939947 37.779566911094)",,,,,,
"11871000","SICKLES AVE","ALEMANY BLVD","SAN JOSE AVE","32","1992-01-01T00:00:00.000","Survey","No",,"5996043.02015","2087248.30042","37.710959744216495","-122.45548678218925","LINESTRING (-122.45515782811 37.710696661688, -122.455815738548 37.711222853517)",,,,,,
"4897001","05TH ST","SCOTT ALY","CLARA ST","54","1995-08-18T00:00:00.000","Survey","No",,"6020823.67887","2093197.92743","37.728687146569634","-122.37024886750622","LINESTRING (-122.37014538357 37.728806144569, -122.370352351126 37.728568176163)",,,,,,
"338000","06TH ST","HARRISON ST","AHERN WAY","100","1996-08-03T00:00:00.000","Survey","No",,"6011503.37831","2110978.82678","37.77699368809121","-122.4037204962154","LINESTRING (-122.404070256834 37.777272702501, -122.403370738187 37.776714700193)",,,,,,
"260000","04TH ST","PERRY ST","STILLMAN ST","72","1993-01-01T00:00:00.000","Survey","No",,"6012937.21294","2112106.90665","37.78017113043002","-122.39883957697764","LINESTRING (-122.399079634546 37.780362887312, -122.398599520644 37.779979400625)",,,,,,
"11303000","SAINT GEORGE ALY","BUSH ST","PINE ST","46","1993-01-01T00:00:00.000","Survey","No",,"6011403.89831","2116150.00893","37.79118698193195","-122.40442871248088","LINESTRING (-122.404332923275 37.790721934924, -122.40452450285 37.791652056352)",,,,,,
"10332000","PENNSYLVANIA AVE","MARIPOSA ST","I-280 S OFF RAMP","63","1994-01-01T00:00:00.000","Survey","No",,"6014301.69262","2106065.51945","37.76365876048018","-122.39369621043208","LINESTRING (-122.393729795627 37.764021342753, -122.393662625551 37.763296205749)",,,,,,
"8155002","Larkin St","End","Bay St","24","2020-11-20T14:43:18.000","Survey","No","Residential","6006493.30368","2121021.12272","37.80428618915718","-122.42176539393327","LINESTRING (-122.421715472182 37.804007501618, -122.421815316014 37.8045649042)",,,,,,
"4909000","DONNER AVE","END","03RD ST","56","2008-10-29T13:59:26.000","Survey","No",,"6013847.4139","2091829.63092","37.724544748447705","-122.39427066285859","LINESTRING (-122.394009205408 37.724396386595, -122.394532121343 37.724693137392)",,,,,,
"8996000","MERSEY ST","START: 100-199 BLOCK","24TH ST","21","1997-07-29T00:00:00.000","Survey","No",,"6004928.99712","2102082.88335","37.75219809398731","-122.42582996312892","LINESTRING (-122.425865457661 37.752592764197, -122.425794468937 37.751803451338)",,,,,,
"3295000","BRYANT ST","KATE ST","DECATUR ST","67","1995-01-14T00:00:00.000","Survey","No",,"6010684.09889","2109517.23203","37.77293468654054","-122.40645163654986","LINESTRING (-122.406358090314 37.773008650854, -122.406545182595 37.772860749704)",,,,,,
"5728000","FOOTE AVE","CAYUGA AVE","END: 300-349 BLOCK","57","1997-07-30T00:00:00.000","Survey","No",,"5998118.63187","2088888.05754","37.71558102661242","-122.44843101890228","LINESTRING (-122.448076447747 37.715296567956, -122.448785592765 37.715865511889)",,,,,,
"5686000","FOLSOM ST","13TH ST","ERIE ST","67","1995-08-30T00:00:00.000","Survey","No",,"6008016.38945","2108312.28137","37.769476575649506","-122.41559426240812","LINESTRING (-122.415577015569 37.769591160585, -122.415611509207 37.769362018283)",,,,,,
