"landuse","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","da","year_","qtr","year_qtr","pd","sd","nhood_37","nhood_41","plans","zoning","height_bulk","pda","sud","latitude","longitude","geocoded_column",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Mixed","3180004","BALBOA RESERVOIR DEVELOPMENT","0","PL FILED","2018-06-01","1100","1100","650","650",,,,"2018-007883PRJ","Redevelopment of the SFPUC-owned 17-acre lower (western) basin of Balboa Reservoir as a mixed-income multifamily residential development containing 1,300 dwelling units, approximately 174,240 square feet of public and private open space, a 10,000 sf childcare facility, 7,500 sf of retail, and 1,050 vehicle parking spaces. Supportive infrastructure would include new streets and utilities, a vehicle and pedestrian connection from Ocean Avenue via Lee Avenue, a vehicle and pedestrian connection from Phelan Avenue via an easement across the northern edge of the City College-owned upper (eastern) basin, and bicycle connections through the site. The evaluation will also include project variants.",,"17500","17500",,"10000","10000",,,,,,,,,,,"7500","7500",,,,,,,,,"JHORN","AvalonBay Communities & BRIDGE Hous","Joe Kirchofer","415-284-9082","Balboa Reservoir","2020","Q1","2020_Q1","13 - Ingleside","7","West of Twin Peaks","West of Twin Peaks","Balboa Park","P","40-X","Balboa Park and Southwest Corridors",,"37.72561368","-122.4541742","POINT (-122.4541742 37.72561368)","71","71","9","8","41"
"Resident","7006010","447 RAMSELL ST","1","CONSTRUCTION","2020-01-28","2","1",,"0",,,,,,"HORIZONTAL ADDITION 340 sq.ft LOWER FLR. HORIZONTAL ADDITION 272 sq.ft UPPER FLR. 68 sq.ft UPPER FLR","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","13 - Ingleside","11","Ocean View","Oceanview/Merced/Ingleside",,"RH-1","40-X","Balboa Park and Southwest Corridors","Oceanview Large Residence","37.71877209","-122.4665364","POINT (-122.4665364 37.71877209)","64","64","10","1","24"
"Resident","0657004","2406 BUSH ST","0","BP FILED","2017-03-10","2","1",,,,,,"2017-003985PRJ","COMPLY WITH NOV# 200557539. REMOVE DECKS & PROP. LINE WINDOW. ADDITION & INTERIOR ALTERATIONS TO THE (E) 2 STORY HOUSE WITH A BASEMENT, CONVERTING IT INTO A 3 STORY, 2 UNIT BUILDING WITH A BASEMENT. NO CHANGE TO THE FRONT (SOUTH) ELEVATION OR ANY REDUCTION TO THE (E) REAR YARD. ** MAHER: N/A","COMPLY WITH NOV# 200557539. REMOVE DECKS & PROP. LINE WINDOW. ADDITION & INTERIOR ALTERATIONS TO THE (E) 2 STORY HOUSE WITH A BASEMENT, CONVERTING IT INTO A 3 STORY, 2 UNIT BUILDING WITH A BASEMENT. NO CHANGE TO THE FRONT (SOUTH) ELEVATION OR ANY REDUCTIO","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"EGORDON",,"DEREK PAUL & AMY WARD THOMPSON TR",,,"2020","Q1","2020_Q1","5 - Western Addition","5","Western Addition","Pacific Heights",,"RH-3","40-X","Central City Neighborhoods",,"37.78680101","-122.4370705","POINT (-122.4370705 37.78680101)","103","103","4","11","30"
"Vacant","4347010","2000 MARIN STREET","0","PL FILED","2018-05-03",,"0",,,,,,"2018-006002PRJ","*PDR: Approximately 50,000 +/- sf of office uses related to commuter shuttle storage and driver training, and other uses related to construction administration and support, including ""mock-ups"" of hospital rooms and doctor's offices. 
*Other: Approximately 24,122 sf of unused space in the basement.",,"0","50000",,,,,,,,,,,,"50000",,,,,,,,,,,,"VBYRD","Reuben, Junius & Rose, LLP","Jim Reuben","4155679000",,"2020","Q1","2020_Q1","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","PDR-2","65-J","Bayshore/Central Waterfront/Islais Creek","Industrial Protection Zone; 2000 Marin Street SUD","37.74907345","-122.3951106","POINT (-122.3951106 37.74907345)","56","56","2","9","1"
"Resident","0250006","1350 PINE ST","1","BP ISSUED","2019-05-30 12:39","30","2",,,,,,"2016-013400PRJ","Revision: Add one ADU per Ord # 162-16/ Variance request withdrawn. 

Original: Add two new ADUs at basement level per ordinance # 162-16. No changes to any building facade. Not a project under CEQA","ADD UNIT PER ORD #162-16. ADDITION OF 2 (N) DWELLING UNITS ON BASEMENT FL UNIT #31 (915 SQFT) LIVING RM, BEDROOM, KITCHEN, BATHROOM. UNIT #32 (859 SQFT) LIVING RM, BEDRM, KITCHEN, BATHRM PER SEISMIC BPA #201608195535. PER PLANNING REQUEST SEPARATE APPLN R","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"DWEISSGL",,"H/S PARTNERS II LP",,,"2020","Q1","2020_Q1","3 - Northeast","3","Nob Hill","Nob Hill",,"RC-4","65-A","Downtown/Van Ness/Northeast Neighborhoods",,"37.7902129","-122.4181316","POINT (-122.4181316 37.7902129)","16","16","6","3","21"
"Resident","0188013","1406 LEAVENWORTH ST","0","BP Filed","2019-10-29","3","1",,"0",,,,,,"REMODEL & ADDITION TO AN (E) 2-UNIT, 3-STORY BUILDING. BUILDING WILL BE A 3-UNIT, 5-STORY & GARAGE/L","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","3 - Northeast","3","Nob Hill","Nob Hill",,"RM-3","65-A","Downtown/Van Ness/Northeast Neighborhoods",,"37.79412903","-122.4161137","POINT (-122.4161137 37.79412903)","16","16","6","3","21"
"Resident","6530001A","3465 25TH ST","1","BP ISSUED","2019-08-30 15:16","27","6",,,,,,"2017-000710PRJ","PROPOSED ADDITION OF 2 STUDIO, 3 1-BEDROOM, 1 2 BEDROOMS UNIT AS ADU PER ORDINANCE NO.162-16 AT 1/F; ALL WORK TO BE PERFORMED W/IN (E) BOUNDARY OF BLDG. COMPLY WITH NOV201624051. Infill eight garages at 25th Street and Orange Alley elevations with stucco, aluminum-clad wood windows and wood-clad planter boxes.","PROPOSED ADDITION OF 1 STUDIO, 4 1-BEDRM, 1 2 BEDROOMS UNIT AS ADU PER ORDINANCE NO.162-16 AT 1/F; ALL WORK TO BE PERFORMED W/IN (E) BOUNDARY OF BLDG. COMPLY WITH NOV201624051","0","0",,,,,,,,,,,,,,,,,,,,,,,,"NKWIATKO",,"BRICKENDOWN LLC",,,"2020","Q1","2020_Q1","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RTO-M","55-X","Eastern Neighborhoods","Mission Alcohol Restrict; Fringe Financial Services RUD","37.75035585","-122.4198008","POINT (-122.4198008 37.75035585)","53","53","3","2","20"
"Mixres","3505016","30 OTIS ST","1","CONSTRUCTION","2020-03-27","404","404","0","0","Fee Payment",,,"2015-010013PRJ","The proposed project consists of demolition of the five existing buildings and construction of a new 398,365 gross square-foot mixed-use building containing 416 residential units, 2,199 square feet of retail, 15,993 square feet of arts activities space and a theater to be occupied by the City Ballet School. The project provides 95 residential parking spaces, three car-share spaces, a total of 224 Class 1 bicycle parking spaces and 32 Class 2 bicycle parking spaces. The building consists of a 9-story, 85 foot tall podium across the entire site and a 26-story, 250 foot tall tower located at the southeast corner of the site, at the corner of Otis and 12th Streets. The project provides approximately 31,290 square feet of usable open space including a privately owned public space along Otis Street. Additionally, the project would expand the 15-foot wide sidewalk on the west side of 12th Street to create an approximately 7,200 square foot public plaza ranging from 17 to 77 feet wide at the corner of 12th Street and South Van Ness Avenue.","TO ERECT 27 STORIES, 2 BASEMENT, 404 RESIDNETIAL UNITS, REATIL, BALLET SCHOOL & COMMERCIAL.","18263","-31737","0","13125","3125","0",,,"0","0","-15000","0","0","-15000","10000","5138","-4862",,"0","0",,,,,,"APERRY","Reuben, Junius and Rose, LLP",,"4155679000",,"2020","Q1","2020_Q1","8 - Mission","6","South of Market","Mission","Market and Octavia; The Market Street Hub Project; Market and Octavia Living Alleys; Downtown","C-3-G","85-X","Market Octavia","Van Ness & Market Downtown Residential","37.77292186","-122.419408","POINT (-122.419408 37.77292186)","32","32","1","10","20"
"Mixres","4222A001","HOPE SF POTRERO","1","PL APPROVED","2016-10-11 9:38","1456","837","932","313",,"50% AMI; 60% AMI;","Rental","2010.0515","Replace 606 units of public housing with 1,400-1,700 units of mixed-income, mixed-tenure housing, including 1-to1 replacement of public housing. Project will also include neighborhood serving retail, community facilities, parks and open space, and a new street network.",,"30000","30000","0",,,"0",,,"0","10000","10000","0",,,"0","20000","20000",,,"0",,,,,,"MSNYDER",,,,"Hope SF Potrero","2020","Q1","2020_Q1","9 - South of Market","10","Potrero Hill","Potrero Hill","Showplace Square/Potrero Hill (EN)","RM-2","40/65-X","Eastern Neighborhoods","Potrero Hope SF","37.75389157","-122.3967062","POINT (-122.3967062 37.75389157)","54","54","2","9","26"
"Resident","5514031","630 PRECITA AV","1","BP ISSUED","2019-05-17 13:44","2","1",,"0",,,,,,"ADD (N) UNIT. 1ST UNIT ON 1ST FL & 2ND UNIT ON 2ND & 3RD FL. HORIZONTAL ADDITION ON 1ST & 2ND FL. VE","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-2","40-X","Bayview/Southeast Neighborhoods","Bernal Heights","37.74759565","-122.4087529","POINT (-122.4087529 37.74759565)","60","60","9","2","2"
"Resident","0828014","668 OAK ST","1","CONSTRUCTION","2019-10-22","4","4",,"0",,,,,,"ERECT TYPE 5A FOUR STORY FOUR UNIT CONDO BUILDING","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","5 - Western Addition","5","Western Addition","Hayes Valley",,"RM-1","40-X","Central City Neighborhoods",,"37.77431927","-122.4303912","POINT (-122.4303912 37.77431927)","26","26","4","11","9"
"Resident","4271017A","3060 26TH ST","0","BP Filed","2017-10-20","2","1",,"0",,,,,,"ADDITION OF ADU- ACCESORY DWELLING UNIT IN (E) STORAGE/GARAGE ON GROUND LVL. ADD SHOWER TO 2ND LEVEL","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RH-2","40-X","Eastern Neighborhoods","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.7495958","-122.4110616","POINT (-122.4110616 37.7495958)","53","53","3","2","20"
"CIE","0246001","1275 SACRAMENTO ST","0","PL Filed","2019-05-29",,"0",,"0",,,,"2019-012077PRJ","The proposed project includes a two-story horizontal extension at the rear of the non-historic school building and addition of a canopy, extension of the existing rooftop play yard on top of the proposed addition, replacement of the existing fence and gate, minor modifications to the Sacramento Street facade include installation of compatible doors in select existing window openings, and interior improvements to the existing school. The project does not propose an increase in student enrollment and no work is proposed to the historic buildings included in Landmark No. 170.",,"35600","3820",,"35600","3820",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,"NKWIATKO",,,,,"2020","Q1","2020_Q1","3 - Northeast","3","Nob Hill","Nob Hill",,"RM-4","65-A","Downtown/Van Ness/Northeast Neighborhoods","Nob Hill","37.7920127","-122.4133964","POINT (-122.4133964 37.7920127)","16","16","6","3","21"
"Mixres","3554001","1900 MISSION ST","1","BP ISSUED","2019-09-19 9:04","9","9","1","1","On-site BMR Project","Moderate","Ownership","2013.1330","Project includes the demolition of an approximately 1,690 sq. ft. automotive repair shop and construction of a new 68-ft. 8-in tall, 15,518 sq. ft., six-story-over-basement mixed-use building with full lot coverage that includes 817 sq. ft. of ground floor commercial retail space, eleven dwelling units totaling 15,518 sq. ft., approximately 323 sq. ft. of private open space for two units, 873 sq. ft. of common usable open through a rooftop deck, eleven bicycle parking spaces and no off-street parking; [UPDATED 08/29/19]","ERECT 7-STORY, TYPE 1, 11 DWELLING UNITS, AND RETAIL WITH 1 BASEMENT BUILDING.","2542","852","0",,,"0",,,"0","1725","1725","0","0","-1690","0","817","817",,"0","0",,,,,,"ESAMONSK","Kevin Stephens","Kevin Stephens","509-5661",,"2020","Q1","2020_Q1","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan; Mission Public Life Plan","NCT-MISSION","80-B","Eastern Neighborhoods","Mission Alcohol Restrict; Mission Street Formula Retail Restaurant Subdistrict; Fringe Financial Services RUD","37.76654058","-122.4201219","POINT (-122.4201219 37.76654058)","53","53","3","2","20"
"Resident","0860012","440 WALLER ST","0","BP Filed","2019-01-30","2","2",,"0",,,,,,"REAR BUILDING. ERECT 3-STORY, TYE 5-B, 1 BASEMENT, 2 DWELLING UNITS, DUPLEX BUILDING.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","6 - Buena Vista","5","Western Addition","Hayes Valley","Lower Haight Public Realm Plan","RH-3","40-X","Central City Neighborhoods",,"37.77134627","-122.431019","POINT (-122.431019 37.77134627)","26","26","4","11","9"
"Resident","1774033","1356 20TH AV","0","BP Filed","2019-11-07","3","1",,"0",,,,,,"ADD ONE ADU UNIT PER ORD# 162-16. INSTALL (N) KITCHEN AT GROUND FLR. REF PA# 2013-1127-3050 S.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-2","40-X","Sunset Corridors",,"37.76250155","-122.477806","POINT (-122.477806 37.76250155)","39","39","10","7","35"
"Resident","2886005","116 MERCED AV","0","BP Filed","2019-12-06","2","1",,"0",,,,,,"TO COMPLY/NOV 2019-73412(DBI) + NOV 2019-016589(ENF PLANNING) UNDER ORD.NO. 43-14. LEGALIZE RESIDENT","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","14 - Inner Sunset","7","West of Twin Peaks","West of Twin Peaks",,"RH-1(D)","40-X","Forest Hill/West Portal",,"37.74474829","-122.4615033","POINT (-122.4615033 37.74474829)","49","49","10","8","41"
"Resident","4967014","1162 INGERSON AV","1","BP ISSUED","2019-06-20 10:56","2","1",,"0",,,,,,"LEGALIZATION OF DWELLING UNIT PER ORD# 43-14. COMPLY W/ COMPLAINT# 201695161. **MAHER N/A**","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods","3rd St Alcohol Restrict","37.72093204","-122.3956983","POINT (-122.3956983 37.72093204)","88","88","2","9","1"
"Resident","2650044","2775 MARKET ST","1","BP ISSUED","2020-01-30 15:14","33","7",,"0",,,,,,"ADDING (7) ADDITIONAL DWELLING UNITS TO (E) GARAGE SPACE PER ORDINANCE 162-17.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","7 - Central","8","Castro/Upper Market","Castro/Upper Market",,"RM-1","40-X","Market Octavia",,"37.76131427","-122.439072","POINT (-122.439072 37.76131427)","115","115","3","5","5"
"Resident","5330040","1947 PALOU AV","0","BP Filed","2019-09-25","1","1",,"0",,,,,,"ERECT 2-STORY, NO BASEMENT, TYPE 5, SINGLE FAMILY RESIDENCE.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods",,"37.73742955","-122.3975375","POINT (-122.3975375 37.73742955)","87","87","2","9","1"
"Resident","4969039","1055 INGERSON AV","0","BP Filed","2018-09-21","2","1",,"0",,,,,,"HORIZONTAL ADDITON TO AN EXISTING SINGLE FAMILY RESIDENCE WITH A PROPOSED ACCESSORY DWELLING UNIT (A","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods","3rd St Alcohol Restrict","37.71949035","-122.3942304","POINT (-122.3942304 37.71949035)","88","88","2","9","1"
"Resident","3779133","833 BRYANT ST","1","BP ISSUED","2019-11-20 10:45","146","146","146","146",,,,"2019-000118PRJ","Construction of new 6-story residential apartment building 100 percent affordable housing, with associated offices and common spaces at ground floor, 146 dwelling unit and retail with no basement.  New commercial space is proposed at NW corner.  New landscaped rear yard is proposed. 

Existing site is fully paved and functions as a parking lot with one small 1-story building (Bail Bonds Business) at NW corner of property. All existing curb cuts to be patched and replaced with curbs.  Existing Bail Bonds building to be demolished.","TO ERECT A TYPE 3-A OVER 1-A, 6-STORY, 146 DWELLING UNIT AND RETAIL WITH NO BASEMENT.","650","0",,,"0",,,"0",,,"0",,,"0",,"650","0",,"0",,,"0",,,,"KDURANDE","Mercy Housing California",,"4156636938",,"2020","Q1","2020_Q1","9 - South of Market","6","South of Market","South of Market","Western SoMa (EN)","SALI","40/55-X","Eastern Neighborhoods","SoMa Hall of Justice Legal Svc; Western SoMa","37.77523616","-122.4031654","POINT (-122.4031654 37.77523616)","32","32","1","10","34"
"Vacant","1187003H","1846 GROVE ST","0","PL Filed","2018-08-21","5","5",,"0",,,,"2018-011441PRJ","New construction on a 7,868 square foot undeveloped parcel to create five (5) new residential dwelling units.",,"0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,"MDITO","Troy Kashanipour Architecture",,"4154310869",,"2020","Q1","2020_Q1","5 - Western Addition","5","Haight Ashbury","Lone Mountain/USF",,"RH-2","40-X","Central City Neighborhoods",,"37.77525355","-122.4470805","POINT (-122.4470805 37.77525355)","24","24","7","11","18"
"Resident","3948002","98 PENNSYLVANIA AV","1","BP ISSUED","2018-12-05 7:37","48","48","7","7","On-site BMR Project","90% AMI;","Rental","2013.0517","TO ERECT 5 STORY, 1 BASEMENT, TYPE III-A OVER TYPE I-A, 48 UNITS APARTMENTS BUILDING. ** MAHER: N/A **","TO ERECT 5 STORY, 1 BASEMENT, TYPE III-A OVER TYPE I-A, 48 UNITS APARTMENTS BUILDING.
** MAHER: N/A **","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"KDURANDE",,,,,"2020","Q1","2020_Q1","9 - South of Market","10","Potrero Hill","Mission Bay","Showplace Square/Potrero Hill (EN); Showplace Square Open Space Plan","UMU","48-X","Eastern Neighborhoods",,"37.76556675","-122.3942343","POINT (-122.3942343 37.76556675)","54","54","1","9","4"
"Resident","5879047","111 SWEENY ST","0","BP Filed","2019-10-08","2","1",,"0",,,,,,"COMPLY W/ COMPLAINT #201984146, ADU UNIT ORD 95-17 LEBALIZATION OF UNIT IN STALLED WITHOUT PERMIT, L","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","12 - South Central","9","Excelsior","Portola",,"RH-1","40-X","Bayview/Southeast Neighborhoods",,"37.73289086","-122.4075464","POINT (-122.4075464 37.73289086)","91","91","2","2","25"
"Resident","3997003","590 MINNESOTA ST","1","CONSTRUCTION",,"210","210","210","210",,,,,,,"0","-15200",,,,,,,"15200","0","-15200",,,,,,,,,,,,,,,,,,,,"2020","Q1","2020_Q1","9 - South of Market","10","Potrero Hill","Potrero Hill","Central Waterfront (EN); Dogpatch Public Realm Plan","UMU","58-X","Eastern Neighborhoods","Life Science and Medical","37.76327322","-122.3911984","POINT (-122.3911984 37.76327322)","55","55","2","9","26"
"Resident","1720016","1277 30TH AV","0","BP Filed","2018-12-04","2","1",,"0",,,,,,"COMPLY W/ COMPLAINT/NOV 201883921 & 201883921 PER ORD# 43-14. LEGALIZE ROOMS, BATHROOMS & KITCHEN ON","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1(D)","40-X","Sunset Corridors",,"37.76351306","-122.4892856","POINT (-122.4892856 37.76351306)","39","39","10","7","35"
"Mixres","3999002","249 PENNSYLVANIA AV","1","BP ISSUED","2018-10-10 9:48","59","59","10","10","On-site BMR Project","55% AMI;","Rental","2014.1279","Demolition of two (2) existing hardware warehouses and new construction of a 4-story building with 3 stories of residential units and ground floor with residential/commercial spaces.  Proposed parking on ground floor/basement level to provide 44.","TO ERECT 4 STORIES, ONE BASEMENT, 59 DWELLING APARTMENT & RETAIL.
** MAHER: EXEMPTED - APPROVAL FROM DPH ATTACHED WITH PLAN. SEE A-07 **","3321","-15804","0",,,"0",,,"0",,,"19125","3321","-15804","0",,,,"0","0",,,,,,"CTOWNES",,,,,"2020","Q1","2020_Q1","9 - South of Market","10","Potrero Hill","Potrero Hill","Showplace Square/Potrero Hill (EN)","P","40-X","Eastern Neighborhoods",,"37.76297632","-122.3931852","POINT (-122.3931852 37.76297632)","54","54","2","9","26"
"Resident","6630001","1616 NOE ST","0","BP Filed","2020-02-10","4","2",,"0",,,,,,"REAR BLDG: ADDITION OF TWO UNITS ON 1ST FLR PER ORD# 162-16. UNIT A=726 SQSF W/ 1 LIVING RM, 1 BATH,","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","7 - Central","8","Noe Valley","Noe Valley",,"RH-2","40-X",,,"37.74318","-122.4312837","POINT (-122.4312837 37.74318)","84","84","9","5","22"
"Resident","6170037","239 ORDWAY ST","1","BP ISSUED","2018-05-10 12:45","2","2",,,,,,"2016-007919PRJ","TO ERECT 3 STORIES, NO BASEMENT, SIGNLE FAMILY DWELLING.","TO ERECT 3 STORIES, NO BASEMENT, SINGLE FAMILY DWELLING.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"MCHRISTE",,"CHIN VICTOR S & AMY Z",,,"2020","Q1","2020_Q1","12 - South Central","10","Visitacion Valley","Portola",,"RH-1","40-X","Bayview/Southeast Neighborhoods",,"37.71956373","-122.4031019","POINT (-122.4031019 37.71956373)","91","91","9","9","25"
