"cnn","corridor","limits","cnnrightleft","blockside","fullname","weekday","fromhour","tohour","week1","week2","week3","week4","week5","holidays","blocksweepid","line"
"12312000","Sussex St","Mizpah St  -  Diamond Heights Blvd","L","South","Tue 2nd & 4th","Tues","9","11","0","1","0","1","0","0","1617266","LINESTRING (-122.438863301408 37.737142015654, -122.439690841593 37.737197972273)"
"203101","03rd St","Fairfax Ave  -  Galvez Ave","L","East","Tuesday","Tues","2","6","1","1","1","1","1","0","1614399","LINESTRING (-122.388200344111 37.741889062717, -122.388174186568 37.741776578742, -122.388386724777 37.741173774378, -122.388475894209 37.741107632071)"
"1918000","41st Ave","Pacheco St  -  Quintara St","L","East","Mon 2nd & 4th","Mon","12","14","0","1","0","1","0","0","1613692","LINESTRING (-122.499784471068 37.749472435166, -122.499654137608 37.74760467878)"
"12813000","Ulloa St","36th Ave  -  Sunset Blvd","L","South","Fri 2nd & 4th","Fri","13","15","0","1","0","1","0","0","1625264","LINESTRING (-122.493775483174 37.740380035178, -122.494312596881 37.740356324003)"
"7666000","Judah St","31st Ave  -  32nd Ave","R","North","Mon 1st, 3rd, 5th","Mon","7","8","1","0","1","0","1","0","1645937","LINESTRING (-122.489853309082 37.761134039345, -122.49092290915 37.761086890906)"
"13069000","Valencia St","21st St  -  Hill St","R","West","Fri 1st, 3rd, 5th","Fri","6","8","1","0","1","0","1","0","1617578","LINESTRING (-122.421117540189 37.756902008899, -122.42104114151 37.756101806601)"
"5948000","Fulton St","41st Ave  -  42nd Ave","R","North","Mon 2nd & 4th","Mon","11","13","0","1","0","1","0","0","1642305","LINESTRING (-122.501327710024 37.771787413264, -122.502399615846 37.771738428288)"
"6101000","Geary Blvd","44th Ave  -  45th Ave","R","North","Thu 2nd & 4th","Thu","11","13","0","1","0","1","0","0","1644112","LINESTRING (-122.505089571523 37.779159866172, -122.506164797223 37.779110954072)"
"11853000","Shrader St","Hayes St  -  Fell St","L","East","Wednesday","Wed","9","11","1","1","1","1","1","0","1632279","LINESTRING (-122.452623844584 37.773106133372, -122.452437462164 37.772189172576)"
"9809101","Ocean Ave","Cayuga Ave  -  Wanda St","L","South","Thursday","Thu","7","9","1","1","1","1","1","0","1615677","LINESTRING (-122.438808573063 37.72360127635, -122.438908806631 37.723558216164, -122.439761062 37.723459698944, -122.439850441401 37.72348084061)"
"9195000","Mission St","Oliver St  -  Lawrence Ave","R","North","Wednesday","Wed","6","8","1","1","1","1","1","0","1600021","LINESTRING (-122.450498930495 37.70954336882, -122.450883666773 37.709412742176)"
"12428000","Taylor St","Eddy St  -  Ellis St","R","East","Sunday","Sun","6","8","1","1","1","1","1","0","1617065","LINESTRING (-122.410951618189 37.78414101264, -122.411139801283 37.785074596379)"
"7667000","Judah St","32nd Ave  -  33rd Ave","R","North","Mon 1st, 3rd, 5th","Mon","7","8","1","0","1","0","1","0","1645938","LINESTRING (-122.49092290915 37.761086890906, -122.491997472553 37.761039513834)"
"3530000","California St","Montgomery St  -  Spring St","R","North","Friday","Fri","2","6","1","1","1","1","1","0","1602454","LINESTRING (-122.402766769461 37.792851222019, -122.403827999446 37.792717131691)"
"9137000","Mission St","30th St  -  Eugenia Ave","R","NorthWest","Fri 1st, 3rd, 5th","Fri","6","8","1","0","1","0","1","0","1599877","LINESTRING (-122.421968761687 37.742375398498, -122.422083785231 37.742197553341)"
"4609000","Davis St","Jackson St  -  Broadway","R","East","Thursday","Thu","2","6","1","1","1","1","1","0","1630631","LINESTRING (-122.398333148454 37.797092053533, -122.398695702376 37.798880967338)"
"7925000","La Salle Ave","Kirkwood Ave  -  Earl St","R","North","Friday","Fri","9","11","1","1","1","1","1","0","1638781","LINESTRING (-122.372233767694 37.727783956603, -122.372462328222 37.727573946712, -122.373128648367 37.727554952138, -122.373683712532 37.727888840533, -122.373766114663 37.72800546482)"
"4400000","Cordova St","Munich St  -  Prague St","R","West","Thursday","Thu","12","14","1","1","1","1","1","0","1637426","LINESTRING (-122.435263903506 37.710904581301, -122.434979493168 37.710238728423)"
"1362000","24th St","Noe St  -  Castro St","R","North","Fri 2nd & 4th","Fri","6","8","0","1","0","1","0","0","1623138","LINESTRING (-122.431876684438 37.751437159136, -122.434089515354 37.751303732487)"
"703000","16th St","Connecticut St  -  Hubbell St","L","South","Thursday","Thu","0","6","1","1","1","1","1","0","1613653","LINESTRING (-122.397863385381 37.766369339175, -122.398504091934 37.766329133652)"
"6436201","Great Hwy","Lincoln Way  -  Sloat Blvd","L","East","Monday","Mon","0","6","1","1","1","1","1","1","1613588","LINESTRING (-122.510341319396 37.764000833634, -122.510406841337 37.763868537312, -122.510173739086 37.762100947908, -122.509691140123 37.758430997502, -122.509195894343 37.754588218589, -122.508711797707 37.750869183417, -122.50682375967 37.736220979422, -122.506795851345 37.735626083924, -122.506717428299 37.735469757819)"
"5291000","Euclid Ave","Collins St  -  Manzanita Ave","R","North","Fri 1st & 3rd","Fri","7","9","1","0","1","0","0","0","1620522","LINESTRING (-122.450135686515 37.784480901991, -122.45101214717 37.784275273281)"
"10402000","Phelps St","Kirkwood Ave  -  La Salle Ave","R","NorthWest","Monday","Mon","7","8","1","1","1","1","1","0","1604156","LINESTRING (-122.391830669251 37.739227976489, -122.392392963142 37.738602684549)"
"7760000","Kearny St","Washington St  -  Jackson St","R","East","Sunday","Sun","2","6","1","1","1","1","1","1","1623943","LINESTRING (-122.404957208412 37.795326691803, -122.405142977293 37.796210954662)"
"7304000","Irving St","27th Ave  -  28th Ave","L","South","Fri 1st, 3rd, 5th","Fri","13","15","1","0","1","0","1","0","1645180","LINESTRING (-122.48569889059 37.763184097607, -122.486770425852 37.7631368669)"
"7355000","Jack London Aly","Bryant St  -  Taber Pl","R","SouthWest","Thursday","Thu","0","2","1","1","1","1","1","0","1638513","LINESTRING (-122.394729560962 37.782199544631, -122.394407041312 37.781942111335)"
"7730000","Kansas St","18th St  -  19th St","R","West","Monday","Mon","9","11","1","1","1","1","1","0","1597821","LINESTRING (-122.403291891769 37.762171095575, -122.403170916404 37.760892128793)"
"7284000","Irving St","07th Ave  -  08th Ave","R","North","Wed 1st & 3rd","Wed","7","8","1","0","1","0","0","0","1638364","LINESTRING (-122.464172022774 37.764130869774, -122.465244895278 37.764083777397)"
"6274000","Golden Gate Ave","Scott St  -  Seymour St","R","North","Thursday","Thu","12","14","1","1","1","1","1","0","1622295","LINESTRING (-122.436884629513 37.778937753497, -122.437707163118 37.77883238048)"
"9167000","Mission St","Ocean Ave  -  Persia Ave","R","NorthWest","Friday","Fri","5","7","1","1","1","1","1","0","1626414","LINESTRING (-122.435385086008 37.723909403464, -122.435976889062 37.72312996338)"
"13197000","Velasco Ave","Santos St  -  Carrizal St","R","North","Monday","Mon","8","11","1","1","1","1","1","0","1617725","LINESTRING (-122.419347797839 37.709946903515, -122.420201799946 37.710187039596)"
"8741101","Market St","Front St  -  Bush St","L","SouthEast","Sunday","Sun","5","7","1","1","1","1","1","1","1640593","LINESTRING (-122.398264448474 37.791716058294, -122.398285372918 37.791630971153, -122.399042010545 37.79103298455, -122.399148598539 37.791016649255)"
"3699000","Carl St","Hillway Ave  -  Arguello Blvd","R","North","Tuesday","Tues","8","10","1","1","1","1","1","0","1602558","LINESTRING (-122.456759007372 37.764932461354, -122.457718187901 37.764810068568)"
"6485000","Greenwich St","Battery St  -  Sansome St","R","North","Friday","Fri","2","6","1","1","1","1","1","0","1622407","LINESTRING (-122.401980672906 37.803239594185, -122.403159606445 37.803098380582)"
"7707102","Junipero Serra Blvd","Moncada Way  -  Paloma Ave","L","East","Wed 2nd & 4th","Wed","7","8","0","1","0","1","0","0","1642785","LINESTRING (-122.471798323617 37.729792641127, -122.471847938921 37.728908350612)"
"10889000","Rae Ave","Whipple Ave  -  Farragut Ave","L","SouthEast","Thursday","Thu","8","10","1","1","1","1","1","0","1604482","LINESTRING (-122.448774511147 37.711632964287, -122.448862703931 37.711613924508, -122.450138096403 37.710609229769)"
"10989000","Rhine St","De Long St  -  Wilson St","L","SouthEast","Wed 1st & 3rd","Wed","8","10","1","0","1","0","0","0","1620983","LINESTRING (-122.460612899882 37.709673493795, -122.460644178382 37.709548743574, -122.461139966615 37.709085249781)"
"7928000","La Salle Ave","Osceola Dr  -  Osceola Dr","L","SouthWest","Wednesday","Wed","9","11","1","1","1","1","1","0","1624186","LINESTRING (-122.381948556726 37.731529136032, -122.382384251929 37.731833580931, -122.382835502076 37.732050756604, -122.383369255507 37.732256596994, -122.383803252178 37.732434023741)"
"6659000","Hampshire St","26th St  -  Cesar Chavez On Ramp","R","West","Tuesday","Tues","9","11","1","1","1","1","1","0","1646770","LINESTRING (-122.40689644858 37.749716628622, -122.406487373822 37.748957242763)"
"11256000","Sacramento St","Unnamed 110  -  Fillmore St","R","North","Fri 1st & 3rd","Fri","6","8","1","0","1","0","0","0","1621169","LINESTRING (-122.433594747341 37.78989152059, -122.434027089313 37.789836971894)"
"1588000","28th Ave","Moraga St  -  Noriega St","L","East","Mon 1st, 3rd, 5th","Mon","9","11","1","0","1","0","1","0","1645842","LINESTRING (-122.486247692516 37.755682523436, -122.486118058768 37.753815470748)"
"6078101","Geary Blvd","21st Ave  -  22nd Ave","L","South","Wed 2nd, 4th, 5th","Wed","7","8","0","1","0","1","1","0","1644100","LINESTRING (-122.480450628149 37.780280237986, -122.480571339622 37.780203137947, -122.481389046261 37.780175194945, -122.48151572233 37.780225819294)"
"7398000","Jackson St","Franklin St  -  Gough St","L","South","Monday","Mon","7","9","1","1","1","1","1","0","1638544","LINESTRING (-122.424694144206 37.793726022331, -122.426335255495 37.793517193781)"
"3309000","Bryant St","19th St  -  20th St","L","East","Friday","Fri","0","6","1","1","1","1","1","0","1635255","LINESTRING (-122.409997158385 37.7604852639, -122.409920006051 37.759566369803, -122.409770121414 37.759194010363)"
"6394000","Grant Ave","Commercial St  -  Clay St","L","West","Sunday","Sun","2","6","1","1","1","1","1","1","1606422","LINESTRING (-122.406220480026 37.793831753392, -122.406304985895 37.794263626856)"
"1918000","41st Ave","Pacheco St  -  Quintara St","R","West","Thu 2nd & 4th","Thu","12","14","0","1","0","1","0","0","1628549","LINESTRING (-122.499784471068 37.749472435166, -122.499654137608 37.74760467878)"
"226101","03rd St","Egbert Ave  -  Fitzgerald Ave","L","East","Monday","Mon","4","6","1","1","1","1","1","0","1636470","LINESTRING (-122.394926152382 37.723972563668, -122.394923304891 37.723829988422, -122.395156488343 37.723316889015, -122.395264646671 37.723222334711)"
"4174000","Clement St","24th Ave  -  25th Ave","L","South","Tue 2nd, 4th, 5th","Tues","7","8","0","1","0","1","1","0","1644750","LINESTRING (-122.483803727562 37.782076638936, -122.484874258404 37.782025494331)"
"7949000","Laguna St","Linden St  -  Hayes St","L","West","Friday","Fri","12","14","1","1","1","1","1","0","1616539","LINESTRING (-122.426167392184 37.775997143604, -122.426263344951 37.77646430659)"
"7875000","Kirkham St","36th Ave  -  Sunset Blvd","R","North","Fri 1st, 3rd, 5th","Fri","9","11","1","0","1","0","1","0","1645214","LINESTRING (-122.495082386341 37.759028131357, -122.495617223863 37.759004497311)"
"5607000","Flood Ave","Detroit St  -  Edna St","L","South","Tue 2nd & 4th","Tues","12","14","0","1","0","1","0","0","1620691","LINESTRING (-122.444291303613 37.729896860772, -122.446568802079 37.72989248796)"
"7989201","Laguna Honda Blvd","Clarendon Ave  -  Plaza St","R","SouthWest","Wed 1st & 3rd","Wed","9","11","1","0","1","0","0","0","1597882","LINESTRING (-122.461523603206 37.751503561269, -122.461503452945 37.751398975902, -122.461130726158 37.750918147356, -122.460646598653 37.749905586867, -122.460488101266 37.749710225163, -122.459730776809 37.748978314799, -122.459625715871 37.74894167138)"
"8116000","Lapu-lapu St","Harrison St  -  Rizal St","L","SouthWest","Wednesday","Wed","0","2","1","1","1","1","1","0","1597961","LINESTRING (-122.398341107352 37.78179876813, -122.398879207171 37.782224235167)"
"7490000","Jennings St","Ingerson Ave  -  Jamestown Ave","L","SouthEast","Monday","Mon","8","10","1","1","1","1","1","0","1638607","LINESTRING (-122.394852049217 37.720175221605, -122.394927070744 37.720118522152, -122.395431474804 37.719558105472)"
"11448000","San Jose Ave","Santa Ysabel Ave  -  Nantucket Ave","L","SouthEast","Fri 2nd & 4th","Fri","8","10","0","1","0","1","0","0","1605288","LINESTRING (-122.440607092422 37.728188243973, -122.440761782358 37.727957041529)"
"11384001","San Bruno Ave","Hwy 101 S Off Ramp  -  Mansell St","R","West","Wednesday","Wed","7","8","1","1","1","1","1","0","1631978","LINESTRING (-122.40113002747 37.721668683908, -122.40107413028 37.721534399081)"
"2189000","Alhambra St","Cervantes Blvd  -  Mallorca Way","L","SouthEast","Fri 1st & 3rd","Fri","10","12","1","0","1","0","0","0","1600651","LINESTRING (-122.437429620866 37.803096317927, -122.438000201832 37.802557282669)"
"8468000","Lomita Ave","Lawton St  -  Aloha Ave","L","SouthEast","Tue 1st & 3rd","Tues","9","11","1","0","1","0","0","0","1599321","LINESTRING (-122.472298859358 37.759108290204, -122.47258181868 37.759083141635, -122.472772163175 37.759001666519, -122.472942149695 37.758878523226, -122.473003645071 37.75874764793, -122.472995641415 37.758627484036, -122.472932833472 37.758545291329, -122.472723260423 37.758310061872)"
"5905000","Fulton St","Parsons St  -  Willard North St","L","South","Friday","Fri","8","10","1","1","1","1","1","0","1621807","LINESTRING (-122.455252545029 37.774686906349, -122.456283639802 37.774554711935)"
"6266000","Golden Gate Ave","Van Ness Ave  -  Franklin St","R","North","Thursday","Thu","2","6","1","1","1","1","1","0","1633152","LINESTRING (-122.420439517797 37.781030842108, -122.42208679257 37.780821047976)"
"231201","03rd St","Jamestown Ave  -  Key Ave","R","West","Wednesday","Wed","2","6","1","1","1","1","1","0","1614472","LINESTRING (-122.39661702614 37.720230912546, -122.396734085519 37.720139330776, -122.396974580956 37.719607923185, -122.396954352132 37.719476578525)"
"12832000","Union St","Front St  -  Battery St","R","North","Monday","Mon","2","6","1","1","1","1","1","0","1617451","LINESTRING (-122.400436425835 37.801524902911, -122.401615484452 37.801381076174)"
"6129101","Geneva Ave","Louisburg St  -  I-280 S Off Ramp","R","SouthWest","Saturday","Sat","6","8","1","1","1","1","1","0","1606130","LINESTRING (-122.449295742334 37.721752412129, -122.449178448507 37.721751459237, -122.448533142544 37.721492239402, -122.448410647796 37.721396869032)"
"4125000","Clay St","Maple St  -  Cherry St","R","North","Thu 1st & 3rd","Thu","11","13","1","0","1","0","0","0","1629794","LINESTRING (-122.455419279386 37.788018101611, -122.457058054817 37.787809343253)"
"7746000","Kearny St","03rd St  -  Geary St","R","East","HOLIDAY","Holiday","2","6","1","1","1","1","1","1","1623897","LINESTRING (-122.403430800691 37.787641848946, -122.403491775033 37.787963091336)"
"8522000","Lower Great Hwy","Vicente St  -  Cutler Ave","L","East","Mon 2nd & 4th","Mon","7","8","0","1","0","1","0","0","1628491","LINESTRING (-122.506435606988 37.737959852721, -122.506314139701 37.737022730039)"
"2621000","Baker St","California St  -  Sacramento St","L","West","Mon 1st & 3rd","Mon","12","14","1","0","1","0","0","0","1634948","LINESTRING (-122.443753266322 37.787647210414, -122.443940018035 37.788570190109)"
"11455000","San Jose Ave","Ocean Ave  -  Oneida Ave","L","SouthEast","Fri 2nd & 4th","Fri","8","10","0","1","0","1","0","0","1605295","LINESTRING (-122.444746625028 37.722966571842, -122.444944313937 37.722693983393)"
"11453000","San Jose Ave","Santa Ynez Ave  -  Sergeant John V Young St","L","SouthEast","Fri 2nd & 4th","Fri","8","10","0","1","0","1","0","0","1605293","LINESTRING (-122.442387190636 37.72579268517, -122.443065875775 37.724988297438)"
"9192000","Mission St","Morse St  -  Farragut Ave","L","SouthEast","Thursday","Thu","6","8","1","1","1","1","1","0","1626536","LINESTRING (-122.448376961959 37.710372707695, -122.448930949548 37.710074035593, -122.449308666783 37.709946203641)"
"3684000","Capra Way","Mallorca Way  -  Pierce St","R","North","Tue 1st & 3rd","Tues","11","13","1","0","1","0","0","0","1614937","LINESTRING (-122.438618493963 37.802890846172, -122.439944037175 37.802723909858)"
