"the_geom","objectid","landuse","blklot","nameaddr","entitled","beststat","bestdate","units","tco_date","tco_unit","unitsnet","pipeline_u","affordable","affordab_1","section415","aff_target","tenure_typ","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaura_1","visit_exis","visit","visitnet","hotel_room","hotel_ro_1","hotel_ro_2","planner","sponsor","contact","contactph","da","legalizati","adu","year_","qtr","year_qtr","tcocfc_dat","tcocfc_uni","pd","sd","nhood_37","nhood_41","plans","zoning","height_bul","pda","sud","latitude","longitude",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"POINT (-122.4283036222014 37.744964033009694)","1296","Resident","6614032","269 28TH ST","0","BP Filed","2019-03-08T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-002965PRJ","GROUND LEVEL RENOVATION: INFILL UNIT WITH KITCHEN, 1 1/2 BATH, BEDROOM","GROUND LEVEL RENOVATION: INFILL UNIT WITH KITCHEN, 1 1/2 BATH, BEDROOM","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","AWOODS","415 Designbuild Inc.",,"4156831413",,"0","0","2021","Q3","2021_Q3",,"0","7 - Central","8","Noe Valley","Noe Valley",,"RH-2","40-X","J Church and Mission Corridor PDA",,"37.744964033","-122.428303622","84","84","9","5","22"
"POINT (-122.45886307030823 37.72851026709323)","1957","Resident","3165023","142 WESTWOOD DR","0","BP Filed","2020-11-20T00:00:00.000","2",,"0","1","1","0","0",,,,"2020-010480PRJ","Interior remodel at 1st Floor: remodel into a living room, powder room, and laundry room. New ADU at 1st floor within existing building envelope. New gas fireplace appliance unit 2nd floor living room. New in-floor hydronic heat system at both floor leve","Interior remodel at 1st Floor: remodel into a living room, powder room, and laundry room. New ADU at","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","JSACCHI",,,"(415) 606-44",,"0","1","2021","Q3","2021_Q3",,"0","13 - Ingleside","7","West of Twin Peaks","West of Twin Peaks",,"RH-1(D)","28-X",,"Westwood Park","37.7285102671","-122.45886307","71","71","9","8","41"
"POINT (-122.47934167687738 37.77526642687831)","1951","Resident","1624005H","665 20TH AV","1","CONSTRUCTION","2021-11-16T00:00:00.000","2",,"0","1","1","0","0",,,,"2020-011507PRJ","Rear horizontal addition 2-story. Upstairs: convert from (2)bed(1)bath to (2)bed,(1)office,(2)bath. Add 2nd legal unit on ground fl (2bed 2bath), changing property from single family house to 2-unit house. General mech/elec/plumb upgrades. (n)2nd fl grou","REAR HORIZONTAL ADDITION 2-STORY. UPSTAIRS: CONVERT FROM (2)BED(1)BATH TO (2)BED,(1)OFFICE,(2)BATH.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MDITO",,,"4158163989",,"0","1","2021","Q3","2021_Q3",,"0","1 - Richmond","1","Outer Richmond","Outer Richmond",,"RH-2","40-X","Richmond Corridors PDA",,"37.7752664269","-122.479341677","8","8","8","4","29"
"POINT (-122.41531871969757 37.78330386616901)","89","Mixres","0337014A","469 EDDY ST","1","BP ISSUED","2018-11-30T00:00:00.000","28",,"0","28","28","3","3","On-site BMR Project","90% AMI;","Ownership","2014.0562","Save the existing facade and build a new 6-story, 65-foot tall building with 29 residential units in a mixed used building amounting to approximately 32,616 square feet containing 29 Class 1 and 3 Class 2 bicycle parking spaces and 7 below-grade vehicle","VERTICAL ADDITION. HISTORIC RESTORATION OF (E) BLDG: CONSTRUCTION OF AN 8 STORY, 80 FT TALL, 47,100 SF MIXED USE RESIDENTIAL-COMMERCIAL BLDG. NEW BLDG WILL INCLUDE 28 UNITS OF DWELLING, APPROX 700 SF OF GROUND FLR COMMERICAL SPACE & PARKING GARAGE FOR 9","2300","-18085","0","0","0","0","0","0","0","0","0","0","0","-20685","0","2300","2600","0","0","0","0","0","0","0","0","TCHANG","Barbara Borgfeldt","Nick Cranmer","415-501-0931",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","6","Downtown/Civic Center","Tenderloin",,"RC-4","80-T","Downtown/Van Ness/Northeast Neighborhoods PDA","North of Market Residential 2; Fringe Financial Services RUD","37.7833038662","-122.41531872","20","20","5","10","36"
"POINT (-122.40690551634775 37.79093538107456)","1550","Resident","0271017","530 STOCKTON ST","1","CONSTRUCTION","2021-08-13T00:00:00.000","49",,"0","3","3","0","0",,,,"2019-023426PRJ","Addition of a three new ADUs at ground floor of existing 46-unit multi-family building per ord. 162-16. Removal of garage doors at front elevation. Addition of windows and doors at front and rear elevations.","GROUND FL PER ORD 162-16, CONVERT EXISTING GARAGE & STORAGE (3) UNITS AT SPACE INTO NEW DWELLING UNI","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","WHUGHEN","Halvard, Inc",,"4155903230",,"0","1","2021","Q3","2021_Q3",,"0","4 - Downtown","3","Chinatown","Financial District/South Beach",,"RM-4","65-A","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7909353811","-122.406905516","104","104","6","3","8"
"POINT (-122.4405816047034 37.77506581751507)","2281","Resident","1200013B","430 BAKER ST","0","BP Filed","2021-10-21T00:00:00.000","3",,"0","3","3","0","0",,,,"2021-008438PRJ",,"Addition of three(3) ADUs per ordinance 162-16 at the rear accessory structure. This permit is trave","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","5 - Western Addition","5","Haight Ashbury","Hayes Valley",,"RM-1","40-X","Central City Neighborhoods PDA",,"37.7750658175","-122.440581605","24","24","7","11","9"
"POINT (-122.45666328132945 37.786743569442564)","1555","Resident","1016005","406 CHERRY ST","0","BP Filed","2019-12-24T00:00:00.000","3",,"0","3","3","0","0",,,,"2017-003559PRJ","Demolition of most existing buildings, conversion of Marshall Hale building at 3698 California into residential, retention of 401 Cherry building with 9 residential units, and new construction of up to 37 buildings, with 3-7 stories, below-grade parking,","Multiple Permits","0.0","-542215","0","0","0","0","0","-542215","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","CMAY","TMG Partners",,"4157725900",,"0","0","2021","Q3","2021_Q3",,"0","1 - Richmond","2","Presidio Heights","Presidio Heights",,"RH-2","80-E",,,"37.7867435694","-122.456663281","10","10","8","6","31"
"POINT (-122.41367458566219 37.75178392808018)","1111","Resident","6521032","2847 FOLSOM ST","1","BP ISSUED","2019-12-10T00:00:00.000","8",,"0","2","2","0","0",,,,"2018-005376PRJ","CONSTRUCT (2)(N) ADU's AT (E) GARAGE SPACE. ORDINANCE 162-16. Scope of work includes a new pedestrian door to the rear fence with a mural that is part of Mission Murals, project will incorporate communication with mural artist and will not impact the exi",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHANDLE",,"EALING LLC",,,"0","1","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RH-3","40-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.7517839281","-122.413674586","53","53","3","2","20"
"POINT (-122.44286046035194 37.76553271737512)","1687","Resident","2607054","7 UPPER TR","0","BP Filed","2020-02-21T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-016369PRJ","Unit legalization per ordinance 43-14. Legalization of an existing unit at the ground floor of the building on the northern end of the parcel, along Upper Terrace was not necessary as 3-R reports show 3 legal units on the lot: 2 in the front building (by","LEGALIZATION & UPGRADES OF AN (E) GROUND FL UNIT IN A 2-STORY RESIDENCE. DEMOLITION OF (E) WALL, REP","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","HKLINE",,,"4153685168",,"0","0","2021","Q3","2021_Q3",,"0","6 - Buena Vista","8","Castro/Upper Market","Castro/Upper Market",,"RH-2","40-X","Central City Neighborhoods PDA",,"37.7655327174","-122.44286046","112","112","7","5","5"
"POINT (-122.40337260489918 37.745604318832896)","482","PDR","5559008","175 BAY SHORE BL","1","CONSTRUCTION","2019-05-22T00:00:00.000","0",,"0","0","0","0","0",,,,"2016-006393PRJ","Demolition of existing 1-story Plumbing supply business storage and construct new 1-story of Auto body repair & paint shop building.

The PPA was submitted on 5/12/16 and the 90 day deadline is 8/10/16.",,"11690.0","7415","0","0","0","0","0","0","0","0","0","0","11690","9175","1760","0.0","-1760","0","0","0","0","0","0","0","0","EJARDINE","D-Scheme Studio",,"4152520888",,"0","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point; Bayshore Boulevard","PDR-2","65-J","Bayshore/Central Waterfront/Islais Creek PPA","Bayshore Blvd Home Improvement","37.7456043188","-122.403372605","85","85","2","9","1"
"POINT (-122.43522292868604 37.773699861526424)","353","Resident","0825010","964 - 966 OAK ST","1","BP FILED","2017-02-09T00:00:00.000","2",,"0","0","0","0","0",,,,"2016-006545PRJ","To legalize a conversion of a 2 Dwelling unit duplex  into group housing.","CHANGE OF USE: CONDITIONAL USE CHANGE OF 2 UNIT/DUPLEX INTO 10 PERSON CONGREGATE RESIDENCE. NO ALTERATION/REPAIR WORK.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MDITO","San Francisco Community Land Trust",,"4153991490",,"0","0","2021","Q3","2021_Q3",,"0","5 - Western Addition","5","Western Addition","Hayes Valley",,"RH-3","40-X","Central City Neighborhoods PDA",,"37.7736998615","-122.435222929","26","26","4","11","9"
"POINT (-122.42728914501389 37.75377454245758)","2251","Resident","3629026A","1073 CHURCH ST","0","BP Filed","2021-08-16T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-007966PRJ",,"1. INTERIOR REMODEL OF LOWER FLOOR TO BE ATTACHED ADU:
- NEW KITCHEN, LIVING AREA, TWO BEDROOMS AND","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","7 - Central","8","Noe Valley","Noe Valley",,"RM-1","40-X","J Church and Mission Corridor PDA",,"37.7537745425","-122.427289145","52","52","3","5","22"
"POINT (-122.39570996071868 37.760941938513675)","2364","Resident","4066005","424 TEXAS ST","0","PL Filed","2021-11-22T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-011698PRJ","The Project proposes the demolition of an existing single-family home and the construction of a new single-family home and one-bedroom accessory dwelling unit (ADU) in its place. The new structure will consist of four stories. The ground floor will conta",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","XLIANG","BACH Architecture",,"4154258582",,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","10","Potrero Hill","Potrero Hill","Showplace Square/Potrero Hill (EN)","RH-2","40-X","Eastern Neighborhoods PDA",,"37.7609419385","-122.395709961","54","54","2","9","26"
"POINT (-122.44432963691884 37.79756242948712)","1856","Resident","0942002","2941-2943 Broderick Street","0","PL Filed","2020-09-14T00:00:00.000","2",,"0","0","0","0","0",,,,"2020-008218PRJ","The project sponsor proposes the demolition of the existing four-story, two-unit, residential building and construction of a 40-foot-tall, 4-story, two-unit residential building. The existing building is approximately 4,044 gross square feet in size whil",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","CMAY","Ken Linsteadt Architects",,"4153511018",,"0","0","2021","Q3","2021_Q3",,"0","2 - Marina","2","Marina","Marina",,"RH-2","40-X","Lombard Street PDA",,"37.7975624295","-122.444329637","14","14","4","6","13"
"POINT (-122.44295312615661 37.77680270782924)","1201","Resident","1177024","636 LYON ST","1","CONSTRUCTION","2020-11-04T00:00:00.000","2",,"0","1","1","0","0",,,,"2018-016168PRJ","Add a new dwelling unit at the basement level and a 2-story addition at the rear of the building. Façade 
changes are limited to one new wood window and one new door.","SEISMIC RENOVATION TO REPLACE BRICK FOUNDATION. REAR YARD HORIZONTAL EXTENSION PER CODE SECTION 136.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","LAJELLO",,,"4157060786",,"0","0","2021","Q3","2021_Q3",,"0","5 - Western Addition","5","Western Addition","Lone Mountain/USF",,"RH-3","40-X","Central City Neighborhoods PDA",,"37.7768027078","-122.442953126","97","97","7","11","18"
"POINT (-122.41905518940814 37.80372764271847)","409","Resident","0048018","819 FRANCISCO ST","1","BP ISSUED","2018-11-09T00:00:00.000","1",,"0","1","1","0","0",,,,,,"CONSTRUCT (N) 3-STORY SINGLE FAMILY DWELLING RESIDENCE","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","CGROB",,,,,"0","0","2021","Q3","2021_Q3",,"0","3 - Northeast","2","Russian Hill","Russian Hill",,"RH-1(D)","40-X","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.8037276427","-122.419055189","107","107","6","6","32"
"POINT (-122.41019415478466 37.78116686828627)","978","Vacant","3703053","527 STEVENSON ST","0","BP Filed","2018-05-04T00:00:00.000","0",,"0","0","0","0","0",,,,"2018-012429PRJ","Project proposes the demolition of an existing one-story commercial building and new construction of a seven-story commercial building.","TO ERECT A TYPE 3A OVER 1B, 7-STORY COMMERCIAL, OFFICE AND STORAGE BLDG WITH NO BASEMENT.","7062.0","5187","0","0","0","0","0","0","0","7062","7062","0","0","0","0","0.0","-1875","0","0","0","0","0","0","0","0","CALEXAND","Reuben, Junius & Rose LLP",,"4155679000",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","6","South of Market","South of Market","Downtown","C-3-G","120-F","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7811668683","-122.410194155","32","32","5","10","34"
"POINT (-122.40655166304542 37.71482758708903)","171","Resident","6209052","202 TEDDY AV","1","BP ISSUED","2021-06-02T00:00:00.000","3",,"0","2","2","0","0",,,,"2015-006747PRJ","Demolish one single-family residence, subdivide into three (3) lots, and construct three (3) new single-family residences.","ERECT 3-STORY, TYPE V, 1 DWELLING UNIT BUILDING.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","LIAJELLO",,"TAM YIN KWAN",,,"0","0","2021","Q3","2021_Q3",,"0","12 - South Central","10","Visitacion Valley","Visitacion Valley",,"RH-1","40-X",,,"37.7148275871","-122.406551663","75","75","9","9","40"
"POINT (-122.40689034576155 37.75519932207743)","524","Resident","4153008","1056 POTRERO AV","1","CONSTRUCTION","2020-01-07T00:00:00.000","5",,"0","4","4","0","0",,,,"2017-000610PRJ","This permit proposes a revised dwelling unit count and configuration as approved under building permit #201612165168. The final project will include 3 Dwelling Uinits and 6 ADUs for a total of 9 units., reference bpa# 202005047290 for seismic. The approv","RENOVATION & ADDITION TO EXISTING SINGLE FAMILY STRUCTURE BY VERTICAL/HORIZ ADDITION. CREATE 5 APTS, NEW BIKE PARKING. NEW EXTERIOR MATERIALS WINDOWS & DOORS, NEW LANDSCAPING AT FRONT AND BACK YARD. ADU. SPRINKLER BLDG TO NFPA 13. COMPLY W/NOV#201634591,","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHANDLE","Knock Architecture & Design",,"4152152647",,"0","1","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RM-1","55-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.7551993221","-122.406890346","53","53","3","2","20"
"POINT (-122.40927464895323 37.7241552591484)","1159","Vacant","6055001","770 WOOLSEY ST","0","PL Filed","2018-12-19T00:00:00.000","62",,"0","62","62","12","12",,,,"2017-012086PRJ","The Project (“Project”) includes demolition of the existing abandoned greenhouse structures and new construction of 31 three-story residential duplex buildings with a height of approximately 35 feet and a total Gross Floor Area of approximately 118,6",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","KDURANDE","140 Partners LP",,"4153949018",,"0","0","2021","Q3","2021_Q3",,"0","12 - South Central","9","Excelsior","Portola",,"RH-1","40-X",,,"37.7241552591","-122.409274649","91","91","2","2","25"
"POINT (-122.41391813252643 37.75398151481808)","2310","Resident","3640035","2701 FOLSOM ST","1","CONSTRUCTION","2021-09-20T00:00:00.000","2",,"0","0","0","0","0",,,,"2021-005253PRL",,"EXISTING RETAIL SPACE TO BE TURNED INTO PRESCHOOL. PROJECT INCLUDES ADDITION OF BREAK AREA, CABINETS","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RH-2","40-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.7539815148","-122.413918133","53","53","3","2","20"
"POINT (-122.42163819343516 37.744993431198296)","583","Resident","6597007S","122 - 144 TIFFANY AV","1","CONSTRUCTION","2020-05-22T00:00:00.000","15",,"0","3","3","0","0",,,,"2016-009203PRJ","CONSTRUCT ACCESSORY DWELLING UNIT PER SF ORD #30-15. MANDATORY SOFT-STORY SEISMIC RETROFIT PREVIOUSLY COMPLETED FROM APPLN #201503231618.","ADD 3 DWELLING UNITS ON THE GROUND FLOOR PER ORDINANCE 30-15 EACH UNIT WILL BE AN EFFICIENCY TYPE UNIT WITH 1 LIVNG ROOM, 1 KITCHEN AND 1 FULL BATHROOM","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","ESAMONSK",,"BRITTON JOHN F & LINDA M",,,"0","1","2021","Q3","2021_Q3",,"0","11 - Bernal Heights","8","Bernal Heights","Bernal Heights","Mission District Streetscape Plan","RH-2","40-X","J Church and Mission Corridor PDA","Mission Alcohol Restrict; Fringe Financial Services RUD","37.7449934312","-122.421638193","83","83","9","5","2"
"POINT (-122.41342867854232 37.803123876056326)","763","Resident","0065007","2121 MASON ST","1","CONSTRUCTION","2021-04-15T00:00:00.000","2",,"0","1","1","0","0",,,,"2017-012946PRJ","The project includes a one-story vertical addition, façade remodel, and addition of (1) dwelling unit to the building fronting Mason Street.  The project also includes the demolition of the storage area and garage fronting Newell Street and new construc","RENOVATE (E) SINGLE FAMILY HOME (2BED/2BATH). PROPOSED PROJECT IS TO ADD (1)STORY & CREATE 2ND UNIT.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","SADINA",,,"4153188634",,"0","0","2021","Q3","2021_Q3",,"0","3 - Northeast","3","North Beach","North Beach",,"RM-2","40-X","Downtown/Van Ness/Northeast Neighborhoods PDA","Telegraph Hill-NB Residential","37.8031238761","-122.413428679","106","106","6","3","23"
"POINT (-122.39304233201237 37.752924715280635)","1925","Mixres","4224125","1468 25th Street","0","PL Filed","2020-12-01T00:00:00.000","26",,"0","0","0","0","0",,,,"2020-011063PRJ","The permit is for the compliance of enforcement case 2020-001061ENF to legalize one unwarranted unit without proper permit approval as well as the documentation of as-built conditions of all 26 units and to qualify the expansion of units 201 &202",,"170.0","0","0","0","0","0","0","0","0","170","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","ESAMONSK","Shatara Architecture Inc.",,"4158711229",,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","10","Potrero Hill","Potrero Hill","Showplace Square/Potrero Hill (EN)","UMU","40-X","Eastern Neighborhoods PDA",,"37.7529247153","-122.393042332","54","54","2","9","26"
