"project_type","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","pd","supedist","pda","neighborhood","nhood_1990","year","qtr","year_qtr","latitude","longitude","geocoded_column",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Resident","2860004","2181 09TH AV","true","CONSTRUCTION","2018-08-27T00:00:00.000","1","1","0","0",,,,"2015-003610PRJ","Construct a new ~1300 SF (footprint), 2-story over 2-basement single-family dwelling on a vacant lot (4345 GFA + 600 SF two car garage).","TO ERECT 2 STORIES, 2 BASEMENT, SINGLE FAMILY HOUSE.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","TRANNANC",,"CARTA HOLDINGS LLC","(415) 359-24","14 - Inner Sunset","7",,"West of Twin Peaks","West of Twin Peaks","2019","Q1","2019_Q1","37.74824794","-122.4652957","POINT (-122.4652957 37.74824794)","45","10","8","41"
"Resident","1774006","1321 19TH AV","false","BP FILED","2014-09-18T00:00:00.000","2","1","0","0",,,,,,"REPAIR RELOCATE (E) LAUNDRY FIXTURES TO GARAGE. CONVERT (E) LAUNDRY TO KITCHEN AND CONVERT G/F TO LEGL DWELLING UNIT UNDER ORDINANCE NO.43-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NKWIATKO",,,,"15 - Outer Sunset","4",,"Sunset/Parkside","Outer Sunset","2019","Q1","2019_Q1","37.76306107","-122.477466","POINT (-122.477466 37.76306107)","39","10","7","35"
"Mixres","0350002","1028 MARKET ST","true","BP ISSUED","2018-12-07T00:00:00.000","186","186","25","25","BMR","55% AMI;",,"2014.0241","The property is currently improved by a vacant two-story structure.  The project would demolish the existing 2-story commercial building and construct a 13-story mixed use building with 12 floors of residential use above ground floor retail, as well as tw",,"9657","-23653","0","0","0","0","0","0","0","0","0","0","0","0","33310","9657","-23653","0","0","0","0","0","0","0","0","DDWYER","Sally Maxwell","Sally Maxwell","883-0133","4 - Downtown","6","Downtown-Van Ness-Geary","Tenderloin","Downtown/Civic Center","2019","Q1","2019_Q1","37.78188348","-122.4113233","POINT (-122.4113233 37.78188348)","20","5","10","36"
"Resident","3196006","1524 OCEAN AV","true","BP REINSTATED","2015-03-30T00:00:00.000","3","3","0","0",,,,"2015-001250PRJ","Vertical & horizontal addition. Project proposes construction of three additional stories for 9 dwelling units on top of existing one-story commercial space. Change of use from retail to mixed use-retail and residential.","3-STORY VERTICAL ADDITION. RELOCATE RESTROOM ON 1ST FL. ADD 3 BATHROOMS, 2 KITCHENS, 4 BEDROOM ON EACH 2ND, 3RD & 4TH FLOOR PER PLAN.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","TRANNANC","ICE Design","MAXSTONE INVESTMENT LLC","415-994-6219","13 - Ingleside","7","Balboa Park","West of Twin Peaks","West of Twin Peaks","2019","Q1","2019_Q1","37.72465721","-122.4587069","POINT (-122.4587069 37.72465721)","71","9","8","41"
"Resident","5992A060","495 CAMBRIDGE ST","true","BP ISSUED","2018-10-12T00:00:00.000","50","50","7","7","BMR","90% AMI;",,"2013.1711","The project will be a PUD under Section 304.  The existing vacant Fellowship Academy Day Care Facility will be demolished, and the 200 block of Yale Street will be extended into the site.  The lot will be subdivided into 34 new parcels for single family h","TO ERECT 4 STORIES, 1 BASEMENT, SINGLE FAMILY DWELLING.","0","-23000","0","0","-23000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CTOWNES","Peter Naughton","Bruce Baumann","415 551-7884","12 - South Central","9",,"Portola","Excelsior","2019","Q1","2019_Q1","37.72571853","-122.4173196","POINT (-122.4173196 37.72571853)","92","2","2","25"
"Resident","0441B007","3551 PIERCE ST","true","CONSTRUCTION","2017-10-24T00:00:00.000","3","1","0","0",,,,"2015-008994PRJ","4TH FL ADDITION TO 3-STORY RESIDENTIAL BLDG. WORK INCLUDES (N) STUCCO EXT TO MATCH, (N) ROOF TO MATCH, AUTOMATIC SPRINKLER ON ALL FLOORS. BATH ADDED TO UNIT. ** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 NOT REQUIRED **","4TH FL ADDITION TO 3-STORY RESIDENTIAL BLDG. WORK INCLUDES (N) STUCCO EXT TO MATCH, (N) ROOF TO MATCH, AUTOMATIC SPRINKLER ON ALL FLOORS. BATH ADDED TO UNIT.
** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 NOT REQUIRED **","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SYOUNG",,"PISONI TIFFANY",,"2 - Marina","2",,"Marina","Marina","2019","Q1","2019_Q1","37.80332205","-122.4403281","POINT (-122.4403281 37.80332205)","17","4","6","13"
"Resident","1055021","2909 BUSH ST","true","CONSTRUCTION","2017-04-11T00:00:00.000","2","1","0","0",,,,"2013.0129","Rear yard & parking variance to expand existing rear cottage and create 2nd dwelling unit","(REAR BUILDING) RESPONSE TO DBI COMPLAINT # 201266581 & FOLLOW UP WITH PLANNING DEPT. DECISION ON VARIANCE CASE # 20130129 TO EXPAND  & CONVERT THE STRUCTURE AT THE REAR OF THE SUBJECT PROPERTY INTO A DWELLING UNIT.N/A MAHER","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","KBURNS","Jeremy Paul","Jeremy Paul","415-552-1888","1 - Richmond","2","Downtown-Van Ness-Geary","Presidio Heights","Western Addition","2019","Q1","2019_Q1","37.78507902","-122.4455227","POINT (-122.4455227 37.78507902)","103","8","6","31"
"Mixres","3521056","1532 HARRISON ST","true","CONSTRUCTION","2019-03-29T00:00:00.000","136","136","22","22","On-site BMR Project","90% AMI;","Rental","2013.1390","The proposed project is proposing two versions of a residential project on the project site at 1532 Harrison Street. The first version would demolish an existing parking lot and construct an approximately 103,544 gsf mixed use project with 119 dwelling units, 75,575 gsf of residential housing, 1,780 gsf of retail/restaurant/multi-purpose space, and 66 off-street parking spaces (of which one city car share will be disginated). The second version would construct group housing and commercial uses with 78,100 gsf group housing uses with 235 group housing bedrooms located in 28 individual group housing units, 3,930 ground floor commercial uses, with 13,525 off-street parking with 59 parking spaces and 212 bicycle parking spaces. Both proposed version would be 6-stories and 65 feet in height.","ERECT A 7 STORIES TYPE 1A 136 RESIDENTIAL UNITS AND COMMERCIAL BUILDING. MAHER EXEMPTED.","1463","1463","0","0","0","0","0","0","0","0","0","0","0","0","0","1463","1463","0","0","0","0","0","0","0","0","RSUCRE",,,,"8 - Mission","6","Eastern Neighborhoods","Mission","South of Market","2019","Q1","2019_Q1","37.7704839","-122.4133163","POINT (-122.4133163 37.7704839)","32","1","10","20"
"Mixres","0340002","19 - 25 MASON ST & 2 - 16 TURK ST","true","BP ISSUED","2018-12-05T00:00:00.000","155","155","0","0","Fee Payment",,,"2012.0678","Development of the two adjoining parking lots on either side of The Metropolis Hotel. The Metropolis will stay in place and continue as a hotel. The schematic design is to replace the existing surface parking lot with a residential development, including retail spaces and parking on the ground floor. The proposed project will be a 12-story structure consisting of 110 residential units of which 38.2% are 2 bedroom units.  A common open space at the roof is provided as an amenity for the residents.","TO ERECT 12 STORIES, 2 BASEMENTS, TYPE 1-A, 155 UNITS RESIDENTIAL, RETAIL, PARKING, MIXED USE BUILDING. (R-2,B,M,A-3,H-3,S-2) ** MAHER: N/A **","2825","2825","0","0","0","0","0","0","0","0","0","0","0","0","0","2825","2825","0","0","0","0","0","0","0","0","WWIETGRE","John Kevlin","John Kevlin","415.567.9000","4 - Downtown","6","Downtown-Van Ness-Geary","Tenderloin","Downtown/Civic Center","2019","Q1","2019_Q1","37.7837501","-122.4094942","POINT (-122.4094942 37.7837501)","20","5","10","36"
"PDR","3913005","155 DE HARO ST","true","BP FILED","2015-01-15T00:00:00.000","0","0","0","0",,,,"2013.1520","The project site consists of a 40,741 square foot lot (Assessor's Block 3913, Lot 005) bound by De Haro Street to the west, Carolina and Channel Street to the east, 15th Street to the south, and Berry Street to the north.  Currently the lot contains two one-story warehouse with a total of 15,820 square feet. 
The proposed project includes the horizontal expansion of 15,405 square feet that would connect the warehouse structure facing De Haro Street to the warehouse structure situated in the rear.  New exterior siding and windows would be installed throughtout the new structure. New mezzanine levels would be constructed in the new building. Thirty-seven new off-street parking spaces would be provided.","CHANGE OF OCCUPANCY. LATERAL EXPANSION. ADDITION OF MMEZZANINES. PARKING STRIPING & LANDSCAPING.","32330","15405","0","0","0","0","0","0","0","0","0","0","32330","15405","0","0","0","0","0","0","0","0","0","0","0","JSPEIRS","Harvey Hacker","Harvey Hacker","415-957-0579","9 - South of Market","10","Eastern Neighborhoods","Mission Bay","South of Market","2019","Q1","2019_Q1","37.76837375","-122.4014421","POINT (-122.4014421 37.76837375)","33","1","9","4"
"Mixres","6793011","1794 SAN JOSE AV","true","BP ISSUED","2017-03-03T00:00:00.000","4","2","0","0",,,,"2015-006863PRJ","Remodel of existing two story building with dental office into a four story building with dental office on 1st floor, and four dwelling units on the 2nd to 4th floors.","REMODEL OF (E) 2-STORY BLDG W/DENTAL OFFICE INTO 4-STORY BLDG W/DENTAL OFFICE & (4)(N) DWELLING UNITS. PROJECT WILL NOT EXPAND THE (E) BLDG'S FOOTPRINT, VERTICAL ADDITIONS ONLY. (E) NON-COMPLYING REAR YARD TO REMAIN, OPEN AREA (25'X25'+/-) ON 3RD & 4TH FL","2193","-878","0","0","0","0","0","0","3071","2193","-878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","EJACKSON","Zack ve Vito Architecture",,"(415) 495-78","12 - South Central","11",,"Outer Mission","Outer Mission","2019","Q1","2019_Q1","37.72919659","-122.4400914","POINT (-122.4400914 37.72919659)","94","9","1","28"
"Resident","4008002","540 DE HARO ST","true","CONSTRUCTION","2019-03-29T00:00:00.000","17","17","0","0","Fee Payment",,,"2014.0599","The proposed project would demolish an existing two-story (7,147 sq.ft.) industrial building and construct a four-story, 40 feet tall residential building.  The existing building on the 10,000 sq.ft. lot was constructed in 1975.  The proposed new building would be 33,737 sq.ft. and include 17 dwelling units and 16 off-street parking spaces.","ERECT 5-STORY, 17 UNITS, TYPE 5, RESIDENTIAL BUILDING.","0","-7147","0","0","0","0","0","0","0","0","0","0","0","-7147","0","0","0","0","0","0","0","0","0","0","0","KDURANDE","Aaron Schlechter","Aaron Schlechter","988-1080","9 - South of Market","10","Eastern Neighborhoods","Potrero Hill","Potrero Hill","2019","Q1","2019_Q1","37.76290708","-122.4017321","POINT (-122.4017321 37.76290708)","54","2","9","26"
"Resident","0134025","1148 MONTGOMERY ST","true","BP ISSUED","2018-11-16T00:00:00.000","3","1","0","0",,,,"2015-009622PRJ","(REAR BLDG). LEGALIZE A PREVIOUSLY EXISTING NON CONFORMING DWELLING UNIT AS PER 43-14. UNIT A IN THE BASEMENT OF THE REAR BUILDING WILL BE RE ESTABUSHED AS THE NEW UNIT. CHANGE OF USE FROM R-3 TO R-2.","(REAR BLDG). LEGALIZE A PREVIOUSLY EXISTING NON CONFORMING DWELLING UNIT AS PER 43-14. UNIT A IN THE BASEMENT OF THE REAR BUILDING WILL BE RE ESTABUSHED AS THE NEW UNIT. CHANGE OF USE FROM R-3 TO R-2.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JIMENEZS",,"MONTGOMERY STREET PARTNERS LLC",,"3 - Northeast","3","Downtown-Van Ness-Geary","North Beach","North Beach","2019","Q1","2019_Q1","37.79989251","-122.403953","POINT (-122.403953 37.79989251)","18","6","3","23"
"Mixres","3753076","272 CLARA ST","true","CONSTRUCTION","2018-10-15T00:00:00.000","3","2","0","0",,,,"2013.0669","Add two stories to existing 2 story mixuse building; change of use from R-3 to R-2","2 UNITS VERTICAL ADDITION TO EXISTING 2-STORY BLDG. - CHANGE OF USE FROM B & R-3 TO B & R-2. (N) STEEL STRUCTURE & CONC. FOOTINGS TO SUPPORT (N) 2 STORY ADDITION. FIRE SUPRESSION IN ENTIRE BUILDING. (TO COMPLY WITH MAHER ORDINANCE EXTENDED ORDINANCE NO.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CJUNG","Michael Jones","Michael Jones","805-878-7944","9 - South of Market","6","Eastern Neighborhoods","South of Market","South of Market","2019","Q1","2019_Q1","37.77831226","-122.404112","POINT (-122.404112 37.77831226)","32","1","10","34"
"Resident","1760009","1335 05TH AV","false","BP FILED","2015-05-06T00:00:00.000","3","1","0","0",,,,"2015-006400PRJ","LEGALIZE ADDITION UNIT ON 1ST FL PER PLAN (1-BEDROOM, LIVING ROOM, BATHROOM). UNIT LEGALIZATION PER ORIDINANCE 43-14.","LEGALIZE ADDITION UNIT ON 1ST FL PER PLAN (1-BEDROOM, LIVING ROOM, BATHROOM). UNIT LEGALIZATION PER ORIDINANCE 43-14.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NKWIATKO",,"LEE BENSON CHAN CREIGHTON",,"14 - Inner Sunset","5",,"Inner Sunset","Inner Sunset","2019","Q1","2019_Q1","37.7635207","-122.4623109","POINT (-122.4623109 37.7635207)","109","7","11","14"
"Resident","3510058","915 - 935 MINNA ST","true","CONSTRUCTION","2019-01-16T00:00:00.000","44","44","6","6","On-site BMR Project","55% AMI;","Rental","2015-002600PRJ","Proposed new construction of a residential building (4 stories above ground).

The PPA was submitted on 3/2/15 and the 90 day deadline is 5/31/2015.","TO ERECT 4 STORIES, 1 BASEMENT, 44 UNITS RESIDENTIAL APARTMENT BUILDING.
** MAHER: DISTURBANCE OF AT LEAST 50 CU. YD. OF SOIL. ADDENDUM TO BE ROUTED TO DPH **.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","DVU","Equity Community Builders",,"4156516200","4 - Downtown","6","Eastern Neighborhoods","South of Market","South of Market","2019","Q1","2019_Q1","37.77428673","-122.4157996","POINT (-122.4157996 37.77428673)","32","1","10","34"
"Resident","4158060","1019 KANSAS ST","false","BP FILED","2014-10-29T00:00:00.000","2","1","0","0",,,,,,"LEGALIZATION OF (E) UNAUTHORIZED (WITH COOKING FARLURES) 2ND DWELLING UNIT. UNIT LEGALIZATION ORDINANCE 43-14.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","KCONNER",,,,"9 - South of Market","10","Eastern Neighborhoods","Potrero Hill","Potrero Hill","2019","Q1","2019_Q1","37.75675308","-122.4024604","POINT (-122.4024604 37.75675308)","54","2","9","26"
"Resident","6079029","443 MADRID ST","false","BP FILED","2015-05-13T00:00:00.000","2","1","0","0",,,,,,"NEW KITCHEN AREA ON 1ST FLOOR & LEGALIZE IN-LAW DWELLING UNIT UNDER ORDINANCE NO# 43-14. 1 BEDROOM, 1 LIVING ROOM, KITCHEN & 1 BATHROOM.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NKWIATKO",,,,"12 - South Central","11","Mission-San Jose Corridor","Excelsior","Excelsior","2019","Q1","2019_Q1","37.72230535","-122.4319426","POINT (-122.4319426 37.72230535)","90","9","1","7"
"Resident","4645017","870 INNES AV","true","BP ISSUED","2015-08-27T00:00:00.000","2","2","0","0",,,,"2014.1486","Change of use from warehouse to two-unit residential. New entries, windows, and exterior siding","CHANGE USE FROM WAREHOUSE TO RESIDENTIAL. CREATE 2 RESIDENTIAL UNITS. CREATE 25% OPEN SPACE FOR RESIDENTIAL UNITS AT REAR NEW FINISHES AT FACADE. MAHER-COMPLIANCE WITH ORDINANCE NO 155-13. NOT REQUIRED.","0","-1672","0","0","0","0","0","0","0","0","0","1672","0","-1672","0","0","0","0","0","0","0","0","0","0","0","JSPEIRS",,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.7319683","-122.3751732","POINT (-122.3751732 37.7319683)","76","2","9","1"
"Resident","3555036","1785 15TH ST","true","CONSTRUCTION","2016-10-31T00:00:00.000","8","8","0","0",,,,"2012.0147","The proposed projec is the construction of a new 7,941 sf, 8-unit apartment building with no parking.  The existing structure on site is to be demolished.  
Revised CPE submitted 5/23/14 - Revisions filed to change the unit count from 8 to 9 units and changing the height from 52 ' to 55' feet.","ERECT 5-STORY, TYPE 3, 8 DWELLING UNITS BUILDING.","0","-765","0","0","0","0","0","0","0","0","0","765","0","-765","0","0","0","0","0","0","0","0","0","0","0","JACKSON",,,,"8 - Mission","8","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.76620632","-122.4238063","POINT (-122.4238063 37.76620632)","37","3","5","20"
"Resident","3569052","8 RONDEL PL","false","BP FILED","2018-09-07T00:00:00.000","2","2","0","0",,,,"2014-000465PRJ","New 3-story, residential apartment building.","ERECT A TWO FAMILY DWELLING RESIDENTIAL BUILDING.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","EJARDINE",,,,"8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.7644913","-122.4213508","POINT (-122.4213508 37.7644913)","53","3","2","20"
"Resident","2402002A","2427 23RD AV","false","BP FILED","2015-04-09T00:00:00.000","2","1","0","0",,,,,,"LEGALIZED GROUND FLOOR 2ND FLOOR, ADD KITCHEN. LEGALIZATION OF DWELLING UNITS INSTALLED W/O A PERMIT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"15 - Outer Sunset","4",,"Sunset/Parkside","Parkside","2019","Q1","2019_Q1","37.74235858","-122.4802722","POINT (-122.4802722 37.74235858)","40","10","7","35"
"Resident","0256016","875 CALIFORNIA ST / 770 POWELL ST","true","CONSTRUCTION","2019-04-01T00:00:00.000","44","44","0","0","Fee Payment",,,"2014-000609PRJ","The project proposes to demolish a parking structure at 875 California and parking lot at 770 Powell Street and construct a 52,400 gsf residential building, with 15,150 gsf parking in the basement.","TO ERECT 8 STORIES, 1 BASEMENT, 44 UNITS RESIDENTIAL BUILDING.
** MAHER: N/A **","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","KGUY",,,,"3 - Northeast","3","Downtown-Van Ness-Geary","Nob Hill","Chinatown","2019","Q1","2019_Q1","37.79178338","-122.4089148","POINT (-122.4089148 37.79178338)","16","6","3","21"
