"permit_no","description","site_address","site_city","site_zip","site_number","site_apn","parent_permit_no","reference_no","business_license","site_description","fees_charged","fees_paid","site_streetname","jobvalue","expired","balance_due","approved","issued","applied","subtype","finaled","type","site_subdivision","status","bldg_sf","project_number","other_date1","prefix","garage_sf","site_geotype","no_units","valid_for_days","application_no","paid_date","geocoded_column","duration","processing_time"
"13-01808","240 SQ. FT. NEW REPLACEMENT OF OLD GARAGE","2355 LINCOLN AVE","RICHMOND","94804-1206","2355","528090012","13-01807",,,"ANDRADE BLVD LOTS 38 & 39 BLK 2","528","528","LINCOLN AVE","10000","2014-02-11T00:00:00.000","0",,"2013-08-15T00:00:00.000","2013-04-25T00:00:00.000","BLD RESIDENTIAL","2013-08-15T00:00:00.000","BLD PLAN CHECK",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-04-25T00:00:00.000","POINT (-122.346106 37.946352)","81","81"
"13-04917","REMODEL KITCHEN AND (2) BATHROOMS","2908 GROOM DR","RICHMOND","94806-2643","2908","414044005","13-04796",,,"TRACT 2134 15 18","187","187","GROOM DR","25000","2014-04-20T00:00:00.000","0",,"2013-10-22T00:00:00.000","2013-10-22T00:00:00.000","BLD RESIDENTIAL","2013-10-22T00:00:00.000","BLD OTC PLAN CHK",,"FINALED","0",,,"B","0","PARCEL","0",,,"2013-10-22T00:00:00.000","POINT (-122.332709 37.975339)","1","1"
"13-02875","CODE COMPLIANCE INSPECTION:  FIRE DAMAGE","2555 DUKE AVE","RICHMOND","94806-3109","2555","414142020",,,,"TRACT 2104 LOT 20 BLK 2","421","421","DUKE AVE","0","2013-12-30T00:00:00.000","0",,"2013-07-02T00:00:00.000","2013-07-02T00:00:00.000","CODE COMPLIANCE","2013-07-03T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-07-02T00:00:00.000","POINT (-122.330675 37.967902)","2","1"
"B15-10054","REPLACE FURNACE ONLY","2520 MORNING SUN DR","RICHMOND","94806-5201","2520","405341014",,,,"T05922 L0017 B EX MR","288.51","288.51","MORNING SUN DR","7000","2015-11-30T00:00:00.000","0",,"2015-06-03T00:00:00.000","2015-06-03T00:00:00.000","HVAC REPLACE",,"BLD MCH RESIDENTIAL",,"CLOSEDBY PERMIT","0",,,"B","0","PARCEL","0",,,"2015-06-03T00:00:00.000","POINT (-122.337834 37.980906)",,"1"
"B15-09964","REPLACE 2 WATER HEATERS","555-559 S 31ST ST","RICHMOND","94804-4020","555-559","549193018",,,,"CITY OF PULLMAN LOTS 15 & 16 BLK C","276.49","276.49","S 31ST ST","3700","2015-11-23T00:00:00.000","0",,"2015-05-21T00:00:00.000","2015-05-21T00:00:00.000","WATER HEATER","2015-05-27T00:00:00.000","BLD PLM RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-05-21T00:00:00.000","POINT (-122.339482 37.924142)","5","1"
"13-02711","T/A DRAW DOWN ACCOUNT - MODULAR TECHNOLOGIES",,,,,,,,,,"16","16",,"0","2013-12-17T00:00:00.000","0",,,"2013-06-20T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2013-06-21T00:00:00.000","POINT (-119.662127 37.211164)",,
"13-01061","3528 WALLER AVENUE","3528 WALLER AVE","RICHMOND","94804-3225","3528","513053006","13-00936",,,"WALLS ADDN LOTS 11 & 12 BLK 185","155","155","WALLER AVE","0","2028-03-05T00:00:00.000","0","2013-03-06T00:00:00.000","2013-03-06T00:00:00.000","2013-03-06T00:00:00.000","CERTIFICATE OF COMP",,"WASTEWATER",,"ISSUED","0",,,"ENG","0","PARCEL","0",,,"2013-03-06T00:00:00.000","POINT (-122.335972 37.928734)",,"1"
"B15-00791","INSTALL 1 EV MAKE READY STUB","860 HARBOUR WAY SOUTH","RICHMOND","94804-3648","860","560260048",,,,"T184PM32 L1","321.18","321.18","HARBOUR WAY SOUTH","4000","2015-09-22T00:00:00.000","0",,"2015-03-13T00:00:00.000","2015-03-10T00:00:00.000","SERVICE NEW","2015-03-26T00:00:00.000","BLD ELC INDUSTRIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-03-16T00:00:00.000","POINT (-122.360076 37.919997)","13","4"
"B15-10047","REPLACE INSTRUMENTATION  FOR COLUMN","841 CHEVRON WAY","RICHMOND","94801","841","561100043","C14-06938",,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","1270.4","1192.56","CHEVRON WAY","44000","2016-06-11T00:00:00.000","77.84",,"2015-07-16T00:00:00.000","2015-06-03T00:00:00.000","EQUIP UPGRADE","2015-12-14T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2016-04-17T00:00:00.000","POINT (-122.390873 37.931244)","139","32"
"13-05232","5227 SACRAMENTO AVE. (POINT REPAIR FOR STEGE STANITARY DIST)",,,,,,,,,,"894","894",,"0","2014-01-05T00:00:00.000","0","2013-11-06T00:00:00.000","2013-11-06T00:00:00.000","2013-11-06T00:00:00.000","SEWER REPAIR",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0",,"0",,,"2013-11-07T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"B14-09739","T/O EXISTING-APPLY 2 PLY MODIFIED BITUMEN ONE PLY","945 S 45TH ST","RICHMOND","94804-4456","945","509360014",,,,"EAST SHORE PARK LOT 29 POR 26 & 27 BLK K","442.58","442.58","S 45TH ST","24000","2015-07-04T00:00:00.000","0",,"2014-11-24T00:00:00.000","2014-11-24T00:00:00.000","REROOF",,"BLD RESIDENTIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2014-11-24T00:00:00.000","POINT (-122.328901 37.919161)",,"1"
"13-05482","CARPORT ONLY-T/O TAR&GRAVEL AND REPLACE WITH","2813 LOYOLA AVE","RICHMOND","94806-3122","2813","414121025",,,,"TRACT 2324 LOT 24 BLK 6 LESS MR","225.28","225.28","LOYOLA AVE","2700","2014-05-20T00:00:00.000","0",,"2013-11-21T00:00:00.000","2013-11-21T00:00:00.000","REROOF","2013-12-19T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2013-11-22T00:00:00.000","POINT (-122.33383 37.967881)","21","1"
"13-04941","REROOF 24SQ-TEAR OFF EXISING 1 LAYER OF TAR","4383 NELSON DR","RICHMOND","94803-2302","4383","431142021",,,,"TRACT 2088 LOT 449","363.84","363.84","NELSON DR","17039","2014-04-21T00:00:00.000","0",,"2013-10-23T00:00:00.000","2013-10-23T00:00:00.000","REROOF",,"BLD RESIDENTIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2013-10-23T00:00:00.000","POINT (-122.29836 37.970339)",,"1"
"13-02513","774 6TH ST (PRE-POST VIDEO REVIEW)","774 6TH ST","RICHMOND","94801-2213","774","534081005",,,,"MARTHA WASHINGTON LOTS 9 & 10 BLK 8","60","60","6TH ST","0","2014-06-09T00:00:00.000","0",,"2013-06-10T00:00:00.000","2013-06-10T00:00:00.000","SEWER LATERAL VIDEO REVIEW",,"WASTEWATER",,"ISSUED","0",,,"ENG","0","PARCEL","0",,,"2013-06-10T00:00:00.000","POINT (-122.36347 37.944001)",,"1"
"B14-04371","IN PREPERATION FOR TENANT IMPROVEMENT","1601 ATLAS RD","RICHMOND","94806-1101","1601","405270011",,,,"PCL MAP 138 PG 26 POR PCL 1 & TR ADJ","1615.2","1615.2","ATLAS RD","100000","2015-04-20T00:00:00.000","0",,"2014-02-04T00:00:00.000","2014-02-04T00:00:00.000","DEMOLITION","2014-10-22T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-02-04T00:00:00.000","POINT (-122.346272 37.994977)","187","1"
"13-01461","R/R 6 WINDOWS - (IN KIND)","5619 DOREMUS AVE","RICHMOND","94805-1542","5619","520010018",,,,"EAST RICH HGTS #2 LOT 1 POR 2 BLK 81","351.95","351.95","DOREMUS AVE","10671","2013-10-01T00:00:00.000","0",,"2013-04-04T00:00:00.000","2013-04-04T00:00:00.000","ALTERATION/REPAIR",,"BLD RESIDENTIAL",,"ISSUED","0",,,"BLD","0","PARCEL","0",,,"2013-04-04T00:00:00.000","POINT (-122.320443 37.943507)",,"1"
"B16-00466","KITCHEN AND BATHROOM REMODEL- BRING BMPE TO CURRENT CODE.","4814 REECE CT","RICHMOND","94804-3444","4814","513386020",,,,"TRACT 2972 LOT 43 BLK 6","611.7","611.7","REECE CT","20000","2017-02-21T00:00:00.000","0",,"2016-02-25T00:00:00.000","2016-02-25T00:00:00.000","ALTERATION/REPAIR","2016-08-25T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2016-02-25T00:00:00.000","POINT (-122.324368 37.927063)","131","1"
"13-02257","CODE COMPLIANCE INSPECTION: WORKING W/O A PERMIT","559 32ND ST","RICHMOND","94804-1531","559","516030006",,,,"RICHMOND CENTER TRACT LTS 19 & 20 BLK 11","421","421","32ND ST","0","2013-11-18T00:00:00.000","0",,"2013-05-22T00:00:00.000","2013-05-22T00:00:00.000","CODE COMPLIANCE",,"BLD RESIDENTIAL",,"ISSUED","0",,,"BLD","0","PARCEL","0",,,"2013-05-22T00:00:00.000","POINT (-122.337798 37.938268)",,"1"
"13-02375","FIRE DAMAGE REPAIR TO INTERIOR - R/R INTERIOR","10855 SAN PABLO AVE","EL CERRITO","94530-2337","10855","508331018","13-02373",,,"NISSENS ADDN POR LOT 2","2118.5","2118.5","SAN PABLO AVE","85000","2013-11-27T00:00:00.000","0",,,"2013-05-31T00:00:00.000","BLD COMMERCIAL",,"BLD PLAN CHECK",,"EXPIRED","750",,,"BLD","0","PARCEL","1",,,"2013-05-31T00:00:00.000","POINT (-122.311053 37.914769)",,
"B14-05846","KITCHEN REMODE; 2 BATHROOM REMODEL AND VINYL","541 40TH ST","RICHMOND","94805-1807","541","517030003",,,,"SPAULD RICH PULL TWNST LOTS 15&16 BLK 26","538.83","538.83","40TH ST","25000","2014-11-24T00:00:00.000","0",,"2014-04-30T00:00:00.000","2014-04-30T00:00:00.000","ALTERATION/REPAIR","2014-05-28T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-04-30T00:00:00.000","POINT (-122.330815 37.936991)","21","1"
"ASP16-00050","ALARM CERTIFICATION PROGRAM","680 36TH ST","RICHMOND","94805-1779","680","518112010",,"RU15-000083",,"GRAND VIEW TERRACE POR LOT 10 BLK 12",,,"36TH ST",,,"0",,,"2015-11-03T00:00:00.000","RESIDENTIAL",,"PD ALARM SYSTEM PERM",,"APPLIED",,,,"ASP",,"PARCEL",,,,,"POINT (-122.333625 37.940909)",,
"B15-10119","KITCHEN & BATH REMODEL/ WALL FURNACE/ FLOORING/ REROOF","27 & 23 CHANSLOR ROW","RICHMOND","94801-3421","27 & 23","538012003",,,,"RO SAN PABLO POR LOT 43 12.30 AC","599.21","599.21","CHANSLOR ROW","20300","2016-07-02T00:00:00.000","0",,"2015-06-10T00:00:00.000","2015-06-09T00:00:00.000","ALTERATION/REPAIR","2016-01-04T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-06-15T00:00:00.000","POINT (-122.375104 37.932446)","150","2"
"13-04620","128 S. 18TH ST. JOB # 31038629","128 S 18TH ST","RICHMOND","94804-2624","128","544042003",,,,"WALLS HARBOR CENTER LOT 6 POR 5 & 7 BLK","394","394","S 18TH ST","0","2013-12-04T00:00:00.000","0","2013-10-04T00:00:00.000","2013-10-04T00:00:00.000","2013-10-04T00:00:00.000","PGE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2013-12-12T00:00:00.000","POINT (-122.352162 37.930161)",,"1"
"13-01530","636 AMADOR ST","636 AMADOR ST","RICHMOND","94805-1910","636","519110013",,,,"EAST RICH BLVD LOT 8 BLK 48 & TR ADJ","464","464","AMADOR ST","0","2013-06-14T00:00:00.000","0","2013-04-08T00:00:00.000","2013-04-08T00:00:00.000","2013-04-08T00:00:00.000","SEWER REPLACE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2013-04-09T00:00:00.000","POINT (-122.32135 37.939527)",,"1"
"B14-07988","REPLACE EXISTING FOAM WITH CARLISLE 60 MIL","2920 REGATTA BLVD","RICHMOND","94804-4528","2920","560130021",,,,"HARBOR GATE LOTS 31 TO 46 BLK G & TRS AD","2812.84","2812.84","REGATTA BLVD","163905","2015-07-15T00:00:00.000","0",,"2014-08-27T00:00:00.000","2014-08-26T00:00:00.000","REROOF","2015-01-16T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-08-27T00:00:00.000","POINT (-122.340693 37.914847)","104","2"
"B15-11127","INSTALLING NEW WATER MAIN PIPE FROM EMBUD METER TO","751 REGENTS CT","RICHMOND","94806-1897","751","405560007",,,,"T8238 L7","270.5","270.5","REGENTS CT","2800","2016-03-12T00:00:00.000","0",,"2015-09-08T00:00:00.000","2015-09-08T00:00:00.000","ALTERATION/REPAIR","2015-09-14T00:00:00.000","BLD PLM RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-09-08T00:00:00.000","POINT (-122.339353 37.992632)","5","1"
"B14-05995","T.I. ""CHEVRON"" - REPLACE 2 (E) CANOPIES W/ NEW (1) 24'X24'","2234 MACDONALD AVE","RICHMOND","94801-3313","2234","514033008",,,,"CITY OF RICHMOND LTS 4-9 BLK 99","1053.85","1053.85","MACDONALD AVE","48000","2015-05-11T00:00:00.000","0",,"2014-07-08T00:00:00.000","2014-05-08T00:00:00.000","TENANT-IMP",,"BLD COMMERCIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2014-07-08T00:00:00.000","POINT (-122.347798 37.935719)",,"44"
"B14-05771","INSTALL SUMP PUMP","629 KERN ST","RICHMOND","94805-1913","629","519100018",,,,"EAST RICH BLVD LOT 20 & POR 21 BLK 48","287.78","287.78","KERN ST","500","2015-04-12T00:00:00.000","0",,"2014-04-24T00:00:00.000","2014-04-24T00:00:00.000","ALTERATION/REPAIR","2014-10-14T00:00:00.000","BLD PLM RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-04-24T00:00:00.000","POINT (-122.319825 37.938793)","124","1"
"13-00801","INSTALL NEW BELT SANDER AT BLDG 32-6400","100 CHEVRON WAY","RICHMOND","94801-2016","100","561100040","13-00800",,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","156","156","CHEVRON WAY","1200","2013-08-14T00:00:00.000","0",,"2013-02-15T00:00:00.000","2013-02-15T00:00:00.000","BLD COMMERCIAL","2013-04-25T00:00:00.000","BLD PLAN CHECK",,"ISSUED","0","CHM08-001",,"BLD","0","PARCEL","0",,,"2013-02-15T00:00:00.000","POINT (-122.3879 37.930055)","50","1"
"B15-09917","BATHROOM REMODEL UPGRADE ELECTRICAL MINOR PLUMBING","1320 PELICAN WY","RICHMOND","94801-4115","1320","560410059",,,,"TRACT 3520 LOT 68","1417.09","1417.09","PELICAN WY","46316","2016-05-31T00:00:00.000","0",,"2015-05-19T00:00:00.000","2015-05-19T00:00:00.000","ALTERATION/REPAIR","2015-12-03T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-05-19T00:00:00.000","POINT (-122.380914 37.910526)","143","1"
"13-04822","1919 OHIO AVE","1919 OHIO AVE","RICHMOND","94804-2619","1919","540390013",,,,"WALLS HARBOR CENTER LOTS 26 & 27 BLK 7","1464","1464","OHIO AVE","4400","2013-12-15T00:00:00.000","0","2013-10-16T00:00:00.000","2013-10-16T00:00:00.000","2013-10-16T00:00:00.000","SEWER REPLACE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2014-12-12T00:00:00.000","POINT (-122.350977 37.930764)",,"1"
"13-05718","2356 EMERIC","2356 EMERIC AVE","RICHMOND","94806-4844","2356","527012006",,,,"SAN PABLO VILLA LOT 2 BLK 19","560.16","560.16","EMERIC AVE","4000","2014-02-07T00:00:00.000","0","2013-12-09T00:00:00.000","2013-12-09T00:00:00.000","2013-12-09T00:00:00.000","SEWER REPLACE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2013-12-09T00:00:00.000","POINT (-122.346025 37.953846)",,"1"
"B15-11609","BLDG 40 UNIT 18 WOOD DECKS REPLACEMENT","3400 RICHMOND PKY","RICHMOND","94806-5207","3400","405490007","B15-11583",,,"PCL MAP 131 PG 25 PCL A EX MR","97","97","RICHMOND PKY","0","2016-06-15T00:00:00.000","0",,"2015-10-20T00:00:00.000","2015-10-19T00:00:00.000","REMODEL/REPAIR","2015-12-18T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-10-22T00:00:00.000","POINT (-122.321343 37.988501)","45","2"
"B14-09156","FIRE DAMAGED REPAIR:  PLANS ARE ONLY FOR FIRE DAMAGED","417 HARBOUR WAY SO","RICHMOND","94804-2431","417","550301018",,,,"SANTA FE POR 37 47","2820","2820","HARBOUR WAY SO","100000","2015-10-06T00:00:00.000","0","2014-10-29T00:00:00.000","2014-10-29T00:00:00.000","2014-10-28T00:00:00.000","ALTERATION/REPAIR","2015-04-09T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-10-29T00:00:00.000","POINT (-122.360079 37.937123)","118","2"
"B15-10557","INSTALL 6 VINYL WINDOWS & 3 ENTRY DOORS NEW CONSTRUCTION","4712 WESTWOOD CT","RICHMOND","94803-2441","4712","431173023",,,,"TRACT 2629 LOT 25","1035.67","1035.67","WESTWOOD CT","28000","2016-04-26T00:00:00.000","0",,"2015-07-20T00:00:00.000","2015-07-20T00:00:00.000","ALTERATION/REPAIR","2015-10-29T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-07-20T00:00:00.000","POINT (-122.289477 37.970372)","74","1"
"B14-05132","LEGALIZE GARAGE CONVERSION TO 2 BEDROOMS/1 BATH","5301 SACRAMENTO AVE","RICHMOND","94804-5429","5301","510093016","B14-04384",,,"RICHMOND ANNEX LOTS 34 & 35 BLK 71","818.63","818.63","SACRAMENTO AVE","12000","2015-05-12T00:00:00.000","0",,"2014-03-18T00:00:00.000","2014-03-18T00:00:00.000","ALTERATION/REPAIR","2014-11-13T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-03-18T00:00:00.000","POINT (-122.313921 37.903864)","173","1"
"B15-00255","RE-ROOFING SHINGLES CLASS A 20 SQUARES","1425 COSTA AVE","RICHMOND","94806-4688","1425","410030035",,,,"FORSYTHE TR POR LOTS 22 & 23 BLK 1","370.88","370.88","COSTA AVE","5000","2015-07-21T00:00:00.000","0",,"2015-01-12T00:00:00.000","2015-01-12T00:00:00.000","REROOF","2015-01-22T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-01-12T00:00:00.000","POINT (-122.355898 37.950324)","9","1"
"13-02928","T/A DRAW DOWN ACCOUNT - CAL LOWBED",,,,,,,,,,"16","16",,"0","2014-01-01T00:00:00.000","0",,,"2013-07-05T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2013-07-10T00:00:00.000","POINT (-119.662127 37.211164)",,
"13-05290","636 S 22ND ST","636 S 22ND ST","RICHMOND","94804-3904","636","544312016",,,,"MEEKERS ADDN LOTS 31 & 32 BLK 12","464","464","S 22ND ST","0","2014-01-11T00:00:00.000","0","2013-11-12T00:00:00.000","2013-11-12T00:00:00.000","2013-11-12T00:00:00.000","SEWER REPLACE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2013-11-12T00:00:00.000","POINT (-122.348575 37.923238)",,"1"
"B14-04892","FRAME IN NORTHFACING KITCHEN WINDOW AND","613 CIVIC CENTER ST","RICHMOND","94804-1511","613","515040009",,,,"NICH MAC AVE CIV CEN LT 35 POR 36 BLK 32","395.31","395.31","CIVIC CENTER ST","6000","2015-04-25T00:00:00.000","0",,"2014-03-04T00:00:00.000","2014-03-04T00:00:00.000","ALTERATION/REPAIR","2014-10-27T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-03-04T00:00:00.000","POINT (-122.343526 37.94005)","170","1"
"13-01302","CONSTRUCT A 400 SQ FT SHED","5007 RAIN CLOUD DR","RICHMOND","94803-2661","5007","433432004","13-01297",,,"T04833 L0155 B","187","187","RAIN CLOUD DR","11000","2013-09-17T00:00:00.000","0",,,"2013-03-21T00:00:00.000","BLD RESIDENTIAL","2013-03-21T00:00:00.000","BLD PLAN CHECK",,"EXPIRED","0",,,"BLD","0","PARCEL","0",,,"2013-03-21T00:00:00.000","POINT (-122.273106 37.963569)","1",
"B14-04831","T/O ALL LAYERS/DRY ROT AS NEEDED/ NEW ROOF JACKS/ VENTS/","4100 HILLTOP DR","RICHMOND","94803-1720","4100","414202095",,,,"+OR RANCHO SAN PABLO POR LOT 133","351.79","351.79","HILLTOP DR","10000","2014-09-16T00:00:00.000","0",,"2014-03-03T00:00:00.000","2014-03-03T00:00:00.000","REROOF","2014-03-19T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-03-03T00:00:00.000","POINT (-122.316073 37.975846)","13","1"
"13-01977","T. I.  MOTEMS UPGRADE-WELDING ADDITIONAL BRACKETS AND","1140 CANAL BLVD","RICHMOND","94804-3552","1140","560320011","13-01976",,,"POR TLL 10 & 11 & POR LDS ADJ EX POR MR","6762","6762","CANAL BLVD","1868000","2013-11-02T00:00:00.000","0",,,"2013-05-06T00:00:00.000","BLD INDUSTRIAL","2013-08-20T00:00:00.000","BLD PLAN CHECK",,"EXPIRED","0","PLN13-106",,"BLD","0","PARCEL","0",,,"2013-05-06T00:00:00.000","POINT (-122.371313 37.916481)","77",
"B14-07772","REPAIR FOR TANK 3073 AT B&S MAIN TANK FIELD.","841 CHEVRON WAY","RICHMOND","94801","841","561100043","C14-06938",,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","3897.18","3677.82","CHEVRON WAY","124000","2018-03-01T00:00:00.000","219.36","2014-08-26T00:00:00.000","2014-09-03T00:00:00.000","2014-08-15T00:00:00.000","REMODEL/REPAIR","2015-03-05T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2015-02-27T00:00:00.000","POINT (-122.390873 37.931244)","145","14"
"B15-10005","INSTALL 8 WELD BOOTHS 2 CUTTING TABLES FILTRATION SYSTEM","940 HENSLEY ST","RICHMOND","94801-2106","940","561341016","C14-06938",,,"TRACT 2986 POR LOT 2 BLK 8","4604.24","3948.51","HENSLEY ST","403000","2016-05-23T00:00:00.000","655.73",,"2015-07-16T00:00:00.000","2015-05-28T00:00:00.000","EQUIP UPGRADE","2016-03-15T00:00:00.000","BLD COMMERCIAL",,"FINALED","0","CHM08-001",,"B","0","PARCEL","0",,,"2016-04-17T00:00:00.000","POINT (-122.369431 37.945627)","209","36"
"13-00505","DEFERRED SUBMITTAL: DISTRIBUTION SMOKE EVACUATION","6035 GIANT RD","RICHMOND","94801","6035","405030039","12-00893",,,"T8414 L6","4863","4863","GIANT RD","0","2013-07-29T00:00:00.000","0","2013-02-21T00:00:00.000",,"2013-01-30T00:00:00.000","BLD INDUSTRIAL",,"BLD PLAN CHECK",,"EXPIRED","0","PLN12-053",,"BLD","0",,"0",,,"2013-04-12T00:00:00.000","POINT (-122.343613 37.998331)",,
"ASP16-00036","ALARM CERTIFICATION PROGRAM","995 LASSEN ST","RICHMOND","94805-1030","995","523022004",,"RU15-000068",,"E RICH BLVD POR LOTS 1&2 BLK 21",,,"LASSEN ST",,,"0",,,"2015-09-21T00:00:00.000","RESIDENTIAL",,"PD ALARM SYSTEM PERM",,"APPLIED",,,,"ASP",,"PARCEL",,,,,"POINT (-122.32866 37.947688)",,
"B15-09836","FOUNDATION REPAIRS FOR STACK 300 AT FCC","841 CHEVRON WAY","RICHMOND","94801","841","561100043","C14-06938",,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","3423.91","3158.56","CHEVRON WAY","150000","2016-06-22T00:00:00.000","265.35",,"2015-06-03T00:00:00.000","2015-05-08T00:00:00.000","REMODEL/REPAIR","2015-11-24T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2015-06-28T00:00:00.000","POINT (-122.390873 37.931244)","143","19"
"B15-12121","4.125KW ROOF MOUNT SOLAR PV SYSTEM/ USING 15 MODULES/","3088 BARKLEY DR","RICHMOND","94806-2649","3088","414033008",,,,"TRACT 2097 6 16","500","500","BARKLEY DR","8600","2016-08-29T00:00:00.000","0",,"2015-12-10T00:00:00.000","2015-12-08T00:00:00.000","P.V. SYSTEM","2016-03-02T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0","PLN15-717",,"B","0","PARCEL","0",,,"2015-12-14T00:00:00.000","POINT (-122.330082 37.974256)","62","3"
"13-02454","527 SO 28TH ST","527 S 28TH ST","RICHMOND","94804-4005","527","549150010",,,,"RO SAN PABLO POR LOT 29 .09 AC","1464","1464","S 28TH ST","0","2013-08-11T00:00:00.000","0","2013-06-05T00:00:00.000","2013-06-05T00:00:00.000","2013-06-05T00:00:00.000","SEWER REPLACE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2014-06-27T00:00:00.000","POINT (-122.342454 37.924563)",,"1"
"13-01077","INSTALLATION OF SUBPANEL IN GARAGE","400 DIMM ST","RICHMOND","94805-2422","400","519260001",,,,"RICHMOND TRAFFIC CTR LOT 1 POR 2 BLK 12","471.86","471.86","DIMM ST","8400","2015-06-20T00:00:00.000","0",,"2013-03-07T00:00:00.000","2013-03-07T00:00:00.000","REWIRE/REPAIR","2014-12-19T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-03-07T00:00:00.000","POINT (-122.321716 37.933874)","467","1"
"13-05511","NEW DECK WITH BUILT-IN SEATING AND SUN SHADE.","2421 SAN MATEO ST","RICHMOND","94804-5615","2421","510152018","13-05510",,,"RICHMOND ANNEX LOTS 23 & 24 BLK 70","187","187","SAN MATEO ST","11000","2014-05-24T00:00:00.000","0",,"2013-11-25T00:00:00.000","2013-11-25T00:00:00.000","BLD RESIDENTIAL","2013-11-25T00:00:00.000","BLD OTC PLAN CHK",,"FINALED","0",,,"B","0","PARCEL","0",,,"2013-11-25T00:00:00.000","POINT (-122.311495 37.905277)","1","1"
"13-00158","HASKEL STREET  JOB # 30963544","HASKEL STREET",,,,,,,,,"0","0","HASKEL STREET","0","2013-03-12T00:00:00.000","0","2013-01-10T00:00:00.000","2013-01-10T00:00:00.000","2013-01-10T00:00:00.000","PGE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0",,"0",,,,,,"1"
"B14-06904","3.06 KW ROOF MOUNT PV SOLAR","3040 SHANE DR","RICHMOND","94806-2625","3040","414034003",,,,"TRACT 2097 24 15","190","190","SHANE DR","8000","2015-03-30T00:00:00.000","0","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000","2014-06-30T00:00:00.000","SOLAR","2014-10-01T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-07-02T00:00:00.000","POINT (-122.330317 37.973006)","68","2"
