"a_employee_number","e_eeo_function","e_marital_status","e_gender","e_eeo_race","e_eeo_part_full_t","e_activity_status","e_inactive_date","e_terminated_code","e_terminated_date","a_bargain_primary","a_org_primary","a_project_primary","a_location_primary","a_location_p_desc","a_location_p_short","a_job_code_primary","a_job_class_descsh","a_job_class_desc","e_status","status_long_descriptor","e_hire_date","e_permanent_date","e_service_date","e_work_location","a_object_primary","e_orig_hire_date","e_adv_del","prem_white","prem_hawaiian","prem_black","prem_asian","prem_hispanic","prem_amerind"
"649","04","Married","Male","Black","F","Inactive","2012-06-22T00:00:00.000","200","2012-06-23T00:00:00.000","5500","01191021",,"19","POLICE","POLICE","5500","POL CAPTAI","POLICE CAPTAIN","1","Full Time Permanent","2005-06-05T00:00:00.000","2008-06-05T00:00:00.000","1981-05-22T00:00:00.000","190","400004","1979-05-17T00:00:00.000","P","N","N","N","N","N","N"
"653",,"Single","Male","Hispanic","T","Inactive","2010-03-16T00:00:00.000",,,"8000","01191021",,"19","POLICE","POLICE","8075","POL OFF","POLICE OFFICER","12","PERS Retiree <960 Hours","2010-03-01T00:00:00.000",,"2010-03-01T00:00:00.000","190","400006",,"P","N","N","N","N","N","N"
"654","04","Married","Male","Hispanic","F","Inactive","2015-12-30T00:00:00.000","100","2015-12-31T00:00:00.000","4000","01191021",,"19","POLICE","POLICE","4045","DEP POL CH","DEPUTY POLICE CHIEF","1","Full Time Permanent","2006-05-22T00:00:00.000","1989-01-06T00:00:00.000","1989-05-08T00:00:00.000","190","400001","1989-01-06T00:00:00.000","E","N","N","N","N","N","N"
"655","04","Single","Male","Black","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2000-08-21T00:00:00.000","2000-08-21T00:00:00.000","1999-08-21T00:00:00.000","190","400004","2000-08-21T00:00:00.000","E","N","N","N","N","N","N"
"656","04","Married","Male","Black","F","Inactive","2014-07-17T00:00:00.000","100","2014-07-18T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","1995-05-30T00:00:00.000","1995-01-06T00:00:00.000","1995-05-30T00:00:00.000","190","400004","1995-01-06T00:00:00.000","E","N","N","N","N","N","N"
"657","04","Married","Male","Hispanic","F","Inactive","2018-06-21T00:00:00.000","100","2018-06-22T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","1994-05-18T00:00:00.000","1994-05-18T00:00:00.000","1994-05-18T00:00:00.000","190","400004","1994-05-18T00:00:00.000","E","N","N","N","N","N","N"
"659","04","Married","Male","Caucasian","F","Active",,,,"5500","01191021",,"19","POLICE","POLICE","5505","POL LIEUTN","POLICE LIEUTENANT","1","Full Time Permanent","2016-07-03T00:00:00.000","2017-07-03T00:00:00.000","1991-05-05T00:00:00.000","190","400004","1994-11-07T00:00:00.000","E","N","N","N","N","N","N"
"660","04","Married","Male","Caucasian","F","Inactive","2015-12-17T00:00:00.000","100","2015-12-18T00:00:00.000","5500","01191021",,"19","POLICE","POLICE","5505","POL LIEUTN","POLICE LIEUTENANT","1","Full Time Permanent","2013-01-06T00:00:00.000","2014-01-06T00:00:00.000","1994-05-16T00:00:00.000","190","400004","1994-01-03T00:00:00.000","E","N","N","N","N","N","N"
"661","04","Single","Male","Caucasian","F","Inactive","2008-10-07T00:00:00.000","600","2008-10-07T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2001-02-26T00:00:00.000","2001-02-26T00:00:00.000","2001-02-26T00:00:00.000","190","400004","2001-02-26T00:00:00.000",,"N","N","N","N","N","N"
"662","04","Married","Male","Black","F","Inactive","2008-12-27T00:00:00.000",,"2008-12-27T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","1996-05-28T00:00:00.000","1996-01-05T00:00:00.000","1996-05-28T00:00:00.000","190","400004","1996-01-05T00:00:00.000",,"N","N","N","N","N","N"
"663","04","Married","Male","Hispanic","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2013-01-27T00:00:00.000","1997-06-23T00:00:00.000","1997-06-23T00:00:00.000","190","400004","1997-06-23T00:00:00.000","E","N","N","N","N","N","N"
"667","04","Single","Male","Caucasian","F","Inactive","2019-11-05T00:00:00.000","400","2019-11-01T00:00:00.000","8500","01191021",,"19","POLICE","POLICE","8075","POL OFF","POLICE OFFICER","12","PERS Retiree <960 Hours","2010-06-15T00:00:00.000","1984-01-23T00:00:00.000","1984-01-23T00:00:00.000","190","400006","1984-01-23T00:00:00.000","P","N","N","N","N","N","N"
"671","04","Married","Male","Caucasian","F","Inactive","2015-03-31T00:00:00.000","100","2015-04-01T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2009-06-22T00:00:00.000","1994-08-22T00:00:00.000","1994-08-22T00:00:00.000","190","400004","1994-08-22T00:00:00.000","E","N","N","N","N","N","N"
"672","04","Single","Female","Caucasian","F","Inactive","2019-11-05T00:00:00.000","400","2019-11-01T00:00:00.000","8500","01191021",,"19","POLICE","POLICE","8075","POL OFF","POLICE OFFICER","12","PERS Retiree <960 Hours","2011-02-09T00:00:00.000","1981-07-13T00:00:00.000","1984-01-16T00:00:00.000","190","400006","1981-07-13T00:00:00.000","P","N","N","N","N","N","N"
"673","04","Married","Male","Black","F","Inactive","2012-01-03T00:00:00.000","100","2012-01-04T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","1985-05-06T00:00:00.000","1985-05-06T00:00:00.000","1985-05-06T00:00:00.000","190","400004","1985-05-06T00:00:00.000",,"N","N","N","N","N","N"
"675","04","Married","Male","Caucasian","F","Inactive","2013-10-18T00:00:00.000","100","2013-10-19T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5005","POL SERGEA","POLICE SERGEANT","1","Full Time Permanent","2008-06-15T00:00:00.000","1978-01-03T00:00:00.000","1978-01-03T00:00:00.000","190","400004","1978-01-03T00:00:00.000","E","N","N","N","N","N","N"
"676",,"Married","Male","Black","T","Inactive","2010-03-16T00:00:00.000",,,"8000","01191021",,"19","POLICE","POLICE","8075","POL OFF","POLICE OFFICER","12","PERS Retiree <960 Hours","2010-03-01T00:00:00.000",,"2010-03-01T00:00:00.000","190","400006",,"P","N","N","N","N","N","N"
"677","04","Married","Male","Caucasian","F","Inactive","2018-08-31T00:00:00.000","200","2018-09-01T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2005-06-05T00:00:00.000","1990-04-20T00:00:00.000","1990-08-26T00:00:00.000","190","400004","1990-04-20T00:00:00.000","E","N","N","N","N","N","N"
"681","04","Married","Male","Black","F","Inactive","2017-07-31T00:00:00.000","200","2017-08-01T00:00:00.000","5500","01191021",,"19","POLICE","POLICE","5505","POL LIEUTN","POLICE LIEUTENANT","1","Full Time Permanent","2005-06-05T00:00:00.000","1987-04-24T00:00:00.000","1987-04-24T00:00:00.000","190","400004","1987-04-24T00:00:00.000","E","N","N","N","N","N","N"
"682","04","Single","Male","Caucasian","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5005","POL SERGEA","POLICE SERGEANT","1","Full Time Permanent","2011-07-03T00:00:00.000","1998-01-12T00:00:00.000","1997-05-15T00:00:00.000","190","400004","1998-01-12T00:00:00.000","E","N","N","N","N","N","N"
"688","04","Married","Male","Caucasian","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2011-03-13T00:00:00.000","2012-03-13T00:00:00.000","1999-08-09T00:00:00.000","190","400004","1999-08-09T00:00:00.000","E","N","N","N","N","N","N"
"689","04","Single","Male","Black","F","Inactive","2020-01-10T00:00:00.000","100","2019-12-19T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5005","POL SERGEA","POLICE SERGEANT","1","Full Time Permanent","2008-06-15T00:00:00.000","2009-06-15T00:00:00.000","1994-05-16T00:00:00.000","190","400004","1990-02-12T00:00:00.000","P","N","N","N","N","N","N"
"690",,"Married","Male","Hispanic","T","Inactive","2010-03-16T00:00:00.000",,,"8000","01191021",,"19","POLICE","POLICE","8075","POL OFF","POLICE OFFICER","12","PERS Retiree <960 Hours","2010-03-01T00:00:00.000",,"2010-03-01T00:00:00.000","190","400006",,"P","N","N","N","N","N","N"
"692","04","Single","Male","Hispanic","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2000-03-15T00:00:00.000","1999-05-03T00:00:00.000","1996-05-03T00:00:00.000","190","400004","1999-05-03T00:00:00.000","E","N","N","N","N","N","N"
"693","04","Married","Male","Asian","F","Inactive","2015-08-29T00:00:00.000","700","2015-08-30T00:00:00.000","5500","01191021",,"19","POLICE","POLICE","5500","POL CAPTAI","POLICE CAPTAIN","1","Full Time Permanent","2011-07-03T00:00:00.000","2009-06-01T00:00:00.000","1995-07-23T00:00:00.000","190","400004","1997-06-23T00:00:00.000","E","N","N","N","N","N","N"
"696","04","Married","Male","Caucasian","F","Inactive","2011-04-04T00:00:00.000","200","2011-04-03T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5005","POL SERGEA","POLICE SERGEANT","1","Full Time Permanent","1985-04-17T00:00:00.000","1969-10-13T00:00:00.000","1968-12-09T00:00:00.000","190","400004","1969-10-13T00:00:00.000",,"N","N","N","N","N","N"
"697","04","Single","Male","Hispanic","F","Inactive","2012-07-20T00:00:00.000","100","2012-07-21T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","1984-06-27T00:00:00.000","1984-06-27T00:00:00.000","1985-05-09T00:00:00.000","190","400004","1984-06-27T00:00:00.000",,"N","N","N","N","N","N"
"698","04","Married","Male","Black","F","Inactive","2012-09-29T00:00:00.000","100","2012-09-30T00:00:00.000","5500","01191021",,"19","POLICE","POLICE","5505","POL LIEUTN","POLICE LIEUTENANT","1","Full Time Permanent","2000-10-22T00:00:00.000","1981-08-18T00:00:00.000","1974-12-30T00:00:00.000","190","400004","1981-08-18T00:00:00.000",,"N","N","N","N","N","N"
"699",,"Married","Male","Black","T","Inactive","2010-03-16T00:00:00.000",,,"8000","01191021",,"19","POLICE","POLICE","8075","POL OFF","POLICE OFFICER","12","PERS Retiree <960 Hours","2010-03-01T00:00:00.000",,"2010-03-01T00:00:00.000","190","400006",,"P","N","N","N","N","N","N"
"700","04","Single","Male","Caucasian","F","Active",,,,"5500","01191021",,"19","POLICE","POLICE","5505","POL LIEUTN","POLICE LIEUTENANT","1","Full Time Permanent","2016-01-03T00:00:00.000","2017-01-03T00:00:00.000","1996-10-26T00:00:00.000","190","400004","2001-01-16T00:00:00.000","E","N","N","N","N","N","N"
"703","04","Married","Male","Caucasian","F","Inactive","2016-09-26T00:00:00.000","700","2016-09-27T00:00:00.000","8500","01191021",,"19","POLICE","POLICE","8075","POL OFF","POLICE OFFICER","12","PERS Retiree <960 Hours","2016-04-04T00:00:00.000","1986-01-27T00:00:00.000","1988-05-10T00:00:00.000","190","400006","1986-01-27T00:00:00.000","E","N","N","N","N","N","N"
"709","04","Single","Male","Asian","F","Active",,,,"5500","01191021",,"19","POLICE","POLICE","5505","POL LIEUTN","POLICE LIEUTENANT","1","Full Time Permanent","2015-07-05T00:00:00.000","2016-07-05T00:00:00.000","1995-12-11T00:00:00.000","190","400004","1995-07-21T00:00:00.000","E","N","N","N","N","N","N"
"710","04","Single","Male","Black","F","Inactive","2020-09-04T00:00:00.000","600","2020-08-21T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5005","POL SERGEA","POLICE SERGEANT","4","F.T.S. Probationary","2015-07-05T00:00:00.000",,"1996-08-05T00:00:00.000","190","400004","1996-08-05T00:00:00.000","E","N","N","N","N","N","N"
"713","04","Married","Male","Black","F","Inactive","2018-11-10T00:00:00.000","100","2018-11-11T00:00:00.000","5500","01191021",,"19","POLICE","POLICE","5500","POL CAPTAI","POLICE CAPTAIN","1","Full Time Permanent","2016-10-09T00:00:00.000","2017-10-09T00:00:00.000","1991-11-20T00:00:00.000","190","400004","1993-09-20T00:00:00.000","P","N","N","N","N","N","N"
"714","04","Married","Male","Asian","F","Active",,,,"4000","01191021",,"19","POLICE","POLICE","4008","AST POL CH","ASSISTANT POLICE CHIEF","1","Full Time Permanent","2021-01-04T00:00:00.000","2016-08-23T00:00:00.000","1994-08-22T00:00:00.000","190","400004","1994-03-31T00:00:00.000","E","N","N","N","N","N","N"
"717","04","Married","Male","Black","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2001-04-23T00:00:00.000","2002-07-23T00:00:00.000","1996-04-23T00:00:00.000","190","400004","2001-04-23T00:00:00.000","E","N","N","N","N","N","N"
"718","04","Single","Male","Hispanic","F","Inactive","2015-07-19T00:00:00.000","700","2015-07-20T00:00:00.000","8500","01191021",,"19","POLICE","POLICE","8075","POL OFF","POLICE OFFICER","12","PERS Retiree <960 Hours","2010-12-28T00:00:00.000","1981-02-13T00:00:00.000","1989-05-09T00:00:00.000","190","400006","1981-02-13T00:00:00.000","P","N","N","N","N","N","N"
"721","04","Single","Male","Hispanic","F","Active",,,,"5500","01191021",,"19","POLICE","POLICE","5500","POL CAPTAI","POLICE CAPTAIN","1","Full Time Permanent","2014-06-15T00:00:00.000","2018-10-15T00:00:00.000","1997-06-23T00:00:00.000","190","400004","1997-01-17T00:00:00.000","E","N","N","N","N","N","N"
"723","04","Single","Male","Asian","F","Inactive","2014-12-16T00:00:00.000","500","2014-12-17T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5005","POL SERGEA","POLICE SERGEANT","1","Full Time Permanent","2008-06-01T00:00:00.000","2009-06-01T00:00:00.000","1989-11-07T00:00:00.000","190","400004","1994-11-07T00:00:00.000","E","N","N","N","N","N","N"
"726","04","Single","Male","Asian","F","Inactive","2019-11-20T00:00:00.000","200","2019-11-08T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","1990-05-13T00:00:00.000","1989-12-18T00:00:00.000","1990-05-13T00:00:00.000","190","400004","1989-12-18T00:00:00.000","P","N","N","N","N","N","N"
"727","04","Married","Female","Black","F","Active",,,,"4000","01191021",,"19","POLICE","POLICE","4105","POL CHIEF","POLICE CHIEF","1","Full Time Permanent","2020-08-01T00:00:00.000","1998-01-12T00:00:00.000","1998-06-15T00:00:00.000","190","400001","1998-01-12T00:00:00.000","E","N","N","Y","N","N","N"
"728","04","Married","Male","Caucasian","F","Inactive","2016-04-30T00:00:00.000","200","2016-05-01T00:00:00.000","5500","01191021",,"19","POLICE","POLICE","5505","POL LIEUTN","POLICE LIEUTENANT","1","Full Time Permanent","2008-06-01T00:00:00.000","1993-09-20T00:00:00.000","1988-09-20T00:00:00.000","190","400004","1993-09-20T00:00:00.000","E","N","N","N","N","N","N"
"729","04","Married","Male","Black","F","Inactive","2018-04-14T00:00:00.000","100","2018-04-15T00:00:00.000","5500","01191021",,"19","POLICE","POLICE","5500","POL CAPTAI","POLICE CAPTAIN","1","Full Time Permanent","2006-05-22T00:00:00.000","1987-03-29T00:00:00.000","1987-08-21T00:00:00.000","190","400004","1987-03-29T00:00:00.000","E","N","N","N","N","N","N"
"730","04","Married","Male","Black","F","Inactive","2016-07-08T00:00:00.000","100","2016-07-09T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5005","POL SERGEA","POLICE SERGEANT","1","Full Time Permanent","1996-04-14T00:00:00.000","1984-11-28T00:00:00.000","1984-12-21T00:00:00.000","190","400004","1984-11-28T00:00:00.000","E","N","N","N","N","N","N"
"741","04","Married","Male","Black","F","Inactive","2015-12-18T00:00:00.000","100","2015-12-19T00:00:00.000","2000","50597921",,"19","POLICE","POLICE","2135","COM MANAGE","COMMUNICATIONS MANAGER","1","Full Time Permanent","2006-07-23T00:00:00.000","1980-08-15T00:00:00.000","1980-08-15T00:00:00.000","190","400002","1980-08-15T00:00:00.000","E","N","N","N","N","N","N"
"742","04","Single","Female","Caucasian","F","Active",,,,"2000","01197021",,"19","POLICE","POLICE","2140","COM SFT SU","COMM SHIFT SUPERVISOR","1","Full Time Permanent","2007-09-16T00:00:00.000","2008-09-16T00:00:00.000","1997-11-03T00:00:00.000","190","400002","1997-11-03T00:00:00.000","E","N","N","N","N","N","N"
"743","12","Single","Female","Black","F","Inactive","2019-06-05T00:00:00.000","100","2018-08-01T00:00:00.000","1000","01292231",,"29","CAPITAL IMPROVEMENT DEPARTMENT","CAP IMP DE","1317","OFF AST II","OFFICE ASSISTANT II","1","Full Time Permanent","2006-09-07T00:00:00.000","2002-06-12T00:00:00.000","2001-04-30T00:00:00.000","235","400003","2000-12-14T00:00:00.000","E","N","N","N","N","N","N"
"745","04","Single","Male","Caucasian","F","Active",,,,"1000","01197021",,"19","POLICE","POLICE","1125","COM DSP II","COMMUNICATIONS DISPATCHER II","1","Full Time Permanent","2001-11-08T00:00:00.000","1999-11-08T00:00:00.000","1999-11-08T00:00:00.000","190","400003","1999-11-08T00:00:00.000","E","N","N","N","N","N","N"
"746","04","Single","Female","Indian","F","Inactive","2020-01-24T00:00:00.000","700","2019-09-27T00:00:00.000","1000","01191021",,"19","POLICE","POLICE","1347","POL RCD SP","POLICE RECORDS SPECIALIST","1","Full Time Permanent","2001-04-06T00:00:00.000","2001-08-07T00:00:00.000","2000-08-07T00:00:00.000","190","400003","1999-05-17T00:00:00.000","E","N","N","N","N","N","N"
"747","04","Single","Female","Hispanic","F","Active",,,,"1000","01197021",,"19","POLICE","POLICE","1125","COM DSP II","COMMUNICATIONS DISPATCHER II","1","Full Time Permanent","1995-08-20T00:00:00.000","1992-05-10T00:00:00.000","1992-05-10T00:00:00.000","190","400003","1992-05-10T00:00:00.000","E","N","N","N","N","N","N"
"748","04","Single","Female","Black","F","Active",,,,"1000","01191021",,"19","POLICE","POLICE","1317","OFF AST II","OFFICE ASSISTANT II","1","Full Time Permanent","2004-05-24T00:00:00.000","1983-03-14T00:00:00.000","1983-03-14T00:00:00.000","190","400003","1983-03-14T00:00:00.000","E","N","N","N","N","N","N"
"750","04","Single","Female","Black","F","Active",,,,"1000","01191021",,"19","POLICE","POLICE","1015","ADMIN AIDE","ADMINISTRATIVE AIDE","1","Full Time Permanent","2001-09-17T00:00:00.000","1990-02-12T00:00:00.000","1990-09-26T00:00:00.000","190","400003","1990-02-12T00:00:00.000","E","N","N","N","N","N","N"
"753","04","Married","Female","Caucasian","T","Inactive","2009-05-07T00:00:00.000",,"2009-04-15T00:00:00.000","8000","01191021",,"19","POLICE","POLICE","8077","POL RCD SP","POLICE RECORDS SPECIALIST","12","PERS Retiree <960 Hours","2006-07-30T00:00:00.000",,"1986-09-26T00:00:00.000","190","400008","1986-09-26T00:00:00.000",,"N","N","N","N","N","N"
"757","04","Married","Female","Caucasian","F","Inactive","2014-05-09T00:00:00.000","100","2014-05-01T00:00:00.000","1000","01191021",,"19","POLICE","POLICE","1355","SECTY","SECRETARY","1","Full Time Permanent","1997-06-15T00:00:00.000","1979-04-17T00:00:00.000","1979-04-17T00:00:00.000","190","400003","1979-04-17T00:00:00.000","E","N","N","N","N","N","N"
"758","04","Married","Female","Caucasian","F","Active",,,,"5000","01196021",,"19","POLICE","POLICE","5005","POL SERGEA","POLICE SERGEANT","1","Full Time Permanent","2013-06-02T00:00:00.000","2014-06-02T00:00:00.000","2001-05-29T00:00:00.000","190","400004","1999-07-23T00:00:00.000","E","N","N","N","N","N","N"
"759","04","Single","Female","Caucasian","F","Inactive","2013-12-13T00:00:00.000","700","2013-12-14T00:00:00.000","1000","50597921",,"19","POLICE","POLICE","1125","COM DSP II","COMMUNICATIONS DISPATCHER II","1","Full Time Permanent","1994-09-01T00:00:00.000","1986-08-25T00:00:00.000","1986-08-25T00:00:00.000","190","400003","1986-08-25T00:00:00.000","E","N","N","N","N","N","N"
