"application_number","form_version","form_pdf","application_status","application_nickname","filing_window","applicant_name","billed_entity_address","billed_entity_city","billed_entity_state","billed_entity_zip_code","billed_entity_zip_code_ext","billed_entity_number","fcc_registration_number","applicant_type","applicant_subtype","contact_name","contact_phone","contact_email","consulting_firm","total_student_count","urban_rural_status","selected_members_entity_data","total_count_of_selected_members","unmet_student_needs_1","unmet_student_needs_2","unmet_student_needs_3","unmet_student_needs_4","unmet_student_needs_5","unmet_student_needs_6","unmet_student_needs_7","unmet_student_needs_8","unmet_student_needs_9","unmet_student_needs_10","unmet_student_needs_11","unmet_student_needs_12","total_funding_commitment_request_amount","certified_datetime","window_status","last_updated_datetime","funding_request_number","funding_request_status","funding_request_nickname","service_type","agreement_contract_type","service_provider_name","service_provider_identification_number","service_start_date","service_end_date","invoicing_method","new_construction_self_provisioned_network","funding_request_narrative","frn_recurring_charges","frn_one_time_charges","frn_total_charges","frn_approved_amount","recipients_of_service_entity_data","frn_total_count_of_recipients_of_service","invoice_deadline_date","service_delivery_date","obligation_file","fcdl_date","fcdl_comment_for_frn","frn_authorized_disbursement","frn_line_id","product_type","product_make","product_model","connection_type","bandwidth_download","bandwidth_upload","firewall_included","network_equipment_type","network_equipment_make_model","monthly_recurring_unit_cost","monthly_quantity","line_id_months_of_service","line_total_recurring_costs","one_time_unit_cost","one_time_unit_quantity","line_total_one_time_costs","line_total_cost"
"ECF202112543","Current",,"Committed","2021 ECF 471 - EQ6","ECF Window 1","EQUITAS ACADEMY CHARTER SCHOOL 6","631 S COMMONWEALTH AVENUE","LOS ANGELES","CA","90005",,"17023399","0029088929","School","Charter School,Public School","Kristin Sniecinski","908-894-3114","kristin@erateadvantage.com","{E-RATE ADVANTAGE|16060670}","161","Urban",,,"40","20","20","161","20","20","41","23","23","0","0","0","13839.97","2021-08-12T19:04:38.000","In Window","2021-11-08T13:19:59.000","ECF2190018822","Funded","Chromebooks","Equipment","Non-Contracted","CDW GOVERNMENT LLC","143005588","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"HP 11 G9 MT8183 32/4 WGOOG - Mfg. Part#: 349Y8UT#ABA-INCLGOOG - and license, taxes, fees and white glove service - see agreement for details

The school has a signed agreement, as you can see attached, but they plan to purchase the items using a PO.  Therefore, they indicated that this in non-contracted.  Please let us know if that is not accurate.","0","12919.97","12919.97","12919.97",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as submitted.","0","3","Taxes and Reasonable Charges","recycling fee","recycling fee",,,,,,,"0","0","0","0","164","1","164","164"
"ECF202105569","Current",,"Committed","ECF Round 1","ECF Window 1","INTRINSIC SCHOOLS CONSORTIUM","4540 W BELMONT AVE","CHICAGO","IL","60641",,"17000687","0022960470","Consortium",,"Megan Albera-Angellotti","312-218-7834","erate@intrinsicschools.org","{INFINITE CONNECTIONS, INC.|16062454}","1658",,"{16075120|INTRINSIC SCHOOLS|School|1022||Urban},{17022369|INTRINSIC SCHOOLS - DOWNTOWN CAMPUS|School|636||Urban}","2","600","146","0","600","146","0","600","146","0","0","0","0","176040","2021-08-12T10:44:57.000","In Window","2022-05-24T06:55:58.000","ECF2190006853","Funded","ECF_HotSpots","Services","Non-Contracted","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","This FRN is for 146 mobile wireless hotspot service for students that do not have sufficient internet access to engage in remote learning.","35040","0","35040","35040","{16075120|INTRINSIC SCHOOLS|SCHOOL|CHICAGO|IL},{17022369|INTRINSIC SCHOOLS - DOWNTOWN CAMPUS|SCHOOL|CHICAGO |IL}","2","2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","5","2021-11-23T00:00:00.000","Approved as submitted.","0","1",,,,"Mobile Broadband","35","17","No",,,"20","146","12","35040","0","0","0","35040"
"ECF202101126","Current",,"Committed","YKSD Student Internet","ECF Window 1","YUKON-KOYUKUK SCHOOL DISTRICT","4762 OLD AIRPORT WY","FAIRBANKS","AK","99709","4456","145628","0013827753","School District","Public School District","Brad Kennon","907-374-9403","bkennon@yksd.com",,"1918","Rural",,,"0","350","0","304","0","46","0","350","0","0","0","0","508410","2021-08-13T20:03:43.000","In Window","2022-03-23T13:23:52.000","ECF2190006519","Funded","Huslia Student Internet Recurring Costs","Services","Contract","SATEO INC DBA MICROCOM","143050829","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","Internet services for student households in Huslia.","121788","0","121788","121788",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","12","2022-03-23T00:00:00.000","Approved as submitted.","0","1",,,,"Other","25","3","No",,,"199","51","12","121788","0","0","0","121788"
"ECF202102737","Current",,"Committed","21ECF Bridges","ECF Window 1","BRIDGES PUBLIC CHARTER SCHOOL DISTRICT","100 GALLATIN ST. NE","WASHINGTON","DC","20011",,"17003457","0022478770","School District","Charter School District,Public School District","JOHN M. BEEM Jr","877-748-3447","jbeem@quinnesolutions.com","{EDOPS|16061993},{QUINN E-SOLUTIONS, LLC|16063640}","411","Urban",,,"320","80","80","320","80","80","350","80","80","70","10","10","66364","2021-07-30T11:58:44.000","In Window","2021-10-12T13:21:16.000","ECF2190004187","Funded","21ECF Staples","Equipment","Non-Contracted","STAPLES CONTRACT & COMMERCIAL LLC","143052868","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Chromebooks for students","0","42364","42364","42364",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","42364","1","Laptops","Samsung","Chromebook 4 MFG# XE310XBA-KA1US",,,,,,,"0","0","0","0","211.82","200","42364","42364"
"ECF202104605","Current",,"Committed","Manalapan-Englishtown_FY21ECF","ECF Window 1","MANALAPAN-ENGLISHTOWN SCH DIST","54 MAIN ST","ENGLISHTOWN","NJ","07726","1529","122991","0003325057","School District","Public School District","Vincent LaForgia","973-200-4815","vince@erateconsulting.com","{E-RATE CONSULTING INC.|16043594}","4884","Urban",,,"197","11","11","668","38","19","413","74","42","160","25","12","345649.28","2021-08-13T10:00:01.000","In Window","2021-10-12T13:21:16.000","ECF2190017084","Funded","Pupil Devices","Equipment","Non-Contracted","CDW GOVERNMENT LLC","143005588","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"Connected devices for pupils who otherwise lack access to a device sufficient to engage in remote learning.","0","159649.28","159649.28","159649.28",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","129111.04","1","Laptops","HP","Chromebook 11",,,,,,,"0","0","0","0","386.56","413","159649.28","159649.28"
"ECF202100019","Current",,"Committed","ECF 21-22","ECF Window 1","REEDSVILLE SCHOOL DISTRICT","340 MANITOWOC ST","REEDSVILLE","WI","54230",,"133180","0002688463","School District","Public School District","Denise DeMeyer","920-754-4341 Ext. 321","ddemeyer@reedsville.k12.wi.us",,"577","Rural",,,"450","100","100","373","0","0","470","0","0","0","10","10","177221","2021-06-29T12:17:59.000","In Window","2022-01-19T15:24:43.000","ECF2190000192","Funded","Devices 5-8 Middle School","Equipment","Non-Contracted","VIVACITY TECH PBC",,"2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"150 HP x360 Chromebooks","0","48750","48750","48750",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","Approved as submitted.","48750","1","Laptops","HP Chromebook","X360 11 G3 EE",,,,,,,"0","0","0","0","325","150","48750","48750"
"ECF202103789","Current",,"Committed","East Mountain High School - Laptops","ECF Window 1","EAST MOUNTAIN HIGH SCHOOL","25 LA MADERA ROAD","SANDIA PARK","NM","87047",,"16049248","0020714390","School","Charter School,Public School","Ivan Rushfield","973-581-5234","ivan.rushfield@solixinc.com","{SOLIX INC.|17020245}","360","Rural",,,"75","10","10","75","10","10","200","10","10","10","10","10","16413.48","2021-07-21T15:56:06.000","In Window","2021-09-24T12:35:02.000","ECF2190003957","Funded","East Mountain High School  - Chromebooks","Equipment","Non-Contracted","STAPLES CONTRACT & COMMERCIAL LLC","143052868","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Chromebooks for students","0","12013.48","12013.48","12013.48",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","The amount of the funding request was changed from $17,218.21to $12,013.48 to remove the ineligible service(s): HP Care Pack Pick-Up and Return Service with Accidental Damage Protection, HP Care Pack Pick-Up and Return Service, Chrome Education Upgrade License.","11797.5","5","Laptops","License","License",,,,,,,"1","0","0","0","0","50","0","0"
"ECF202106114","Current",,"Committed","107849 - CHARLES ARMSTRONG SCHOOL 2021 ECF","ECF Window 1","CHARLES ARMSTRONG SCHOOL","1405 SOLANA DR","BELMONT","CA","94002","3653","107849","0018155762","School","Private School","KATHERINE WEISS","732-946-8300","kweiss@erategroup.com","{E RATE SOLUTIONS GROUP INC|16043598}","252","Urban",,,"90","4","4","223","7","223","93","0","0","0","0","0","38868.78","2021-08-02T13:27:25.000","In Window","2022-02-08T14:30:10.000","ECF2190007099","Funded","CDW-G","Equipment","Non-Contracted","CDW GOVERNMENT LLC","143005588","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Connected devices","0","842.9","842.9","842.9",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","9","2022-02-08T00:00:00.000","Per applicant request, the unmet needs were changed for connected devices from 223 to 93.","842.9","2","Taxes and Reasonable Charges","recycle fee and","sales tax",,,,,,,"0","0","0","0","85.82","1","85.82","85.82"
"ECF202105988","Current",,"Committed","RSU 14 ECF FY2021","ECF Window 1","RSU 14","228 WINDHAM CENTER ROAD","WINDHAM","ME","04062",,"16051009","0018815118","School District","Public School District","Dawn L. Belden","610-420-4290","dbelden@bandrconsultingservices.org","{B&R ERATE CONSULTING SERVICES |17028255}","3163","Urban",,,"0","94","0","0","94","0","0","0","94","0","0","0","18411.78","2021-08-02T13:57:14.000","In Window","2022-02-14T18:28:11.000","ECF2190007132","Funded","ECF FY21 MIFI Devices","Equipment","Non-Contracted","AT&T MOBILITY","143025240","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"MiFi devices for IA connectivity","0","2349.06","2349.06","2349.06",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","During the course of review, information regarding the number of students reported as lacking adequate connected devices and/or connections was modified in accordance with the applicant’s request.","2349.06","1","Wi-Fi hotspots","Moxee","MiFi Devices",,,,,,,"0","0","0","0","24.99","94","2349.06","2349.06"
"ECF202103323","Current",,"Committed","FORM 471-ECF-FY2021-2022","ECF Window 1","BIBLIOTECA PUBLICA DIGITAL DEL MUNICIPIO DE VEGA ALTA","CALLE LUIS MUNOZ RIVERA #64 PO BOX 1390","VEGA ALTA","PR","00692",,"16050176","0019253228","Library System","Public Library System","Beatriz Rivera","787-882-5900 Ext. 1244","brivera@vegaalta.pr.gov",,,"Urban",,,,,,,,,,,,,,,"213370","2021-08-02T11:51:29.000","In Window","2021-12-20T13:21:00.000","ECF2190003494","Funded","EFC-FY-21-22-SERVICE","Services","Contract","A NEW VISION IN EDUCATIONAL SERVICES & MATERIALS (NEVESEM)","143022659","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","WE ARE REQUESTING THE MONTHLY RECURRING LTE UNLIMITED DATA MOBILE PLAN COST FOR 200 HOTSPOTS TO SERVE PATRONS THAT OTHERWISE WOULD NOT HAVE SUFFICIENT ACCESS.","119880","10000","129880","129880",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","6","2021-12-20T00:00:00.000","Approved as submitted.","55438","1",,,,"Mobile Broadband","50","10","No",,,"49.95","200","12","119880","0","0","0","119880"
"ECF202105692","Original","http://publicdata.usac.org/SL/Prd/Form471ECF/353689/ECF202105692/Original/USAC_ECF_FCC_FORM_471_APPLICATION_ECF202105692_CERTIFIED.pdf","Certified","Sallie B Howard ECF #1","ECF Window 1","SALLIE B. HOWARD CHARTER SCHOOL","1004 HERRING AVENUE E","WILSON","NC","27893",,"160621","0011813839","School","Charter School,Public School","John Hughes IV","847-422-3254","john@comaudit.services","{COMMUNICATIONS AUDIT SERVICES|17021966},{NEW HOPE TECHNOLOGY FOUNDATION|16054699}","1027","Urban",,,"1030","200","200","1030","200","200","1030","0","0","0","0","0","345139.7","2021-07-30T10:16:08.000","In Window","2021-07-30T10:16:13.000","ECF2190006422","Pending","Chromebooks for students","Equipment","Non-Contracted","LENOVO US INC.","143033514","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Chromebooks","0","345139.7","345139.7",,,,,,,,,,"1","Laptops","Lenovo",": 82M80012US",,,,,,,"0","0","0","0","366.59","250","91647.5","91647.5"
"ECF202110025","Current",,"Committed","ECF Grant for hotspots","ECF Window 1","JOHNSON COUNTY PUBLIC LIBRARY","444 MAIN STREET","PAINTSVILLE","KY","41240",,"128907","0021547773","Library System","Public Library System","Christy Terry","606-789-4355","jcplprograms@gmail.com",,,"Rural",,,,,,,,,,,,,,,"3629.95","2021-08-11T14:23:19.000","In Window","2021-10-25T14:51:26.000","ECF2190016037","Funded","App Wireless MyFi Devices","Equipment","Contract","EAST KENTUCKY NETWORK, LLC","143000595","2021-08-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"5 Hotspot devices for lending to patrons in need.","0","749.95","749.95","749.95",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","3","2021-10-25T00:00:00.000","Approved as submitted.","749.91","1","Wi-Fi hotspots","Appalachian Wireless","MIFIS",,,,,,,"0","0","0","0","149.99","5","749.95","749.95"
"ECF202111142","Current",,"Committed","East Mountain High School - Additional Chromebooks","ECF Window 1","EAST MOUNTAIN HIGH SCHOOL","25 LA MADERA ROAD","SANDIA PARK","NM","87047",,"16049248","0020714390","School","Charter School,Public School","Ivan Rushfield","973-581-5234","ivan.rushfield@solixinc.com","{SOLIX INC.|17020245}","360","Rural",,,"75","10","10","75","10","10","200","10","10","10","10","10","11797.5","2021-08-11T13:10:23.000","In Window","2021-10-25T14:51:26.000","ECF2190015769","Funded","EMHS - Chromebooks","Equipment","Non-Contracted","STAPLES CONTRACT & COMMERCIAL LLC","143052868","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Chromebooks","0","11797.5","11797.5","11797.5",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","3","2021-10-25T00:00:00.000","Approved as submitted.","11797.5","1","Laptops","HP","Chromebook 11 G8",,,,,,,"0","0","0","0","235.95","50","11797.5","11797.5"
"ECF202111766","Current",,"Committed","INTERNATIONAL SCHOOL OF BROOKLYN","ECF Window 1","INTERNATIONAL SCHOOL OF BROOKLYN","477 COURT ST","BROOKLYN","NY","11231",,"16077614","0023473804","School","Pre-K,Private School","John Rossi","516-868-5600","john@teletechassociates.com","{TELETECH ASSOCIATES INC|16062022}","317","Urban",,,"45","30","25","5","2","2","4","2","2","0","0","0","1947.84","2021-08-11T19:50:01.000","In Window","2021-10-12T13:21:16.000","ECF2190017220","Funded","INTERNATIONAL SCHOOL OF BROOKLYN","Equipment","Non-Contracted","IWISE CONSULTING, INC","143036153","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"Dell Chromebook 3100","0","1560","1560","1560",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","1560","1","Laptops","Dell","Chromebook 3100",,,,,,,"0","0","0","0","390","4","1560","1560"
"ECF202111833","Current",,"Committed","CANTON HARBOR HIGH SCHOOL","ECF Window 1","CANTON HARBOR HIGH SCHOOL","1731 GRACE AVE, NE","CANTON","OH","44705",,"16063662","0020612008","School","Charter School,Private School","Jim Earle","386-405-3979","jim@federalprogramconsulting.com","{FEDERAL PROGRAM CONSULTING INC|16060500}","140","Urban",,,"140","15","125","125","15","125","140","20","140","0","0","0","32300","2021-08-13T09:49:52.000","In Window","2021-10-12T13:21:16.000","ECF2190020630","Funded","CDW-G","Equipment","Non-Contracted","CDW GOVERNMENT LLC","143005588","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"100 Lenovo	Chromebooks","0","27500","27500","27500",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","The amount of the funding request was changed from $31,600.00 to $27,500.00 to remove the ineligible product: Chrome Licenses.","0","1","Laptops","Lenovo","Chromebook",,,,,,,"0","0","0","0","275","100","27500","27500"
"ECF202111997","Current",,"Committed","Hotspots and Service","ECF Window 1","CHESTERFIELD COUNTY PUBLIC SCHOOLS","9900 KRAUSE ROAD","CHESTERFIELD","VA","23832",,"126544","0011810835","School District","Public School District","Brian D Jones","804-639-8930","brian_jones@ccpsnet.net",,"62851","Urban",,,"22000","2200","1800","22000","2200","1800","2273","1850","850","0","0","0","372000","2021-08-12T13:25:59.000","In Window","2021-10-12T13:21:16.000","ECF2190018377","Funded","TMobile Hotspots","Services","Contract","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","Requesting $15 per month and per device funding for 1,550 T-Mobile hotspots using the EmpowerED Unlimited data plan and providing FERPA approved filtering.  The monthly cost equals 15x1550 = $23,250.","232500","0","232500","232500",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","196850","1",,,,"Mobile Broadband","25","5","No",,,"15","1550","10","232500","0","0","0","232500"
"ECF202106170","Current",,"Committed","OSUESD_ECF_2021","ECF Window 1","ORLEANS SOUTHWEST UNION ELEMENTARY SCHOOL DISTRICT","156 DANIELS ROAD","HARDWICK","VT","05843",,"17020116","0028124519","School District","Public School District","Marian Kenseth","802-223-5674","marian@kenseth.com","{KENSETH COMMUNICATIONS CONSULTING, LTD|16043627}","335","Rural",,,"152","272","152","152","0","0","52","272","52","0","0","0","146583.84","2021-08-06T16:16:19.000","In Window","2022-07-19T10:44:31.000","ECF2190007216","Funded","BestBuy_Chromebook_OSUESD_2021","Equipment","Non-Contracted","BEST BUY STORES LP","143016760","2021-08-02T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"52 ASUS Chromebooks C204MA Y","0","13073.32","13073.32","13073.32",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","7","2022-01-10T00:00:00.000","Approved as submitted.","0","1","Laptops","ASUS","C204MA Y",,,,,,,"0","0","0","0","251.41","52","13073.32","13073.32"
