"program","application_number","funding_year","hcp_number","hcp_name","status","applicant_type","site_consortium_name","site_address_line_1","site_address_line_2","site_city","site_county","site_state","site_zip_code","participating_site_locations","contact_first_name","contact_middle_initial","contact_last_name","contact_phone","contact_email","posting_start_date","allowable_contract_start_date","posting_end_date","number_of_days_posted","expected_bid_evaluation_period","requested_contract_period","request_for_services","cat_expense_leased_ind","cat_expense_equipment_ind","cat_expense_leased_cons","cat_expense_equipment_cons","cat_expense_design_cons","cat_expense_infrast_cons","cat_expense_mgmt_cons","rfp_submitted","link_to_fcc_form_pdf","mail_contact_first_name","mail_contact_middle_initial","mail_contact_last_name","mail_contact_organization_name","mail_contact_phone","mail_contact_fax","mail_contact_email","mail_address_line_1","mail_address_line_2","mail_city","mail_state","mail_zip","hcp_fcc_registration_number","mad","description_of_services_requested","rfp_1","rfp_2","rfp_3","rfp_4","rfp_5","rfp_6","rfp_7","rfp_8","rfp_9","rfp_10","additional_document_1","additional_document_2","additional_document_3","additional_document_4","additional_document_5","additional_document_6","additional_document_7","additional_document_8","additional_document_9","additional_document_10"
"HCF","100016935","2017","17633","Swedish American Medical Oncology Clinic","APPROVED","INDIVIDUAL",,"101 W 2nd St","Suite 205","Dixon","Lee","IL","61021",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2017-01-06","2017-02-04","2017-02-03","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_649759",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100024930","2018","38352","Cross Timbers Community Health Center","APPROVED","INDIVIDUAL",,"1100 W Reynosa Ave",,"De Leon","Comanche","TX","76444",,"Mark",,"Boggs","(502) 292-2225","mark.boggs@hcfundconnect.com","2018-01-05","2018-02-03","2018-02-02","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_929292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100044849","2021","25570","Magnolia Regional Health Center Clinic","APPROVED","INDIVIDUAL",,"1001 South Harper",,"Corinth","Alcorn","MS","38834",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2020-11-08","2020-12-07","2020-12-06","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2015995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43127218","2012","11490","Story County Medical Center","APPROVED","INDIVIDUAL","Midwest Rural Telemedicine Consortium","640 South 19th Street",,"Nevada","Story","IA","50201",,"Todd",,"Willert","(515) 382-2111","twillert@scmcnevada.org","2012-05-31","2012-06-29","2012-06-28",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2045627","Fred","E","Eastman","Midwest Rural Telemedicine Consortium","(515) 643-5225","(515) 643-8928","feastman@mercydesmoines.org","1111 6th Avenue",,"Des Moines","IA","50314-2611","0012546818","37","This site is part of a consortium that uses Ethernet and Internet connections for interactive video, to transmit data and medical images such as X-rays; health care to provider consultations between professionals in a rural hospital and professionals in other locations; and provider-to-patient consultations. Interactive sessions use 384K and 768K connections.",,,,,,,,,,,,,,,,,,,,
"Telecom","43191207","2019","60086","Weber Medical Clinic - LifeLinks Clinic","APPROVED","INDIVIDUAL",,"1200 N EAST ST",,"OLNEY","Richland","IL","62450",,"Lynette",,"Ashmore","(217) 238-5700","lashmore@lifelinksinc.org","2019-01-09","2019-02-07","2019-02-06","28","7","Month to month, 12 months, 36 months, 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3321878","Timothy",,"Basile","Solix Inc.","(973) 581-5238",,"timothy.basile@solixinc.com","30 Lanidex Plaza West",,"Parsippany","NJ","07054","0013322557","235",,,,,,,,,,,,,,,,,,,,,
"Telecom","43182975","2018","10532","Samaritan Healthcare","APPROVED","INDIVIDUAL",,"801 E. Wheeler Road",,"Moses Lake","Grant","WA","98837",,"Eric",,"Bending","(509) 793-9666","ebending@samaritanhealthcare.com","2018-01-18","2018-02-16","2018-02-15","28","28","Month to month up to 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3166069","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 875-8810","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0014891238","156",,,,,,,,,,,,,,,,,,,,,
"Telecom","43183786","2018","52349","Southern Administrative Servces - Belle View estates","APPROVED","INDIVIDUAL",,"1052 OLD WARREN RD",,"MONTICELLO","Drew","AR","71655",,"Rebecca",,"Norman","(318) 443-8167","rnorman@southernadmin.com","2018-01-24","2018-02-22","2018-02-21","28","1","MTM up to 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3171813","Mark",,"Boggs","Healthcare Funding Connection","(502) 292-2225",,"mark.boggs@hcfundconnect.com","P.O. Box 692",,"Prospect","KY","40059","0026185827","93",,,,,,,,,,,,,,,,,,,,,
"HCF","100025527","2018","10660","Pickens County Medical Center","APPROVED","INDIVIDUAL",,"241 Robert K Wilson Dr",,"Carrollton","Pickens","AL","35447",,"Geoff",,"Boggers","(502) 228-1907","gboggs@uasave.com","2018-01-11","2018-02-09","2018-02-08","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_935774",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100024773","2018","46720","Good Samaritan - Cullen Medical Professionals","APPROVED","INDIVIDUAL",,"2005 State Street",,"Washington","Daviess","IN","47501",,"Steve",,"Rau","(805) 495-3255","steve@channelford.com","2018-01-04","2018-02-02","2018-02-01","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_928420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43201218","2020","10816","Noatak Clinic","APPROVED","INDIVIDUAL",,"90 Aaksaik Road","PO Box 90 -67 34' 7'' N, 162 59' 4'' W-","Noatak","Northwest Arctic","AK","99761",,"Norman",,"Monroe","(907) 485-5005","norman.monroe@maniilaq.org","2020-02-12","2020-03-12","2020-03-11","28","2","5 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3447082","Brad",,"Reich","Maniilaq Association","(907) 442-7097","(907) 442-7495","breich@maniilaq.org","733 2nd Avenue","PO Box 256","Kotzebue","AK","99752","0013948591","593",,,,,,,,,,,,,,,,,,,,,
"Telecom","43220352","2022","51868","Oregon County Health Department Thayer Location","APPROVED","INDIVIDUAL",,"201 Market St","2nd and Market Street","Thayer","Oregon","MO","65791",,"Susan",,"AraSmith","(417) 778-7450","susan.arasmith@lpha.mo.gov","2021-11-24","2021-12-23","2021-12-22","28","5","Month to Month up to 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3762683","Timothy",,"Basile","Solix, Inc.","(973) 581-5238",,"timothy.basile@solixinc.com","10 Lanidex Plaza West",,"Parsippany","NJ","07054","0025405440","263",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228313","2023","59883","Missouri Delta Medical Center - Restart Rehabilitation","APPROVED","INDIVIDUAL",,"106 S WASHINGTON ST STE B",,"EAST PRAIRIE","Mississippi","MO","63845-1526",,"Gary",,"Gaines","(573) 472-7646","ggaines@missouridelta.com","2022-08-15","2022-09-13","2022-09-12","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882458","Geoff",,"Boggs","USF Healthcare Consulting, Inc.","(502) 228-1907",,"gboggs@uasave.com","PO Box 326",,"Prospect","KY","40059","0002550846","346",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228328","2023","12832","Northeast Mississippi Healthcare, Inc - Mt. Pleasant Family Health Clinic","APPROVED","INDIVIDUAL",,"154 Mt. Pleasant Road",,"Mount Pleasant","Marshall","MS","38694",,"Vickey",,"Spencer","(662) 838-2163","vickey.spencer@northeastmshc.com","2022-08-15","2022-09-13","2022-09-12","28","28","Month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882519","Geoff","W","Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0020725131","197",,,,,,,,,,,,,,,,,,,,,
"Telecom","43132906","2013","15094","Sacred Heart Hospital","APPROVED","INDIVIDUAL",,"401 West Mohawk Drive",,"Tomahawk","Lincoln","WI","54487",,"Kevin",,"Wickstrom","(715) 356-8929","kevin.wickstrom@ministryhealth.org","2013-05-01","2013-05-30","2013-05-29",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2228245","Jessica",,"Hodgkins","Ministry Health Care","(715) 342-7799",,"jessica.hodgkins@ministryhealth.org","900 Illinois Ave",,"Stevens Point","WI","54481","0008469157","203","Circuits are used for patient information to include registration, billing and ERP.  Also transmit images. Provider to Provider and Provider to Patient information transfer including voice, data, video and image.",,,,,,,,,,,,,,,,,,,,
"HCF","100050148","2022","15928","Coteau Des Prairies Hospital and Clinic","APPROVED","INDIVIDUAL",,"205 Orchard Drive",,"Sisseton","Roberts","SD","57262",,"David",,"Wagner","(203) 802-6223","support@pemfilings.com","2021-10-24","2021-11-22","2021-11-21","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2405741",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100016890","2017","26104","Aspirus-Keweenaw Lake Linden Clinic","APPROVED","INDIVIDUAL",,"110 Calumet Street",,"Lake Linden","Houghton","MI","49945",,"Michael",,"O'Connor","(906) 428-2608","michael@usfnow.com","2017-01-10","2017-02-08","2017-02-07","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_652833",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43228346","2023","11867","OCHILTREE GENERAL HOSPITAL","APPROVED","INDIVIDUAL",,"3101 GARRETT DR",,"PERRYTON","Ochiltree","TX","79070-5323",,"Ron",,"Bishop","(806) 648-7157","rbishop@oghtx.com","2022-08-15","2022-09-13","2022-09-12","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882682","Geoff",,"Boggs","USF Healthcare Consulting, Inc.","(502) 228-1907",,"gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0001674035","586",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228301","2023","67572","Andrews County Hospital District dba Quick Care Clinic","APPROVED","INDIVIDUAL",,"1411 N MAIN ST",,"ANDREWS","Andrews","TX","79714-3696",,"Morgan",,"Mason","(423) 464-2107","mmason@permianregional.com","2022-08-15","2022-09-13","2022-09-12","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882498","Geoff","W","Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0014215032","492",,,,,,,,,,,,,,,,,,,,,
"HCF","100028263","2018","33832","Kansas Health-e Broadband Consortium","APPROVED","CONSORTIUM",,"Kansas Hospital Education and Research Foundation","215 SE 8th Avenue","Topeka",,"KS","66603",,,,,,,"2018-05-31","2018-06-29","2018-06-28",,,,,"N","N","Y","Y","Y","Y","Y","1","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1056052",,,,,,,,,,,,,,,"Provide access to healthcare related activities such as transmission and retrieval of data, images and access to EHR",,,,,,,,,,,,,,,,,,,,
"Telecom","43125859","2012","11723","IHS/PTL  Confederated Tribes of Siletz Indians Hlth Ctr","APPROVED","INDIVIDUAL",,"200 Gwee-Shut Road","PO Box 320","Siletz","Lincoln","OR","97830",,"Sunshine",,"Keck","(541) 444-1030","sunshinek@ctsi.nsn.us","2012-05-23","2012-06-21","2012-06-20",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2038581","Renita",,"Curtis","OIT/IHS","(505) 235-0369",,"renita.curtis@ihs.gov","P O BOX 763",,"TULAROSA","NM","88352","0013947866","92","Post I. This HCP (site) is part of a network of Indian Health Service locations that will be awarded to one bidder. Proposals shall comply with the relevant requirements from Section C.2 and the requirements of Section C.3 of the GSA Networx Universal and Enterprise RFP, the full text of which is provided at http://www.gsa.gov/portal/content/104870. If the bidder holds a Networx Universal or Networx Enterprise contract with GSA, it is sufficient to indicate that the services will provided under that contract; otherwise, proposals must respond to the requirements from the Networx Universal RFP. Post II. This HCP currently procures these services under the GSA Networx Universal Contract The circuit must be available 24x7x365. Support for Telecommunications Service Priority (TSP) restoration is required. The circuit must support at least four QoS (Quality of Service) service classes and match the DSCP QOS bits currently used by IHS. Provide connectivity to a MPLS private network that can support two different Verizon MPLS VRF networks and point to point connections. Provider can scale the service logically from a single DS0 to a OC3 based on requirements at  each required IHS site. With T1 circuits, the provider should allow bandwidth upgrades by bonding up to six T1 circuits with symmetrically traffic load balancing across all circuits. With DS3 circuits, the vendor should offer tiered data rates, starting at 8 MBits/s with 2 MBit increments upgrades. To support the required telecommunication services, the provider should be able to offer the following local access methods: Analog Trunk Circuits, ISDN BRI Circuits, Analog Circuits, ISDN PRI Circuits, Digital T-1 Circuits. These access methods should be capable of integrating with on-premise PBX systems or with Centrex PBX-like service where switching is provided at the central office instead of at the customer's premises. Contact Cynthia Ortega (503) 414-7758, cynthia.ortega@ihs.gov.",,,,,,,,,,,,,,,,,,,,
"Telecom","43148744","2014","15922","Barnesville Hospital Association, Inc.","APPROVED","INDIVIDUAL",,"639 West Main Street",,"Barnesville","Belmont","OH","43713",,"Cindy",,"Ferguson","(740) 425-3941","cferguson@barnesvillehospital.com","2014-11-12","2014-12-11","2014-12-10",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2589187","David",,"Wagner","PEM Filings, LLC","(203) 437-6546","(800) 574-3869","david@pemfilings.com","50 Waterbury Rd #357",,"Prospect","CT","06712","0014916563","108","Internet & Telecommunications services for medical purposes. This includes: bandwidth for general Internet connectivity, voice, data circuits for sending and receiving medical billing info, files and/or images to and from remote locations, medical administration & telemedicine. Email all bid information request to the mailing contact, david@pemfilings.com. If no response in 7 days, call 203-437-6546",,,,,,,,,,,,,,,,,,,,
"HCF","100042681","2021","13044","Carilion Clinic - Tazewell Community Hospital","APPROVED","INDIVIDUAL",,"141 Ben Bolt Avenue",,"Tazewell","Tazewell","VA","24651",,"Geoff",,"Boggs","(502) 228-1907","gboggs@uasave.com","2020-08-18","2020-09-16","2020-09-15","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1931252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43147873","2014","13309","Snyder Family Medical Clinic","APPROVED","INDIVIDUAL",,"823 ""D"" Street",,"Snyder","Kiowa","OK","73566",,"Marla","D","Fisher","(405) 996-6800","tmtfisher@gmail.com","2014-10-02","2014-10-31","2014-10-30",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2570697","Marla","D","Fisher","TMT Fisher Consulting LLC","(405) 996-6800",,"tmtfisher@gmail.com","10620 Brook Dr.",,"Oklahoma City","OK","73165","0018241018","120","HCP is requesting telecommunication capabilities to provide tele-radiology services
for image transfers (CT, MRI, X-ray, and Ultrasound) to a remote host, telemedicine services that
include video and store and forward consultations, web based educational opportunities, and
remote hosted software applications, including EMR",,,,,,,,,,,,,,,,,,,,
"HCF","100017291","2017","31774","Charles Cole Memorial Hospital-Shinglehouse Health Center","APPROVED","INDIVIDUAL",,"128 Lyons Street",,"Shinglehouse","Potter","PA","16748",,"Steve",,"Rau","(805) 495-3255","steve@channelford.com","2017-01-13","2017-02-11","2017-02-10","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_657349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43124224","2012","12581","Illini Community Hospital","APPROVED","INDIVIDUAL","BLANCHARD","640 West Washington",,"Pittsfield","Pike","IL","62363",,"Martin",,"Gabriel","(217) 233-8400","mgabriel@blessinghospital.org","2012-05-20","2012-06-18","2012-06-17",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2036302","David",,"Wagner","PEM Filings, LLC","(203) 437-6546","(800) 574-3869","david@pemfilings.com","50 Waterbury Rd #357",,"Prospect","CT","06712","0013339031","243","Internet & Telecommunications services for medical purposes.  This includes: bandwidth for general Internet connectivity, data circuits
 for sending and receiving medical billing info, files and/or images to and from remote  locations, medical administration &  telemedicine.  
 Email all bid information requests to the mailing contact,  david@pemfilings.com. If no response in 7 days, call  203-437-6546",,,,,,,,,,,,,,,,,,,,
"Telecom","43132688","2013","26159","Pikeville Medical Center - Cardiac Physician Practice","APPROVED","INDIVIDUAL",,"119 Weddington Branch Road",,"Pikeville","Pike","KY","41501",,"Rusty",,"Shanklin","(606) 218-4948","rusty.shanklin@pikevillehospital.org","2013-04-26","2013-05-25","2013-05-24",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2225119","Geoff",,"Boggs","USF Healthcare Consulting","(877) 223-5818","(888) 284-0010","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0016671505","124","Phones, internet, data, telecommunications, teleradiology, transferring of patient information.",,,,,,,,,,,,,,,,,,,,
"HCF","100039692","2020","60012","Memorial Hospital at Gulfport Consortium","APPROVED","CONSORTIUM",,"4500 13TH ST",,"GULFPORT",,"MS","39501",,,,,,,"2020-02-12","2020-03-12","2020-03-11",,,,,"N","N","Y","N","N","N","N","1","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1667249",,,,,,,,,,,,,,,"broadband connectivity for data, Internet & voice",,,,,,,,,,,,,,,,,,,,
"HCF","100010804","2016","13518","Pike County Health Department","APPROVED","INDIVIDUAL",,"606 W. Adams Street",,"Pittsfield","Pike","IL","62363",,"Michael",,"Tamburino","(973) 581-6714","michael.tamburino@solixinc.com","2016-01-29","2016-02-27","2016-02-26","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_381461",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100042161","2020","71659","SFMC - Ferguson Medical Group - Charleston","APPROVED","INDIVIDUAL",,"112 W COMMERCIAL ST",,"CHARLESTON","Mississippi","MO","63834",,"Mark",,"Boggs","(502) 292-2225","Mark.boggs@hcfundconnect.com","2020-05-13","2020-06-11","2020-06-10","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1787227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
