"candidate_name","vendor_type","vendor_name","date","amount","authorized_use","expenditure_category","purpose_of_expenditure","address_1","address_2","city","state","zip_code","office","district","county","party","reg_no","election_period","location_1","inoutstate"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2010-08-09T00:00:00.000","8.85",,"Bank Charges, Merchant Fees & Adjustments","Merchant fee","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2011-04-08T00:00:00.000","1.7",,"Bank Charges, Merchant Fees & Adjustments","Merchant Services","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2010-2014","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2010-10-12T00:00:00.000","7.15",,"Bank Charges, Merchant Fees & Adjustments","Merchant fee","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-10-05T00:00:00.000","156",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-06-22T00:00:00.000","262.15",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-04-01T00:00:00.000","32.4",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2010-01-15T00:00:00.000","39.15",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-03-19T00:00:00.000","214.25",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2010-09-20T00:00:00.000","4.5",,"Bank Charges, Merchant Fees & Adjustments","Merchant fee","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-08-28T00:00:00.000","5.5",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-08-14T00:00:00.000","110.9",,"Bank Charges, Merchant Fees & Adjustments","Merchant fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-05-11T00:00:00.000","250.65",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-12-15T00:00:00.000","48.1",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2010-09-13T00:00:00.000","8.85",,"Bank Charges, Merchant Fees & Adjustments","Merchant Services","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-08-03T00:00:00.000","15.2",,"Bank Charges, Merchant Fees & Adjustments","Merchant fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-06-30T00:00:00.000","258.15",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2010-12-10T00:00:00.000","5.45",,"Bank Charges, Merchant Fees & Adjustments","Merchant Services","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2010-2014","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-06-19T00:00:00.000","61.01",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-04-09T00:00:00.000","316.3",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2010-04-13T00:00:00.000","31.6",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fee","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Aristotle, Inc.","2009-06-08T00:00:00.000","87.6",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","205 Pennsylvania Ave, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2006-2010","205 Pennsylvania Ave, SE
Washington, DC 20003
(38.887371, -77.003095)","Out of State"
"Abercrombie, Neil","Other Entity","Armstrong Produce, Ltd","2012-05-27T00:00:00.000","231.83",,"Food & Beverages","In-Kind: 6 cs delicious red apples","802 Mapunapuna Street",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","802 Mapunapuna Street
Honolulu, HI 96819
(21.340742, -157.900027)","HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-09-08T00:00:00.000","1293.69",,"Postage/Mailing","Mailing service for campaign mailer�","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-04-14T00:00:00.000","390.33",,"Printing, Postage, Mailing & Freight","Supporter Cards","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2014-06-21T00:00:00.000","342.92","Directly Related to Candidate's Campaign","Postage/Mailing","Mailing Service for Talk Story Event","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2011-12-20T00:00:00.000","1100",,"Postage/Mailing","Postage for holiday cards","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-08-27T00:00:00.000","1284.83",,"Postage/Mailing","Mailing service for campaign brochure","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-06-10T00:00:00.000","1000",,"Postage/Mailing","Mailing Services","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2013-12-02T00:00:00.000","1896.25",,"Postage/Mailing","Mailing Service for Event","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2012-06-07T00:00:00.000","1169.69",,"Postage/Mailing","Mailing Services","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-09-03T00:00:00.000","5000",,"Postage/Mailing","Mailing service - campaign flyer","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2014-05-24T00:00:00.000","323.65","Directly Related to Candidate's Campaign","Postage/Mailing","Mailing Service for Talk Story Event","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2011-07-22T00:00:00.000","564.47",,"Postage/Mailing","Postage and Mailing Service","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2012-06-28T00:00:00.000","172.77",,"Contract, Employee & Professional Services","Affix labels for Event","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-08-27T00:00:00.000","3991.41",,"Postage/Mailing","Mailing service  for campaign mailer","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-03-23T00:00:00.000","1523.56",,"Postage/Mailing","Mailing Services","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2009-08-24T00:00:00.000","235.6",,"Printing, Postage, Mailing & Freight","Supporter Cards","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-09-16T00:00:00.000","803.77",,"Postage/Mailing","Mailing service for campaign mailer","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2009-04-23T00:00:00.000","1711.42",,"Postage/Mailing","Mailing Service","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-08-11T00:00:00.000","900",,"Postage/Mailing","Postage for mailing post cards to neighbor island","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-08-11T00:00:00.000","6100",,"Postage/Mailing","Mail flyers","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-09-08T00:00:00.000","1048.14",,"Postage/Mailing","Mailing service for campaign mailer�","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2011-07-14T00:00:00.000","1139",,"Postage/Mailing","Postage for Mailing","2688 Kilihau Street #E",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","2688 Kilihau Street #E
Honolulu, HI 96819
(21.335211, -157.895724)","HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-08-06T00:00:00.000","3450.41",,"Postage/Mailing","Mailing of event flyer","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-09-09T00:00:00.000","5000",,"Postage/Mailing","Mailing service for campaign mailer","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-09-15T00:00:00.000","110.72",,"Postage/Mailing","Support cards","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-08-27T00:00:00.000","979.14",,"Postage/Mailing","Mailing service-Campaign flyer","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-09-08T00:00:00.000","1019.72",,"Postage/Mailing","Mailing service for campaign mailer�","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-07-22T00:00:00.000","1000",,"Postage/Mailing","Postage-Mail flyers","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2014-07-16T00:00:00.000","1200","Directly Related to Candidate's Campaign","Postage/Mailing","Postage for Regional Event","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-10-14T00:00:00.000","5400",,"Postage/Mailing","Mail campaign materials","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-10-20T00:00:00.000","2000",,"Postage/Mailing","Postage for rally flyer","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2014-05-24T00:00:00.000","1431.32","Directly Related to Candidate's Campaign","Postage/Mailing","Mailing Services for Birthday Fundraiser","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-08-20T00:00:00.000","9500",,"Postage/Mailing","Mailing of campaign brochures","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-09-27T00:00:00.000","2000",,"Postage/Mailing","Postage for Mailing","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2013-05-21T00:00:00.000","236.69",,"Postage/Mailing","Mailing Service for Event","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2009-08-25T00:00:00.000","372.77",,"Printing, Postage, Mailing & Freight","Supporter Cards","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2010-10-27T00:00:00.000","6606.62",,"Postage/Mailing","Mailing service for various campaign flyers","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2009-09-22T00:00:00.000","404.19",,"Printing, Postage, Mailing & Freight","Supporter Cards","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2014-06-14T00:00:00.000","191.14","Directly Related to Candidate's Campaign","Postage/Mailing","Mailing Service for Talk Story Event","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2009-06-30T00:00:00.000","926.89",,"Postage/Mailing","Mailing Service for event","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2014-07-05T00:00:00.000","707.5","Directly Related to Candidate's Campaign","Postage/Mailing","Mailing Service for Regional Event","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Arrow Mailing Service","2013-05-13T00:00:00.000","520",,"Postage/Mailing","Postage for Mailing","P.O. Box 30406",,"Honolulu","HI","96820","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Asahi Grill","2009-04-03T00:00:00.000","38.82",,"Food & Beverages","Meeting - Meals","515 Ward Ave",,"Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","515 Ward Ave
Honolulu, HI 96814
(21.297841, -157.853855)","HI"
"Abercrombie, Neil","Other Entity","Asahi Grill","2014-08-04T00:00:00.000","218.32","Directly Related to Candidate's Campaign","Food & Beverages","Food for Canvassing Volunteers","515 Ward Ave",,"Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","515 Ward Ave
Honolulu, HI 96814
(21.297841, -157.853855)","HI"
"Abercrombie, Neil","Other Entity","Asahi Grill","2009-03-16T00:00:00.000","35.84",,"Food & Beverages","Meeting - Meals","515 Ward Ave",,"Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","515 Ward Ave
Honolulu, HI 96814
(21.297841, -157.853855)","HI"
"Abercrombie, Neil","Other Entity","Asain Cuisine","2010-10-27T00:00:00.000","73.97",,"Food & Beverages","Food for volunteers","65 W Kaahumanu Ave",,"Kahului","HI","96732","Governor",,,,"CC10529","2006-2010","65 W Kaahumanu Ave
Kahului, HI 96732
(20.890459, -156.469281)","HI"
"Abercrombie, Neil","Individual","Asato, Misao Y.","2010-05-12T00:00:00.000","90",,"Other","In-Kind: Orchid plants for community event","47-640 Hui Ulili Street",,"Kaneohe","HI","96744","Governor",,,,"CC10529","2006-2010","47-640 Hui Ulili Street
Kaneohe, HI 96744
(21.435308, -157.836877)","HI"
"Abercrombie, Neil","Other Entity","Asian Lion Dance Team","2010-02-26T00:00:00.000","150",,"Contract, Employee & Professional Services","Blessing for Headquarter","c/o Brandon Ho","99-717 Holoai Street","Aiea","HI","96701","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Assaggio Ala Moana","2014-05-06T00:00:00.000","69.52","Directly Related to Candidate's Campaign","Food & Beverages","Meeting - Campaign Outreach","1050 Ala Moana Blvd",,"Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
