"business_name","address1","address2","city","state","zipcode","county","contact_name","website","email","company_profile","company_description","location_description","latlong"
"Ozark Fruit Company","10861 County Rd 7070",,"West Plains","MO","65775","Howell","Patrice Jennings","https://www.facebook.com/THREE-OAKS-FARM-LLC-1580782028879852/","plj463@yahoo.com","<p>We are berry farm, providing fresh blackberries, raspberries and strawberries in season. </p><p>We also make jams, jellies, and syrups with our berries as well as other berries that are sourced and processed in our commercial kitchen.</p>","<p>We have an acre of thornless blackberries and provide a unique you-pick experience. Our 20 rows are 150&#39; long, mowed and well kept for easy picking, also handicap accessible. </p><p>Raspberries are grown in a 30&#39; x 96&#39; high tunnel to protect them from the sun and sunburn. </p><p>Strawberries are in a 30&#39; x 96&#39; greenhouse for a fall crop. </p><p>In our commercial kitchen we make 7 different jams, jellies and syrups: seedless blackberry jam &amp; syrup, raspberry jam &amp; syrup, strawberry jam &amp; syrup, blueberry jam &amp; syrup, peach jam &amp; syrup, Concord grape jelly &amp; syrup, apple pie syrup and apple spice jelly.</p>","<p>We are at: &quot;Go Farm&quot; Farmers Market, Wednesdays &amp; Saturdays 8 a.m. - 1 p.m.</p><p>Endurance Church parking lot, 805 Worley Drive in West Plains next to Hirsch Feed.</p><p><br></p><p>Farmers&#39; Market of the Ozarks, Saturdays 8 a.m. - 1 p.m. </p><p>2144 E. Republic Rd., Springfield, MO </p><p><br></p><p>Branson Farmers&#39; Market of the Ozarks, Tuesdays 3 p.m. - 7 p.m.</p><p>Branson Landing South Parking Lot (south of Bass Pro)</p>","(36.729484, -91.852181)"
"West Plains Area Farmers' Market","1380 Bill Virdon Blvd, E Towne Village",,"West Plains","MO","65776","Howell","Caleb Porter","https://www.facebook.com/WestPlainsAreaFarmersMarket","wpafarmersmarket@gmail.com","Founded in 1982, the West Plains Area Farmers Market (WPAFM) is a 501(c)(3) nonprofit organization and is the longest-running and most established farmers market in the area.<br><br>Located in East Towne Village, West Plains, the market serves customers year-round in both indoor and outdoor facilities.","The WPAFM offers local, farm-grown produce, homemade baked goodies, hand-crafted items, and seasonal specialty items.<br><br>The market’s local vendors happily present fresh, organic vegetables and fruits, raw and unfiltered honey, non-GMO pasture-raised eggs, grass-fed beef, jellies, salsa and other canned specialties, fresh pretzels, baked goods, artisan breads, hand-crafted knitted and sewn items, hand-crafted blankets, specialty homemade soaps … and more!","The market is held in the large pavilion on the east side parking lot of East Towne Village, West Plains, 1/2-mile east of the Civic Center, with plenty of parking available.<br><br>During inclement weather and the winter season, the market is moved indoors to the adjacent community center building. Fresh coffee is available for all guests, with donations accepted.<br><br>Summer Hours: April through November<br>Wednesdays &amp; Saturdays, 9 a.m. to 1 p.m.<br><br>Winter Hours: December through March<br>Saturdays, 9 a.m. to 1 p.m.","(36.754271, -91.872132)"
"International Farmers Market","3371 N Hwy 63",,"West Plains","MO","65775","Howell","Lana Puras","https://www.facebook.com/International-Farmers-Market-594583467376108/","farmersmarket3377@gmail.com","The International Farmers&#39; Market is open year round.<br>Sunday from 9 am to 4 pm<br>Tuesday through Saturday 9 am to 6 pm","The International Farmers&#39; Market sells a variety of products.","The International Farmers&#39; Market is located at 3371 N US Hwy 63.","(36.775679, -91.886113)"
"""Go Farm"" Farmers' Market","805 Worley Drive",,"West Plains","MO","65775","Howell","Patrice Jennings","https://www.facebook.com/gofarmwestplains/","plj463@yahoo.com","<p>We are the largest farmers&#39; market within 100 miles of West Plains. We have a good supply of meats (beef, pork, lamb, goat, rabbit, chicken), gourmet bakers, produce/fruits, Artisan Crafters, honey, jams and plants/shrubs/trees in season. And we have more during summer months.</p>","<p>We have grass-fed beef, pesticide-free produce, products from vendors&#39; commercial kitchens, 4 nurseries, winter production produce, tinctures for allergy relief, salves, etc. All are locally grown items.</p>","<p>805 Worley Drive at the Endurance Church parking lot, next to Hirsch Feed</p><p><br></p><p>January - April market is open on Wednesdays and Saturdays</p><p>May - December market is open on Saturdays only.</p>","(36.720228, -91.878521)"
"Arcadia Valley Farmers' Market","250 South Main",,"Arcadia","MO","63650","Iron","Tony and Jan Harbison",,"harbisontree@hotmail.com","Open: Mid May to Mid October<br><br>Hours: Friday night from 3-8 pm and Saturdays 7 am-12 pm","The Arcadia Valley Farmers&#39; Market sells a variety of products.","Hw 21 South to Hwy M (turns right) to Main Street to Shepherd Street (behind Courthouse) and Wayne Street (on North side of Courthouse)","(37.579097, -90.656925)"
"Downtown Lee's Summit Farmers Market","101 SE Douglas St.",,"Lee's Summit","MO","64063","Jackson","Donnie Rodgers, Jr.","http://www.downtownls.org/market","donnie@downtownls.org","<p>The Downtown Lee&#39;s Summit Farmers Market is a community gathering space in the heart of our community. The Farmers Market is open on Saturdays and Wednesdays from 8 am - 12 pm from April to November at 2nd and Douglas Street in Downtown Lee&#39;s Summit. Convenient parking can be found at the City Hall Parking Garage at 2nd and Green Street. Be sure to check our website for the most up to date hours and location information and follow us on social media @downtownlsfarmersmarket. </p>","<p><span style=""color: rgb(62, 62, 60);"">CSAs, locally grown produce, locally raised meats, honey, eggs, jams and jellies, fresh cut flowers, indoor and outdoor plants.</span></p><p><br></p><p>?The Downtown Lee&#39;s Summit Farmers Market requires that all produce sold be grown in Missouri or within 150 miles of Lee&#39;s Summit. This ensures the customer is getting the freshest, locally-grown produce. The market also follows the 80/20 rule - 80% of our vendors are produce and meat vendors, while the remaining 20% is baked goods and crafts. </p>","<p><span style=""color: rgb(62, 62, 60);"">The Downtown Lee&#39;s Summit Farmers Market is located at 2nd and Douglas Street in Downtown Lee&#39;s Summit.</span><span style=""font-size: 12pt;""> </span></p>","(38.9185524, -94.378735)"
"Agape Grow Farmers' Market","8319 Independence Ave.",,"Kansas City","MO","64125","Jackson","Christine Williams",,"preciouspetals64076@yahoo.com","<p>Agape Grow is a growers only farmers&#39; market. We have a wide range of locally grown vegetables and fruit, jams and jellies, ferments and pesto, breads and sweet treats. </p><p>Agape Grow is located at Agape Grow Education Center where we teach gardening, cooking and canning classes. </p><p>We are changing one person, one family, one community at a time!</p>","tomatoes, peppers, eggplant, cucumbers, squash, potatoes, mushrooms, herbs, melons, garlic, lettuce, arugula, Swiss chard, kale, cabbage, onions, peas, beans, turnips, radishes, corn, strawberries, elderberries, peaches, jams and jellies and much more.","<p>8319 Independence Ave.</p><p>KC, MO 64125</p>","(39.10295, -94.48503)"
"City Market - Kansas City","20 East 5th Street",,"Kansas City","MO","64106","Jackson","Paula Stocker","http://www.thecitymarket.org","farmersmarket@thecitymarket.org","<p>Open everyday and featuring an eclectic mix of dining, shopping, entertainment and attractions in a unique open-air setting, the City Market offers visitors a variety of fresh produce, meat, specialty groceries, flowers and gift items from nearby farms and around the world.</p><p><br></p><p>Steeped in over 150 years of tradition, the City Market offers shoppers the region&#39;s largest farmers&#39; market and the opportunity to purchase the best of the heartland direct from producers, every Saturday and Sunday, year-round. The City Market has an extensive calendar, hosting festivals and other special events.</p>","The City Market, Farmers&#39; Market provides a unique venue for area farmers to sell their product year round. The Markets 150 vendors farm within a 500 mile radius of Kansas City and provides the community with a wonderful and unique mix of produce, fruits, meats, cheese, bakery products, herbs, bedding plants, cut flower bouquets, wines/spirits, and value added products.<br><br>The City Market also has a nice mix of handmade arts/craft items and hosts a Vintage Sale every Sunday. When visiting the City Market allow time to dine and shop at one of the many restaurants and shops","<p>City Market Shops and Restaurants</p><p> </p><p>Open Year Round</p><p> </p><p>Farmers&#39; Market Hours:</p><p>April- October </p><p>8am-3pm Saturday and Sunday</p><p><br></p><p>November -March</p><p>9am-3pm Saturday and Sunday</p><p><br></p><p>We participate in SNAP and Double Up Food Bucks during Farmers&#39; Market hours.</p><p> </p><p>Address - 20 East 5th Street, Kansas City, MO 64106</p><p> </p><p>Phone - 816-842-1271</p><p> </p><p>Website- <a href=""https://www.thecitymarket.org"" target=""_blank"">www.thecitymarket.or</a>g</p>","(39.108731, -94.581955)"
"USDA Beacon Facility Farmers' Market CLOSED","6501 Beacon Drive",,"Raytown","MO","64133","Jackson","Carol Buchanan",,"carol.buchanan@ams.usda.gov","<p>June - September, Thursday 10:00 a.m. - 1:30 p.m.,</p>","<p>We offer products like fruit, vegetables, honey, jellies, jams, and herbs!</p>","<p><span style=""color: rgb(62, 62, 60);"">June - September, Thursday 10:00 a.m. - 1:30 p.m.</span></p>","(39.008477, -94.50651)"
"The 107 St. Farmers' Market","636 East 117 Street",,"Kansas City","MO","64145","Jackson","Suzi Fichman","https://www.facebook.com/the117stfarmersmarket","littlehouseofwellness@gmail.com","<p>The 107 St. Farmers&#39; Market is open year-round with an indoor Winter market, November thru April, on Saturday mornings from 9:30 am until 12 pm.</p><p><br></p><p>We offer two totally different CSA memberships, one has organic ethically raised and produced animal products such as raw milks and cheeses, specialty meats and farm raised free range (the real kind) eggs. the other offers vegetables, grains and at time fruit and nuts. Both are locally grown and zero petroleum on land and in the production of products with the exception of getting them from the farm to the market!</p><p><br></p><p>We have vans and trucks in the city/horses in the country. We also have a couple vendors that are constants as well, one offers handmade paleo treats and the other specializes in integrative nutrition (food as medicine) in the form of whole food plant based organic homemade cheeses and sweets and mineral rich body products. There is a local guy with us who roasts his own coffee beans and sells coffee, and we invite local artists in at random. for example this week a potter will be set up with her wares.</p>","<p>The 107 St. Farmers&#39; Market sells a variety of products, including CSA items, paleo and vegan options, and then the baked goods the Mennonite farmers bring including maple syrup, honey, breads, pies, cookies and so much more!</p>","<p>The 107 St. Farmers&#39; Market is located at 636 East 117 Street Kansas City MO, 64145.</p>","(38.91563, -94.58492)"
