License Number,Licensee Name,DBA Name,License Type,Current Status,Effective Date,Fee Date,Fee Type,Expiration Date,Business Phone,Manager Phone,First Name,Last Name,District,SubDistrict,County,Street Number,Street,City,State,Zip Code,Mailing Address 1,Mailing Address 2,Mailing Address 3,Mailing Address 4,Legal 1,Legal 2,Legal 3,Legal 4,Legal 5,Legal 6,Legal 7,Legal 8,latlng,Missouri Counties,School Districts,Counties
285894,ROSIER FARMS DISTILLING CO. LLC,R/FARM DISTILLING CO.,RBDC,ACT,09/01/2022,,NEW,09/03/2022,6604426312,6604426312,DYLAN,ROSIER,1,00,HOLT,16755,HWY 59,MOUND CITY,MO,644708038,,,,,ALL OF A TEMPORARY CONCESSION STAND AND DESIGNATED CONCESSION AREA IN,"THE YARD DIRECTLY NORTH OF THE DISTILLING BUILDING LOCATED AT, 16755","HWY 59, MOUND CITY, MO",,,,,,,,,
286126,LINCOLN COUNTY FAIR INC,(CINDY S. MALONE),RBDP,ACT,10/13/2022,,NEW,10/19/2022,6362623735,6362623735,CINDY,MALONE,3,00,LINCOLN,#3,FAIRGROUNDS CIRCLE,TROY,MO,63379,LINCOLN COUNTY FAIR INC,(CINDY S. MALONE),PO BOX 317,TROY MO 63379,"ALL OF A TEMPORARY STAND AT #3 FAIRGROUNDS CIRCLE, TROY, MO",,,,,,,,,,,
286094,SOUTHEAST MISSOURI DISTRICT FAIR ASSN,(DARRELL AUFDENBERG),RBDP,ACT,09/04/2022,,NEW,09/10/2022,5733349250,5732706755,DARRELL,AUFDENBERG,4,00,CAPE GIRARDEAU,410,KIWANIS ARENA PARK,CAPE GIRARDEAU,MO,63701,,,,,"ALL OF A TEMPORARY STAND AT 410 KIWANIS DRIVE ARENA PARK,","CAPE GIRARDEAU, MO",,,,,,,,,,
286052,POMODORO PIZZA LLC,POMODORO PIZZA,RBD,ACT,08/15/2022,,NEW,06/30/2023,8167364002,7862537093,ROBERTO,TIMOTEI,1,00,CLAY,103,S STEWARD RD,LIBERTY,MO,64068,,,,,ALL OF A BUILDING AND ATTACHED ENCLOSED PATIO LOCATED AT 103 SOUTH,"STEWARD ROAD, LIBERTY, MO",,,,,,,,,,
286141,"DINGHY LLC, THE","DINGHY, THE",RBDC,OB,08/19/2022,,NEW,08/21/2022,5733655333,5734342527,KULLEN,CARLOCK,2,00,CAMDEN,197,HIDDEN ACRES CT,LAKE OZARK,MO,65049,"DINGHY LLC, THE","DINGHY, THE",PO BOX 1863,LAKE OZARK MO 65049,"ALL OF TEMPORARY STAND #2 LOCATED AT 197 HIDDEN ACRES ROAD,","LAKE OZARK, MISSOURI.",,,,,,,,,,
286388,RICKY STORE LLC,RICKY STORE,OPL,ACT,08/25/2022,,NEW,06/30/2023,6605842076,9135157354,RAHEEL,KHAIR,1,00,LAFAYETTE,10,FAIRGROUND AVE,HIGGINSVILLE,MO,64037,RICKY STORE LLC,RICKY STORE,15594 S WIDMER ST,OLATHE KS 66062,"ALL OF A BUILDING LOCATED AT 10 FAIRGROUND AVENUE, HIGGINSVILLE, MO",,,,,,,,,,,
285952,ST. THOMAS THE APOSTLE ORTHODOX CHURCH,(THOMAS LETCHWORTH,RBDP,ACT,09/08/2022,,NEW,09/14/2022,9133753977,9133753977,THOMAS,LETCHWORTH,5,00,GREENE,4200,S. HOLIDAY,SPRINGFIELD,MO,65810,,,,,"ALL OF A TEMPORARY STAND AT, 4200 S. HOLIDAY AVE., SPRINGFIELD, MO.",(STAND #1),,,,,,,"(37.136807, -93.333978)",93,493,1960
286351,BRANSON RESTAURANTS INC.,FLORENTINA'S ITALIAN RESTAURANT,RBDC,ACT,09/01/2022,,NEW,09/01/2022,4173379882,4173382133,PAUL,BLUTO,5,00,TANEY,2690,GREEN MOUNTAIN DR.,BRANSON,MO,656168870,,,,,"ALL OF A SINGLE TEMPORARY STAND AT THE STONE CASTLE HOTEL IN BRANSON,",MISSOURI.,,,,,,,"(36.634347, -93.26811599999999)",111,510,2217
286182,BASEMENT DWELLER HOLDINGS LLC,417 TAPHOUSE,SBD,ACT,08/18/2022,,NEW,06/30/2023,4172349224,4172349224,ZACHERY,CAMPBELL,5,00,GREENE,431,S JEFFERSON AVE #160,SPRINGFIELD,MO,65806,,,,,,,,,,,,,"(37.2056317, -93.28993899999999)",93,493,1960
286089,CARDETTI HERITAGE LLC,JUST A TASTE,RBDC,ACT,09/24/2022,,NEW,09/24/2022,4175297273,4175297273,ERIC,TAYLOR,5,00,PHELPS,200,N. JEFFERSON,ST. JAMES,MO,655591920,CARDETTI HERITAGE LLC,JUST A TASTE,21681 COUNTY ROAD 3640,ST. JAMES MO 65559-8447,"ALL OF A TEMPORARY STAND LOCATED AT 931 EAST 4TH STREET, JOPLIN, MO",,,,,,,,,,,
286214,"ANTLER ROOM LLC, THE","ANTLER ROOM, THE",RBDC,ACT,09/27/2022,,NEW,09/27/2022,8164567802,8164567802,LESLIE,NEWSAM GOELLNER,1,00,JACKSON,2506,HOLMES ROAD,KANSAS CITY,MO,64108,"ANTLER ROOM LLC, THE","ANTLER ROOM, THE",3145 BROADWAY,KANSAS CITY MO 64111,"ALL OF A TEMPORARY CONCESSION STAND, 2506 HOLMES (REAR PARKING LOT),","KANSAS CITY, MO",,,,,,,"(39.081164, -94.5762196)",43,151,525
285984,"TKC INVESTMENTS, LLC.",MUGSLEYS PUB,RBDC,ACT,08/27/2022,,NEW,08/27/2022,6604254444,6604392219,TAMMY,CARLSON,1,00,HARRISON,1605,FULLER ST,BETHANY,MO,644242060,,,,,ALL OF A TEMPORARY CONCESSION STAND ON CITY OF BETHANY PROPERTY,"LOCATED ON CENTRAL STREET, BETWEEN 15TH STREET AND 16TH STREET,","BETHANY, MO",,,,,,,,,
286197,COLE CAMP JAYCEES INC,(BENJAMIN SCHLESSELMAN),RBDP,ACT,09/05/2022,,NEW,09/11/2022,6605537477,6605537477,BENJAMIN,SCHLESSELMAN,5,00,BENTON,208,E. MAIN ST.,COLE CAMP,MO,65325,COLE CAMP JAYCEES INC,(BENJAMIN SCHLESSELMAN),106 N ASH ST,COLE CAMP MO 65325,"ALL OF A TEMPORARY STAND LOCATED AT 208 E. MAIN ST., COLE CAMP, MO",,,,,,,,,,,
286420,BIG PRAIRIE II INC.,BIG PRAIRIE II,RBDC,ACT,09/17/2022,,NEW,09/17/2022,5734810088,5737031520,DEBBIE,GRIMES,4,00,NEW MADRID,401,N. CALVIN STREET,MATTHEWS,MO,63867,BIG PRAIRIE II INC.,BIG PRAIRIE II,PO BOX 227,MATTHEWS MO 63867-0227,"ALL OF A TEMPORARY STAND FOR AN EVENT AT THE MATTHEWS CITY PARK,","MATTHEWS, MO",,,,,,,,,,
286219,OUTER BELT ENTERTAINMENT LLC,MO COUNTRY,RBDC,ACT,09/09/2022,,NEW,09/10/2022,8162139618,8162139618,AARON,BEATTY,1,00,JACKSON,401,E. SOUTH OUTER BELT RD.,GRAIN VALLEY,MO,64029,OUTER BELT ENTERTAINMENT LLC,MO COUNTRY,401 E. SOUTH OUTER BELT RD,"GRAIN VALLEY, MO 64029","ALL OF A TEMPORARY STAND LOCATED AT 713 SOUTH MAIN STREET (PAVILION),","GRAIN VALLEY, MO",,,,,,,,,,
286067,"RADER HOSPITALITY COMPANY, LLC",MY HOUSE NIGHTCLUB & SPORTS BAR,RBDC,ACT,09/09/2022,,NEW,09/09/2022,5732393131,5732393131,JOHN,RADER,2,00,BOONE,119,S. SEVENTH STREET,COLUMBIA,MO,652014874,"RADER HOSPITALITY COMPANY, LLC",MY HOUSE NIGHTCLUB & SPORTS BAR,6106 IVORY LANE,COLUMBIA  MO  65201-3875,ALL OF A TEMPORARY STAND LOCATED ON LOCUST STREET BETWEEN 6TH AND 7TH,"STREETS, COLUMBIA, MISSOURI.",,,,,,,"(38.9499418, -92.3300247)",40,464,2691
285929,SHIV 625 LLC,LIQUOR EXPRESS,OPL,ACT,08/10/2022,,NEW,06/30/2023,2248489296,2248489296,KEYURBHAI,PATEL,3,00,JEFFERSON,1017,CROSSROADS PL,HIGH RIDGE,MO,63049,SHIV 625 LLC,LIQUOR EXPRESS,1880 LITTLE BRENNAN ROAD,HIGH RIDGE  MO 63049,"ALL OF A ONE STORY BUILDING AT, 1017 CROSSROADS PL., HIGH RIDGE, MO.",,,,,,,,,,,
285957,TERRANOVA SPIRITS LLC,TERRANOVA SPIRITS,LS,ACT,08/10/2022,,NEW,06/30/2023,5105023014,5105023014,JACOB,LUSTIG,7,00,OUT OF STATE,2455,HUNTINGTON DRIVE,FAIRFIELD,CA,945339734,TERRANOVA SPIRITS LLC,TERRANOVA SPIRITS,2125 KINCAID WAY,SACRAMENTO CA  95825-7819,"LOCATION: 2455 HUNTINGTON DRIVE, FAIRFIELD, CA. 94533-9734",,,,,,,,"(38.2781596, -121.9719262)",,,1338
285884,MARTIN TAVERN LLC,THUNDERBIRD KSC TAVERN,RBDR,ACT,08/08/2022,,NEW,06/30/2023,8164599934,6416805056,BRANDY,MARTIN,1,00,CLAY,8122,NE US 69,PLEASANT VALLEY,MO,64068,,,,,"ALL OF A ONE STORY BUILDING, INCLUDING EAST SIDE PAVED AREA AND BACK","PATIO, LOCATED AT 8122 NE US 69, PLEASANT VALLEY, MO.",,,,,,,,,,
286257,ST. LOUIS COUNTY GOVERNMENT,CREVE COEUR PARK SOCCER COMPLEX,5BDW,ACT,08/19/2022,,NEW,06/30/2023,3146157885,6366966883,MICHAEL,HAYES,3,00,ST. LOUIS CO.,2350,CREVE COEUR MILL RD,MARYLAND HEIGHTS,MO,63146,,,,,"ALL OF THE THREE ONE STORY BUILDINGS, TO INCLUDE MULTI-FIELD SOCCER","PARK ON 115 ACRES, 2350 CREVE COEUR MILL ROAD, MARYLAND HEIGHTS, MO",,,,,,,,,,
286021,FIRST CAPITOL LIONS FOUNDATION INC,(CARLA FOUST),RBDP,ACT,09/20/2022,,NEW,09/26/2022,3145816871,6369470039,CARLA,FOUST,3,00,ST. CHARLES,520,NORTH BENTON ST.,ST CHARLES,MO,63301,,,,,"ALL OF TEMPORARY BOOTH 14 AT 300 SOUTH RIVERSIDE DRIVE, ST CHARLES, MO",,,,,,,,,,,
286356,VIKING USA LLC,VIKING USA LLC,RBDB,ACT,08/24/2022,,NEW,06/30/2023,5736357166,5736357166,LORENE,WILLIAMS,3,00,ST. LOUIS CITY,50,S. LEONOR K. SULLIVAN BLVD.,ST. LOUIS,MO,63102,VIKING USA LLC,VIKING USA LLC,PO BOX 456,JEFFERSON CITY MO 65102,"ALL OF A VESSEL KNOWN AS VIKING MISSISSIPPI, 50 S. LEONOR K. SULLIVAN","BLVD., ST. LOUIS, MO.",,,,,,,,,,
286274,STRANGE DAYS BREWING CO LLC,STRANGE DAYS BREWING CO,RBDC,ACT,09/17/2022,,NEW,09/17/2022,8164695321,8162824333,GARY,BEIER,1,00,JACKSON,316,OAK ST,KANSAS CITY,MO,641061119,,,,,"ALL OF A TEMPORARY STAND AT THE CITY RIVER MARKET, 20 E. 5TH STREET,","KANSAS CITY, MO.",,,,,,,"(39.1100789, -94.5799622)",43,151,525
286044,LA AZOTEA LOUNGE LLC,LA AZOTEA LOUNGE,RBDC,OB,08/13/2022,,NEW,08/13/2022,5736031656,2173160004,APRIL,AZOTEA,2,00,MARION,323,NORTH MAIN ST.,HANNIBAL,MO,63401,,,,,"ALL OF A TEMPORARY STAND IN THE CITY-OWNED PARKING LOT, NEXT TO","323 NORTH MAIN STREET, HANNIBAL, MO",,,,,,,"(39.7114485, -91.3570462)",24,477,2122
285989,ST. NICHOLAS GREEK ORTHODOX CHURCH,(HELEN CAREY),RBDP,ACT,08/31/2022,,NEW,09/06/2022,3143616924,6364585173,HELEN,CAREY,3,00,ST. LOUIS CITY,4967,FOREST PARK AVE,ST. LOUIS,MO,63108,,,,,"ALL OF A TEMPORARY STAND AT 4967 FOREST PARK AVENUE, ST. LOUIS, MO",,,,,,,,,,,
286153,KIMCHEESE LLC,KIMCHEESE,RBD,ACT,08/17/2022,,NEW,06/30/2023,3145694123,3018145090,TONG,MOON,3,00,ST. LOUIS CO.,10441,OLIVE BLVD,CREVE COEUR,MO,63141,,,,,"ALL OF A BUILDING SPACE AT 10441 OLIVE BOULEVARD, CREVE COEUR, MO",,,,,,,,"(38.674089, -90.41000199999999)",51,217,2210
286415,5 STAR MARKET N MORE INC,5 STAR MARKET & MORE,OPL,ACT,08/25/2022,,NEW,06/30/2023,3144846687,3147490836,YASMIN,SALMAN,3,00,ST. LOUIS CO.,8933,NATURAL BRIDGE RD,ST. LOUIS,MO,63121,,,,,"ALL OF A BUILDING AT 8933-8935 NATURAL BRIDGE ROAD, ST. LOUIS, MO",,,,,,,,,,,
286225,ALBONEE COUNTRY INN & VINEYARDS LLC,ALBONEE COUNTRY INN & VINEYARDS,5BWC,ACT,09/10/2022,,NEW,09/10/2022,8162202820,8162202820,ALLEN,RENNER,1,00,JACKSON,2200,CRENSHAW RD.,INDEPENDENCE,MO,640573005,,,,,"ALL OF A TEMPORARY CONCESSION STAND AND DESIGNATED CONCESSION AREA, TO","SELL MISSOURI WINES ONLY, AT THE BINGHAM-WAGGONER ESTATE, 313 WEST","PACIFIC AVENUE, INDEPENDENCE, MO",,,,,,"(39.077112, -94.312938)",43,157,525
285889,ST. JOSEPH DOWNTOWN ASSOCIATION,(KIM R. JENNINGS),RBDP,ACT,09/07/2022,,NEW,09/13/2022,8162596852,8162949074,KIM,JENNINGS,1,00,BUCHANAN,713,EDMOND ST.,ST. JOSEPH,MO,64501,ST. JOSEPH DOWNTOWN ASSOCIATION,(KIM R. JENNINGS),PO BOX 2016,ST. JOSEPH MO 64502,ALL OF A TEMPORARY CONCESSION STAND AND DESIGNATED CONCESSION AREA AT,"COLEMAN HAWKINS PARK/FELIX STREET SQUARE, 7TH & FELIX, ST. JOSEPH, MO.",,,,,,,,,,
286121,FRIENDS OF BELLEFONTAINE CEMETERY,(JOSEPH SHIELDS),RBDP,ACT,09/15/2022,,NEW,09/21/2022,3143810750,6362845500,JOSEPH,SHIELDS,3,00,ST. LOUIS CITY,4947,W FLORISSANT AVE,ST. LOUIS,MO,63115,,,,,"ALL OF A TEMPORARY STAND AT 4947 WEST FLORISSANT AVENUE, ST. LOUIS, MO",,,,,,,,,,,
286373,SCHOCKS PUB COMPANY INC.,SCHOCKS PUB COMPANY,RBDC,ACT,10/07/2022,,NEW,10/07/2022,5735871404,5735871404,PAUL,SCHOCK,4,00,SCOTT,116,E HICKORY,SCOTT CITY,MO,63780,,,,,ALL OF A TEMPORARY STAND ON THE PROPERTY KNOWN AS POPLAR BLUFF,"MOTORSPORTS PARK, 1989 SPEEDWAY DR., POPLAR BLUFF, MO.",,,,,,,,,,
286312,CITY OF OSAGE BEACH,CITY OF OSAGE BEACH,5BWC,ACT,10/08/2022,,NEW,10/08/2022,5733022000,5732801174,JEANA,WOODS,2,00,CAMDEN,950,HATCHERY ROAD,OSAGE BEACH,MO,65065,CITY OF OSAGE BEACH,CITY OF OSAGE BEACH,1000 CITY PARKWAY,OSAGE BEACH MO 65065-3058,ALL OF A TEMPORARY STAND LOCATED ON THE PARKING LOT BELOW THE POND AT,"950 HATCHERY ROAD, OSAGE BEACH, MISSOURI.",,,,,,,,,,
286251,UNIVERSITY OF MISSOURI ALUMNI ASSOC.,(MATTHEW T. TOLLERTON),RBDP,ACT,08/23/2022,,NEW,08/29/2022,5736451980,5736451980,MATTHEW,TOLLERTON,2,00,BOONE,704,CONLEY AVE,COLUMBIA,MO,65211,UNIVERSITY OF MISSOURI ALUMNI ASSOC.,(MATTHEW T. TOLLERTON),205 HARWOOD ST,HOLTS SUMMIT MO 65043,"ALL OF A TEMPORARY STAND AT MEMORIAL PARK PAVILION, 111 MEMORIAL PARK","DRIVE, JEFFERSON CITY, MO",,,,,,,,,,
286283,MAW MAWS CUPBOARD LLC,MAW MAW'S CUPBOARD,RBDC,ACT,09/24/2022,,NEW,09/24/2022,6362352180,6365786438,RONALD,MCBRIDE,2,00,WARREN,202,E MAIN ST,WARRENTON,MO,633832006,MAW MAWS CUPBOARD LLC,MAW MAW'S CUPBOARD,202 E BOONESLICK RD,"WARRENTON, MO 63383",ALL OF A TEMPORARY STAND KNOWN AS STAND 1 LOCATED AT BOONESLICK RD.,"BETWEEN TROY RD. AND MORGAN ST. WARRENTON, MO.",,,,,,,,,,
286341,COLOR ME RAD LLC,COLOR ME RAD-WEBB CITY,COL,ACT,08/24/2022,,NEW,06/30/2023,4173175805,6207045733,KRISTEN,FECKE,5,00,JASPER,2501,"N RANGE LINE RD STE 4,5 AND 6",JOPLIN,MO,64801,COLOR ME RAD LLC,COLOR ME RAD-WEBB CITY,PO BOX 34444,JOPLIN  MO 64801,"ALL OF A BUILDING LOCATED AT, 2501 N. RANGE LINE RD. STE. 4,5 AND 6","JOPLIN, MO.",,,,,,,,,,
286246,DURST & DENT INC.,SHAMROCKS PUB N GRILL,RBDC,ACT,09/24/2022,,NEW,09/24/2022,6363322220,6364433291,KELLY,DENT,3,00,ST. CHARLES,7337,MEXICO RD,ST. PETERS,MO,633761306,DURST & DENT INC.,SHAMROCKS PUB N GRILL,2247 FLINT HILL DRIVE,WENTZVILLE  MO  63385,"ALL OF A TEMPORARY STAND IN THE PARKING LOT AT 7337 MEXICO ROAD,","ST. PETERS, MO",,,,,,,,,,
286116,FRIENDS OF BELLEFONTAINE CEMETERY,(JOSEPH SHIELDS),RBDP,ACT,09/15/2022,,NEW,09/21/2022,3143810750,6362845500,JOSEPH,SHIELDS,3,00,ST. LOUIS CITY,4947,W FLORISSANT AVE,ST. LOUIS,MO,63115,,,,,"ALL OF A TEMPORARY STAND AT 4947 WEST FLORISSANT AVENUE, ST. LOUIS, MO",,,,,,,,,,,
286077,HORTON HOLDINGS LLC,BAYLEE JO'S BBQ,RBDC,ACT,09/16/2022,,NEW,09/17/2022,5735462100,5733300500,JEREMY,HORTON,4,00,IRON,1315,MO 21,IRONTON,MO,63650,HORTON HOLDINGS LLC,BAYLEE JO'S BBQ,407 POTOSI STREET,FARMINGTON MO 63640,"ALL OF A TEMPORARY STAND LOCATED AT DOWNTOWN FARMINGTON, NEAR 110 WEST","COLUMBIA, FARMINGTON, MO",,,,,,,,,,
286016,FIRST CAPITOL LIONS FOUNDATION INC,(CARLA FOUST),RBDP,ACT,09/20/2022,,NEW,09/26/2022,3145816871,6369470039,CARLA,FOUST,3,00,ST. CHARLES,520,NORTH BENTON ST.,ST CHARLES,MO,63301,,,,,"ALL OF TEMPORARY BOOTH 9 AT 300 SOUTH RIVERSIDE DRIVE, ST CHARLES, MO",,,,,,,,,,,
286309,TR ENTERTAINMENT LLC,TR ENTERTAINMENT,RBDC,OB,08/26/2022,,NEW,08/26/2022,3145680191,3146785925,TIFFANY,RION,2,00,FRANKLIN,560,EAST 5TH STREET,WASHINGTON,MO,63090,TR ENTERTAINMENT LLC,TR ENTERTAINMENT,PO BOX 1267,MARTHASVILLE MO 63357,"ALL OF A TEMPORARY STAND LOCATED AT 440 NORTH 4TH STREET, SUITE 170,","ST. LOUIS, MISSOURI.",,,,,,,,,,
286368,SCHOCKS PUB COMPANY INC.,SCHOCKS PUB COMPANY,RBDC,ACT,09/02/2022,,NEW,09/02/2022,5735871404,5735871404,PAUL,SCHOCK,4,00,SCOTT,116,E HICKORY,SCOTT CITY,MO,63780,,,,,ALL OF A TEMPORARY STAND ON THE PROPERTY KNOWN AS POPLAR BLUFF,"MOTORSPORTS PARK, 1989 SPEEDWAY DR., POPLAR BLUFF, MO.",,,,,,,,,,
286109,KAF LLC,KRANZBERG ARTS CENTER,RDC1,ACT,08/16/2022,,NEW,06/30/2023,3147533539,3147533539,CHRISTOPHER,HANSEN,3,00,ST. LOUIS CITY,501-19,N. GRAND,ST. LOUIS,MO,63103,KAF LLC,KRANZBERG ARTS CENTER,"3224 LOCUST ST., #302",ST. LOUIS MO 63103,,,,,,,,,"(38.635726, -90.2345409)",54,200,2223
286440,TUBBYS THREE LLC,TUBBYS GRUB AND PUB,RBDR,ACT,08/26/2022,,NEW,06/30/2023,5739853955,5737956090,DEVON,SCHMOHE,2,00,RALLS,406,S. MAIN ST.,NEW LONDON,MO,63459,,,,,"ALL OF A BUILDING LOCATED AT, 406 S. MAIN STREET, NEW LONDON, MO.",***SPECIAL CONDITIONS*** THE ISSUANCE OF THIS LICENSE IS CONTINGENT,UPON (1)THE LICENSED LIMITED LIABILITY COMPANY HAVING AT ALL TIMES AT,"LEAST ONE (1) MEMBER WHO IS TWENTY-ONE (21) YEARS OF AGE OR OLDER, AND","(2) OWNER HAILIE CARTER MAY NOT HANDLE ALCOHOL, EXCEPT AS PERMITTED BY","RSMO 311.300, UNTIL ATTAINING TWENTY-ONE (21) YEARS OF AGE. ***NON-",COMPLIANCE WITH THESE CONDITIONS WILL BE GROUNDS FOR REVOCATION OF THE,LICENSE.,,,,
285948,ABOU BEN ADHEM SHRINERS,(CHARLES NATHAN),RBDP,OB,08/10/2022,,NEW,08/16/2022,4176316714,4176316714,CHARLES,NATHAN,5,00,GREENE,601,E. SAINT LOUIS STREET,SPRINGFIELD,MO,65806,,,,,ALL OF A TEMPORARY STAND AT THE PARKING LOT JEFFERSON AND SAINT LOUIS,"STREET, SPRINGFIELD, MO. (STAND #1)",,,,,,,,,,
286405,IRON KETTLE BREWING LLC,IRON KETTLE BREWING,RBDC,ACT,09/15/2022,,NEW,09/15/2022,8169359004,8169359004,JASON,FENSTERMAKER,1,00,JACKSON,508,N. MAIN ST.,GRAIN VALLEY,MO,640299701,IRON KETTLE BREWING LLC,IRON KETTLE BREWING,7604 S. HARDSAW RD.,"OAK GROVE, MO 64075-7238",ALL OF A TEMPORARY STAND LOCATED AT THE INTERSECTION OF 18TH STREET,"AND MAIN STREET, HIGGINSVILLE, MO",,,,,,,,,,
286193,BEARD ENGINE BREWING COMPANY LLC,BEARD ENGINE BREWING COMPANY,RBDC,ACT,09/24/2022,,NEW,09/24/2022,4174834111,4174834111,TIFFANY,ARTINGER,5,00,JASPER,208,N MAIN ST,ALBA,MO,64830,BEARD ENGINE BREWING COMPANY LLC,BEARD ENGINE BREWING COMPANY,PO BOX 252,ALBA  MO  64830,"ALL OF A TEMPORARY STAND LOCATED AT CENTER CREEK PARK, 201 VALLEY","LANE, CARL JUNCTION, MO",,,,,,,,,,
285980,DIZZY BLENDER LLC,DIZZY BLENDER,5BWC,ACT,08/27/2022,,NEW,08/28/2022,8166943633,8166943633,KAYLIE,BAKER,1,00,CASS,423,MAIN ST.,BELTON,MO,64012,DIZZY BLENDER LLC,DIZZY BLENDER,7208 RYMEG STREET,"BELTON, MO. 64012","ALL OF A TEMPORARY CONCESSION STAND, 423 MAIN STREET, BELTON, MO",,,,,,,,,,,
286178,CONVENIENCE GROCERY GROUP 6401 LLC,EXPRESS STOP SMITHVILLE,OPT,ACT,08/17/2022,,NEW,06/30/2023,8168121080,8162236753,RICHARD,BRYANT,1,00,CLAY,124,N US HWY 169,SMITHVILLE,MO,64089,CONVENIENCE GROCERY GROUP 6401 LLC,EXPRESS STOP SMITHVILLE,1111 MAIN ST #750,KANSAS CITY MO 64105,,,,,,,,,,,,
286148,"OUTPOST BAR & GRILL LLC, THE","OUTPOST BAR & GRILL, THE",RBDC,ACT,08/27/2022,,NEW,08/27/2022,5735849861,5733013538,CARMEN,MARSCH,2,00,COLE,9705,LOOKOUT TRAIL,CENTERTOWN,MO,65023,,,,,"ALL OF A TEMPORARY STAND LOCATED AT THE MONITEAU COUNTY FAIRGROUNDS,","610 EAST SOUTH STREET, CALIFORNIA, MISSOURI.",,,,,,,,,,
285961,DELVO JONATHAN P,ECHO CELLARS,WDS,ACT,08/10/2022,,NEW,06/30/2023,5095487638,,,,7,00,OUT OF STATE,8077,GREEN RD,PESHASTIN,WA,988470000,DELVO JONATHAN P,ECHO CELLARS,939 FRONT ST.,LEAVENWORTH WA 98826-0000,"LOCATION: 8077 GREEN RD., PESHASTIN, WA 98847-0000",,,,,,,,,,,
286383,OUR LADY OF THE SNOWS CATHOLIC CHURCH,(RUSSELL J. KEMPKER),RBDP,ACT,09/02/2022,,NEW,09/08/2022,5734983820,5738216470,RUSSELL,KEMPKER,2,00,MILLER,272,HIGHWAY H,EUGENE,MO,65032,,,,,ALL OF A TEMPORARY STAND KNOWN AS STAND 2 LOCATED ON THE GROUNDS OF,"OUR LADY OF THE SNOWS CATHOLIC CHURCH, EUGENE, MO.",,,,,,,,,,
285933,TAQUERIA GUADALAJARA LLC,GUADALAJARA MEXICAN GRILL,RBDT,ACT,08/10/2022,,NEW,11/07/2022,4173177768,4173177768,JOSE DEJESUS,RAMIREZ RIZO,5,00,JASPER,6039,N. MAIN STREET RD.,WEBB CITY,MO,64870,TAQUERIA GUADALAJARA LLC,GUADALAJARA MEXICAN GRILL,2202 S. MOFFET AVE.,JOPLIN MO 64804,"ALL OF A BUILDING LOCATED AT, 6039 N. MAIN STREET RD. WEBB CITY, MO.",,,,,,,,,,,
286400,MOD GALLERY AND SPACE LLC,MOD GALLERY AND SPACE,RBDC,ACT,09/04/2022,,NEW,09/05/2022,9135302897,9135302897,BRIAN,OUSLEY,1,00,JACKSON,1809,MCGEE ST,KANSAS CITY,MO,64108,,,,,"ALL OF THE REAR ALLEYWAY AND 7 PARKING SPACES, 1809 MCGEE STREET,","KANSAS CITY, MO",,,,,,,,,,
286210,BISHOP LEBLOND COUNCIL 5067 K OF C,(STEVE F. CULVER),RBDP,ACT,09/07/2022,,NEW,09/13/2022,8162320321,8163871760,STEVE,CULVER,1,00,BUCHANAN,1205,N 49TH TERR,SAINT JOSEPH,MO,64506,BISHOP LEBLOND COUNCIL 5067 K OF C,(STEVE F. CULVER),13460 STATE RT 6,EASTON MO 64443,ALL OF A TEMPORARY CONCESSION STAND AND DESIGNATED CONCESSION AREA IN,"THE TOP LEVEL OF THE DOWNTOWN PARKING GARAGE AT 801 FELIX STREET,","ST. JOSEPH, MO",,,,,,,,,
286289,FELICIAS RESTAURANT & ENTERTAINMENT LLC,FELICIAS RESTAURANT & ENTERTAINMENT,RBDC,ACT,09/03/2022,,NEW,09/03/2022,6602630009,6602630109,FELICIA,BUCKNER,2,00,RANDOLPH,1461,RT JJ,MOBERLY,MO,652704700,,,,,"ALL OF A TEMPORARY STAND LOCATED AT THE MOBERLY MUNICIPAL AUDITORIUM,","201 WEST ROLLINS STREET, MOBERLY, MISSOURI.",,,,,,,,,,
285901,"SVW, LLC",SERENITY VALLEY WINERY,RBDC,ACT,09/03/2022,,NEW,09/03/2022,5736426958,5736426958,REGINA,RUPPERT,2,00,CALLAWAY,1888,COUNTY RD 342,FULTON,MO,65251,,,,,"ALL OF A TEMPORARY STAND LOCATED AT FARRINGTON PARK, 116 SOUTH COUNTY","LINE ROAD, WINDSOR, MISSOURI.",,,,,,,,,,
286120,FRIENDS OF BELLEFONTAINE CEMETERY,(JOSEPH SHIELDS),RBDP,ACT,09/15/2022,,NEW,09/21/2022,3143810750,6362845500,JOSEPH,SHIELDS,3,00,ST. LOUIS CITY,4947,W FLORISSANT AVE,ST. LOUIS,MO,63115,,,,,"ALL OF A TEMPORARY STAND AT 4947 WEST FLORISSANT AVENUE, ST. LOUIS, MO",,,,,,,,,,,
286261,MOUNTAIN PEAK VINEYARDS LLC,ACUMEN,22S,ACT,08/19/2022,,NEW,06/30/2023,7075288500,9739065408,HUA,YUAN,7,00,OUT OF STATE,5330,SILVERADO TRAIL,NAPA,CA,945589410,MOUNTAIN PEAK VINEYARDS LLC,ACUMEN,PO BOX 1124,WINDSOR CA 95492-1124,"LOCATION: 5330 SILVERADO TRAIL, NAPA, CA 94558-9410",,,,,,,,"(38.387201, -122.31354)",,,1172
