"number","dorregionnumber","type","name","address1","address2","city","state","zipcode","located_in","county","phone","fax","size","email","agent","officemanager","contractmanager","daysopen","daysclosed","holidaysclosed","additionaldaysclosed","remarks","latlng","twitter_url","facebook_url","textingphonenumber","managercontactnumber","managercontactnumber2","othercontactinfo","additional_license_office_info"
"153","10","1MV","SAINTE GENEVIEVE","753 STE. GENEVIEVE DR",,"STE GENEVIEVE","MO","63670-0000","Attention: this office is currently without internet.","Ste. Genevieve","(573) 883-2344","(573) 880-5062","1","SAINTEGENEVIEVEAGENTOFFICE@DOR.MO.GOV","STE. GENEVIEVE CHAMBER OF COMMERCE","KARA GRASS",,"Monday - Friday - 8:30 to 5:00, Last Saturday - 9:00 to 12:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/13/2022 (at 12:00 PM ),  5/28/22,  8/19/2022,  11/25/22,  11/26/22,  12/23/2022,    12/24/22,  12/31/2022",,"
,  
(37.968058, -90.049637)",,,,,,"Website: www.stegenchamber.orgPublic E-Mail: sglicenseoffice@gmail.com",
"238","0","1MV","1 MV Renew Only","McCarty Street",,"Jefferson City","MO","65101",,"Cole","(573) 751-1957","() -",,"Karen.Dudenhoeffer@dor.mo.gov","State Operated",,,"Monday - Friday - 8:00 to 4:30",,,,,"
,  
(38.561764, -92.1454175)",,,,,,,"Over the phone motor vehicle registrations only."
"107","10","1MV","STEELVILLE","207 W MAIN ST",,"STEELVILLE","MO","65565-0000","This office will be open until 6:00 PM on 8/25/22, 8/30/22, and 8/31/22. This office will have a lunch hour from 1:00 - 1:30 PM and remain open until 5:30 PM on 8/26/22 and 8/29/22. The office will be open during the lunch hour of 12:30 - 1:30 PM on 9/1/2","Crawford","(573) 775-3828","(573) 775-2838","1","STEELVILLEAGENTOFFICE@DOR.MO.GOV","CYNTHIA R. CRAWFORD","KAYLA GLORE",,"Monday - Friday - 9:00 to 5:00","Monday - Friday from 12:30 to  1:30","Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/15/22,  7/5/22,  8/24/2022,  9/16/2022,  11/25/22,  12/23/22","Open Saturdays by appointment only.","
,  
(37.9680699, -91.3552082)",,"https://www.facebook.com/Steelville-License-Office-267861166730656/","(573) 854-1798",,,"Public E-mail Address: SteelvilleAgentOffice@dor.mo.gov","Ways to contact: Email or ""Contact Us"" link on the internet, Social Media, and Texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Other services and initiatives: Motor vehicle transaction drop-off service."
"109","13","1MV","VAN BUREN","12 MAIN ST",,"VAN BUREN","MO","63965-0000",,"Carter","(573) 323-1255","(573) 323-1256","1","VANBURENAGENTOFFICE@DOR.MO.GOV","SHERRY CRIDER","SHERRY CRIDER",,"Tuesday - Friday - 8:30 to 4:00","Tuesday - Friday from 12:30 to 1:30","Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/11/2022 (at 1:00 PM ),    4/13/2022,    5/11/2022,    5/27/22,    7/15/2022,    9/13/22,   9/14/2022,  09/15/22,  09/16/22,  09/17/22,  09/19/22,  09/20/22,  09/21/22,  09/22/22,  9/23/2022,  11/25/22",,"
,  
(36.994608, -91.014902)",,,,,,,"Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area."
"136","3","1MV","BLUE SPRINGS","2402 SW STATE ROUTE 7",,"BLUE SPRINGS","MO","64014-3710","PLAZA CENTER PALACE","Jackson","(816) 228-0128","(816) 463-9462","3","BLUESPRINGSAGENTOFFICE@DOR.MO.GOV","BELLE HART SCHMIDT, LLC","Rebekah Brooks",,"Monday - Friday - 9:00 to 5:00, Saturday - 9:00 to 1:30,   - : to :,   - : to :",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21),New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22, 7/2/22, 11/25/22, 11/26/22, 12/23/22, 12/24/22",,"
,  
(38.994793, -94.273176)","www.twitter.com/bluesp_license","https://www.facebook.com/bluespringsmolicense/","(704) 222-6880",,,"Public E-mail Address: bluesprings@molicense.comContractor's Website: www.molicense.com","Ability to schedule appointments from an automated wait system. Office will have a greeter to ensure customers has proper documents, Motor Vehicle transaction drop –off service for busy times. Ways to contact office: Public E-mail, Facebook, Twitter and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line. Customer Satisfaction Initiatives: completed comment cards will be used in drawing. Other Services and Initiatives: Play area will be available within the waiting area for customer’s children."
"005","3","1MV","CARROLLTON","1 SOUTH MAIN STREET",,"CARROLLTON","MO","64633-2158",,"Carroll","(660) 542-2889","(660) 542-3489","1","CARROLLTONAGENTOFFICE@DOR.MO.GOV","CARROLLTON CHAMBER LICENSE BUREAU, INC","CHRISTINE SMITH",,"Monday - Friday - 8:00 to 4:00, Last business day of the month - 8:00 to 5:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/15/22, 11/25/22, 12/23/22",,"
,  
(39.35848, -93.496013)",,,,,,,"Special Services for the elderly or disabled: Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area."
"084","12","1MV","BRANSON","1447C STATE HIGHWAY 248",,"BRANSON","MO","65616-0000","CEDAR RIDGE PLAZA","Taney","(417) 334-2496","(417) 339-4260","2","BRANSONAGENTOFFICE@DOR.MO.GOV","KOESTER & KOESTER","JEAN BLAND",,"Monday - Friday - 8:00 to 5:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/18/2022, 4/19/2022 (open at 12:00 PM ), 11/25/22, 12/23/22",,"
,  
(36.662774, -93.2405969)","https://twitter.com/koestersdmv","www.facebook.com/koestersdmv","(573) 470-5149",,,"www.koestersdmv.com/bransonwww.koestersdmv.com","Ability to join virtual lines from your computer or mobile device and receive wait time updates. Ways to contact office: Email or ""Contact Us"" link on the Internet, Facebook, Twitter and Texting (Information listed below). Services for the Elderly or Disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process Transactions in the customer waiting area, Direct customers to front of the line, Wheelchair availability. Customer Satisfaction Initiatives: Completed Comment Cards will be used in drawing. Other Services: Motor Vehicle transaction drop-off service, Free WiFi."
"095","10","1MV","ARCADIA VALLEY","203 W MAPLE ST",,"PILOT KNOB","MO","63663-0000","Formerly known as the Ironton License Office","Iron","(573) 546-3204","(573) 546-0799","1","ArcadiaValleyLicenseOffice@dor.mo.gov","AMANDA SHIPMAN AGENCY","RALPH BROMME",,"Monday - Friday - 8:30 to 4:30","Monday - Friday from 11:30 to 12:30","Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Independence Day (07/04/22), Labor Day (09/05/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/13/2022 (at 12:30 PM ),  9/19/2022, 09/20/22, 09/21/22, 09/22/22, 09/23/22, 09/24/22,  9/26/2022 (open at 8:30 AM ),  11/25/22,  12/23/22",,"
,  
(37.620728, -90.641694)",,,,,,,"Other services and initiatives: Office will have a greeter to ensure customers has proper documents. Motor vehicle renewal only line, Motor vehicle drop-off service,Ways to contact office: Email, Social Media, and Texting. Special Services for the elderly and disabled: curb-side service, special appointments available, assist with changing or replacing license plates and/or tabs, assist in and out of the office and assist with transactions in the waiting area instead of at the counter."
"154","8","1MV","SOUTH COUNTY","111 CONCORD PLAZA SHOPPING CENTER",,"ST LOUIS","MO","63128-0000",,"St. Louis County","(314) 843-5223","(314) 843-8920","3","SOUTHCOUNTYAGENTOFFICE@DOR.MO.GOV","BELLE HART SCHMIDT, LLC","ELIZABETH SCHMIDT",,"Monday - Friday - 9:00 to 5:00, Saturday - 09:00 to 1:00,   - : to :",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/25/2022 (at 4:00 PM ),  5/28/22,  6/13/2022 (at 2:00 PM ),        7/2/22,  7/23/2022,  11/25/22,  11/26/22,  12/23/22,  12/24/22",,"
,  
(38.524325, -90.362496)",,"https://www.facebook.com/southcountymolicense/","(314) 939-0420",,,"Public E-mail Address: southcounty@molicense.comContractor's Website: www.molicense.com","Office will have a greeter to ensure customers has proper documents, Motor Vehicle transaction drop –off service for busy times. Ways to contact office: Public E-mail, Facebook, and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line. Customer Satisfaction Initiatives: completed comment cards will be used in drawing."
"158","11","1MV","MOUNT VERNON","1 COURTHOUSE SQUARE FL #2",,"MT VERNON","MO","65712-0000","OLD COURTHOUSE","Lawrence","(417) 466-4087","(417) 466-2041","1","MOUNTVERNONAGENTOFFICE@DOR.MO.GOV","MOUNT VERNON AREA COMMUNITY FOUNDATION","KIMBERLY GREENLEE",,"Monday - Friday - 8:00 to 4:00",,"President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","6/17/2022,   06/18/22,   06/20/22,   06/21/22,   7/8/2022 (at 12:00 PM until 1:00 PM ),   7/8/2022 (open at 1:00 PM ),  8/25/2022 (at 2:00 PM ),   10/6/22 (p.m. only),   10/7/22,   11/25/22",,"
,  
(37.1036665, -93.8185401)",,"https://www.facebook.com/Mountvernonlicenseoffice",,,,"Website: https://www.cfozarks.org/affiliates/mount-vernon-areaE-Mail: mtvernon.license@gmail.com","Attention: This office is currently without internet and phones."
"069","11","1MV","CASSVILLE","700 MAIN ST SUITE 1",,"CASSVILLE","MO","65625-1466","COURTHOUSE","Barry","(417) 847-3471","(417) 847-4265","2","CASSVILLEAGENTOFFICE@DOR.MO.GOV","ANGELIA WALKER","ANGELIA WALKER",,"Monday - Friday - 8:00 to 4:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/31/22, 10/11/22, 10/12/22, 11/23/22",,"
,  
(36.748499, -93.9040997)",,,,,,,
"037","9","1MV","HANNIBAL","21 NORTHPORT PLAZA",,"HANNIBAL","MO","63401-0000",,"Marion","(573) 719-3108","(573) 719-3128","2","HANNIBALAGENTOFFICE@DOR.MO.GOV","WELCH DEVELOPMENT LLC","SHAWNEE CHOU",,"Monday  - Friday - 8:00 to 5:00, Last Saturday - 9:00 to 12:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/2022,   11/25/22,   11/26/2022,  12/31/2022",,"
,  
(39.731029, -91.395736)",,"https://www.facebook.com/Hannibal-License-Office-622084201613109/","(573) 240-0363",,,"Public E-Mail: Hannibal@licenseoffice.netWebsite: www.licenseoffice.net/hannibal-license-office","Ability to join virtual lines and schedule appointments from your computer or mobile device. Ways to contact office: Email or ""Contact Us"" link on the internet, Facebook, and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line, wheelchair availability. Motor Vehicle transaction drop-off service for busy times. Free Wi-Fi."
"024","3","1MV","WARRENSBURG","1034 S MAGUIRE SUITE A",,"WARRENSBURG","MO","64093-0000",,"Johnson","(660) 747-3500","(660) 747-5070","3","WARRENSBURGAGENTOFFICE@DOR.MO.GOV","LICENSE OFFICE SERVICES, LLC","RHONDA LEE",,"Monday - Friday - 7:30 to 5:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/3/2022 (at 10:30 AM ), 3/10/2022, 3/11/2022, 3/18/2022 (at 12:15 PM ), 3/24/2022 (at 3:00 PM ), 11/23/22, 11/25/22, 12/23/22",,"
,  
(38.7484807, -93.7372385)",,"WWW.FACEBOOK.COM/WARRENSBURG-LICENSE-OFFICE-610375835777187","(660) 357-0007",,,"Public E-mail Address: WARRENSBURGOFFICE.LOS@GMAIL.COMContractor's Website: WWW.LOSLLC.COM","Other Services and Initiatives: Motor Vehicle transaction drop –off service for busy times and Motor Vehicle Renewal Only Line. Ways to contact office: Public E-mail, Social Media and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Customer Satisfaction Initiatives: completed comment cards will be used in drawing. Free Wi-Fi."
"086","14","1MV","DEXTER","119 VINE ST",,"DEXTER","MO","63841-0000",,"Stoddard","(573) 624-8808","(573) 624-8724","2","DEXTERAGENTOFFICE@DOR.MO.GOV","STODDARD COUNTY LICENSE OFFICE","RAY ROWLAND",,"Monday - Friday - 8:30 to 4:30, Last three days of the month - 8:30 to 5:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/30/2022 (at 3:15 PM ), 6/2/2022 (at 11:00 AM until 1:00 PM ), 11/25/22, 12/23/22",,"
,  
(36.791655, -89.955942)",,,,,,,"Services for the Elderly or Disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process Transactions in the customer waiting area, Direct customers to front of the line, Wheelchair availability. Other Services: Motor Vehicle transaction drop-off service."
"176","4","1MV","BELTON","325 MAIN STREET",,"BELTON","MO","64012-0000",,"Cass","(816) 331-9400","(816) 331-0452","3","BELTONAGENTOFFICE@DOR.MO.GOV","DOWNTOWN BELTON MAIN STREET, INC","SHIRLEY TURNER",,"Monday - Friday - 8:00 to 5:00, Last Saturday - 8:00 to 12:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21),New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/10/2022,  3/11/2022 (at 8:00 AM until 10:00 AM ), 5/28/22,          7/1/2022, 11/25/22, 11/26/22, 12/31/22",,"
,  
(38.8123006, -94.532927)",,"https://www.facebook.com/belton-license_office-1264142763600500/","(816) 666-7106",,,"Website: www.beltonlicenseoffice.comPublic E-mail Address: beltonlicenseoffice@yahoo.com","Ability to join virtual lines and schedule appointments from your computer or mobile device. Ways to contact office: Email or ""Contact Us"" link on the internet, Facebook, texting (information listed below). Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line, wheelchair availability, handicap accessible Motor Vehicle desk. Customer Satisfaction Initiatives: completed Comment Cards will be used in drawing. Other services: Free WiFi."
