"license_number","licensee_name","dba_name","license_type","district","sub_district","county","street_number","street_name","city","state","zip_code","last_name","first_name","business_phone","renewal_date","latlng"
"235350","BAMBINOS CAFE LLC","BAMBINOS CAFE","5SBD","5","00","039","1141","E. DELMAR STREET","SPRINGFIELD","MO","658071534","FAUCETT","MARY",,"04/27/2022","
,  
(37.1948287, -93.277744)"
"250546","GIER OIL COMPANY INC","SPUR EAGLE STOP","OPL","5","00","113","1308","SPUR DR","MARSHFIELD","MO","65706","GIER","ANTHONY",,"04/26/2022",
"190769","GIER OIL COMPANY, INC.","I-70 EAGLE STOP","OPL","2","00","010","1704","NORTH PROVIDENCE","COLUMBIA","MO","65201","GIER","ANTHONY",,"04/26/2022",
"259443","WORTMAN-FORTNER LLC","QUIKORNER","SBD","2","00","036","40","E. FITZGERALD AVE.","GERALD","MO","63037","FORTNER","JAMES",,"04/26/2022",
"170527","WAL MART STORES EAST I LP","WAL MART STORE #1265","SOP","3","00","095","10741","W. FLORISSANT","FERGUSON","MO","63136","EMANUEL","JAMES",,"04/28/2022",
"164643","SALTY DOG MARINA INC.","SHORTY PANTS LOUNGE","SBD","2","00","015","1680","AUTUMN LANE","OSAGE BEACH","MO","65065","BARRETT","MARK",,"04/27/2022",
"265115","EMMOLO RIVER RANCH LLC","EMMOLO","WDS","7","00","999","2650","CORDELIA ROAD","FAIRFIELD","CA","945340000","WAGNER CLARK","JENNIFER",,"04/27/2022",
"227635","WAL-MART STORES EAST I, LP","WAL-MART MARKET #5692","OPT","5","00","039","3150","W. REPUBLIC ROAD","SPRINGFIELD","MO","65810","EMANUEL","JAMES",,"04/28/2022",
"262608","PLL LC","PRESIDENT HOTEL","RBD","1","00","048","1329","BALTIMORE AVE.","KANSAS CITY","MO","64105","JURY","RONALD",,"04/26/2022",
"219660","EZELL, TERESA ANNE","CAVE BAR & GRILL, THE","SBD","5","00","060","313","SOUTH MAIN STREET","LANAGAN","MO","648479704",,,,"04/26/2022","
,  
(36.6045868, -94.4533414)"
"250689","RETAIL GROCER DYNAMICS CORP","LANEYS","SOP","5","00","084","500","S MAIN ST","PLEASANT HOPE","MO","657259127","VEACH","CHRISTOPHER",,"04/27/2022","
,  
(37.45533229999999, -93.2736019)"
"58173","R WIEMERS INC.","ENTERPRISE PARK LANES","RBD","5","00","039","1625","S ENTERPRISE","SPRINGFIELD","MO","65804","WIEMER","STEVEN",,"04/26/2022","
,  
(37.184442, -93.251063)"
"128491","WAL-MART STORES EAST I LP","WAL-MART SUPERCENTER #444","OPL","5","00","039","3315","S CAMPBELL","SPRINGFIELD","MO","65807","EMANUEL","JAMES",,"04/28/2022","
,  
(37.1540218, -93.2958091)"
"58904","R WIEMERS INC.","ENTERPRISE PARK LANES","SBD","5","00","039","1625","S ENTERPRISE","SPRINGFIELD","MO","65804","WIEMER","STEVEN",,"04/26/2022","
,  
(37.184442, -93.251063)"
"158221","WAL MART STORES EAST I L.P.","WAL MART SUPERCENTER #195","SOP","1","00","024","2203","PATSY LANE","EXCELSIOR SPRINGS","MO","64024","EMANUEL","JAMES",,"04/28/2022","
,  
(39.329943, -94.26510390000001)"
"127046","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #2702","OPL","5","00","022","1102","N MASSEY BLVD","NIXA","MO","65714","EMANUEL","JAMES",,"04/28/2022","
,  
(37.0613266, -93.3032737)"
"234989","WAL MART STORES EAST I LP","WALMART #4470","SOP","5","00","049","25117","DEMOTT DR.","AIRPORT DRIVE","MO","64801","EMANUEL","JAMES",,"04/28/2022",
"228248","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #1514","OPT","3","00","050","2201","MICHIGAN AVE.","ARNOLD","MO","63010","EMANUEL","JAMES",,"04/28/2022","
,  
(38.437028, -90.37746899999999)"
"189827","CARDWELL HILL CELLARS LLC","CARDWELL HILL CELLARS","22S","7","00","999","24241","CARDWELL HILL DR","PHILOMATH","OR","973709739","CHAPEL","DAN",,"04/26/2022","
,  
(44.602892, -123.408996)"
"170934","WAL MART STORES EAST I LP","WAL MART STORE #1177","SOP","3","00","095","201","HIGHLANDS BLVD","MANCHESTER","MO","63011","EMANUEL","JAMES",,"04/28/2022","
,  
(38.595678, -90.506637)"
"96662","HENRICKS, LARRY J.","SPORTSMAN, THE","RBDR","2","00","066","416","E 4TH ST","ELDON","MO","650261810",,,,"04/26/2022","
,  
(38.3464193, -92.5773504)"
"232449","MARRIOTT INTERNATIONAL INC.","MARRIOTT ST. LOUIS GRAND HOTEL","RBD","3","00","116","800","WASHINGTON AVENUE","ST. LOUIS","MO","63101","GRIFFITH","ROBBIN",,"04/27/2022","
,  
(38.6303867, -90.19193969999999)"
"228157","WAL MART STORES EAST I L.P.","WAL MART SUPERCENTER #4381","OPT","5","00","107","1101","BRANSON HILLS PARKWAY","BRANSON","MO","65616","EMANUEL","JAMES",,"04/28/2022",
"206910","BRIARCLIFF LODGING LLC","COURTYARD AT BRIARCLIFF KANSAS CITY","RBD","1","00","024","4000","NORTH MULBERRY DRIVE","KANSAS CITY","MO","641161900","WHITON","NANCY",,"04/26/2022","
,  
(39.1655826, -94.5956996)"
"273312","WELL HAUS LLC, THE","WELL HAUS, THE","SBD","3","00","092","3331","RUE ROYALE ST","SAINT CHARLES","MO","63301","RICHTER","MATTHEW",,"04/27/2022",
"226191","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #234","OPT","1","00","024","8301","N CHURCH ROAD","KANSAS CITY","MO","64168","EMANUEL","JAMES",,"04/28/2022","
,  
(39.24318, -94.459834)"
"170085","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #2616","OPL","3","00","092","1307","HWY K","O'FALLON","MO","63366","EMANUEL","JAMES",,"04/28/2022","
,  
(38.793748, -90.701994)"
"167567","WAL MART STORES EAST I L.P.","WAL MART #92","SOP","5","00","055","3020","S. ELLIOTT","AURORA","MO","65605","EMANUEL","JAMES",,"04/28/2022","
,  
(36.9488584, -93.71863959999999)"
"169572","WAL MART STORES EAST I LP","WAL MART STORE #2694","OPL","3","00","095","1202","S. KIRKWOOD RD.","KIRKWOOD","MO","63122","EMANUEL","JAMES",,"04/28/2022","
,  
(38.562556, -90.4034137)"
"250379","P&R DIVERSIFIED INC","EXPRESS STOP #9","SOP","1","00","048","8501","WINNER RD","KANSAS CITY","MO","64125","BRYANT","RICHARD",,"04/22/2022",
"263616","RDG ENTERPRISES LLC","SMOKE N BARLEY","OPL","2","00","088","1578","HIGHWAY JJ","MOBERLY","MO","652704702","GILLENWATER","ROBERT",,"04/20/2022",
"230130","BENESSERE VINEYARDS LTD.","BENESSERE VINEYARDS","WDS","7","00","999","1010","BIG TREE ROAD","ST. HELENA","CA","945749711","BENISH","JOHN",,"04/27/2022","
,  
(38.55237700000001, -122.506042)"
"126807","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #295","SOP","3","00","095","131","EUREKA TOWN CENTER DRIVE","EUREKA","MO","63025","EMANUEL","JAMES",,"04/28/2022","
,  
(38.5047257, -90.6565986)"
"97438","TRAINWRECK WEST INC.","TRAINWRECK SALOON WESTPORT","SBD","3","00","095","314","WEST PORT PLAZA","MARYLAND HEIGHTS","MO","631463004","HANSFORD","GEORGE",,"04/27/2022","
,  
(38.701737, -90.4468134)"
"169722","WAL MART STORES EAST I LP","WAL-MART SUPERCENTER #820","SOP","2","00","027","2150","MAIN ST.","BOONVILLE","MO","65233","EMANUEL","JAMES",,"04/28/2022","
,  
(38.9516421, -92.7399471)"
"163167","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #172","SOP","2","00","036","1701-","A ROY DR.","WASHINGTON","MO","63090","EMANUEL","JAMES",,"04/28/2022",
"271429","MORGEN LONG WINE LLC","MORGEN LONG","22S","7","00","999","14865","NE NORTH VALLEY RD","NEWBERG","OR","97132","LONG","SETH",,"04/27/2022",
"150838","WAL MART STORES EAST I L.P.","WAL MART SUPERCENTER #184","OPL","1","00","048","600","N.E. CORONADO DRIVE","BLUE SPRINGS","MO","64014","EMANUEL","JAMES",,"04/28/2022",
"152975","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #337","OPL","4","00","062","1025","WALTON DR","FREDERICKTOWN","MO","63645","EMANUEL","JAMES",,"04/28/2022",
"165025","BARTMANS CORPORATION, THE","FANDANGOS SPORTS BAR & GRILL","SBD","3","00","095","2940","DOUGHERTY FERRY ROAD","VALLEY PARK","MO","63088","BARTRAM","MICHAEL",,"04/26/2022",
"142740","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #1021","SOP","2","00","110","500","WARREN COUNTY CENTER","WARRENTON","MO","63383","EMANUEL","JAMES",,"04/28/2022",
"162972","WAL-MART STORES EAST I LP","WAL-MART SUPERCENTER #451","SOP","2","00","010","1201","GRINDSTONE PARKWAY","COLUMBIA","MO","65205","EMANUEL","JAMES",,"04/28/2022","
,  
(38.912494, -92.324035)"
"126780","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #319","OPL","1","00","019","2015","W FOXWOOD DRIVE","RAYMORE","MO","64083","EMANUEL","JAMES",,"04/28/2022","
,  
(38.810451, -94.495606)"
"158578","SELECTIVE WINE ESTATES, INC.","SELECTIVE WINE ESTATES","22S","7","00","999","9","TANGLEWOOD DR.","EAST HANOVER","NJ","79363301","CINCOTTA","MICHAEL",,"04/27/2022","
,  
(40.7994119, -74.37447499999999)"
"270503","AI BOTTLING LLC","ADVANCED INNOVATIVE BOTTLING","LMS","5","00","042","932","N. 4TH ST.","CLINTON","MO","647351506","VANDENBERG","GARRETT",,"04/27/2022",
"167323","WILLIAMS, BETTY A.","BETTY'S TRUCK STOP","SOP","2","00","098",,"I-70 & HWY YY","SWEET SPRINGS","MO","65351",,,,"04/26/2022",
"250286","EARL J BRUTON POST 534 VF","EART J BRUTON POST 534 VF","SBD","5","00","049","110","VETERANS WAY","JOPLIN","MO","64801","HARBAUGH","GREGORY",,"04/26/2022","
,  
(37.1173491, -94.5106928)"
"126899","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #190","OPL","4","00","035","1500","E 1ST STREET","KENNETT","MO","63857","EMANUEL","JAMES",,"04/28/2022","
,  
(36.2368269, -90.0380148)"
"169573","WAL MART STORES EAST I LP","WAL MART STORE #2694","SOP","3","00","095","1202","S. KIRKWOOD RD.","KIRKWOOD","MO","63122","EMANUEL","JAMES",,"04/28/2022","
,  
(38.562556, -90.4034137)"
"126832","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #189","SOP","2","00","001","2206","N BALTIMORE","KIRKSVILLE","MO","63501","EMANUEL","JAMES",,"04/28/2022","
,  
(40.2244392, -92.5827247)"
"277125","MIDWEST ESCAPES INC","MIDWEST ESCAPES","SBD","5","00","042","670","SE 803RD RD","CLINTON","MO","647359579","GILLEY","RICKEY",,"04/27/2022",
"224577","PEACEMAKER LLC, THE","PEACEMAKER, THE","RBD","3","00","116","1831","SIDNEY STREET","ST. LOUIS","MO","631042857","NASHAN","MINA",,"04/26/2022",
"147413","WAL-MART STORES EAST I, LP","WAL MART STORES #152","SOP","3","00","050","12862","STATE ROAD 21","DESOTO","MO","63020","EMANUEL","JAMES",,"04/28/2022","
,  
(38.1489509, -90.577519)"
"262278","CRAZY UNCLE DAVE'S FOOD LLC","DEER RUN STORE AND CAMPGROUND","OPL","5","00","105","1056","INDIAN POINT ROAD","BRANSON","MO","656166114","STORTS","DAVID",,"04/26/2022",
"147211","WAL MART STORES EAST I L.P.","WAL MART SUPERCENTER #834","OPL","1","00","041","810","S. 37TH ST","BETHANY","MO","64424","EMANUEL","JAMES",,"04/28/2022",
"226201","WAL-MART STORES EAST I, LP","WAL-MART MARKET #5693","OPT","5","00","039","1320","S. GLENSTONE","SPRINGFIELD","MO","65810","EMANUEL","JAMES",,"04/28/2022","
,  
(37.189524, -93.260572)"
"127139","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #815","OPL","2","00","015","4252","HWY 54","OSAGE BEACH","MO","65065","EMANUEL","JAMES",,"04/28/2022",
"227110","WAL MART STORES EAST I LP","WAL MART #3238","OPL","5","00","039","3720","E. SUNSHINE STREET","SPRINGFIELD","MO","65809","EMANUEL","JAMES",,"04/28/2022",
"170936","WAL MART STORES EAST I LP","WAL-MART SUPERCENTER #648","SOP","3","00","092","1661","JUNGERMAN RD.","ST. PETERS","MO","63304","EMANUEL","JAMES",,"04/28/2022","
,  
(38.74592850000001, -90.59105919999999)"
"274389","LANDING ZONE LLC, THE","LANDING ZONE, THE","5SBD","2","00","014","500","AIRPORT RD","JEFFERSON CITY","MO","651015035","DRAINER","ROBERT",,"04/27/2022",
"281461","LOST ART TAPROOM LLC","LOST ART TAPROOM","MICB","1","00","051","101","N STATE ST","KNOB NOSTER","MO","65336","EICH","DAVID",,"04/26/2022",
"262609","PLL LC","PRESIDENT HOTEL","SBD","1","00","048","1329","BALTIMORE AVE.","KANSAS CITY","MO","64105","JURY","RONALD",,"04/26/2022",
"139001","WAL MART STORES EAST I L.P.","WAL MART SUPERCENTER #250","SOP","5","00","008","103","W POLK ST","WARSAW","MO","65355","EMANUEL","JAMES",,"04/28/2022","
,  
(38.2620049, -93.3713959)"
"267567","AYALA CASILLAS INC.","MI MEXICO LINDO MEXICAN GRILL","SBD","3","00","092","4899","MEXICO ROAD","ST. PETERS","MO","633762577","AYALA","LETICIA",,"04/27/2022",
"242128","WESTGATE GV AT THE WOODS LLC","WESTGATE BRANSON","OPL","5","00","107","2201","ROARK VALLEY ROAD","BRANSON","MO","656168122","HANSON","PAULA",,"04/27/2022","
,  
(36.6579977, -93.2718034)"
"259442","WORTMAN-FORTNER LLC","QUIKORNER","RBD","2","00","036","40","E. FITZGERALD AVE.","GERALD","MO","63037","FORTNER","JAMES",,"04/26/2022",
"228996","GIER OIL COMPANY INC.","STOUTLAND EAGLE STOP","OPL","5","00","053","28960","RT 66","LEBANON","MO","65536","GIER","ANTHONY",,"04/26/2022",
"266818","CRESCENT INN ESMO LLC","INN ON CRESCENT LAKE","5BDW","1","00","024","1261","SAINT LOUIS AVE.","EXCELSIOR SPRINGS","MO","64024","HUNTER","JACK",,"04/26/2022",
"76514","R. WIEMERS INC.","SUNSHINE LANES","RBD","5","00","039","1500","W SUNSHINE","SPRINGFIELD","MO","65807","WIEMER","STEVEN",,"04/26/2022","
,  
(37.181962, -93.311961)"
"272995","FN CELLARS LLC","FAR NIENTE","WDS","7","00","999","7600","ST HELENA HWY","OAKVILLE","CA","945620000","MCELROY","KEVIN",,"04/27/2022",
"156663","WAL MART STORES EAST I LP #354","WAL MART SUPERCENTER #354","SOP","2","00","037","1888","HWY 28 E.","OWENSVILLE","MO","65066","EMANUEL","JAMES",,"04/28/2022",
"223978","WAL MART STORES EAST I LP","WALMART MARKET #6500","OPL","1","00","048","3411","S. NOLAND ROAD","INDEPENDENCE","MO","64055","EMANUEL","JAMES",,"04/28/2022","
,  
(39.05812299999999, -94.413901)"
"174765","VIKINGS USA BOOTHEEL MO #461","RAT HOLE BAR & GRILL","RBDE","1","00","051","123","N.E. 661","KNOB NOSTER","MO","65336","BENTLEY","EFFORD",,"04/27/2022",
"214961","WAL MART STORES EAST I LP","WALMART MARKET #5149","SOP","1","00","048","1700","NORTH 7 HIGHWAY","BLUE SPRINGS","MO","64014","EMANUEL","JAMES",,"04/28/2022",
"256926","TAQUERIA EL TORITO LLC","TAQUERIA EL TORITO","SBD","1","00","048","6126","INDEPENDENCE AVE","KANSAS CITY","MO","641251619","PORTUGAL","VANESSA",,"04/27/2022",
"178992","K & K STORES LLC","WILDCAT CORNER","SOP","5","00","073","817","S. NEOSHO BLVD.","NEOSHO","MO","648502053","FORKNER","KEVIN",,"04/26/2022",
"147410","TIMBER CREEK GRILL LLC","TIMBER CREEK GRILL","RBD","3","00","092","1120","TECHNOLOGY DR. #108","O'FALLON","MO","633682242","TULLY","PATRICK",,"04/26/2022","
,  
(38.7163611, -90.70430329999999)"
"127140","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #815","SOP","2","00","015","4252","HWY 54","OSAGE BEACH","MO","65065","EMANUEL","JAMES",,"04/28/2022",
"236175","WAL MART STORES EAST I LP","WALMART #2839","SOP","5","00","039","444","W. GRAND STREET","SPRINGFIELD","MO","65807","EMANUEL","JAMES",,"04/28/2022","
,  
(37.196594, -93.29644499999999)"
"169571","WAL MART STORES EAST I LP","WAL MART STORE #453","SOP","4","00","035","1007","N. DOUGLAS","MALDEN","MO","63863","EMANUEL","JAMES",,"04/28/2022","
,  
(36.5702657, -89.9722582)"
"140911","WAL MART STORES EAST I L.P.","WAL MART SUPERCENTER #5261","SOP","5","00","060","342","COMMERCIAL DR","PINEVILLE","MO","64856","EMANUEL","JAMES",,"04/28/2022",
"126777","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #325","SOP","1","00","089","908","S SPARTAN DRIVE","RICHMOND","MO","64086","EMANUEL","JAMES",,"04/28/2022","
,  
(39.2636128, -93.9631333)"
"274764","C & C RESTAURANTS INC","MARIOS DONUT AND CAFE","RBD","3","00","092","2786","MUEGGE RD","SAINT CHARLES","MO","63303","KERCHER","HOLLI",,"04/26/2022",
"163166","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #172","OPL","2","00","036","1701-","A ROY DR.","WASHINGTON","MO","63090","EMANUEL","JAMES",,"04/28/2022",
"180321","WAL MART STORES EAST I, LP","WAL MART SUPERCENTER #5477","OPL","2","00","026","401","SUPERCENTER DR.","JEFFERSON CITY","MO","65101","EMANUEL","JAMES",,"04/28/2022","
,  
(38.5411379, -92.119028)"
"145168","WAL MART STORES EAST L.P.","WAL MART SUPERCENTER #338","OPL","5","00","006","29","SOUTHWEST 1ST LANE","LAMAR","MO","64759","EMANUEL","JAMES",,"04/28/2022",
"170086","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #2616","SOP","3","00","092","1307","HWY K","O'FALLON","MO","63366","EMANUEL","JAMES",,"04/28/2022","
,  
(38.793748, -90.701994)"
"235202","WAL MART STORES EAST I LP","WALMART #5421","SOP","3","00","092","45","SUTTERS MILL ROAD","ST. PETERS","MO","63376","EMANUEL","JAMES",,"04/28/2022",
"235229","WAL MART STORES EAST I LP","WALMART #4470","OPL","5","00","049","25145","DEMOTT DR.","AIRPORT DRIVE","MO","64801","EMANUEL","JAMES",,"04/28/2022",
"232849","WAL-MART STORES EAST I, LP","WAL MART # 4478","OPL","5","00","049","2426","S. MAIDEN LANE","JOPLIN","MO","64802","EMANUEL","JAMES",,"04/28/2022","
,  
(37.064166, -94.532326)"
"191420","JAX VINEYARDS LLC","JAX VINEYARDS","22S","7","00","999","326","BRANNAN STREET","SAN FRANCISCO","CA","941071812","JACKSON-WICKAM","KIMBERLY",,"04/27/2022","
,  
(37.781556, -122.3929573)"
"138942","JORDAN LIQUORS LLC","JORDON LIQUORS","OPT","1","00","048","8601","E TRUMAN ROAD","KANSAS CITY","MO","641262925","JORDAN","THELMA",,"04/26/2022","
,  
(39.0930088, -94.48346719999999)"
"135912","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #173","OPL","4","00","111","1","MEMORIAL DRIVE","POTOSI","MO","63664","EMANUEL","JAMES",,"04/28/2022",
"267689","HAUS BEVERAGE, INC.","HAUS BEVERAGE","WDS","7","00","999","1337","GROVE ST., STE D","HEALDSBURG","CA","954480000","HAMBRECHT","HELENA",,"04/27/2022",
"186032","SUJVL INC.","CRAZY DEALS","OPL","3","00","095","11066","NEW HALLS FERRY RD","ST. LOUIS","MO","63033","PATEL","ULKA",,"04/26/2022",
"235200","WAL MART STORES EAST I LP","WALMART #5427","OPT","3","00","092","3031","MID RIVERS MALL DRIVE","ST. PETERS","MO","63376","EMANUEL","JAMES",,"04/28/2022",
"226351","STLHARP, LLC","HARPO'S BAR & GRILL","RBD","3","00","095","136","HILLTOWN VILLAGE CENTER","CHESTERFIELD","MO","630170709","RIEKER","JOHN",,"04/26/2022",
"239663","TAP BAR & GRILL LLC, THE","TAP BAR & GRILL, THE","SBD","5","00","085","948","OLD RT. 66","ST. ROBERT","MO","65584","RICHARDS","JESSICA",,"04/26/2022",
"226190","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #2857","OPT","1","00","083","8551","N BOARDWALK AVENUE","KANSAS CITY","MO","64154","EMANUEL","JAMES",,"04/28/2022","
,  
(39.250915, -94.6547439)"
"112321","SS & T LLC","LOCKER ROOM, THE","SBD","3","00","095","#10","PADDOCK HILLS PLAZA SHP CTR","FLORISSANT","MO","63031","MCNEW","SUSAN",,"04/26/2022",
"250688","RETAIL GROCER DYNAMICS CORP","LANEYS","OPL","5","00","084","500","S MAIN ST","PLEASANT HOPE","MO","657259127","VEACH","CHRISTOPHER",,"04/27/2022","
,  
(37.45533229999999, -93.2736019)"
"149447","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #363","SOP","2","00","098","855","S. CHEROKEE DRIVE","MARSHALL","MO","65340","EMANUEL","JAMES",,"04/28/2022",
"132349","WAL-MART STORES EAST I LP","WAL-MART SUPERCENTER #166","OPL","5","00","108","1433","S SAM HOUSTON BLVD","HOUSTON","MO","65483","EMANUEL","JAMES",,"04/28/2022","
,  
(37.3083118, -91.9621981)"
"90372","RENICK'S CONVENIENCE & MORE INC.","DODY'S","SOP","2","00","026","7229","HERITAGE HWY","JEFFERSON CITY","MO","65109","RENICK","SARAH",,"04/27/2022","
,  
(38.47417, -92.278385)"
"281013","RKBM ENTERPRISES LLC","CRAIC ON MAIN, THE","SBD","1","00","083","12","MAIN STREET","PARKVILLE","MO","64152","MARTIN","MEGAN",,"04/26/2022",
"156662","WAL MART STORES EAST I LP #354","WAL MART SUPERCENTER #354","OPL","2","00","037","1888","HWY 28 E.","OWENSVILLE","MO","65066","EMANUEL","JAMES",,"04/28/2022",
"233273","WAL MART STORES EAST I LP","WALMART STORES EAST I LP","OPT","3","00","095","7437","WATSON ROAD","SHREWSBURY","MO","63119","EMANUEL","JAMES",,"04/28/2022","
,  
(38.5793325, -90.32883799999999)"
"126787","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #188","SOP","4","00","016","3439","WILLIAM STREET","CAPE GIRARDEAU","MO","63703","EMANUEL","JAMES",,"04/28/2022",
"281012","RKBM ENTERPRISES LLC","CRAIC ON MAIN, THE","RBDR","1","00","083","12","MAIN STREET","PARKVILLE","MO","64152","MARTIN","MEGAN",,"04/26/2022",
"223979","WAL MART STORES EAST I LP","WALMART MARKET #6500","SOP","1","00","048","3411","S. NOLAND ROAD","INDEPENDENCE","MO","64055","EMANUEL","JAMES",,"04/28/2022","
,  
(39.05812299999999, -94.413901)"
"235205","WAL MART STORES EAST I LP","WALMART #5427","SOP","3","00","092","3301","MID RIVERS MALL DRIVE","ST. PETERS","MO","63376","EMANUEL","JAMES",,"04/28/2022",
"271603","SAINTS INDEPENDENCE LLC","SAINTS PUB & PATIO","RBD","1","00","048","20220","E JACKSON DR","INDEPENDENCE","MO","64057","GRIFFITH","ROBBIN",,"04/27/2022",
"282268","RB AND K LLC","ROSE BARREL, THE","RBD","3","00","095","15483","CLAYTON RD","BALLWIN","MO","63011","KELLER","AARON",,"04/26/2022",
"210277","BRIARCLIFF LODGING LLC","COURTYARD AT BRIARCLIFF KANSAS CITY","SBD","1","00","024","4000","NORTH MULBERRY DRIVE","KANSAS CITY","MO","641161900","WHITON","NANCY",,"04/26/2022","
,  
(39.1655826, -94.5956996)"
"228251","BAMBINOS CAFE & BAKE SHOP, LLC","BAMBINOS CAFE & BAKE SHOP","5SBD","5","00","039","2810-D","BATTLEFIELD RD.","SPRINGFIELD","MO","658044005","FAUCETT","MARY",,"04/27/2022","
,  
(37.157884, -93.2396892)"
"281339","GREEN RIVER SPIRITS CHARLESTON LLC","GREEN RIVER SPIRITS COMPANY","LS","7","00","999","4100","CAROLINA COMMERCE PKWY STE 102","NORTH CHARLESTON","SC","294566772","LIGHTFOOT","VALERIE",,"04/27/2022",
"281460","LOST ART TAPROOM LLC","LOST ART TAPROOM","RBD","1","00","051","101","N STATE ST","KNOB NOSTER","MO","65336","EICH","DAVID",,"04/26/2022",
"155625","WAL MART STORES EAST I LP","WAL MART STORE #243","SOP","3","00","092","1971","WENTZVILLE PARKWAY","WENTZVILLE","MO","63385","EMANUEL","JAMES",,"04/28/2022","
,  
(38.814389, -90.87821799999999)"
"235349","BAMBINOS CAFE LLC","BAMBINOS CAFE","5BDW","5","00","039","1141","E. DELMAR STREET","SPRINGFIELD","MO","658071534","FAUCETT","MARY",,"04/27/2022","
,  
(37.1948287, -93.277744)"
"209700","WAL-MART STORES EAST I LP","WAL-MART STORES #3062","OPL","5","00","039","3536","W. MOUNT VERNON","SPRINGFIELD","MO","65801","EMANUEL","JAMES",,"04/28/2022",
"232294","CROWN MART 17 INC.","CROWN MART 17","SOP","3","00","095","8319","JENNINGS STATION RD.","JENNINGS","MO","63136","DARWISH","AMJAD",,"04/26/2022","
,  
(38.7189819, -90.26098499999999)"
"249377","VINES & PINES LLC","VINES & PINES","SOP","2","00","070","320","COLLINS RD","BELLFLOWER","MO","63333","RIDENHOUR","ERIC",,"04/26/2022",
"169568","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #5150","OPL","3","00","095","1900","MAPLEWOOD COMMONS DR.","MAPLEWOOD","MO","63143","EMANUEL","JAMES",,"04/28/2022",
"264092","KILLIN TIME LLC","KILLIN TIME","RBD","2","00","037","500","HIGHWAY 28","BLAND","MO","65014","JONES","VERNA",,"04/27/2022",
"169719","WAL MART STORES EAST I LP","WAL MART #783","OPL","2","00","061","705","E. BRIGGS DR.","MACON","MO","63552","EMANUEL","JAMES",,"04/28/2022","
,  
(39.7522197, -92.4641723)"
"126785","WAL MART STORES EAST I LP","WAL MART SUPERCENTER #122","SOP","4","00","016","3051","E JACKSON BLVD","JACKSON","MO","63755","EMANUEL","JAMES",,"04/28/2022","
,  
(37.36255, -89.634531)"
"243415","WAL MART STORES EAST I LP","WALMART STORES EAST I LP","SOP","1","00","048","3410","SW MARKET ST.","LEE'S SUMMIT","MO","64063","EMANUEL","JAMES",,"04/28/2022",
"242672","GIER OIL COMPANY INC.","CROCKER EAGLE STOP","OPL","5","00","085","504","NORTH COMMERCIAL","CROCKER","MO","65452","GIER","ANTHONY",,"04/26/2022",
"265722","MELLOW B LLC","MELLOW MUSHROOM PIZZA BAKER/DUDE'S DAIQ","RBDR","5","00","107","100","BRANSON LANDING BLVD.","BRANSON","MO","656162097","PAGANUCCI","BRIAN",,"06/28/2022",
"274880","BIKERS CORNER LOUNGE, LLC","BIKERS CORNER LOUNGE","SBD","3","00","116","1924","N VANDEVENTER AVE","SAINT LOUIS","MO","63113","DOZIER","JAMEKA",,"04/21/2022",
"273066","CRACKER BARREL OLD COUNTRY STORE INC","CRACKER BARREL OLD COUNTRY STORE","5SBD","5","00","085","128","ST. ROBERT BLVD.","ST. ROBERT","MO","65583","WILLIAMS","LORENE",,"04/19/2022",
"150","LOYAL ORDER OF MOOSE 1706","LODGE 1706","RBD","2","00","004","205","S ELMWOOD DRIVE","MEXICO","MO","65265","SHAW","PATRICK",,"04/21/2022",
"139179","ALDI INC.","ALDI #26","OPL","3","00","095","1033","LEMAY FERRY","ST LOUIS","MO","631251769","JEFFRIES","ROBERT",,"04/20/2022","
,  
(38.5348901, -90.2871557)"
"268214","PARK HOSPITALITY LLC","SPRINGHILL SUITES BY MARRIOTT","RBD","1","00","024","4400","N. RANDOLPH RD.","KANSAS CITY","MO","64117","PAQUETTE","STACI",,"04/20/2022",
"247895","F & R WINE IMPORTS LLC","F & R WINE IMPORTS","22WS","3","00","095","103","W. LOCKWOOD, STE. #1","WEBSTER GROVES","MO","631192945","FORTNEY","JOHN",,"04/20/2022","
,  
(38.5932139, -90.35980049999999)"
