"fiscal_year","service","department","program","expense_category","recommended_amount","approved_amount","actual_amount","fund","fund_type","expense_type"
"2017","Public Safety","Police (101-302)","DEPARTMENTAL SERVICES (52000)","RUBBISH REMOVAL (52030)","16417","16417","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","8410","8410","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","38508","38508","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Highway (101-508)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","151694","151694","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Police (101-302)","PROFESSIONAL FEES (53200)","LEGAL EXPENSES (53200)","80000","80000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","R&M EQUIPMENT (52900)","REPAIRS TO EQUIPMENT (52905)","30000","30000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","RECRUITMENT COSTS (52600)","BACKGROUND CHECK (52605)","35000","35000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","RECRUITMENT COSTS (52600)","PERSONNEL RECRUITMENT (52600)","0","54000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","TRAINING & DEVELOPMENT (52700)","TUITION (52705)","300000","300000","0","General (101)","Tax Supported","Services"
"2017","Public Safety","Police (101-302)","TRAVEL & ENTERTAINMENT (53100)","TRANSPORTATION OF PERSONS-TRAINING (53110)","10000","10000","0","General (101)","Tax Supported","Services"
"2017","Recreation","Recreation (101-601)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","10000","10000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Public Works Administration (101-501)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","97536","97536","0","General (101)","Tax Supported","Employee Benefits"
"2017","Recreation","Recreation (101-601)","UTILITIES (52400)","TELEPHONE (52415)","700","700","0","General (101)","Tax Supported","Services"
"2017","Recreation","Recreation Seasonal (101-602)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","25000","25000","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Tax Assessor (101-207)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","78747","78747","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Office of the Internal Auditor (101-911)","OTHER SUPPLY (54700)","MISCELLANEOUS MATERIALS AND SUPPLIES (54830)","756","756","0","General (101)","Tax Supported","Supplies"
"2017","City Courts","Housing Court (101-110)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","100","100","0","General (101)","Tax Supported","Supplies"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","97536","97536","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Inspections & Standards","Building Administration (101-401)","FURNITURE AND FIXTURES (52860)","OFFICE FURNITURE (52865)","7500","7500","0","General (101)","Tax Supported","Supplies"
"2017","Finance Departments","City Collector (101-205)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","170628","170628","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Engineering & Sanitation (101-502)","OFFICE SUPPLIES (54000)","SMALL TOOLS   SHOP SUPPLIES (54042)","2200","2200","0","General (101)","Tax Supported","Supplies"
"2017","Department of Public Works","Environmental Control (101-506)","ENVIRONMENTAL MANAGEMENT (54260)","CHEMICAL SUPPLIES (54260)","2000","2000","0","General (101)","Tax Supported","Supplies"
"2017","Finance Departments","City Tax Assessor (101-207)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1176","1176","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Highway (101-508)","OTHER SUPPLY (54700)","CEMENT PLASTER & PRODUCTS (54702)","25000","25000","0","General (101)","Tax Supported","Supplies"
"2017","Department of Public Works","Highway (101-508)","OTHER SUPPLY (54700)","LUMBER AND HARDWARE (54755)","2000","2000","0","General (101)","Tax Supported","Supplies"
"2017","Department of Public Works","Highway (101-508)","OTHER SUPPLY (54700)","UNIFORMS/WEARING APPAREL (54810)","35040","35040","0","General (101)","Tax Supported","Supplies"
"2017","Department of Public Works","Sewer Construction (101-511)","OFFICE SUPPLIES (54000)","SMALL TOOLS   SHOP SUPPLIES (54042)","8000","8000","0","General (101)","Tax Supported","Supplies"
"2017","Finance Departments","City Tax Assessor (101-207)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","256464","256464","0","General (101)","Tax Supported","Employee Benefits"
"2017","Department of Public Works","Sewer Construction (101-511)","SNOW REMOVAL (54290)","SPECIAL CASTINGS (54291)","23193","23193","0","General (101)","Tax Supported","Supplies"
"2017","Department of Public Works","Snow Removal (101-510)","COMMUNICATION DEPT SUPPLIES (54200)","CONST & MAINT SUPPLIES (54215)","125000","125000","0","General (101)","Tax Supported","Supplies"
"2017","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","54180","54180","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Tax Assessor (101-207)","OFFICE SUPPLIES (54000)","OFFICE SUPPLIES (54000)","2000","2000","0","General (101)","Tax Supported","Supplies"
"2017","Finance Departments","Recorder of Deeds (101-901)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","1000","1000","0","General (101)","Tax Supported","Supplies"
"2017","Finance Departments","Retirement Office (101-203)","EQUIPMENT (52800)","MACHINERY & EQUIPMENT (52820)","5000","5000","0","General (101)","Tax Supported","Supplies"
"2017","Human Services","Human Relations (101-906)","OTHER SUPPLY (54700)","FOOD (54725)","1200","1200","0","General (101)","Tax Supported","Supplies"
"2017","Finance Departments","Recorder of Deeds (101-901)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","17017","17017","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","Human Services (101-917)","OTHER SUPPLY (54700)","FOOD (54725)","500","500","0","General (101)","Tax Supported","Supplies"
"2017","Human Services","PERA (101-1311)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","5000","5000","0","General (101)","Tax Supported","Supplies"
"2017","Law Department / City Solicitor","Law Department (101-105)","FURNITURE AND FIXTURES (52860)","OFFICE FURNITURE (52865)","1008","1008","0","General (101)","Tax Supported","Supplies"
"2017","Law Department / City Solicitor","Law Department (101-105)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","5508","5508","0","General (101)","Tax Supported","Supplies"
"2017","Mayoral Offices","Mayor's Office (101-101)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","10800","10800","0","General (101)","Tax Supported","Supplies"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","8500","8500","0","General (101)","Tax Supported","Supplies"
"2017","Parks","Forestry Services (101-703)","OTHER SUPPLY (54700)","UNIFORMS/WEARING APPAREL (54810)","1000","1000","0","General (101)","Tax Supported","Supplies"
"2017","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","2712","2712","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Neighborhood Park Services (101-702)","COMMUNICATION DEPT SUPPLIES (54200)","PLUMBING (54210)","15000","15000","0","General (101)","Tax Supported","Supplies"
"2017","Parks","Neighborhood Park Services (101-702)","HIGHWAY DEPT (54270)","GRAVEL SAND (54271)","30000","30000","0","General (101)","Tax Supported","Supplies"
"2017","Parks","Neighborhood Park Services (101-702)","OTHER SUPPLY (54700)","LOAM (54752)","5000","5000","0","General (101)","Tax Supported","Supplies"
"2017","Parks","Neighborhood Park Services (101-702)","OTHER SUPPLY (54700)","PIPE (54776)","5000","5000","0","General (101)","Tax Supported","Supplies"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","16992","16992","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Neighborhood Park Services (101-702)","OTHER SUPPLY (54700)","UNIFORMS/WEARING APPAREL (54810)","25000","25000","0","General (101)","Tax Supported","Supplies"
"2017","Parks","Superintendent of Parks (101-709)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","3200","3200","0","General (101)","Tax Supported","Supplies"
"2017","Information Technology","Data Processing (101-204)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","264864","264864","0","General (101)","Tax Supported","Employee Benefits"
"2017","Planning & Urban Development","Planning & Urban Development (101-908)","OFFICE SUPPLIES (54000)","OFFICE SUPPLIES (54000)","15000","15000","0","General (101)","Tax Supported","Supplies"
"2017","Public Property & Purchasing","Public Property (101-1801)","OFFICE SUPPLIES (54000)","SMALL TOOLS   SHOP SUPPLIES (54042)","350","350","0","General (101)","Tax Supported","Supplies"
"2017","Public Property & Purchasing","Public Property (101-1801)","OTHER SUPPLY (54700)","HOUSEKEEPING SUPPLIES (54740)","30000","30000","0","General (101)","Tax Supported","Supplies"
"2017","Public Property & Purchasing","Public Property (101-1801)","OTHER SUPPLY (54700)","MIS PAINT SUPPLIES (54767)","36000","36000","0","General (101)","Tax Supported","Supplies"
"2017","Public Property & Purchasing","Public Property (101-1801)","OTHER SUPPLY (54700)","MOTOR FUEL (54770)","1300000","1300000","0","General (101)","Tax Supported","Supplies"
"2017","Public Property & Purchasing","Public Property (101-1801)","OTHER SUPPLY (54700)","TIRES (54805)","1500","1500","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Communications (101-304)","COMMUNICATION DEPT SUPPLIES (54200)","COMMUNICATIONS HARDWARE (54205)","8000","8000","0","General (101)","Tax Supported","Supplies"
"2017","Mayoral Offices","City Sergeant (101-104)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","3326","3326","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Communications (101-304)","COMMUNICATION DEPT SUPPLIES (54200)","RADIO PARTS & SUPPLIES (54200)","89500","89500","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Communications (101-304)","OFFICE SUPPLIES (54000)","SMALL TOOLS   SHOP SUPPLIES (54042)","3500","3500","0","General (101)","Tax Supported","Supplies"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","17017","17017","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","OTHER SUPPLY (54700)","SUPPLIES (54797)","22000","22000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Fire (101-303)","FIRE DEPT SUPPLIES (54150)","MED CHEM & LAB SUPPLIES (54150)","85000","85000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Fire (101-303)","OFFICE SUPPLIES (54000)","SMALL TOOLS   SHOP SUPPLIES (54042)","10000","10000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Fire (101-303)","OTHER SUPPLY (54700)","LUMBER AND HARDWARE (54755)","5000","5000","0","General (101)","Tax Supported","Supplies"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","57623","57623","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Fire (101-303)","OTHER SUPPLY (54700)","TIRES (54805)","60000","60000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Fire (101-303)","OTHER SUPPLY (54700)","UNIFORMS/WEARING APPAREL (54810)","889285","880485","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Police (101-302)","OTHER SUPPLY (54700)","AUTO PARTS (54700)","275000","275000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Police (101-302)","OTHER SUPPLY (54700)","FOOD (54725)","4000","4000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Police (101-302)","OTHER SUPPLY (54700)","HOUSEKEEPING SUPPLIES (54740)","6000","6000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Police (101-302)","OTHER SUPPLY (54700)","MISCELLANEOUS MATERIALS AND SUPPLIES (54830)","20000","20000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Police (101-302)","POLICE DEPT SUPPLIES (54100)","ANIMAL FOOD (54100)","20000","20000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Police (101-302)","POLICE DEPT SUPPLIES (54100)","CANINE UNIT - SUPPLIES (54105)","35000","35000","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Police (101-302)","POLICE DEPT SUPPLIES (54100)","EQUESTRIAN UNIT - PROF CARE (54120)","18100","18100","0","General (101)","Tax Supported","Supplies"
"2017","Public Safety","Police (101-302)","POLICE DEPT SUPPLIES (54100)","EQUESTRIAN UNIT - SUPPLIES (54115)","20000","20000","0","General (101)","Tax Supported","Supplies"
"2017","City Courts","Housing Court (101-110)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","960","960","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","32634","32634","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Neighborhood Park Services (101-702)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","2352","2352","0","General (101)","Tax Supported","Employee Benefits"
"2017","Personnel / Human Resources","Personnel (101-212)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","7656","7656","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1176","1176","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Clerk (101-103)","PERSONNEL SALARIES (50000)","CALL BACK (50180)","25000","25000","0","General (101)","Tax Supported","Salaries"
"2017","Miscellaneous Departments","Bureau of Licenses (101-905)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","121320","121320","0","General (101)","Tax Supported","Employee Benefits"
