"fiscal_year","service","department","program","expense_category","recommended_amount","approved_amount","actual_amount","fund","fund_type","expense_type"
"2013","Department of Public Works","Environmental Control (101-506)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","175","175","0","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Highway (101-508)","DEPARTMENTAL REVENUE (43000)","CURBWORK (43215)","4300","4300","9820","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Highway (101-508)","DEPARTMENTAL REVENUE (43000)","DUMPSTER FEES (43210)","75000","75000","33470","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Highway (101-508)","DEPARTMENTAL REVENUE (43000)","PERMITS REVENUE (43230)","139999.92000000001","140000","167624.21","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Highway (101-508)","DEPARTMENTAL REVENUE (43000)","SIDEWALK CONTRACTORS (43220)","6800","6800","8650","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Highway (101-508)","DEPARTMENTAL REVENUE (43000)","SIDEWLK STNDS; NEWS STNDS; ETC. (43225)","6500","6500","7450","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Highway (101-508)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","1054.0899999999999","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Highway (101-508)","STATE GRANTS (42200)","STATE GRANT (42200)","0","0","3052352.59","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Public Works Administration (101-501)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","1235.7","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Sewer Construction (101-511)","DEPARTMENTAL REVENUE (43000)","SEWER CONSTR & MAINT. DRAIN FEES (43240)","7350","7350","10522","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Traffic Engineering (101-305)","DEPARTMENTAL REVENUE (43000)","PARKING CALE METERS (43166)","138500","138500","188847.87","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Traffic Engineering (101-305)","DEPARTMENTAL REVENUE (43000)","PARKING METER CASH RETURNS (43160)","1749999.96","1750000","1727769.83","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Traffic Engineering (101-305)","DEPARTMENTAL REVENUE (43000)","PARKING METER REVENUE - PROVPASS (43165)","12000","12000","12165","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Traffic Engineering (101-305)","DEPARTMENTAL REVENUE (43000)","PARKING PERMITS (43155)","600000","600000","127656.21","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Traffic Engineering (101-305)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","116402.04","General (101)","Tax Supported","REVENUE"
"2013","Department of Public Works","Traffic Engineering (101-305)","OTHER REVENUES (48200)","DETAIL SALARY REVENUE (48350)","0","0","163193","General (101)","Tax Supported","REVENUE"
"2013","Entity Revenue","Non-Departmental‚ Entity Revenue (101-000)","Orgs‚ RI‚ and Fed. pay/reimburse  (42000)","DISTRESSED CITY REVENUE (42009)","5143905.96","4804334","4804333.7699999996","General (101)","Tax Supported","REVENUE"
"2013","Entity Revenue","Non-Departmental‚ Entity Revenue (101-000)","Orgs‚ RI‚ and Fed. pay/reimburse  (42000)","MEALS & BEVERAGES TAX (42015)","4099999.92","4100000","4555806.78","General (101)","Tax Supported","REVENUE"
"2013","Entity Revenue","Non-Departmental‚ Entity Revenue (101-000)","Orgs‚ RI‚ and Fed. pay/reimburse  (42000)","PAYMENT IN LIEU OF TAXES (42002)","23109814.920000002","23460727","25645222.710000001","General (101)","Tax Supported","REVENUE"
"2013","Entity Revenue","Non-Departmental‚ Entity Revenue (101-000)","Orgs‚ RI‚ and Fed. pay/reimburse  (42000)","PAYMENT IN LIEU OF TAXES (42002)","5000.04","5000","0","General (101)","Tax Supported","REVENUE"
"2013","Entity Revenue","Non-Departmental‚ Entity Revenue (101-000)","Orgs‚ RI‚ and Fed. pay/reimburse  (42000)","REIMB BLUE CROSS  PROVIDERS (42025)","750000","750000","68278.559999999998","General (101)","Tax Supported","REVENUE"
"2013","Entity Revenue","Non-Departmental‚ Entity Revenue (101-000)","Orgs‚ RI‚ and Fed. pay/reimburse  (42000)","SCHOOL DEBT CONSTRUCTION PAYMENTS (42004)","29026848","29026848","28950999","General (101)","Tax Supported","REVENUE"
"2013","Entity Revenue","Non-Departmental‚ Entity Revenue (101-000)","Orgs‚ RI‚ and Fed. pay/reimburse  (42000)","STATE REIMBURSEMENT EXCISE TAX (42008)","1617921.96","1617922","1773135.65","General (101)","Tax Supported","REVENUE"
"2013","Entity Revenue","Non-Departmental‚ Entity Revenue (101-000)","Orgs‚ RI‚ and Fed. pay/reimburse  (42000)","TELEPHONE TAX (42006)","1879800.96","2142738","2231290.7999999998","General (101)","Tax Supported","REVENUE"
"2013","Excise Taxes","Gen Fund‚ Excise Tax (101-000)","TAX REVENUES (41000)","EXCISE TAX REVENUE (41200)","0","33837526.899999999","29783598.52","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","City Collector (101-205)","DEPARTMENTAL REVENUE (43000)","EXP OF COLLECT GENERAL PROPERTY TAX (43080)","600000","600000","546943.34","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","City Collector (101-205)","DEPARTMENTAL REVENUE (43000)","SEARCHING RECORDS (43082)","124800","124800","138896.06","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","City Collector (101-205)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","411.98","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","City Controller (101-202)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","78766.03","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","City Tax Assessor (101-207)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","480000","480000","375428.75","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","City Tax Assessor (101-207)","MISCELLANEOUS RECEIPTS (48000)","SALES (48030)","999.96","1000","-15","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","CERTIFIED COPIES (43002)","0","0","-84","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","COPIES (43004)","69600","69600","62131.6","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","CUSTOMER USE OF COPY MACHINES (43006)","0","0","15547","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","IRS LIEN DISCHARGES (43251)","8700","8700","5298.75","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","MISCELLANEOUS FEES (43001)","0","0","4","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","NO. BURIAL GROUNDS FEES (43860)","0","8268.9599999999991","8428","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","Recorder of Deeds (101-901)","DEPARTMENTAL REVENUE (43000)","RECORDER OF DEEDS FEES (43250)","1200000","1200000","1319149.1000000001","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","Recorder of Deeds (101-901)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","-49","General (101)","Tax Supported","REVENUE"
"2013","Finance Departments","Recorder of Deeds (101-901)","OTHER REVENUES (48200)","RHODE ISLAND REAL ESTATE CONVEY TAX (48200)","979200","979200","1184214.25","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCOUNTS PAYABLE (20000)","A/P - CURRENT (20000)","0","0","-3624519.39","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","1033 P.A.C. WITHHOLDING (21310)","0","0","7.3","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","1033 RETIREMENT SAVINGS ACCOUNT (21430)","0","0","10.93","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","ACCRUED EXPENSE PAYABLE (21000)","0","0","102770.17","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","ACCRUED MISC LIABILITIES (21235)","0","0","11402","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","AFLAC DISABILITY INSURANCE (21367)","0","0","-1056.6500000000001","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","ALLSTATE VOLUNTARY INSURANCE (21431)","0","0","620.02","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","DELTA DENTAL PAYABLE (21321)","0","0","-370196.68","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","EMPLOYEE STUDENT LOAN W/H (21352)","0","0","168.57","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","FAMILY COURT WITHOLDINGS (21347)","0","0","0.89","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","FEDERAL INCOME TAX W/H (21255)","0","0","370.88","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","FEDERAL MEDICARE W/H (21265)","0","0","3498.36","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","FLEX SPENDING PLAN  URM (21428)","0","0","784.54","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","FLEX SPENDING PLAN DDC (21427)","0","0","1790.54","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","GREAT WEST 457 PLAN CONTRIBUTIONS (21337)","0","0","3669.42","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","GREAT WEST 457 PLAN LOANS PAYABLE (21423)","0","0","361.7","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","HARTFORD VARIABLE ANNUITY LIFE INS (21375)","0","0","-5248.03","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","HEALTH CLUB EMPLOYEE DED. PAYABLE (21330)","0","0","1112.5","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","ING 457 PLAN CONTRIBUTIONS (21341)","0","0","73.2","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","LOCAL 1033 BENEFITS PAYABLE (21422)","0","0","221466.7","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","LOCAL 1033 PENSION PAYABLE (21315)","0","0","193196.12","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","LOCAL 1033 PUBLIC EMPLOYEES UNION (21313)","0","0","116.41","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","LOCAL 799 INT'L ASSN OF FIREFIGHT. (21311)","0","0","15368.64","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","LONG TERM DISABILITY INSURANCE (21429)","0","0","-4654.6099999999997","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","MEDICAL CO-SHARE WITHOLD POST-TAX (21413)","0","0","-1038.5999999999999","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","MEDICAL CO-SHARE WITHOLD PRE-TAX (21412)","0","0","3775.97","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","PROV LODGE #2-FOP (21307)","0","0","6169.28","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","PROVIDENCE LODGE F.O.P. P.A.C. (21309)","0","0","155.5","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","RI  INCOME TAX W/H (21260)","0","0","92","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","SECTION 125 CAFETERIA PLANS PAYABLE (21340)","0","0","-208.79","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","SOCIAL SECURITY TAX W/H (21250)","0","0","5730.64","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","WAGE GARNISHMENTS - WEEKLY (21348)","0","0","-1111.2","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","ACCRUED EXPENDITURES (21000)","WATER FOR PEOPLE (21346)","0","0","-42","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","AMOUNTS HELD FOR OTHERS (21475)","BUY BACK PROGRAM PAYABLE (PPD) (21495)","0","0","-4200","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","AMOUNTS HELD FOR OTHERS (21475)","WAGE GARNISHMENTS - OTHER THAN WKLY (21485)","0","0","5314.09","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","AR TAXES (11000)","EXCISE TAX RECEIVABLE (11200)","0","0","-913016.57","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","AR TAXES (11000)","PROPERTY TAX RECEIVABLE (11000)","0","0","-790448.6","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","AR TAXES (11000)","TANGIBLE TAX RECEIVABLE (11100)","0","0","-431154.65","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","BOND LOANS AND NOTES PAYABLE (22000)","OTHER PAYABLES (22035)","0","0","92899.71","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 231 (19231)","0","0","148233.76999999999","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 232 (19232)","0","0","409.05","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 233 (19233)","0","0","72161.350000000006","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 239 (19239)","0","0","183149.72","General (101)","Tax Supported","REVENUE"
"2013","General (Non-Departmental)","Balance Sheet General Fund (101-900)","CASH & FUNDS DUE  TO/FROM OTHER ACCOUNTS (19000)","DUE FROM - 240 (19240)","0","0","-24211.41","General (101)","Tax Supported","REVENUE"
