"citation","incident","date","time","age","sex","code","code_description","day","violation_category","priority","last_30_days","neighborhood_association","neighborhood_xy"
"APD*0302F4LKZR","22022375","2022-02-16T00:00:00.000","01:29pm","41","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0171F4MLT3","22022582","2022-02-16T00:00:00.000","08:40pm","35","F","116300A0I0","ILL SIGNAL - UNSAFE/FAIL TO","WEDNESDAY","All Other","5","false",,
"APD*0301F4KXJV","22022241","2022-02-16T00:00:00.000","08:38am","25","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*0107FK9KXS","22082576","2022-06-15T00:00:00.000","02:59pm","62","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307FN55XM","22097110","2022-07-12T00:00:00.000","08:51am","26","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","TUESDAY","All Other","5","false","South End","POINT (-73.7592617522 42.6392747943)"
"APD*0305DLJNN2","21124668","2021-09-18T00:00:00.000","11:09pm","31","M","03750A10I0","EQUIP VIOL-NO/INADEQUATE LIGHTS","SATURDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0305DLJRBG","21124684","2021-09-18T00:00:00.000","11:50pm","18","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SATURDAY","All Other","5","false",,
"APD*0307FN5FHJ","22097153","2022-07-12T00:00:00.000","10:14am","31","M",,,"TUESDAY","All Other","5","false",,
"APD*0304FN56LR","22097104","2022-07-12T00:00:00.000","09:02am","31","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","false",,
"APD*0999FN688F","22097315","2022-07-12T00:00:00.000","03:00pm","57","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","false",,
"APD*0302FN646V","22097346","2022-07-12T00:00:00.000","03:59pm","21","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","TUESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302FN5P4T","22097240","2022-07-12T00:00:00.000","12:47pm","28","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302FN653J","22097358","2022-07-12T00:00:00.000","04:16pm","24","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307FN5G54","22097153","2022-07-12T00:00:00.000","10:14am","31","M",,,"TUESDAY","All Other","5","false",,
"APD*0302FN63Z3","22097346","2022-07-12T00:00:00.000","03:59pm","21","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DVVDFX","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","040200100I","REGIS PLATE DISPLAY VIOLATION","SUNDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS03DVS5XN","21164854","2021-12-05T00:00:00.000","07:29am","25","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","false",,
"APD*0302DVV9W2","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","SUNDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DVVDM3","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","040200400I","OPER MV WITH IMPROPER PLATES","SUNDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DVTX21","21165108","2021-12-05T00:00:00.000","08:30pm","56","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","false",,
"APD*0303FH1W67","22070855","2022-05-25T00:00:00.000","11:18am","32","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*0302DVV0L4","21165119","2021-12-05T00:00:00.000","09:06pm","20","F","116300D0I0","ILL SIGNAL:PARKED","SUNDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0172DZ0M9X","21174655","2021-12-26T00:00:00.000","01:49am","43","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DVV672","21165142","2021-12-05T00:00:00.000","10:33pm","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0302DVVDBB","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","SUNDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0303FH1KJK","22070775","2022-05-25T00:00:00.000","08:53am","43","M","1225D010I0","FAIL TO SHOW CONVICTION RECORD","WEDNESDAY","All Other","5","false",,
"APD*0107F757BC","22033806","2022-03-12T00:00:00.000","11:40am","26","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SATURDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0302DVVG5P","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","SUNDAY","SPEEDING","2","false",,
"APD*0302DVVL2V","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302F4LT9W","22022451","2022-02-16T00:00:00.000","03:19pm","29","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","false","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"APD*0302FH2QKP","22071078","2022-05-25T00:00:00.000","05:38pm","37","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307FH207B","22070894","2022-05-25T00:00:00.000","12:01pm","36","F","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","false",,
"APD*0302FG3868","22066031","2022-05-16T00:00:00.000","12:33pm","27","M","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","MONDAY","All Other","5","false",,
"APD*TS03DQFBRH","21144505","2021-10-25T00:00:00.000","10:11am","40","M","118000D0I0","SPEED VIOL  POSTED LIMIT","MONDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0308F44240","22020186","2022-02-12T00:00:00.000","12:31am","35","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SATURDAY","All Other","5","false",,
"APD*0307F4LBBW","22022315","2022-02-16T00:00:00.000","11:19am","56","M","03750A40I0","EQUIP VIOLATION-NO/INADEQUATE PLATE LAMP","WEDNESDAY","All Other","5","false","Downtown","POINT (-73.7532379834 42.6495622808)"
"APD*0172DZ0K78","21174649","2021-12-26T00:00:00.000","01:18am","26","M","22640010I0","FAILURE TO DISPLAY NUMBERED PLATES","SUNDAY","All Other","5","false",,
"APD*0999FPBCL5","22103285","2022-07-23T00:00:00.000","08:54am","35","F","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","SATURDAY","All Other","5","false",,
"APD*0302FK9KQN","22082593","2022-06-15T00:00:00.000","02:46pm","25","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false",,
"APD*0307F4LB2N","22022315","2022-02-16T00:00:00.000","11:19am","56","M","037601A0I0","OPERATE MOTOR VEHICLE WITHOUT SIGNAL DEVICES/REFLECTORS","WEDNESDAY","All Other","5","false","Downtown","POINT (-73.7532379834 42.6495622808)"
"APD*0307F4LBJ7","22022315","2022-02-16T00:00:00.000","11:19am","56","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","false","Downtown","POINT (-73.7532379834 42.6495622808)"
"APD*0302FK9KFD","22082593","2022-06-15T00:00:00.000","02:46pm","25","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","false",,
"APD*0303FG2RHL","22065915","2022-05-16T00:00:00.000","08:52am","55","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","false",,
"APD*0301FBGNH6","22048858","2022-04-12T00:00:00.000","02:07pm","39","F","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","TUESDAY","All Other","5","false",,
"APD*0302F4MKDN","22022585","2022-02-16T00:00:00.000","08:47pm","51","M","112300000I","IMPROPER PASSING ON RIGHT","WEDNESDAY","All Other","5","false","Center Square","POINT (-73.7632947405 42.6541097581)"
"APD*0307F1LQ67","22008683","2022-01-19T00:00:00.000","11:33am","33","M","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","WEDNESDAY","All Other","5","false",,
"APD*0302DM2G39","21127415","2021-09-23T00:00:00.000","09:28pm","28","M","112000A0I0","FAIL TO KEEP RIGHT-2 LANE ROAD","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0304FS3B5Q","22117497","2022-08-18T00:00:00.000","07:02am","45","F","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","true",,
"APD*0307DT74TR","21158101","2021-11-20T00:00:00.000","02:26pm","22","M","050900800I","FAIL TO NOTIFY CHANGE OF HOME","SATURDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*CS09DM00KK","21126950","2021-09-23T00:00:00.000","03:01am","35","F","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","false",,
"APD*0302DVV4Z8","21165138","2021-12-05T00:00:00.000","10:12pm","26","M","117200A0I0","FAIL TO STOP-STOP SIGN","SUNDAY","STOPSIGN","3","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307DM13RF","21127104","2021-09-23T00:00:00.000","11:11am","20","M","040200400I","OPER MV WITH IMPROPER PLATES","THURSDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0307DM16JN","21127134","2021-09-23T00:00:00.000","12:06pm","36","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","false",,
"APD*CB03DM1BL8","21127115","2021-09-23T00:00:00.000","11:34am","20","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DM2PBR","21127454","2021-09-23T00:00:00.000","11:20pm","29","M","117200A0I0","FAIL TO STOP-STOP SIGN","THURSDAY","STOPSIGN","3","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS03DM0Q95","21127021","2021-09-23T00:00:00.000","08:34am","43","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false",,
"APD*0301FG2Z4S",,"2022-05-16T00:00:00.000","10:17am","23","F","118000D0I0","SPEED VIOL  POSTED LIMIT","MONDAY","SPEEDING","2","false",,
"APD*0302DVVF5S","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","SUNDAY","All Other","5","false",,
"APD*0206F967NH",,"2022-03-31T00:00:00.000","07:14pm","52","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","THURSDAY","All Other","5","false","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"APD*0302F4LTMS","22022451","2022-02-16T00:00:00.000","03:19pm","29","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","WEDNESDAY","All Other","5","false","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"APD*0302FK9BH9","22082537","2022-06-15T00:00:00.000","01:07pm","61","M","117200A0I0","FAIL TO STOP-STOP SIGN","WEDNESDAY","STOPSIGN","3","false",,
"APD*0301FK9BD2","22082538","2022-06-15T00:00:00.000","01:05pm","21","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*0303FG2SQ0","22065923","2022-05-16T00:00:00.000","09:10am","21","F","1225D010I0","FAIL TO SHOW CONVICTION RECORD","MONDAY","All Other","5","false",,
"APD*0302FK9FCK","22082564","2022-06-15T00:00:00.000","01:47pm","36","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false",,
"APD*0302FK9DSD","22082564","2022-06-15T00:00:00.000","01:47pm","36","F","1225D010I0","FAIL TO SHOW CONVICTION RECORD","WEDNESDAY","All Other","5","false",,
"APD*CS105F755Q",,"2022-03-12T00:00:00.000","10:57am","23","F","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","SATURDAY","All Other","5","false","Campus Area","POINT (-73.8190201566 42.6848032061)"
"APD*CS105FG40R","22066184","2022-05-16T00:00:00.000","06:03pm","27","F","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","MONDAY","All Other","5","false",,
"APD*0302F4LLJ2","22022375","2022-02-16T00:00:00.000","01:29pm","41","M","040200400I","OPER MV WITH IMPROPER PLATES","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0201FCRSV5","22054803","2022-04-24T00:00:00.000","07:43pm","17","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5","false",,
"APD*0307FH20HL","22070894","2022-05-25T00:00:00.000","12:01pm","36","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false",,
"APD*CS105F7546",,"2022-03-12T00:00:00.000","11:33am","23","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","SATURDAY","All Other","5","false",,
"APD*BF7614095","22033806","2022-03-12T00:00:00.000","11:40am","26","M","05090010I0","OPERATE MV BY UNLICENSD DRIVER","SATURDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0302FK9KNX","22082593","2022-06-15T00:00:00.000","02:46pm","25","M","037502200I","OPERATE MV WITH BROKEN GLASS","WEDNESDAY","All Other","5","false",,
"APD*0206FBH85L","22048978","2022-04-12T00:00:00.000","06:32pm","61","M","228200100I","OPERATE UNREGISTERED ATV","TUESDAY","All Other","5","false","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"APD*0307FBGLM9","22048837","2022-04-12T00:00:00.000","01:28pm","31","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*CS105FG407","22066184","2022-05-16T00:00:00.000","06:03pm","27","F","114300000I","RT OF WAY VIOL/MV ENTERING RD","MONDAY","All Other","5","false",,
"APD*0302DM2J4X","21127430","2021-09-23T00:00:00.000","09:58pm","26","M","116300D0I0","ILL SIGNAL:PARKED","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0306F4KZR1","22022249","2022-02-16T00:00:00.000","08:56am","22","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","false",,
"APD*CS09DM1HPF",,"2021-09-23T00:00:00.000","02:03pm","21","M","114200A0I0","RIGHT OF WAY VIOL:STOP-SIGN","THURSDAY","All Other","5","false",,
"APD*TS03DQFFX1","21144534","2021-10-25T00:00:00.000","10:58am","69","M","112800B0I0","ILL DRIVING IN CENTER LANE","MONDAY","All Other","5","false",,
"APD*0302FN626F","22097322","2022-07-12T00:00:00.000","03:28pm","22","M","050900200I","DRIVE MV W/O PROPER LICENSE","TUESDAY","All Other","5","false",,
"APD*0302DVVD49","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","SUNDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DVTZM9","21165117","2021-12-05T00:00:00.000","08:54pm","17","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0302DVVFQ2","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","112300000I","IMPROPER PASSING ON RIGHT","SUNDAY","All Other","5","false",,
"APD*0306F664CQ","22029417","2022-03-03T00:00:00.000","10:05am","20","F","118000C0I0","SPEED VIOL-SCHOOL ZONE","THURSDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307FN5FZW","22097153","2022-07-12T00:00:00.000","10:14am","31","M",,,"TUESDAY","All Other","5","false",,
"APD*0302FN61W3","22097322","2022-07-12T00:00:00.000","03:28pm","22","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0304FN5Q4C","22097223","2022-07-12T00:00:00.000","12:46pm","28","M",,,"TUESDAY","All Other","5","false","Port of Albany","POINT (-73.7603626972 42.6261665879)"
"APD*0304FN56Q6","22097104","2022-07-12T00:00:00.000","09:02am","31","M","050900200I","DRIVE MV W/O PROPER LICENSE","TUESDAY","All Other","5","false",,
"APD*0301FN5Q12","22097246","2022-07-12T00:00:00.000","01:00pm","24","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0302FS3T9M","22117614","2022-08-18T00:00:00.000","10:46am","26","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","true","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"APD*0302FS3QWV","22117589","2022-08-18T00:00:00.000","10:13am","77","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","true","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"APD*0302F4LTQ1","22022451","2022-02-16T00:00:00.000","03:19pm","29","M","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","WEDNESDAY","All Other","5","false","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"APD*TS03DVS7P5","21164866","2021-12-05T00:00:00.000","07:55am","56","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","false",,
"APD*0302DVV6C9","21165142","2021-12-05T00:00:00.000","10:33pm","23","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","SUNDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0302FK9KJ9","22082593","2022-06-15T00:00:00.000","02:46pm","25","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","false",,
"APD*TS03DM0TMK","21127041","2021-09-23T00:00:00.000","09:21am","51","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5","false",,
"APD*0302DVV4V0","21165138","2021-12-05T00:00:00.000","10:12pm","26","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","false",,
"APD*0370FS4239","22117674","2022-08-18T00:00:00.000","12:31pm","42","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","true",,
"APD*0302FS3T2X","22117614","2022-08-18T00:00:00.000","10:46am","26","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","true","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"APD*0307FBGLT9","22048837","2022-04-12T00:00:00.000","01:28pm","31","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","TUESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0302F4LN7M","22022397","2022-02-16T00:00:00.000","02:03pm","52","M","1225C2A0I0","DRIVE WHILE USING MOBILE PHONE","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0999F4KGHB","22022179","2022-02-16T00:00:00.000","03:30am","44","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","WEDNESDAY","All Other","5","false","Second Avenue","POINT (-73.7709999112 42.6382298663)"
"APD*0304F2C7RM","22012140","2022-01-26T00:00:00.000","12:23pm","23","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*CSP14FG8ZQ","22065797","2022-05-16T00:00:00.000","01:37am","31","M","060001A0I0","OPER LEAVES SCENE OF PROPERTY DAMAGE ACC","MONDAY","All Other","5","false",,
"APD*CS108DQH4K","21144822","2021-10-25T00:00:00.000","10:41pm","25","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","MONDAY","All Other","5","false",,
"APD*0307FBGLHT","22048837","2022-04-12T00:00:00.000","01:28pm","31","M","040200400I","OPER MV WITH IMPROPER PLATES","TUESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0307F2BSNW","22012054","2022-01-26T00:00:00.000","09:04am","20","M","050900200I","DRIVE MV W/O PROPER LICENSE","WEDNESDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*TS03DQFDHJ","21144525","2021-10-25T00:00:00.000","10:37am","37","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","MONDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0202FBHVGX",,"2022-04-12T00:00:00.000","10:00pm","28","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","TUESDAY","All Other","5","false","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"APD*CS108DQGZG","21144810","2021-10-25T00:00:00.000","09:40pm","17","M","112900A0I0","FOLLOWING TOO CLOSE","MONDAY","All Other","5","false",,
"APD*0307FBGLH7","22048837","2022-04-12T00:00:00.000","01:28pm","31","M","040200100I","REGIS PLATE DISPLAY VIOLATION","TUESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0304F2C5XW","22012130","2022-01-26T00:00:00.000","11:59am","39","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307DM14FW","21127104","2021-09-23T00:00:00.000","11:11am","20","M","0501B1A0I0","DJ/MJ PERMIT-FRONT SEAT OCCUPANT OTHR THAN SUPERVISING DRIVR","THURSDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0307F5BG97","22025568","2022-02-23T00:00:00.000","09:23am","33","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307F5BGH3","22025568","2022-02-23T00:00:00.000","09:23am","33","F","050900800I","FAIL TO NOTIFY CHANGE OF HOME","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302DM2HWV","21127430","2021-09-23T00:00:00.000","09:58pm","26","M","117200A0I0","FAIL TO STOP-STOP SIGN","THURSDAY","STOPSIGN","3","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0107DM2QPN","21127451","2021-09-23T00:00:00.000","11:06pm","21","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5","false",,
"APD*0170DT5BFL","21157890","2021-11-20T00:00:00.000","12:56am","31","M","1144A0A0I0","CORP-AID FRAUD RTRN-DIFF GREATER THAN $1500","SATURDAY","All Other","5","false",,
"APD*0307DM13XT","21127104","2021-09-23T00:00:00.000","11:11am","20","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0307DT749N","21158101","2021-11-20T00:00:00.000","02:26pm","22","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","SATURDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0307DM14L9","21127104","2021-09-23T00:00:00.000","11:11am","20","M","03750EB0I0","EQUIP VIOL-NO RIGHT SIDE MIRROR(OMNI BUS)","THURSDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0302F0R70X","22004886","2022-01-11T00:00:00.000","12:15pm","27","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302F0R70X","22004886","2022-01-11T00:00:00.000","12:15pm","27","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS04DX31MM","21170802","2021-12-17T00:00:00.000","10:52am","21","M","112900A0I0","FOLLOWING TOO CLOSE","FRIDAY","All Other","5","false",,
"APD*0307F0QT50","22004810","2022-01-11T00:00:00.000","09:17am","52","F","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2","false",,
"APD*0307F0R85V","22004890","2022-01-11T00:00:00.000","12:22pm","20","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","TUESDAY","All Other","5","false",,
"APD*0307F0QS9C","22004801","2022-01-11T00:00:00.000","09:04am","29","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0307DT6Z92",,"2021-11-20T00:00:00.000","01:07pm","23","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","SATURDAY","All Other","5","false",,
"APD*0302FS3TSX","22117614","2022-08-18T00:00:00.000","10:46am","26","M","037504000I","OPER M/V W/O STOP LIGHTS","THURSDAY","All Other","5","true","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"APD*0307DT74RQ","21158101","2021-11-20T00:00:00.000","02:26pm","22","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","SATURDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0370F2CM5F","22012231","2022-01-26T00:00:00.000","03:17pm","26","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307DT6ZBG",,"2021-11-20T00:00:00.000","01:07pm","23","F","03750T30I0","EQUIP VIOL-REAR SIDE WINDOWS NON/TRANSPARENT","SATURDAY","All Other","5","false",,
"APD*0308F43Z6Q","22020166","2022-02-11T00:00:00.000","11:45pm","23","F","03750A30I0","EQUIP VIOLATION-NO/INSUFFICIENT TAIL LAMPS","FRIDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0215F3ZPFB","22019393","2022-02-10T00:00:00.000","03:46pm","18","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","THURSDAY","All Other","5","false",,
"APD*0308F443RK","22020200","2022-02-12T00:00:00.000","12:53am","18","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","SATURDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0308F443L1","22020200","2022-02-12T00:00:00.000","12:53am","18","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SATURDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0301FBG78R","22048758","2022-04-12T00:00:00.000","10:49am","20","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
