"idnum","uniq_id","estratopri","upm","cluster","wt","income","risk","patience","prob_murder","gender","age","pol_finance","pol_qe","pol_quc","pol_concent","pol_wage_best","trust_general","trust_family","family_law","politicians_law","pol_corrupt","victim","education","employment","pol_importance","safety_city","safety_neigh","crime_prob","corrupt_prob","badgov_prob","pov_ineq_prob","trust_govt","country","currency","income_det"
"257","17010257","Mexico-East Area","56","114","1","8","27","1","Known","Women","41","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Untrustworty","Untrusworthy","Unusual","Unusual","false","false","9","true","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","3,651 - 4,150"
"258","17010258","Mexico-Central Area","10","19","1",,"28","1","Known","Women","49","Less money for police, subsidies for citizens (private security)",,,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","A bit usual","true","false","12","false","Important","Safe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"259","17010259","Mexico-East Area","50","102","1","11","28","1","Unknown","Women","74","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Unusual","A bit usual","false","true","12","false","Important",,,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","4,751 - 5,350"
"260","17010260","Mexico-Central Area","2","3","1",,"28","1","Unknown","Men","20","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Unusual","Somewhat usual","false","false","12","false","Not important",,"Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"261","17010261","Mexico-East Area","59","120","1",,"28","5","Known","Women","29","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods",,"Trusworthy","Trustworty","Usual","Unusual","true","true","12","false","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Fullfill","Mexico","Mexican Peso",
"262","17010262","Mexico-West Area","37","75","1","15","28","1","Unknown","Men","30","Less money for police, subsidies for citizens (private security)",,,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Unusual","Unusual","true","true","17","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","8,401 - 11,050"
"263","17010263","Mexico-East Area","61","124","1","16","28","1",,"Men","60","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree",,"Trustworty","Usual","Unusual","true","true","13","true","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","More than 11,050"
"264","17010264","Mexico-East Area","54","110","1",,"28","1","Known","Women","20","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","true","true","12","false","Not important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Agree","Do not fullfill","Mexico","Mexican Peso",
"265","17010265","Mexico-Central Area","7","14","1",,"8","16","Unknown","Men","63","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","false","6","false","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Agree","Fullfill","Mexico","Mexican Peso",
"266","17010266","Mexico-Central Area","10","20","1","8","27","1","Unknown","Women","48","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","false","12","true","Important","Unsafe","Unsafe","Agree","Disagree","Agree","Disagree","Do not fullfill","Mexico","Mexican Peso","3,651 - 4,150"
"267","17010267","Mexico-East Area","60","122","1","12","28","1","Known","Men","60","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Usual","Unusual","false","true","6","true","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","5,351 - 6,200"
"268","17010268","Mexico-Central Area","12","26","1","12","28","1","Unknown","Men","51","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","true","false","10","true","Important","Safe",,"Disagree","Agree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","5,351 - 6,200"
"269","17010269","Mexico-East Area","58","118","1","7","28","1","Known","Women","35","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Disagree","Trusworthy","Trustworty","Usual","Somewhat usual","false","false","9","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Fullfill","Mexico","Mexican Peso","3,301 - 3,650"
"270","17010270","Mexico-West Area","28","57","1",,"28","20","Unknown","Men","23","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","true","true","17","false","Important","Unsafe","Unsafe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"271","17010271","Mexico-East Area","45","89","1",,"28","1","Unknown","Men","33","More money for police (public security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Disagree","Trusworthy","Trustworty","Usual","Unusual","true","false","6","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"272","17010272","Mexico-South Area","70","142","1",,"30","29","Known","Women","35",,"Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Trustworty","Usual","Somewhat usual","false","false","12","false","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso",
"273","17010273","Mexico-Central Area","13","27","1","8","28","29","Unknown","Men","46","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Unusual","A bit usual","true","true","12","true","Important",,,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","3,651 - 4,150"
"274","17010274","Mexico-East Area","51","103","1","8","18","14","Unknown","Men","29","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","true","9","true","Not important","Safe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","3,651 - 4,150"
"275","17010275","Mexico-East Area","45","89","1","13","28","32","Unknown","Men","57","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods",,"Trusworthy","Trustworty","Usual","Unusual","false","false","11","true","Not important","Unsafe","Unsafe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","6,201 - 7,050"
"276","17010276","Mexico-East Area","44","88","1","5","30","1","Unknown","Men","41","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Usual","A bit usual","false","false","12","true","Important",,,"Disagree","Disagree","Agree","Agree","Do not fullfill","Mexico","Mexican Peso","2,451 - 2,900"
"277","17010277","Mexico-Central Area","12","25","1","12","28","1",,"Women","76","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Usual","Unusual","false","true","6","true","Important",,"Safe","Disagree","Disagree","Agree","Disagree","Do not fullfill","Mexico","Mexican Peso","5,351 - 6,200"
"278","17010278","Mexico-North Area","24","49","1","4","29","20","Unknown","Women","33","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Unusual","Unusual","false","false","6","true","Important",,"Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","2,101 - 2,450"
"279","17010279","Mexico-East Area","58","119","1","2","28","31","Unknown","Men","60","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Unusual","A bit usual","false","true","7","true","Important",,,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","1,100 - 1,600"
"280","17010280","Mexico-North Area","27","54","1","9","28","1",,"Women","51",,"Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","true","true","17","true","Not important",,,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","4,151 - 4,450"
"281","17010281","Mexico-West Area","33","65","1","9","28","1","Unknown","Men","32","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods",,"Trusworthy","Trustworty","Usual","Unusual","false","true","12","true","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Mexico","Mexican Peso","4,151 - 4,450"
"282","17010282","Mexico-North Area","22","45","1","1","28","1","Known","Men","21","More money for police (public security)",,,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Unusual","Unusual","true","false","9","true","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Agree","Fullfill","Mexico","Mexican Peso","Less than 1,100"
