"matr_cula","organizaci_n_jur_dica","categoria","est_matricula","raz_n_social","nit","fec_matricula","fec_renovacion","_ltimo_a_o_renovado","fec_constitucion","fec_disolucion","fec_vigencia","direcci_n","municipio","tel_fono_1","tel_fono_2","tel_fono_3","vigilancia","email","ciiu_actividad_1","ciiu_actividad_2","ciiu_actividad_3","ciiu_actividad_4","activo_total","representante_legal"
"S0504123","12","1","IA","Asociacion Escuela De Futbol Talentos Marino Garcia","9011646841","2018-03-13T00:00:00.000","2020-07-03T00:00:00.000","2020","2018-03-13T00:00:00.000","N/A","2023-03-03T00:00:00.000","Carrera 13 23-54","Villanueva","3104450372","N/A","N/A","Gobernacion De Casanare","talentosmarinogarcia@gmail.com","P8552 ** Enseñanza deportiva y recreativa","R9312 ** Actividades de clubes deportivos","G4762 ** Comercio al por menor de articulos deportivos  en establecimientos especializados","N/A","1,600,000","Garcia Gonzalez Marino"
"S0503864","12","1","IA","Corporacion Festival Y Reinado Nacional Del Maiz Vereda Llano Lindo Aguazul","9010153919","2016-10-04T00:00:00.000","2021-11-24T00:00:00.000","2021","2016-10-04T00:00:00.000","N/A","2036-09-13T00:00:00.000","Vda Llano Lindo","Aguazul","3118881502","N/A","N/A","Gobernacion De Casanare","corporacionfestivalreinadodelmaiz@hotmail.com","R9007 ** Actividades de espectaculos musicales en vivo","S9499 ** Actividades de otras asociaciones n.c.p.","N8230 ** Organizacion de convenciones y eventos comerciales","A0161 ** Actividades de apoyo a la agricultura","1,600,000","Silva Castro Luis Alfredo"
"S0504261","12","1","II","Fundación Cultural Repentismo Y Tradición","9012629883","2019-03-05T00:00:00.000","2019-03-05T00:00:00.000","2019","2019-02-26T00:00:00.000","N/A","99999999","Diagonal 9 12-230 Torre 27 Apartamento 304","Yopal","3212789140","N/A","N/A","Gobernacion De Casanare","repentismocultural2019@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N8230 ** Organizacion de convenciones y eventos comerciales","R9007 ** Actividades de espectaculos musicales en vivo","P8551 ** Formación para el trabajo","1,600,000","Prada Balcarcel Yostimar"
"S0502066","12","1","IA","Fundacion Azul Profundo Para Vivir Y Soñar","9001454594","2007-04-16T00:00:00.000","2020-01-31T00:00:00.000","2020","2007-04-16T00:00:00.000","N/A","N/A","Callle 20 Nro.  22 - 36","Yopal","3102135721","N/A","N/A","Gobernacion De Casanare","fundacionazulprofundo@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","1,600,000","Rodriguez Calvo Martha Isabel"
"S0500623","12","1","IA","Asociacion De Comerciantes De Yopal - Casanare Asdecoy","8440018643","1999-06-02T00:00:00.000","2021-07-09T00:00:00.000","2021","1999-06-02T00:00:00.000","N/A","N/A","Cra 20 N 10-52","Yopal","3105745442","N/A","N/A","Dian","asdecoy1979@gmail.com","S9411 ** Actividades de asociaciones empresariales y de empleadores","N/A","N/A","N/A","1,600,000","Rodriguez Perez Johan Fabian"
"S0503514","12","1","IA","Fundacion Bondad En Accion","9008280199","2015-03-05T00:00:00.000","2019-07-18T00:00:00.000","2019","2015-02-10T00:00:00.000","N/A","N/A","Calle  10 No. 14-47","Hato Corozal","3112650286","N/A","N/A","N/A","fundacionbondadenaccion@gmail.com","Q8790 ** Otras actividades de atencion en instituciones con alojamiento","Q8890 ** Otras actividades de asistencia social sin alojamiento","S9499 ** Actividades de otras asociaciones n.c.p.","M7020 ** Actividades de consultoria de gestion","1,604,600","Vargas Naranjo Darquis Aurora"
"S0504411","12","1","IA","Fundacion Mujeres Unidas Transformando Vidas","9013694962","2020-02-21T00:00:00.000","2021-03-31T00:00:00.000","2021","2020-02-21T00:00:00.000","N/A","99999999","Calle 8 N 11 49","Aguazul","3132075344","3134997980","N/A","Gobernación De Casanare","m.u.transformandovida@gmail.com","N8230 ** Organizacion de convenciones y eventos comerciales","Q8810 ** Actividades de asistencia social sin alojamiento para personas mayores y discapacitadas","A0161 ** Actividades de apoyo a la agricultura","I5629 ** Actividades de otros servicios de comidas","1,612,000","Diaz Acevedo Maria Esperanza"
"S0504647","12","1","IA","Asociacion De Vivienda La Abejita","9015393126","2021-10-28T00:00:00.000","2021-10-28T00:00:00.000","2021","2021-10-28T00:00:00.000","N/A","2031-10-25T00:00:00.000","Vereda La Colmena Finca El Diamante","Villanueva","3202739017","3182521537","N/A","Gobernacion De Casanare","asoviviendalaabejita@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","1,620,000","Perilla Torres Alba Idali"
"S0503854","12","1","IA","Corporacion Para La Integracion Social Cultural Y Artistica Terraza Club","9010075549","2016-09-09T00:00:00.000","2021-03-31T00:00:00.000","2021","2016-09-09T00:00:00.000","N/A","2026-08-06T00:00:00.000","Carrera  11 No. 3-02 Ed Torres De Marfil","Paz De Ariporo","3216086212","N/A","N/A","Secretaria De Gobierno Departamental","jhonmauro@hotmail.com","R9007 ** Actividades de espectaculos musicales en vivo","R9008 ** Otras actividades de espectáculos en vivo n.c.p.","N8230 ** Organizacion de convenciones y eventos comerciales","I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento","1,622,000","Torres Rios Fredy Ferney"
"S0504092","12","1","II","Asociación  De Recicladores Y Recuperadores Del Municipio De Yopal Y Municipios De Casanare Reciclando Casanare","9011374191","2017-12-05T00:00:00.000","2019-03-30T00:00:00.000","2019","2017-11-18T00:00:00.000","N/A","2116-11-19T00:00:00.000","Carrera 12B N. 34 - 52","Yopal","3153228888","N/A","N/A","Secretaria De Gobierno Departamental","reciclandocasanare17@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","1,650,000","Rincon Ardila Pedro Elias"
"S0502899","12","1","II","Fundacion Mujeres Casanareñas Construyendo Futuro","9004396941","2011-05-26T00:00:00.000","2019-03-30T00:00:00.000","2019","2011-05-26T00:00:00.000","N/A","N/A","Calle 43A N. 8B-03","Yopal","3204796618","N/A","N/A","Gobernacion De Casanare","fundacionmucacof@outlook.es","Q8692 ** Actividades de apoyo terapeutico","S9499 ** Actividades de otras asociaciones n.c.p.","Q8720 ** Actividades de atencion residencial  para el cuidado de pacientes con retardo mental  enfermedad mental y consumo de sustancias psicoactivas","C1410 ** Confeccion de prendas de vestir  excepto prendas de piel","1,650,000","Garavito Martinez Nuris Alicia"
"S0504094","12","1","IA","Corporación Cristo Fue De Oro","9011381720","2017-12-07T00:00:00.000","2021-03-15T00:00:00.000","2021","2017-12-07T00:00:00.000","N/A","2025-11-29T00:00:00.000","Corregimiento La Chapa","Hato Corozal","3114600779","N/A","N/A","Gobernacion De Casanare","abrilpio71@gmail.com","R9002 ** Creacion musical","R9007 ** Actividades de espectaculos musicales en vivo","R9008 ** Otras actividades de espectáculos en vivo n.c.p.","R9329 ** Otras actividades recreativas y de esparcimiento n.c.p.","1,660,000","Abril Giron Pio Elio"
"S0503753","12","1","IA","Asociacion De Mujeres Victimas Del Conflicto Armado De Tauramena","9009581574","2016-04-06T00:00:00.000","2021-04-22T00:00:00.000","2021","2016-04-06T00:00:00.000","N/A","N/A","Calle 4 No. 8 - 33","Tauramena","3125676078","N/A","N/A","Gobernaciondian","fagupaez@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","1,660,000","Gutierrez Paez Fanny"
"S0504422","12","1","IA","Corporación Para El Desarrollo Social Y Turístico Casa De Madera","9013792722","2020-03-12T00:00:00.000","2021-03-29T00:00:00.000","2021","2020-03-12T00:00:00.000","N/A","2040-03-12T00:00:00.000","Calle 33 N 20 17","Yopal","3229274884","3203692640","N/A","Gobernacion De Casanare","dario_toca1@hotmail.com","I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento","R9329 ** Otras actividades recreativas y de esparcimiento n.c.p.","N7990 ** Otros servicios de reserva y actividades relacionadas","N7912 ** Actividades de operadores turisticos","1,700,000","Toca Tibaduiza Helver Dario"
"S0504537","12","1","IA","Fundacion Mango Casanare","9014657549","2021-03-09T00:00:00.000","2021-03-09T00:00:00.000","2021","2021-03-09T00:00:00.000","N/A","99999999","Carrera 23  14  36","Yopal","3103293561","N/A","N/A","Gobernacion De Casanare","mangocasanare@gmail.com","M7020 ** Actividades de consultoria de gestion","M7220 ** Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades","M7320 ** Estudios de mercado y realizacion de encuestas de opinion publica","N/A","1,700,000","Barrera Rojas Camilo Andres"
"S0500794","12","1","IA","Asociacion Colonia Valle Del Cauca Residente En   Villanueva Casanare","9000839851","2000-06-08T00:00:00.000","2021-03-25T00:00:00.000","2021","2000-06-08T00:00:00.000","N/A","99999999","Calle 26 A No 13-15","Villanueva","3138025123","N/A","N/A","Gobernacion De Casanare","coloniavalluna@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","P8553 ** Enseñanza cultural","R9007 ** Actividades de espectaculos musicales en vivo","R9008 ** Otras actividades de espectáculos en vivo n.c.p.","1,720,500","Velez Herrera Octavio"
"S0504058","14","1","II","Cooperativa Multiactiva De Emprendedores De Santa Elena","9011178101","2017-09-25T00:00:00.000","2019-03-29T00:00:00.000","2019","2017-02-27T00:00:00.000","N/A","99999999","Vereda Santa Elena Del Cusiva","Mani","3132650248","N/A","N/A","Superintendencia De Economia Solidaria","cooempresel@gmail.com","A0145 ** Cria de aves de corral","A0322 ** Acuicultura de agua dulce","C1410 ** Confeccion de prendas de vestir  excepto prendas de piel","A0113 ** Cultivo de hortalizas  raices y tuberculos","1,800,000","Perez Tibabija Cleiver"
"S0500880","12","1","IA","Asociacion De Granjeros Campesinos De Aguazul Horizontes Claros Asogracampa","8440024011","2000-11-22T00:00:00.000","2021-04-30T00:00:00.000","2021","2000-11-22T00:00:00.000","N/A","N/A","Calle 15 A No 24 A-17","Aguazul","6387079","N/A","3142652601","Gobernacion Casanare","patyrolita1107@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","1,800,000","Villabon Linares Nuby Patricia"
"S0501439","12","1","IA","Asociacion De Ganaderos De Bocas Del Pauto","8440045563","2003-10-24T00:00:00.000","2021-04-27T00:00:00.000","2021","2003-10-24T00:00:00.000","N/A","2053-10-17T00:00:00.000","Bocas Del Pauto","Trinidad","3107778946","N/A","N/A","Secretaria Departamental","arenasrianoalberto@gmail.com","A0141 ** Cria de ganado bovino y bufalino","G4631 ** Comercio al por mayor de productos alimenticios","C1040 ** Elaboracion de productos lacteos","A0161 ** Actividades de apoyo a la agricultura","1,803,000","Arenas Riaño Alberto"
"S0503813","12","1","IA","Asociacion De Campesinos Apicultores De El Morro","9009844980","2016-06-27T00:00:00.000","2021-05-21T00:00:00.000","2021","2016-06-27T00:00:00.000","N/A","2035-05-14T00:00:00.000","Corregimiento El Morro","Yopal","3208551198","N/A","N/A","Gobernacion De Casanare","acapimor@gmail.com","A0149 ** Cria de otros animales n.c.p.","A0210 ** Silvicultura y otras actividades forestales","A0145 ** Cria de aves de corral","A0322 ** Acuicultura de agua dulce","1,897,000","Barragan Pinto Fabio"
"S0500751","12","1","IA","Lonja Inmobiliaria De Casanare","8440019849","2000-03-23T00:00:00.000","2021-04-11T00:00:00.000","2021","2000-03-23T00:00:00.000","N/A","N/A","Carrera 24 N 7-59 Of. 102-103","Yopal","3142969515","N/A","N/A","Gobernacion De Casanare","lalonjainmobiliariadecasanare@hotmail.com","L6810 ** Actividades inmobiliarias realizadas con bienes propios o arrendados","N/A","N/A","N/A","1,928,000","Cuellar Afanador Nestor Gustavo"
"S0504043","12","1","IA","Corporación Turística El Canoero Maní Casanare","9011110162","2017-08-31T00:00:00.000","2021-04-30T00:00:00.000","2021","2017-08-31T00:00:00.000","N/A","2067-07-20T00:00:00.000","Carrera 1 Sector Turistico El Muelle","Mani","3147176106","3212403952","N/A","Gobernación De Casanare","cortucamanicasanare@hotmail.com","H5021 ** Transporte fluvial de pasajeros","N7990 ** Otros servicios de reserva y actividades relacionadas","I5619 ** Otros tipos de expendio de comidas preparadas n.c.p.","N/A","1,955,000","Boada Gualdron Juan Fernando"
"S0502555","12","1","II","Corporacion Casa Llanera Botalon Soga Y Llanura En Liquidacion","9002840920","2009-05-15T00:00:00.000","2018-04-19T00:00:00.000","2018","2009-05-15T00:00:00.000","2019-09-02T00:00:00.000","2019-09-02T00:00:00.000","Calle 6 No. 8-56","Villanueva","3108863034","N/A","N/A","N/A","fany0568@hotmail.com","R9006 ** Actividades teatrales","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","2,000,000","Rodriguez Quintero Fany"
"S0504468","12","1","IA","Corporacion Social Flor Amarillo","9014066380","2020-08-28T00:00:00.000","2021-03-31T00:00:00.000","2021","2020-08-28T00:00:00.000","N/A","2025-08-04T00:00:00.000","Transversal 23 37-87 Torre 5 Apartamento 211","Yopal","3162592648","N/A","N/A","Gobernacion Casanare","germanromero1220@gmail.com","Q8899 ** Otras actividades de asistencia social sin alojamiento n.c.p.","G4799 ** Otros tipos de comercio al por menor no realizado en establecimientos  puestos de venta o mercados","N/A","N/A","2,000,000","Romero Zambrano German Arturo"
"S0503790","12","1","IA","Asociacion De Frutales Y Hortalizas De Recetor Afruhorec","9009721160","2016-05-18T00:00:00.000","2021-12-16T00:00:00.000","2021","2016-05-18T00:00:00.000","N/A","2026-04-23T00:00:00.000","Brr Centro","Recetor","3118020761","N/A","N/A","Gobernacion De Casanare","joseinain@hotmail.es","A0113 ** Cultivo de hortalizas  raices y tuberculos","C1020 ** Procesamiento y conservacion de frutas  legumbres  hortalizas y tuberculos","A0163 ** Actividades posteriores a la cosecha","G4721 ** Comercio al por menor de productos agricolas para el consumo en establecimientos especializados","2,000,000","Pedraza Chacon Jose Inain"
"S0503887","12","1","IA","Asociacion De Victimas Cultivadores De Piña Gold De Tauramena","9010278570","2016-11-16T00:00:00.000","2021-08-05T00:00:00.000","2021","2016-11-16T00:00:00.000","N/A","2026-11-15T00:00:00.000","Calle 8F  6A - 25","Tauramena","3208585733","N/A","N/A","Gobernacion","camiuscategui32@gmail.com","A0121 ** Cultivo de frutas tropicales y subtropicales","A0119 ** Otros cultivos transitorios n.c.p.","A0129 ** Otros cultivos permanentes n.c.p.","N/A","2,000,000","Uscategui Rojas Jose Mesias"
"S0504170","12","1","II","Asociacion De Porcicultores De Casanare","9012009000","2018-07-30T00:00:00.000","2019-03-30T00:00:00.000","2019","2018-07-04T00:00:00.000","N/A","2028-07-04T00:00:00.000","Carrera 9 No 22-16","Aguazul","3505640418","3105531374","N/A","Gobernacion De Casanare","porcicultoresdeaguazul@gmail.com","A0144 ** Cria de ganado porcino","C1011 ** Procesamiento y conservacion de carne y productos carnicos","N/A","N/A","2,000,000","Torres Cruz Rafael"
"S0502779","12","1","II","Asociacion De Servicios Del Llano","9003782409","2010-08-25T00:00:00.000","2018-05-18T00:00:00.000","2018","2010-08-25T00:00:00.000","N/A","2030-08-05T00:00:00.000","Carrera 16A N 32 10","Yopal","3114891530","N/A","3114891530","N/A","carlosram19782010@hotmail.com","F4290 ** Construccion de otras obras de ingenieria civil","F4112 ** Construccion de edificios no residenciales","H4923 ** Transporte de carga por carretera","G4752 ** Comercio al por menor de articulos de ferreteria  pinturas y productos de vidrio en establecimientos especializados","2,000,000","Ramirez Rincon Elias"
"S0504538","12","1","IA","Asociacion Los Mandarinos","9014664491","2021-03-09T00:00:00.000","2021-03-09T00:00:00.000","2021","2021-03-09T00:00:00.000","N/A","2030-09-09T00:00:00.000","Carrera 4 Este N 20  37","Paz De Ariporo","3123706763","N/A","N/A","Gobernacion De Casanare","joseveganumael123@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","2,000,000","Paez Rojas Jose Vicente"
"S0503237","12","1","IA","Asociacion De Medicos Veterinarios Y Zootecnistas De Casanare","9006378875","2013-04-09T00:00:00.000","2021-03-30T00:00:00.000","2021","2013-04-09T00:00:00.000","N/A","2035-10-05T00:00:00.000","Calle 9 No. 20-27","Yopal","3103193790","3212417763","3103193790","Gobernacion De Casanare","amevezca@gmail.com","A0162 ** Actividades de apoyo a la ganaderia","N/A","N/A","N/A","2,000,000","Rueda Guanaro Carlos Ferney"
"S0504025","12","1","II","Asociacion Campesinos Y Mujeres De Tauramena","9011023864","2017-08-01T00:00:00.000","2019-04-01T00:00:00.000","2019","2017-07-14T00:00:00.000","N/A","2037-07-14T00:00:00.000","Carrera 14 7-69","Tauramena","3203405154","N/A","N/A","N/A","marol.1112@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","2,000,000","Rosas Lopez Maria Ediht"
"S0504143","12","1","IA","Asociación De Trabajadores  De Orocue Del Sector Petrolero","9011787745","2018-05-03T00:00:00.000","2021-09-15T00:00:00.000","2021","2018-05-03T00:00:00.000","N/A","2038-04-23T00:00:00.000","Corregimiento El Algarrobo","Orocue","3144245731","3124278059","N/A","Gobernacion De Casanare","asociaciondetrabajadoresorocue@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","2,000,000","Diaz Pulido Fresnel Rene"
"S0503482","12","1","IA","Asociacion De Transportadores De Nunchia","9007927135","2014-11-20T00:00:00.000","2021-07-09T00:00:00.000","2021","2014-11-20T00:00:00.000","N/A","2044-10-13T00:00:00.000","Vereda La Yopalosa","Nunchia","3107568327","3132822184","N/A","Gobernacion De Casanare","dumarojas83@gmail.com","H4922 ** Transporte mixto","H5229 ** Otras actividades complementarias al transporte","N7710 ** Alquiler y arrendamiento de vehiculos automotores","H5221 ** Actividades de estaciones  vias y servicios complementarios para el transporte terrestre","2,000,000","Rojas Daza Dumar Ferney"
"S0504117","12","1","IA","Corporacion Para El Proceso De Recuperacion Ambiental De Yopal","9011617851","2018-03-02T00:00:00.000","2021-07-22T00:00:00.000","2021","2018-03-02T00:00:00.000","N/A","2058-02-18T00:00:00.000","Carrera 7 N  26 - 3","Yopal","3204162492","N/A","N/A","Gobernacion De Casanare","ramper123@gmail.com","E3900 ** Actividades de saneamiento ambiental y otros servicios de gestion de desechos","E3830 ** Recuperacion de materiales","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","2,000,000","Moreno Reyes Andrea Maria"
