"uid","name","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"vsry-d42y","Impulso en el desarrollo de Territorios y Ciudades Inteligentes, Fusagasugá 2019-2020.","oeduarte","gmwx-5xcj","published","public","approved","official","chart","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/vsry-d42y","https://www.datos.gov.co/resource/vsry-d42y.json","2021-09-20T15:55:00.000","2022-05-24T22:03:16.000","www.datos.gov.co","true","94","0",,,,,,"https://www.datos.gov.co/d/rtai-k9uh",,,"45ev-seft",,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"https://estrategia.gobiernoenlinea.gov.co/623/w3-propertyvalue-7650.html","Bogotá D.C.",,"Nacional",,,,,,"2020-09-22","Dirección de Gobierno Digital","Bogotá D.C.",,"Anual","Español",,"Municipal","https://estrategia.gobiernoenlinea.gov.co/623/w3-propertyvalue-14714.html"
"45ev-seft","índice de Impulso en el desarrollo de Territorios y Ciudades Inteligentes, Fusagasugá 2019-2020","oeduarte","gmwx-5xcj","published","public","approved","official","filter","Ciencia, Tecnología e Innovación","gobierno digital,gobierno abierto,furag,tecnología,índice de gobierno digital","https://www.datos.gov.co/d/45ev-seft","https://www.datos.gov.co/resource/45ev-seft.json","2021-09-20T13:43:45.000","2022-05-24T22:03:16.000","www.datos.gov.co","true","101","17","3",,,,,"https://www.datos.gov.co/d/rtai-k9uh",,,"rtai-k9uh",,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"https://estrategia.gobiernoenlinea.gov.co/623/w3-propertyvalue-7650.html","Bogotá D.C.",,"Nacional",,,,,,"2020-09-22","Dirección de Gobierno Digital","Bogotá D.C.",,"Anual","Español",,"Municipal","https://estrategia.gobiernoenlinea.gov.co/623/w3-propertyvalue-14714.html"
"myzi-r7qv","1. Tablero Desempeño Actual del Talento Humano -  Estudio de identificación de brechas de capital humano para el sector TIC","lmedina","em8d-zexv","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","brecha.","https://www.datos.gov.co/d/myzi-r7qv","https://www.datos.gov.co/resource/myzi-r7qv.json","2020-09-14T16:57:41.000","2020-09-17T00:04:27.000","www.datos.gov.co","false","338","68","8981","9","datosabiertos@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Gobierno Digital","https://www.datos.gov.co/d/myzi-r7qv",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-12-27","Gobierno Digital - Datos Abiertos","Bogotá D.C.",,"Trienio","Español",,"Nacional",
"2xnf-ye6y","Proyectos Piloto de Analítica y Big Data Data Sandbox","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","ciencia de datos,big data,datos abiertos","https://www.datos.gov.co/d/2xnf-ye6y","https://www.datos.gov.co/resource/2xnf-ye6y.json","2020-12-03T22:13:51.000","2022-01-26T21:46:05.000","www.datos.gov.co","false","715","200","20","33",,"Creative Commons Attribution | Share Alike 4.0 International","Dirección de Gobierno Digital","https://www.datos.gov.co/d/2xnf-ye6y",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-12-03","Dirección de Gobierno Digital","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"8jiy-97ks","Habilidades digitales Ciencia de datos","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/8jiy-97ks","https://www.datos.gov.co/resource/8jiy-97ks.json","2020-12-10T20:52:56.000","2021-07-02T17:03:50.000","www.datos.gov.co","false","468","74","32294","12","jbonilla@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/8jiy-97ks",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-01-15","Dirección de Economía Digital","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"fut2-keu8","Internet Fijo Penetración Municipio","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","departamentos,internet fijo,municipios proveedores trimestre,suscriptores,internet","https://www.datos.gov.co/d/fut2-keu8","https://www.datos.gov.co/resource/fut2-keu8.json","2018-05-31T19:04:46.000","2022-08-01T14:57:14.000","www.datos.gov.co","false","12102","2356","13368","9","jrodriguez@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","http://colombiatic.mintic.gov.co/",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://colombiatic.mintic.gov.co/679/w3-multipropertyvalues-36345-36377.html","Bogotá D.C.",,"Nacional",,,,,,"2018-04-04","Oficina Asesora de Planeación y Estudios Sectoriales","Bogotá D.C.",,"Trimestral","Español",,"Nacional","http://colombiatic.mintic.gov.co/679/w3-propertyvalue-36343.html"
"4vk3-rzfy","Internet Móvil suscripción por proveedor, terminal y tecnologia","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","suscripción,acceso móvil a internet","https://www.datos.gov.co/d/4vk3-rzfy","https://www.datos.gov.co/resource/4vk3-rzfy.json","2018-05-31T20:20:14.000","2022-08-01T15:00:10.000","www.datos.gov.co","false","1938","400","600","7","jrodriguez@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","http://colombiatic.mintic.gov.co/",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://colombiatic.mintic.gov.co/679/w3-multipropertyvalues-36345-36377.html","Bogotá D.C.",,"Nacional",,,,,," 2018-04-04","Oficina Asesora de Planeación y Estudios Sectoriales","Bogotá D.C.",,"Trimestral","Español",,"Nacional","http://colombiatic.mintic.gov.co/679/w3-propertyvalue-36343.html"
"g4cd-bvpd","Ciudadanía Digital","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación","virtual presencial,ciudadanía,certificación.,personas,digital","https://www.datos.gov.co/d/g4cd-bvpd","https://www.datos.gov.co/resource/g4cd-bvpd.json","2018-05-16T17:39:51.000","2021-01-30T18:17:23.000","www.datos.gov.co","false","1945","378","1058349","49","psolano@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","http://www.ciudadaniadigital.gov.co/",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"","Bogotá D.C.",,"Nacional",,,,,,"2018-04-30","Dirección de Apropiación de TI","Bogotá D.C.",,"Mensual","Español",,"Nacional",""
"4w7d-yduq","Indice Gobierno Digital","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/4w7d-yduq","https://www.datos.gov.co/resource/4w7d-yduq.json","2021-03-23T22:13:41.000","2021-10-15T16:25:10.000","www.datos.gov.co","false","859","172","32698","58","afonsecal@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/4w7d-yduq",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-03-23","Dirección de Gobierno Digital","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"t26y-wih3","Cine para todos","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/t26y-wih3","https://www.datos.gov.co/resource/t26y-wih3.json","2020-01-27T19:44:30.000","2020-09-29T16:24:09.000","www.datos.gov.co","false","141","28","448","11","lforerop@mintic.gov.co","Creative Commons Attribution 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://colombiatic.mintic.gov.co",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"27/01/2020","Dirección de Apropiación ","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"56cb-aqsg","Graduados doctorado TIC, OCDE y sexo","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","graduados doctorado tic","https://www.datos.gov.co/d/56cb-aqsg",,"2016-07-14T22:46:11.000","2016-07-14T22:46:11.000","www.datos.gov.co","false","19","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-31 14:54:26.557",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-31","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"jtwr-9vbv","Graduados formación técnica TIC, proporción","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","graduados formación técnica profesional tic","https://www.datos.gov.co/d/jtwr-9vbv",,"2016-07-14T22:48:55.000","2016-07-14T22:48:55.000","www.datos.gov.co","false","22","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-04 16:05:50.737",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-04","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"ivdi-g86s","Trabajadores CTI sector  servicios  TIC, areas de","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","trabajadores tic en actividades cti","https://www.datos.gov.co/d/ivdi-g86s",,"2016-07-14T22:49:53.000","2016-07-14T22:49:53.000","www.datos.gov.co","false","38","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-05 08:49:18.66",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-05","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"77t2-vpg7","Beneficios tributarios TIC, por beneficio","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","beneficios tributarios tic","https://www.datos.gov.co/d/77t2-vpg7",,"2016-07-14T22:51:24.000","2016-07-14T22:51:24.000","www.datos.gov.co","false","28","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-05 11:23:00.0",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-05","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"pz3x-uhks","Matriculados profesional TIC, OCDE y sexo","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","matriculados formación profesional tic","https://www.datos.gov.co/d/pz3x-uhks",,"2016-07-14T22:40:28.000","2016-07-14T22:40:28.000","www.datos.gov.co","false","22","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-29 16:08:54.34",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-29","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"auvt-jiri","Proporción, empleados en actividades CTI -I+D. TIC","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","trabajadores tic que realizan actividades cti","https://www.datos.gov.co/d/auvt-jiri",,"2016-07-14T22:50:19.000","2016-07-14T22:50:19.000","www.datos.gov.co","false","22","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-05 09:21:03.75",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-05","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"rnfy-xrfg:1","Matriz 1_  Contexto actual y brechas de capital humano- Estudio de identificación de brechas de capital humano para el sector TIC","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","unpublished","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación","brechatic","https://www.datos.gov.co/d/rnfy-xrfg/revisions/1",,"2020-09-30T16:49:37.000","2020-09-30T16:25:38.000","www.datos.gov.co","false",,,"500","34","datosabiertos@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Gobierno Digital","https://public.tableau.com/views/MinTicv723-12-19/Portada?:language=es&:display_count=y&publish=yes&:origin=viz_share_link","Matriz 1_  Contexto actual y brechas de capital humano","rnfy-xrfg",,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"null","Bogotá D.C.",,"Nacional",,,,,,"2020-09-30","Gobierno Digital","Bogotá D.C.",,"Anual","Español",,"Nacional","null"
"indp-wwx4","Capacitaciones por dependencia","tolima","idvw-ryup","unpublished","private","not_ready","official","chart","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/indp-wwx4","https://www.datos.gov.co/resource/indp-wwx4.json","2020-09-09T11:55:47.000","2020-11-04T16:00:58.000","www.datos.gov.co","true","3","0",,,,,,,,,"x8e2-kkun",,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-08-17","Fomento Regional","Bogotá D.C.",,"Semanal","Español",,"Nacional",
"h2yb-r558","Calendario","tolima","idvw-ryup","unpublished","private","not_ready","official","calendar",,,"https://www.datos.gov.co/d/h2yb-r558","https://www.datos.gov.co/resource/h2yb-r558.json","2020-09-09T10:01:26.000","2020-11-04T15:47:18.000","www.datos.gov.co","true","5","0",,,,"Creative Commons Attribution 4.0 International","Portales web del Ministerio","http://mintic.gov.co",,,"izn8-9vdv",,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-08-22","Fomento Regional","Bogotá D.C.",,"Quincenal","Español",,"Nacional",
"epv4-387h","Matriculados especialización TIC, por territorio","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","matriculados especialización tic","https://www.datos.gov.co/d/epv4-387h",,"2016-07-14T22:40:15.000","2016-07-14T22:40:15.000","www.datos.gov.co","false","21","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-29",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-29","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"2ir6-kz3r","Graduados especialización TIC, entidad territoria","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","graduados especialización tic","https://www.datos.gov.co/d/2ir6-kz3r",,"2016-07-14T22:47:56.000","2016-07-14T22:47:56.000","www.datos.gov.co","false","19","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-04 14:56:54.01",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-04","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"ab6y-7f2g","Trabajadores  en innovación TIC, proporción","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","trabajadores tic en actividades cti","https://www.datos.gov.co/d/ab6y-7f2g",,"2016-07-14T22:49:58.000","2016-07-14T22:49:58.000","www.datos.gov.co","false","18","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-05 08:58:03.89",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-05","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
