"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","18","18150","NO","ACTIVO","ND","2014-06-01","Hombre","ND","CAQUETA","CARTAGENA DEL CHAIRA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","50","50001","NO","ACTIVO","ND","2012-10-01","Mujer","ND","META","VILLAVICENCIO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2017-01-01","50-65","SI","1"
"NO","50","50001","NO","ACTIVO","ND","2012-10-01","Mujer","ND","META","VILLAVICENCIO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2017-01-01","50-65","SI","1"
"NO","50","50001","NO","ACTIVO","ND","2012-10-01","Mujer","ND","META","VILLAVICENCIO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2017-01-01","50-65","SI","1"
"NO","05","05480","NO","ACTIVO","ND","2017-09-01","Hombre","ND","ANTIOQUIA","MUTATA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","10"
"NO","27","27361","NO","ACTIVO","ND","2015-09-01","Hombre","PRIMARIA","CHOCO","ISTMINA","ND","ND","EDUCACIÓN PRIMARIANUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","05","05858","ND","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","VEGACHI","Colombia","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
,"68","68081","NO","ACTIVO","ND","2017-05-01","Hombre","SIN ESPECIFICAR","SANTANDER","BARRANCABERMEJA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","95","95001","ND","ACTIVO","ND","2013-01-01","Mujer","ND","GUAVIARE","SAN JOSE DEL GUAVIARE","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","4"
"SI","86","86885","NO","ACTIVO","ND","2012-11-01","Mujer","ND","PUTUMAYO","VILLAGARZON","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","4"
"NO","73","73236","NO","ACTIVO","ND","2012-10-01","Hombre","PRIMARIA","TOLIMA","DOLORES","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","54","54001","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","CUCUTA","COLOMBIA","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","23","23001","ND","ACTIVO","ND","2012-11-01","Hombre","ND","CORDOBA","MONTERIA","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","05","05001","ND","NO ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","MEDELLIN","Colombia","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","7"
"ND","05","05854","ND","ACTIVO","ND","2012-11-01","Hombre","ND","ANTIOQUIA","VALDIVIA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","63","63212","NO","ACTIVO","ND","2014-04-01","Mujer","PRIMARIA","QUINDIO","CORDOBA","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","52","52001","NO","ACTIVO","ND","2013-04-01","Hombre","ND","NARIÑO","PASTO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","13","13001","NO","ACTIVO","ND","2015-05-01","Mujer","ND","BOLIVAR","CARTAGENA","Colombia","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","94","94343","NO","ACTIVO","ND","2013-02-01","Hombre","ND","GUAINIA","BARRANCO MINAS","ND","ND","EDUCACIÓN PRIMARIA","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","76","76895","NO","ACTIVO","ND","2012-10-01","Hombre","TRANSICION","VALLE","ZARZAL","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","47","47570","ND","ACTIVO","ND","2016-01-01","Mujer","ND","MAGDALENA","PUEBLOVIEJO","Colombia","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","05","05147","NO","ACTIVO","ND","2013-01-01","Mujer","ND","ANTIOQUIA","CAREPA","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","05","05147","NO","ACTIVO","ND","2013-01-01","Mujer","ND","ANTIOQUIA","CAREPA","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","05","05147","NO","ACTIVO","ND","2013-01-01","Mujer","ND","ANTIOQUIA","CAREPA","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","05","05147","NO","ACTIVO","ND","2013-01-01","Mujer","ND","ANTIOQUIA","CAREPA","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","50","50573","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Mujer","ND","META","PUERTO LOPEZ","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","20","20443","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CESAR","MANAURE","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05440","NO","ACTIVO","ND","2014-04-01","Hombre","ND","ANTIOQUIA","MARINILLA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","52","52540","NO","ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","POLICARPA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52540","NO","ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","POLICARPA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","25","25793","NO","ACTIVO","ND","2014-02-01","Hombre","PRIMARIA","CUNDINAMARCA","TAUSA","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05021","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","ALEJANDRIA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","19","19212","NO","ACTIVO","ND","2013-08-01","Hombre","PRIMARIA","CAUCA","CORINTO","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"NO","76","76834","NO","ACTIVO","ND","2013-04-01","Mujer","ND","VALLE","TULUA","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","05","05031","NO","ACTIVO","ND","2013-12-01","Hombre","ND","ANTIOQUIA","AMALFI","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","86","86569","NO","ACTIVO","ND","2015-08-01","Mujer","ND","PUTUMAYO","PUERTO CAICEDO","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","44","44001","NO","ACTIVO","ND","2012-10-01","Mujer","ND","LA GUAJIRA","RIOHACHA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"NO","05","05093","NO","ACTIVO","ND","2012-10-01","Hombre","ND","ANTIOQUIA","BETULIA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","13","13268","NO","ACTIVO","ND","2012-11-01","Mujer","SECUNDARIA","BOLIVAR","EL PEÑON","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","50","50001","NO","ACTIVO","ND","2012-10-01","Mujer","ND","META","VILLAVICENCIO","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","50-65","NO","4"
"NO","23","23555","NO","ACTIVO","ND","2017-05-01","Hombre","ND","CORDOBA","PLANETA RICA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-10-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-10-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-10-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-10-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-10-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-10-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-10-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-10-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-10-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","13","13430","NO","ACTIVO","ND","2012-12-01","Mujer","ND","BOLIVAR","MAGANGUE","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","25","25438","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","CUNDINAMARCA","MEDINA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"NO","05","05091","NO","ACTIVO","ND","2015-02-01","Mujer","ND","ANTIOQUIA","BETANIA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","05","05079","NO","ACTIVO","ND","2016-07-01","Mujer","ND","ANTIOQUIA","BARBOSA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","18","18479","ND","ACTIVO","ND","2012-12-01","Mujer","ND","CAQUETA","MORELIA","Colombia","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
,"17","17042","NO","ACTIVO","ND","2017-02-01","Mujer","ND","CALDAS","ANSERMA","Colombia","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
,"86","86865","NO","ACTIVO","ND","2017-12-01","Hombre","ND","PUTUMAYO","VALLE DEL GUAMUEZ","Colombia","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","13","13810","NO","NO ACTIVO","ND","2016-12-01","Mujer","SECUNDARIA","BOLIVAR","TIQUISIO","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","20","20175","NO","ACTIVO","ND","2015-10-01","Mujer","ND","CESAR","CHIMICHAGUA","ND","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05237","NO","ACTIVO","ND","2013-08-01","Mujer","PRIMARIA","ANTIOQUIA","DONMATIAS","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05543","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","PEQUE","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2017-01-01",">65","NO","1"
"NO","20","20175","NO","ACTIVO","ND","2015-03-01","Mujer","TRANSICION","CESAR","CHIMICHAGUA","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"SI","05","05842","NO","ACTIVO","ND","2013-10-01","Mujer","ND","ANTIOQUIA","URAMITA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","25","25754","NO","ACTIVO","ND","2014-03-01","Mujer","SECUNDARIA","CUNDINAMARCA","SOACHA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","18","18001","NO","NO ACTIVO","MESTIZO","2012-10-01","Mujer","ND","CAQUETA","FLORENCIA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","9"
"ND","50","50573","NO","ACTIVO","ND","2016-02-01","Mujer","ND","META","PUERTO LOPEZ","Colombia","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","15","15176","NO","ACTIVO","ND","2012-11-01","Mujer","ND","BOYACA","CHIQUINQUIRA","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","47","47660","ND","ACTIVO","ND","2012-12-01","Mujer","ND","MAGDALENA","SABANAS DE SAN ANGEL","Colombia","MONETARIO","NUTRICIÓN","RC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","52","52683","NO","ACTIVO","ND","2018-03-01","Mujer","PRIMARIA","NARIÑO","SANDONA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","47","47551","NO","ACTIVO","ND","2013-12-01","Hombre","ND","MAGDALENA","PIVIJAY","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","47","47551","NO","ACTIVO","ND","2013-12-01","Hombre","ND","MAGDALENA","PIVIJAY","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","05","05040","ND","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","ANORI","Colombia","MONETARIO","ND","RC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","06-17","SI","1"
"NO","18","18610","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CAQUETA","SAN JOSE DEL FRAGUA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","28"
"NO","73","73001","NO","ACTIVO","ND","2014-05-01","Mujer","PRIMARIA","TOLIMA","IBAGUE","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","9"
"NO","44","44110","NO","NO ACTIVO","ND","2014-07-01","Mujer","ND","LA GUAJIRA","EL MOLINO","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","68","68167","ND","ACTIVO","ND","2012-11-01","Hombre","ND","SANTANDER","CHARALA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","73","73030","ND","ACTIVO","ND","2012-11-01","Mujer","ND","TOLIMA","AMBALEMA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","27","27001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
